ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3382	"LOC114878065"	NA	chrOU015506.1	+	3186162	3186434	3185916	3186062	3186506	3186717	3382	91,106,93	1,0,0	488,100,80,92	1,0,0,0	198	99	1	1.0	0.978,1.0,1.0	0.996,1.0,1.0,1.0	-0.006
3383	"LOC114880742"	NA	chrOU015510.1	+	38114	38138	37724	37941	38330	38431	3383	8,12,4	66,70,70	34,3,5,6	400,72,60,81	123	99	0.211469962694	1.0	0.089,0.121,0.044	0.064,0.032,0.063,0.056	0.031
3384	"LOC114880742"	NA	chrOU015510.1	+	38114	38138	37724	37956	38330	38431	3384	0,3,2	2,6,4	7,0,1,3	24,0,5,3	123	99	1	1.0	0.0,0.287,0.287	0.19,NA,0.139,0.446	-0.067
3385	"LOC114880742"	NA	chrOU015510.1	+	38117	38138	37724	37941	38330	38431	3385	2,8,3	66,70,70	13,4,5,6	400,72,60,81	120	99	0.608918835417	1.0	0.024,0.086,0.034	0.026,0.044,0.064,0.058	-0.0
3386	"LOC114880742"	NA	chrOU015510.1	+	38117	38138	37724	37956	38330	38431	3386	0,3,1	2,6,4	8,0,2,3	24,0,5,3	120	99	1	1.0	0.0,0.292,0.171	0.216,NA,0.248,0.452	-0.151
3387	"LOC114880742"	NA	chrOU015510.1	+	38746	39121	38491	38669	39204	39495	3387	227,268,186	2,3,1	1152,170,204,228	0,0,0,0	198	99	0.599655318637	1.0	0.983,0.978,0.989	1.0,1.0,1.0,1.0	-0.017
3388	"LOC114874577"	NA	chrOU015509.1	+	3773416	3773482	3772117	3772205	3773618	3773842	3388	61,77,24	0,1,0	405,82,81,118	2,0,1,1	165	99	1	1.0	1.0,0.979,1.0	0.992,1.0,0.98,0.986	0.003
3389	"LOC114874577"	NA	chrOU015509.1	+	3773911	3774020	3773618	3773842	3774135	3774353	3389	168,174,77	0,0,0	1023,215,165,262	0,1,0,0	198	99	1	1.0	1.0,1.0,1.0	1.0,0.991,1.0,1.0	0.002
3390	"LOC114878524"	NA	chrOU015506.1	+	3165502	3165725	3165267	3165410	3165788	3165982	3390	5,5,2	0,0,0	157,27,36,28	6,1,0,4	198	99	0.00148084176964	0.024211949437615215	1.0,1.0,1.0	0.929,0.931,1.0,0.778	0.09
3391	"LOC114878524"	NA	chrOU015506.1	+	3165788	3165982	3165267	3165410	3166044	3166355	3391	4,0,1	0,0,0	77,13,22,13	2,1,0,0	198	99	1	1.0	1.0,NA,1.0	0.951,0.867,1.0,1.0	0.045
3392	"LOC114883119"	NA	chrOU015512.1	-	5324832	5324952	5324676	5324742	5325092	5325189	3392	1414,1343,1452	3,2,2	4480,984,1142,1020	2,0,0,1	198	99	1	1.0	0.996,0.997,0.997	0.999,1.0,1.0,0.998	-0.003
3393	"LOC114883119"	NA	chrOU015512.1	-	5324832	5324952	5324676	5324742	5325584	5325887	3393	723,675,787	1,0,0	2284,531,593,493	1,0,0,0	198	99	1	1.0	0.997,1.0,1.0	0.999,1.0,1.0,1.0	-0.001
3394	"LOC114883119"	NA	chrOU015512.1	-	5325092	5325189	5324676	5324742	5325584	5325887	3394	46,33,70	1,0,0	249,67,54,51	1,0,0,0	196	99	1	1.0	0.959,1.0,1.0	0.992,1.0,1.0,1.0	-0.012
3395	"LOC114883119"	NA	chrOU015512.1	-	5325092	5325189	5324676	5324742	5325589	5325887	3395	49,35,37	0,0,0	289,64,79,73	1,0,0,0	196	99	1	1.0	1.0,1.0,1.0	0.993,1.0,1.0,1.0	0.002
3396	"LOC114883119"	NA	chrOU015512.1	-	5325092	5325189	5324832	5324952	5325450	5325885	3396	1282,1289,1278	1,0,0	4004,862,1052,949	0,0,0,0	196	99	1	1.0	0.998,1.0,1.0	1.0,1.0,1.0,1.0	-0.001
3397	"LOC114883119"	NA	chrOU015512.1	-	5325092	5325189	5324832	5324952	5325584	5325887	3397	724,683,722	0,0,0	2413,514,601,575	1,0,0,0	196	99	1	1.0	1.0,1.0,1.0	0.999,1.0,1.0,1.0	0.0
3398	"LOC114878542"	NA	chrOU015506.1	+	3142370	3142438	3142231	3142309	3142504	3142745	3398	81,73,60	0,0,0	431,75,86,106	3,0,1,0	167	99	1	1.0	1.0,1.0,1.0	0.988,1.0,0.981,1.0	0.008
3399	"LOC114878542"	NA	chrOU015506.1	+	3142373	3142438	3142231	3142309	3142504	3142745	3399	83,76,57	0,0,0	424,74,79,85	3,0,1,0	164	99	1	1.0	1.0,1.0,1.0	0.988,1.0,0.979,1.0	0.008
3400	"LOC114879165"	NA	chrOU015515.1	-	4759348	4759535	4759032	4759272	4759675	4759824	3400	113,96,84	0,1,0	382,99,76,90	0,0,0,0	198	99	1	1.0	1.0,0.98,1.0	1.0,1.0,1.0,1.0	-0.007
3401	"LOC114872584"	NA	chrOU015516.1	-	5735665	5735776	5723512	5728614	5742085	5742240	3401	19,16,6	1,0,0	51,15,15,15	0,0,0,0	198	99	1	1.0	0.905,1.0,1.0	1.0,1.0,1.0,1.0	-0.032
3402	"LOC114872584"	NA	chrOU015516.1	-	5814172	5814249	5754566	5754710	5825786	5825893	3402	7,16,13	0,0,0	47,7,5,7	0,0,0,1	176	99	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,0.797	0.051
3403	"LOC114878444"	NA	chrOU015506.1	-	2801256	2801387	2800972	2801178	2802055	2802412	3403	192,151,408	0,0,0	1097,185,211,250	1,2,0,0	198	99	1	1.0	1.0,1.0,1.0	0.998,0.979,1.0,1.0	0.006
3404	"LOC114878444"	NA	chrOU015506.1	-	2802055	2802412	2801256	2801387	2804665	2805133	3404	141,121,341	6,2,0	861,169,188,221	2,0,0,1	198	99	0.341351386814	1.0	0.922,0.968,1.0	0.995,1.0,1.0,0.991	-0.033
3405	"LOC114878444"	NA	chrOU015506.1	-	2802055	2802412	2801256	2801387	2804726	2805133	3405	107,99,254	0,0,0	601,112,132,156	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0	0.997,1.0,1.0,1.0	0.001
3406	"LOC114878444"	NA	chrOU015506.1	-	2802055	2802412	2801256	2801387	2804806	2805133	3406	105,96,258	0,1,2	604,109,135,164	5,1,0,0	198	99	1	1.0	1.0,0.98,0.985	0.984,0.982,1.0,1.0	-0.003
3407	"LOC114876152"	NA	chrOU015504.1	-	15414068	15414141	15413851	15413889	15414199	15414218	3407	32,34,24	1,2,0	162,19,20,28	4,1,0,1	172	99	0.515911346887	1.0	0.949,0.907,1.0	0.959,0.916,1.0,0.942	-0.002
3408	"LOC114876152"	NA	chrOU015504.1	-	15414068	15414141	15413851	15413978	15414199	15414218	3408	81,86,56	4,0,0	374,62,62,67	0,0,0,0	172	99	0.519636378715	1.0	0.921,1.0,1.0	1.0,1.0,1.0,1.0	-0.026
3409	"LOC114871162"	NA	chrOU015508.1	+	1179628	1179689	1179077	1179167	1180752	1180939	3409	42,53,27	0,0,0	256,36,46,53	0,0,0,1	160	99	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,0.97	0.008
3410	"LOC114871811"	NA	chrOU015516.1	-	1799337	1799637	1798585	1798903	1802271	1802607	3410	18,19,22	0,0,1	106,26,26,22	0,0,0,0	198	99	1	1.0	1.0,1.0,0.917	1.0,1.0,1.0,1.0	-0.028
3411	"LOC114871811"	NA	chrOU015516.1	-	1799954	1800546	1799337	1799637	1802271	1802607	3411	29,31,35	1,0,0	148,26,35,42	0,0,0,0	198	99	1	1.0	0.935,1.0,1.0	1.0,1.0,1.0,1.0	-0.022
3412	"LOC114878480"	NA	chrOU015506.1	-	2744068	2744205	2743796	2743987	2744289	2744461	3412	41,60,27	0,0,0	313,59,70,67	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0	0.994,1.0,1.0,1.0	0.002
3413	"LOC114878250"	NA	chrOU015512.1	-	8362064	8362127	8360419	8361508	8362282	8362416	3413	67,70,2	0,0,0	358,74,72,85	0,0,1,0	162	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.978,1.0	0.006
3414	"LOC114878250"	NA	chrOU015512.1	-	8362080	8362127	8361344	8361508	8362282	8362416	3414	41,28,1	0,0,0	178,36,35,52	0,0,1,0	146	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.96,1.0	0.01
3415	"LOC114870946"	NA	chrOU015504.1	-	13690764	13690924	13686497	13689689	13693257	13693355	3415	39,36,43	0,1,0	149,24,40,27	0,0,0,0	198	99	1	1.0	1.0,0.947,1.0	1.0,1.0,1.0,1.0	-0.018
3416	"LOC114870946"	NA	chrOU015504.1	-	13693257	13693355	13690764	13690924	13694473	13694638	3416	34,26,28	1,1,0	140,28,35,27	0,0,0,0	197	99	1	1.0	0.945,0.929,1.0	1.0,1.0,1.0,1.0	-0.042
3417	"LOC114872657"	NA	chrOU015506.1	-	1305442	1305665	1303554	1305371	1305741	1305957	3417	10,19,21	0,1,0	45,8,15,10	0,0,0,0	198	99	1	1.0	1.0,0.905,1.0	1.0,1.0,1.0,1.0	-0.032
3418	"LOC114878251"	NA	chrOU015506.1	-	2672776	2672923	2672098	2672205	2677374	2677468	3418	51,59,54	0,0,0	213,39,46,62	0,1,2,1	198	99	1	1.0	1.0,1.0,1.0	1.0,0.951,0.92,0.969	0.04
3419	"LOC114878251"	NA	chrOU015506.1	-	2677374	2677468	2672776	2672923	2690128	2690315	3419	60,63,65	0,0,1	263,49,39,72	0,0,0,0	193	99	1	1.0	1.0,1.0,0.971	1.0,1.0,1.0,1.0	-0.01
3420	"LOC114875305"	NA	chrOU015511.1	-	9457713	9457882	9457305	9457563	9457953	9458144	3420	71,110,78	0,0,0	585,91,98,119	1,0,1,0	198	99	1	1.0	1.0,1.0,1.0	0.997,1.0,0.98,1.0	0.006
3421	"LOC114879091"	NA	chrOU015516.1	+	8021114	8021171	8020955	8021026	8021610	8021747	3421	5,3,11	0,1,0	19,4,8,6	0,0,1,2	156	99	1	1.0	1.0,0.656,1.0	1.0,1.0,0.835,0.656	0.013
3422	"LOC114878074"	NA	chrOU015508.1	-	8157615	8158355	8155519	8155780	8160735	8160930	3422	21,26,35	0,0,1	179,22,32,52	0,1,0,0	198	99	1	1.0	1.0,1.0,0.946	1.0,0.917,1.0,1.0	0.003
3423	"LOC114879847"	NA	chrOU015505.1	+	12335924	12336011	12335573	12335843	12336135	12336408	3423	186,157,191	0,0,0	655,143,152,184	0,0,0,1	186	99	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,0.99	0.002
3424	"LOC114879847"	NA	chrOU015505.1	+	12338912	12339287	12338492	12338760	12339983	12340392	3424	134,144,145	14,9,8	573,94,134,162	22,4,4,14	198	99	0.0888081981774	0.5588502320596253	0.827,0.889,0.901	0.929,0.922,0.944,0.853	-0.04
3425	"LOC114879847"	NA	chrOU015505.1	+	12338912	12339291	12338492	12338760	12339983	12340069	3425	44,65,59	14,9,8	242,42,56,70	22,4,4,14	198	99	0.0948478475807	0.5851830416496	0.611,0.783,0.787	0.846,0.84,0.875,0.714	-0.092
3427	"LOC114881127"	NA	chrOU015517.1	-	7412511	7412941	7409032	7409204	7413035	7413103	3427	7,0,8	0,0,0	4,1,0,2	11,0,0,0	198	99	1	1.0	1.0,NA,1.0	0.154,1.0,NA,1.0	0.282
3428	"LOC114881127"	NA	chrOU015517.1	-	7412632	7412676	7406948	7406995	7413035	7413058	3428	0,0,1	0,1,0	0,0,0,1	0,0,0,0	143	99	1	1.0	NA,0.0,1.0	NA,NA,NA,1.0	-0.5
3429	"LOC114881127"	NA	chrOU015517.1	-	7412743	7412941	7412476	7412676	7413035	7413103	3429	6,0,7	0,1,0	5,5,0,2	3,1,0,1	198	99	1	1.0	1.0,0.0,1.0	0.455,0.714,NA,0.5	0.11
3430	"LOC114878359"	NA	chrOU015506.1	+	2640010	2640075	2638564	2639388	2640200	2641216	3430	14,13,6	17,21,7	15,6,3,7	11,1,3,1	164	99	0.0204949220344	0.19224355336024623	0.332,0.272,0.341	0.452,0.784,0.376,0.809	-0.29
3431	"LOC114881252"	NA	chrOU015507.1	-	6509332	6509377	6509044	6509260	6512072	6512125	3431	16,26,20	1,0,1	70,9,25,22	0,0,0,1	144	99	1	1.0	0.917,1.0,0.932	1.0,1.0,1.0,0.938	-0.035
3432	"LOC114881252"	NA	chrOU015507.1	-	6510830	6510934	6509332	6509377	6512072	6512125	3432	27,32,32	7,10,6	79,14,23,19	27,4,10,12	198	99	0.12023686701	0.6937862791416793	0.659,0.615,0.727	0.594,0.636,0.535,0.442	0.115
3433	"LOC114881252"	NA	chrOU015507.1	-	6513789	6513855	6513566	6513724	6513927	6514076	3433	33,27,41	3,0,0	98,22,30,45	1,1,0,0	165	99	0.804327237872	1.0	0.868,1.0,1.0	0.983,0.93,1.0,1.0	-0.022
3434	"LOC114881252"	NA	chrOU015507.1	-	6514977	6515110	6509332	6509377	6515180	6515312	3434	17,38,16	0,0,0	41,6,10,8	0,3,0,0	198	99	0.536783568829	1.0	1.0,1.0,1.0	1.0,0.5,1.0,1.0	0.125
3435	"LOC114878321"	NA	chrOU015506.1	+	2614095	2614295	2605825	2606019	2616346	2616503	3435	19,18,34	18,31,19	85,7,22,26	192,36,24,43	198	99	0.015021405716	0.15140364053191926	0.345,0.225,0.472	0.181,0.089,0.314,0.232	0.143
3436	"LOC114878321"	NA	chrOU015506.1	+	2614095	2614295	2608359	2609195	2616346	2616503	3436	52,37,75	0,0,2	142,24,51,51	1,0,2,1	198	99	1	1.0	1.0,1.0,0.949	0.986,1.0,0.927,0.962	0.014
3437	"LOC114877929"	NA	chrOU015508.1	+	5509923	5510117	5509770	5509865	5510180	5510450	3437	60,41,36	0,0,0	162,37,40,54	0,1,0,0	198	99	1	1.0	1.0,1.0,1.0	1.0,0.949,1.0,1.0	0.013
3438	"LOC114880410"	NA	chrOU015508.1	+	4702390	4702480	4693508	4694481	4713384	4713502	3438	5,8,23	0,1,0	93,12,17,12	2,0,1,0	189	99	1	1.0	1.0,0.807,1.0	0.961,1.0,0.899,1.0	-0.029
3439	"LOC114880410"	NA	chrOU015508.1	+	4748359	4748485	4725103	4725242	4778491	4778939	3439	10,11,20	0,0,0	97,13,13,16	1,1,0,0	198	99	1	1.0	1.0,1.0,1.0	0.98,0.867,1.0,1.0	0.038
3440	"LOC114878336"	NA	chrOU015510.1	-	407846	407915	407629	407739	408026	408137	3440	60,39,34	0,0,0	238,49,38,54	1,0,0,0	168	99	1	1.0	1.0,1.0,1.0	0.993,1.0,1.0,1.0	0.002
3441	"LOC114878656"	NA	chrOU015508.1	+	11322748	11322890	11320971	11321034	11330267	11330395	3441	6,4,9	0,1,0	58,9,13,10	2,1,0,0	198	99	1	1.0	1.0,0.667,1.0	0.935,0.818,1.0,1.0	-0.049
3442	"LOC114878656"	NA	chrOU015508.1	+	11322751	11322890	11320971	11321034	11330267	11330401	3442	1,2,2	0,1,0	34,4,10,7	2,1,0,0	198	99	1	1.0	1.0,0.5,1.0	0.895,0.667,1.0,1.0	-0.057
3443	"LOC114878656"	NA	chrOU015508.1	+	11339112	11339317	11332812	11333021	11343987	11345147	3443	3,0,2	3,2,1	4,2,2,0	28,2,7,4	198	99	0.337904632854	1.0	0.333,0.0,0.5	0.067,0.333,0.125,0.0	0.146
3444	"LOC114876442"	NA	chrOU015511.1	+	10811082	10811186	10807538	10807753	10811268	10811446	3444	2,0,0	0,1,0	7,0,2,0	0,0,0,0	198	99	1	1.0	1.0,0.0,NA	1.0,NA,1.0,NA	-0.5
3445	"LOC114877652"	NA	chrOU015506.1	+	2504850	2505203	2502684	2503669	2508135	2509766	3445	330,427,486	0,2,0	2604,424,551,549	1,0,1,0	198	99	1	1.0	1.0,0.991,1.0	0.999,1.0,0.996,1.0	-0.002
3446	"LOC114882681"	NA	chrOU015508.1	-	93310	93456	93117	93215	93947	94143	3446	93,72,82	2,2,0	257,60,54,78	2,0,0,1	198	99	0.399682237146	1.0	0.959,0.947,1.0	0.985,1.0,1.0,0.975	-0.021
3447	"LOC114882681"	NA	chrOU015508.1	-	93605	93854	93310	93456	93947	94143	3447	51,56,64	0,2,0	175,40,38,65	4,0,1,0	198	99	0.526105354511	1.0	1.0,0.933,1.0	0.956,1.0,0.95,1.0	0.001
3448	"LOC114882681"	NA	chrOU015508.1	-	96804	97631	94458	94728	97783	97931	3448	0,2,2	4,4,1	2,0,0,0	1,0,1,3	198	99	1	1.0	0.0,0.2,0.5	0.5,NA,0.0,0.0	0.067
3449	"LOC114882681"	NA	chrOU015508.1	-	96813	97631	94458	94728	97783	97931	3449	0,3,1	4,4,1	2,0,0,0	1,0,1,3	198	99	1	1.0	0.0,0.273,0.333	0.5,NA,0.0,0.0	0.035
3450	"LOC114882681"	NA	chrOU015508.1	-	96834	97631	94458	94728	97783	97904	3450	0,3,3	4,4,1	2,0,0,0	1,0,1,3	198	99	1	1.0	0.0,0.273,0.6	0.5,NA,0.0,0.0	0.124
3451	"LOC114882681"	NA	chrOU015508.1	-	97783	97898	94737	97631	98031	98274	3451	2,5,2	0,2,0	4,0,2,0	5,0,0,1	198	99	1	1.0	1.0,0.556,1.0	0.286,NA,1.0,0.0	0.423
3452	"LOC114882681"	NA	chrOU015508.1	-	97783	97931	94737	97631	98031	98274	3452	2,4,2	0,2,0	2,0,0,0	5,0,0,1	198	99	1	1.0	1.0,0.5,1.0	0.167,NA,NA,0.0	0.75
3453	"LOC114875436"	NA	chrOU015504.1	+	7421257	7421459	7420175	7420616	7423032	7424422	3453	44,40,55	0,0,0	252,37,37,50	1,0,0,1	198	99	1	1.0	1.0,1.0,1.0	0.992,1.0,1.0,0.962	0.012
3454	"LOC114875460"	NA	chrOU015504.1	+	7459324	7459835	7458827	7458967	7459920	7460069	3454	7,5,11	1,0,0	25,6,2,9	0,0,0,0	198	99	1	1.0	0.778,1.0,1.0	1.0,1.0,1.0,1.0	-0.074
3455	"LOC114879392"	NA	chrOU015515.1	+	1896691	1896904	1896023	1896565	1896976	1897248	3455	441,487,314	0,0,1	2294,460,348,503	2,0,0,1	198	99	1	1.0	1.0,1.0,0.994	0.998,1.0,1.0,0.996	-0.001
3456	"LOC114870936"	NA	chrOU015504.1	+	14906952	14907189	14906531	14906858	14907277	14907608	3456	78,74,91	1,0,0	465,64,91,84	0,0,0,0	198	99	1	1.0	0.975,1.0,1.0	1.0,1.0,1.0,1.0	-0.008
3457	"LOC114878424"	NA	chrOU015506.1	-	3837385	3838400	3836550	3836894	3838929	3839049	3457	5,4,0	0,2,0	1,0,0,0	0,0,0,0	198	99	1	1.0	1.0,0.5,NA	1.0,NA,NA,NA	-0.25
3458	"LOC114878424"	NA	chrOU015506.1	-	3838929	3839049	3836550	3836894	3839255	3839442	3458	1,11,2	0,1,0	1,0,0,0	0,0,0,0	198	99	1	1.0	1.0,0.846,1.0	1.0,NA,NA,NA	-0.051
3459	"LOC114872080"	NA	chrOU015506.1	-	5033052	5033563	5031412	5031596	5033647	5034002	3459	328,116,217	0,1,0	1678,251,309,316	0,0,0,0	198	99	1	1.0	1.0,0.983,1.0	1.0,1.0,1.0,1.0	-0.006
3460	"LOC114874148"	NA	chrOU015510.1	-	3621546	3621688	3621347	3621481	3621760	3621859	3460	150,182,195	0,0,0	870,139,189,208	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0	0.998,1.0,1.0,1.0	0.0
3461	"LOC114874148"	NA	chrOU015510.1	-	3622419	3622735	3622153	3622339	3622815	3622986	3461	176,184,169	0,0,0	781,128,180,211	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0	0.997,1.0,1.0,1.0	0.001
3462	"LOC114877223"	NA	chrOU015513.1	+	5406613	5406744	5406441	5406534	5406825	5406940	3462	118,130,157	0,0,0	949,171,152,193	0,0,1,0	198	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.987,1.0	0.003
3463	"LOC114878531"	NA	chrOU015504.1	-	11978903	11978990	11978670	11978807	11979126	11979215	3463	524,631,486	4,5,5	3117,642,594,799	72,5,0,6	186	99	0.0204082168775	0.191707287629309	0.986,0.985,0.981	0.958,0.986,1.0,0.986	0.002
3464	"LOC114878531"	NA	chrOU015504.1	-	11978903	11978990	11978670	11978807	11979207	11979300	3464	471,509,385	28,21,39	2298,506,482,641	120,24,23,25	186	99	0.0722581930495	0.48059087695554614	0.9,0.928,0.84	0.911,0.918,0.918,0.932	-0.03
3465	"LOC114881966"	NA	chrOU015514.1	-	2218978	2219143	2218074	2218754	2219478	2220283	3465	27,34,27	8,13,11	219,36,46,47	38,1,2,9	198	99	0.000609219623152	0.011928942907630866	0.628,0.567,0.551	0.742,0.947,0.92,0.723	-0.251
3466	"LOC114871116"	NA	chrOU015508.1	-	1900345	1900503	1900099	1900264	1901137	1901563	3466	29,53,37	1,1,0	628,108,108,143	4,0,0,1	198	99	1	1.0	0.935,0.964,1.0	0.987,1.0,1.0,0.986	-0.027
3467	"LOC114870943"	NA	chrOU015504.1	+	14841472	14841576	14841263	14841355	14841656	14841960	3467	32,44,45	22,35,38	66,10,18,17	81,12,26,27	198	99	0.00834630102967	0.09521237255463615	0.421,0.386,0.372	0.289,0.294,0.257,0.239	0.123
3468	"LOC114882798"	NA	chrOU015508.1	-	806872	806921	805709	806182	807734	807815	3468	38,23,47	0,0,0	315,62,54,62	2,0,0,0	148	99	1	1.0	1.0,1.0,1.0	0.991,1.0,1.0,1.0	0.002
3469	"LOC114871906"	NA	chrOU015504.1	+	16900873	16901014	16900635	16900815	16901433	16901595	3469	84,83,143	0,0,1	270,56,61,73	0,0,0,0	198	99	1	1.0	1.0,1.0,0.986	1.0,1.0,1.0,1.0	-0.005
3470	"LOC114871906"	NA	chrOU015504.1	+	16901108	16901271	16900873	16901014	16901433	16901595	3470	123,132,196	0,0,0	406,84,100,109	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0	0.995,1.0,1.0,1.0	0.001
3471	"LOC114871910"	NA	chrOU015504.1	+	16905272	16905375	16904920	16905015	16905597	16905792	3471	56,93,75	1,1,0	455,97,117,108	10,0,2,2	198	99	0.0434244932964	0.3327843990400619	0.966,0.979,1.0	0.958,1.0,0.967,0.964	0.009
3472	"LOC114870913"	NA	chrOU015504.1	-	14702185	14702404	14700940	14701062	14703822	14703924	3472	117,94,189	19,18,32	287,68,87,102	25,4,3,7	198	99	3.09205914546e-05	0.000988697335624673	0.755,0.723,0.747	0.852,0.895,0.935,0.879	-0.149
3473	"LOC114876575"	NA	chrOU015514.1	-	8913619	8913734	8913318	8913524	8914018	8914124	3473	6160,5736,13458	1,2,1	20063,4150,4623,4125	0,0,0,0	198	99	1	1.0	1.0,0.999,1.0	1.0,1.0,1.0,1.0	-0.0
3474	"LOC114877658"	NA	chrOU015511.1	+	10289810	10289972	10288645	10288733	10291774	10291840	3474	60,78,73	0,0,0	223,43,48,63	0,0,0,1	198	99	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,0.969	0.008
3475	"LOC114877658"	NA	chrOU015511.1	+	10289810	10289972	10288645	10288733	10294452	10294658	3475	82,79,79	0,0,0	374,81,94,118	0,0,0,2	198	99	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,0.967	0.008
3476	"LOC114877658"	NA	chrOU015511.1	+	10289810	10289972	10288782	10288869	10291774	10291840	3476	68,79,77	6,4,1	226,46,52,61	8,1,0,2	198	99	0.168629214939	0.8767098391422098	0.85,0.908,0.975	0.934,0.958,1.0,0.938	-0.046
3477	"LOC114877658"	NA	chrOU015511.1	+	10289810	10289972	10288782	10288869	10293574	10293806	3477	14,9,10	0,2,1	16,5,9,4	0,0,0,0	198	99	0.717289609774	1.0	1.0,0.692,0.833	1.0,1.0,1.0,1.0	-0.158
3478	"LOC114877658"	NA	chrOU015511.1	+	10289810	10289972	10288782	10288869	10294452	10294658	3478	90,80,83	10,10,4	377,84,98,116	19,3,1,7	198	99	0.015500034315	0.1550242260996379	0.818,0.8,0.912	0.908,0.933,0.98,0.892	-0.085
3479	"LOC114877658"	NA	chrOU015511.1	+	10289810	10289972	10288782	10288869	10298380	10298664	3479	10,8,7	0,0,0	15,6,7,4	0,0,0,1	198	99	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,0.667	0.083
3480	"LOC114877658"	NA	chrOU015511.1	+	10289810	10289972	10288782	10289020	10291774	10291840	3480	158,158,173	0,0,0	578,116,129,144	2,0,0,1	198	99	1	1.0	1.0,1.0,1.0	0.993,1.0,1.0,0.986	0.005
3481	"LOC114877658"	NA	chrOU015511.1	+	10289810	10289972	10288782	10289020	10294452	10294658	3481	180,159,179	4,5,3	729,154,175,199	7,1,1,1	198	99	0.0143558354207	0.14617055327962933	0.957,0.941,0.968	0.981,0.987,0.989,0.99	-0.031
3482	"LOC114877658"	NA	chrOU015511.1	+	10291774	10291840	10288645	10288733	10294452	10294658	3482	36,58,53	0,0,0	190,25,27,35	0,0,0,2	165	99	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,0.913	0.022
3483	"LOC114877658"	NA	chrOU015511.1	+	10291774	10291840	10288782	10289020	10294452	10294658	3483	36,58,53	4,5,3	192,25,27,35	7,1,1,1	165	99	0.049127749367	0.3644436813042251	0.844,0.874,0.914	0.943,0.938,0.942,0.955	-0.067
3484	"LOC114877658"	NA	chrOU015511.1	+	10291774	10291840	10288850	10288869	10293574	10293806	3484	6,8,1	0,2,1	9,0,0,3	0,0,0,0	165	99	1	1.0	1.0,0.706,0.375	1.0,NA,NA,1.0	-0.306
3485	"LOC114877658"	NA	chrOU015511.1	+	10291774	10291840	10288850	10288869	10294452	10294658	3485	41,62,54	10,10,4	198,26,27,36	19,3,1,7	165	99	0.274878558002	1.0	0.711,0.788,0.89	0.862,0.839,0.942,0.755	-0.053
3486	"LOC114877658"	NA	chrOU015511.1	+	10291774	10291840	10289810	10289972	10293574	10293806	3486	46,52,49	4,1,3	154,29,34,41	2,0,2,0	165	99	0.00753389844922	0.08771755127154623	0.873,0.969,0.907	0.979,1.0,0.911,1.0	-0.056
3487	"LOC114877658"	NA	chrOU015511.1	+	10291774	10291840	10289810	10289972	10294452	10294658	3487	94,127,121	80,72,76	397,65,72,90	363,79,91,112	165	99	0.000502849884373	0.010105258821873509	0.413,0.514,0.489	0.396,0.331,0.322,0.325	0.128
3488	"LOC114877658"	NA	chrOU015511.1	+	10293574	10293806	10288850	10288869	10294452	10294658	3488	8,10,8	10,10,4	10,2,6,3	19,3,1,7	198	99	0.521323869468	1.0	0.286,0.333,0.5	0.208,0.25,0.75,0.176	0.027
3489	"LOC114877658"	NA	chrOU015511.1	+	10293574	10293806	10289810	10289972	10294452	10294658	3489	12,9,10	80,72,76	12,2,8,3	363,79,91,112	198	99	2.05888578377e-05	0.0007071019906058766	0.07,0.059,0.062	0.016,0.013,0.042,0.013	0.043
3490	"LOC114877658"	NA	chrOU015511.1	+	10293574	10293806	10291774	10291840	10294452	10294658	3490	11,12,8	57,82,74	15,2,6,4	254,37,38,50	198	99	0.0128497508246	0.133482978946744	0.088,0.068,0.051	0.029,0.026,0.073,0.038	0.027
3491	"LOC114877658"	NA	chrOU015511.1	+	10293574	10293806	10293360	10293487	10294452	10294658	3491	20,28,18	1,0,0	30,2,8,7	0,0,0,0	198	99	1	1.0	0.909,1.0,1.0	1.0,1.0,1.0,1.0	-0.03
3492	"LOC114877658"	NA	chrOU015511.1	+	10294452	10294658	10288783	10289020	10296071	10296325	3492	125,161,180	0,0,0	509,99,105,110	1,1,0,1	198	99	1	1.0	1.0,1.0,1.0	0.996,0.98,1.0,0.982	0.01
