ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4294	"LOC114872530"	NA	chrOU015506.1	-	9181502	9181790	9181109	9181409	9184879	9184969	4294	7711,8466,12424	0,0,0	65600,10457,10394,11942	1,1,0,0	387	99	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,1.0	0.0
4295	"LOC114870877"	NA	chrOU015504.1	+	14329309	14329380	14327850	14327994	14329562	14329752	4295	42,58,75	0,1,0	154,41,51,36	1,1,0,0	170	99	1	1.0	1.0,0.971,1.0	0.989,0.96,1.0,1.0	0.003
4296	"LOC114870877"	NA	chrOU015504.1	+	14329309	14329380	14327935	14327990	14329562	14329752	4296	43,64,79	7,0,2	160,42,51,35	0,2,0,2	170	99	0.00663833843715	0.0755945871373092	0.782,1.0,0.958	1.0,0.924,1.0,0.911	-0.045
4297	"LOC114870877"	NA	chrOU015504.1	+	14329309	14329380	14328166	14328426	14329562	14329752	4297	63,116,107	77,82,36	258,59,85,61	243,54,42,62	170	99	0.461746362524	1.0	0.323,0.452,0.634	0.382,0.389,0.541,0.364	0.051
4298	"LOC114875184"	NA	chrOU015511.1	-	9474310	9474523	9474131	9474237	9474592	9474728	4298	240,259,242	0,0,1	1310,304,292,368	0,0,0,0	312	99	1	1.0	1.0,1.0,0.987	1.0,1.0,1.0,1.0	-0.004
4299	"LOC114875184"	NA	chrOU015511.1	-	9475017	9475171	9474800	9474940	9475504	9475645	4299	123,125,104	0,0,0	625,120,124,182	1,0,0,0	253	99	1	1.0	1.0,1.0,1.0	0.996,1.0,1.0,1.0	0.001
4300	"LOC114875184"	NA	chrOU015511.1	-	9475235	9475388	9475017	9475171	9475504	9475645	4300	113,112,68	0,0,0	455,108,117,124	1,0,1,0	252	99	1	1.0	1.0,1.0,1.0	0.994,1.0,0.979,1.0	0.007
4301	"LOC114879650"	NA	chrOU015513.1	-	10511530	10511596	10511018	10511350	10512497	10512732	4301	132,100,108	9,6,7	572,111,102,142	30,3,9,7	165	99	0.63282191644	1.0	0.898,0.909,0.903	0.92,0.957,0.872,0.924	-0.015
4302	"LOC114879650"	NA	chrOU015513.1	-	10514143	10514397	10513875	10514060	10514498	10514735	4302	220,261,209	0,0,0	1208,205,249,286	0,0,1,0	353	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.986,1.0	0.004
4303	"LOC114879650"	NA	chrOU015513.1	-	10515602	10515683	10514827	10514985	10516354	10516439	4303	14,11,7	57,76,54	285,43,44,77	178,39,35,36	180	99	0	0.0	0.119,0.074,0.067	0.468,0.377,0.409,0.541	-0.362
4304	"LOC114879650"	NA	chrOU015513.1	-	10516677	10517034	10516522	10516554	10522900	10522977	4304	61,55,51	28,30,32	274,37,41,67	194,37,28,41	456	99	0.103391815152	0.6174195372157543	0.321,0.285,0.257	0.235,0.178,0.241,0.262	0.059
4305	"LOC114879650"	NA	chrOU015513.1	-	10523871	10523977	10523471	10523643	10529512	10530126	4305	86,84,76	1,0,0	437,69,86,101	1,0,0,0	205	99	1	1.0	0.976,1.0,1.0	0.995,1.0,1.0,1.0	-0.007
4306	"LOC114870963"	NA	chrOU015504.1	+	14568409	14568526	14567978	14568089	14568588	14568872	4306	92,106,110	0,0,1	281,64,82,67	4,3,0,1	216	99	0.373289338679	1.0	1.0,1.0,0.981	0.97,0.907,1.0,0.968	0.032
4307	"LOC114878208"	NA	chrOU015515.1	-	8424902	8424954	8423438	8423527	8426360	8426485	4307	14,11,7	37,46,54	38,5,3,6	194,28,45,52	151	99	0.182166083241	0.9209113885610253	0.199,0.136,0.078	0.114,0.105,0.042,0.07	0.055
4308	"LOC114878208"	NA	chrOU015515.1	-	8424902	8424954	8423438	8423527	8426878	8428501	4308	1,2,3	1,1,2	13,2,0,2	4,0,2,1	151	99	0.629258602692	1.0	0.396,0.567,0.496	0.681,1.0,0.0,0.567	-0.076
4309	"LOC114878208"	NA	chrOU015515.1	-	8426360	8426485	8420428	8423527	8426878	8427311	4309	85,96,127	1,1,2	448,67,96,117	4,0,2,1	224	99	0.761712331832	1.0	0.974,0.977,0.966	0.98,1.0,0.955,0.981	-0.007
4310	"LOC114878208"	NA	chrOU015515.1	-	8426360	8426485	8424902	8424954	8426878	8427311	4310	64,60,79	0,0,1	281,43,54,71	2,0,0,2	224	99	1	1.0	1.0,1.0,0.972	0.984,1.0,1.0,0.94	0.01
4311	"LOC114878208"	NA	chrOU015515.1	-	8429771	8430104	8429148	8429553	8430841	8431128	4311	101,90,141	3,0,0	540,79,101,139	0,0,0,0	432	99	0.832439035618	1.0	0.885,1.0,1.0	1.0,1.0,1.0,1.0	-0.038
4312	"LOC114878208"	NA	chrOU015515.1	-	8439780	8439875	8431373	8431657	8472350	8474156	4312	23,25,32	0,0,0	109,16,24,35	0,1,0,0	194	99	1	1.0	1.0,1.0,1.0	1.0,0.891,1.0,1.0	0.027
4313	"LOC114878208"	NA	chrOU015515.1	-	8491854	8491914	8439780	8439875	8495274	8495335	4313	0,1,1	0,0,1	4,0,1,1	0,0,0,0	159	99	1	1.0	NA,1.0,0.384	1.0,NA,1.0,1.0	-0.308
4314	"LOC114878208"	NA	chrOU015515.1	-	8491854	8491914	8439780	8439875	8498620	8498990	4314	0,1,1	6,5,3	3,0,1,0	28,5,10,7	159	99	0.372136875702	1.0	0.0,0.111,0.172	0.063,0.0,0.059,0.0	0.064
4315	"LOC114878208"	NA	chrOU015515.1	-	8491854	8491914	8439780	8439875	8508083	8508171	4315	0,1,1	2,1,5	4,0,2,0	9,0,0,1	159	99	1	1.0	0.0,0.384,0.111	0.217,NA,1.0,0.0	-0.241
4316	"LOC114878208"	NA	chrOU015515.1	-	8491854	8491914	8439780	8439875	8520459	8520528	4316	0,1,1	1,0,0	4,0,1,0	1,0,0,3	159	99	1	1.0	0.0,1.0,1.0	0.714,NA,1.0,0.0	0.095
4317	"LOC114878208"	NA	chrOU015515.1	-	8491854	8491914	8439780	8439875	8535668	8535855	4317	0,1,1	2,4,4	4,0,1,0	23,3,6,6	159	99	1	1.0	0.0,0.135,0.135	0.098,0.0,0.094,0.0	0.042
4318	"LOC114878208"	NA	chrOU015515.1	-	8498620	8498990	8439780	8439875	8508083	8508171	4318	33,17,31	2,1,5	118,17,34,29	9,0,0,1	469	99	0.13525858068	0.7522531304957096	0.777,0.782,0.567	0.735,1.0,1.0,0.86	-0.19
4319	"LOC114878208"	NA	chrOU015515.1	-	8498620	8498990	8491854	8491914	8508083	8508171	4319	27,12,28	0,0,0	90,12,24,22	1,0,1,0	469	99	1	1.0	1.0,1.0,1.0	0.95,1.0,0.835,1.0	0.054
4320	"LOC114878208"	NA	chrOU015515.1	-	8508083	8508208	8439780	8439875	8513563	8513784	4320	7,8,17	0,0,0	53,3,7,11	0,1,0,0	224	99	1	1.0	1.0,1.0,1.0	1.0,0.57,1.0,1.0	0.108
4321	"LOC114878208"	NA	chrOU015515.1	-	8524478	8524595	8520459	8520528	8530264	8530527	4321	1,3,3	1,0,0	5,0,2,2	0,0,0,0	216	99	1	1.0	0.314,1.0,1.0	1.0,NA,1.0,1.0	-0.229
4322	"LOC114878208"	NA	chrOU015515.1	-	8538449	8538491	8535668	8535855	8551083	8551196	4322	1,2,2	2,2,5	0,2,2,0	18,4,8,8	141	99	0.0241353375088	0.2098500688139885	0.26,0.413,0.219	0.0,0.26,0.149,0.0	0.195
4323	"LOC114874383"	NA	chrOU015508.1	-	6173965	6174094	6173671	6173741	6174319	6174619	4323	14,19,13	1,0,0	107,15,11,25	17,4,7,3	228	99	1.6447156953e-06	7.331376537679727e-05	0.859,1.0,1.0	0.732,0.62,0.406,0.783	0.318
4324	"LOC114874383"	NA	chrOU015508.1	-	6173965	6174094	6173671	6173828	6174319	6174619	4324	18,35,20	2,2,2	146,26,18,30	24,3,1,3	228	99	0.123476147821	0.7043073406009956	0.796,0.884,0.813	0.725,0.79,0.887,0.813	0.027
4325	"LOC114882010"	NA	chrOU015504.1	-	5995282	5995398	5993388	5993580	6000318	6000981	4325	240,206,282	0,1,2	884,188,242,246	7,1,1,1	215	99	1	1.0	1.0,0.99,0.985	0.983,0.989,0.991,0.991	0.003
4326	"LOC114871438"	NA	chrOU015505.1	-	11685393	11685470	11676793	11680372	11686719	11686896	4326	31,39,31	33,20,28	66,10,4,20	143,32,42,21	176	99	6.4863299052e-05	0.0017407437122903754	0.346,0.523,0.384	0.206,0.15,0.051,0.349	0.229
4327	"LOC114871438"	NA	chrOU015505.1	-	11691964	11692288	11686719	11686896	11693687	11693931	4327	237,247,251	0,1,2	844,126,155,188	9,4,2,7	423	99	0.000436312543988	0.00857861642378823	1.0,0.983,0.967	0.956,0.881,0.948,0.863	0.071
4328	"LOC114871438"	NA	chrOU015505.1	-	11694314	11694441	11693687	11693973	11694523	11694636	4328	89,87,87	1,0,0	365,54,66,80	1,0,0,0	226	99	1	1.0	0.975,1.0,1.0	0.994,1.0,1.0,1.0	-0.007
4329	"LOC114871438"	NA	chrOU015505.1	-	11695330	11695506	11694814	11695144	11696098	11696264	4329	101,85,94	1,2,2	399,65,83,82	0,0,0,0	275	99	0.575159650628	1.0	0.973,0.939,0.944	1.0,1.0,1.0,1.0	-0.048
4330	"LOC114871438"	NA	chrOU015505.1	-	11698445	11698965	11697679	11697802	11701536	11701766	4330	196,177,172	0,0,0	737,98,169,191	2,0,0,0	619	99	1	1.0	1.0,1.0,1.0	0.983,1.0,1.0,1.0	0.004
4331	"LOC114871438"	NA	chrOU015505.1	-	11698445	11699562	11697679	11697802	11701536	11701766	4331	235,221,252	0,0,0	984,142,210,235	2,0,0,0	1216	99	1	1.0	1.0,1.0,1.0	0.976,1.0,1.0,1.0	0.006
4332	"LOC114871438"	NA	chrOU015505.1	-	11701536	11701766	11698445	11698965	11702226	11702594	4332	79,80,78	0,1,0	334,45,65,74	0,0,0,0	329	99	1	1.0	1.0,0.96,1.0	1.0,1.0,1.0,1.0	-0.013
4333	"LOC114871438"	NA	chrOU015505.1	-	11702220	11702594	11701536	11701766	11703757	11703935	4333	108,112,108	0,0,0	457,78,76,94	0,3,0,0	473	99	1	1.0	1.0,1.0,1.0	1.0,0.845,1.0,1.0	0.039
4334	"LOC114871438"	NA	chrOU015505.1	-	11702226	11702594	11701536	11701766	11703757	11703935	4334	103,108,119	0,0,0	476,77,82,92	0,3,0,0	467	99	1	1.0	1.0,1.0,1.0	1.0,0.845,1.0,1.0	0.039
4335	"LOC114871438"	NA	chrOU015505.1	-	11703757	11703935	11702220	11702594	11704399	11704516	4335	69,70,80	0,0,0	340,56,60,63	4,0,3,0	277	99	0.477186982867	1.0	1.0,1.0,1.0	0.968,1.0,0.877,1.0	0.039
4336	"LOC114871438"	NA	chrOU015505.1	-	11716446	11716585	11704399	11704516	11723346	11723454	4336	81,75,63	0,1,0	301,33,61,72	0,0,0,1	238	99	1	1.0	1.0,0.969,1.0	1.0,1.0,1.0,0.968	-0.002
4337	"LOC114871438"	NA	chrOU015505.1	-	11765202	11765208	11723346	11723454	11807998	11808130	4337	22,25,22	2,5,5	113,15,19,20	6,2,5,2	105	99	0.187836561724	0.9382691782239264	0.912,0.825,0.806	0.947,0.876,0.782,0.904	-0.03
4338	"LOC114881987"	NA	chrOU015504.1	+	5986586	5986652	5986207	5986509	5987111	5987292	4338	1400,1005,2050	0,1,1	6548,1468,1520,1193	0,0,0,0	165	99	1	1.0	1.0,0.998,0.999	1.0,1.0,1.0,1.0	-0.001
4339	"LOC114872343"	NA	chrOU015508.1	+	8848723	8848936	8848572	8848657	8849008	8849901	4339	96,108,96	0,0,0	424,65,100,89	1,0,0,0	312	99	1	1.0	1.0,1.0,1.0	0.993,1.0,1.0,1.0	0.002
4340	"LOC114881792"	NA	chrOU015504.1	+	5927884	5928183	5925393	5925691	5929046	5929325	4340	782,818,896	0,0,0	7573,1050,1381,1597	1,0,0,0	398	99	1	1.0	1.0,1.0,1.0	0.999,1.0,1.0,1.0	0.0
4341	"LOC114881976"	NA	chrOU015507.1	+	2297868	2297943	2297051	2297220	2298099	2298302	4341	105,130,78	1,0,3	826,173,164,191	0,0,0,0	174	99	0.557527371189	1.0	0.984,1.0,0.937	1.0,1.0,1.0,1.0	-0.026
4342	"LOC114881976"	NA	chrOU015507.1	+	2300218	2300685	2298523	2298601	2301360	2301520	4342	391,370,342	2,0,0	2956,446,527,587	1,0,1,1	566	99	1	1.0	0.972,1.0,1.0	0.998,1.0,0.989,0.99	-0.004
4343	"LOC114881976"	NA	chrOU015507.1	+	2300218	2300685	2298523	2298601	2301363	2301520	4343	375,366,329	0,1,1	2864,440,514,577	2,1,0,0	566	99	1	1.0	1.0,0.985,0.983	0.996,0.987,1.0,1.0	-0.006
4344	"LOC114871163"	NA	chrOU015508.1	-	1285189	1285299	1284873	1284999	1285465	1285637	4344	1357,1314,1203	0,0,0	6300,1156,1355,1472	1,0,0,0	209	99	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,1.0	0.0
4345	"LOC114871717"	NA	chrOU015515.1	+	6083221	6083359	6082831	6083056	6084350	6084615	4345	51,47,25	9,3,8	328,61,52,59	37,8,8,9	237	99	0.562309322721	1.0	0.703,0.867,0.566	0.787,0.761,0.731,0.733	-0.041
4346	"LOC114871717"	NA	chrOU015515.1	+	6083247	6083359	6082829	6083056	6084350	6084615	4346	17,21,25	9,3,8	106,22,23,24	37,8,8,9	211	99	0.660217554915	1.0	0.47,0.767,0.595	0.573,0.563,0.574,0.556	0.044
4347	"LOC114871717"	NA	chrOU015515.1	+	6083465	6083600	6083221	6083359	6084350	6084615	4347	31,30,26	8,10,9	214,37,50,47	43,8,13,12	234	99	0.226239379935	1.0	0.621,0.559,0.55	0.678,0.662,0.619,0.624	-0.069
4348	"LOC114871717"	NA	chrOU015515.1	+	6083673	6083820	6083465	6083600	6084350	6084615	4348	24,44,27	3,4,0	188,32,38,47	16,5,3,3	246	99	0.368424491734	1.0	0.763,0.816,1.0	0.825,0.72,0.836,0.863	0.049
4349	"LOC114871717"	NA	chrOU015515.1	+	6083905	6084140	6083673	6083820	6084350	6084615	4349	67,96,85	0,0,0	451,72,93,97	2,1,1,0	334	99	1	1.0	1.0,1.0,1.0	0.985,0.955,0.965,1.0	0.024
4350	"LOC114882348"	NA	chrOU015504.1	-	5922357	5922550	5922111	5922300	5922681	5923002	4350	254,189,163	0,0,1	1234,194,202,281	0,0,0,0	292	99	1	1.0	1.0,1.0,0.982	1.0,1.0,1.0,1.0	-0.006
4351	"LOC114882348"	NA	chrOU015504.1	-	5922681	5923002	5922357	5922550	5923092	5923401	4351	208,165,162	1,1,0	1151,200,198,211	1,0,0,0	420	99	1	1.0	0.98,0.975,1.0	0.996,1.0,1.0,1.0	-0.014
4352	"LOC114882817"	NA	chrOU015518.1	-	3569484	3569630	3569268	3569395	3570332	3570378	4352	0,4,0	0,0,1	6,1,1,4	0,0,0,0	245	99	1	1.0	NA,1.0,0.0	1.0,1.0,1.0,1.0	-0.5
4353	"LOC114872390"	NA	chrOU015508.1	+	8583608	8583694	8583231	8583355	8587072	8587165	4353	9,8,2	0,0,0	97,23,23,23	8,2,6,8	185	99	5.65020083876e-06	0.00021012289747800045	1.0,1.0,1.0	0.866,0.86,0.672,0.606	0.249
4354	"LOC114872390"	NA	chrOU015508.1	+	8583608	8583694	8583231	8583355	8590933	8590996	4354	4,5,2	1,1,0	53,11,13,12	4,0,1,1	185	99	0.13010363275	0.731502757612959	0.682,0.728,1.0	0.876,1.0,0.874,0.865	-0.1
4355	"LOC114872390"	NA	chrOU015508.1	+	8587072	8587165	8583231	8583355	8590933	8590996	4355	13,11,4	1,1,0	54,9,25,18	4,0,1,1	192	99	1	1.0	0.87,0.85,1.0	0.874,1.0,0.928,0.903	-0.02
4356	"LOC114872390"	NA	chrOU015508.1	+	8587072	8587165	8583608	8583694	8590933	8590996	4356	18,15,4	0,0,0	92,19,30,21	2,0,1,0	192	99	1	1.0	1.0,1.0,1.0	0.96,1.0,0.939,1.0	0.025
4357	"LOC114880448"	NA	chrOU015509.1	-	4123250	4123344	4122928	4123120	4123626	4123836	4357	898,677,798	1,0,6	3920,725,929,989	5,0,2,0	193	99	1	1.0	0.998,1.0,0.986	0.998,1.0,0.996,1.0	-0.004
4358	"LOC114871126"	NA	chrOU015508.1	+	1504578	1505001	1501244	1501309	1505930	1506209	4358	224,231,150	6,1,4	1181,223,274,228	3,2,1,4	522	99	0.0103503913553	0.10794927394277629	0.876,0.978,0.877	0.987,0.955,0.981,0.915	-0.049
4359	"LOC114871126"	NA	chrOU015508.1	+	1504578	1505001	1501244	1501309	1508587	1508705	4359	144,158,83	2,3,0	744,145,170,139	0,1,0,0	522	99	0.222366407424	1.0	0.932,0.909,1.0	1.0,0.965,1.0,1.0	-0.044
4360	"LOC114871126"	NA	chrOU015508.1	+	1504578	1505001	1503697	1503870	1505930	1506209	4360	227,232,151	1,0,0	1196,229,274,229	0,0,2,1	522	99	1	1.0	0.977,1.0,1.0	1.0,1.0,0.963,0.977	0.007
4361	"LOC114871126"	NA	chrOU015508.1	+	1505930	1506209	1501244	1501309	1508587	1508705	4361	282,290,193	2,3,0	1326,242,305,310	0,1,0,0	378	99	0.494945896237	1.0	0.974,0.962,1.0	1.0,0.984,1.0,1.0	-0.017
4362	"LOC114871126"	NA	chrOU015508.1	+	1505930	1506209	1504578	1505001	1508587	1508705	4362	357,362,257	1,0,1	1762,318,408,395	2,0,0,0	378	99	1	1.0	0.989,1.0,0.985	0.996,1.0,1.0,1.0	-0.008
4363	"LOC114871126"	NA	chrOU015508.1	+	1510061	1510136	1508587	1508705	1510615	1510799	4363	5,8,4	88,89,61	27,5,2,11	406,96,95,99	174	99	0.730655667901	1.0	0.031,0.049,0.036	0.036,0.029,0.012,0.059	0.005
4364	"LOC114871126"	NA	chrOU015508.1	+	1511960	1512129	1511501	1511794	1512517	1512774	4364	237,242,158	0,1,0	1282,268,284,264	1,0,0,0	268	99	1	1.0	1.0,0.989,1.0	0.998,1.0,1.0,1.0	-0.003
4365	"LOC114871126"	NA	chrOU015508.1	+	1512517	1512774	1511960	1512129	1512856	1513011	4365	399,417,259	0,0,0	2004,408,463,488	0,1,0,0	356	99	1	1.0	1.0,1.0,1.0	1.0,0.991,1.0,1.0	0.002
4366	"LOC114872202"	NA	chrOU015506.1	-	5162882	5162913	5162740	5162758	5163039	5163159	4366	7,4,2	0,0,1	16,2,4,1	0,0,0,0	130	99	1	1.0	1.0,1.0,0.604	1.0,1.0,1.0,1.0	-0.132
4367	"LOC114872202"	NA	chrOU015506.1	-	5162882	5162958	5162740	5162758	5163039	5163159	4367	14,4,14	0,0,1	36,6,6,8	0,0,0,0	175	99	1	1.0	1.0,1.0,0.888	1.0,1.0,1.0,1.0	-0.037
4368	"LOC114872202"	NA	chrOU015506.1	-	5162882	5162967	5162740	5162758	5163039	5163159	4368	13,8,23	0,0,1	61,17,10,9	0,0,0,0	184	99	1	1.0	1.0,1.0,0.925	1.0,1.0,1.0,1.0	-0.025
4369	"LOC114872202"	NA	chrOU015506.1	-	5165631	5165778	5164589	5164739	5166012	5166210	4369	143,90,232	0,0,0	854,195,174,177	0,0,0,1	246	99	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,0.986	0.004
4370	"LOC114872202"	NA	chrOU015506.1	-	5166012	5166210	5165372	5165778	5166497	5166794	4370	208,149,323	1,2,1	1325,291,238,250	9,3,1,1	297	99	0.352557143309	1.0	0.986,0.961,0.991	0.98,0.97,0.988,0.988	-0.002
4371	"LOC114872202"	NA	chrOU015506.1	-	5167418	5167547	5167145	5167343	5167624	5167780	4371	137,138,276	0,0,0	1201,243,197,229	1,0,0,0	228	99	1	1.0	1.0,1.0,1.0	0.998,1.0,1.0,1.0	0.0
4372	"LOC114876922"	NA	chrOU015504.1	+	5336386	5336472	5324748	5324877	5415406	5416402	4372	14,6,12	0,0,0	73,9,7,16	1,0,0,0	185	99	1	1.0	1.0,1.0,1.0	0.975,1.0,1.0,1.0	0.006
4373	"LOC114871346"	NA	chrOU015515.1	+	4334896	4335436	4333912	4334007	4349214	4349499	4373	194,190,197	0,0,2	1090,180,254,220	1,0,1,0	639	99	1	1.0	1.0,1.0,0.939	0.994,1.0,0.975,1.0	-0.013
4374	"LOC114871346"	NA	chrOU015515.1	+	4334896	4335436	4333912	4334007	4349787	4349996	4374	163,163,148	12,4,6	858,156,202,188	28,1,7,4	639	99	0.127898502593	0.7228514588582232	0.678,0.863,0.793	0.826,0.96,0.817,0.879	-0.092
4375	"LOC114871346"	NA	chrOU015515.1	+	4349214	4349499	4333912	4334007	4349787	4349996	4375	117,91,115	12,4,6	525,99,112,112	28,1,7,4	384	99	0.235474062423	1.0	0.715,0.854,0.832	0.829,0.962,0.805,0.878	-0.068
4376	"LOC114871346"	NA	chrOU015515.1	+	4349214	4349499	4334896	4335436	4349787	4349996	4376	158,123,164	10,5,2	794,129,172,155	38,6,9,11	384	99	0.202373805395	0.98620314827017	0.803,0.864,0.955	0.843,0.847,0.831,0.784	0.048
4377	"LOC114882745"	NA	chrOU015508.1	-	54421	54530	54045	54292	54981	55531	4377	115,146,124	1,2,10	542,107,91,104	1,1,1,0	208	99	9.11874858937e-05	0.0023272476792007826	0.982,0.972,0.855	0.996,0.981,0.977,1.0	-0.052
4378	"LOC114876181"	NA	chrOU015504.1	-	15743802	15744065	15743493	15743730	15744139	15744204	4378	80,76,78	0,0,0	298,39,67,45	6,0,0,0	362	99	0.51096563765	1.0	1.0,1.0,1.0	0.931,1.0,1.0,1.0	0.017
4379	"LOC114876181"	NA	chrOU015504.1	-	15745884	15745966	15745708	15745819	15746082	15746187	4379	26,24,33	0,0,0	113,22,31,18	0,0,2,0	181	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.894,1.0	0.026
4380	"LOC114876181"	NA	chrOU015504.1	-	15746082	15746187	15745708	15745819	15746655	15747901	4380	14,6,16	0,0,2	33,7,10,7	0,0,0,0	204	99	1	1.0	1.0,1.0,0.795	1.0,1.0,1.0,1.0	-0.068
4381	"LOC114876181"	NA	chrOU015504.1	-	15746082	15746187	15745708	15745819	15770166	15770210	4381	2,1,0	0,1,0	3,0,3,0	0,0,0,1	204	99	1	1.0	1.0,0.327,NA	1.0,NA,1.0,0.0	-0.003
4382	"LOC114876181"	NA	chrOU015504.1	-	15746353	15746442	15746082	15746187	15746655	15747901	4382	9,14,11	14,6,16	55,3,8,5	32,7,7,7	188	99	0.785186305856	1.0	0.253,0.551,0.266	0.475,0.184,0.376,0.273	0.03
4383	"LOC114876181"	NA	chrOU015504.1	-	15746353	15746442	15746082	15746187	15770166	15770210	4383	6,5,3	2,1,0	22,0,4,2	2,0,0,0	188	99	1	1.0	0.612,0.725,1.0	0.853,NA,1.0,1.0	-0.172
4384	"LOC114876181"	NA	chrOU015504.1	-	15746655	15747901	15745708	15745819	15770166	15770210	4384	194,169,250	0,1,0	716,119,141,129	0,0,0,1	1345	99	1	1.0	1.0,0.926,1.0	1.0,1.0,1.0,0.905	-0.001
4385	"LOC114876181"	NA	chrOU015504.1	-	15746655	15747901	15746082	15746187	15756547	15756784	4385	204,169,256	0,0,0	714,121,139,129	1,1,1,0	1345	99	1	1.0	1.0,1.0,1.0	0.981,0.899,0.911,1.0	0.052
4386	"LOC114876181"	NA	chrOU015504.1	-	15746655	15747901	15746082	15746187	15770166	15770210	4386	208,175,264	2,1,0	748,126,148,136	2,0,0,0	1345	99	0.531096675736	1.0	0.884,0.928,1.0	0.965,1.0,1.0,1.0	-0.054
4387	"LOC114876181"	NA	chrOU015504.1	-	15746655	15747901	15746353	15746442	15770166	15770210	4387	198,178,256	1,0,0	750,122,145,132	1,0,0,0	1345	99	1	1.0	0.936,1.0,1.0	0.982,1.0,1.0,1.0	-0.017
4388	"LOC114876181"	NA	chrOU015504.1	-	15756547	15756784	15746082	15746187	15770166	15770210	4388	4,1,4	2,1,0	11,1,2,6	2,0,0,0	336	99	0.171824165508	0.8896074461684104	0.371,0.228,1.0	0.618,1.0,1.0,1.0	-0.371
4389	"LOC114876181"	NA	chrOU015504.1	-	15756547	15756784	15746655	15747901	15770166	15770210	4389	5,1,4	5,6,8	13,1,2,6	37,6,10,7	336	99	0.740966054319	1.0	0.228,0.047,0.128	0.094,0.047,0.056,0.202	0.035
4390	"LOC114879600"	NA	chrOU015506.1	-	733332	733472	732945	733214	733678	733764	4390	163,217,195	0,1,0	687,156,122,166	0,0,0,0	239	99	1	1.0	1.0,0.989,1.0	1.0,1.0,1.0,1.0	-0.004
4391	"LOC114880364"	NA	chrOU015509.1	-	1647285	1647336	1647061	1647223	1647397	1647814	4391	814,1091,762	0,0,0	2874,510,564,660	0,0,1,0	150	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.997,1.0	0.001
4392	"LOC114876930"	NA	chrOU015504.1	-	5195278	5195340	5194132	5194213	5195888	5196137	4392	4803,3888,5805	229,192,277	33211,5323,6216,6859	1022,177,263,276	161	99	0.00147023828521	0.023000747019583365	0.928,0.926,0.928	0.952,0.949,0.936,0.939	-0.017
4393	"LOC114876930"	NA	chrOU015504.1	-	5196223	5196568	5195888	5196137	5196651	5197047	4393	27914,23095,32002	0,0,0	160900,28799,34384,37867	1,0,0,0	444	99	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,1.0	0.0
4394	"LOC114876930"	NA	chrOU015504.1	-	5198966	5199045	5197609	5198339	5199381	5199460	4394	2797,2419,3111	515,398,1001	18144,3279,3718,4300	823,132,382,222	178	99	0	0.0	0.751,0.772,0.634	0.925,0.933,0.844,0.915	-0.185
4395	"LOC114876930"	NA	chrOU015504.1	-	5198966	5199045	5197609	5198339	5199630	5199914	4395	6164,5315,6430	7,1,3	40869,7291,8294,9587	1,1,0,0	178	99	1	1.0	0.998,1.0,0.999	1.0,1.0,1.0,1.0	-0.001
4396	"LOC114876930"	NA	chrOU015504.1	-	5199381	5199460	5197609	5198339	5199630	5199914	4396	909,679,1679	7,1,3	1474,245,671,411	1,1,0,0	178	99	1	1.0	0.986,0.997,0.997	0.999,0.993,1.0,1.0	-0.005
4397	"LOC114876930"	NA	chrOU015504.1	-	5199381	5199460	5198966	5199045	5199630	5199914	4397	421,295,700	3415,2944,3447	663,119,301,198	22974,4066,4629,5358	178	99	0	0.0	0.064,0.053,0.101	0.016,0.016,0.035,0.02	0.051
4398	"LOC114876930"	NA	chrOU015504.1	-	5204207	5204417	5200289	5200663	5207978	5208242	4398	13093,11787,15720	2,1,1	82195,14667,17702,19769	0,0,1,0	309	99	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,1.0	0.0
4399	"LOC114876930"	NA	chrOU015504.1	-	5209791	5209912	5207978	5208242	5210943	5211061	4399	2366,2064,2658	681,611,1580	17026,2945,3489,4167	1859,325,505,459	220	99	1.61537450083e-12	2.444850523581777e-10	0.61,0.603,0.431	0.805,0.803,0.757,0.803	-0.244
4400	"LOC114876930"	NA	chrOU015504.1	-	5209791	5209912	5207978	5208242	5211321	5211740	4400	4168,3574,4608	16,9,13	31219,5411,6275,7639	9,1,0,1	220	99	1	1.0	0.992,0.994,0.994	0.999,1.0,1.0,1.0	-0.006
4401	"LOC114876930"	NA	chrOU015504.1	-	5210943	5211061	5207978	5208242	5211321	5211740	4401	1401,1275,3123	16,9,13	3988,690,1030,1026	9,1,0,1	217	99	0.150443785774	0.8097957910927404	0.976,0.985,0.991	0.995,0.997,1.0,0.998	-0.014
