ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
337	"LOC114873768"	NA	chrOU015514.1	+	6912654	6912993	6924143	6927628	6906094	6906736	6984287	6984503	337	69,71,83	385,342,419	304,40,54,67	1766,245,297,328	198	198	0.498185554387	0.8992420572304787	0.152,0.172,0.165	0.147,0.14,0.154,0.17	0.01
338	"LOC114873768"	NA	chrOU015514.1	+	6912654	6912993	6924143	6927628	6906753	6907175	6984287	6984503	338	6,10,17	346,292,380	39,7,8,13	1568,218,263,297	198	198	0.769635178959	1.0	0.017,0.033,0.043	0.024,0.031,0.03,0.042	-0.001
339	"LOC114873768"	NA	chrOU015514.1	+	6924143	6927628	6984287	6984503	6912637	6912993	6985602	6985763	339	76,61,87	313,312,408	336,45,60,66	1519,200,259,314	198	198	0.856385710177	1.0	0.195,0.164,0.176	0.181,0.184,0.188,0.174	-0.003
340	"LOC114879026"	NA	chrOU015505.1	+	5333260	5333641	5337388	5337740	5327629	5328020	5338409	5338815	340	0,4,0	12,14,15	6,1,1,0	100,8,16,14	198	198	0.649876450082	0.9829576291550549	0.0,0.222,0.0	0.057,0.111,0.059,0.0	0.017
341	"LOC114874075"	NA	chrOU015507.1	+	2502403	2502467	2503992	2504056	2498688	2498786	2509733	2509778	341	12,14,19	15,28,39	17,5,2,11	124,24,25,33	163	163	8.20111327942e-05	0.001502709039279584	0.444,0.333,0.328	0.121,0.172,0.074,0.25	0.214
342	"LOC114874075"	NA	chrOU015507.1	+	2503992	2504056	2509733	2509778	2498688	2498786	2530514	2530652	342	3,9,19	10,13,15	44,5,12,9	38,3,10,6	163	144	0.168651273381	0.5248583350565935	0.21,0.38,0.528	0.506,0.596,0.515,0.57	-0.174
343	"LOC114874075"	NA	chrOU015507.1	+	2530514	2530652	2538754	2538780	2509733	2509778	2553710	2553833	343	21,38,37	5,8,8	104,18,20,26	22,6,4,4	198	125	0.872449215127	1.0	0.726,0.75,0.745	0.749,0.654,0.759,0.804	-0.001
344	"LOC114877795"	NA	chrOU015505.1	-	10200484	10200623	10201148	10201194	10199013	10199270	10201491	10201617	344	6,7,5	15,29,20	21,4,1,5	81,15,17,17	145	198	0.622609995074	0.9727946003998589	0.353,0.248,0.254	0.261,0.267,0.074,0.287	0.063
345	"LOC114877282"	NA	chrOU015518.1	-	6495781	6495943	6498187	6499077	6494651	6494910	6501518	6503404	345	2,1,0	45,53,86	6,2,3,2	49,11,30,20	198	198	0.000211412883567	0.003258187067990729	0.043,0.019,0.0	0.109,0.154,0.091,0.091	-0.091
346	"LOC114877282"	NA	chrOU015518.1	-	6495781	6495943	6498187	6498402	6494651	6494910	6508951	6509415	346	3,5,2	45,52,84	9,1,0,4	52,11,29,21	198	198	0.147062967076	0.47917004386546497	0.062,0.088,0.023	0.148,0.083,0.0,0.16	-0.04
347	"LOC114878199"	NA	chrOU015506.1	+	2360747	2361008	2365462	2365549	2359909	2360056	2366168	2367819	347	6,12,13	5,2,1	20,7,6,10	4,0,0,5	198	186	0.552247074432	0.9324687727308983	0.53,0.849,0.924	0.824,1.0,1.0,0.653	-0.102
348	"LOC114878199"	NA	chrOU015506.1	+	2360747	2361008	2365462	2365549	2359909	2360056	2366801	2367819	348	6,13,13	4,14,10	21,7,6,10	31,3,6,6	198	186	0.860320459674	1.0	0.585,0.466,0.55	0.389,0.687,0.484,0.61	-0.009
349	"LOC114878643"	NA	chrOU015508.1	-	11209130	11209332	11211719	11211848	11188768	11188872	11215496	11215855	349	39,46,45	33,47,38	199,36,43,58	180,29,46,45	198	198	0.921518976065	1.0	0.542,0.495,0.542	0.525,0.554,0.483,0.563	-0.005
350	"LOC114879681"	NA	chrOU015513.1	+	10667142	10667204	10668851	10668990	10664346	10664576	10669716	10670161	350	14,5,7	86,76,90	44,10,5,10	422,67,121,103	161	198	0.970237622662	1.0	0.167,0.075,0.087	0.114,0.155,0.048,0.107	0.004
351	"LOC114879681"	NA	chrOU015513.1	+	10668851	10668990	10669589	10670161	10664346	10664576	10670461	10670860	351	57,42,53	161,155,181	301,46,78,63	875,149,247,185	198	198	0.521689089187	0.9173433512460037	0.261,0.213,0.226	0.256,0.236,0.24,0.254	-0.013
352	"LOC114879681"	NA	chrOU015513.1	+	10668851	10668990	10669695	10670161	10664346	10664576	10670461	10670860	352	57,42,53	153,141,172	301,46,78,63	809,135,236,175	198	198	0.499413400263	0.8992420572304787	0.271,0.23,0.236	0.271,0.254,0.248,0.265	-0.014
353	"LOC114879681"	NA	chrOU015513.1	+	10668851	10668990	10669716	10670161	10664346	10664576	10670461	10670860	353	57,42,53	176,165,209	301,46,78,63	1000,164,285,215	198	198	0.688790007837	0.9971788301806208	0.245,0.203,0.202	0.231,0.219,0.215,0.227	-0.006
354	"LOC114879681"	NA	chrOU015513.1	+	10668851	10668990	10669589	10670161	10667142	10667204	10670461	10670860	354	1,5,3	158,149,172	7,2,1,0	832,141,238,174	198	198	0.799222942154	1.0	0.006,0.032,0.017	0.008,0.014,0.004,0.0	0.012
355	"LOC114879681"	NA	chrOU015513.1	+	10668851	10668990	10669716	10670161	10667142	10667204	10670461	10670860	355	1,5,3	151,138,167	7,2,1,0	807,136,236,171	198	198	0.667965121907	0.989945794976955	0.007,0.035,0.018	0.009,0.014,0.004,0.0	0.013
356	"LOC114872389"	NA	chrOU015508.1	+	8571341	8571499	8571916	8572057	8571158	8571267	8572316	8572422	356	47,50,32	42,39,36	254,38,45,65	281,36,61,71	198	198	0.223193649952	0.631627583483507	0.528,0.562,0.471	0.475,0.514,0.425,0.478	0.047
357	"LOC114877847"	NA	chrOU015519.1	-	2658580	2658701	2659317	2659401	2657517	2658262	2659869	2660024	357	2677,2700,2662	2053,1821,1736	15790,2773,2708,3755	10450,1817,1920,2484	183	198	0.650190337172	0.9829576291550549	0.585,0.616,0.624	0.62,0.623,0.604,0.621	-0.009
358	"LOC114877847"	NA	chrOU015519.1	-	2659115	2659217	2659317	2659401	2658580	2658701	2659869	2660024	358	2682,2709,2665	1908,1820,1357	15802,2774,2710,3761	7541,1509,1396,2033	183	198	0.0220946116096	0.14526437519394636	0.603,0.617,0.68	0.694,0.665,0.677,0.667	-0.042
359	"LOC114877847"	NA	chrOU015519.1	-	2659124	2659217	2659317	2659401	2658580	2658701	2659869	2660026	359	2682,2709,2665	581,581,623	15802,2774,2710,3761	3887,744,838,1070	183	192	0.00853644358147	0.0713599477271271	0.829,0.83,0.818	0.81,0.796,0.772,0.787	0.034
360	"LOC114880527"	NA	chrOU015509.1	-	8907227	8907287	8907418	8907730	8906450	8906769	8907986	8908036	360	72,58,52	25,19,13	314,67,76,67	50,6,12,9	198	159	0.000374108174144	0.005472840547558194	0.698,0.71,0.763	0.835,0.9,0.836,0.857	-0.133
361	"LOC114880527"	NA	chrOU015509.1	-	8907227	8907287	8907549	8907730	8906450	8906769	8907986	8908036	361	61,57,42	25,19,13	257,55,48,56	50,6,12,9	198	159	0.00283456457065	0.029215341654313064	0.662,0.707,0.722	0.805,0.88,0.763,0.833	-0.123
362	"LOC114880413"	NA	chrOU015506.1	+	11259300	11259498	11262569	11262755	11246652	11247156	11269193	11269263	362	146,198,240	97,116,180	741,145,167,207	602,109,123,133	198	198	0.335057106789	0.7616461049063233	0.601,0.631,0.571	0.552,0.571,0.576,0.609	0.024
363	"LOC114880413"	NA	chrOU015506.1	+	11259300	11259498	11262569	11262755	11246652	11247156	11272897	11273060	363	145,198,237	2,5,5	733,144,167,208	16,2,2,1	198	198	0.786848018381	1.0	0.986,0.975,0.979	0.979,0.986,0.988,0.995	-0.007
364	"LOC114880967"	NA	chrOU015506.1	-	10946592	10946709	10946778	10946846	10946307	10946488	10946945	10947025	364	54,49,33	63,81,45	163,27,33,44	354,48,59,64	167	198	0.0601505245087	0.27764135231242193	0.504,0.418,0.465	0.353,0.4,0.399,0.449	0.062
365	"LOC114882778"	NA	chrOU015508.1	+	997017	997279	997414	997649	995544	995803	997729	998751	365	41266,36884,47150	42762,37745,52891	135344,23485,23476,44558	158818,25898,24655,46537	198	198	0.701487381525	1.0	0.491,0.494,0.471	0.46,0.476,0.488,0.489	0.007
366	"LOC114874720"	NA	chrOU015507.1	+	9798724	9798826	9799285	9799477	9798575	9798666	9799535	9799671	366	151,183,179	207,226,204	1041,154,189,164	1096,196,217,197	198	198	0.443372809007	0.8625865888026895	0.422,0.447,0.467	0.487,0.44,0.466,0.454	-0.016
367	"LOC114872789"	NA	chrOU015504.1	+	12640842	12640878	12640952	12641113	12639178	12640773	12641198	12641437	367	72,76,43	122,116,97	217,55,39,60	383,88,58,109	135	198	0.785268127512	1.0	0.464,0.49,0.394	0.454,0.478,0.497,0.447	-0.02
368	"LOC114878041"	NA	chrOU015515.1	-	7755626	7755899	7759957	7760042	7755103	7755461	7760258	7760531	368	145,134,87	195,138,124	1148,179,207,229	1461,233,286,301	184	198	0.68114761009	0.9924512166291245	0.444,0.511,0.43	0.458,0.453,0.438,0.45	0.012
369	"LOC114878328"	NA	chrOU015510.1	+	190509	190682	190766	190881	189973	190421	190980	191154	369	190,155,161	28,13,22	837,155,160,181	62,9,7,12	198	198	0.00147121864478	0.017557833037045528	0.872,0.923,0.88	0.931,0.945,0.958,0.938	-0.051
370	"LOC114879586"	NA	chrOU015507.1	-	11905413	11905602	11908175	11908621	11905268	11905339	11908703	11908818	370	32,26,50	85,85,81	156,12,34,34	358,74,86,90	198	198	0.391257579444	0.8223921690537999	0.274,0.234,0.382	0.304,0.14,0.283,0.274	0.046
371	"LOC114878772"	NA	chrOU015516.1	-	2980523	2980779	2980922	2980934	2980237	2980399	2981049	2981236	371	12,14,10	71,76,136	51,10,14,8	329,81,83,55	111	198	0.491984947739	0.8987727241284454	0.232,0.247,0.116	0.217,0.18,0.231,0.206	-0.01
372	"LOC114878772"	NA	chrOU015516.1	-	2980922	2980934	2981319	2981507	2980523	2980779	2981584	2981626	372	59,68,86	1,3,5	273,60,53,54	10,2,2,5	198	111	0.723235313921	1.0	0.971,0.927,0.906	0.939,0.944,0.937,0.858	0.015
373	"LOC114878772"	NA	chrOU015516.1	-	2981049	2981236	2981584	2981626	2980922	2980934	2982157	2982219	373	23,17,35	77,83,77	100,19,21,21	300,74,70,61	141	198	0.945874984135	1.0	0.296,0.223,0.39	0.319,0.265,0.296,0.326	0.001
374	"LOC114873369"	NA	chrOU015514.1	+	7406491	7406644	7408474	7408588	7399261	7399439	7408676	7408790	374	208,224,171	355,388,237	1851,346,358,373	2671,552,522,663	198	198	0.705789524415	1.0	0.369,0.366,0.419	0.409,0.385,0.407,0.36	-0.006
375	"LOC114874291"	NA	chrOU015506.1	-	9978058	9978164	9978242	9978320	9977217	9977927	9978852	9978884	375	996,859,806	1255,1211,1224	5270,877,1066,1219	6921,1295,1423,1736	177	198	0.947313670934	1.0	0.47,0.442,0.424	0.46,0.431,0.456,0.44	-0.001
376	"LOC114874291"	NA	chrOU015506.1	-	9978242	9978320	9978852	9978884	9978058	9978164	9979115	9979179	376	320,291,258	862,845,891	1807,316,361,447	4502,863,984,1214	131	177	0.175178500478	0.5340736132220033	0.334,0.318,0.281	0.352,0.331,0.331,0.332	-0.026
377	"LOC114874291"	NA	chrOU015506.1	-	9978852	9978884	9979115	9979179	9978242	9978320	9980571	9980852	377	862,831,847	335,294,273	5081,862,992,1191	1832,321,376,415	163	131	0.752889313891	1.0	0.674,0.694,0.714	0.69,0.683,0.68,0.698	0.006
378	"LOC114874279"	NA	chrOU015506.1	-	9962642	9962879	9963074	9963158	9962457	9962558	9963398	9964003	378	1320,1367,1260	968,1104,908	5061,939,930,1155	3401,631,592,792	183	198	0.143695982276	0.47391621883518625	0.596,0.573,0.6	0.617,0.617,0.63,0.612	-0.029
379	"LOC114874516"	NA	chrOU015509.1	-	4572894	4573003	4573847	4573956	4572240	4572429	4574169	4574380	379	492,453,723	292,288,293	1881,345,537,627	1079,163,229,251	198	198	0.269985848436	0.695686525839895	0.628,0.611,0.712	0.635,0.679,0.701,0.714	-0.032
380	"LOC114872479"	NA	chrOU015506.1	+	9515954	9516025	9516706	9516883	9515685	9515856	9516972	9517150	380	3,2,4	51,56,32	20,3,8,2	248,42,47,63	170	198	0.323488310856	0.754707192252707	0.064,0.04,0.127	0.086,0.077,0.165,0.036	-0.014
381	"LOC114876853"	NA	chrOU015509.1	+	6049539	6049604	6050246	6050328	6048837	6049023	6050766	6050850	381	19,19,37	195,188,153	85,9,21,22	993,157,212,201	164	181	0.0187949923529	0.1281733689028594	0.097,0.1,0.211	0.086,0.06,0.099,0.108	0.048
382	"LOC114876853"	NA	chrOU015509.1	+	6050246	6050328	6050766	6050850	6048837	6049023	6051120	6051298	382	30,21,23	261,297,282	107,19,26,25	1471,213,309,313	181	183	0.532356278215	0.9236753892987863	0.104,0.067,0.076	0.069,0.083,0.078,0.075	0.006
383	"LOC114876853"	NA	chrOU015509.1	+	6050258	6050328	6050766	6050850	6048838	6049023	6051120	6051298	383	178,183,205	261,297,282	996,181,223,233	1471,213,309,313	169	183	0.393446825904	0.8223921690537999	0.425,0.4,0.44	0.423,0.479,0.439,0.446	-0.025
384	"LOC114876853"	NA	chrOU015509.1	+	6050258	6050328	6050766	6050850	6049539	6049604	6051120	6051298	384	17,25,34	257,272,275	128,19,21,22	1429,206,296,304	169	183	0.520272232459	0.9173433512460037	0.067,0.091,0.118	0.088,0.091,0.071,0.073	0.011
385	"LOC114872510"	NA	chrOU015506.1	+	9484260	9484284	9485859	9485946	9482968	9483381	9490021	9492334	385	2,4,2	27,22,40	7,2,2,1	45,5,17,6	123	186	0.280287766857	0.7091241409743348	0.101,0.216,0.07	0.19,0.377,0.151,0.201	-0.101
386	"LOC114879257"	NA	chrOU015505.1	-	12510804	12510924	12511484	12511629	12510564	12510653	12512298	12512481	386	128,102,130	152,138,127	327,42,50,76	394,48,82,80	198	198	0.652415096749	0.9829576291550549	0.457,0.425,0.506	0.454,0.467,0.379,0.487	0.016
387	"LOC114871916"	NA	chrOU015504.1	+	15892100	15892145	15893925	15893964	15890632	15890812	15896619	15896767	387	4,0,6	16,9,19	51,6,14,6	290,49,91,46	144	138	0.917635287266	1.0	0.193,0.0,0.232	0.144,0.105,0.128,0.111	0.02
388	"LOC114882842"	NA	chrOU015518.1	+	2002145	2002338	2002398	2002480	2001894	2002076	2002560	2003011	388	581,412,292	378,230,203	615,163,144,166	379,104,89,97	198	181	0.788982981856	1.0	0.584,0.621,0.568	0.597,0.589,0.597,0.61	-0.007
389	"LOC114872466"	NA	chrOU015506.1	+	9330213	9330466	9330856	9331073	9329591	9330056	9331150	9331306	389	2,1,0	9,7,1	3,1,1,1	34,11,10,10	198	198	0.410254093411	0.8320649691972425	0.182,0.125,0.0	0.081,0.083,0.091,0.091	0.016
390	"LOC114872466"	NA	chrOU015506.1	+	9330275	9330466	9330856	9331073	9329588	9330056	9331150	9331306	390	4,2,0	9,7,1	15,4,4,2	34,11,10,10	198	198	0.470599513399	0.877356132893922	0.308,0.222,0.0	0.306,0.267,0.286,0.167	-0.08
391	"LOC114872466"	NA	chrOU015506.1	+	9330288	9330466	9330856	9331073	9329591	9330056	9331150	9331306	391	1,0,0	9,7,1	2,1,0,1	34,11,10,10	198	198	0.157171001907	0.504616278689023	0.1,0.0,0.0	0.056,0.083,0.0,0.091	-0.024
392	"LOC114872528"	NA	chrOU015506.1	-	9087676	9087831	9089371	9089517	9079566	9079783	9104820	9104952	392	190,148,228	192,130,222	775,131,133,234	786,104,111,210	198	198	0.629450312206	0.9759169797792171	0.497,0.532,0.507	0.496,0.557,0.545,0.527	-0.019
393	"LOC114872528"	NA	chrOU015506.1	-	9089371	9089517	9104820	9104952	9087676	9087831	9105365	9105468	393	136,129,167	169,132,213	613,111,94,186	803,115,123,207	198	198	0.876821562416	1.0	0.446,0.494,0.439	0.433,0.491,0.433,0.473	0.002
396	"LOC114872534"	NA	chrOU015506.1	+	8975623	8975777	8982184	8982324	8966450	8966619	8982743	8982798	396	141,153,154	307,310,215	645,113,118,172	1143,217,251,328	198	198	0.792633345879	1.0	0.315,0.33,0.417	0.361,0.342,0.32,0.344	0.012
397	"LOC114880753"	NA	chrOU015506.1	-	11496951	11497046	11502971	11503130	11496252	11496367	11505437	11505587	397	2,1,2	71,82,102	3,0,0,1	413,77,81,127	198	194	0.57660731483	0.9531490852986012	0.027,0.012,0.019	0.007,0.0,0.0,0.008	0.016
398	"LOC114880753"	NA	chrOU015506.1	-	11497392	11497468	11505437	11505587	11496951	11497046	11510647	11510704	398	14,9,15	122,108,157	57,8,12,14	699,100,121,166	198	175	0.594189018017	0.962470757572625	0.092,0.069,0.078	0.067,0.066,0.081,0.069	0.009
399	"LOC114880753"	NA	chrOU015506.1	-	11499076	11499139	11501474	11501570	11497392	11497468	11502971	11503130	399	14,5,10	29,18,30	48,7,7,9	46,4,8,9	195	162	0.000533341357697	0.007499854440793472	0.286,0.188,0.217	0.464,0.592,0.421,0.454	-0.252
400	"LOC114880753"	NA	chrOU015506.1	-	11499076	11499139	11502971	11503130	11497392	11497468	11505437	11505587	400	32,21,37	27,23,47	312,42,46,62	37,7,8,9	198	162	0	0.0	0.492,0.428,0.392	0.873,0.831,0.825,0.849	-0.407
401	"LOC114880753"	NA	chrOU015506.1	-	11499076	11499139	11505437	11505587	11497392	11497468	11510647	11510704	401	49,37,74	28,21,43	205,46,95,56	53,6,10,11	198	162	5.10547676358e-08	1.929444760236275e-06	0.589,0.59,0.585	0.76,0.863,0.886,0.806	-0.241
402	"LOC114880753"	NA	chrOU015506.1	-	11499076	11499139	11510647	11510704	11497392	11497468	11518750	11518840	402	22,14,28	26,15,31	80,8,16,12	39,5,10,8	156	162	0.00245414891185	0.026187212506446473	0.468,0.492,0.484	0.681,0.624,0.624,0.609	-0.153
403	"LOC114880753"	NA	chrOU015506.1	-	11499076	11499139	11518750	11518840	11497392	11497468	11527236	11527297	403	57,44,42	24,15,30	404,50,56,78	36,5,8,7	189	162	8.64046612037e-11	5.224601847450394e-09	0.671,0.715,0.545	0.906,0.896,0.857,0.905	-0.247
404	"LOC114880753"	NA	chrOU015506.1	-	11505437	11505587	11510647	11510704	11502971	11503130	11518750	11518840	404	28,14,29	4,1,5	90,10,18,12	7,2,3,4	156	198	0.87590318363	1.0	0.899,0.947,0.88	0.942,0.864,0.884,0.792	0.038
405	"LOC114880753"	NA	chrOU015506.1	-	11510647	11510704	11518750	11518840	11505437	11505587	11527236	11527297	405	15,18,17	9,7,9	221,26,34,39	45,4,12,10	189	156	0.0165293210078	0.11665846966373565	0.579,0.68,0.609	0.802,0.843,0.7,0.763	-0.154
406	"LOC114880753"	NA	chrOU015506.1	-	11527236	11527297	11535058	11535161	11518750	11518840	11535904	11536043	406	65,45,88	9,12,12	518,73,99,96	154,12,22,23	198	160	0.0462913371979	0.23479758137293516	0.854,0.752,0.856	0.731,0.831,0.784,0.771	0.041
407	"LOC114876960"	NA	chrOU015507.1	+	10681551	10681836	10682855	10683155	10680977	10681250	10686125	10686245	407	0,2,2	0,2,1	4,0,1,0	13,1,1,7	198	198	1	1.0	NA,0.5,0.667	0.235,0.0,0.5,0.0	0.4
408	"LOC114873032"	NA	chrOU015512.1	+	957774	957796	958113	958175	954282	954667	958254	958477	408	31,25,45	1,0,0	165,24,24,35	1,0,0,0	121	161	1	1.0	0.976,1.0,1.0	0.995,1.0,1.0,1.0	-0.007
409	"LOC114871563"	NA	chrOU015509.1	+	2533915	2534141	2535143	2535369	2532947	2533141	2535874	2536004	409	10,23,19	6,2,14	41,3,8,12	18,0,3,11	198	198	0.788375089931	1.0	0.625,0.92,0.576	0.695,1.0,0.727,0.522	-0.029
410	"LOC114876691"	NA	chrOU015519.1	-	5841902	5842159	5855440	5856272	5841268	5841661	5869696	5869972	410	219,175,227	285,232,318	489,110,115,129	612,112,133,169	198	198	0.282689134882	0.712219570383261	0.435,0.43,0.417	0.444,0.495,0.464,0.433	-0.032
411	"LOC114872640"	NA	chrOU015506.1	+	5710691	5711009	5711962	5712079	5710298	5710613	5714666	5714909	411	34,31,32	7,6,8	125,10,38,34	19,4,8,8	198	198	0.873731503058	1.0	0.829,0.838,0.8	0.868,0.714,0.826,0.81	0.018
412	"LOC114872640"	NA	chrOU015506.1	+	5711937	5712079	5714666	5714909	5710691	5711009	5717315	5723024	412	35,26,42	13,13,13	96,17,18,26	58,5,12,14	198	198	0.161927892848	0.5144259152824379	0.729,0.667,0.764	0.623,0.773,0.6,0.65	0.059
413	"LOC114872289"	NA	chrOU015506.1	+	5262630	5262820	5263534	5263617	5260560	5261094	5263704	5263860	413	69,65,41	23,30,31	361,58,50,74	117,14,32,25	198	182	0.238139088495	0.6515600400149774	0.734,0.666,0.549	0.739,0.792,0.59,0.731	-0.063
414	"LOC114874522"	NA	chrOU015509.1	+	4618618	4618770	4618912	4618951	4618386	4618548	4619039	4619460	414	28,25,18	6,0,3	91,17,15,25	12,4,1,2	198	138	0.83204768367	1.0	0.765,1.0,0.807	0.841,0.748,0.913,0.897	0.008
415	"LOC114874522"	NA	chrOU015509.1	+	4618618	4618770	4618912	4618951	4618386	4618548	4619127	4619172	415	25,21,18	0,0,0	77,11,12,15	3,0,0,0	198	138	1	1.0	1.0,1.0,1.0	0.947,1.0,1.0,1.0	0.013
416	"LOC114871883"	NA	chrOU015506.1	+	5138697	5138835	5138911	5139121	5138289	5138502	5139206	5139390	416	124,157,135	90,128,154	351,54,73,81	335,69,78,96	198	198	0.172441808442	0.5285664741629763	0.579,0.551,0.467	0.512,0.439,0.483,0.458	0.059
417	"LOC114880339"	NA	chrOU015515.1	-	7900090	7900187	7900303	7900521	7897449	7897737	7900638	7900735	417	56,50,65	5,15,16	233,48,55,59	64,19,13,12	198	196	0.2375724948	0.6515600400149774	0.917,0.767,0.801	0.783,0.714,0.807,0.83	0.045
418	"LOC114880339"	NA	chrOU015515.1	-	7900090	7900187	7900303	7900524	7897449	7897737	7900638	7900735	418	146,187,170	5,15,16	610,109,119,117	64,19,13,12	198	196	0.0170753006238	0.1182236463037145	0.967,0.925,0.913	0.904,0.85,0.901,0.906	0.045
419	"LOC114880339"	NA	chrOU015515.1	-	7900113	7900187	7900303	7900521	7897449	7897737	7900638	7900735	419	56,50,65	14,9,10	233,48,55,59	47,7,12,10	198	173	0.855368168819	1.0	0.778,0.829,0.85	0.812,0.857,0.8,0.838	-0.008
420	"LOC114880339"	NA	chrOU015515.1	-	7900113	7900187	7900303	7900524	7897449	7897737	7900638	7900735	420	146,187,170	14,9,10	610,109,119,117	47,7,12,10	198	173	0.33970118345	0.7677702302147895	0.901,0.948,0.937	0.919,0.932,0.897,0.911	0.014
421	"LOC114880196"	NA	chrOU015508.1	-	4049388	4049478	4049906	4049972	4048732	4048965	4050398	4050589	421	2,1,1	4,0,0	0,0,0,1	7,0,1,1	165	189	1	1.0	0.364,1.0,1.0	0.0,NA,0.0,0.534	0.61
422	"LOC114871729"	NA	chrOU015506.1	+	4923745	4923820	4924125	4924297	4922728	4922976	4924386	4924504	422	142,130,182	331,351,391	620,80,133,172	1323,232,293,279	174	198	0.379860371101	0.8125786711995449	0.328,0.296,0.346	0.348,0.282,0.341,0.412	-0.022
423	"LOC114871729"	NA	chrOU015506.1	+	4927775	4927927	4929153	4929260	4924891	4925009	4930782	4930945	423	435,385,496	19,24,46	1711,309,381,413	127,14,28,32	198	198	0.726747776009	1.0	0.958,0.941,0.915	0.931,0.957,0.932,0.928	0.001
424	"LOC114871729"	NA	chrOU015506.1	+	4931953	4932016	4932403	4932523	4931229	4931413	4933091	4933151	424	92,99,114	19,22,38	416,70,90,89	117,15,25,25	162	198	0.722826560042	1.0	0.855,0.846,0.786	0.813,0.851,0.815,0.813	0.006
425	"LOC114871729"	NA	chrOU015506.1	+	4931953	4932016	4933091	4933151	4931229	4931413	4933389	4934860	425	217,234,272	6,13,12	944,160,192,204	24,5,6,5	162	159	0.0815911281316	0.3363779691607327	0.973,0.946,0.957	0.975,0.969,0.969,0.976	-0.014
426	"LOC114871729"	NA	chrOU015506.1	+	4932403	4932523	4933091	4933151	4931953	4932016	4933389	4934860	426	20,21,33	7,14,13	136,10,23,15	36,7,7,5	198	159	0.296213570054	0.7326315841071184	0.696,0.546,0.671	0.752,0.534,0.725,0.707	-0.042
427	"LOC114870982"	NA	chrOU015506.1	+	4828318	4828405	4828936	4829167	4827374	4827514	4833709	4833817	427	7,11,21	14,5,10	75,15,14,15	51,15,12,20	186	198	0.710226248403	1.0	0.347,0.701,0.691	0.61,0.516,0.554,0.444	0.049
428	"LOC114870982"	NA	chrOU015506.1	+	4828318	4828405	4828936	4829167	4827374	4827514	4835179	4835389	428	10,10,21	14,5,11	70,14,11,15	48,13,12,18	186	198	0.609415346709	0.9671736123623149	0.432,0.68,0.67	0.608,0.534,0.494,0.47	0.068
429	"LOC114870982"	NA	chrOU015506.1	+	4829630	4833182	4833709	4833817	4828936	4829167	4833975	4834086	429	10,9,6	81,74,57	43,3,5,10	322,58,61,90	198	198	0.879952776455	1.0	0.11,0.108,0.095	0.118,0.049,0.076,0.1	0.019
430	"LOC114870982"	NA	chrOU015506.1	+	4833709	4833817	4833975	4834086	4829630	4833182	4835179	4835389	430	67,61,48	62,57,62	231,41,61,75	249,48,45,54	198	198	0.516532374469	0.9154109816494801	0.519,0.517,0.436	0.481,0.461,0.575,0.581	-0.034
431	"LOC114877849"	NA	chrOU015507.1	+	3308541	3308645	3309924	3310469	3308331	3308483	3310543	3310693	431	30,19,24	26,13,35	122,28,15,27	118,21,20,32	198	198	0.947913129146	1.0	0.536,0.594,0.407	0.508,0.571,0.429,0.458	0.021
432	"LOC114880202"	NA	chrOU015511.1	+	5192361	5192403	5192761	5192827	5191641	5191857	5193557	5193761	432	13,21,16	9,5,4	89,13,17,18	76,10,10,14	141	165	0.0124048037131	0.09701942645964655	0.628,0.831,0.824	0.578,0.603,0.665,0.601	0.149
433	"LOC114880202"	NA	chrOU015511.1	+	5192361	5192403	5192761	5192854	5191641	5191857	5193557	5193761	433	13,21,16	1,1,0	89,13,17,18	10,0,1,3	141	192	1	1.0	0.947,0.966,1.0	0.924,1.0,0.959,0.891	0.027
434	"LOC114872483"	NA	chrOU015506.1	-	9219469	9219508	9228954	9228987	9216484	9216569	9232816	9232897	434	15,10,25	8,5,6	172,26,39,55	40,2,11,10	132	138	0.135422697838	0.4562558247984304	0.662,0.676,0.813	0.818,0.931,0.788,0.852	-0.13
435	"LOC114872483"	NA	chrOU015506.1	-	9219469	9219508	9231569	9231572	9216484	9216569	9232816	9232897	435	3,4,9	8,5,6	7,0,1,2	40,2,11,10	102	138	0.000764530345862	0.010123051440829693	0.337,0.52,0.67	0.191,0.0,0.11,0.213	0.381
436	"LOC114872483"	NA	chrOU015506.1	-	9219469	9219553	9228954	9228987	9216484	9216569	9232816	9232897	436	15,10,25	22,17,23	172,26,39,55	132,13,36,37	132	183	0.0370228901374	0.21050369118886375	0.486,0.449,0.601	0.644,0.735,0.6,0.673	-0.151
437	"LOC114872483"	NA	chrOU015506.1	-	9219469	9219553	9231569	9231572	9216484	9216569	9232816	9232897	437	3,4,9	22,17,23	7,0,1,2	132,13,36,37	102	183	6.47523771826e-05	0.0012610833094298893	0.197,0.297,0.412	0.087,0.0,0.047,0.088	0.246
