ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3310	"LOC114877236"	NA	chrOU015507.1	-	10159621	10159731	10153996	10154089	10160320	10160478
3311	"LOC114877236"	NA	chrOU015507.1	-	10160556	10160821	10160320	10160478	10181988	10182283
3312	"LOC114877236"	NA	chrOU015507.1	-	10175829	10180371	10160556	10160821	10181988	10182283
3313	"LOC114877236"	NA	chrOU015507.1	-	10188896	10189149	10186774	10186985	10191038	10191087
3314	"LOC114877236"	NA	chrOU015507.1	-	10191038	10191087	10188896	10189149	10213222	10213408
3315	"LOC114875189"	NA	chrOU015511.1	+	9471011	9471074	9469997	9470319	9471157	9471636
3316	"LOC114875189"	NA	chrOU015511.1	+	9478408	9478644	9478040	9478331	9479069	9479978
3317	"LOC114872172"	NA	chrOU015519.1	+	7880831	7881098	7880351	7880730	7882101	7882276
3318	"LOC114872172"	NA	chrOU015519.1	+	7880831	7881098	7880351	7880730	7882292	7882424
3319	"LOC114872172"	NA	chrOU015519.1	+	7882101	7882276	7880831	7881098	7898842	7899120
3320	"LOC114872172"	NA	chrOU015519.1	+	7882101	7882424	7880831	7881098	7898842	7899120
3321	"LOC114872172"	NA	chrOU015519.1	+	7882292	7882424	7880831	7881098	7898842	7899120
3322	"LOC114872172"	NA	chrOU015519.1	+	7882395	7882424	7882101	7882276	7898842	7899120
3323	"LOC114872172"	NA	chrOU015519.1	+	7893990	7894111	7882395	7882424	7898842	7899120
3324	"LOC114872172"	NA	chrOU015519.1	+	7893990	7894111	7893657	7893889	7898842	7899120
3325	"LOC114872172"	NA	chrOU015519.1	+	7894024	7894111	7880831	7881098	7898842	7899120
3326	"LOC114872172"	NA	chrOU015519.1	+	7894024	7894111	7882395	7882424	7898842	7899120
3327	"LOC114872172"	NA	chrOU015519.1	+	7894024	7894111	7893657	7893889	7898842	7899120
3328	"LOC114872172"	NA	chrOU015519.1	+	7898218	7898329	7897761	7898151	7898842	7899120
3329	"LOC114872172"	NA	chrOU015519.1	+	7901320	7901356	7900046	7900181	7902289	7902663
3330	"LOC114872172"	NA	chrOU015519.1	+	7905310	7905462	7904791	7905006	7909368	7909501
3331	"LOC114872172"	NA	chrOU015519.1	+	7905310	7905462	7904791	7905006	7929656	7929746
3332	"LOC114872172"	NA	chrOU015519.1	+	7909368	7909501	7904791	7905006	7929656	7930053
3333	"LOC114872172"	NA	chrOU015519.1	+	7909368	7909501	7905310	7905462	7918861	7921829
3334	"LOC114872172"	NA	chrOU015519.1	+	7909368	7909501	7905310	7905462	7925559	7925628
3335	"LOC114872172"	NA	chrOU015519.1	+	7909368	7909501	7905310	7905462	7929656	7930053
3336	"LOC114872172"	NA	chrOU015519.1	+	7911954	7912023	7909368	7909501	7915632	7915717
3337	"LOC114872172"	NA	chrOU015519.1	+	7911954	7912023	7909368	7909501	7918861	7923571
3338	"LOC114872172"	NA	chrOU015519.1	+	7911954	7912023	7909368	7909501	7921933	7923571
3339	"LOC114872172"	NA	chrOU015519.1	+	7911954	7912023	7909368	7909501	7925559	7925628
3340	"LOC114872172"	NA	chrOU015519.1	+	7911954	7912023	7909368	7909501	7929656	7930053
3341	"LOC114872172"	NA	chrOU015519.1	+	7915632	7915717	7909368	7909501	7918861	7923571
3342	"LOC114872172"	NA	chrOU015519.1	+	7915632	7915717	7909368	7909501	7921933	7923571
3343	"LOC114872172"	NA	chrOU015519.1	+	7915632	7915717	7909368	7909501	7925559	7925628
3344	"LOC114872172"	NA	chrOU015519.1	+	7915632	7915717	7909368	7909501	7929656	7929746
3345	"LOC114872172"	NA	chrOU015519.1	+	7915632	7915717	7911954	7912023	7918861	7923571
3346	"LOC114872172"	NA	chrOU015519.1	+	7915632	7915717	7911954	7912023	7921933	7923571
3347	"LOC114872172"	NA	chrOU015519.1	+	7915632	7915717	7911954	7912023	7925559	7925628
3348	"LOC114872172"	NA	chrOU015519.1	+	7915632	7915717	7911954	7912023	7929656	7929746
3349	"LOC114872172"	NA	chrOU015519.1	+	7918861	7921829	7909368	7909501	7921933	7923571
3350	"LOC114872172"	NA	chrOU015519.1	+	7925559	7925628	7905310	7905462	7929656	7930053
3351	"LOC114872172"	NA	chrOU015519.1	+	7925559	7925628	7909368	7909501	7929656	7930053
3352	"LOC114872172"	NA	chrOU015519.1	+	7925559	7925628	7911954	7912023	7929656	7930053
3353	"LOC114872172"	NA	chrOU015519.1	+	7925559	7925628	7915632	7915717	7929656	7930053
3354	"LOC114870957"	NA	chrOU015506.1	+	3903881	3904047	3903457	3903634	3904586	3904761
3355	"LOC114870957"	NA	chrOU015506.1	+	3904129	3904505	3903881	3904047	3904586	3904761
3356	"LOC114870974"	NA	chrOU015506.1	+	3891903	3892042	3891541	3891747	3892130	3892352
3357	"LOC114877010"	NA	chrOU015514.1	+	2802065	2802348	2801418	2801957	2802493	2802599
3358	"LOC114877010"	NA	chrOU015514.1	+	2802493	2802599	2801418	2801957	2804799	2804884
3359	"LOC114877010"	NA	chrOU015514.1	+	2802769	2803061	2802493	2802599	2804403	2804454
3360	"LOC114877010"	NA	chrOU015514.1	+	2802769	2803061	2802493	2802599	2804799	2804884
3361	"LOC114877010"	NA	chrOU015514.1	+	2804403	2804454	2802493	2802599	2804799	2804892
3362	"LOC114877010"	NA	chrOU015514.1	+	2804403	2804454	2802769	2803061	2804799	2804892
3363	"LOC114878099"	NA	chrOU015506.1	-	3683650	3683713	3683256	3683576	3685724	3686084
3364	"LOC114878099"	NA	chrOU015506.1	-	3700494	3700551	3686539	3686676	3723215	3723434
3365	"LOC114878099"	NA	chrOU015506.1	-	3749926	3749962	3723215	3723434	3768455	3770497
3366	"LOC114877554"	NA	chrOU015506.1	+	3611954	3612120	3610750	3610881	3616055	3616125
3367	"LOC114873511"	NA	chrOU015509.1	-	890475	890528	889505	889955	890717	891081
3368	"LOC114882765"	NA	chrOU015507.1	-	12527768	12528043	12527443	12527573	12528167	12528484
3369	"LOC114875180"	NA	chrOU015511.1	+	9511252	9511382	9510906	9511187	9511454	9511629
3370	"LOC114877531"	NA	chrOU015506.1	+	3453850	3454053	3453535	3453788	3454126	3454345
3371	"LOC114877531"	NA	chrOU015506.1	+	3454500	3454829	3454126	3454345	3455021	3455295
3372	"LOC114877318"	NA	chrOU015507.1	+	10294445	10294669	10290692	10290772	10295028	10295277
3373	"LOC114878034"	NA	chrOU015506.1	-	3287958	3288053	3287734	3287886	3288126	3288309
3374	"LOC114878034"	NA	chrOU015506.1	-	3288585	3288667	3288374	3288515	3288737	3288896
3375	"LOC114871067"	NA	chrOU015508.1	+	1692161	1692231	1691842	1692042	1692908	1693107
3376	"LOC114877670"	NA	chrOU015511.1	-	10054575	10054601	10054059	10054363	10055113	10055415
3377	"LOC114880902"	NA	chrOU015515.1	+	1758885	1759095	1758580	1758805	1759351	1759618
3378	"LOC114882850"	NA	chrOU015518.1	+	2362540	2362789	2350481	2350848	2364812	2365093
3379	"LOC114880383"	NA	chrOU015513.1	+	5985328	5985463	5984854	5985270	5985532	5985669
3380	"LOC114880383"	NA	chrOU015513.1	+	5985730	5985816	5985532	5985669	5985879	5986176
3381	"LOC114877720"	NA	chrOU015506.1	+	3190619	3190783	3190368	3190561	3190868	3191293
3382	"LOC114878065"	NA	chrOU015506.1	+	3186162	3186434	3185916	3186062	3186506	3186717
3383	"LOC114880742"	NA	chrOU015510.1	+	38114	38138	37724	37941	38330	38431
3384	"LOC114880742"	NA	chrOU015510.1	+	38114	38138	37724	37956	38330	38431
3385	"LOC114880742"	NA	chrOU015510.1	+	38117	38138	37724	37941	38330	38431
3386	"LOC114880742"	NA	chrOU015510.1	+	38117	38138	37724	37956	38330	38431
3387	"LOC114880742"	NA	chrOU015510.1	+	38746	39121	38491	38669	39204	39495
3388	"LOC114874577"	NA	chrOU015509.1	+	3773416	3773482	3772117	3772205	3773618	3773842
3389	"LOC114874577"	NA	chrOU015509.1	+	3773911	3774020	3773618	3773842	3774135	3774353
3390	"LOC114878524"	NA	chrOU015506.1	+	3165502	3165725	3165267	3165410	3165788	3165982
3391	"LOC114878524"	NA	chrOU015506.1	+	3165788	3165982	3165267	3165410	3166044	3166355
3392	"LOC114883119"	NA	chrOU015512.1	-	5324832	5324952	5324676	5324742	5325092	5325189
3393	"LOC114883119"	NA	chrOU015512.1	-	5324832	5324952	5324676	5324742	5325584	5325887
3394	"LOC114883119"	NA	chrOU015512.1	-	5325092	5325189	5324676	5324742	5325584	5325887
3395	"LOC114883119"	NA	chrOU015512.1	-	5325092	5325189	5324676	5324742	5325589	5325887
3396	"LOC114883119"	NA	chrOU015512.1	-	5325092	5325189	5324832	5324952	5325450	5325885
3397	"LOC114883119"	NA	chrOU015512.1	-	5325092	5325189	5324832	5324952	5325584	5325887
3398	"LOC114878542"	NA	chrOU015506.1	+	3142370	3142438	3142231	3142309	3142504	3142745
3399	"LOC114878542"	NA	chrOU015506.1	+	3142373	3142438	3142231	3142309	3142504	3142745
3400	"LOC114879165"	NA	chrOU015515.1	-	4759348	4759535	4759032	4759272	4759675	4759824
3401	"LOC114872584"	NA	chrOU015516.1	-	5735665	5735776	5723512	5728614	5742085	5742240
3402	"LOC114872584"	NA	chrOU015516.1	-	5814172	5814249	5754566	5754710	5825786	5825893
3403	"LOC114878444"	NA	chrOU015506.1	-	2801256	2801387	2800972	2801178	2802055	2802412
3404	"LOC114878444"	NA	chrOU015506.1	-	2802055	2802412	2801256	2801387	2804665	2805133
3405	"LOC114878444"	NA	chrOU015506.1	-	2802055	2802412	2801256	2801387	2804726	2805133
3406	"LOC114878444"	NA	chrOU015506.1	-	2802055	2802412	2801256	2801387	2804806	2805133
3407	"LOC114876152"	NA	chrOU015504.1	-	15414068	15414141	15413851	15413889	15414199	15414218
3408	"LOC114876152"	NA	chrOU015504.1	-	15414068	15414141	15413851	15413978	15414199	15414218
3409	"LOC114871162"	NA	chrOU015508.1	+	1179628	1179689	1179077	1179167	1180752	1180939
3410	"LOC114871811"	NA	chrOU015516.1	-	1799337	1799637	1798585	1798903	1802271	1802607
3411	"LOC114871811"	NA	chrOU015516.1	-	1799954	1800546	1799337	1799637	1802271	1802607
3412	"LOC114878480"	NA	chrOU015506.1	-	2744068	2744205	2743796	2743987	2744289	2744461
3413	"LOC114878250"	NA	chrOU015512.1	-	8362064	8362127	8360419	8361508	8362282	8362416
3414	"LOC114878250"	NA	chrOU015512.1	-	8362080	8362127	8361344	8361508	8362282	8362416
3415	"LOC114870946"	NA	chrOU015504.1	-	13690764	13690924	13686497	13689689	13693257	13693355
3416	"LOC114870946"	NA	chrOU015504.1	-	13693257	13693355	13690764	13690924	13694473	13694638
3417	"LOC114872657"	NA	chrOU015506.1	-	1305442	1305665	1303554	1305371	1305741	1305957
3418	"LOC114878251"	NA	chrOU015506.1	-	2672776	2672923	2672098	2672205	2677374	2677468
3419	"LOC114878251"	NA	chrOU015506.1	-	2677374	2677468	2672776	2672923	2690128	2690315
3420	"LOC114875305"	NA	chrOU015511.1	-	9457713	9457882	9457305	9457563	9457953	9458144
3421	"LOC114879091"	NA	chrOU015516.1	+	8021114	8021171	8020955	8021026	8021610	8021747
3422	"LOC114878074"	NA	chrOU015508.1	-	8157615	8158355	8155519	8155780	8160735	8160930
3423	"LOC114879847"	NA	chrOU015505.1	+	12335924	12336011	12335573	12335843	12336135	12336408
3424	"LOC114879847"	NA	chrOU015505.1	+	12338912	12339287	12338492	12338760	12339983	12340392
3425	"LOC114879847"	NA	chrOU015505.1	+	12338912	12339291	12338492	12338760	12339983	12340069
3426	"LOC114881127"	NA	chrOU015517.1	-	7406948	7406995	7406650	7406830	7413035	7413058
3427	"LOC114881127"	NA	chrOU015517.1	-	7412511	7412941	7409032	7409204	7413035	7413103
3428	"LOC114881127"	NA	chrOU015517.1	-	7412632	7412676	7406948	7406995	7413035	7413058
3429	"LOC114881127"	NA	chrOU015517.1	-	7412743	7412941	7412476	7412676	7413035	7413103
3430	"LOC114878359"	NA	chrOU015506.1	+	2640010	2640075	2638564	2639388	2640200	2641216
3431	"LOC114881252"	NA	chrOU015507.1	-	6509332	6509377	6509044	6509260	6512072	6512125
3432	"LOC114881252"	NA	chrOU015507.1	-	6510830	6510934	6509332	6509377	6512072	6512125
3433	"LOC114881252"	NA	chrOU015507.1	-	6513789	6513855	6513566	6513724	6513927	6514076
3434	"LOC114881252"	NA	chrOU015507.1	-	6514977	6515110	6509332	6509377	6515180	6515312
3435	"LOC114878321"	NA	chrOU015506.1	+	2614095	2614295	2605825	2606019	2616346	2616503
3436	"LOC114878321"	NA	chrOU015506.1	+	2614095	2614295	2608359	2609195	2616346	2616503
3437	"LOC114877929"	NA	chrOU015508.1	+	5509923	5510117	5509770	5509865	5510180	5510450
3438	"LOC114880410"	NA	chrOU015508.1	+	4702390	4702480	4693508	4694481	4713384	4713502
3439	"LOC114880410"	NA	chrOU015508.1	+	4748359	4748485	4725103	4725242	4778491	4778939
3440	"LOC114878336"	NA	chrOU015510.1	-	407846	407915	407629	407739	408026	408137
3441	"LOC114878656"	NA	chrOU015508.1	+	11322748	11322890	11320971	11321034	11330267	11330395
3442	"LOC114878656"	NA	chrOU015508.1	+	11322751	11322890	11320971	11321034	11330267	11330401
3443	"LOC114878656"	NA	chrOU015508.1	+	11339112	11339317	11332812	11333021	11343987	11345147
3444	"LOC114876442"	NA	chrOU015511.1	+	10811082	10811186	10807538	10807753	10811268	10811446
3445	"LOC114877652"	NA	chrOU015506.1	+	2504850	2505203	2502684	2503669	2508135	2509766
3446	"LOC114882681"	NA	chrOU015508.1	-	93310	93456	93117	93215	93947	94143
3447	"LOC114882681"	NA	chrOU015508.1	-	93605	93854	93310	93456	93947	94143
3448	"LOC114882681"	NA	chrOU015508.1	-	96804	97631	94458	94728	97783	97931
3449	"LOC114882681"	NA	chrOU015508.1	-	96813	97631	94458	94728	97783	97931
3450	"LOC114882681"	NA	chrOU015508.1	-	96834	97631	94458	94728	97783	97904
3451	"LOC114882681"	NA	chrOU015508.1	-	97783	97898	94737	97631	98031	98274
3452	"LOC114882681"	NA	chrOU015508.1	-	97783	97931	94737	97631	98031	98274
3453	"LOC114875436"	NA	chrOU015504.1	+	7421257	7421459	7420175	7420616	7423032	7424422
3454	"LOC114875460"	NA	chrOU015504.1	+	7459324	7459835	7458827	7458967	7459920	7460069
3455	"LOC114879392"	NA	chrOU015515.1	+	1896691	1896904	1896023	1896565	1896976	1897248
3456	"LOC114870936"	NA	chrOU015504.1	+	14906952	14907189	14906531	14906858	14907277	14907608
3457	"LOC114878424"	NA	chrOU015506.1	-	3837385	3838400	3836550	3836894	3838929	3839049
3458	"LOC114878424"	NA	chrOU015506.1	-	3838929	3839049	3836550	3836894	3839255	3839442
3459	"LOC114872080"	NA	chrOU015506.1	-	5033052	5033563	5031412	5031596	5033647	5034002
3460	"LOC114874148"	NA	chrOU015510.1	-	3621546	3621688	3621347	3621481	3621760	3621859
3461	"LOC114874148"	NA	chrOU015510.1	-	3622419	3622735	3622153	3622339	3622815	3622986
3462	"LOC114877223"	NA	chrOU015513.1	+	5406613	5406744	5406441	5406534	5406825	5406940
3463	"LOC114878531"	NA	chrOU015504.1	-	11978903	11978990	11978670	11978807	11979126	11979215
3464	"LOC114878531"	NA	chrOU015504.1	-	11978903	11978990	11978670	11978807	11979207	11979300
3465	"LOC114881966"	NA	chrOU015514.1	-	2218978	2219143	2218074	2218754	2219478	2220283
3466	"LOC114871116"	NA	chrOU015508.1	-	1900345	1900503	1900099	1900264	1901137	1901563
3467	"LOC114870943"	NA	chrOU015504.1	+	14841472	14841576	14841263	14841355	14841656	14841960
3468	"LOC114882798"	NA	chrOU015508.1	-	806872	806921	805709	806182	807734	807815
3469	"LOC114871906"	NA	chrOU015504.1	+	16900873	16901014	16900635	16900815	16901433	16901595
3470	"LOC114871906"	NA	chrOU015504.1	+	16901108	16901271	16900873	16901014	16901433	16901595
3471	"LOC114871910"	NA	chrOU015504.1	+	16905272	16905375	16904920	16905015	16905597	16905792
3472	"LOC114870913"	NA	chrOU015504.1	-	14702185	14702404	14700940	14701062	14703822	14703924
3473	"LOC114876575"	NA	chrOU015514.1	-	8913619	8913734	8913318	8913524	8914018	8914124
3474	"LOC114877658"	NA	chrOU015511.1	+	10289810	10289972	10288645	10288733	10291774	10291840
3475	"LOC114877658"	NA	chrOU015511.1	+	10289810	10289972	10288645	10288733	10294452	10294658
3476	"LOC114877658"	NA	chrOU015511.1	+	10289810	10289972	10288782	10288869	10291774	10291840
3477	"LOC114877658"	NA	chrOU015511.1	+	10289810	10289972	10288782	10288869	10293574	10293806
3478	"LOC114877658"	NA	chrOU015511.1	+	10289810	10289972	10288782	10288869	10294452	10294658
3479	"LOC114877658"	NA	chrOU015511.1	+	10289810	10289972	10288782	10288869	10298380	10298664
3480	"LOC114877658"	NA	chrOU015511.1	+	10289810	10289972	10288782	10289020	10291774	10291840
3481	"LOC114877658"	NA	chrOU015511.1	+	10289810	10289972	10288782	10289020	10294452	10294658
3482	"LOC114877658"	NA	chrOU015511.1	+	10291774	10291840	10288645	10288733	10294452	10294658
3483	"LOC114877658"	NA	chrOU015511.1	+	10291774	10291840	10288782	10289020	10294452	10294658
3484	"LOC114877658"	NA	chrOU015511.1	+	10291774	10291840	10288850	10288869	10293574	10293806
3485	"LOC114877658"	NA	chrOU015511.1	+	10291774	10291840	10288850	10288869	10294452	10294658
3486	"LOC114877658"	NA	chrOU015511.1	+	10291774	10291840	10289810	10289972	10293574	10293806
3487	"LOC114877658"	NA	chrOU015511.1	+	10291774	10291840	10289810	10289972	10294452	10294658
3488	"LOC114877658"	NA	chrOU015511.1	+	10293574	10293806	10288850	10288869	10294452	10294658
3489	"LOC114877658"	NA	chrOU015511.1	+	10293574	10293806	10289810	10289972	10294452	10294658
3490	"LOC114877658"	NA	chrOU015511.1	+	10293574	10293806	10291774	10291840	10294452	10294658
3491	"LOC114877658"	NA	chrOU015511.1	+	10293574	10293806	10293360	10293487	10294452	10294658
3492	"LOC114877658"	NA	chrOU015511.1	+	10294452	10294658	10288783	10289020	10296071	10296325
3493	"LOC114877658"	NA	chrOU015511.1	+	10296654	10296847	10296071	10296325	10298380	10298664
3494	"LOC114877658"	NA	chrOU015511.1	+	10300223	10300334	10299909	10300130	10301037	10302543
3495	"LOC114877658"	NA	chrOU015511.1	+	10300223	10300334	10299909	10300130	10301848	10302543
3496	"LOC114870954"	NA	chrOU015504.1	+	14669246	14669296	14668200	14668436	14669529	14669587
3497	"LOC114870954"	NA	chrOU015504.1	+	14673591	14673840	14672655	14672877	14674411	14674693
3498	"LOC114870954"	NA	chrOU015504.1	+	14683542	14683624	14682951	14683087	14683753	14683806
3499	"LOC114870954"	NA	chrOU015504.1	+	14691857	14693156	14691172	14691444	14693259	14693376
3500	"LOC114870954"	NA	chrOU015504.1	+	14693762	14693980	14693461	14693638	14694120	14694271
3501	"LOC114870965"	NA	chrOU015504.1	+	14613334	14613406	14611611	14611833	14614684	14614825
3502	"LOC114870965"	NA	chrOU015504.1	+	14615314	14615579	14615088	14615244	14615685	14615948
3503	"LOC114879045"	NA	chrOU015519.1	+	4061045	4061139	4060121	4060828	4061220	4061344
3504	"LOC114879045"	NA	chrOU015519.1	+	4061079	4061139	4060121	4060828	4061220	4061344
3505	"LOC114879045"	NA	chrOU015519.1	+	4061104	4061139	4060121	4060828	4061220	4061344
3506	"LOC114879045"	NA	chrOU015519.1	+	4061220	4061344	4060121	4060828	4061500	4061647
3507	"LOC114879045"	NA	chrOU015519.1	+	4061723	4061769	4061443	4061647	4062269	4062448
3508	"LOC114882826"	NA	chrOU015518.1	+	2074628	2075891	2074389	2074536	2076308	2076443
3509	"LOC114882826"	NA	chrOU015518.1	+	2080058	2080097	2078819	2078905	2080885	2081060
3510	"LOC114882826"	NA	chrOU015518.1	+	2080058	2080151	2078819	2078905	2080885	2081060
3511	"LOC114882826"	NA	chrOU015518.1	+	2080885	2081060	2078819	2078905	2082317	2082436
3512	"LOC114882826"	NA	chrOU015518.1	+	2082317	2082436	2078819	2078905	2083486	2085820
3513	"LOC114870857"	NA	chrOU015504.1	-	14545918	14546086	14545639	14545768	14555202	14555279
3514	"LOC114875185"	NA	chrOU015511.1	+	9501963	9502033	9501735	9501891	9502407	9503216
3515	"LOC114875185"	NA	chrOU015511.1	+	9501991	9502033	9501735	9501891	9502407	9503216
3516	"LOC114882674"	NA	chrOU015508.1	+	576736	576831	576530	576657	576907	577074
3517	"LOC114882674"	NA	chrOU015508.1	+	577590	579178	577141	577214	579581	579670
3518	"LOC114872298"	NA	chrOU015508.1	+	9053190	9053331	9052966	9053114	9053397	9053580
3519	"LOC114879222"	NA	chrOU015514.1	+	9946916	9947547	9946485	9946563	9948784	9948855
3520	"LOC114882781"	NA	chrOU015508.1	+	392316	392834	386617	387064	394099	394448
3521	"LOC114882781"	NA	chrOU015508.1	+	393115	393884	392316	392834	394099	394448
3522	"LOC114876416"	NA	chrOU015504.1	+	12292896	12293421	12292493	12292752	12293788	12294604
3523	"LOC114876416"	NA	chrOU015504.1	+	12292916	12293421	12292495	12292752	12293788	12294604
3524	"LOC114880029"	NA	chrOU015509.1	-	9064103	9064289	9063158	9063359	9065454	9066079
3525	"LOC114880392"	NA	chrOU015505.1	-	12021571	12021616	12021070	12021191	12021840	12021974
3526	"LOC114875632"	NA	chrOU015505.1	+	8427675	8427784	8426840	8427604	8428316	8428522
3527	"LOC114875632"	NA	chrOU015505.1	+	8427675	8427784	8426840	8427604	8429751	8430605
3528	"LOC114875632"	NA	chrOU015505.1	+	8428316	8428522	8426840	8427604	8429751	8430605
3529	"LOC114875632"	NA	chrOU015505.1	+	8428316	8428522	8427675	8427784	8429751	8430605
3530	"LOC114873316"	NA	chrOU015514.1	+	7270648	7270773	7268878	7269319	7272746	7273142
3531	"LOC114873316"	NA	chrOU015514.1	+	7271025	7271512	7270648	7270773	7272746	7273142
3532	"LOC114875843"	NA	chrOU015505.1	-	13651369	13651435	13650708	13650882	13651627	13652416
3533	"LOC114872536"	NA	chrOU015506.1	+	8995401	8995427	8989252	8989689	8995737	8996014
3534	"LOC114876739"	NA	chrOU015506.1	-	8448835	8448982	8446978	8448472	8449062	8449352
3535	"LOC114876739"	NA	chrOU015506.1	-	8449062	8449352	8446978	8448472	8449423	8449699
3536	"LOC114876739"	NA	chrOU015506.1	-	8450295	8450429	8450055	8450223	8450881	8451332
3537	"LOC114883189"	NA	chrOU015504.1	+	14202694	14202719	14202356	14202485	14202832	14202905
3538	"LOC114883189"	NA	chrOU015504.1	+	14202832	14202870	14202235	14202485	14203710	14204076
3539	"LOC114883189"	NA	chrOU015504.1	+	14202984	14203221	14202832	14202870	14203710	14204076
3540	"LOC114883175"	NA	chrOU015504.1	-	14007234	14007334	14006008	14006028	14008605	14008719
3541	"LOC114883193"	NA	chrOU015504.1	-	14736265	14736425	14735356	14736186	14736495	14736799
3542	"LOC114883150"	NA	chrOU015504.1	-	13978886	13979084	13977898	13978062	13980533	13980640
3543	"LOC114877587"	NA	chrOU015515.1	-	398728	398997	398418	398655	400929	401320
3544	"LOC114877587"	NA	chrOU015515.1	-	398728	398997	398418	398655	415884	416466
3545	"LOC114877587"	NA	chrOU015515.1	-	398728	398997	398418	398655	425276	425826
3546	"LOC114877587"	NA	chrOU015515.1	-	400929	401320	398728	398997	401439	401449
3547	"LOC114877587"	NA	chrOU015515.1	-	400929	401449	398418	398655	415884	416466
3548	"LOC114877587"	NA	chrOU015515.1	-	400929	401449	398418	398655	425276	425826
3549	"LOC114877587"	NA	chrOU015515.1	-	400929	401449	398728	398997	415884	416466
3550	"LOC114877587"	NA	chrOU015515.1	-	400929	401449	398728	398997	425276	425826
3551	"LOC114877587"	NA	chrOU015515.1	-	401439	401449	398728	398997	415884	416466
3552	"LOC114877587"	NA	chrOU015515.1	-	401439	401449	398728	398997	425276	425826
3553	"LOC114881040"	NA	chrOU015507.1	-	6494722	6495021	6494245	6494402	6495426	6495588
3554	"LOC114881040"	NA	chrOU015507.1	-	6496581	6496686	6496127	6496345	6497238	6497548
3555	"LOC114882323"	NA	chrOU015504.1	+	5919276	5919440	5918992	5919205	5919510	5919697
3556	"LOC114882323"	NA	chrOU015504.1	+	5920575	5920759	5920287	5920513	5920834	5921049
3557	"LOC114873084"	NA	chrOU015509.1	+	34727	34897	33311	33609	35078	35285
3558	"LOC114872825"	NA	chrOU015504.1	+	13365961	13366231	13365787	13365889	13366302	13366462
3559	"LOC114872825"	NA	chrOU015504.1	+	13367549	13367585	13367306	13367387	13368104	13368218
3560	"LOC114875401"	NA	chrOU015510.1	+	5873928	5874380	5873528	5873602	5874583	5874738
3561	"LOC114876539"	NA	chrOU015508.1	-	2513321	2513458	2509114	2509305	2513518	2513648
3562	"LOC114876539"	NA	chrOU015508.1	-	2513321	2513458	2509114	2509305	2514678	2515322
3563	"LOC114876539"	NA	chrOU015508.1	-	2513328	2513458	2509114	2509305	2513518	2513648
3564	"LOC114876539"	NA	chrOU015508.1	-	2513328	2513458	2509114	2509305	2514678	2515322
3565	"LOC114876539"	NA	chrOU015508.1	-	2513518	2513648	2509114	2509305	2514678	2515322
3566	"LOC114876539"	NA	chrOU015508.1	-	2513518	2513648	2513321	2513458	2514678	2515322
3567	"LOC114876539"	NA	chrOU015508.1	-	2515735	2516001	2514678	2515322	2518092	2518216
3568	"LOC114872176"	NA	chrOU015506.1	-	3939864	3939982	3939600	3939804	3940059	3940641
3569	"LOC114872176"	NA	chrOU015506.1	-	3939864	3939982	3939600	3939804	3940976	3941135
3570	"LOC114872176"	NA	chrOU015506.1	-	3940059	3940641	3939600	3939804	3940976	3941135
3571	"LOC114872176"	NA	chrOU015506.1	-	3940059	3940641	3939864	3939982	3940976	3941135
3572	"LOC114880255"	NA	chrOU015507.1	+	2181870	2182126	2176493	2179217	2182483	2182686
3573	"LOC114880255"	NA	chrOU015507.1	+	2182885	2183091	2182483	2182686	2183459	2183995
3574	"LOC114880255"	NA	chrOU015507.1	+	2183153	2183379	2182885	2183091	2183459	2183995
3575	"LOC114872133"	NA	chrOU015512.1	-	2771190	2771267	2759020	2759202	2778939	2778996
3576	"LOC114872133"	NA	chrOU015512.1	-	2785609	2786633	2778939	2778996	2787492	2787784
3577	"LOC114872133"	NA	chrOU015512.1	-	2785609	2786633	2778939	2778996	2789031	2789122
3578	"LOC114872133"	NA	chrOU015512.1	-	2789031	2789122	2785609	2786633	2791597	2791645
3579	"LOC114883222"	NA	chrOU015504.1	+	15002631	15002864	15000988	15001499	15003701	15004639
3580	"LOC114883222"	NA	chrOU015504.1	+	15002631	15002864	15001522	15001776	15003701	15004639
3581	"LOC114883222"	NA	chrOU015504.1	+	15003416	15003434	15002631	15002864	15003701	15004639
3582	"LOC114871215"	NA	chrOU015513.1	+	6081026	6081084	6079920	6080003	6081144	6081585
3583	"LOC114871215"	NA	chrOU015513.1	+	6081033	6081084	6079917	6080003	6081144	6081585
3584	"LOC114871081"	NA	chrOU015508.1	+	2010233	2010376	2009794	2010046	2011073	2011125
3585	"LOC114871081"	NA	chrOU015508.1	+	2012079	2012169	2011073	2011125	2013326	2013419
3586	"LOC114871081"	NA	chrOU015508.1	+	2012079	2012169	2011073	2011125	2013833	2014033
3587	"LOC114871081"	NA	chrOU015508.1	+	2013326	2013419	2011073	2011125	2013833	2014033
3588	"LOC114871081"	NA	chrOU015508.1	+	2013326	2013419	2012079	2012169	2013833	2014033
3589	"LOC114871081"	NA	chrOU015508.1	+	2013496	2013755	2013326	2013419	2013833	2014033
3590	"LOC114871081"	NA	chrOU015508.1	+	2015260	2015555	2014997	2015140	2015628	2015805
3591	"LOC114871081"	NA	chrOU015508.1	+	2015320	2015555	2014997	2015140	2015628	2015805
