ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
389	"LOC114872172"	NA	chrOU015519.1	+	7918861	7923571	7918861	7921829	7921933	7923571	389	66,67,128	60,44,48	161,44,59,78	198,27,18,41	203	99	0.910027803343	1.0	0.349,0.426,0.565	0.284,0.443,0.615,0.481	-0.009
390	"LOC114878099"	NA	chrOU015506.1	-	3678739	3682771	3678739	3678987	3681177	3682771	390	426,302,58	0,0,0	1789,304,276,300	8,0,0,0	2289	99	0.055695853559	0.21789521432257714	1.0,1.0,1.0	0.906,1.0,1.0,1.0	0.023
391	"LOC114875180"	NA	chrOU015511.1	+	9508170	9508751	9508170	9508257	9508329	9508751	391	26,20,21	1,3,2	95,17,14,24	9,0,2,1	171	99	0.691637403067	1.0	0.938,0.794,0.859	0.859,1.0,0.802,0.933	-0.035
392	"LOC114875180"	NA	chrOU015511.1	+	9509918	9510593	9509918	9510114	9510186	9510593	392	28,25,32	4,5,5	115,25,24,22	11,0,2,1	171	99	0.0469804861818	0.19250221496776548	0.802,0.743,0.787	0.858,1.0,0.874,0.927	-0.137
393	"LOC114878185"	NA	chrOU015506.1	-	3026626	3027176	3026626	3026846	3026960	3027176	393	0,0,4	3,2,2	8,0,0,2	16,0,3,4	213	99	1	1.0	0.0,0.0,0.482	0.189,NA,0.0,0.189	0.035
394	"LOC114878239"	NA	chrOU015506.1	+	2645706	2646333	2645706	2645899	2646110	2646333	394	28,30,30	0,0,2	89,19,21,22	5,0,1,1	310	99	0.0335217146475	0.15238603510807378	1.0,1.0,0.827	0.85,1.0,0.87,0.875	0.044
395	"LOC114878239"	NA	chrOU015506.1	+	2650486	2651492	2650486	2650667	2650895	2651492	395	55,77,43	1,1,2	175,38,46,48	3,0,0,2	327	99	0.711264849621	1.0	0.943,0.959,0.867	0.946,1.0,1.0,0.879	-0.033
396	"LOC114878239"	NA	chrOU015506.1	+	2652070	2655229	2652070	2652349	2652431	2655229	396	4,11,5	0,0,0	21,2,0,2	3,1,0,0	181	99	1	1.0	1.0,1.0,1.0	0.793,0.522,NA,1.0	0.228
397	"LOC114881252"	NA	chrOU015507.1	-	6515180	6515668	6515180	6515312	6515420	6515668	397	10,14,19	6,5,4	36,8,11,5	16,1,2,6	207	99	0.886354655818	1.0	0.444,0.572,0.694	0.518,0.793,0.725,0.285	-0.01
398	"LOC114878336"	NA	chrOU015510.1	-	408026	408436	408026	408137	408338	408436	398	56,68,33	2,2,1	282,70,53,129	7,1,0,1	300	99	0.716171475818	1.0	0.902,0.918,0.916	0.93,0.959,1.0,0.977	-0.054
399	"LOC114876314"	NA	chrOU015513.1	-	8696719	8697677	8696719	8696780	8696843	8697677	399	48,49,77	7,16,9	262,42,62,51	6,2,3,3	162	99	4.86719965775e-07	4.211559233264853e-05	0.807,0.652,0.839	0.964,0.928,0.927,0.912	-0.167
400	"LOC114876314"	NA	chrOU015513.1	-	8696719	8697677	8696719	8696999	8697229	8697677	400	240,275,230	5,6,1	705,125,189,187	18,1,5,4	329	99	0.206768719289	0.5470445792699982	0.935,0.932,0.986	0.922,0.974,0.919,0.934	0.014
401	"LOC114882681"	NA	chrOU015508.1	-	93605	94143	93605	93854	93947	94143	401	18,20,7	27,42,43	41,5,5,17	109,31,18,43	192	99	0.529175801757	0.9722433911479751	0.256,0.197,0.077	0.162,0.077,0.125,0.169	0.043
402	"LOC114882681"	NA	chrOU015508.1	-	94737	97631	94737	96683	96804	97631	402	19,34,32	0,0,0	87,12,21,22	3,1,0,1	220	99	0.839004633273	1.0	1.0,1.0,1.0	0.929,0.844,1.0,0.908	0.08
403	"LOC114882681"	NA	chrOU015508.1	-	94737	97631	94737	96683	96813	97631	403	19,35,32	0,2,0	88,12,22,22	0,0,1,0	229	99	1	1.0	1.0,0.883,1.0	1.0,1.0,0.905,1.0	-0.015
404	"LOC114882681"	NA	chrOU015508.1	-	94737	97631	94737	96683	96834	97631	404	26,40,37	2,0,3	95,15,23,27	6,2,0,1	250	99	0.713751553085	1.0	0.837,1.0,0.83	0.862,0.748,1.0,0.914	0.008
406	"LOC114870943"	NA	chrOU015504.1	+	14843016	14843603	14843016	14843339	14843430	14843603	406	2,6,4	0,2,1	13,2,0,5	13,1,0,3	190	99	1	1.0	1.0,0.61,0.676	0.343,0.51,NA,0.465	0.323
407	"LOC114870943"	NA	chrOU015504.1	+	14843016	14843603	14843016	14843339	14843433	14843603	407	2,7,4	0,0,0	13,2,0,5	3,0,0,1	193	99	1	1.0	1.0,1.0,1.0	0.69,1.0,NA,0.719	0.197
408	"LOC114871910"	NA	chrOU015504.1	+	16905914	16906811	16905914	16906100	16906354	16906811	408	28,32,27	1,1,3	87,21,24,27	5,1,0,0	353	99	0.505828642809	0.9454560782363901	0.887,0.9,0.716	0.83,0.855,1.0,1.0	-0.087
409	"LOC114877658"	NA	chrOU015511.1	+	10300223	10302543	10300223	10300334	10301037	10302543	409	2153,2261,1921	18,28,16	7013,1529,1633,1858	43,19,6,17	802	99	0.113031279737	0.3678517975511659	0.937,0.909,0.937	0.953,0.909,0.971,0.931	-0.013
410	"LOC114877658"	NA	chrOU015511.1	+	10300223	10302543	10300223	10300334	10301848	10302543	410	3793,3944,3377	26,14,3	12174,2703,2735,3238	61,7,4,6	1613	99	0.747376866274	1.0	0.9,0.945,0.986	0.925,0.96,0.977,0.971	-0.015
411	"LOC114870965"	NA	chrOU015504.1	+	14612694	14613406	14612694	14613257	14613334	14613406	411	45,40,31	1,2,3	146,28,22,30	4,1,0,0	176	99	0.123091630572	0.38525061398172766	0.962,0.918,0.853	0.954,0.94,1.0,1.0	-0.063
412	"LOC114870965"	NA	chrOU015504.1	+	14612694	14613406	14612694	14613261	14613334	14613406	412	44,40,30	1,2,0	144,28,21,30	3,0,0,1	172	99	1	1.0	0.962,0.92,1.0	0.965,1.0,1.0,0.945	-0.017
413	"LOC114880243"	NA	chrOU015513.1	-	2887178	2888886	2887178	2888269	2888343	2888886	413	12,12,7	0,1,1	18,2,8,6	2,0,1,0	173	99	1	1.0	1.0,0.873,0.8	0.837,1.0,0.821,1.0	-0.023
414	"LOC114880243"	NA	chrOU015513.1	-	2887178	2888886	2887178	2888343	2888447	2888886	414	16,28,12	0,1,1	26,3,8,8	0,2,0,0	203	99	1	1.0	1.0,0.932,0.854	1.0,0.422,1.0,1.0	0.073
415	"LOC114880243"	NA	chrOU015513.1	-	2887178	2888886	2887178	2888558	2888620	2888886	415	8,13,4	0,1,0	20,6,5,11	1,0,1,0	161	99	1	1.0	1.0,0.889,1.0	0.925,1.0,0.755,1.0	0.043
416	"LOC114879045"	NA	chrOU015519.1	+	4060121	4060828	4060121	4060445	4060629	4060828	416	7,4,3	0,0,0	14,1,1,1	1,0,0,0	283	99	1	1.0	1.0,1.0,1.0	0.83,1.0,1.0,1.0	0.042
417	"LOC114879045"	NA	chrOU015519.1	+	4060121	4060828	4060121	4060445	4060645	4060828	417	11,4,4	1,0,1	16,1,1,2	1,0,3,3	299	99	0.00121105582604	0.013719046869548626	0.785,1.0,0.57	0.841,1.0,0.099,0.181	0.255
418	"LOC114882826"	NA	chrOU015518.1	+	2082317	2085820	2082317	2082436	2083486	2085820	418	197,196,155	35,28,34	725,155,153,168	129,22,22,32	1149	99	0.728264773289	1.0	0.327,0.376,0.282	0.326,0.378,0.375,0.311	-0.019
419	"LOC114870857"	NA	chrOU015504.1	-	14543520	14545359	14543520	14543910	14545016	14545359	419	1887,1665,1116	30,18,42	4214,605,554,939	28,8,4,10	1205	99	0.000178600912268	0.0035502965127868647	0.838,0.884,0.686	0.925,0.861,0.919,0.885	-0.095
420	"LOC114870872"	NA	chrOU015504.1	+	14119582	14120229	14119582	14119757	14120033	14120229	420	36,34,17	0,0,0	131,9,14,31	1,0,0,0	375	99	1	1.0	1.0,1.0,1.0	0.972,1.0,1.0,1.0	0.007
421	"LOC114870872"	NA	chrOU015504.1	+	14119582	14120229	14119582	14119932	14120033	14120229	421	25,25,11	0,0,2	83,6,10,19	7,0,0,0	200	99	0.0966260351676	0.3260020590172926	1.0,1.0,0.731	0.854,1.0,1.0,1.0	-0.053
422	"LOC114877587"	NA	chrOU015515.1	-	400929	401449	400929	401320	401439	401449	422	230,300,293	29,14,14	1073,130,249,212	82,14,13,9	218	99	0.984703426029	1.0	0.783,0.907,0.905	0.856,0.808,0.897,0.915	-0.004
423	"LOC114883169"	NA	chrOU015504.1	-	13910811	13911342	13910811	13911004	13911096	13911342	423	17,7,12	1,3,4	63,12,18,20	5,2,1,3	191	99	0.1819196275	0.4964819518599258	0.898,0.547,0.609	0.867,0.757,0.903,0.776	-0.141
424	"LOC114883169"	NA	chrOU015504.1	-	13910811	13911342	13910811	13911004	13911287	13911342	424	26,12,26	0,0,1	129,22,27,24	0,0,0,0	382	99	1	1.0	1.0,1.0,0.871	1.0,1.0,1.0,1.0	-0.043
425	"LOC114872446"	NA	chrOU015514.1	+	5339741	5344976	5339741	5340136	5340196	5344976	425	15,19,31	19,11,6	92,9,18,29	56,5,8,10	159	99	0.912834541839	1.0	0.33,0.518,0.763	0.506,0.528,0.583,0.644	-0.028
426	"LOC114872826"	NA	chrOU015504.1	+	13362335	13362925	13362335	13362556	13362786	13362925	426	7,9,12	0,0,1	159,29,23,40	11,1,3,1	329	99	0.000678274127751	0.008996008592830387	1.0,1.0,0.783	0.813,0.897,0.698,0.923	0.095
427	"LOC114880203"	NA	chrOU015511.1	+	5205084	5205398	5205084	5205195	5205291	5205398	427	20,29,29	0,1,1	107,18,13,19	1,0,2,0	195	99	1	1.0	1.0,0.936,0.936	0.982,1.0,0.767,1.0	0.02
428	"LOC114881753"	NA	chrCAJRAL010000425.1	+	192008	193199	192008	192310	192427	193199	428	1,0,1	1,0,0	12,0,4,0	5,0,0,0	216	99	1	1.0	0.314,NA,1.0	0.524,NA,1.0,NA	-0.105
429	"LOC114875478"	NA	chrOU015504.1	+	7642641	7642953	7642641	7642716	7642788	7642953	429	0,0,3	13,3,4	2,0,0,0	46,9,6,7	171	99	0.626318442818	1.0	0.0,0.0,0.303	0.025,0.0,0.0,0.0	0.095
430	"LOC114877580"	NA	chrOU015515.1	-	277636	281295	277636	280695	280840	281295	430	19,16,44	0,0,2	53,2,16,17	0,1,0,1	244	99	1	1.0	1.0,1.0,0.899	1.0,0.448,1.0,0.873	0.136
431	"LOC114872625"	NA	chrOU015506.1	+	1271907	1273957	1271907	1271955	1272039	1273957	431	98,79,75	5,5,6	379,56,53,97	10,1,5,1	183	99	0.0431712338306	0.1822050175653043	0.914,0.895,0.871	0.953,0.968,0.852,0.981	-0.045
432	"LOC114876141"	NA	chrOU015504.1	+	15378911	15379111	15378911	15378959	15379013	15379111	432	6,2,4	4,4,1	25,3,5,12	19,5,5,1	153	99	0.789785951941	1.0	0.493,0.244,0.721	0.46,0.28,0.393,0.886	-0.019
433	"LOC114871918"	NA	chrOU015504.1	+	15936854	15938205	15936854	15937446	15938063	15938205	433	53,59,72	2,1,0	586,85,156,147	1,0,0,1	716	99	0.948211461857	1.0	0.786,0.891,1.0	0.988,1.0,1.0,0.953	-0.093
434	"LOC114871918"	NA	chrOU015504.1	+	15961539	15967395	15961539	15965528	15965925	15967395	434	178,144,136	5,3,0	1000,181,165,227	10,3,1,3	496	99	0.671144644076	1.0	0.877,0.905,1.0	0.952,0.923,0.971,0.938	-0.019
435	"LOC114876350"	NA	chrOU015513.1	+	8527074	8527350	8527074	8527185	8527247	8527350	435	27,41,17	5,2,1	48,9,8,18	5,0,0,2	161	99	0.314668172211	0.7220808717103209	0.769,0.927,0.913	0.855,1.0,1.0,0.847	-0.056
436	"LOC114876350"	NA	chrOU015513.1	+	8527074	8527350	8527074	8527191	8527247	8527350	436	27,40,16	4,6,5	46,9,8,18	10,3,1,2	155	99	0.964342121726	1.0	0.812,0.81,0.671	0.746,0.657,0.836,0.852	-0.008
437	"LOC114876350"	NA	chrOU015513.1	+	8527418	8529156	8527418	8527602	8527672	8529156	437	12,20,5	0,3,0	23,8,5,4	0,0,0,0	169	99	0.695336111675	1.0	1.0,0.796,1.0	1.0,1.0,1.0,1.0	-0.068
438	"LOC114876350"	NA	chrOU015513.1	+	8527418	8529156	8527418	8527812	8527924	8529156	438	22,41,20	4,2,1	47,9,12,10	0,0,0,2	211	99	0.00227573329504	0.022023708401341054	0.721,0.906,0.904	1.0,1.0,1.0,0.701	-0.082
439	"LOC114876350"	NA	chrOU015513.1	+	8527418	8529156	8527418	8528070	8528165	8529156	439	18,29,17	3,6,1	60,13,15,7	2,0,0,0	194	99	7.14507601018e-06	0.00029195574474929944	0.754,0.712,0.897	0.939,1.0,1.0,1.0	-0.197
440	"LOC114876376"	NA	chrOU015504.1	+	12301846	12303280	12301846	12301912	12301993	12303280	440	90,112,169	11,7,8	393,71,70,93	68,8,10,11	180	99	0.00106269134107	0.012606604538015887	0.818,0.898,0.921	0.761,0.83,0.794,0.823	0.077
441	"LOC114872232"	NA	chrOU015519.1	-	7681983	7682304	7681983	7682043	7682133	7682304	441	6,9,9	2,0,0	98,11,14,27	15,2,1,0	189	99	0.0106606007883	0.06426503041524571	0.611,1.0,1.0	0.774,0.742,0.88,1.0	0.021
442	"LOC114873290"	NA	chrOU015514.1	+	7424404	7425046	7424404	7424608	7424717	7425046	442	92,101,175	25,25,29	552,78,167,133	80,7,23,22	208	99	0.0214903938818	0.10900817034526827	0.637,0.658,0.742	0.767,0.841,0.776,0.742	-0.103
443	"LOC114882199"	NA	chrCAJRAL010000425.1	-	383700	384584	383700	383847	383959	384584	443	0,1,0	0,0,0	2,1,1,0	0,1,0,0	211	99	1	1.0	NA,1.0,NA	1.0,0.319,1.0,NA	0.227
444	"LOC114879338"	NA	chrOU015512.1	+	6108151	6108611	6108151	6108327	6108390	6108611	444	101,128,112	21,22,9	375,88,122,72	9,1,2,11	162	99	9.10608020654e-07	6.088656356281973e-05	0.746,0.78,0.884	0.962,0.982,0.974,0.8	-0.126
445	"LOC114877723"	NA	chrOU015506.1	-	3191067	3192057	3191067	3191312	3191394	3192057	445	11,14,7	2,1,1	35,8,6,8	4,0,0,1	181	99	0.80225899826	1.0	0.751,0.884,0.793	0.827,1.0,1.0,0.814	-0.101
446	"LOC114878408"	NA	chrOU015507.1	+	11792850	11793504	11792850	11793178	11793420	11793504	446	57,81,61	0,1,0	507,85,113,103	6,0,1,0	341	99	0.960802766522	1.0	1.0,0.959,1.0	0.961,1.0,0.97,1.0	0.004
447	"LOC114878408"	NA	chrOU015507.1	+	11792850	11793504	11792850	11793296	11793420	11793504	447	33,62,45	5,3,3	357,52,77,71	7,2,1,7	223	99	0.0712339183304	0.2587286268247368	0.746,0.902,0.869	0.958,0.92,0.972,0.818	-0.078
448	"LOC114883067"	NA	chrOU015505.1	+	9097281	9098700	9097281	9097778	9098358	9098700	448	11,22,11	0,0,0	39,7,5,18	3,1,0,1	679	99	0.0445378966522	0.18454998866305974	1.0,1.0,1.0	0.655,0.505,1.0,0.724	0.279
449	"LOC114883067"	NA	chrOU015505.1	+	9097281	9098700	9097281	9097782	9098358	9098700	449	11,21,11	5,5,7	38,7,5,18	20,2,6,5	675	99	0.675712477057	1.0	0.244,0.381,0.187	0.218,0.339,0.109,0.346	0.018
450	"LOC114871155"	NA	chrOU015508.1	-	1266204	1268995	1266204	1267641	1267700	1268995	450	12,10,21	2,1,3	42,6,10,10	4,2,4,0	158	99	0.502481147191	0.9452360370519427	0.79,0.862,0.814	0.868,0.653,0.61,1.0	0.039
451	"LOC114875909"	NA	chrOU015517.1	+	4950340	4952955	4950340	4950792	4950869	4952955	451	3,5,5	1,2,0	7,0,2,3	2,0,0,0	176	99	1	1.0	0.628,0.584,1.0	0.663,NA,1.0,1.0	-0.15
452	"LOC114877263"	NA	chrOU015513.1	+	5673252	5673622	5673252	5673523	5673611	5673622	452	220,162,189	2,1,1	395,106,127,76	5,2,1,2	187	99	0.289903483658	0.6867117946230564	0.983,0.988,0.99	0.977,0.966,0.985,0.953	0.017
453	"LOC114883033"	NA	chrOU015505.1	+	9076175	9077300	9076175	9076817	9076896	9077300	453	80,79,57	6,10,20	255,56,66,67	48,6,11,9	178	99	0.942004247554	1.0	0.881,0.815,0.613	0.747,0.838,0.769,0.805	-0.02
454	"LOC114874012"	NA	chrOU015510.1	+	647711	648112	647711	647855	647930	648112	454	69,93,60	2,2,2	344,72,46,85	14,1,5,4	174	99	0.124731694126	0.38955482390519325	0.952,0.964,0.945	0.933,0.976,0.84,0.924	0.035
455	"LOC114871020"	NA	chrOU015508.1	+	1860455	1860719	1860455	1860614	1860677	1860719	455	158,205,179	6,15,6	943,201,185,220	59,10,2,8	162	99	0.822028697917	1.0	0.941,0.893,0.948	0.907,0.925,0.983,0.944	-0.012
456	"LOC114873496"	NA	chrOU015509.1	-	1277312	1278306	1277312	1277978	1278073	1278306	456	15,17,11	0,0,1	38,12,8,16	0,0,0,0	194	99	1	1.0	1.0,1.0,0.849	1.0,1.0,1.0,1.0	-0.05
457	"LOC114882903"	NA	chrOU015504.1	+	8641778	8643864	8641778	8642255	8642398	8643864	457	1,1,1	0,0,0	12,3,0,0	2,0,0,0	242	99	1	1.0	1.0,1.0,1.0	0.711,1.0,NA,NA	0.145
458	"LOC114880748"	NA	chrOU015510.1	+	21571	22211	21571	21621	21895	22211	458	131,193,165	5,2,8	784,205,222,232	57,13,13,9	373	99	0.0049653780419	0.03896357681575112	0.874,0.962,0.846	0.785,0.807,0.819,0.872	0.073
459	"LOC114880748"	NA	chrOU015510.1	+	21571	22211	21571	21621	21965	22211	459	193,245,212	5,4,12	1124,273,299,313	49,12,2,11	443	99	0.638373008416	1.0	0.896,0.932,0.798	0.837,0.836,0.971,0.864	-0.002
460	"LOC114874477"	NA	chrOU015509.1	+	4465484	4468568	4465484	4465577	4468097	4468568	460	67,52,45	0,1,2	170,43,39,52	3,0,0,0	2619	99	0.537743807774	0.9753651556541972	1.0,0.663,0.46	0.682,1.0,1.0,1.0	-0.213
461	"LOC114874931"	NA	chrOU015509.1	+	8526577	8528473	8526577	8527443	8527533	8528473	461	59,58,32	1,3,1	218,46,52,64	6,2,0,2	189	99	0.707015884239	1.0	0.969,0.91,0.944	0.95,0.923,1.0,0.944	-0.013
462	"LOC114882895"	NA	chrOU015504.1	+	8270287	8271154	8270287	8270526	8270741	8271154	462	115,161,119	3,5,5	526,95,74,133	7,1,2,5	314	99	0.153484319314	0.4444398301395551	0.924,0.91,0.882	0.96,0.968,0.921,0.893	-0.03
463	"LOC114882895"	NA	chrOU015504.1	+	8270287	8271154	8270287	8270526	8270800	8271154	463	165,218,163	4,0,0	720,145,101,170	7,0,0,0	373	99	0.822086740292	1.0	0.916,1.0,1.0	0.965,1.0,1.0,1.0	-0.019
464	"LOC114882889"	NA	chrOU015504.1	-	7984232	7984577	7984232	7984429	7984512	7984577	464	3,4,6	1,0,0	8,4,6,1	1,0,0,0	182	99	1	1.0	0.62,1.0,1.0	0.813,1.0,1.0,1.0	-0.08
465	"LOC114882889"	NA	chrOU015504.1	-	8012228	8014270	8012228	8012673	8012769	8014270	465	1,2,3	0,0,0	24,6,8,2	2,0,0,0	195	99	1	1.0	1.0,1.0,1.0	0.859,1.0,1.0,1.0	0.035
466	"LOC114875481"	NA	chrOU015504.1	+	7949027	7951371	7949027	7950107	7950205	7951371	466	3,5,20	0,0,3	7,0,1,0	0,0,0,0	197	99	1	1.0	1.0,1.0,0.77	1.0,NA,1.0,NA	-0.077
467	"LOC114875481"	NA	chrOU015504.1	+	7949027	7951371	7949027	7950410	7950855	7951371	467	0,12,38	0,0,1	19,10,4,3	0,0,0,0	544	99	1	1.0	NA,1.0,0.874	1.0,1.0,1.0,1.0	-0.063
468	"LOC114878743"	NA	chrOU015518.1	-	1952222	1952674	1952222	1952288	1952493	1952674	468	232,242,194	4,6,0	1272,234,222,322	7,3,2,3	304	99	0.192426622131	0.5174763458038409	0.95,0.929,1.0	0.983,0.962,0.973,0.972	-0.013
469	"LOC114877602"	NA	chrOU015515.1	-	27900	28772	27900	28213	28349	28772	469	301,451,568	5,3,6	966,276,417,286	21,4,3,1	235	99	0.271189423721	0.6561128655020344	0.962,0.984,0.976	0.951,0.967,0.983,0.992	0.001
470	"LOC114878144"	NA	chrOU015508.1	-	9721627	9722681	9721627	9722419	9722518	9722681	470	124,112,129	5,6,11	629,110,112,130	26,5,5,6	198	99	0.313270762706	0.7220808717103209	0.925,0.903,0.854	0.924,0.917,0.918,0.915	-0.025
471	"LOC114875426"	NA	chrOU015504.1	+	7475435	7477125	7475435	7475858	7476520	7477125	471	550,621,575	2,2,7	3065,686,577,916	14,5,11,6	761	99	0.445780445385	0.8754913687067223	0.973,0.976,0.914	0.966,0.947,0.872,0.952	0.02
472	"LOC114875428"	NA	chrOU015504.1	-	7467905	7468356	7467905	7468032	7468094	7468356	472	2,5,3	0,0,0	18,7,5,6	2,1,1,1	161	99	0.00805790873773	0.051987648040354516	1.0,1.0,1.0	0.847,0.811,0.755,0.787	0.2
473	"LOC114874727"	NA	chrOU015508.1	+	7304809	7310628	7304809	7305786	7305873	7310628	473	5,9,7	1,0,0	20,2,9,6	1,0,0,0	186	99	1	1.0	0.727,1.0,1.0	0.914,1.0,1.0,1.0	-0.07
474	"LOC114878827"	NA	chrOU015514.1	-	9039752	9040120	9039752	9039830	9039908	9040120	474	1,3,0	19,17,14	6,1,2,2	216,29,31,39	177	99	0.709587747834	1.0	0.029,0.09,0.0	0.015,0.019,0.035,0.028	0.015
475	"LOC114877776"	NA	chrOU015506.1	-	2421326	2425907	2421326	2425051	2425622	2425907	475	134,149,154	3,0,1	455,85,115,153	4,2,0,1	670	99	0.74249532745	1.0	0.868,1.0,0.958	0.944,0.863,1.0,0.958	0.001
476	"LOC114876432"	NA	chrOU015511.1	-	10982883	10983135	10982883	10983020	10983101	10983135	476	77,124,58	3,8,1	282,105,59,119	9,7,3,0	180	99	0.520030789696	0.9630472107894187	0.934,0.895,0.97	0.945,0.892,0.915,1.0	-0.005
477	"LOC114875394"	NA	chrOU015510.1	-	5853057	5853901	5853057	5853356	5853711	5853901	477	80,101,30	8,12,0	285,68,78,112	38,3,7,15	454	99	0.440905117907	0.8717357909155874	0.686,0.647,1.0	0.621,0.832,0.708,0.62	0.082
478	"LOC114875394"	NA	chrOU015510.1	-	5853057	5853901	5853057	5853376	5853711	5853901	478	77,92,27	0,0,0	265,63,74,109	0,9,0,0	434	99	0.0173826445614	0.09298134599934327	1.0,1.0,1.0	1.0,0.615,1.0,1.0	0.096
479	"LOC114875394"	NA	chrOU015510.1	-	5853057	5853901	5853057	5853438	5853711	5853901	479	63,68,20	1,3,0	217,49,60,89	5,0,1,6	372	99	0.240730128957	0.6073996907302693	0.944,0.858,1.0	0.92,1.0,0.941,0.798	0.019
480	"LOC114871022"	NA	chrOU015506.1	-	4712842	4716285	4712842	4713148	4713289	4716285	480	145,43,23	28,14,5	254,57,15,44	39,18,3,5	240	99	0.431195657019	0.8629779747958489	0.681,0.559,0.655	0.729,0.566,0.673,0.784	-0.056
481	"LOC114877555"	NA	chrOU015518.1	+	5809927	5810984	5809927	5810129	5810734	5810984	481	227,210,156	1,2,0	746,157,138,156	6,3,0,1	704	99	0.158427621798	0.45091608868765376	0.97,0.937,1.0	0.946,0.88,1.0,0.956	0.023
482	"LOC114871632"	NA	chrOU015509.1	-	2316492	2316768	2316492	2316589	2316702	2316768	482	32,35,77	35,30,30	222,30,66,45	66,19,11,17	212	99	0.0155614956799	0.08640706978647848	0.299,0.353,0.545	0.611,0.424,0.737,0.553	-0.182
483	"LOC114881713"	NA	chrOU015504.1	-	6815183	6816156	6815183	6815928	6815991	6816156	483	18,37,26	0,3,5	382,84,81,111	28,6,7,6	162	99	0.797978832293	1.0	1.0,0.883,0.761	0.893,0.895,0.876,0.919	-0.014
484	"LOC114881068"	NA	chrOU015504.1	-	4831445	4832604	4831445	4831546	4831684	4832604	484	10,19,19	0,0,0	167,15,37,34	3,0,0,0	237	99	1	1.0	1.0,1.0,1.0	0.959,1.0,1.0,1.0	0.01
485	"LOC114879650"	NA	chrOU015513.1	-	10505117	10508785	10505117	10506131	10506207	10508785	485	125,94,51	7,6,0	368,59,61,108	18,2,3,6	175	99	0.852251427611	1.0	0.91,0.899,1.0	0.92,0.943,0.92,0.911	0.013
486	"LOC114878208"	NA	chrOU015515.1	-	8426878	8428501	8426878	8427311	8427422	8428501	486	89,53,84	1,3,3	352,56,73,87	4,1,0,3	210	99	0.203425158768	0.5391683036896	0.977,0.893,0.93	0.976,0.964,1.0,0.932	-0.035
487	"LOC114873152"	NA	chrOU015512.1	+	707030	709725	707030	707333	707594	709725	487	10,13,6	5,2,1	43,7,8,14	5,0,1,1	360	99	0.0430469513954	0.1822050175653043	0.355,0.641,0.623	0.703,1.0,0.688,0.794	-0.257
488	"LOC114873152"	NA	chrOU015512.1	+	707030	709725	707030	707333	707957	709725	488	21,22,15	0,1,3	83,13,19,29	3,0,0,0	723	99	0.0366628030174	0.1624427205981789	1.0,0.751,0.406	0.791,1.0,1.0,1.0	-0.229
489	"LOC114873152"	NA	chrOU015512.1	+	707030	709725	707030	707720	707957	709725	489	9,8,6	2,2,4	36,6,10,14	9,0,3,0	336	99	0.0928492205669	0.31543003107138545	0.57,0.541,0.307	0.541,1.0,0.495,1.0	-0.286
490	"LOC114873152"	NA	chrOU015512.1	+	707030	709725	707030	708250	708832	709725	490	9,19,17	5,7,2	50,9,11,20	7,0,0,2	681	99	0.0127334027149	0.07374344643156652	0.207,0.283,0.553	0.509,1.0,1.0,0.592	-0.428
491	"LOC114873152"	NA	chrOU015512.1	+	707030	709725	707030	709295	709521	709725	491	10,14,15	4,0,1	69,12,9,14	8,2,1,0	325	99	0.865876282441	1.0	0.432,1.0,0.82	0.724,0.646,0.733,1.0	-0.025
492	"LOC114878314"	NA	chrOU015510.1	+	355600	358969	355600	358683	358917	358969	492	205,221,169	15,16,4	510,79,125,128	18,0,1,4	333	99	0.00540292046687	0.04182997898297774	0.802,0.804,0.926	0.894,1.0,0.974,0.905	-0.099
493	"LOC114878314"	NA	chrOU015510.1	+	358917	362343	358917	358969	359064	362343	493	135,150,95	4,11,0	342,59,73,88	12,0,0,1	194	99	0.155863915048	0.44868066347477104	0.945,0.874,1.0	0.936,1.0,1.0,0.978	-0.039
494	"LOC114880506"	NA	chrOU015517.1	+	121173	121580	121173	121311	121410	121580	494	11,14,11	0,0,0	67,14,9,13	2,0,0,0	198	99	1	1.0	1.0,1.0,1.0	0.944,1.0,1.0,1.0	0.014
495	"LOC114873850"	NA	chrOU015513.1	+	4640755	4641269	4640755	4640900	4640998	4641269	495	21,20,21	0,0,1	92,10,27,24	3,0,1,0	197	99	0.504763274146	0.9454560782363901	1.0,1.0,0.913	0.939,1.0,0.931,1.0	0.004
496	"LOC114873850"	NA	chrOU015513.1	+	4640755	4641269	4640755	4640910	4640998	4641269	496	19,18,14	0,4,1	82,10,26,21	7,1,2,3	187	99	0.716070299547	1.0	1.0,0.704,0.881	0.861,0.841,0.873,0.787	0.021
497	"LOC114871209"	NA	chrOU015508.1	-	1802682	1807944	1802682	1803958	1804290	1807944	497	207,156,148	3,7,10	704,142,121,197	18,7,3,11	431	99	0.791921572285	1.0	0.941,0.837,0.773	0.9,0.823,0.903,0.804	-0.007
