ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1599	"LOC114871843"	NA	chrOU015504.1	+	17010829	17012211	17010829	17011342	17012776	17013477
1601	"LOC114873042"	NA	chrOU015512.1	-	987054	988088	988016	988088	986421	986991
1611	"LOC114882964"	NA	chrOU015505.1	-	8652754	8659873	8653227	8659873	8639732	8640000
1612	"LOC114882964"	NA	chrOU015505.1	-	8652754	8659873	8653249	8659873	8639732	8640000
1614	"LOC114882964"	NA	chrOU015505.1	-	8652754	8659873	8653227	8659873	8651143	8651209
1615	"LOC114882964"	NA	chrOU015505.1	-	8652754	8659873	8652917	8659873	8651143	8651336
1616	"LOC114882964"	NA	chrOU015505.1	-	8652754	8659873	8653227	8659873	8651143	8651336
1617	"LOC114882964"	NA	chrOU015505.1	-	8652917	8659873	8653227	8659873	8651143	8651336
1629	"LOC114872102"	NA	chrOU015512.1	+	2977929	2978323	2977929	2978059	2979461	2980454
1630	"LOC114872102"	NA	chrOU015512.1	+	2977929	2978356	2977929	2978059	2979461	2980454
1631	"LOC114872102"	NA	chrOU015512.1	+	2977929	2978356	2977929	2978323	2979461	2980454
1643	"LOC114872070"	NA	chrOU015512.1	+	3248312	3248437	3248312	3248428	3249181	3249250
1653	"LOC114877137"	NA	chrOU015505.1	-	13558388	13558514	13558401	13558514	13558033	13558346
1654	"LOC114883123"	NA	chrOU015512.1	-	4231335	4233757	4232253	4233757	4231027	4231055
1655	"LOC114883123"	NA	chrOU015512.1	-	4231335	4233757	4232357	4233757	4231027	4231055
1656	"LOC114883123"	NA	chrOU015512.1	-	4232253	4233757	4232357	4233757	4231027	4231055
1663	"LOC114883135"	NA	chrOU015512.1	-	5616642	5617773	5617359	5617773	5611696	5611848
1670	"LOC114879359"	NA	chrOU015512.1	+	6248691	6249276	6248691	6248885	6249408	6249608
1674	"LOC114871197"	NA	chrOU015514.1	-	9655195	9657995	9655287	9657995	9652767	9653026
1685	"LOC114872205"	NA	chrOU015519.1	-	7841712	7842200	7841775	7842200	7839270	7839464
1690	"LOC114871106"	NA	chrOU015508.1	-	1942025	1942321	1942216	1942321	1941828	1941883
1698	"LOC114876239"	NA	chrOU015513.1	+	8767654	8767905	8767654	8767901	8768087	8768305
1699	"LOC114878170"	NA	chrOU015511.1	-	4550096	4551423	4550887	4551423	4549958	4550020
1706	"LOC114870904"	NA	chrOU015504.1	+	13985968	13986879	13985968	13986293	13987031	13989577
1707	"LOC114878235"	NA	chrOU015512.1	-	8521441	8521685	8521498	8521685	8520510	8520528
1708	"LOC114878235"	NA	chrOU015512.1	-	8521441	8521685	8521498	8521685	8520738	8521147
1710	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957713	1957275	1957432	1957831	1957917
1712	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957713	1957275	1957636	1957831	1957917
1714	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957744	1957275	1957713	1957831	1957917
1715	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957636	1957275	1957432	1958643	1958808
1716	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957713	1957275	1957432	1958643	1958808
1717	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957917	1957275	1957432	1958643	1958808
1718	"LOC114871111"	NA	chrOU015508.1	+	1957275	1958043	1957275	1957432	1958643	1958808
1719	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957713	1957275	1957636	1958643	1958808
1720	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957917	1957275	1957636	1958643	1958808
1721	"LOC114871111"	NA	chrOU015508.1	+	1957275	1958043	1957275	1957636	1958643	1958808
1722	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957917	1957275	1957713	1958643	1958808
1723	"LOC114871111"	NA	chrOU015508.1	+	1957275	1958043	1957275	1957713	1958643	1958808
1726	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957917	1957275	1957432	1958720	1958976
1727	"LOC114871111"	NA	chrOU015508.1	+	1957275	1958043	1957275	1957432	1958720	1958976
1728	"LOC114871111"	NA	chrOU015508.1	+	1957275	1958043	1957275	1957917	1958720	1958976
1729	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957636	1957275	1957432	1958826	1958976
1730	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957713	1957275	1957432	1958826	1958976
1731	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957713	1957275	1957636	1958826	1958976
1732	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957917	1957275	1957713	1959000	1959007
1733	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957636	1957275	1957432	1959071	1959235
1734	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957917	1957275	1957432	1959071	1959235
1735	"LOC114871111"	NA	chrOU015508.1	+	1957275	1958043	1957275	1957432	1959071	1959235
1736	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957917	1957275	1957636	1959071	1959235
1737	"LOC114871111"	NA	chrOU015508.1	+	1957275	1958043	1957275	1957636	1959071	1959235
1738	"LOC114871111"	NA	chrOU015508.1	+	1957275	1958043	1957275	1957917	1959071	1959235
1739	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957636	1957275	1957432	1959092	1959235
1740	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957713	1957275	1957432	1959092	1959235
1741	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957917	1957275	1957432	1959092	1959235
1742	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957713	1957275	1957636	1959092	1959235
1743	"LOC114871111"	NA	chrOU015508.1	+	1957275	1957917	1957275	1957636	1959092	1959235
1753	"LOC114881209"	NA	chrOU015513.1	-	1732777	1733516	1733199	1733516	1731384	1731639
1754	"LOC114881209"	NA	chrOU015513.1	-	1732783	1733516	1733199	1733516	1731384	1731639
1760	"LOC114881655"	NA	chrOU015517.1	+	7230948	7231223	7230948	7231221	7231269	7231412
1764	"LOC114877515"	NA	chrOU015509.1	-	9903762	9904081	9903852	9904081	9902678	9902927
1771	"LOC114874227"	NA	chrOU015513.1	+	9134328	9134503	9134328	9134493	9134576	9135391
1776	"LOC114873177"	NA	chrOU015515.1	-	2828850	2828947	2828898	2828947	2818358	2822116
1781	"LOC114871291"	NA	chrOU015513.1	-	6043603	6045791	6045272	6045791	6043370	6043543
1782	"LOC114871291"	NA	chrOU015513.1	-	6043603	6045791	6045308	6045791	6043370	6043543
1784	"LOC114871291"	NA	chrOU015513.1	-	6045272	6045791	6045308	6045791	6043370	6043568
1785	"LOC114871291"	NA	chrOU015513.1	-	6045272	6045791	6045308	6045791	6045003	6045055
1789	"LOC114880105"	NA	chrOU015508.1	-	7713995	7714104	7714037	7714104	7701655	7701819
1797	"LOC114875539"	NA	chrOU015513.1	+	8264315	8264532	8264315	8264464	8264601	8264820
1798	"LOC114875539"	NA	chrOU015513.1	+	8264315	8264532	8264315	8264464	8264719	8264820
1802	"LOC114874411"	NA	chrOU015512.1	-	7125341	7125777	7125640	7125777	7122976	7123417
1803	"LOC114874411"	NA	chrOU015512.1	-	7125341	7125777	7125653	7125777	7122976	7123417
1807	"LOC114874411"	NA	chrOU015512.1	-	7125341	7125777	7125653	7125777	7122976	7123421
1809	"LOC114874411"	NA	chrOU015512.1	-	7125442	7125777	7125653	7125777	7122976	7123421
1810	"LOC114874411"	NA	chrOU015512.1	-	7125640	7125777	7125653	7125777	7122976	7123421
1811	"LOC114876335"	NA	chrOU015513.1	-	8536758	8537152	8536984	8537152	8536318	8536624
1812	"LOC114876339"	NA	chrOU015513.1	+	8574268	8574571	8574268	8574380	8578430	8578495
1813	"LOC114879787"	NA	chrOU015516.1	+	8318372	8318895	8318372	8318589	8318985	8319217
1818	"LOC114881559"	NA	chrOU015511.1	+	1613524	1613862	1613524	1613628	1613933	1614119
1822	"LOC114876266"	NA	chrOU015513.1	-	8925742	8927221	8925978	8927221	8924720	8924931
1823	"LOC114876266"	NA	chrOU015513.1	-	8928758	8929316	8929113	8929316	8927452	8927694
1826	"LOC114876264"	NA	chrOU015513.1	+	8934629	8934824	8934629	8934814	8934892	8935006
1828	"LOC114878330"	NA	chrOU015506.1	+	2626501	2627487	2626501	2626782	2627555	2627776
1829	"LOC114878330"	NA	chrOU015506.1	+	2626501	2627491	2626501	2626782	2627555	2627776
1842	"LOC114874233"	NA	chrOU015513.1	-	9143151	9144042	9143272	9144042	9142874	9143035
1843	"LOC114874233"	NA	chrOU015513.1	-	9143151	9144042	9143934	9144042	9142874	9143035
1844	"LOC114874233"	NA	chrOU015513.1	-	9143272	9144042	9143934	9144042	9142874	9143035
1859	"LOC114875644"	NA	chrOU015505.1	+	8221148	8221280	8221148	8221256	8226495	8226672
1860	"LOC114875644"	NA	chrOU015505.1	+	8221148	8221280	8221148	8221256	8226519	8226672
1872	"LOC114874184"	NA	chrOU015513.1	+	9340514	9340572	9340514	9340556	9346681	9349348
1889	"LOC114878570"	NA	chrOU015514.1	+	1359672	1359838	1359672	1359692	1359915	1360023
1891	"LOC114873310"	NA	chrOU015514.1	-	7216281	7216451	7216289	7216451	7215794	7215871
1892	"LOC114882410"	NA	chrOU015514.1	+	1492364	1492486	1492364	1492427	1492543	1492682
1893	"LOC114882410"	NA	chrOU015514.1	+	1492364	1492486	1492364	1492427	1492560	1492682
1894	"LOC114882410"	NA	chrOU015514.1	+	1492364	1492486	1492364	1492427	1492752	1492829
1911	"LOC114875853"	NA	chrOU015514.1	+	2403434	2404709	2403434	2404097	2405291	2405341
1913	"LOC114875769"	NA	chrOU015514.1	+	2417092	2417182	2417092	2417178	2417542	2417628
1914	"LOC114879444"	NA	chrOU015514.1	-	2519789	2520773	2520329	2520773	2518761	2519565
1918	"LOC114873418"	NA	chrOU015513.1	+	10222098	10222261	10222098	10222153	10222343	10222542
1919	"LOC114878958"	NA	chrOU015514.1	-	4305580	4306113	4305879	4306113	4304361	4304510
1932	"LOC114875943"	NA	chrOU015514.1	-	6010850	6011373	6011070	6011373	5998602	5998707
1933	"LOC114875943"	NA	chrOU015514.1	-	6010850	6011373	6011070	6011373	6000042	6000099
1953	"LOC114873915"	NA	chrOU015514.1	-	8474763	8475923	8475406	8475923	8472832	8472998
1960	"LOC114874000"	NA	chrOU015507.1	-	7947033	7947201	7947042	7947201	7943854	7943941
1962	"LOC114871695"	NA	chrOU015515.1	+	6874986	6875864	6874986	6875350	6876201	6876305
1977	"LOC114878941"	NA	chrOU015514.1	+	9587498	9587940	9587498	9587744	9588127	9588188
1978	"LOC114878941"	NA	chrOU015514.1	+	9587498	9587946	9587498	9587744	9588127	9588188
1990	"LOC114879200"	NA	chrOU015514.1	+	9990459	9990820	9990459	9990572	9991110	9991242
1993	"LOC114879227"	NA	chrOU015514.1	-	10022388	10022523	10022415	10022523	10022186	10022329
1999	"LOC114873257"	NA	chrOU015515.1	+	2261685	2261877	2261685	2261837	2262012	2262668
2004	"LOC114879449"	NA	chrOU015515.1	-	551381	553085	552923	553085	550370	550512
2006	"LOC114879463"	NA	chrOU015515.1	+	598117	598753	598117	598496	603017	603161
2007	"LOC114879273"	NA	chrOU015515.1	+	644066	644158	644066	644148	644510	644636
2008	"LOC114879273"	NA	chrOU015515.1	+	644066	644158	644066	644148	644757	644831
2009	"LOC114879273"	NA	chrOU015515.1	+	644066	644158	644066	644148	645091	645998
2013	"LOC114879287"	NA	chrOU015515.1	+	738396	738634	738396	738564	741096	741115
2037	"LOC114873213"	NA	chrOU015515.1	-	2050540	2050701	2050566	2050701	2049744	2049799
2038	"LOC114872030"	NA	chrOU015506.1	-	5145022	5145562	5145238	5145562	5144846	5144948
2039	"LOC114880628"	NA	chrOU015507.1	-	6948243	6949042	6948876	6949042	6941462	6941608
2044	"LOC114873191"	NA	chrOU015515.1	+	2201005	2201508	2201005	2201133	2201651	2201868
2060	"LOC114873237"	NA	chrOU015515.1	+	2948952	2955698	2948952	2953093	2959418	2959504
2069	"LOC114875502"	NA	chrOU015505.1	+	3695509	3696267	3695509	3695778	3696328	3696406
2071	"LOC114871307"	NA	chrOU015515.1	-	3449223	3449624	3449346	3449624	3448276	3448403
2075	"LOC114880563"	NA	chrOU015518.1	+	3655913	3656438	3655913	3656435	3657189	3657615
2077	"LOC114880563"	NA	chrOU015518.1	+	3655913	3656438	3655913	3656435	3668317	3668525
2099	"LOC114875052"	NA	chrOU015516.1	+	3654077	3654374	3654077	3654302	3654881	3655094
2110	"LOC114871716"	NA	chrOU015515.1	+	6112489	6112615	6112489	6112610	6112843	6112873
2111	"LOC114871716"	NA	chrOU015515.1	+	6112489	6112615	6112489	6112610	6113929	6113971
2118	"LOC114881342"	NA	chrOU015516.1	-	993410	993820	993708	993820	991245	991520
2119	"LOC114881342"	NA	chrOU015516.1	-	993410	993820	993708	993820	992361	992776
2125	"LOC114871785"	NA	chrOU015516.1	-	1824930	1825456	1825203	1825456	1824512	1824763
2149	"LOC114875048"	NA	chrOU015516.1	-	3652435	3652692	3652448	3652692	3652183	3652354
2150	"LOC114875048"	NA	chrOU015516.1	-	3652435	3652692	3652448	3652692	3652282	3652374
2159	"LOC114875884"	NA	chrOU015516.1	-	4131979	4132084	4131983	4132084	4130950	4131048
2161	"LOC114880171"	NA	chrOU015516.1	+	4610030	4610538	4610030	4610468	4611494	4611555
2164	"LOC114880171"	NA	chrOU015516.1	+	4634486	4634654	4634486	4634639	4635050	4635714
2169	"LOC114880126"	NA	chrOU015507.1	-	2187505	2187669	2187515	2187669	2187261	2187415
2170	"LOC114880126"	NA	chrOU015507.1	-	2187505	2187669	2187535	2187669	2187261	2187415
2171	"LOC114880126"	NA	chrOU015507.1	-	2187515	2187669	2187535	2187669	2187261	2187415
2172	"LOC114880126"	NA	chrOU015507.1	-	2187505	2187669	2187515	2187669	2187261	2187426
2174	"LOC114880126"	NA	chrOU015507.1	-	2187515	2187669	2187535	2187669	2187261	2187426
2181	"LOC114872612"	NA	chrOU015516.1	-	6100722	6101003	6100752	6101003	6099710	6099971
2189	"LOC114879101"	NA	chrOU015516.1	-	8213642	8214706	8213814	8214706	8213151	8213455
2191	"LOC114879108"	NA	chrOU015516.1	+	8217650	8218345	8217650	8218039	8218416	8218534
2193	"LOC114879792"	NA	chrOU015516.1	+	8340559	8340879	8340559	8340867	8340927	8341027
2204	"LOC114873582"	NA	chrOU015516.1	-	9087200	9087727	9087346	9087727	9086870	9087127
2237	"LOC114874861"	NA	chrOU015516.1	-	7227065	7227395	7227167	7227395	7213208	7213356
2238	"LOC114874861"	NA	chrOU015516.1	-	7223200	7223411	7223210	7223411	7222470	7222770
2242	"LOC114874861"	NA	chrOU015516.1	-	7227065	7227395	7227167	7227395	7223210	7223411
2246	"LOC114872570"	NA	chrOU015517.1	-	1474421	1474649	1474453	1474649	1474047	1474106
2247	"LOC114872570"	NA	chrOU015517.1	-	1474421	1474649	1474509	1474649	1474047	1474106
2248	"LOC114872570"	NA	chrOU015517.1	-	1474453	1474649	1474509	1474649	1474047	1474106
2251	"LOC114878937"	NA	chrOU015514.1	+	9571931	9572234	9571931	9572197	9572783	9573071
2259	"LOC114878973"	NA	chrOU015517.1	-	3411855	3413575	3411870	3413575	3406149	3406373
2260	"LOC114878973"	NA	chrOU015517.1	-	3411855	3413575	3411870	3413575	3406149	3406391
2267	"LOC114882679"	NA	chrOU015508.1	+	104375	104624	104375	104620	104699	105090
2268	"LOC114882679"	NA	chrOU015508.1	+	104375	104624	104375	104620	104723	105783
