ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
291	"LOC114879884"	NA	chrOU015509.1	-	3002697	3002850	3007877	3008690	3000217	3000431	3009487	3009564
292	"LOC114879884"	NA	chrOU015509.1	-	3010080	3010184	3011237	3011258	3009659	3009730	3011826	3012008
293	"LOC114879884"	NA	chrOU015509.1	-	3010374	3010512	3011237	3011258	3010080	3010184	3011826	3012008
294	"LOC114879884"	NA	chrOU015509.1	-	3010374	3010560	3011237	3011258	3010080	3010184	3011826	3012005
295	"LOC114875080"	NA	chrOU015508.1	+	7553010	7553219	7553514	7553721	7552463	7552700	7553900	7554011
296	"LOC114881375"	NA	chrOU015508.1	+	10399915	10400065	10400162	10400218	10399668	10399859	10400302	10400552
297	"LOC114874721"	NA	chrOU015507.1	+	9813415	9813577	9813650	9813709	9812713	9812802	9813779	9813905
298	"LOC114875691"	NA	chrOU015518.1	+	7463509	7463626	7464081	7464201	7463334	7463427	7465367	7465469
299	"LOC114875691"	NA	chrOU015518.1	+	7463509	7463626	7465367	7465469	7463334	7463427	7466094	7467311
300	"LOC114874764"	NA	chrOU015507.1	-	9704584	9704694	9704814	9704969	9701309	9701437	9705190	9705386
301	"LOC114882706"	NA	chrOU015508.1	-	198199	198413	198682	198742	197925	198123	198811	199232
302	"LOC114871005"	NA	chrOU015508.1	-	1766488	1766563	1767046	1767102	1765923	1766238	1767554	1767690
303	"LOC114874769"	NA	chrOU015507.1	+	9182784	9183108	9184871	9185012	9181777	9182031	9185858	9186122
304	"LOC114878382"	NA	chrOU015510.1	+	219703	219761	220294	220412	219102	219295	220755	220813
310	"LOC114877153"	NA	chrOU015505.1	-	13450314	13450351	13450850	13450923	13449124	13449581	13451027	13451184
311	"LOC114877153"	NA	chrOU015505.1	-	13450314	13450351	13450850	13450953	13449124	13449581	13451027	13451184
314	"LOC114881187"	NA	chrOU015507.1	+	6956414	6956457	6962552	6962941	6953713	6953901	6963357	6964011
315	"LOC114881299"	NA	chrOU015507.1	+	6646271	6648192	6698426	6698477	6595198	6595462	6730686	6730842
316	"LOC114881299"	NA	chrOU015507.1	+	6698426	6698477	6730686	6730842	6646271	6648192	6755555	6755697
317	"LOC114881299"	NA	chrOU015507.1	+	6730686	6730842	6755555	6755697	6698426	6698477	6756278	6756495
318	"LOC114878045"	NA	chrOU015508.1	-	7787159	7787295	7787416	7787462	7786898	7787055	7787537	7787706
320	"LOC114879993"	NA	chrOU015507.1	-	5767990	5768018	5770952	5770970	5767710	5767815	5776709	5776735
321	"LOC114879993"	NA	chrOU015507.1	-	5770952	5770970	5776709	5776755	5767990	5768018	5778821	5779170
322	"LOC114878153"	NA	chrOU015508.1	-	9463317	9463678	9464425	9464575	9462503	9462881	9465980	9466219
323	"LOC114878153"	NA	chrOU015508.1	-	9463317	9463678	9464425	9465093	9462503	9462881	9465980	9466219
324	"LOC114878153"	NA	chrOU015508.1	-	9463317	9463678	9464425	9465251	9462503	9462881	9465980	9466219
325	"LOC114878153"	NA	chrOU015508.1	-	9463317	9463678	9464425	9465519	9462503	9462881	9465980	9466219
327	"LOC114879065"	NA	chrOU015519.1	-	4207646	4207724	4208608	4209168	4207404	4207527	4209470	4209620
330	"LOC114879399"	NA	chrOU015507.1	+	5079512	5079588	5079859	5080038	5076979	5077498	5080110	5080366
331	"LOC114879399"	NA	chrOU015507.1	+	5079512	5079588	5079859	5080038	5079086	5079377	5080110	5080366
332	"LOC114879399"	NA	chrOU015507.1	+	5079859	5080038	5080110	5080366	5079512	5079588	5080457	5080801
334	"LOC114883227"	NA	chrOU015507.1	-	2905748	2905895	2906139	2906280	2901927	2905618	2906631	2906965
335	"LOC114883227"	NA	chrOU015507.1	-	2906139	2906280	2906631	2906965	2905748	2905895	2907210	2909913
336	"LOC114873768"	NA	chrOU015514.1	+	6912637	6912993	6924143	6927628	6906094	6906736	6984287	6984503
337	"LOC114873768"	NA	chrOU015514.1	+	6912654	6912993	6924143	6927628	6906094	6906736	6984287	6984503
338	"LOC114873768"	NA	chrOU015514.1	+	6912654	6912993	6924143	6927628	6906753	6907175	6984287	6984503
339	"LOC114873768"	NA	chrOU015514.1	+	6924143	6927628	6984287	6984503	6912637	6912993	6985602	6985763
340	"LOC114879026"	NA	chrOU015505.1	+	5333260	5333641	5337388	5337740	5327629	5328020	5338409	5338815
342	"LOC114874075"	NA	chrOU015507.1	+	2503992	2504056	2509733	2509778	2498688	2498786	2530514	2530652
343	"LOC114874075"	NA	chrOU015507.1	+	2530514	2530652	2538754	2538780	2509733	2509778	2553710	2553833
345	"LOC114877282"	NA	chrOU015518.1	-	6495781	6495943	6498187	6499077	6494651	6494910	6501518	6503404
346	"LOC114877282"	NA	chrOU015518.1	-	6495781	6495943	6498187	6498402	6494651	6494910	6508951	6509415
347	"LOC114878199"	NA	chrOU015506.1	+	2360747	2361008	2365462	2365549	2359909	2360056	2366168	2367819
348	"LOC114878199"	NA	chrOU015506.1	+	2360747	2361008	2365462	2365549	2359909	2360056	2366801	2367819
349	"LOC114878643"	NA	chrOU015508.1	-	11209130	11209332	11211719	11211848	11188768	11188872	11215496	11215855
351	"LOC114879681"	NA	chrOU015513.1	+	10668851	10668990	10669589	10670161	10664346	10664576	10670461	10670860
352	"LOC114879681"	NA	chrOU015513.1	+	10668851	10668990	10669695	10670161	10664346	10664576	10670461	10670860
353	"LOC114879681"	NA	chrOU015513.1	+	10668851	10668990	10669716	10670161	10664346	10664576	10670461	10670860
354	"LOC114879681"	NA	chrOU015513.1	+	10668851	10668990	10669589	10670161	10667142	10667204	10670461	10670860
355	"LOC114879681"	NA	chrOU015513.1	+	10668851	10668990	10669716	10670161	10667142	10667204	10670461	10670860
356	"LOC114872389"	NA	chrOU015508.1	+	8571341	8571499	8571916	8572057	8571158	8571267	8572316	8572422
357	"LOC114877847"	NA	chrOU015519.1	-	2658580	2658701	2659317	2659401	2657517	2658262	2659869	2660024
358	"LOC114877847"	NA	chrOU015519.1	-	2659115	2659217	2659317	2659401	2658580	2658701	2659869	2660024
359	"LOC114877847"	NA	chrOU015519.1	-	2659124	2659217	2659317	2659401	2658580	2658701	2659869	2660026
360	"LOC114880527"	NA	chrOU015509.1	-	8907227	8907287	8907418	8907730	8906450	8906769	8907986	8908036
361	"LOC114880527"	NA	chrOU015509.1	-	8907227	8907287	8907549	8907730	8906450	8906769	8907986	8908036
362	"LOC114880413"	NA	chrOU015506.1	+	11259300	11259498	11262569	11262755	11246652	11247156	11269193	11269263
363	"LOC114880413"	NA	chrOU015506.1	+	11259300	11259498	11262569	11262755	11246652	11247156	11272897	11273060
364	"LOC114880967"	NA	chrOU015506.1	-	10946592	10946709	10946778	10946846	10946307	10946488	10946945	10947025
365	"LOC114882778"	NA	chrOU015508.1	+	997017	997279	997414	997649	995544	995803	997729	998751
366	"LOC114874720"	NA	chrOU015507.1	+	9798724	9798826	9799285	9799477	9798575	9798666	9799535	9799671
367	"LOC114872789"	NA	chrOU015504.1	+	12640842	12640878	12640952	12641113	12639178	12640773	12641198	12641437
368	"LOC114878041"	NA	chrOU015515.1	-	7755626	7755899	7759957	7760042	7755103	7755461	7760258	7760531
369	"LOC114878328"	NA	chrOU015510.1	+	190509	190682	190766	190881	189973	190421	190980	191154
370	"LOC114879586"	NA	chrOU015507.1	-	11905413	11905602	11908175	11908621	11905268	11905339	11908703	11908818
371	"LOC114878772"	NA	chrOU015516.1	-	2980523	2980779	2980922	2980934	2980237	2980399	2981049	2981236
372	"LOC114878772"	NA	chrOU015516.1	-	2980922	2980934	2981319	2981507	2980523	2980779	2981584	2981626
373	"LOC114878772"	NA	chrOU015516.1	-	2981049	2981236	2981584	2981626	2980922	2980934	2982157	2982219
374	"LOC114873369"	NA	chrOU015514.1	+	7406491	7406644	7408474	7408588	7399261	7399439	7408676	7408790
375	"LOC114874291"	NA	chrOU015506.1	-	9978058	9978164	9978242	9978320	9977217	9977927	9978852	9978884
376	"LOC114874291"	NA	chrOU015506.1	-	9978242	9978320	9978852	9978884	9978058	9978164	9979115	9979179
377	"LOC114874291"	NA	chrOU015506.1	-	9978852	9978884	9979115	9979179	9978242	9978320	9980571	9980852
378	"LOC114874279"	NA	chrOU015506.1	-	9962642	9962879	9963074	9963158	9962457	9962558	9963398	9964003
380	"LOC114872479"	NA	chrOU015506.1	+	9515954	9516025	9516706	9516883	9515685	9515856	9516972	9517150
381	"LOC114876853"	NA	chrOU015509.1	+	6049539	6049604	6050246	6050328	6048837	6049023	6050766	6050850
382	"LOC114876853"	NA	chrOU015509.1	+	6050246	6050328	6050766	6050850	6048837	6049023	6051120	6051298
383	"LOC114876853"	NA	chrOU015509.1	+	6050258	6050328	6050766	6050850	6048838	6049023	6051120	6051298
384	"LOC114876853"	NA	chrOU015509.1	+	6050258	6050328	6050766	6050850	6049539	6049604	6051120	6051298
385	"LOC114872510"	NA	chrOU015506.1	+	9484260	9484284	9485859	9485946	9482968	9483381	9490021	9492334
386	"LOC114879257"	NA	chrOU015505.1	-	12510804	12510924	12511484	12511629	12510564	12510653	12512298	12512481
387	"LOC114871916"	NA	chrOU015504.1	+	15892100	15892145	15893925	15893964	15890632	15890812	15896619	15896767
388	"LOC114882842"	NA	chrOU015518.1	+	2002145	2002338	2002398	2002480	2001894	2002076	2002560	2003011
389	"LOC114872466"	NA	chrOU015506.1	+	9330213	9330466	9330856	9331073	9329591	9330056	9331150	9331306
390	"LOC114872466"	NA	chrOU015506.1	+	9330275	9330466	9330856	9331073	9329588	9330056	9331150	9331306
391	"LOC114872466"	NA	chrOU015506.1	+	9330288	9330466	9330856	9331073	9329591	9330056	9331150	9331306
392	"LOC114872528"	NA	chrOU015506.1	-	9087676	9087831	9089371	9089517	9079566	9079783	9104820	9104952
393	"LOC114872528"	NA	chrOU015506.1	-	9089371	9089517	9104820	9104952	9087676	9087831	9105365	9105468
394	"LOC114872535"	NA	chrOU015506.1	-	9004311	9004324	9004634	9004672	9002552	9002622	9004866	9005177
396	"LOC114872534"	NA	chrOU015506.1	+	8975623	8975777	8982184	8982324	8966450	8966619	8982743	8982798
397	"LOC114880753"	NA	chrOU015506.1	-	11496951	11497046	11502971	11503130	11496252	11496367	11505437	11505587
398	"LOC114880753"	NA	chrOU015506.1	-	11497392	11497468	11505437	11505587	11496951	11497046	11510647	11510704
399	"LOC114880753"	NA	chrOU015506.1	-	11499076	11499139	11501474	11501570	11497392	11497468	11502971	11503130
400	"LOC114880753"	NA	chrOU015506.1	-	11499076	11499139	11502971	11503130	11497392	11497468	11505437	11505587
401	"LOC114880753"	NA	chrOU015506.1	-	11499076	11499139	11505437	11505587	11497392	11497468	11510647	11510704
402	"LOC114880753"	NA	chrOU015506.1	-	11499076	11499139	11510647	11510704	11497392	11497468	11518750	11518840
403	"LOC114880753"	NA	chrOU015506.1	-	11499076	11499139	11518750	11518840	11497392	11497468	11527236	11527297
404	"LOC114880753"	NA	chrOU015506.1	-	11505437	11505587	11510647	11510704	11502971	11503130	11518750	11518840
405	"LOC114880753"	NA	chrOU015506.1	-	11510647	11510704	11518750	11518840	11505437	11505587	11527236	11527297
406	"LOC114880753"	NA	chrOU015506.1	-	11527236	11527297	11535058	11535161	11518750	11518840	11535904	11536043
408	"LOC114873032"	NA	chrOU015512.1	+	957774	957796	958113	958175	954282	954667	958254	958477
410	"LOC114876691"	NA	chrOU015519.1	-	5841902	5842159	5855440	5856272	5841268	5841661	5869696	5869972
411	"LOC114872640"	NA	chrOU015506.1	+	5710691	5711009	5711962	5712079	5710298	5710613	5714666	5714909
413	"LOC114872289"	NA	chrOU015506.1	+	5262630	5262820	5263534	5263617	5260560	5261094	5263704	5263860
414	"LOC114874522"	NA	chrOU015509.1	+	4618618	4618770	4618912	4618951	4618386	4618548	4619039	4619460
415	"LOC114874522"	NA	chrOU015509.1	+	4618618	4618770	4618912	4618951	4618386	4618548	4619127	4619172
416	"LOC114871883"	NA	chrOU015506.1	+	5138697	5138835	5138911	5139121	5138289	5138502	5139206	5139390
417	"LOC114880339"	NA	chrOU015515.1	-	7900090	7900187	7900303	7900521	7897449	7897737	7900638	7900735
418	"LOC114880339"	NA	chrOU015515.1	-	7900090	7900187	7900303	7900524	7897449	7897737	7900638	7900735
419	"LOC114880339"	NA	chrOU015515.1	-	7900113	7900187	7900303	7900521	7897449	7897737	7900638	7900735
420	"LOC114880339"	NA	chrOU015515.1	-	7900113	7900187	7900303	7900524	7897449	7897737	7900638	7900735
422	"LOC114871729"	NA	chrOU015506.1	+	4923745	4923820	4924125	4924297	4922728	4922976	4924386	4924504
424	"LOC114871729"	NA	chrOU015506.1	+	4931953	4932016	4932403	4932523	4931229	4931413	4933091	4933151
425	"LOC114871729"	NA	chrOU015506.1	+	4931953	4932016	4933091	4933151	4931229	4931413	4933389	4934860
426	"LOC114871729"	NA	chrOU015506.1	+	4932403	4932523	4933091	4933151	4931953	4932016	4933389	4934860
427	"LOC114870982"	NA	chrOU015506.1	+	4828318	4828405	4828936	4829167	4827374	4827514	4833709	4833817
428	"LOC114870982"	NA	chrOU015506.1	+	4828318	4828405	4828936	4829167	4827374	4827514	4835179	4835389
429	"LOC114870982"	NA	chrOU015506.1	+	4829630	4833182	4833709	4833817	4828936	4829167	4833975	4834086
430	"LOC114870982"	NA	chrOU015506.1	+	4833709	4833817	4833975	4834086	4829630	4833182	4835179	4835389
431	"LOC114877849"	NA	chrOU015507.1	+	3308541	3308645	3309924	3310469	3308331	3308483	3310543	3310693
439	"LOC114872483"	NA	chrOU015506.1	-	9284184	9286295	9286442	9286667	9282364	9282568	9286737	9286894
440	"LOC114883031"	NA	chrOU015505.1	-	9048563	9048641	9048707	9048751	9048390	9048495	9048845	9049023
441	"LOC114873756"	NA	chrOU015511.1	-	8768055	8768234	8768304	8768469	8767712	8767989	8768532	8768750
442	"LOC114877236"	NA	chrOU015507.1	-	10188896	10189149	10191038	10191087	10186774	10186985	10213222	10213408
443	"LOC114872172"	NA	chrOU015519.1	+	7880831	7881098	7882101	7882424	7880351	7880730	7898842	7899120
444	"LOC114872172"	NA	chrOU015519.1	+	7880831	7881098	7882292	7882424	7880351	7880730	7898842	7899120
445	"LOC114872172"	NA	chrOU015519.1	+	7882101	7882276	7882292	7882424	7880831	7881098	7898842	7899120
446	"LOC114872172"	NA	chrOU015519.1	+	7905310	7905462	7909368	7909501	7904791	7905006	7918861	7921829
447	"LOC114872172"	NA	chrOU015519.1	+	7905310	7905462	7909368	7909501	7904791	7905006	7925559	7925628
448	"LOC114872172"	NA	chrOU015519.1	+	7905310	7905462	7909368	7909501	7904791	7905006	7929656	7930053
449	"LOC114872172"	NA	chrOU015519.1	+	7909368	7909501	7918861	7921829	7905310	7905462	7921933	7923571
450	"LOC114872172"	NA	chrOU015519.1	+	7909368	7909501	7925559	7925628	7905310	7905462	7929656	7930053
451	"LOC114872172"	NA	chrOU015519.1	+	7911954	7912023	7915632	7915717	7909368	7909501	7925559	7925628
453	"LOC114883119"	NA	chrOU015512.1	-	5324832	5324952	5325092	5325189	5324676	5324742	5325450	5325885
454	"LOC114883119"	NA	chrOU015512.1	-	5324832	5324952	5325092	5325189	5324676	5324742	5325584	5325887
455	"LOC114878444"	NA	chrOU015506.1	-	2801256	2801387	2802055	2802412	2800972	2801178	2804665	2805133
456	"LOC114878444"	NA	chrOU015506.1	-	2801256	2801387	2802055	2802412	2800972	2801178	2804726	2805133
457	"LOC114878444"	NA	chrOU015506.1	-	2801256	2801387	2802055	2802412	2800972	2801178	2804806	2805133
458	"LOC114870946"	NA	chrOU015504.1	-	13690764	13690924	13693257	13693355	13686497	13689689	13694473	13694638
459	"LOC114878251"	NA	chrOU015506.1	-	2672776	2672923	2677374	2677468	2672098	2672205	2690128	2690315
460	"LOC114877658"	NA	chrOU015511.1	+	10289810	10289972	10291774	10291840	10288783	10289020	10294452	10294658
461	"LOC114875632"	NA	chrOU015505.1	+	8427675	8427784	8428316	8428522	8426840	8427604	8429751	8430605
462	"LOC114877587"	NA	chrOU015515.1	-	398728	398997	400929	401320	398418	398655	401439	401449
463	"LOC114877587"	NA	chrOU015515.1	-	398728	398997	400929	401449	398418	398655	415884	416466
464	"LOC114877587"	NA	chrOU015515.1	-	398728	398997	400929	401449	398418	398655	425276	425826
467	"LOC114872176"	NA	chrOU015506.1	-	3939864	3939982	3940059	3940641	3939600	3939804	3940976	3941135
468	"LOC114872133"	NA	chrOU015512.1	-	2785609	2786633	2789031	2789122	2778939	2778996	2791597	2791645
469	"LOC114871081"	NA	chrOU015508.1	+	2012079	2012169	2013326	2013419	2011073	2011125	2013833	2014033
470	"LOC114872770"	NA	chrOU015504.1	-	13548217	13548631	13549724	13549973	13546835	13547259	13550654	13550848
471	"LOC114872770"	NA	chrOU015504.1	-	13549724	13549973	13550654	13550848	13548217	13548631	13551404	13551489
472	"LOC114882120"	NA	chrOU015507.1	+	2369935	2369961	2373275	2373419	2368272	2368552	2373910	2374461
473	"LOC114877124"	NA	chrOU015505.1	+	13580194	13580326	13580405	13580540	13579957	13580120	13580616	13580848
552	"LOC114871659"	NA	chrOU015506.1	+	4276619	4276757	4277233	4277356	4275941	4276109	4277695	4278039
553	"LOC114872364"	NA	chrOU015506.1	-	5246994	5247068	5247347	5247454	5246555	5246858	5247542	5247671
554	"LOC114875862"	NA	chrOU015505.1	-	14031753	14031897	14032043	14032336	14031577	14031692	14032492	14033053
555	"LOC114880601"	NA	chrOU015509.1	+	10339807	10339973	10342097	10342281	10334143	10334265	10342908	10343044
557	"LOC114873365"	NA	chrOU015514.1	+	7412551	7412638	7412745	7412753	7412224	7412468	7412823	7412896
558	"LOC114878526"	NA	chrOU015509.1	-	6031943	6032168	6035585	6035633	6031398	6031693	6035958	6036115
559	"LOC114883027"	NA	chrOU015507.1	+	2850432	2852151	2883257	2883590	2830081	2834643	2886134	2886312
560	"LOC114883027"	NA	chrOU015507.1	+	2850435	2852151	2883257	2883590	2830081	2834643	2886134	2886312
561	"LOC114879611"	NA	chrOU015506.1	+	792508	792625	794583	794667	792198	792434	795122	795504
562	"LOC114872371"	NA	chrOU015508.1	-	9012015	9012114	9012522	9012599	9011504	9011655	9012672	9012716
563	"LOC114874712"	NA	chrOU015507.1	-	9821280	9821404	9821469	9821643	9821013	9821194	9821786	9822826
564	"LOC114872775"	NA	chrOU015504.1	+	12626665	12626704	12626862	12626904	12626416	12626572	12627131	12627244
565	"LOC114873532"	NA	chrOU015504.1	+	9536927	9537052	9540563	9541076	9525683	9525779	9543462	9543930
566	"LOC114873158"	NA	chrOU015512.1	-	715966	716047	716678	717026	714243	715899	717117	717320
567	"LOC114883033"	NA	chrOU015505.1	+	9076896	9077300	9077813	9077922	9076175	9076817	9078226	9078288
568	"LOC114883033"	NA	chrOU015505.1	+	9076896	9077300	9078226	9078288	9076175	9076817	9078748	9078941
569	"LOC114883033"	NA	chrOU015505.1	+	9077813	9077922	9078226	9078288	9076175	9077300	9078748	9078941
570	"LOC114883033"	NA	chrOU015505.1	+	9082280	9082401	9082604	9082765	9081909	9082156	9082831	9082924
571	"LOC114871888"	NA	chrOU015504.1	-	16590342	16590620	16591265	16591399	16589628	16590118	16595374	16595481
572	"LOC114875983"	NA	chrOU015514.1	-	6070372	6070560	6077544	6077790	6070047	6070299	6101768	6102254
573	"LOC114871020"	NA	chrOU015508.1	+	1862627	1862832	1862918	1863118	1862283	1862508	1863946	1864156
574	"LOC114871020"	NA	chrOU015508.1	+	1862918	1863118	1863946	1864156	1862627	1862832	1864217	1864340
575	"LOC114882871"	NA	chrOU015518.1	+	3437558	3437642	3439448	3439615	3436866	3437247	3441759	3445721
576	"LOC114878742"	NA	chrOU015506.1	+	2821513	2821644	2822259	2822442	2820701	2820967	2822517	2822754
577	"LOC114882923"	NA	chrOU015504.1	-	8499761	8499879	8500041	8500182	8499499	8499661	8501210	8501449
578	"LOC114882923"	NA	chrOU015504.1	-	8499761	8499879	8500041	8500182	8499499	8499661	8501271	8501449
579	"LOC114882923"	NA	chrOU015504.1	-	8499761	8499879	8500041	8500182	8499499	8499661	8501336	8501464
580	"LOC114882923"	NA	chrOU015504.1	-	8499761	8499879	8500041	8500182	8499499	8499661	8501426	8501509
581	"LOC114877021"	NA	chrOU015516.1	+	5171047	5171248	5182259	5182424	5167121	5167386	5188104	5190209
583	"LOC114871680"	NA	chrOU015506.1	+	4343827	4343943	4350022	4350160	4341668	4341918	4351080	4353731
584	"LOC114874816"	NA	chrOU015505.1	-	10022559	10022870	10023258	10023524	10020962	10021051	10023609	10024156
585	"LOC114872084"	NA	chrOU015512.1	-	3385330	3388288	3406660	3406767	3381843	3381981	3439312	3439501
586	"LOC114878743"	NA	chrOU015518.1	-	1951681	1951881	1952227	1952288	1951512	1951622	1952493	1952675
587	"LOC114882981"	NA	chrOU015505.1	-	8981025	8981241	8981416	8981558	8980603	8980939	8981746	8982025
588	"LOC114872655"	NA	chrOU015506.1	-	1259174	1259386	1259550	1259786	1258835	1258912	1259863	1260052
589	"LOC114874805"	NA	chrOU015505.1	+	9963129	9963401	9964556	9964848	9962808	9963056	9965173	9965335
590	"LOC114877602"	NA	chrOU015515.1	-	25068	25198	25267	25363	24803	24978	25429	25509
591	"LOC114877602"	NA	chrOU015515.1	-	26125	26368	26637	26759	25836	26047	26868	27062
592	"LOC114878827"	NA	chrOU015514.1	-	9039908	9040120	9040182	9040342	9039752	9039830	9040402	9040565
593	"LOC114882313"	NA	chrOU015504.1	+	6905672	6905782	6934887	6935095	6862928	6863927	6945436	6945595
594	"LOC114882313"	NA	chrOU015504.1	+	6934887	6935095	6945436	6945595	6905672	6905782	6946562	6946691
595	"LOC114883057"	NA	chrOU015505.1	+	8665839	8666029	8676330	8676348	8661621	8661835	8679819	8679902
596	"LOC114883057"	NA	chrOU015505.1	+	8665839	8666029	8676330	8676348	8661621	8662050	8679819	8679902
597	"LOC114883057"	NA	chrOU015505.1	+	8665839	8666029	8676330	8676348	8663302	8663523	8679819	8679902
598	"LOC114883057"	NA	chrOU015505.1	+	8676330	8676348	8679819	8679902	8665839	8666029	8680609	8680996
599	"LOC114883168"	NA	chrOU015504.1	-	13915266	13915527	13915608	13915854	13914758	13915181	13917243	13917414
600	"LOC114883168"	NA	chrOU015504.1	-	13915266	13915527	13915608	13915908	13914758	13915181	13917243	13917414
601	"LOC114875441"	NA	chrOU015504.1	-	7275036	7275178	7280798	7280899	7271312	7271916	7284085	7284209
602	"LOC114875441"	NA	chrOU015504.1	-	7275036	7275178	7282414	7282515	7271312	7271916	7284085	7284209
603	"LOC114875441"	NA	chrOU015504.1	-	7275036	7275178	7283506	7283607	7271353	7271916	7284085	7284209
604	"LOC114875441"	NA	chrOU015504.1	-	7275036	7275178	7280798	7280899	7272646	7272664	7284085	7284209
605	"LOC114875441"	NA	chrOU015504.1	-	7280798	7280899	7282414	7282515	7271312	7271916	7284085	7284209
606	"LOC114875441"	NA	chrOU015504.1	-	7280798	7280899	7283506	7283607	7271877	7271916	7284085	7284209
610	"LOC114875441"	NA	chrOU015504.1	-	7280798	7280899	7286724	7286768	7275289	7275333	7288987	7289093
613	"LOC114875441"	NA	chrOU015504.1	-	7281441	7281542	7286724	7286768	7275289	7275333	7288987	7289096
614	"LOC114875441"	NA	chrOU015504.1	-	7282414	7282515	7283506	7283607	7271877	7271916	7284085	7284209
616	"LOC114875441"	NA	chrOU015504.1	-	7284375	7284504	7286724	7286768	7284085	7284209	7288987	7289090
617	"LOC114875441"	NA	chrOU015504.1	-	7284880	7284898	7286724	7286768	7284375	7284504	7288987	7289092
618	"LOC114874067"	NA	chrOU015505.1	+	2353766	2353887	2354879	2355077	2350472	2350597	2355275	2355452
619	"LOC114875407"	NA	chrOU015510.1	-	5557861	5558007	5558612	5558767	5557561	5557780	5559745	5559922
620	"LOC114882287"	NA	chrOU015504.1	-	7030552	7030678	7045162	7045180	7027412	7027593	7047727	7048135
623	"LOC114880041"	NA	chrOU015509.1	+	9134926	9135418	9148296	9148411	9134164	9134477	9149349	9149502
624	"LOC114880041"	NA	chrOU015509.1	+	9135527	9135651	9149349	9149502	9134926	9135418	9149590	9149923
625	"LOC114880041"	NA	chrOU015509.1	+	9148296	9148411	9149349	9149502	9135527	9135651	9149590	9149923
626	"LOC114871851"	NA	chrOU015504.1	+	17007827	17008097	17008232	17008424	17007209	17007580	17008503	17008743
627	"LOC114871851"	NA	chrOU015504.1	+	17007827	17008097	17008503	17008743	17007209	17007580	17009120	17009556
629	"LOC114872807"	NA	chrOU015504.1	-	13283592	13283644	13284822	13284919	13267522	13267693	13320378	13320561
630	"LOC114878208"	NA	chrOU015515.1	-	8491854	8491914	8498620	8498990	8439780	8439875	8508083	8508171
631	"LOC114871438"	NA	chrOU015505.1	-	11702220	11702594	11703757	11703935	11701536	11701766	11704399	11704516
632	"LOC114871438"	NA	chrOU015505.1	-	11702226	11702594	11703757	11703935	11701536	11701766	11704399	11704516
633	"LOC114882348"	NA	chrOU015504.1	-	5922357	5922550	5922681	5923002	5922111	5922300	5923092	5923401
634	"LOC114872390"	NA	chrOU015508.1	+	8583608	8583694	8587072	8587165	8583231	8583355	8590933	8590996
635	"LOC114871126"	NA	chrOU015508.1	+	1504578	1505001	1505930	1506209	1503697	1503870	1508587	1508705
636	"LOC114871126"	NA	chrOU015508.1	+	1511960	1512129	1512517	1512774	1511501	1511794	1512856	1513011
637	"LOC114872202"	NA	chrOU015506.1	-	5165631	5165778	5166012	5166210	5164589	5164739	5166497	5166794
638	"LOC114871346"	NA	chrOU015515.1	+	4334896	4335436	4349214	4349499	4333912	4334007	4349787	4349996
639	"LOC114876181"	NA	chrOU015504.1	-	15746353	15746442	15756547	15756784	15746082	15746187	15770166	15770210
647	"LOC114876930"	NA	chrOU015504.1	-	5214578	5214749	5218384	5218654	5211815	5211995	5219116	5219254
651	"LOC114876930"	NA	chrOU015504.1	-	5220849	5220953	5223773	5223877	5219116	5219254	5225086	5225150
652	"LOC114876930"	NA	chrOU015504.1	-	5220849	5220953	5224611	5224710	5219116	5219254	5225086	5225150
654	"LOC114876930"	NA	chrOU015504.1	-	5223773	5223877	5224611	5224710	5219116	5219254	5225086	5225150
655	"LOC114876930"	NA	chrOU015504.1	-	5224611	5224710	5225086	5225150	5220849	5220953	5225385	5225615
656	"LOC114876930"	NA	chrOU015504.1	-	5224611	5224710	5225086	5225150	5223773	5223877	5225385	5225615
657	"LOC114871209"	NA	chrOU015508.1	-	1820961	1821280	1824649	1824872	1818095	1818491	1825547	1825831
658	"LOC114871209"	NA	chrOU015508.1	-	1820961	1821280	1824765	1824872	1818095	1818491	1825547	1825831
660	"LOC114876911"	NA	chrOU015504.1	-	5022365	5022524	5029025	5029168	5007230	5007616	5032890	5033037
661	"LOC114872377"	NA	chrOU015508.1	+	8719167	8719673	8721959	8722120	8717961	8718176	8722749	8723437
662	"LOC114872377"	NA	chrOU015508.1	+	8719167	8719673	8721959	8722120	8718258	8718275	8722749	8723437
663	"LOC114877341"	NA	chrOU015509.1	-	2215827	2215890	2216292	2216395	2214490	2214746	2218572	2218782
664	"LOC114877341"	NA	chrOU015509.1	-	2215827	2215890	2217545	2217666	2214490	2214746	2218572	2218782
666	"LOC114880573"	NA	chrOU015508.1	+	4560327	4560571	4560787	4560959	4559993	4560086	4561044	4561239
667	"LOC114880573"	NA	chrOU015508.1	+	4560514	4560571	4560787	4560959	4560327	4560442	4561044	4561239
670	"LOC114876882"	NA	chrOU015507.1	+	10869634	10869935	10874093	10874718	10865681	10867653	10875931	10876390
671	"LOC114871847"	NA	chrOU015504.1	+	16988408	16988592	16988846	16989381	16987277	16987393	16989559	16989739
