ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
399	"LOC114876314"	NA	chrOU015513.1	-	8696719	8697677	8696719	8696780	8696843	8697677	399	48,49,77	7,16,9	262,42,62,51	6,2,3,3	162	99	4.86719965775e-07	4.7666108648231675e-05	0.807,0.652,0.839	0.964,0.928,0.927,0.912	-0.167
400	"LOC114876314"	NA	chrOU015513.1	-	8696719	8697677	8696719	8696999	8697229	8697677	400	172,197,171	5,6,1	504,89,133,143	18,1,5,4	198	99	0.203371756755	0.5481708452717339	0.945,0.943,0.988	0.933,0.978,0.93,0.947	0.012
401	"LOC114882681"	NA	chrOU015508.1	-	93605	94143	93605	93854	93947	94143	401	18,20,7	27,42,43	41,5,5,17	109,31,18,43	192	99	0.529175801757	0.989450546718056	0.256,0.197,0.077	0.162,0.077,0.125,0.169	0.043
402	"LOC114882681"	NA	chrOU015508.1	-	94737	97631	94737	96683	96804	97631	402	18,33,30	0,0,0	80,12,19,18	3,1,0,1	198	99	0.910400109754	1.0	1.0,1.0,1.0	0.93,0.857,1.0,0.9	0.078
403	"LOC114882681"	NA	chrOU015508.1	-	94737	97631	94737	96683	96813	97631	403	17,34,29	0,2,0	78,12,20,18	0,0,1,0	198	99	1	1.0	1.0,0.895,1.0	1.0,1.0,0.909,1.0	-0.012
404	"LOC114882681"	NA	chrOU015508.1	-	94737	97631	94737	96683	96834	97631	404	21,36,32	2,0,3	79,15,18,20	6,2,0,1	198	99	0.656969148681	1.0	0.84,1.0,0.842	0.868,0.789,1.0,0.909	0.003
406	"LOC114870943"	NA	chrOU015504.1	+	14843016	14843603	14843016	14843339	14843430	14843603	406	2,6,4	0,2,1	13,2,0,5	13,1,0,3	190	99	1	1.0	1.0,0.61,0.676	0.343,0.51,NA,0.465	0.323
407	"LOC114870943"	NA	chrOU015504.1	+	14843016	14843603	14843016	14843339	14843433	14843603	407	2,7,4	0,0,0	13,2,0,5	3,0,0,1	193	99	1	1.0	1.0,1.0,1.0	0.69,1.0,NA,0.719	0.197
408	"LOC114871910"	NA	chrOU015504.1	+	16905914	16906811	16905914	16906100	16906354	16906811	408	16,21,7	1,1,3	43,15,10,16	5,1,0,0	198	99	0.10641390878	0.35853677063720185	0.889,0.913,0.538	0.811,0.882,1.0,1.0	-0.143
409	"LOC114877658"	NA	chrOU015511.1	+	10300223	10302543	10300223	10300334	10301037	10302543	409	379,422,364	18,28,16	1289,274,305,346	43,19,6,17	198	99	0.116690001925	0.38263238165137553	0.913,0.883,0.919	0.937,0.878,0.962,0.911	-0.017
410	"LOC114877658"	NA	chrOU015511.1	+	10300223	10302543	10300223	10300334	10301848	10302543	410	219,242,224	26,14,3	757,203,158,225	61,7,4,6	198	99	0.67279356354	1.0	0.808,0.896,0.974	0.861,0.935,0.952,0.949	-0.032
411	"LOC114870965"	NA	chrOU015504.1	+	14612694	14613406	14612694	14613257	14613334	14613406	411	45,40,31	1,2,3	146,28,22,30	4,1,0,0	176	99	0.123091630572	0.39741012156102856	0.962,0.918,0.853	0.954,0.94,1.0,1.0	-0.063
412	"LOC114870965"	NA	chrOU015504.1	+	14612694	14613406	14612694	14613261	14613334	14613406	412	44,40,30	1,2,0	144,28,21,30	3,0,0,1	172	99	1	1.0	0.962,0.92,1.0	0.965,1.0,1.0,0.945	-0.017
413	"LOC114880243"	NA	chrOU015513.1	-	2887178	2888886	2887178	2888269	2888343	2888886	413	12,12,7	0,1,1	18,2,8,6	2,0,1,0	173	99	1	1.0	1.0,0.873,0.8	0.837,1.0,0.821,1.0	-0.023
414	"LOC114880243"	NA	chrOU015513.1	-	2887178	2888886	2887178	2888343	2888447	2888886	414	16,27,12	0,1,1	26,3,7,8	0,2,0,0	198	99	1	1.0	1.0,0.931,0.857	1.0,0.429,1.0,1.0	0.072
415	"LOC114880243"	NA	chrOU015513.1	-	2887178	2888886	2887178	2888558	2888620	2888886	415	8,13,4	0,1,0	20,6,5,11	1,0,1,0	161	99	1	1.0	1.0,0.889,1.0	0.925,1.0,0.755,1.0	0.043
416	"LOC114879045"	NA	chrOU015519.1	+	4060121	4060828	4060121	4060445	4060629	4060828	416	7,3,3	0,0,0	12,1,1,1	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0	0.857,1.0,1.0,1.0	0.036
417	"LOC114879045"	NA	chrOU015519.1	+	4060121	4060828	4060121	4060445	4060645	4060828	417	10,3,3	1,0,1	12,1,1,2	1,0,3,3	198	99	0.00152489032852	0.016368595980483357	0.833,1.0,0.6	0.857,1.0,0.143,0.25	0.248
418	"LOC114882826"	NA	chrOU015518.1	+	2082317	2085820	2082317	2082436	2083486	2085820	418	41,47,39	35,28,34	181,42,29,40	129,22,22,32	198	99	0.633311632273	1.0	0.369,0.456,0.364	0.412,0.488,0.397,0.385	-0.024
419	"LOC114870857"	NA	chrOU015504.1	-	14543520	14545359	14543520	14543910	14545016	14545359	419	331,280,255	30,18,42	913,127,112,196	28,8,4,10	198	99	1.86158683813e-06	0.0001100832929365936	0.847,0.886,0.752	0.942,0.888,0.933,0.907	-0.089
420	"LOC114870872"	NA	chrOU015504.1	+	14119582	14120229	14119582	14119757	14120033	14120229	420	14,12,2	0,0,0	45,2,5,9	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0	0.957,1.0,1.0,1.0	0.011
421	"LOC114870872"	NA	chrOU015504.1	+	14119582	14120229	14119582	14119932	14120033	14120229	421	24,25,11	0,0,2	83,6,10,19	7,0,0,0	198	99	0.0995544625511	0.342495329010693	1.0,1.0,0.733	0.856,1.0,1.0,1.0	-0.053
422	"LOC114877587"	NA	chrOU015515.1	-	400929	401449	400929	401320	401439	401449	422	217,279,280	29,14,14	1008,122,229,195	82,14,13,9	198	99	0.944320062846	1.0	0.789,0.909,0.909	0.86,0.813,0.898,0.915	-0.002
423	"LOC114883169"	NA	chrOU015504.1	-	13910811	13911342	13910811	13911004	13911096	13911342	423	17,7,12	1,3,4	63,12,18,20	5,2,1,3	191	99	0.1819196275	0.507096646674573	0.898,0.547,0.609	0.867,0.757,0.903,0.776	-0.141
424	"LOC114883169"	NA	chrOU015504.1	-	13910811	13911342	13910811	13911004	13911287	13911342	424	10,6,10	0,0,1	42,8,11,11	0,0,0,0	198	99	1	1.0	1.0,1.0,0.833	1.0,1.0,1.0,1.0	-0.056
425	"LOC114872446"	NA	chrOU015514.1	+	5339741	5344976	5339741	5340136	5340196	5344976	425	15,19,31	19,11,6	92,9,18,29	56,5,8,10	159	99	0.912834541839	1.0	0.33,0.518,0.763	0.506,0.528,0.583,0.644	-0.028
426	"LOC114872826"	NA	chrOU015504.1	+	13362335	13362925	13362335	13362556	13362786	13362925	426	6,4,8	0,0,1	110,25,12,28	11,1,3,1	198	99	0.000989419913664	0.012422716693781333	1.0,1.0,0.8	0.833,0.926,0.667,0.933	0.094
427	"LOC114880203"	NA	chrOU015511.1	+	5205084	5205398	5205084	5205195	5205291	5205398	427	20,29,29	0,1,1	107,18,13,19	1,0,2,0	195	99	1	1.0	1.0,0.936,0.936	0.982,1.0,0.767,1.0	0.02
428	"LOC114881753"	NA	chrCAJRAL010000425.1	+	192008	193199	192008	192310	192427	193199	428	0,0,0	1,0,0	11,0,3,0	5,0,0,0	198	99	1	1.0	0.0,NA,NA	0.524,NA,1.0,NA	-0.762
429	"LOC114875478"	NA	chrOU015504.1	+	7642641	7642953	7642641	7642716	7642788	7642953	429	0,0,3	13,3,4	2,0,0,0	46,9,6,7	171	99	0.626318442818	1.0	0.0,0.0,0.303	0.025,0.0,0.0,0.0	0.095
430	"LOC114877580"	NA	chrOU015515.1	-	277636	281295	277636	280695	280840	281295	430	16,14,38	0,0,2	42,2,14,15	0,1,0,1	198	99	1	1.0	1.0,1.0,0.905	1.0,0.5,1.0,0.882	0.123
431	"LOC114872625"	NA	chrOU015506.1	+	1271907	1273957	1271907	1271955	1272039	1273957	431	98,79,75	5,5,6	379,56,53,97	10,1,5,1	183	99	0.0431712338306	0.18991770708654296	0.914,0.895,0.871	0.953,0.968,0.852,0.981	-0.045
432	"LOC114876141"	NA	chrOU015504.1	+	15378911	15379111	15378911	15378959	15379013	15379111	432	6,2,4	4,4,1	25,3,5,12	19,5,5,1	153	99	0.789785951941	1.0	0.493,0.244,0.721	0.46,0.28,0.393,0.886	-0.019
433	"LOC114871918"	NA	chrOU015504.1	+	15936854	15938205	15936854	15937446	15938063	15938205	433	22,16,25	2,1,0	183,28,55,51	1,0,0,1	198	99	0.665015768259	1.0	0.846,0.889,1.0	0.989,1.0,1.0,0.962	-0.076
434	"LOC114871918"	NA	chrOU015504.1	+	15961539	15967395	15961539	15965528	15965925	15967395	434	70,50,51	5,3,0	365,60,53,89	10,3,1,3	198	99	0.75187548	1.0	0.875,0.893,1.0	0.948,0.909,0.964,0.937	-0.017
435	"LOC114876350"	NA	chrOU015513.1	+	8527074	8527350	8527074	8527185	8527247	8527350	435	27,41,17	5,2,1	48,9,8,18	5,0,0,2	161	99	0.314668172211	0.7313517106913333	0.769,0.927,0.913	0.855,1.0,1.0,0.847	-0.056
436	"LOC114876350"	NA	chrOU015513.1	+	8527074	8527350	8527074	8527191	8527247	8527350	436	27,40,16	4,6,5	46,9,8,18	10,3,1,2	155	99	0.964342121726	1.0	0.812,0.81,0.671	0.746,0.657,0.836,0.852	-0.008
437	"LOC114876350"	NA	chrOU015513.1	+	8527418	8529156	8527418	8527602	8527672	8529156	437	12,20,5	0,3,0	23,8,5,4	0,0,0,0	169	99	0.695336111675	1.0	1.0,0.796,1.0	1.0,1.0,1.0,1.0	-0.068
438	"LOC114876350"	NA	chrOU015513.1	+	8527418	8529156	8527418	8527812	8527924	8529156	438	21,38,19	4,2,1	44,9,11,10	0,0,0,2	198	99	0.0021999233719	0.02259921282042727	0.724,0.905,0.905	1.0,1.0,1.0,0.714	-0.084
439	"LOC114876350"	NA	chrOU015513.1	+	8527418	8529156	8527418	8528070	8528165	8529156	439	18,29,17	3,6,1	60,13,15,7	2,0,0,0	194	99	7.14507601018e-06	0.0002915587960820672	0.754,0.712,0.897	0.939,1.0,1.0,1.0	-0.197
440	"LOC114876376"	NA	chrOU015504.1	+	12301846	12303280	12301846	12301912	12301993	12303280	440	90,112,169	11,7,8	393,71,70,93	68,8,10,11	180	99	0.00106269134107	0.012901599834973803	0.818,0.898,0.921	0.761,0.83,0.794,0.823	0.077
441	"LOC114872232"	NA	chrOU015519.1	-	7681983	7682304	7681983	7682043	7682133	7682304	441	6,9,9	2,0,0	98,11,14,27	15,2,1,0	189	99	0.0106606007883	0.06836315364170782	0.611,1.0,1.0	0.774,0.742,0.88,1.0	0.021
442	"LOC114873290"	NA	chrOU015514.1	+	7424404	7425046	7424404	7424608	7424717	7425046	442	85,101,170	25,25,29	540,75,164,126	80,7,23,22	198	99	0.0214565391197	0.11257019988156892	0.63,0.669,0.746	0.771,0.843,0.781,0.741	-0.102
444	"LOC114879338"	NA	chrOU015512.1	+	6108151	6108611	6108151	6108327	6108390	6108611	444	101,128,112	21,22,9	375,88,122,72	9,1,2,11	162	99	9.10608020654e-07	7.051656018020694e-05	0.746,0.78,0.884	0.962,0.982,0.974,0.8	-0.126
445	"LOC114877723"	NA	chrOU015506.1	-	3191067	3192057	3191067	3191312	3191394	3192057	445	11,14,7	2,1,1	35,8,6,8	4,0,0,1	181	99	0.80225899826	1.0	0.751,0.884,0.793	0.827,1.0,1.0,0.814	-0.101
446	"LOC114878408"	NA	chrOU015507.1	+	11792850	11793504	11792850	11793178	11793420	11793504	446	35,46,35	0,1,0	281,49,64,48	6,0,1,0	198	99	0.73685408823	1.0	1.0,0.958,1.0	0.959,1.0,0.97,1.0	0.004
447	"LOC114878408"	NA	chrOU015507.1	+	11792850	11793504	11792850	11793296	11793420	11793504	447	29,58,39	5,3,3	295,44,65,58	7,2,1,7	198	99	0.103487340075	0.3527213516709397	0.744,0.906,0.867	0.955,0.917,0.97,0.806	-0.073
448	"LOC114883067"	NA	chrOU015505.1	+	9097281	9098700	9097281	9097778	9098358	9098700	448	2,8,3	0,0,0	12,3,3,4	3,1,0,1	198	99	0.063200374973	0.25024622866667656	1.0,1.0,1.0	0.667,0.6,1.0,0.667	0.266
449	"LOC114883067"	NA	chrOU015505.1	+	9097281	9098700	9097281	9097782	9098358	9098700	449	2,9,3	5,5,7	12,3,3,4	20,2,6,5	198	99	0.900854276148	1.0	0.167,0.474,0.176	0.231,0.429,0.2,0.286	-0.014
450	"LOC114871155"	NA	chrOU015508.1	-	1266204	1268995	1266204	1267641	1267700	1268995	450	12,10,21	2,1,3	42,6,10,10	4,2,4,0	158	99	0.502481147191	0.9561461207559314	0.79,0.862,0.814	0.868,0.653,0.61,1.0	0.039
451	"LOC114875909"	NA	chrOU015517.1	+	4950340	4952955	4950340	4950792	4950869	4952955	451	3,5,5	1,2,0	7,0,2,3	2,0,0,0	176	99	1	1.0	0.628,0.584,1.0	0.663,NA,1.0,1.0	-0.15
452	"LOC114877263"	NA	chrOU015513.1	+	5673252	5673622	5673252	5673523	5673611	5673622	452	220,162,189	2,1,1	395,106,127,76	5,2,1,2	187	99	0.289903483658	0.6988721314591837	0.983,0.988,0.99	0.977,0.966,0.985,0.953	0.017
453	"LOC114883033"	NA	chrOU015505.1	+	9076175	9077300	9076175	9076817	9076896	9077300	453	80,79,57	6,10,20	255,56,66,67	48,6,11,9	178	99	0.942004247554	1.0	0.881,0.815,0.613	0.747,0.838,0.769,0.805	-0.02
454	"LOC114874012"	NA	chrOU015510.1	+	647711	648112	647711	647855	647930	648112	454	69,93,60	2,2,2	344,72,46,85	14,1,5,4	174	99	0.124731694126	0.40182205848924124	0.952,0.964,0.945	0.933,0.976,0.84,0.924	0.035
455	"LOC114871020"	NA	chrOU015508.1	+	1860455	1860719	1860455	1860614	1860677	1860719	455	158,205,179	6,15,6	943,201,185,220	59,10,2,8	162	99	0.822028697917	1.0	0.941,0.893,0.948	0.907,0.925,0.983,0.944	-0.012
456	"LOC114873496"	NA	chrOU015509.1	-	1277312	1278306	1277312	1277978	1278073	1278306	456	15,17,11	0,0,1	38,12,8,16	0,0,0,0	194	99	1	1.0	1.0,1.0,0.849	1.0,1.0,1.0,1.0	-0.05
457	"LOC114882903"	NA	chrOU015504.1	+	8641778	8643864	8641778	8642255	8642398	8643864	457	1,1,1	0,0,0	12,3,0,0	2,0,0,0	198	99	1	1.0	1.0,1.0,1.0	0.75,1.0,NA,NA	0.125
458	"LOC114880748"	NA	chrOU015510.1	+	21571	22211	21571	21621	21895	22211	458	39,56,84	5,2,8	352,85,87,102	57,13,13,9	198	99	0.035170908784	0.16238390484817336	0.796,0.933,0.84	0.755,0.766,0.77,0.85	0.071
459	"LOC114880748"	NA	chrOU015510.1	+	21571	22211	21571	21621	21965	22211	459	100,98,109	5,4,12	634,118,164,161	49,12,2,11	198	99	0.850291777722	1.0	0.909,0.925,0.82	0.866,0.831,0.976,0.88	-0.004
460	"LOC114874477"	NA	chrOU015509.1	+	4465484	4468568	4465484	4465577	4468097	4468568	460	13,10,7	0,1,2	25,3,3,6	3,0,0,0	198	99	0.827400997611	1.0	1.0,0.833,0.636	0.806,1.0,1.0,1.0	-0.129
461	"LOC114874931"	NA	chrOU015509.1	+	8526577	8528473	8526577	8527443	8527533	8528473	461	59,58,32	1,3,1	218,46,52,64	6,2,0,2	189	99	0.707015884239	1.0	0.969,0.91,0.944	0.95,0.923,1.0,0.944	-0.013
462	"LOC114882895"	NA	chrOU015504.1	+	8270287	8271154	8270287	8270526	8270741	8271154	462	80,107,83	3,5,5	351,68,50,105	7,1,2,5	198	99	0.14602002212	0.43837506675453564	0.93,0.915,0.892	0.962,0.971,0.926,0.913	-0.031
463	"LOC114882895"	NA	chrOU015504.1	+	8270287	8271154	8270287	8270526	8270800	8271154	463	103,136,108	4,0,0	462,101,59,118	7,0,0,0	198	99	0.56278361754	1.0	0.928,1.0,1.0	0.971,1.0,1.0,1.0	-0.017
464	"LOC114882889"	NA	chrOU015504.1	-	7984232	7984577	7984232	7984429	7984512	7984577	464	3,4,6	1,0,0	8,4,6,1	1,0,0,0	182	99	1	1.0	0.62,1.0,1.0	0.813,1.0,1.0,1.0	-0.08
465	"LOC114882889"	NA	chrOU015504.1	-	8012228	8014270	8012228	8012673	8012769	8014270	465	1,2,3	0,0,0	24,6,8,2	2,0,0,0	195	99	1	1.0	1.0,1.0,1.0	0.859,1.0,1.0,1.0	0.035
466	"LOC114875481"	NA	chrOU015504.1	+	7949027	7951371	7949027	7950107	7950205	7951371	466	3,5,20	0,0,3	7,0,1,0	0,0,0,0	197	99	1	1.0	1.0,1.0,0.77	1.0,NA,1.0,NA	-0.077
467	"LOC114875481"	NA	chrOU015504.1	+	7949027	7951371	7949027	7950410	7950855	7951371	467	0,2,12	0,0,1	9,6,1,2	0,0,0,0	198	99	1	1.0	NA,1.0,0.857	1.0,1.0,1.0,1.0	-0.072
468	"LOC114878743"	NA	chrOU015518.1	-	1952222	1952674	1952222	1952288	1952493	1952674	468	129,131,73	4,6,0	657,124,105,180	7,3,2,3	198	99	0.172878735376	0.49026807387518145	0.942,0.916,1.0	0.979,0.954,0.963,0.968	-0.013
469	"LOC114877602"	NA	chrOU015515.1	-	27900	28772	27900	28213	28349	28772	469	234,349,445	5,3,6	817,217,323,231	21,4,3,1	198	99	0.341697926827	0.7705231913355353	0.959,0.983,0.974	0.951,0.964,0.982,0.991	-0.0
470	"LOC114878144"	NA	chrOU015508.1	-	9721627	9722681	9721627	9722419	9722518	9722681	470	124,112,129	5,6,11	629,110,112,130	26,5,5,6	198	99	0.313270762706	0.7313517106913333	0.925,0.903,0.854	0.924,0.917,0.918,0.915	-0.025
471	"LOC114875426"	NA	chrOU015504.1	+	7475435	7477125	7475435	7475858	7476520	7477125	471	158,161,175	2,2,7	845,186,164,283	14,5,11,6	198	99	0.441401140179	0.8774266237117064	0.975,0.976,0.926	0.968,0.949,0.882,0.959	0.02
472	"LOC114875428"	NA	chrOU015504.1	-	7467905	7468356	7467905	7468032	7468094	7468356	472	2,5,3	0,0,0	18,7,5,6	2,1,1,1	161	99	0.00805790873773	0.05558138249535159	1.0,1.0,1.0	0.847,0.811,0.755,0.787	0.2
473	"LOC114874727"	NA	chrOU015508.1	+	7304809	7310628	7304809	7305786	7305873	7310628	473	5,9,7	1,0,0	20,2,9,6	1,0,0,0	186	99	1	1.0	0.727,1.0,1.0	0.914,1.0,1.0,1.0	-0.07
474	"LOC114878827"	NA	chrOU015514.1	-	9039752	9040120	9039752	9039830	9039908	9040120	474	1,3,0	19,17,14	6,1,2,2	216,29,31,39	177	99	0.709587747834	1.0	0.029,0.09,0.0	0.015,0.019,0.035,0.028	0.015
475	"LOC114877776"	NA	chrOU015506.1	-	2421326	2425907	2421326	2425051	2425622	2425907	475	70,56,62	3,0,1	203,42,49,59	4,2,0,1	198	99	0.774256677715	1.0	0.921,1.0,0.969	0.962,0.913,1.0,0.967	0.003
476	"LOC114876432"	NA	chrOU015511.1	-	10982883	10983135	10982883	10983020	10983101	10983135	476	77,124,58	3,8,1	282,105,59,119	9,7,3,0	180	99	0.520030789696	0.9802327915393999	0.934,0.895,0.97	0.945,0.892,0.915,1.0	-0.005
477	"LOC114875394"	NA	chrOU015510.1	-	5853057	5853901	5853057	5853356	5853711	5853901	477	41,53,18	8,12,0	147,36,29,47	38,3,7,15	198	99	0.290205582158	0.6988721314591837	0.719,0.688,1.0	0.659,0.857,0.674,0.61	0.102
478	"LOC114875394"	NA	chrOU015510.1	-	5853057	5853901	5853057	5853376	5853711	5853901	478	42,45,17	0,0,0	141,32,30,52	0,9,0,0	198	99	0.0227842732093	0.1174389380507428	1.0,1.0,1.0	1.0,0.64,1.0,1.0	0.09
479	"LOC114875394"	NA	chrOU015510.1	-	5853057	5853901	5853057	5853438	5853711	5853901	479	45,37,17	1,3,0	151,34,40,54	5,0,1,6	198	99	0.399828946466	0.8343021624411278	0.957,0.86,1.0	0.938,1.0,0.952,0.818	0.012
480	"LOC114871022"	NA	chrOU015506.1	-	4712842	4716285	4712842	4713148	4713289	4716285	480	114,32,17	28,14,5	200,43,13,38	39,18,3,5	198	99	0.371460076921	0.8084071896251097	0.671,0.533,0.63	0.719,0.544,0.684,0.792	-0.073
481	"LOC114877555"	NA	chrOU015518.1	+	5809927	5810984	5809927	5810129	5810734	5810984	481	70,50,56	1,2,0	216,59,44,43	6,3,0,1	198	99	0.129957990117	0.41098082060716523	0.972,0.926,1.0	0.947,0.908,1.0,0.956	0.013
482	"LOC114871632"	NA	chrOU015509.1	-	2316492	2316768	2316492	2316589	2316702	2316768	482	26,31,67	35,30,30	195,27,57,39	66,19,11,17	198	99	0.013840736385	0.08132816699826	0.271,0.341,0.528	0.596,0.415,0.722,0.534	-0.187
483	"LOC114881713"	NA	chrOU015504.1	-	6815183	6816156	6815183	6815928	6815991	6816156	483	18,37,26	0,3,5	382,83,81,111	28,6,7,6	162	99	0.799522112727	1.0	1.0,0.883,0.761	0.893,0.894,0.876,0.919	-0.014
484	"LOC114881068"	NA	chrOU015504.1	-	4831445	4832604	4831445	4831546	4831684	4832604	484	9,17,17	0,0,0	147,14,32,31	3,0,0,0	198	99	1	1.0	1.0,1.0,1.0	0.961,1.0,1.0,1.0	0.01
485	"LOC114879650"	NA	chrOU015513.1	-	10505117	10508785	10505117	10506131	10506207	10508785	485	125,94,51	7,6,0	368,59,61,108	18,2,3,6	175	99	0.852251427611	1.0	0.91,0.899,1.0	0.92,0.943,0.92,0.911	0.013
486	"LOC114878208"	NA	chrOU015515.1	-	8426878	8428501	8426878	8427311	8427422	8428501	486	82,50,80	1,3,3	320,50,66,82	4,1,0,3	198	99	0.217256868875	0.5726231399035054	0.976,0.893,0.93	0.976,0.962,1.0,0.932	-0.034
487	"LOC114873152"	NA	chrOU015512.1	+	707030	709725	707030	707333	707594	709725	487	4,8,4	5,2,1	21,6,4,9	5,0,1,1	198	99	0.0561126647859	0.22960864782865487	0.286,0.667,0.667	0.677,1.0,0.667,0.818	-0.251
488	"LOC114873152"	NA	chrOU015512.1	+	707030	709725	707030	707333	707957	709725	488	5,9,3	0,1,3	30,5,9,9	3,0,0,0	198	99	0.0545936329311	0.22527541229153342	1.0,0.818,0.333	0.833,1.0,1.0,1.0	-0.241
489	"LOC114873152"	NA	chrOU015512.1	+	707030	709725	707030	707720	707957	709725	489	7,6,3	2,2,4	22,2,7,6	9,0,3,0	198	99	0.206617309446	0.5558989516047144	0.636,0.6,0.273	0.55,1.0,0.538,1.0	-0.269
490	"LOC114873152"	NA	chrOU015512.1	+	707030	709725	707030	708250	708832	709725	490	5,3,0	5,7,2	16,0,3,7	7,0,0,2	198	99	1	1.0	0.333,0.176,0.0	0.533,NA,1.0,0.636	-0.553
491	"LOC114873152"	NA	chrOU015512.1	+	707030	709725	707030	709295	709521	709725	491	5,8,10	4,0,1	38,7,5,12	8,2,1,0	198	99	0.956608164516	1.0	0.385,1.0,0.833	0.704,0.636,0.714,1.0	-0.024
492	"LOC114878314"	NA	chrOU015510.1	+	355600	358969	355600	358683	358917	358969	492	132,134,99	15,16,4	296,46,72,86	18,0,1,4	198	99	0.00734897126151	0.05266165260077166	0.815,0.807,0.925	0.892,1.0,0.973,0.915	-0.096
493	"LOC114878314"	NA	chrOU015510.1	+	358917	362343	358917	358969	359064	362343	493	135,150,95	4,11,0	342,59,73,88	12,0,0,1	194	99	0.155863915048	0.458024401817008	0.945,0.874,1.0	0.936,1.0,1.0,0.978	-0.039
494	"LOC114880506"	NA	chrOU015517.1	+	121173	121580	121173	121311	121410	121580	494	11,14,11	0,0,0	67,14,9,13	2,0,0,0	198	99	1	1.0	1.0,1.0,1.0	0.944,1.0,1.0,1.0	0.014
495	"LOC114873850"	NA	chrOU015513.1	+	4640755	4641269	4640755	4640900	4640998	4641269	495	20,20,21	0,0,1	92,10,27,24	3,0,1,0	197	99	0.501783229732	0.9561461207559314	1.0,1.0,0.913	0.939,1.0,0.931,1.0	0.004
496	"LOC114873850"	NA	chrOU015513.1	+	4640755	4641269	4640755	4640910	4640998	4641269	496	19,18,14	0,4,1	82,10,26,21	7,1,2,3	187	99	0.716070299547	1.0	1.0,0.704,0.881	0.861,0.841,0.873,0.787	0.021
497	"LOC114871209"	NA	chrOU015508.1	-	1802682	1807944	1802682	1803958	1804290	1807944	497	123,105,99	3,7,10	510,98,87,134	18,7,3,11	198	99	0.554307601844	1.0	0.953,0.882,0.832	0.934,0.875,0.935,0.859	-0.012
498	"LOC114871209"	NA	chrOU015508.1	-	1811501	1814232	1811501	1813598	1813865	1814232	498	2,7,5	0,0,0	46,7,7,10	4,0,1,0	198	99	0.326902275245	0.7480053618923753	1.0,1.0,1.0	0.852,1.0,0.778,1.0	0.093
500	"LOC114871209"	NA	chrOU015508.1	-	1827142	1829883	1827142	1827349	1827590	1829883	500	0,1,0	0,0,0	12,1,3,2	0,0,2,1	198	99	1	1.0	NA,1.0,NA	1.0,1.0,0.429,0.5	0.268
501	"LOC114871209"	NA	chrOU015508.1	-	1827142	1829883	1827142	1827277	1827717	1829883	501	0,1,0	0,3,0	10,2,1,4	3,2,1,0	198	99	1	1.0	NA,0.143,NA	0.625,0.333,0.333,1.0	-0.43
502	"LOC114880785"	NA	chrOU015505.1	+	12141920	12142139	12141920	12142007	12142079	12142139	502	99,133,149	2,2,4	587,124,95,157	16,1,4,3	171	99	0.446707450005	0.8820070484641734	0.966,0.975,0.956	0.955,0.986,0.932,0.968	0.005
503	"LOC114876925"	NA	chrOU015504.1	+	5155946	5156859	5155946	5156432	5156516	5156859	503	17,20,40	4,2,2	37,13,9,18	3,0,0,0	183	99	0.000687453491022	0.009527067719918092	0.697,0.844,0.915	0.87,1.0,1.0,1.0	-0.149
504	"LOC114878641"	NA	chrOU015508.1	+	11227915	11228674	11227915	11228111	11228232	11228674	504	40,38,39	0,4,1	200,35,35,50	9,1,4,2	198	99	0.311608556674	0.7300685323031993	1.0,0.826,0.951	0.917,0.946,0.814,0.926	0.025
505	"LOC114877517"	NA	chrOU015509.1	+	10072279	10072583	10072279	10072340	10072418	10072583	505	7,11,19	0,0,0	50,6,9,5	1,0,0,0	177	99	1	1.0	1.0,1.0,1.0	0.965,1.0,1.0,1.0	0.009
506	"LOC114873354"	NA	chrOU015513.1	+	10303467	10304166	10303467	10303647	10303925	10304166	506	59,63,6	2,0,0	175,35,33,43	4,0,1,2	198	99	1	1.0	0.937,1.0,1.0	0.956,1.0,0.943,0.915	0.026
507	"LOC114873354"	NA	chrOU015513.1	+	10303467	10304166	10303467	10303664	10303925	10304166	507	59,60,6	0,3,1	172,34,32,43	43,7,8,5	198	99	3.00253212604e-06	0.00013783499041102376	1.0,0.909,0.75	0.667,0.708,0.667,0.811	0.173
508	"LOC114873354"	NA	chrOU015513.1	+	10303467	10304166	10303467	10303860	10303925	10304166	508	97,86,8	0,4,0	255,49,39,63	15,2,5,2	164	99	0.00395431141713	0.03520535437432709	1.0,0.928,1.0	0.911,0.937,0.825,0.95	0.07
509	"LOC114875774"	NA	chrOU015505.1	+	13951020	13951364	13951020	13951100	13951181	13951364	509	0,0,3	124,146,156	2,1,0,1	424,71,95,138	180	99	1	1.0	0.0,0.0,0.01	0.003,0.008,0.0,0.004	-0.0
510	"LOC114879302"	NA	chrOU015517.1	-	1191077	1191829	1191077	1191240	1191323	1191829	510	56,46,14	6,1,2	286,60,34,77	26,3,1,5	182	99	0.653868529959	1.0	0.835,0.962,0.792	0.857,0.916,0.949,0.893	-0.041
