ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
245	"LOC114871155"	NA	chrOU015508.1	-	1235446	1235576	1240521	1240625	1229233	1229299	1250010	1250133
246	"LOC114871155"	NA	chrOU015508.1	-	1235446	1235576	1240521	1240625	1229233	1229299	1266204	1267641
247	"LOC114875909"	NA	chrOU015517.1	+	4935598	4935801	4946253	4946467	4926107	4928494	4950340	4950792
248	"LOC114883033"	NA	chrOU015505.1	+	9076896	9076931	9077813	9077922	9076175	9076817	9078226	9078288
249	"LOC114875983"	NA	chrOU015514.1	-	6070372	6070560	6077544	6077790	6070047	6070299	6101768	6102254
250	"LOC114882923"	NA	chrOU015504.1	-	8499761	8499879	8500041	8500182	8499499	8499661	8501271	8501449
251	"LOC114882923"	NA	chrOU015504.1	-	8499761	8499879	8500041	8500182	8499499	8499661	8501336	8501464
252	"LOC114882923"	NA	chrOU015504.1	-	8499761	8499879	8500041	8500182	8499499	8499661	8501426	8501509
253	"LOC114874477"	NA	chrOU015509.1	+	4487478	4487654	4488094	4488180	4483375	4483705	4488964	4489286
254	"LOC114878743"	NA	chrOU015518.1	-	1951681	1951881	1952227	1952288	1951512	1951622	1952493	1952675
255	"LOC114875441"	NA	chrOU015504.1	-	7275036	7275178	7283506	7283607	7271353	7271916	7284085	7284209
256	"LOC114875441"	NA	chrOU015504.1	-	7280798	7280899	7281441	7281542	7275289	7275333	7284085	7284209
257	"LOC114875441"	NA	chrOU015504.1	-	7280798	7280899	7282414	7282515	7275289	7275333	7284085	7284209
258	"LOC114875441"	NA	chrOU015504.1	-	7280798	7280899	7283506	7283607	7275289	7275333	7284085	7284209
259	"LOC114875441"	NA	chrOU015504.1	-	7281441	7281542	7282414	7282515	7275289	7275333	7284085	7284209
260	"LOC114875441"	NA	chrOU015504.1	-	7281441	7281542	7283506	7283607	7275289	7275333	7284085	7284209
261	"LOC114875441"	NA	chrOU015504.1	-	7282414	7282515	7283506	7283607	7275289	7275333	7284085	7284209
262	"LOC114871975"	NA	chrOU015509.1	+	7352575	7352658	7354122	7354336	7346124	7346359	7360376	7360584
263	"LOC114871975"	NA	chrOU015509.1	+	7377177	7377358	7379919	7380130	7376055	7376235	7382309	7382524
264	"LOC114871975"	NA	chrOU015509.1	+	7377201	7377358	7379919	7380130	7376055	7376235	7382309	7382524
265	"LOC114871851"	NA	chrOU015504.1	+	17007827	17008097	17008503	17008743	17007209	17007580	17009120	17009556
266	"LOC114874647"	NA	chrOU015509.1	+	3580599	3580768	3580825	3580994	3579768	3580099	3581288	3581457
267	"LOC114879650"	NA	chrOU015513.1	-	10511530	10511596	10512497	10512732	10511018	10511350	10512813	10512994
268	"LOC114878208"	NA	chrOU015515.1	-	8491854	8491914	8498620	8498990	8439780	8439875	8508083	8508171
269	"LOC114871346"	NA	chrOU015515.1	+	4334896	4335436	4349214	4349499	4333912	4334007	4349787	4349996
270	"LOC114876930"	NA	chrOU015504.1	-	5198966	5199045	5199381	5199460	5197609	5198339	5199630	5199914
271	"LOC114876930"	NA	chrOU015504.1	-	5209791	5209912	5210943	5211061	5207978	5208242	5211321	5211740
272	"LOC114876930"	NA	chrOU015504.1	-	5213160	5213331	5214578	5214749	5211815	5211995	5218384	5218654
273	"LOC114876930"	NA	chrOU015504.1	-	5213160	5213331	5215860	5216031	5211815	5211995	5218384	5218654
274	"LOC114876930"	NA	chrOU015504.1	-	5213160	5213331	5217429	5217600	5211815	5211995	5218384	5218654
275	"LOC114876930"	NA	chrOU015504.1	-	5214578	5214749	5215860	5216031	5211815	5211995	5218384	5218654
276	"LOC114876930"	NA	chrOU015504.1	-	5214578	5214749	5217429	5217600	5211815	5211995	5218384	5218654
277	"LOC114876930"	NA	chrOU015504.1	-	5215860	5216031	5217429	5217600	5211815	5211995	5218384	5218654
278	"LOC114876930"	NA	chrOU015504.1	-	5220849	5220953	5222682	5222786	5219116	5219254	5224611	5224710
279	"LOC114876930"	NA	chrOU015504.1	-	5220849	5220953	5223773	5223877	5219116	5219254	5224611	5224710
280	"LOC114876930"	NA	chrOU015504.1	-	5222682	5222786	5223773	5223877	5219116	5219254	5224611	5224710
281	"LOC114877366"	NA	chrOU015509.1	+	1805911	1805974	1807217	1807760	1805160	1805349	1808904	1809010
282	"LOC114877341"	NA	chrOU015509.1	-	2216292	2216395	2217545	2217666	2214490	2214746	2218572	2218782
283	"LOC114882194"	NA	chrOU015504.1	+	6572591	6572691	6573103	6573203	6572049	6572258	6574297	6574496
284	"LOC114882194"	NA	chrOU015504.1	+	6584449	6584562	6584818	6584928	6583946	6584318	6585002	6585096
285	"LOC114876903"	NA	chrOU015508.1	+	3185808	3185946	3187150	3187288	3178181	3178264	3188490	3188775
286	"LOC114877410"	NA	chrOU015512.1	-	465218	465394	465909	465986	462248	463459	466194	466347
287	"LOC114872610"	NA	chrOU015516.1	-	6113440	6113578	6115180	6115318	6112264	6112463	6116072	6116211
288	"LOC114872610"	NA	chrOU015516.1	-	6133499	6133641	6156508	6156666	6126786	6126954	6160955	6161053
289	"LOC114877329"	NA	chrOU015506.1	-	3200786	3200987	3201216	3201345	3199263	3200039	3201431	3201545
290	"LOC114872016"	NA	chrOU015505.1	+	6310350	6310383	6377878	6378088	6279827	6279863	6440475	6440712
291	"LOC114871127"	NA	chrOU015508.1	+	1482902	1483324	1487821	1487939	1476889	1477048	1489012	1489208
292	"LOC114871727"	NA	chrOU015515.1	-	6326722	6326743	6327681	6327708	6322215	6322382	6328265	6328329
293	"LOC114871727"	NA	chrOU015515.1	-	6329693	6329847	6333269	6333417	6328265	6328329	6347684	6347705
294	"LOC114875352"	NA	chrOU015510.1	-	5942860	5942976	5943571	5943687	5942480	5942616	5943852	5944053
295	"LOC114878683"	NA	chrOU015517.1	-	358397	358700	359096	359192	357254	357664	359607	359896
296	"LOC114872821"	NA	chrOU015504.1	-	12674568	12674670	12681592	12681717	12674004	12674264	12683293	12683441
297	"LOC114872288"	NA	chrOU015508.1	-	8187124	8187151	8188967	8188992	8186270	8186425	8190358	8190451
298	"LOC114872288"	NA	chrOU015508.1	-	8212683	8212686	8216654	8216657	8196277	8196376	8217428	8217440
299	"LOC114872288"	NA	chrOU015508.1	-	8217428	8217440	8252453	8252456	8196277	8196376	8258486	8258594
300	"LOC114872288"	NA	chrOU015508.1	-	8217428	8217440	8258486	8258594	8196277	8196376	8258934	8258970
301	"LOC114879017"	NA	chrOU015512.1	-	4038679	4038733	4039514	4039601	4035603	4035783	4041302	4041374
302	"LOC114875205"	NA	chrOU015511.1	-	9778793	9778920	9779206	9779250	9778285	9778373	9779381	9779522
303	"LOC114875205"	NA	chrOU015511.1	-	9778793	9778930	9779206	9779250	9778285	9778373	9779381	9779522
304	"LOC114871907"	NA	chrOU015504.1	+	16817542	16817629	16823882	16823969	16809252	16809447	16845743	16845853
305	"LOC114880516"	NA	chrOU015509.1	-	8956294	8956370	8958115	8958962	8954798	8955097	8966979	8968381
306	"LOC114875743"	NA	chrOU015511.1	+	3594482	3594603	3606280	3606437	3591332	3591536	3608782	3608938
307	"LOC114879072"	NA	chrOU015514.1	+	3394438	3394574	3408810	3408926	3377021	3377329	3415253	3415350
308	"LOC114875474"	NA	chrOU015504.1	-	7502547	7502871	7506417	7506699	7499653	7499959	7507813	7507975
309	"LOC114878606"	NA	chrOU015514.1	-	1293679	1293802	1294015	1294198	1293063	1293307	1294935	1295007
310	"LOC114878606"	NA	chrOU015514.1	-	1293792	1293802	1294015	1294198	1293329	1293647	1294935	1295007
311	"LOC114878606"	NA	chrOU015514.1	-	1294015	1294198	1294935	1295007	1293063	1293307	1295120	1295293
312	"LOC114878606"	NA	chrOU015514.1	-	1294015	1294198	1294935	1295007	1293679	1293802	1295120	1295293
313	"LOC114875432"	NA	chrOU015504.1	-	7247277	7247470	7254855	7254948	7240058	7240250	7266562	7266914
314	"LOC114879294"	NA	chrOU015515.1	+	723046	723232	723310	723445	722589	722738	723660	723863
315	"LOC114874005"	NA	chrOU015510.1	+	1230143	1230281	1231859	1232003	1228650	1228944	1234176	1234263
316	"LOC114879099"	NA	chrOU015516.1	+	8186107	8186303	8186760	8186959	8185762	8185964	8187330	8187448
317	"LOC114878692"	NA	chrOU015505.1	-	12922044	12922235	12927398	12927471	12918395	12918533	12934125	12935168
318	"LOC114882394"	NA	chrOU015508.1	-	429847	430022	430616	430780	429112	429313	430965	431302
319	"LOC114873079"	NA	chrOU015512.1	+	813426	813473	814070	814129	812664	812825	814668	814882
320	"LOC114877793"	NA	chrOU015505.1	+	10218921	10219237	10224013	10224164	10218622	10218824	10224842	10225080
321	"LOC114871919"	NA	chrOU015504.1	+	15829601	15829709	15833141	15833249	15829022	15829110	15835450	15835503
322	"LOC114879956"	NA	chrOU015507.1	-	5747282	5747387	5752516	5752725	5735168	5735310	5754399	5754553
323	"LOC114872113"	NA	chrOU015512.1	-	2831073	2831127	2833463	2833530	2827669	2828042	2853995	2854767
324	"LOC114880666"	NA	chrOU015512.1	-	7374973	7375070	7376296	7376417	7373262	7373470	7378833	7378961
325	"LOC114880666"	NA	chrOU015512.1	-	7374973	7375070	7376296	7376420	7373262	7373470	7378833	7378961
326	"LOC114880666"	NA	chrOU015512.1	-	7374973	7375070	7376296	7376417	7373262	7373470	7380652	7380995
327	"LOC114880666"	NA	chrOU015512.1	-	7374973	7375070	7376296	7376420	7373262	7373470	7380652	7380995
328	"LOC114877140"	NA	chrOU015505.1	-	13585035	13585306	13585362	13585470	13584663	13584946	13585541	13585639
329	"LOC114873601"	NA	chrOU015516.1	+	9307602	9307716	9310443	9310543	9306462	9306801	9310918	9311180
330	"LOC114871637"	NA	chrOU015509.1	+	2442015	2442216	2442965	2443140	2441110	2441621	2449320	2449490
331	"LOC114881108"	NA	chrOU015504.1	-	3960468	3960737	3973816	3973974	3959036	3959283	3979522	3979663
332	"LOC114877612"	NA	chrOU015515.1	-	116961	117078	117425	117542	116542	116863	118069	118256
333	"LOC114872180"	NA	chrOU015519.1	+	7862292	7862355	7863062	7863341	7861486	7861595	7864123	7868313
334	"LOC114873613"	NA	chrOU015516.1	+	9272828	9272861	9276866	9276998	9271355	9271498	9278060	9278277
335	"LOC114873714"	NA	chrOU015511.1	+	9067569	9067620	9068282	9068489	9067258	9067391	9068662	9075106
336	"LOC114872225"	NA	chrOU015519.1	-	7638557	7638717	7639209	7639369	7637824	7637862	7639541	7639689
337	"LOC114873634"	NA	chrOU015516.1	-	9024599	9024857	9024932	9025000	9024384	9024487	9025072	9025205
338	"LOC114880854"	NA	chrOU015504.1	-	3808897	3809272	3816846	3816996	3807109	3807382	3836603	3836860
339	"LOC114870916"	NA	chrOU015504.1	+	14432082	14432253	14432742	14432832	14431687	14431754	14432960	14433053
340	"LOC114872165"	NA	chrOU015507.1	+	3614778	3614934	3615511	3615666	3613846	3613965	3616574	3616703
341	"LOC114873184"	NA	chrOU015515.1	+	2172718	2173086	2180019	2180126	2168939	2169190	2182722	2182796
342	"LOC114873184"	NA	chrOU015515.1	+	2172718	2173086	2180023	2180126	2168939	2169190	2182722	2182796
343	"LOC114875976"	NA	chrOU015514.1	-	6111741	6111850	6114296	6114408	6109211	6109340	6115960	6116043
344	"LOC114880949"	NA	chrOU015506.1	-	11586727	11586748	11587860	11587884	11585128	11585286	11588734	11588873
345	"LOC114874966"	NA	chrOU015507.1	+	11152645	11152726	11152959	11153044	11151777	11151885	11153103	11153286
346	"LOC114875015"	NA	chrOU015508.1	-	7559928	7560151	7560672	7560811	7559173	7559291	7561023	7561078
347	"LOC114875962"	NA	chrOU015514.1	+	5961091	5961196	5961254	5961361	5960866	5960965	5961420	5961506
348	"LOC114882806"	NA	chrOU015508.1	-	509417	509516	509986	510143	509219	509309	510454	510815
349	"LOC114879788"	NA	chrOU015516.1	-	8276373	8276376	8277973	8278015	8275250	8275596	8280744	8281003
350	"LOC114880408"	NA	chrOU015505.1	-	11986383	11986528	11987134	11987245	11985843	11986302	11987685	11987796
351	"LOC114880408"	NA	chrOU015505.1	-	11986383	11986528	11987685	11987796	11985843	11986302	11987937	11988086
352	"LOC114880408"	NA	chrOU015505.1	-	11987134	11987245	11987685	11987796	11986383	11986528	11987937	11988086
353	"LOC114879111"	NA	chrOU015505.1	+	945139	945184	948306	948315	943201	944568	949699	949891
354	"LOC114873952"	NA	chrOU015515.1	+	5607937	5608559	5617087	5617207	5603217	5603402	5628414	5628847
355	"LOC114876207"	NA	chrOU015505.1	-	1540715	1541010	1543176	1543239	1538019	1538161	1557345	1557702
356	"LOC114876215"	NA	chrOU015505.1	-	1565432	1565656	1568900	1569029	1564795	1564953	1572968	1573051
357	"LOC114876215"	NA	chrOU015505.1	-	1569832	1569934	1571637	1571706	1568900	1569029	1572968	1573051
358	"LOC114876069"	NA	chrOU015506.1	-	380048	380201	385378	385735	379524	379641	412909	413014
359	"LOC114878883"	NA	chrOU015505.1	+	4258161	4258357	4283081	4283537	4247117	4247375	4285274	4285481
360	"LOC114875953"	NA	chrOU015514.1	-	5879449	5879537	5891121	5891344	5874539	5874716	5900319	5900407
361	"LOC114879402"	NA	chrOU015505.1	+	2067294	2067424	2067695	2067768	2066464	2066539	2068024	2068215
362	"LOC114876095"	NA	chrOU015506.1	-	41064	41145	42543	42612	39953	40139	42889	43062
363	"LOC114876607"	NA	chrOU015514.1	+	8595187	8595214	8604588	8604880	8585290	8585350	8609101	8610432
364	"LOC114872051"	NA	chrOU015505.1	-	6059847	6060032	6060748	6060973	6059364	6059649	6061300	6061499
365	"LOC114872051"	NA	chrOU015505.1	-	6059847	6060032	6060748	6061012	6059364	6059649	6061300	6061499
366	"LOC114872051"	NA	chrOU015505.1	-	6059847	6060032	6061300	6061499	6059364	6059649	6064748	6064872
367	"LOC114874392"	NA	chrOU015512.1	+	6900723	6900860	6902806	6902963	6805746	6805795	6905133	6905362
368	"LOC114875662"	NA	chrOU015505.1	-	8270794	8271269	8274404	8274450	8268880	8268997	8285266	8285456
369	"LOC114871342"	NA	chrOU015515.1	+	3967442	3967497	3997118	3997126	3940851	3940897	4038572	4038904
370	"LOC114871342"	NA	chrOU015515.1	+	3997118	3997126	4038572	4038904	3967442	3967497	4046839	4046973
371	"LOC114880952"	NA	chrOU015506.1	-	11613411	11613666	11616682	11616957	11611610	11611808	11617740	11617846
372	"LOC114877330"	NA	chrOU015509.1	-	1933264	1933785	1958497	1958765	1929781	1929922	1960947	1961205
373	"LOC114877330"	NA	chrOU015509.1	-	1933264	1933785	1958497	1958997	1929781	1929922	1960947	1961205
374	"LOC114875816"	NA	chrOU015505.1	-	13939106	13939166	13940915	13941046	13937174	13938554	13942216	13942303
375	"LOC114875816"	NA	chrOU015505.1	-	13939106	13939166	13942216	13942303	13937174	13938554	13943044	13943171
376	"LOC114875816"	NA	chrOU015505.1	-	13940915	13941046	13942216	13942303	13939106	13939166	13943044	13943171
377	"LOC114875816"	NA	chrOU015505.1	-	13942216	13942303	13943622	13943846	13937174	13938554	13943934	13944055
378	"LOC114875816"	NA	chrOU015505.1	-	13942216	13942303	13943622	13943846	13939106	13939166	13943934	13944055
379	"LOC114875270"	NA	chrOU015511.1	+	9660165	9660232	9661188	9661212	9659549	9659688	9661752	9662095
380	"LOC114874118"	NA	chrOU015505.1	+	2282075	2282133	2283907	2284030	2281254	2281438	2290854	2292520
381	"LOC114876386"	NA	chrOU015504.1	+	12118634	12118694	12119620	12119689	12113766	12113835	12119969	12120159
382	"LOC114876386"	NA	chrOU015504.1	+	12122611	12122794	12124412	12124847	12120662	12121009	12126344	12126524
383	"LOC114876386"	NA	chrOU015504.1	+	12124412	12124568	12126344	12126524	12122611	12122794	12126866	12127174
384	"LOC114876386"	NA	chrOU015504.1	+	12124412	12124847	12126344	12126524	12120662	12121009	12126866	12127174
385	"LOC114876386"	NA	chrOU015504.1	+	12124412	12124847	12126344	12126524	12122611	12122794	12126866	12127174
386	"LOC114872702"	NA	chrOU015506.1	+	1499859	1500206	1501744	1501938	1498674	1498860	1502263	1502394
387	"LOC114872702"	NA	chrOU015506.1	+	1499996	1500206	1501744	1501938	1498674	1498860	1502263	1502394
388	"LOC114872702"	NA	chrOU015506.1	+	1500091	1500206	1501744	1501938	1498674	1498860	1502263	1502394
389	"LOC114872702"	NA	chrOU015506.1	+	1500129	1500206	1501744	1501938	1498674	1498860	1502263	1502394
390	"LOC114871435"	NA	chrOU015505.1	-	11814833	11814950	11818870	11818965	11814155	11814245	11819602	11819875
391	"LOC114871435"	NA	chrOU015505.1	-	11817303	11817528	11818870	11818965	11812928	11814245	11819483	11819590
392	"LOC114871435"	NA	chrOU015505.1	-	11817303	11817528	11818870	11818965	11812928	11814245	11819602	11819885
393	"LOC114871791"	NA	chrOU015516.1	+	2267602	2267779	2269960	2270056	2267128	2267252	2270938	2271042
394	"LOC114871791"	NA	chrOU015516.1	+	2267602	2267779	2269960	2270065	2267128	2267252	2270938	2271042
395	"LOC114871791"	NA	chrOU015516.1	+	2267644	2267779	2269960	2270056	2267128	2267252	2270938	2271042
396	"LOC114871791"	NA	chrOU015516.1	+	2267644	2267779	2269960	2270065	2267128	2267252	2270938	2271042
397	"LOC114878344"	NA	chrOU015510.1	+	451151	451274	452823	452946	450436	450610	454760	454883
398	"LOC114883076"	NA	chrOU015505.1	-	9283905	9283947	9285102	9285141	9281660	9281810	9285744	9285862
399	"LOC114873119"	NA	chrOU015512.1	-	647895	648021	648092	648251	647663	647802	649045	649177
400	"LOC114873119"	NA	chrOU015512.1	-	648092	648251	649045	649177	647895	648021	649858	649993
401	"LOC114873119"	NA	chrOU015512.1	-	648092	648251	649045	649177	647895	648021	651689	651793
402	"LOC114873119"	NA	chrOU015512.1	-	649045	649177	649858	649993	648092	648251	650884	651019
403	"LOC114873119"	NA	chrOU015512.1	-	649045	649177	649858	649993	648092	648251	651689	651793
404	"LOC114873119"	NA	chrOU015512.1	-	649045	649177	650884	651019	648092	648251	651689	651793
405	"LOC114873119"	NA	chrOU015512.1	-	649858	649993	650884	651019	648092	648251	651689	651793
406	"LOC114873119"	NA	chrOU015512.1	-	649858	649993	650884	651019	649045	649177	651689	651793
407	"LOC114879295"	NA	chrOU015505.1	-	12464293	12464407	12464637	12464706	12463334	12463504	12465179	12465633
408	"LOC114880945"	NA	chrOU015514.1	+	3986595	3986688	3990958	3991050	3982651	3982833	3991204	3993868
409	"LOC114878714"	NA	chrOU015505.1	-	12886351	12886408	12887044	12887128	12886133	12886239	12888391	12888472
410	"LOC114878714"	NA	chrOU015505.1	-	12886351	12886408	12887044	12887128	12886133	12886239	12888886	12889077
411	"LOC114878714"	NA	chrOU015505.1	-	12887044	12887128	12888391	12888472	12886351	12886408	12888886	12889077
412	"LOC114878707"	NA	chrOU015505.1	+	12768882	12769124	12769329	12769527	12768603	12768702	12770405	12770655
413	"LOC114872320"	NA	chrOU015508.1	-	8822855	8822972	8823339	8823438	8822651	8822782	8823511	8823806
414	"LOC114875790"	NA	chrOU015505.1	+	14160309	14160415	14164749	14165009	14145201	14146205	14165483	14165585
415	"LOC114875790"	NA	chrOU015505.1	+	14160309	14160415	14164749	14165009	14147243	14147441	14165483	14165585
416	"LOC114877426"	NA	chrOU015512.1	+	328693	328859	330174	330262	323792	324142	335814	335888
417	"LOC114876897"	NA	chrOU015508.1	+	3264790	3264882	3264988	3265295	3264527	3264698	3265589	3265736
418	"LOC114877314"	NA	chrOU015509.1	+	2087785	2087915	2089126	2089232	2086352	2086506	2093395	2093660
419	"LOC114879589"	NA	chrOU015506.1	-	764707	764719	765439	765460	762952	763179	766051	766240
420	"LOC114877117"	NA	chrOU015505.1	+	13562936	13563063	13563432	13563535	13562697	13562873	13563621	13564059
421	"LOC114877117"	NA	chrOU015505.1	+	13562957	13563063	13563432	13563535	13562697	13562873	13563621	13564059
422	"LOC114874084"	NA	chrOU015505.1	-	2389754	2389837	2390204	2390243	2389313	2389491	2390385	2390414
423	"LOC114874084"	NA	chrOU015505.1	-	2389754	2389837	2390204	2390239	2389313	2389491	2390529	2390843
424	"LOC114874084"	NA	chrOU015505.1	-	2389754	2389837	2390204	2390243	2389313	2389491	2390529	2390843
425	"LOC114874084"	NA	chrOU015505.1	-	2389754	2389837	2390385	2390414	2389313	2389491	2390529	2390843
426	"LOC114874084"	NA	chrOU015505.1	-	2390204	2390239	2390385	2390414	2389313	2389491	2390529	2390843
427	"LOC114874084"	NA	chrOU015505.1	-	2390204	2390243	2390385	2390414	2389313	2389491	2390529	2390843
428	"LOC114872696"	NA	chrOU015506.1	-	1513895	1514029	1514165	1514299	1513468	1513682	1514936	1515073
429	"LOC114872641"	NA	chrOU015506.1	-	1586059	1586532	1586888	1587008	1585676	1585909	1589635	1589827
430	"LOC114872641"	NA	chrOU015506.1	-	1586059	1586532	1586888	1587008	1585676	1585909	1591716	1592083
431	"LOC114873146"	NA	chrOU015509.1	+	193504	194043	211391	211455	191331	191827	215543	215800
432	"LOC114871353"	NA	chrOU015515.1	+	3898755	3899082	3900202	3900208	3888491	3888634	3900923	3901358
433	"LOC114877511"	NA	chrOU015509.1	-	9915428	9915637	9915757	9915972	9913985	9915249	9916054	9916394
434	"LOC114871807"	NA	chrOU015516.1	+	1356474	1356584	1358809	1358944	1352642	1353843	1362788	1363077
435	"LOC114879861"	NA	chrOU015511.1	+	5425581	5425706	5425784	5425925	5425332	5425468	5426005	5426196
436	"LOC114883184"	NA	chrOU015504.1	+	14808298	14808370	14808842	14808968	14807884	14807959	14810123	14810230
437	"LOC114878603"	NA	chrOU015514.1	+	1459268	1459616	1461133	1461361	1457385	1457850	1461558	1461965
438	"LOC114878603"	NA	chrOU015514.1	+	1459268	1459616	1461558	1461965	1457385	1457850	1462289	1462411
439	"LOC114878603"	NA	chrOU015514.1	+	1459773	1460294	1461133	1461361	1459268	1459616	1461558	1461965
440	"LOC114873417"	NA	chrOU015513.1	-	10205302	10205665	10207458	10207506	10204153	10204375	10207787	10207936
441	"LOC114879978"	NA	chrOU015517.1	+	3755719	3755902	3772579	3772645	3729905	3729943	3776510	3776732
442	"LOC114873265"	NA	chrOU015515.1	-	2096987	2097287	2097923	2098097	2094657	2094782	2103344	2103627
443	"LOC114873576"	NA	chrOU015516.1	+	9080479	9080497	9080871	9080892	9080165	9080276	9081163	9081243
444	"LOC114879455"	NA	chrOU015515.1	-	610926	610977	612339	612455	610227	610534	627595	627853
445	"LOC114881523"	NA	chrOU015510.1	+	1528617	1528671	1529522	1529661	1527345	1527434	1531593	1531699
446	"LOC114880151"	NA	chrOU015510.1	-	2311882	2311962	2313221	2313324	2306873	2307385	2314500	2314648
447	"LOC114880151"	NA	chrOU015510.1	-	2311882	2311962	2313696	2313740	2306873	2307385	2314500	2314648
448	"LOC114880151"	NA	chrOU015510.1	-	2313221	2313324	2313696	2313740	2306873	2307385	2314500	2314648
449	"LOC114878206"	NA	chrOU015515.1	+	8366352	8367023	8369217	8369671	8365720	8366016	8369763	8370028
450	"LOC114873598"	NA	chrOU015510.1	+	3249982	3250116	3254305	3254543	3247308	3247678	3265197	3265321
451	"LOC114880919"	NA	chrOU015512.1	-	7305233	7305515	7306533	7306956	7304637	7304888	7307097	7307281
452	"LOC114873887"	NA	chrOU015513.1	-	4492973	4493029	4526111	4526147	4477031	4477119	4570061	4570111
453	"LOC114873887"	NA	chrOU015513.1	-	4526111	4526147	4570061	4570111	4492973	4493029	4587580	4587685
454	"LOC114873055"	NA	chrOU015510.1	+	3744441	3744582	3769477	3769594	3741974	3742152	3770975	3771344
455	"LOC114873055"	NA	chrOU015510.1	+	3744441	3744582	3769477	3769594	3741974	3742152	3771619	3772016
456	"LOC114871732"	NA	chrOU015515.1	-	6793730	6793817	6794759	6794789	6792168	6792327	6795259	6795478
457	"LOC114871232"	NA	chrOU015513.1	-	7074532	7074667	7075138	7075186	7073904	7074048	7075625	7075774
458	"LOC114880050"	NA	chrOU015519.1	+	7992216	7992342	7992653	7992776	7991947	7992088	7993008	7993215
459	"LOC114876961"	NA	chrOU015510.1	-	5156978	5157022	5177249	5179870	5146832	5147290	5205929	5205966
460	"LOC114876965"	NA	chrOU015510.1	-	5211512	5211611	5212209	5212668	5211260	5211333	5213432	5213567
461	"LOC114875378"	NA	chrOU015510.1	-	5593449	5593756	5598231	5598393	5591011	5591298	5598716	5598846
462	"LOC114871412"	NA	chrOU015515.1	-	3767293	3767475	3767791	3767908	3766823	3766925	3768738	3768879
463	"LOC114877590"	NA	chrOU015515.1	+	470720	470797	488929	489105	425974	426145	489836	490335
464	"LOC114880872"	NA	chrOU015511.1	-	2040171	2040337	2040447	2040678	2038911	2039935	2041235	2041253
465	"LOC114881134"	NA	chrOU015511.1	-	2120311	2120508	2121061	2121258	2119528	2119670	2123193	2123286
466	"LOC114872925"	NA	chrOU015518.1	+	1051162	1051244	1051447	1051608	1050870	1051078	1051684	1051791
467	"LOC114877113"	NA	chrOU015511.1	-	4756885	4757087	4757671	4758723	4756474	4756752	4759099	4759192
468	"LOC114875311"	NA	chrOU015511.1	-	9215225	9215466	9256017	9256151	9206809	9213744	9273031	9273097
469	"LOC114875311"	NA	chrOU015511.1	-	9227309	9227642	9245212	9245351	9215225	9215466	9256017	9256151
470	"LOC114875157"	NA	chrOU015511.1	-	5729655	5729745	5730024	5730096	5729268	5729446	5730334	5730516
471	"LOC114878805"	NA	chrOU015514.1	+	9100071	9100219	9100693	9100841	9099865	9099975	9101001	9101180
472	"LOC114877207"	NA	chrOU015511.1	+	6624925	6625144	6630479	6630644	6614937	6615123	6634978	6635020
473	"LOC114877207"	NA	chrOU015511.1	+	6624925	6625144	6630482	6630644	6614937	6615123	6634978	6635020
474	"LOC114873996"	NA	chrOU015507.1	-	7792838	7792892	7795905	7796293	7783298	7783498	7799737	7800115
475	"LOC114876865"	NA	chrOU015511.1	+	7303202	7303238	7303744	7303852	7302849	7303114	7304307	7304566
476	"LOC114880218"	NA	chrOU015519.1	-	1760459	1760567	1764029	1764137	1759881	1760121	1764394	1764548
477	"LOC114880218"	NA	chrOU015519.1	-	1765569	1765698	1766111	1766240	1764626	1764756	1766450	1766605
478	"LOC114873789"	NA	chrOU015514.1	+	6195638	6195769	6212785	6213126	6184708	6185270	6214765	6215066
479	"LOC114875199"	NA	chrOU015511.1	+	9729585	9729679	9730125	9730178	9729056	9729309	9730332	9730414
480	"LOC114877641"	NA	chrOU015511.1	+	10080294	10080378	10081218	10081257	10079742	10079810	10081958	10082012
481	"LOC114877641"	NA	chrOU015511.1	+	10081218	10081257	10081958	10082012	10079742	10079810	10082632	10082700
482	"LOC114877641"	NA	chrOU015511.1	+	10081218	10081257	10081958	10082012	10080294	10080378	10082632	10082700
483	"LOC114877478"	NA	chrOU015512.1	+	200370	200481	201185	201269	199622	199814	201796	201895
484	"LOC114877478"	NA	chrOU015512.1	+	200370	200481	203735	203831	199622	199814	204386	204621
485	"LOC114877478"	NA	chrOU015512.1	+	200896	200986	201796	201895	200370	200481	202900	202969
486	"LOC114877478"	NA	chrOU015512.1	+	200896	200986	203735	203831	200370	200481	204386	204621
487	"LOC114877478"	NA	chrOU015512.1	+	201185	201269	201796	201895	200896	200986	202900	202969
488	"LOC114877478"	NA	chrOU015512.1	+	201185	201269	201796	201895	200896	200986	203735	203831
489	"LOC114877478"	NA	chrOU015512.1	+	201185	201269	202900	202969	200896	200986	203735	203831
490	"LOC114877478"	NA	chrOU015512.1	+	201796	201895	202900	202969	200896	200986	203735	203831
491	"LOC114877478"	NA	chrOU015512.1	+	201796	201895	202900	202969	201185	201269	203735	203831
492	"LOC114877478"	NA	chrOU015512.1	+	202900	202969	203735	203831	200896	200986	204386	204621
493	"LOC114877478"	NA	chrOU015512.1	+	202900	202969	203735	203831	201185	201269	204386	204621
