ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2183	"LOC114870863"	NA	chrOU015504.1	-	14056422	14056437	14054484	14054630	14057156	14057298	2183	0,0,1,0	7,0,2,1	0,0,2,0	1,2,1,1	114	99	1	1.0	0.0,NA,0.303,0.0	0.0,0.0,0.635,0.0	-0.058
2184	"LOC114870863"	NA	chrOU015504.1	-	14068269	14068493	14057947	14058044	14069271	14069540	2184	17,6,9,10	1,0,1,1	12,7,7,9	0,1,0,0	198	99	1	1.0	0.895,1.0,0.818,0.833	1.0,0.778,1.0,1.0	-0.058
2185	"LOC114872579"	NA	chrOU015516.1	-	5879095	5879205	5878426	5878638	5879468	5879604	2185	6,0,3,0	0,0,0,0	2,1,1,6	0,0,0,1	198	99	1	1.0	1.0,NA,1.0,NA	1.0,1.0,1.0,0.75	0.062
2186	"LOC114872579"	NA	chrOU015516.1	-	5879095	5879223	5878426	5878638	5879468	5879604	2186	28,5,16,13	0,0,0,0	22,12,19,18	0,0,0,1	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.9	0.025
2187	"LOC114872579"	NA	chrOU015516.1	-	5879116	5879223	5878426	5878638	5879468	5879604	2187	32,5,14,14	0,0,0,0	21,12,20,16	0,0,0,1	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.889	0.028
2188	"LOC114880691"	NA	chrOU015507.1	-	6545929	6546106	6544697	6545439	6546671	6547314	2188	42,11,22,17	12,6,3,6	43,29,25,22	5,4,2,4	198	99	0.018519534564	0.3643951789442792	0.636,0.478,0.786,0.586	0.811,0.784,0.862,0.733	-0.176
2189	"LOC114880691"	NA	chrOU015507.1	-	6550204	6550697	6548461	6548520	6560309	6561175	2189	14,5,2,4	24,8,18,10	17,11,11,8	17,5,11,16	198	99	0.0130144540249	0.3059647463793014	0.226,0.238,0.053,0.167	0.333,0.524,0.333,0.2	-0.176
2190	"LOC114880691"	NA	chrOU015507.1	-	6552657	6553128	6550204	6550697	6560309	6561175	2190	2,0,0,2	0,1,0,0	0,3,1,1	1,0,2,1	198	99	1	1.0	1.0,0.0,NA,1.0	0.0,1.0,0.2,0.333	0.283
2191	"LOC114880691"	NA	chrOU015507.1	-	6560309	6561175	6548461	6548520	6581394	6581512	2191	27,9,21,12	1,0,0,0	20,12,12,18	0,0,0,0	198	99	1	1.0	0.931,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.017
2192	"LOC114874727"	NA	chrOU015508.1	+	7204509	7204654	7173861	7173998	7277509	7277642	2192	3,1,1,0	0,0,0,0	5,5,1,1	0,0,0,1	198	99	1	1.0	1.0,1.0,1.0,NA	1.0,1.0,1.0,0.333	0.167
2193	"LOC114874727"	NA	chrOU015508.1	+	7266129	7266194	7204509	7204654	7277509	7277642	2193	0,0,0,0	3,0,1,0	0,0,1,0	5,4,1,1	164	99	1	1.0	0.0,NA,0.0,NA	0.0,0.0,0.376,0.0	-0.094
2194	"LOC114879239"	NA	chrOU015514.1	+	9956761	9956929	9956020	9956683	9956987	9957191	2194	1,0,2,1	1,0,1,1	5,4,1,0	1,0,0,0	198	99	1	1.0	0.333,NA,0.5,0.333	0.714,1.0,1.0,NA	-0.516
2195	"LOC114877776"	NA	chrOU015506.1	-	2427132	2427177	2426858	2427060	2427255	2427573	2195	14,13,11,7	9,4,1,5	29,15,15,13	8,3,3,4	144	99	0.315916566916	1.0	0.517,0.691,0.883,0.49	0.714,0.775,0.775,0.691	-0.093
2196	"LOC114883168"	NA	chrOU015504.1	-	13915954	13915981	13915608	13915854	13917243	13917414	2196	10,6,8,5	106,54,65,63	12,5,5,8	103,55,54,71	126	99	0.888520057558	1.0	0.069,0.08,0.088,0.059	0.084,0.067,0.068,0.081	-0.001
2197	"LOC114878538"	NA	chrOU015504.1	+	11981294	11981455	11980825	11980954	11981531	11981624	2197	150,83,88,79	2,3,1,2	139,59,84,93	0,0,2,4	198	99	0.483307155909	1.0	0.974,0.933,0.978,0.952	1.0,1.0,0.955,0.921	-0.01
2198	"LOC114878538"	NA	chrOU015504.1	+	11981716	11981736	11981531	11981624	11981822	11982053	2198	79,42,47,37	0,1,0,0	67,37,34,57	0,0,0,0	119	99	1	1.0	1.0,0.972,1.0,1.0	1.0,1.0,1.0,1.0	-0.007
2199	"LOC114871022"	NA	chrOU015506.1	-	4726940	4727160	4712842	4716285	4732311	4734251	2199	174,115,103,97	0,0,0,0	198,115,146,124	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	0.99,1.0,1.0,1.0	0.002
2200	"LOC114875441"	NA	chrOU015504.1	-	7269061	7269142	7267797	7268454	7269349	7269538	2200	106,56,84,88	1,1,0,0	121,92,144,100	0,6,1,1	180	99	0.405084521931	1.0	0.983,0.969,1.0,1.0	1.0,0.894,0.988,0.982	0.022
2201	"LOC114875441"	NA	chrOU015504.1	-	7272646	7272664	7271877	7271916	7275036	7275178	2201	76,45,64,43	288,120,153,176	43,48,107,76	256,151,254,239	117	99	0.746606398126	1.0	0.183,0.241,0.261,0.171	0.124,0.212,0.263,0.212	0.011
2202	"LOC114875441"	NA	chrOU015504.1	-	7275036	7275178	7271312	7271916	7284085	7284209	2202	285,119,152,174	0,0,0,0	256,151,255,239	0,0,1,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.992,1.0	0.002
2203	"LOC114875441"	NA	chrOU015504.1	-	7275289	7275333	7275036	7275178	7284085	7284209	2203	654,326,462,412	0,0,0,0	543,481,670,634	0,0,1,0	143	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.998,1.0	0.0
2204	"LOC114875441"	NA	chrOU015504.1	-	7280798	7280899	7275289	7275333	7283506	7283607	2204	125,68,64,82	751,391,480,482	123,98,130,127	632,628,802,741	198	99	0.556642299438	1.0	0.077,0.08,0.062,0.078	0.089,0.072,0.075,0.079	-0.005
2205	"LOC114875441"	NA	chrOU015504.1	-	7280798	7280899	7275289	7275333	7284085	7284209	2205	254,131,150,155	3,0,5,7	238,204,247,268	5,2,3,1	198	99	0.113917874623	1.0	0.977,1.0,0.938,0.917	0.96,0.981,0.976,0.993	-0.019
2206	"LOC114875441"	NA	chrOU015504.1	-	7281441	7281542	7275289	7275333	7283506	7283607	2206	93,50,63,62	751,391,480,482	82,72,115,113	632,628,802,741	198	99	0.569002685486	1.0	0.058,0.06,0.062,0.06	0.061,0.054,0.067,0.071	-0.003
2207	"LOC114875441"	NA	chrOU015504.1	-	7281441	7281542	7275289	7275333	7284085	7284209	2207	175,90,114,121	3,0,5,7	169,140,228,193	5,2,3,1	198	99	0.102964807698	0.993121875125089	0.967,1.0,0.919,0.896	0.944,0.972,0.974,0.99	-0.024
2208	"LOC114875441"	NA	chrOU015504.1	-	7282414	7282515	7275289	7275333	7283506	7283607	2208	32,19,31,22	751,391,480,482	23,22,40,34	632,628,802,741	198	99	0.340544894285	1.0	0.021,0.024,0.031,0.022	0.018,0.017,0.024,0.022	0.004
2209	"LOC114875441"	NA	chrOU015504.1	-	7282414	7282515	7275289	7275333	7284085	7284209	2209	60,39,54,45	3,0,5,7	46,46,71,72	5,2,3,1	198	99	0.250438273315	1.0	0.909,1.0,0.844,0.763	0.821,0.92,0.922,0.973	-0.03
2210	"LOC114875441"	NA	chrOU015504.1	-	7283506	7283607	7271353	7271916	7284085	7284209	2210	731,369,470,465	0,0,0,0	625,619,707,656	0,0,1,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.997,1.0	0.001
2211	"LOC114875441"	NA	chrOU015504.1	-	7283506	7283607	7275289	7275333	7284085	7284209	2211	1481,760,950,947	3,0,5,7	1257,1247,1509,1397	5,2,3,1	198	99	1	1.0	0.996,1.0,0.99,0.985	0.992,0.997,0.996,0.999	-0.003
2212	"LOC114875441"	NA	chrOU015504.1	-	7283506	7283607	7280798	7280899	7284085	7284209	2212	731,369,470,465	130,63,86,73	625,620,707,656	115,107,117,141	198	99	0.532893338478	1.0	0.738,0.745,0.732,0.761	0.731,0.743,0.751,0.699	0.013
2213	"LOC114875441"	NA	chrOU015504.1	-	7283506	7283607	7281441	7281542	7284085	7284209	2213	730,369,470,466	82,40,51,60	625,619,707,656	87,68,113,80	198	99	0.184904968732	1.0	0.817,0.822,0.822,0.795	0.782,0.82,0.758,0.804	0.023
2214	"LOC114875441"	NA	chrOU015504.1	-	7283506	7283607	7282414	7282515	7284085	7284209	2214	730,369,470,465	28,20,23,23	626,619,707,656	24,24,31,38	198	99	0.871263254867	1.0	0.929,0.902,0.911,0.91	0.929,0.928,0.919,0.896	-0.005
2215	"LOC114875441"	NA	chrOU015504.1	-	7284880	7284898	7284375	7284504	7286724	7286768	2215	404,232,258,253	389,205,271,234	309,364,402,376	350,276,381,399	117	99	0.918633311327	1.0	0.468,0.489,0.446,0.478	0.428,0.527,0.472,0.444	0.003
2216	"LOC114877127"	NA	chrOU015505.1	+	13561431	13561546	13561194	13561364	13561869	13561986	2216	55,31,57,27	1,0,1,0	65,42,38,31	1,0,0,1	198	99	1	1.0	0.965,1.0,0.966,1.0	0.97,1.0,1.0,0.939	0.006
2217	"LOC114877127"	NA	chrOU015505.1	+	13561623	13561779	13561431	13561546	13561869	13561986	2217	153,85,127,65	0,0,0,0	166,82,78,101	0,0,1,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.975,1.0	0.006
2218	"LOC114874067"	NA	chrOU015505.1	+	2353766	2353887	2350472	2350597	2354879	2355077	2218	152,77,61,42	1,0,1,0	130,39,63,55	1,1,0,0	198	99	1	1.0	0.987,1.0,0.968,1.0	0.985,0.951,1.0,1.0	0.005
2219	"LOC114877555"	NA	chrOU015518.1	+	5808096	5808102	5807536	5807653	5809108	5809248	2219	2,0,0,3	13,14,8,9	3,2,5,5	11,2,4,6	105	99	0.000159644400624	0.025726111095677268	0.127,0.0,0.0,0.239	0.205,0.485,0.541,0.44	-0.326
2220	"LOC114882287"	NA	chrOU015504.1	-	7020815	7020977	7019450	7019751	7021130	7021321	2220	26,10,13,11	1,0,1,2	29,32,23,16	0,1,1,0	198	99	1	1.0	0.929,1.0,0.867,0.733	1.0,0.941,0.92,1.0	-0.083
2221	"LOC114882287"	NA	chrOU015504.1	-	7030552	7030678	7027412	7027593	7047727	7048135	2221	17,10,14,11	0,0,0,0	37,19,10,13	0,1,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.905,1.0,1.0	0.024
2222	"LOC114882287"	NA	chrOU015504.1	-	7045162	7045180	7030552	7030678	7047727	7048135	2222	2,0,1,1	6,7,7,5	1,1,2,2	18,12,5,5	117	99	0.42830379944	1.0	0.22,0.0,0.108,0.145	0.045,0.066,0.253,0.253	-0.036
2223	"LOC114871632"	NA	chrOU015509.1	-	2316492	2316589	2315893	2315982	2316702	2316768	2223	29,14,11,14	0,0,0,0	28,18,16,16	1,0,0,0	196	99	1	1.0	1.0,1.0,1.0,1.0	0.934,1.0,1.0,1.0	0.016
2224	"LOC114871632"	NA	chrOU015509.1	-	2316492	2316768	2315799	2315982	2316972	2317265	2224	42,18,30,20	12,3,5,7	38,34,24,26	14,4,7,7	198	99	0.834761074746	1.0	0.636,0.75,0.75,0.588	0.576,0.81,0.632,0.65	0.014
2225	"LOC114871632"	NA	chrOU015509.1	-	2316702	2316768	2315893	2315982	2316972	2317265	2225	17,2,15,5	12,3,5,7	16,10,10,10	14,4,7,7	165	99	0.84508161555	1.0	0.459,0.286,0.643,0.3	0.407,0.6,0.462,0.462	-0.061
2226	"LOC114871632"	NA	chrOU015509.1	-	2316972	2317265	2315799	2315982	2317351	2317527	2226	26,14,18,16	0,0,0,1	32,15,17,17	0,0,0,0	198	99	1	1.0	1.0,1.0,1.0,0.889	1.0,1.0,1.0,1.0	-0.028
2227	"LOC114871632"	NA	chrOU015509.1	-	2319931	2319958	2319545	2319742	2320132	2320276	2227	3,2,2,1	3,10,6,11	4,3,7,3	12,5,5,7	126	99	0.0800217799111	0.8720401548532033	0.44,0.136,0.208,0.067	0.208,0.32,0.524,0.252	-0.113
2228	"LOC114871632"	NA	chrOU015509.1	-	2321201	2321349	2320132	2320276	2321535	2322491	2228	20,6,10,7	0,2,1,3	11,14,22,7	1,1,5,1	198	99	0.889204175098	1.0	1.0,0.6,0.833,0.538	0.846,0.875,0.688,0.778	-0.054
2229	"LOC114871632"	NA	chrOU015509.1	-	2321201	2321380	2320132	2320276	2321535	2322491	2229	5,4,7,4	0,2,1,3	3,7,9,1	1,1,5,1	198	99	0.548917568294	1.0	1.0,0.5,0.778,0.4	0.6,0.778,0.474,0.333	0.123
2230	"LOC114879195"	NA	chrOU015514.1	-	9887136	9887232	9886720	9886907	9887534	9887845	2230	330,156,201,128	0,1,0,0	266,107,137,184	0,0,0,0	195	99	1	1.0	1.0,0.988,1.0,1.0	1.0,1.0,1.0,1.0	-0.003
2231	"LOC114877857"	NA	chrOU015519.1	+	2917275	2917425	2916788	2917203	2917652	2917936	2231	9,1,2,4	0,0,0,0	7,0,2,1	0,0,0,1	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,NA,1.0,0.333	0.222
2232	"LOC114880225"	NA	chrOU015519.1	-	1822627	1822801	1821892	1822035	1822979	1823023	2232	120,94,77,83	12,8,5,5	169,72,99,96	21,9,10,12	198	99	0.0823495564575	0.8818543332651112	0.833,0.855,0.885,0.892	0.801,0.8,0.832,0.8	0.058
2233	"LOC114880225"	NA	chrOU015519.1	-	1822627	1822801	1821892	1822071	1822979	1823023	2233	69,65,49,42	5,1,1,3	93,37,63,59	4,5,5,6	198	99	0.0690573286387	0.7962683600626368	0.873,0.97,0.961,0.875	0.921,0.787,0.863,0.831	0.069
2234	"LOC114880225"	NA	chrOU015519.1	-	1828680	1828734	1828077	1828268	1837627	1837763	2234	15,10,12,2	122,56,70,45	25,13,7,10	98,42,58,73	153	99	0.0701186591492	0.8050578245103968	0.074,0.104,0.1,0.028	0.142,0.167,0.072,0.081	-0.039
2235	"LOC114871975"	NA	chrOU015509.1	+	7354122	7354336	7352589	7352658	7360376	7360584	2235	1,0,0,0	0,0,0,0	0,0,0,0	5,2,4,3	198	99	1	1.0	1.0,NA,NA,NA	0.0,0.0,0.0,0.0	1.0
2236	"LOC114871975"	NA	chrOU015509.1	+	7354675	7354865	7354122	7354336	7360376	7360584	2236	2,0,1,2	1,0,0,0	0,0,4,1	0,0,0,0	198	99	1	1.0	0.5,NA,1.0,1.0	NA,NA,1.0,1.0	-0.167
2237	"LOC114871975"	NA	chrOU015509.1	+	7362181	7362205	7361031	7361295	7363441	7363706	2237	2,0,0,0	0,0,0,0	4,0,2,1	1,0,2,2	123	99	1	1.0	1.0,NA,NA,NA	0.763,NA,0.446,0.287	0.501
2238	"LOC114871975"	NA	chrOU015509.1	+	7364945	7365131	7364212	7364464	7370348	7370499	2238	4,0,3,2	2,0,0,0	5,4,12,10	1,1,0,1	198	99	1	1.0	0.5,NA,1.0,1.0	0.714,0.667,1.0,0.833	0.03
2239	"LOC114871975"	NA	chrOU015509.1	+	7367867	7367897	7364945	7365131	7370348	7370499	2239	1,0,1,0	1,0,1,2	0,0,0,0	2,2,4,7	129	99	1	1.0	0.434,NA,0.434,0.0	0.0,0.0,0.0,0.0	0.289
2243	"LOC114872817"	NA	chrOU015504.1	+	12964260	12964472	12961841	12961944	12964581	12964692	2243	417,220,242,144	0,0,0,1	327,184,209,232	0,0,0,0	198	99	1	1.0	1.0,1.0,1.0,0.986	1.0,1.0,1.0,1.0	-0.004
2244	"LOC114875284"	NA	chrOU015511.1	-	9824193	9824259	9823899	9824122	9824332	9824668	2244	439,222,273,182	0,0,1,0	438,208,193,223	0,0,0,0	165	99	1	1.0	1.0,1.0,0.994,1.0	1.0,1.0,1.0,1.0	-0.002
2245	"LOC114880723"	NA	chrOU015514.1	-	2316224	2316419	2315799	2316002	2316484	2316598	2245	24,13,16,12	0,0,0,1	14,14,14,16	0,0,0,0	198	99	1	1.0	1.0,1.0,1.0,0.857	1.0,1.0,1.0,1.0	-0.036
2246	"LOC114874841"	NA	chrOU015505.1	-	9876285	9876409	9875936	9876202	9876467	9876597	2246	128,68,75,89	0,1,0,0	114,115,91,122	0,0,0,0	198	99	1	1.0	1.0,0.971,1.0,1.0	1.0,1.0,1.0,1.0	-0.007
2247	"LOC114874841"	NA	chrOU015505.1	-	9879559	9879810	9878583	9878707	9880331	9880556	2247	33,17,29,22	7,8,8,5	34,24,28,52	5,6,5,12	198	99	0.320989365456	1.0	0.702,0.515,0.644,0.688	0.773,0.667,0.737,0.684	-0.078
2249	"LOC114870850"	NA	chrOU015507.1	+	9890516	9890714	9890187	9890278	9890830	9891090	2249	0,0,0,2	0,2,1,0	1,2,1,1	2,1,1,0	198	99	1	1.0	NA,0.0,0.0,1.0	0.2,0.5,0.333,1.0	-0.175
2250	"LOC114870850"	NA	chrOU015507.1	+	9890830	9891090	9890187	9890278	9891866	9892267	2250	0,4,1,1	2,0,0,0	8,1,4,1	3,0,0,0	198	99	0.621234491326	1.0	0.0,1.0,1.0,1.0	0.571,1.0,1.0,1.0	-0.143
2251	"LOC114870850"	NA	chrOU015507.1	+	9891866	9892875	9890187	9890278	9893382	9893550	2251	4,1,1,0	0,1,0,0	8,3,2,3	2,0,0,0	198	99	1	1.0	1.0,0.333,1.0,NA	0.667,1.0,1.0,1.0	-0.139
2252	"LOC114880398"	NA	chrOU015505.1	+	11950857	11951169	11950304	11950475	11951490	11951812	2252	42,21,23,17	4,0,2,1	55,24,20,28	6,1,1,2	198	99	0.528877756287	1.0	0.84,1.0,0.852,0.895	0.821,0.923,0.909,0.875	0.015
2253	"LOC114880041"	NA	chrOU015509.1	+	9134703	9134813	9134164	9134477	9134926	9135418	2253	7,5,13,4	58,29,20,20	7,2,8,8	54,28,40,37	198	99	0.210577039435	1.0	0.057,0.079,0.245,0.091	0.061,0.034,0.091,0.098	0.047
2254	"LOC114880041"	NA	chrOU015509.1	+	9148296	9148411	9135527	9135651	9149349	9149502	2254	166,93,101,77	0,2,2,1	160,106,144,118	2,0,2,0	198	99	0.834691116078	1.0	1.0,0.959,0.962,0.975	0.976,1.0,0.973,1.0	-0.013
2255	"LOC114872033"	NA	chrOU015505.1	-	6099216	6099477	6098931	6099149	6099611	6099934	2255	2,0,1,3	0,1,0,2	3,2,2,2	0,1,1,1	198	99	0.422840942823	1.0	1.0,0.0,1.0,0.429	1.0,0.5,0.5,0.5	-0.018
2256	"LOC114872033"	NA	chrOU015505.1	-	6099216	6099535	6098933	6099149	6099611	6099934	2256	12,5,5,6	0,1,0,2	15,8,6,7	0,1,1,1	198	99	1	1.0	1.0,0.714,1.0,0.6	1.0,0.8,0.75,0.778	-0.003
2257	"LOC114872033"	NA	chrOU015505.1	-	6099427	6099535	6098933	6099149	6099611	6099934	2257	10,5,4,3	0,1,0,2	12,6,5,6	0,1,1,1	198	99	1	1.0	1.0,0.714,1.0,0.429	1.0,0.75,0.714,0.75	-0.018
2258	"LOC114871851"	NA	chrOU015504.1	+	17007827	17008097	17007209	17007580	17008503	17008743	2258	52,30,30,28	4,2,0,1	34,24,28,30	4,1,3,2	198	99	0.202630808557	1.0	0.867,0.882,1.0,0.933	0.81,0.923,0.824,0.882	0.061
2259	"LOC114871851"	NA	chrOU015504.1	+	17007827	17008097	17007209	17007580	17009120	17009556	2259	50,29,30,28	2,0,2,4	31,24,26,30	4,0,1,3	198	99	0.812581331286	1.0	0.926,1.0,0.882,0.778	0.795,1.0,0.929,0.833	0.007
2260	"LOC114871851"	NA	chrOU015504.1	+	17008232	17008424	17007827	17008097	17008503	17008743	2260	62,42,19,28	3,1,0,1	57,33,33,50	3,0,2,0	198	99	0.722218526718	1.0	0.912,0.955,1.0,0.933	0.905,1.0,0.892,1.0	0.001
2261	"LOC114871851"	NA	chrOU015504.1	+	17008503	17008743	17007209	17007580	17009120	17009556	2261	20,9,10,5	2,0,2,4	30,7,17,21	4,0,1,3	198	99	0.403684992689	1.0	0.833,1.0,0.714,0.385	0.789,1.0,0.895,0.778	-0.133
2262	"LOC114871851"	NA	chrOU015504.1	+	17008503	17008743	17007827	17008097	17009120	17009556	2262	19,8,10,5	1,0,0,1	29,6,16,19	0,0,0,0	198	99	1	1.0	0.905,1.0,1.0,0.714	1.0,1.0,1.0,1.0	-0.095
2263	"LOC114871851"	NA	chrOU015504.1	+	17008835	17008946	17008503	17008743	17009120	17009556	2263	65,34,40,30	16,7,10,4	70,32,30,24	26,6,14,19	198	99	0.0306169122955	0.4817154583787688	0.67,0.708,0.667,0.789	0.574,0.727,0.517,0.387	0.157
2264	"LOC114875515"	NA	chrOU015507.1	-	10523218	10523293	10522707	10522942	10523455	10523631	2264	168,118,126,67	0,0,0,0	195,85,67,116	0,1,0,0	174	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.98,1.0,1.0	0.005
2265	"LOC114878931"	NA	chrOU015514.1	-	9317825	9318077	9310854	9310960	9320160	9321512	2265	28,28,17,23	0,0,0,0	54,29,21,44	0,1,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.935,1.0,1.0	0.016
2266	"LOC114874647"	NA	chrOU015509.1	+	3546966	3547081	3531024	3531163	3566400	3566490	2266	5,2,1,4	0,0,0,0	8,9,8,1	0,1,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.818,1.0,1.0	0.045
2267	"LOC114874647"	NA	chrOU015509.1	+	3566131	3566247	3564524	3564620	3566400	3566490	2267	0,1,0,0	10,8,12,4	0,0,0,0	7,10,18,9	198	99	1	1.0	0.0,0.059,0.0,0.0	0.0,0.0,0.0,0.0	0.015
2268	"LOC114874647"	NA	chrOU015509.1	+	3566131	3566247	3564599	3564669	3566400	3566490	2268	0,1,0,0	0,0,0,0	0,0,0,0	0,0,0,1	198	99	1	1.0	NA,1.0,NA,NA	NA,NA,NA,0.0	1.0
2269	"LOC114874647"	NA	chrOU015509.1	+	3566400	3566490	3564512	3564620	3566578	3566980	2269	29,18,20,11	1,0,1,1	24,25,33,24	0,0,0,0	189	99	1	1.0	0.938,1.0,0.913,0.852	1.0,1.0,1.0,1.0	-0.074
2270	"LOC114874647"	NA	chrOU015509.1	+	3571636	3571804	3571373	3571469	3572129	3572486	2270	15,7,9,9	1,0,0,0	10,8,17,7	0,1,1,0	198	99	1	1.0	0.882,1.0,1.0,1.0	1.0,0.8,0.895,1.0	0.047
2271	"LOC114874647"	NA	chrOU015509.1	+	3571648	3571804	3571373	3571469	3572129	3572486	2271	11,5,8,8	1,0,0,0	7,5,12,7	0,1,1,0	198	99	1	1.0	0.846,1.0,1.0,1.0	1.0,0.714,0.857,1.0	0.069
2272	"LOC114874647"	NA	chrOU015509.1	+	3571660	3571804	3571373	3571469	3572129	3572486	2272	17,15,10,14	1,0,0,0	11,8,22,9	0,1,1,0	198	99	1	1.0	0.895,1.0,1.0,1.0	1.0,0.8,0.917,1.0	0.044
2273	"LOC114874647"	NA	chrOU015509.1	+	3580599	3580725	3579768	3580099	3580825	3580994	2273	6,8,6,8	9,17,5,3	11,5,10,6	18,12,17,13	198	99	0.227961999886	1.0	0.25,0.19,0.375,0.571	0.234,0.172,0.227,0.188	0.141
2274	"LOC114874647"	NA	chrOU015509.1	+	3580599	3580768	3579768	3580099	3580825	3580994	2274	5,6,6,4	9,17,5,3	10,3,10,7	18,12,17,13	198	99	0.613823336984	1.0	0.217,0.15,0.375,0.4	0.217,0.111,0.227,0.212	0.094
2275	"LOC114874647"	NA	chrOU015509.1	+	3580825	3580994	3580599	3580768	3581288	3581457	2275	23,16,14,7	6,5,5,0	23,17,13,12	8,5,5,8	198	99	0.24201630532	1.0	0.657,0.615,0.583,1.0	0.59,0.63,0.565,0.429	0.16
2276	"LOC114878033"	NA	chrOU015515.1	+	7721352	7722033	7720001	7720131	7724111	7724677	2276	14,5,1,3	0,3,0,0	8,6,6,2	0,0,1,0	198	99	0.48394939426	1.0	1.0,0.455,1.0,1.0	1.0,1.0,0.75,1.0	-0.074
2277	"LOC114872807"	NA	chrOU015504.1	-	13214814	13214955	13214199	13214634	13218442	13218727	2277	20,12,17,7	4,2,4,2	22,14,16,17	4,1,2,5	198	99	0.744761749384	1.0	0.714,0.75,0.68,0.636	0.733,0.875,0.8,0.63	-0.065
2278	"LOC114870877"	NA	chrOU015504.1	+	14329309	14329380	14327935	14327990	14329562	14329752	2278	19,13,15,14	0,0,0,0	21,7,8,5	1,1,1,1	170	99	0.487258574224	1.0	1.0,1.0,1.0,1.0	0.924,0.803,0.823,0.744	0.177
2279	"LOC114870877"	NA	chrOU015504.1	+	14329309	14329380	14328166	14328426	14329562	14329752	2279	37,17,25,21	11,5,6,2	26,11,12,20	18,11,5,8	170	99	0.00543869852711	0.1859286997442324	0.662,0.664,0.708,0.859	0.457,0.368,0.583,0.593	0.223
2280	"LOC114875184"	NA	chrOU015511.1	-	9475235	9475388	9475017	9475171	9475504	9475645	2280	56,41,48,31	2,0,0,1	56,28,37,37	0,0,1,0	198	99	1	1.0	0.933,1.0,1.0,0.939	1.0,1.0,0.949,1.0	-0.019
2281	"LOC114879650"	NA	chrOU015513.1	-	10511530	10511596	10511018	10511350	10512497	10512732	2281	127,62,67,61	10,2,3,4	111,73,77,100	6,3,9,3	165	99	0.915378958417	1.0	0.884,0.949,0.931,0.901	0.917,0.936,0.837,0.952	0.006
2282	"LOC114879650"	NA	chrOU015513.1	-	10512497	10512732	10511530	10511596	10512813	10512994	2282	146,81,93,91	0,1,0,0	147,108,92,134	0,0,0,0	198	99	1	1.0	1.0,0.976,1.0,1.0	1.0,1.0,1.0,1.0	-0.006
2283	"LOC114879650"	NA	chrOU015513.1	-	10514143	10514397	10513875	10514060	10514498	10514735	2283	170,107,105,82	1,0,0,1	162,87,118,128	0,0,0,0	198	99	1	1.0	0.988,1.0,1.0,0.976	1.0,1.0,1.0,1.0	-0.009
2284	"LOC114879650"	NA	chrOU015513.1	-	10515602	10515683	10514827	10514985	10516354	10516439	2284	111,43,53,45	56,33,27,27	109,50,44,66	50,23,39,42	180	99	0.946916103775	1.0	0.522,0.417,0.519,0.478	0.545,0.545,0.383,0.464	-0.0
2285	"LOC114879650"	NA	chrOU015513.1	-	10516677	10517034	10516522	10516554	10518311	10518857	2285	31,22,26,14	0,0,0,0	35,13,20,11	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	0.946,1.0,1.0,1.0	0.014
2286	"LOC114879650"	NA	chrOU015513.1	-	10516677	10517034	10516522	10516554	10518521	10518857	2286	28,15,25,8	0,0,0,0	21,8,16,8	1,0,1,0	198	99	1	1.0	1.0,1.0,1.0,1.0	0.913,1.0,0.889,1.0	0.049
2287	"LOC114870963"	NA	chrOU015504.1	+	14568409	14568526	14567978	14568089	14568588	14568872	2287	50,48,28,34	1,0,0,0	55,19,20,35	0,0,1,0	198	99	1	1.0	0.962,1.0,1.0,1.0	1.0,1.0,0.909,1.0	0.013
2288	"LOC114878208"	NA	chrOU015515.1	-	8424902	8424954	8423438	8423527	8426360	8426485	2288	0,4,1,1	25,16,25,19	3,1,0,3	30,18,23,23	151	99	0.82099149989	1.0	0.0,0.141,0.026,0.033	0.062,0.035,0.0,0.079	0.006
2289	"LOC114878208"	NA	chrOU015515.1	-	8426360	8426485	8420428	8423527	8426878	8427311	2289	54,22,37,34	0,0,1,0	66,40,43,48	2,0,0,0	198	99	1	1.0	1.0,1.0,0.949,1.0	0.943,1.0,1.0,1.0	0.001
