ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
342	"LOC114871673"	NA	chrOU015509.1	+	2339844	2340060	2339907	2340060	2339656	2339785	342	53,40,37,32	0,0,0,0	84,43,56,55	3,3,4,2	162	99	0.000239235087163	0.0179665550459413	1.0,1.0,1.0,1.0	0.945,0.898,0.895,0.944	0.08
343	"LOC114871077"	NA	chrOU015508.1	+	2050087	2050302	2050114	2050302	2049435	2049574	343	18,13,12,10	55,32,31,17	20,12,7,9	50,34,27,33	126	99	0.466196586159	1.0	0.205,0.242,0.233,0.316	0.239,0.217,0.169,0.176	0.049
344	"LOC114871077"	NA	chrOU015508.1	+	2051818	2051964	2051824	2051964	2051578	2051735	344	44,40,22,28	2,1,3,2	65,36,26,39	2,4,3,0	105	99	0.761448816073	1.0	0.954,0.974,0.874,0.93	0.968,0.895,0.891,1.0	-0.005
345	"LOC114871077"	NA	chrOU015508.1	+	2053547	2053717	2053565	2053717	2052633	2052917	345	9,1,2,2	1,0,1,0	4,5,0,4	2,1,0,0	117	99	1	1.0	0.884,1.0,0.629,1.0	0.629,0.809,NA,1.0	0.066
346	"LOC114871077"	NA	chrOU015508.1	+	2053547	2053717	2053565	2053717	2053204	2053343	346	23,7,7,9	10,1,4,1	19,13,7,11	6,2,4,5	117	99	0.889144753717	1.0	0.661,0.856,0.597,0.884	0.728,0.846,0.597,0.651	0.044
347	"LOC114871077"	NA	chrOU015508.1	+	2054382	2054476	2054393	2054476	2053547	2053717	347	2,0,0,0	31,3,18,10	1,0,2,0	20,5,7,7	110	99	1	1.0	0.055,0.0,0.0,0.0	0.043,0.0,0.205,0.0	-0.048
352	"LOC114880139"	NA	chrOU015508.1	+	4577335	4577608	4577497	4577608	4577098	4577240	352	196,111,90,65	2,2,3,1	165,81,101,100	5,7,7,14	261	99	1.03446502867e-05	0.00388441618265585	0.974,0.955,0.919,0.961	0.926,0.814,0.846,0.73	0.123
353	"LOC114880139"	NA	chrOU015508.1	+	4578049	4578189	4578073	4578189	4577678	4577815	353	17,5,11,2	47,26,43,19	13,7,6,3	44,36,36,37	123	99	0.301851875561	1.0	0.225,0.134,0.171,0.078	0.192,0.135,0.118,0.061	0.025
354	"LOC114871041"	NA	chrOU015508.1	-	1835739	1836016	1835739	1835998	1836081	1836637	354	9,1,0,3	6,1,2,3	4,5,1,9	1,2,1,3	117	99	0.0500398331926	0.5338292234051802	0.559,0.458,0.0,0.458	0.772,0.679,0.458,0.717	-0.288
355	"LOC114878228"	NA	chrOU015512.1	+	8487010	8487146	8487052	8487146	8486639	8486760	355	4,4,2,2	5,1,2,0	0,4,1,4	1,0,1,0	141	99	0.00246072231347	0.09088536675816247	0.36,0.737,0.413,1.0	0.0,1.0,0.413,1.0	0.024
356	"LOC114876144"	NA	chrOU015507.1	+	10814851	10814954	10814863	10814954	10813095	10814582	356	20,15,21,19	8,10,8,6	38,27,19,27	18,11,8,9	111	99	0.948619803771	1.0	0.69,0.572,0.701,0.739	0.653,0.686,0.679,0.728	-0.011
357	"LOC114876144"	NA	chrOU015507.1	+	10815732	10816115	10815738	10816115	10815476	10815661	357	146,79,81,61	0,6,2,1	197,106,116,98	5,6,3,4	105	99	0.202049128221	1.0	1.0,0.925,0.974,0.983	0.974,0.943,0.973,0.959	0.008
358	"LOC114878792"	NA	chrOU015514.1	-	9072666	9072803	9072666	9072767	9072871	9072969	358	34,16,22,15	9,3,4,3	30,21,15,13	7,1,1,1	135	99	0.0973519999265	0.7184011886893794	0.735,0.796,0.801,0.786	0.759,0.939,0.917,0.905	-0.101
359	"LOC114871024"	NA	chrOU015508.1	+	1432334	1432737	1432528	1432737	1432053	1432250	359	96,54,65,34	0,0,0,0	49,41,44,50	1,0,0,0	293	99	1	1.0	1.0,1.0,1.0,1.0	0.943,1.0,1.0,1.0	0.014
360	"LOC114876509"	NA	chrOU015518.1	-	8575819	8575945	8575819	8575918	8576232	8576369	360	27,11,13,13	5,5,4,6	30,18,21,16	6,4,1,2	126	99	0.0530568168552	0.5483349008016771	0.809,0.634,0.719,0.63	0.797,0.78,0.943,0.863	-0.148
361	"LOC114874570"	NA	chrOU015509.1	+	3879587	3879841	3879659	3879841	3879263	3879522	361	12,2,7,5	0,1,0,0	13,7,6,5	0,0,1,0	171	99	1	1.0	1.0,0.537,1.0,1.0	1.0,1.0,0.776,1.0	-0.06
362	"LOC114871189"	NA	chrOU015508.1	-	1326100	1326176	1326100	1326173	1326238	1326589	362	303,169,197,151	14,1,7,7	306,149,176,189	13,7,8,9	102	99	0.325106804668	1.0	0.955,0.994,0.965,0.954	0.958,0.954,0.955,0.953	0.012
363	"LOC114871152"	NA	chrOU015508.1	-	1191135	1191373	1191135	1191370	1191452	1191663	363	43,16,22,27	2,2,0,1	46,29,38,42	1,0,1,1	102	99	0.338944195605	1.0	0.954,0.886,1.0,0.963	0.978,1.0,0.974,0.976	-0.031
364	"LOC114871152"	NA	chrOU015508.1	-	1209381	1209669	1209381	1209666	1210363	1210650	364	30,13,11,14	2,3,0,0	40,30,23,20	6,2,2,1	102	99	0.126722406965	0.7905257649767237	0.936,0.808,1.0,1.0	0.866,0.936,0.918,0.951	0.018
365	"LOC114878925"	NA	chrOU015514.1	-	9275469	9275570	9275469	9275555	9276047	9276113	365	6,2,0,1	1,0,0,1	0,3,1,4	0,1,1,2	114	99	1	1.0	0.839,1.0,NA,0.465	NA,0.723,0.465,0.635	0.16
366	"LOC114878925"	NA	chrOU015514.1	-	9275469	9275570	9275469	9275555	9276647	9276714	366	22,15,11,6	12,1,4,2	6,10,10,14	5,3,4,5	114	99	0.557119702725	1.0	0.614,0.929,0.705,0.723	0.51,0.743,0.685,0.709	0.081
367	"LOC114878888"	NA	chrOU015509.1	-	5554720	5555012	5554720	5555009	5555240	5555370	367	1,2,0,1	0,0,0,0	0,0,0,0	0,0,0,1	102	99	1	1.0	1.0,1.0,NA,1.0	NA,NA,NA,0.0	1.0
368	"LOC114878888"	NA	chrOU015509.1	-	5554720	5555012	5554720	5555009	5555455	5555759	368	6,1,1,0	1,2,0,0	1,0,2,2	0,0,0,1	102	99	1	1.0	0.853,0.327,1.0,NA	1.0,NA,1.0,0.66	-0.16
369	"LOC114882860"	NA	chrOU015507.1	+	4031884	4032038	4031896	4032038	4031663	4031797	369	23,15,10,24	11,0,1,4	24,16,11,22	4,5,5,3	111	99	0.638829277378	1.0	0.651,1.0,0.899,0.843	0.843,0.741,0.662,0.867	0.07
370	"LOC114882860"	NA	chrOU015507.1	+	4036016	4036112	4036028	4036112	4034562	4034740	370	4,4,2,4	0,1,1,0	9,6,5,9	0,0,0,1	111	99	1	1.0	1.0,0.781,0.641,1.0	1.0,1.0,1.0,0.889	-0.117
371	"LOC114882860"	NA	chrOU015507.1	+	4037905	4038139	4037947	4038139	4034562	4034740	371	3,2,2,2	0,1,0,1	2,3,4,3	2,0,0,0	141	99	1	1.0	1.0,0.584,1.0,0.584	0.413,1.0,1.0,1.0	-0.061
372	"LOC114882860"	NA	chrOU015507.1	+	4036016	4036112	4036028	4036112	4035294	4035414	372	18,14,7,11	6,0,1,2	14,18,10,10	1,3,1,2	111	99	0.894573201162	1.0	0.728,1.0,0.862,0.831	0.926,0.843,0.899,0.817	-0.016
373	"LOC114882860"	NA	chrOU015507.1	+	4037905	4038139	4037947	4038139	4036016	4036112	373	4,3,3,2	2,2,0,1	2,4,7,4	5,4,2,1	141	99	0.205531677998	1.0	0.584,0.513,1.0,0.584	0.219,0.413,0.711,0.737	0.15
374	"LOC114882860"	NA	chrOU015507.1	+	4037905	4038139	4037947	4038139	4036548	4036647	374	7,5,2,4	24,11,6,8	3,6,6,3	18,16,10,14	141	99	0.829777281992	1.0	0.17,0.242,0.19,0.26	0.105,0.208,0.296,0.131	0.031
379	"LOC114882775"	NA	chrOU015508.1	-	977517	977683	977517	977647	977759	978397	379	26,19,17,15	5,2,1,3	28,25,26,23	3,2,4,5	135	99	0.91203025153	1.0	0.792,0.874,0.926,0.786	0.873,0.902,0.827,0.771	0.001
380	"LOC114871204"	NA	chrOU015508.1	+	1749168	1749584	1749171	1749584	1745350	1749099	380	8,9,7,18	1,0,1,0	12,3,6,14	4,0,3,1	102	99	0.00167549517303	0.06883068045962291	0.886,1.0,0.872,1.0	0.744,1.0,0.66,0.931	0.106
381	"LOC114881804"	NA	chrOU015508.1	+	10208791	10209077	10208832	10209077	10208291	10208734	381	14,9,15,11	0,0,0,1	7,2,6,13	0,0,0,2	140	99	1	1.0	1.0,1.0,1.0,0.886	1.0,1.0,1.0,0.821	0.016
382	"LOC114873143"	NA	chrOU015509.1	+	236358	236610	236367	236610	229968	230166	382	30,25,20,15	0,0,0,0	37,11,24,17	3,1,0,0	108	99	0.88227189918	1.0	1.0,1.0,1.0,1.0	0.919,0.91,1.0,1.0	0.043
383	"LOC114873919"	NA	chrOU015514.1	+	7773334	7773580	7773343	7773580	7773056	7773265	383	30,17,13,5	3,0,0,0	25,9,18,22	1,0,0,0	108	99	1	1.0	0.902,1.0,1.0,1.0	0.958,1.0,1.0,1.0	-0.014
384	"LOC114878564"	NA	chrOU015514.1	-	1198168	1198334	1198168	1198258	1198461	1198581	384	1,0,2,1	1,0,1,0	0,0,1,1	2,2,1,0	175	99	1	1.0	0.361,NA,0.531,1.0	0.0,0.0,0.361,1.0	0.29
385	"LOC114878564"	NA	chrOU015514.1	-	1198168	1198364	1198168	1198258	1198461	1198581	385	1,1,2,0	1,0,1,0	0,1,1,1	2,2,1,0	205	99	1	1.0	0.326,1.0,0.491,NA	0.0,0.194,0.326,1.0	0.226
386	"LOC114878564"	NA	chrOU015514.1	-	1198168	1198364	1198168	1198334	1198461	1198581	386	0,1,0,0	0,0,0,1	0,1,0,0	0,0,0,0	129	99	1	1.0	NA,1.0,NA,0.0	NA,1.0,NA,NA	-0.5
387	"LOC114882687"	NA	chrOU015508.1	-	87358	87711	87358	87707	89307	89390	387	17,1,6,9	3,0,0,2	11,6,9,6	4,3,3,0	103	99	0.0349630551878	0.4425379962815359	0.845,1.0,1.0,0.812	0.726,0.658,0.743,1.0	0.133
390	"LOC114882746"	NA	chrOU015508.1	-	47916	48083	47916	48071	48646	48881	390	5,1,1,0	41,43,24,17	2,1,8,10	33,19,27,25	111	99	0.00111549078162	0.051289810836527755	0.098,0.02,0.036,0.0	0.051,0.045,0.209,0.263	-0.104
391	"LOC114882746"	NA	chrOU015508.1	-	47916	48083	47916	48071	50650	51143	391	1,1,0,0	1,2,0,0	2,0,1,3	0,1,1,0	111	99	1	1.0	0.471,0.308,NA,NA	1.0,0.0,0.471,1.0	-0.228
393	"LOC114882751"	NA	chrOU015508.1	+	11558	11741	11567	11741	11258	11421	393	2,0,0,0	3,1,1,0	0,0,0,1	2,3,5,2	108	99	1	1.0	0.379,0.0,0.0,NA	0.0,0.0,0.0,0.314	0.048
394	"LOC114882751"	NA	chrOU015508.1	+	11561	11741	11567	11741	11258	11421	394	2,0,0,0	3,1,1,0	0,0,0,1	2,3,5,2	105	99	1	1.0	0.386,0.0,0.0,NA	0.0,0.0,0.0,0.32	0.049
395	"LOC114882740"	NA	chrOU015507.1	+	12446825	12447114	12446855	12447114	12446555	12446754	395	196,108,115,90	23,8,15,9	161,70,95,112	16,5,11,15	129	99	0.957286023511	1.0	0.867,0.912,0.855,0.885	0.885,0.915,0.869,0.851	-0.0
396	"LOC114882802"	NA	chrOU015507.1	+	12095690	12095879	12095736	12095879	12095490	12095605	396	70,42,40,33	45,28,22,13	54,30,43,33	47,28,28,24	145	99	0.0994642173531	0.725087724251214	0.515,0.506,0.554,0.634	0.44,0.422,0.512,0.484	0.088
397	"LOC114876087"	NA	chrOU015506.1	-	263993	264089	263993	264063	264210	264417	397	19,18,14,12	7,5,8,7	25,16,20,13	11,1,3,6	125	99	0.20210871036	1.0	0.683,0.74,0.581,0.576	0.643,0.927,0.841,0.632	-0.116
398	"LOC114876087"	NA	chrOU015506.1	-	263993	264123	263993	264063	264210	264417	398	33,29,17,17	7,5,8,7	40,25,30,21	11,1,3,6	159	99	0.163660925544	0.9149579782894094	0.746,0.783,0.57,0.602	0.694,0.94,0.862,0.685	-0.12
399	"LOC114876087"	NA	chrOU015506.1	-	263993	264123	263993	264089	264210	264417	399	14,11,3,5	0,0,0,0	15,10,10,8	0,1,0,0	133	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.882,1.0,1.0	0.029
400	"LOC114876087"	NA	chrOU015506.1	-	263993	264089	263993	264063	264259	264417	400	21,20,17,12	315,162,176,107	27,15,25,14	268,140,124,216	125	99	0.384068941823	1.0	0.05,0.089,0.071,0.082	0.074,0.078,0.138,0.049	-0.012
401	"LOC114876087"	NA	chrOU015506.1	-	263993	264123	263993	264063	264259	264417	401	33,28,20,18	315,162,176,107	35,24,27,20	268,140,124,216	159	99	0.618277797745	1.0	0.061,0.097,0.066,0.095	0.075,0.096,0.119,0.055	-0.006
402	"LOC114876087"	NA	chrOU015506.1	-	263993	264123	263993	264089	264259	264417	402	14,10,6,6	2,2,3,0	10,9,7,7	2,0,5,1	133	99	0.772186598413	1.0	0.839,0.788,0.598,1.0	0.788,1.0,0.51,0.839	0.022
403	"LOC114876893"	NA	chrOU015508.1	+	2789859	2790101	2789880	2790101	2787776	2787989	403	0,0,2,0	1,1,0,1	0,1,3,3	4,0,0,1	120	99	0.0004216968942	0.027051202520036	0.0,0.0,1.0,0.0	0.0,1.0,1.0,0.712	-0.428
404	"LOC114876893"	NA	chrOU015508.1	+	2789859	2790101	2789880	2790101	2787776	2788001	404	0,0,0,0	1,0,0,0	1,1,2,1	0,0,0,0	120	99	1	1.0	0.0,NA,NA,NA	1.0,1.0,1.0,1.0	-1.0
405	"LOC114872297"	NA	chrOU015508.1	+	9066366	9066537	9066375	9066537	9066068	9066301	405	15,20,21,13	1,0,2,4	15,13,13,10	5,0,0,2	108	99	0.928781829308	1.0	0.932,1.0,0.906,0.749	0.733,1.0,1.0,0.821	0.008
406	"LOC114874537"	NA	chrOU015509.1	+	4190535	4191265	4190571	4191265	4188977	4189150	406	114,69,84,82	187,79,111,76	79,47,73,70	152,67,121,104	135	99	0.0577416315283	0.5730920521288982	0.309,0.39,0.357,0.442	0.276,0.34,0.307,0.33	0.061
407	"LOC114872114"	NA	chrOU015512.1	+	2889763	2889840	2889777	2889840	2889200	2889468	407	3,3,1,3	52,24,29,20	1,2,1,1	53,36,30,41	113	99	0.0369751026099	0.4552180665579492	0.048,0.099,0.029,0.116	0.016,0.046,0.028,0.021	0.045
408	"LOC114876097"	NA	chrOU015506.1	-	19612	19779	19612	19749	20921	21150	408	38,20,16,27	16,6,4,7	44,34,47,42	16,8,16,8	129	99	0.718341544621	1.0	0.646,0.719,0.754,0.747	0.679,0.765,0.693,0.801	-0.018
410	"LOC114871283"	NA	chrOU015513.1	+	6622553	6623211	6622652	6623211	6622274	6622486	410	12,2,7,4	5,2,7,5	14,5,2,3	3,1,0,1	198	99	0.00488901139926	0.12516980321059976	0.545,0.333,0.333,0.286	0.7,0.714,1.0,0.6	-0.379
411	"LOC114871283"	NA	chrOU015513.1	+	6622553	6623211	6622664	6623211	6622274	6622486	411	16,4,10,5	2,1,4,3	17,7,2,5	2,0,0,2	210	99	0.0151886037234	0.2875623881413462	0.79,0.653,0.541,0.44	0.8,1.0,1.0,0.541	-0.229
412	"LOC114871283"	NA	chrOU015513.1	+	6622652	6623211	6622664	6623211	6622274	6622486	412	9,4,10,6	2,1,4,3	6,3,0,3	2,0,0,2	111	99	1	1.0	0.801,0.781,0.69,0.641	0.728,1.0,NA,0.572	-0.038
413	"LOC114878417"	NA	chrOU015507.1	+	11564899	11565393	11565156	11565393	11564340	11564796	413	26,16,21,16	39,22,27,26	21,8,18,19	37,18,25,28	356	99	0.546285097764	1.0	0.156,0.168,0.178,0.146	0.136,0.11,0.167,0.159	0.019
414	"LOC114878423"	NA	chrOU015507.1	+	11491975	11492169	11491987	11492169	11490086	11490223	414	60,26,24,26	42,16,30,34	46,31,20,32	53,26,23,42	111	99	0.386415606237	1.0	0.56,0.592,0.416,0.405	0.436,0.515,0.437,0.405	0.045
415	"LOC114883158"	NA	chrOU015504.1	+	15018785	15018999	15018824	15018999	15016535	15018610	415	2,1,3,0	0,0,1,0	0,1,0,3	0,0,1,1	138	99	1	1.0	1.0,1.0,0.683,NA	NA,1.0,0.0,0.683	0.333
416	"LOC114874850"	NA	chrOU015507.1	-	11415210	11415383	11415210	11415380	11415466	11416178	416	7,5,3,2	15,9,7,9	3,10,3,7	16,6,6,8	102	99	0.346387104691	1.0	0.312,0.35,0.294,0.177	0.154,0.618,0.327,0.459	-0.106
417	"LOC114875179"	NA	chrOU015507.1	+	11368777	11368915	11368825	11368915	11368559	11368619	417	28,14,8,7	3,1,0,0	20,6,6,15	1,0,1,1	147	99	0.436843021171	1.0	0.863,0.904,1.0,1.0	0.931,1.0,0.802,0.91	0.031
418	"LOC114875179"	NA	chrOU015507.1	+	11368777	11368915	11368825	11368915	11368559	11368648	418	29,15,9,8	0,0,2,1	20,5,6,15	7,1,3,2	147	99	5.18972040453e-05	0.0100568138346894	1.0,1.0,0.752,0.843	0.658,0.771,0.574,0.835	0.189
419	"LOC114879767"	NA	chrOU015519.1	-	3189298	3189483	3189298	3189477	3192113	3194445	419	0,0,1,0	1,0,0,1	0,0,0,0	0,0,0,1	105	99	1	1.0	0.0,NA,1.0,0.0	NA,NA,NA,0.0	0.333
420	"LOC114880380"	NA	chrOU015513.1	-	5904805	5904895	5904805	5904892	5906274	5906428	420	10,5,6,3	6,1,3,2	7,2,5,1	8,5,1,5	102	99	0.0782897045253	0.6659314534287744	0.618,0.829,0.66,0.593	0.459,0.28,0.829,0.163	0.242
421	"LOC114880380"	NA	chrOU015513.1	-	5905934	5906024	5905934	5906021	5906274	5906428	421	4,2,2,4	1,0,1,0	9,8,10,9	0,2,1,0	102	99	1	1.0	0.795,1.0,0.66,1.0	1.0,0.795,0.907,1.0	-0.062
422	"LOC114880380"	NA	chrOU015513.1	-	5906274	5906428	5906274	5906413	5907587	5907705	422	3,8,7,4	7,2,4,1	16,10,12,11	7,3,6,6	114	99	0.687309711481	1.0	0.271,0.776,0.603,0.776	0.665,0.743,0.635,0.614	-0.058
423	"LOC114880380"	NA	chrOU015513.1	-	5907779	5907932	5907779	5907923	5908381	5908441	423	3,0,2,1	2,3,0,1	1,2,1,2	3,1,2,1	108	99	0.834833776533	1.0	0.579,0.0,1.0,0.478	0.234,0.647,0.314,0.647	0.054
424	"LOC114880380"	NA	chrOU015513.1	-	5907779	5907932	5907779	5907923	5909070	5909232	424	3,3,7,4	7,2,3,0	3,7,8,7	5,3,2,5	108	99	0.863614016744	1.0	0.282,0.579,0.681,1.0	0.355,0.681,0.786,0.562	0.039
425	"LOC114880380"	NA	chrOU015513.1	-	5968311	5968359	5968311	5968356	5968502	5968531	425	8,3,6,5	1,1,0,2	11,5,7,4	1,1,1,3	102	99	0.25247502551	1.0	0.886,0.744,1.0,0.708	0.914,0.829,0.872,0.564	0.04
426	"LOC114874428"	NA	chrOU015507.1	-	11273960	11274253	11273960	11274241	11274606	11274720	426	3,1,2,1	21,4,7,18	3,0,1,0	44,19,10,18	111	99	0.0618965772544	0.5909024938735729	0.113,0.182,0.203,0.047	0.057,0.0,0.082,0.0	0.102
427	"LOC114874428"	NA	chrOU015507.1	-	11273960	11274253	11273960	11274241	11275009	11275136	427	5,2,2,2	0,0,4,4	4,0,0,1	6,1,1,1	111	99	0.00763670481688	0.17556628522888407	1.0,1.0,0.308,0.308	0.373,0.0,0.0,0.471	0.443
428	"LOC114878385"	NA	chrOU015510.1	-	235087	235309	235087	235267	235715	236059	428	2,1,2,3	18,10,4,12	4,2,2,2	19,5,13,10	141	99	0.689527214231	1.0	0.072,0.066,0.26,0.149	0.129,0.219,0.097,0.123	-0.005
429	"LOC114874576"	NA	chrOU015507.1	+	11253866	11254065	11253869	11254065	11253324	11253656	429	20,9,12,9	10,6,9,6	14,7,6,8	18,7,6,9	102	99	0.0560153367043	0.5609002381990573	0.66,0.593,0.564,0.593	0.43,0.493,0.493,0.463	0.133
431	"LOC114875347"	NA	chrOU015507.1	+	11162215	11162390	11162251	11162390	11161398	11161619	431	8,1,0,3	3,0,0,0	5,1,4,2	2,0,0,0	135	99	1	1.0	0.662,1.0,NA,1.0	0.647,1.0,1.0,1.0	-0.024
432	"LOC114875347"	NA	chrOU015507.1	+	11162215	11162390	11162251	11162390	11161406	11161495	432	6,2,0,1	0,0,0,0	5,0,2,3	0,0,0,1	135	99	1	1.0	1.0,1.0,NA,1.0	1.0,NA,1.0,0.688	0.104
433	"LOC114873057"	NA	chrOU015509.1	-	273847	274204	273847	274192	275099	275522	433	19,11,14,12	16,6,12,9	17,8,8,16	15,14,10,13	111	99	0.255398799774	1.0	0.514,0.621,0.51,0.543	0.503,0.338,0.416,0.523	0.102
434	"LOC114879884"	NA	chrOU015509.1	-	3000217	3000431	3000217	3000386	3002697	3002850	434	112,57,50,48	31,19,10,10	70,50,48,93	24,14,11,26	144	99	0.632797745621	1.0	0.713,0.673,0.775,0.767	0.667,0.711,0.75,0.711	0.022
435	"LOC114879884"	NA	chrOU015509.1	-	3009659	3009751	3009659	3009730	3010080	3010184	435	18,6,12,8	90,35,63,35	17,15,7,14	82,19,42,71	120	99	0.316078311813	1.0	0.142,0.124,0.136,0.159	0.146,0.394,0.121,0.14	-0.06
436	"LOC114879884"	NA	chrOU015509.1	-	3010374	3010560	3010374	3010512	3011237	3011258	436	33,10,16,7	57,22,23,18	26,14,23,28	37,29,16,33	147	99	0.131846294328	0.808791400753876	0.281,0.234,0.319,0.208	0.321,0.245,0.492,0.364	-0.095
437	"LOC114879884"	NA	chrOU015509.1	-	3010374	3010560	3010374	3010512	3011826	3012008	437	14,3,9,2	3,0,1,0	9,5,12,14	0,0,0,2	147	99	0.724434463222	1.0	0.759,1.0,0.858,1.0	1.0,1.0,1.0,0.825	-0.052
438	"LOC114879884"	NA	chrOU015509.1	-	3011826	3012008	3011826	3012005	3012112	3012373	438	69,39,32,34	13,8,7,6	68,35,35,54	6,7,3,4	102	99	0.0283999105541	0.3923328742620256	0.837,0.826,0.816,0.846	0.917,0.829,0.919,0.929	-0.067
439	"LOC114879884"	NA	chrOU015509.1	-	3014907	3015042	3014907	3015039	3015126	3015754	439	20,12,4,9	26,4,9,6	16,7,5,7	18,18,8,19	102	99	0.092128357278	0.6981039262857744	0.427,0.744,0.301,0.593	0.463,0.274,0.378,0.263	0.172
440	"LOC114879884"	NA	chrOU015509.1	-	3014907	3015070	3014907	3015039	3015126	3015754	440	18,10,12,7	26,4,9,6	10,8,2,5	18,18,8,19	130	99	0.00244655889759	0.09088536675816247	0.345,0.656,0.504,0.47	0.297,0.253,0.16,0.167	0.274
441	"LOC114879884"	NA	chrOU015509.1	-	3014907	3015070	3014907	3015042	3015126	3015754	441	14,9,12,7	16,11,4,9	10,6,2,4	16,5,5,6	127	99	0.240038488745	1.0	0.406,0.389,0.7,0.377	0.328,0.483,0.238,0.342	0.12
442	"LOC114873584"	NA	chrOU015516.1	-	9096120	9096282	9096120	9096265	9096495	9097168	442	2,3,0,2	72,34,35,25	1,1,3,3	60,27,30,28	116	99	0.596146180813	1.0	0.023,0.07,0.0,0.064	0.014,0.031,0.079,0.084	-0.013
443	"LOC114873584"	NA	chrOU015516.1	-	9096120	9096282	9096120	9096265	9096506	9097168	443	2,5,1,2	65,29,31,26	1,1,5,2	44,19,15,20	116	99	0.793730264813	1.0	0.026,0.128,0.027,0.062	0.019,0.043,0.221,0.079	-0.03
444	"LOC114873625"	NA	chrOU015516.1	+	9049667	9050167	9049679	9050167	9049211	9049397	444	4,1,0,2	8,8,5,1	3,1,0,0	8,5,2,4	111	99	0.140991193649	0.8300529357228016	0.308,0.1,0.0,0.641	0.251,0.151,0.0,0.0	0.162
445	"LOC114876137"	NA	chrOU015504.1	+	15634865	15635173	15635071	15635173	15634714	15634747	445	113,82,101,72	2,1,3,3	123,77,63,96	5,0,2,0	305	99	0.566542848203	1.0	0.948,0.964,0.916,0.886	0.889,1.0,0.911,1.0	-0.021
446	"LOC114880515"	NA	chrOU015509.1	-	8879387	8879757	8879387	8879704	8879842	8880166	446	51,27,21,12	5,5,1,0	33,18,16,24	1,3,1,2	152	99	0.487961305113	1.0	0.869,0.779,0.932,1.0	0.956,0.796,0.912,0.887	0.007
447	"LOC114874717"	NA	chrOU015507.1	-	9823759	9823986	9823759	9823959	9824057	9824323	447	78,37,31,32	1,4,1,6	77,29,39,62	4,3,3,0	126	99	0.467342218516	1.0	0.984,0.879,0.961,0.807	0.938,0.884,0.911,1.0	-0.026
452	"LOC114874749"	NA	chrOU015507.1	+	9609352	9609894	9609370	9609894	9608252	9608397	452	18,10,12,10	124,86,55,37	14,9,10,6	141,58,32,59	117	99	0.421096628753	1.0	0.109,0.09,0.156,0.186	0.078,0.116,0.209,0.079	0.015
453	"LOC114874749"	NA	chrOU015507.1	+	9609352	9609894	9609370	9609894	9609247	9609275	453	37,14,22,17	30,9,19,5	22,16,15,9	8,4,4,7	117	99	0.0862656848553	0.676386347757736	0.511,0.568,0.495,0.742	0.699,0.772,0.76,0.521	-0.109
454	"LOC114871005"	NA	chrOU015508.1	-	1763201	1763492	1763201	1763489	1764289	1764581	454	6,4,4,5	2,2,0,1	9,0,4,4	2,0,1,3	102	99	1	1.0	0.744,0.66,1.0,0.829	0.814,NA,0.795,0.564	0.084
455	"LOC114871005"	NA	chrOU015508.1	-	1763201	1763513	1763201	1763489	1764289	1764581	455	8,7,4,1	2,2,0,1	19,3,7,4	2,0,1,3	123	99	0.992321350861	1.0	0.763,0.738,1.0,0.446	0.884,1.0,0.849,0.518	-0.076
456	"LOC114871005"	NA	chrOU015508.1	-	1763201	1763513	1763201	1763492	1764289	1764581	456	8,7,4,1	6,4,4,5	16,3,6,4	6,0,3,4	120	99	0.114695622111	0.7602056120630294	0.524,0.591,0.452,0.142	0.688,1.0,0.623,0.452	-0.264
457	"LOC114874769"	NA	chrOU015507.1	+	9186510	9186760	9186514	9186760	9186207	9186442	457	8,6,4,4	0,1,2,0	14,4,2,5	1,0,1,0	103	99	1	1.0	1.0,0.852,0.658,1.0	0.931,1.0,0.658,1.0	-0.02
458	"LOC114883205"	NA	chrOU015504.1	-	13716701	13718183	13716701	13718156	13718429	13718508	458	7,2,2,3	4,1,2,3	12,6,2,7	6,2,4,1	126	99	0.490801353671	1.0	0.579,0.611,0.44,0.44	0.611,0.702,0.282,0.846	-0.093
459	"LOC114880795"	NA	chrOU015507.1	-	8166273	8166507	8166273	8166504	8167149	8167368	459	15,6,9,7	6,3,5,3	14,10,10,4	10,2,2,1	102	99	0.625982797299	1.0	0.708,0.66,0.636,0.694	0.576,0.829,0.829,0.795	-0.083
462	"LOC114873991"	NA	chrOU015507.1	-	7267755	7267975	7267755	7267972	7271995	7272073	462	10,0,1,7	0,0,0,0	6,5,2,6	2,2,1,2	102	99	1	1.0	1.0,NA,1.0,1.0	0.744,0.708,0.66,0.744	0.286
463	"LOC114873991"	NA	chrOU015507.1	-	7403773	7403903	7403773	7403876	7407057	7407087	463	2,0,2,0	2,1,1,1	2,0,2,1	1,0,1,1	126	99	1	1.0	0.44,0.0,0.611,0.0	0.611,NA,0.611,0.44	-0.291
