ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1865	"LOC114875494"	NA	chrOU015505.1	-	3359672	3359790	3359471	3359553	3360089	3360294
1866	"LOC114882798"	NA	chrOU015508.1	-	806872	806921	805709	806182	807734	807815
1867	"LOC114871910"	NA	chrOU015504.1	+	16905272	16905375	16904920	16905015	16905597	16905792
1869	"LOC114877658"	NA	chrOU015511.1	+	10289810	10289972	10288645	10288733	10294452	10294658
1875	"LOC114877658"	NA	chrOU015511.1	+	10294452	10294658	10288783	10289020	10296654	10296847
1876	"LOC114877658"	NA	chrOU015511.1	+	10296071	10296325	10294452	10294658	10296654	10296847
1877	"LOC114877658"	NA	chrOU015511.1	+	10296074	10296325	10294452	10294658	10296654	10296847
1878	"LOC114870954"	NA	chrOU015504.1	+	14669246	14669296	14668200	14668436	14669529	14669587
1880	"LOC114870954"	NA	chrOU015504.1	+	14683542	14683624	14682951	14683087	14683753	14683806
1890	"LOC114875632"	NA	chrOU015505.1	+	8428316	8428522	8427675	8427784	8429751	8430605
1894	"LOC114883175"	NA	chrOU015504.1	-	14011832	14012148	14011217	14011334	14012519	14012698
1895	"LOC114883175"	NA	chrOU015504.1	-	14012230	14012307	14011832	14012148	14012519	14012698
1896	"LOC114883193"	NA	chrOU015504.1	-	14736265	14736425	14735356	14736186	14736495	14736799
1898	"LOC114877587"	NA	chrOU015515.1	-	398728	398997	398418	398655	400929	401320
1899	"LOC114877587"	NA	chrOU015515.1	-	398728	398997	398418	398655	425276	425826
1900	"LOC114877587"	NA	chrOU015515.1	-	400929	401320	398728	398997	401439	401449
1901	"LOC114877587"	NA	chrOU015515.1	-	400929	401449	398418	398655	425276	425826
1902	"LOC114877587"	NA	chrOU015515.1	-	400929	401449	398728	398997	415884	416466
1903	"LOC114877587"	NA	chrOU015515.1	-	400929	401449	398728	398997	425276	425826
1904	"LOC114877587"	NA	chrOU015515.1	-	401439	401449	398728	398997	415884	416466
1905	"LOC114877587"	NA	chrOU015515.1	-	401439	401449	398728	398997	425276	425826
1906	"LOC114881040"	NA	chrOU015507.1	-	6496581	6496686	6496127	6496345	6497238	6497548
1907	"LOC114873084"	NA	chrOU015509.1	+	34727	34897	33311	33609	35078	35285
1913	"LOC114872133"	NA	chrOU015512.1	-	2785609	2786633	2778939	2778996	2787492	2787784
1914	"LOC114872133"	NA	chrOU015512.1	-	2785609	2786633	2778939	2778996	2789031	2789122
1915	"LOC114883222"	NA	chrOU015504.1	+	15002631	15002864	15000988	15001499	15003701	15004639
1922	"LOC114881046"	NA	chrOU015504.1	+	4979142	4979294	4978848	4979060	4979379	4979585
1923	"LOC114881046"	NA	chrOU015504.1	+	4979646	4979776	4979379	4979585	4980059	4980191
1924	"LOC114881046"	NA	chrOU015504.1	+	4979843	4979933	4979646	4979776	4980059	4980191
1927	"LOC114872770"	NA	chrOU015504.1	-	13565356	13565758	13553833	13553970	13576858	13577083
1928	"LOC114882120"	NA	chrOU015507.1	+	2365102	2365240	2364083	2364128	2368272	2368552
1929	"LOC114882120"	NA	chrOU015507.1	+	2369935	2369961	2368272	2368552	2373275	2373419
1930	"LOC114876389"	NA	chrOU015504.1	-	12003879	12004001	12003511	12003624	12004363	12004572
1931	"LOC114870906"	NA	chrOU015504.1	+	14733447	14733492	14733154	14733261	14733595	14733706
1932	"LOC114872401"	NA	chrOU015506.1	+	4454844	4454968	4452542	4452692	4467959	4468396
1933	"LOC114872401"	NA	chrOU015506.1	+	4457872	4457996	4452542	4452692	4467959	4468396
1934	"LOC114872401"	NA	chrOU015506.1	+	4460500	4460754	4460192	4460432	4467959	4468396
1935	"LOC114872401"	NA	chrOU015506.1	+	4462106	4462230	4452542	4452692	4467959	4468396
1955	"LOC114875826"	NA	chrOU015505.1	-	13965429	13965832	13965234	13965343	13965924	13966157
1956	"LOC114871659"	NA	chrOU015506.1	+	4276619	4276757	4275941	4276109	4276963	4277089
1957	"LOC114871659"	NA	chrOU015506.1	+	4276619	4276757	4275941	4276109	4277695	4278039
1958	"LOC114871659"	NA	chrOU015506.1	+	4276963	4277089	4275941	4276109	4277695	4278039
1959	"LOC114871659"	NA	chrOU015506.1	+	4276963	4277089	4276619	4276757	4277695	4278039
1960	"LOC114871659"	NA	chrOU015506.1	+	4277233	4277356	4276963	4277089	4277695	4278039
1961	"LOC114871659"	NA	chrOU015506.1	+	4277695	4278039	4275941	4276109	4278330	4278667
1963	"LOC114875359"	NA	chrOU015510.1	+	5746441	5746643	5746052	5746391	5747236	5747541
1964	"LOC114874676"	NA	chrOU015509.1	+	3259492	3259701	3258867	3259396	3259811	3259992
1966	"LOC114872364"	NA	chrOU015506.1	-	5246994	5247068	5246555	5246858	5247347	5247454
1967	"LOC114872364"	NA	chrOU015506.1	-	5247347	5247454	5246994	5247068	5247542	5247671
1968	"LOC114872820"	NA	chrOU015504.1	-	12689733	12690028	12688543	12689087	12697842	12698039
1969	"LOC114872646"	NA	chrOU015506.1	+	1743869	1744493	1743507	1743633	1744668	1744770
1970	"LOC114877580"	NA	chrOU015515.1	-	281469	281563	277636	281295	283764	283883
1971	"LOC114872818"	NA	chrOU015504.1	-	12666359	12666487	12665598	12665643	12667275	12667571
1972	"LOC114874993"	NA	chrOU015515.1	+	1075361	1075616	1065988	1066190	1077028	1082223
1973	"LOC114874136"	NA	chrOU015505.1	+	2119394	2119562	2117327	2117743	2120092	2120771
1976	"LOC114879975"	NA	chrOU015517.1	-	3868426	3868851	3868155	3868348	3869279	3869555
1977	"LOC114878633"	NA	chrOU015508.1	-	11103004	11103133	11102827	11102926	11103216	11103506
1978	"LOC114878633"	NA	chrOU015508.1	-	11103216	11103526	11102827	11102926	11107059	11107113
1979	"LOC114872522"	NA	chrOU015506.1	+	9397069	9397325	9396864	9396979	9397761	9397875
1982	"LOC114882660"	NA	chrOU015508.1	-	567156	567468	565964	566644	568812	568899
1984	"LOC114875862"	NA	chrOU015505.1	-	14031753	14031897	14031577	14031692	14032492	14032583
1985	"LOC114875862"	NA	chrOU015505.1	-	14032043	14032336	14031577	14031692	14032492	14033053
1986	"LOC114875862"	NA	chrOU015505.1	-	14032043	14032336	14031753	14031897	14032492	14033053
1987	"LOC114875862"	NA	chrOU015505.1	-	14032043	14032394	14031753	14031897	14032492	14032583
1988	"LOC114875862"	NA	chrOU015505.1	-	14032043	14032401	14031753	14031897	14032492	14032585
1989	"LOC114876892"	NA	chrOU015508.1	+	3248490	3248708	3244116	3244262	3251125	3251340
1990	"LOC114876892"	NA	chrOU015508.1	+	3248490	3248708	3244116	3244262	3252305	3252418
1991	"LOC114876892"	NA	chrOU015508.1	+	3251125	3251340	3244116	3244262	3252305	3252418
1992	"LOC114876892"	NA	chrOU015508.1	+	3251125	3251340	3248490	3248708	3252305	3252418
1993	"LOC114876892"	NA	chrOU015508.1	+	3254956	3255055	3253936	3254084	3255243	3255388
1994	"LOC114876382"	NA	chrOU015504.1	+	12365826	12366023	12365630	12365712	12366090	12366221
1995	"LOC114881411"	NA	chrOU015508.1	-	9759765	9760034	9759491	9759704	9760339	9760447
1996	"LOC114881411"	NA	chrOU015508.1	-	9760101	9760261	9759765	9760034	9760339	9760447
1999	"LOC114871918"	NA	chrOU015504.1	+	15952181	15952226	15950109	15950722	15953410	15953553
2000	"LOC114871918"	NA	chrOU015504.1	+	15954542	15954769	15953857	15954075	15954911	15955238
2001	"LOC114875821"	NA	chrOU015505.1	+	13936086	13936198	13935689	13936005	13936292	13936465
2002	"LOC114876723"	NA	chrOU015506.1	-	8408902	8409015	8408669	8408828	8409104	8409424
2003	"LOC114876723"	NA	chrOU015506.1	-	8422976	8423208	8422553	8422711	8423303	8423521
2004	"LOC114877492"	NA	chrOU015512.1	+	263926	263993	263629	263849	264229	264309
2005	"LOC114874851"	NA	chrOU015505.1	+	9548464	9548767	9548107	9548379	9548953	9549330
2007	"LOC114873365"	NA	chrOU015514.1	+	7412970	7413261	7412823	7412896	7413349	7414161
2008	"LOC114878526"	NA	chrOU015509.1	-	6035468	6035516	6031943	6032168	6035585	6035633
2009	"LOC114878526"	NA	chrOU015509.1	-	6035585	6035633	6031943	6032168	6035958	6036115
2010	"LOC114876399"	NA	chrOU015504.1	+	12387719	12387860	12386999	12387092	12388125	12388527
2011	"LOC114870992"	NA	chrOU015508.1	-	1520139	1520396	1519928	1520062	1520460	1520629
2012	"LOC114879611"	NA	chrOU015506.1	+	792508	792625	792198	792434	794583	794667
2014	"LOC114872371"	NA	chrOU015508.1	-	9010864	9011229	9010332	9010516	9011305	9011427
2015	"LOC114872371"	NA	chrOU015508.1	-	9011504	9011655	9011305	9011427	9012015	9012114
2016	"LOC114872371"	NA	chrOU015508.1	-	9012015	9012114	9011504	9011655	9019231	9019503
2017	"LOC114872371"	NA	chrOU015508.1	-	9012522	9012599	9012015	9012114	9012672	9012716
2018	"LOC114872371"	NA	chrOU015508.1	-	9012672	9012716	9012015	9012114	9019231	9019503
2019	"LOC114878548"	NA	chrOU015504.1	-	11705733	11706015	11704349	11704538	11706987	11707100
2020	"LOC114881900"	NA	chrCAJRAL010000425.1	-	2961439	2961688	2961287	2961353	2962363	2963128
2021	"LOC114881900"	NA	chrCAJRAL010000425.1	-	2964186	2964703	2963899	2964106	2964794	2965317
2022	"LOC114881900"	NA	chrCAJRAL010000425.1	-	2964621	2964703	2961439	2961688	2964794	2965317
2023	"LOC114881900"	NA	chrCAJRAL010000425.1	-	2964621	2964703	2963899	2964106	2964794	2965317
2024	"LOC114874712"	NA	chrOU015507.1	-	9821013	9821194	9820728	9820936	9821469	9821643
2025	"LOC114874712"	NA	chrOU015507.1	-	9821280	9821404	9821013	9821194	9821469	9821643
2027	"LOC114872775"	NA	chrOU015504.1	+	12626862	12626904	12626665	12626704	12627131	12627244
2028	"LOC114876395"	NA	chrOU015504.1	-	12429865	12429963	12429093	12429191	12430505	12430537
2029	"LOC114876395"	NA	chrOU015504.1	-	12430505	12430537	12429865	12429963	12431892	12431997
2032	"LOC114877394"	NA	chrOU015518.1	-	4045549	4045854	4045124	4045479	4047035	4047256
2033	"LOC114873163"	NA	chrOU015509.1	+	6102	6389	5865	5973	6461	6777
2034	"LOC114872828"	NA	chrOU015504.1	+	13352437	13352563	13351651	13351949	13352899	13353079
2035	"LOC114872828"	NA	chrOU015504.1	+	13352637	13352777	13352437	13352563	13352899	13353079
2036	"LOC114874017"	NA	chrOU015510.1	-	506309	509914	505899	505964	511120	511335
2037	"LOC114874017"	NA	chrOU015510.1	-	511120	511335	506309	509914	511941	512258
2038	"LOC114876364"	NA	chrOU015504.1	-	12552745	12552926	12551879	12552156	12553005	12553076
2039	"LOC114876364"	NA	chrOU015504.1	-	12555084	12555213	12554540	12554762	12555677	12555902
2042	"LOC114871011"	NA	chrOU015508.1	-	1880957	1881090	1880030	1880105	1881327	1882551
2043	"LOC114879338"	NA	chrOU015512.1	+	6108959	6109136	6108151	6108611	6109587	6109976
2044	"LOC114873532"	NA	chrOU015504.1	+	9536927	9537052	9525683	9525779	9540563	9541076
2045	"LOC114873527"	NA	chrOU015504.1	+	9512927	9513182	9512608	9512789	9513438	9513693
2047	"LOC114879566"	NA	chrOU015507.1	+	11943565	11943755	11941185	11941427	11944162	11945388
2050	"LOC114882882"	NA	chrOU015504.1	-	9383836	9384035	9383150	9383507	9385045	9385198
2051	"LOC114873378"	NA	chrOU015514.1	-	7346991	7347283	7346187	7346904	7347355	7347772
2055	"LOC114875760"	NA	chrOU015511.1	-	3292650	3294336	3282873	3283089	3307575	3307664
2057	"LOC114882920"	NA	chrOU015504.1	-	9367930	9368092	9367743	9367822	9368165	9368356
2059	"LOC114871155"	NA	chrOU015508.1	-	1235446	1235576	1229233	1229299	1240521	1240625
2060	"LOC114871155"	NA	chrOU015508.1	-	1240521	1240625	1235446	1235576	1250010	1250133
2061	"LOC114871155"	NA	chrOU015508.1	-	1240521	1240625	1235446	1235576	1266204	1267641
2065	"LOC114883152"	NA	chrOU015504.1	+	15113723	15113915	15113326	15113625	15114081	15114393
2066	"LOC114875909"	NA	chrOU015517.1	+	4935598	4935801	4926107	4928494	4946253	4946467
2067	"LOC114875909"	NA	chrOU015517.1	+	4946253	4946467	4935598	4935801	4950340	4950792
2069	"LOC114877263"	NA	chrOU015513.1	+	5674654	5674840	5674336	5674576	5674923	5675259
2070	"LOC114877263"	NA	chrOU015513.1	+	5674923	5675259	5674336	5674576	5675342	5675681
2075	"LOC114883033"	NA	chrOU015505.1	+	9077813	9077922	9076175	9077012	9078226	9078288
2076	"LOC114883033"	NA	chrOU015505.1	+	9077813	9077922	9076175	9077012	9078757	9078941
2078	"LOC114883033"	NA	chrOU015505.1	+	9077813	9077922	9076896	9076931	9078226	9078288
2079	"LOC114883033"	NA	chrOU015505.1	+	9078226	9078288	9076175	9077012	9078757	9078941
2083	"LOC114883033"	NA	chrOU015505.1	+	9082280	9082401	9081909	9082156	9082604	9082765
2084	"LOC114883033"	NA	chrOU015505.1	+	9082280	9082539	9081909	9082156	9082604	9082765
2090	"LOC114871483"	NA	chrOU015519.1	+	4312285	4312468	4309195	4309264	4313685	4316690
2092	"LOC114874012"	NA	chrOU015510.1	+	647711	648112	647237	647643	648178	648717
2093	"LOC114872504"	NA	chrOU015506.1	-	9641695	9641841	9638444	9638531	9643115	9643287
2096	"LOC114880069"	NA	chrOU015519.1	+	8050918	8050979	8050619	8050766	8051578	8053529
2098	"LOC114875983"	NA	chrOU015514.1	-	6069716	6069804	6069236	6069463	6070047	6070299
2099	"LOC114875983"	NA	chrOU015514.1	-	6070047	6070299	6069236	6069463	6072506	6072992
2100	"LOC114875983"	NA	chrOU015514.1	-	6070047	6070299	6069236	6069463	6077544	6077790
2101	"LOC114875983"	NA	chrOU015514.1	-	6070372	6070560	6070047	6070299	6072506	6072992
2102	"LOC114875983"	NA	chrOU015514.1	-	6070372	6070560	6070047	6070299	6077544	6077790
2103	"LOC114875983"	NA	chrOU015514.1	-	6077544	6077790	6070372	6070560	6101768	6102254
2104	"LOC114871020"	NA	chrOU015508.1	+	1862918	1863118	1862627	1862832	1863946	1864156
2105	"LOC114871020"	NA	chrOU015508.1	+	1862918	1863118	1862627	1862832	1863985	1864156
2106	"LOC114882902"	NA	chrOU015504.1	-	9053161	9053294	9048342	9049013	9056305	9056872
2107	"LOC114882902"	NA	chrOU015504.1	-	9055116	9055484	9053161	9053294	9056305	9056872
2108	"LOC114882902"	NA	chrOU015504.1	-	9055116	9055487	9053161	9053294	9056305	9056872
2109	"LOC114872679"	NA	chrOU015506.1	-	1612667	1612792	1612258	1612460	1613145	1613287
2111	"LOC114873691"	NA	chrOU015516.1	-	9220135	9220691	9219809	9220038	9220975	9221132
2116	"LOC114878435"	NA	chrOU015507.1	-	11734738	11734851	11734471	11734591	11738836	11739229
2117	"LOC114882871"	NA	chrOU015518.1	+	3280764	3280827	3208106	3208199	3315938	3316197
2119	"LOC114882871"	NA	chrOU015518.1	+	3280764	3280827	3264398	3264476	3315938	3316197
2120	"LOC114882871"	NA	chrOU015518.1	+	3439448	3439615	3437558	3437642	3441759	3445721
2121	"LOC114878742"	NA	chrOU015506.1	+	2820701	2820967	2816479	2816656	2821513	2821644
2122	"LOC114878742"	NA	chrOU015506.1	+	2822259	2822442	2821838	2822044	2822517	2822754
2124	"LOC114882923"	NA	chrOU015504.1	-	8499761	8499879	8499499	8499661	8500041	8500182
2125	"LOC114882923"	NA	chrOU015504.1	-	8500041	8500182	8499761	8499879	8501271	8501449
2127	"LOC114882923"	NA	chrOU015504.1	-	8500041	8500182	8499761	8499879	8501426	8501509
2128	"LOC114880748"	NA	chrOU015510.1	+	21895	22211	21571	21621	22504	22680
2129	"LOC114880748"	NA	chrOU015510.1	+	21895	22211	21600	21617	22504	22680
2130	"LOC114880748"	NA	chrOU015510.1	+	21965	22211	21571	21621	22504	22680
2131	"LOC114880748"	NA	chrOU015510.1	+	21965	22211	21586	21617	22504	22680
2132	"LOC114877021"	NA	chrOU015516.1	+	5182259	5182424	5171047	5171248	5188104	5190209
2133	"LOC114874477"	NA	chrOU015509.1	+	4487478	4487654	4483375	4483705	4488094	4488180
2134	"LOC114874477"	NA	chrOU015509.1	+	4487478	4487654	4483375	4483705	4488964	4489286
2135	"LOC114874477"	NA	chrOU015509.1	+	4488094	4488180	4483375	4483705	4488964	4489286
2136	"LOC114874477"	NA	chrOU015509.1	+	4488094	4488180	4487478	4487654	4488964	4489286
2137	"LOC114882926"	NA	chrOU015504.1	+	8485759	8485897	8485219	8485472	8486579	8486888
2139	"LOC114874790"	NA	chrOU015505.1	-	9803730	9804803	9800400	9800610	9815859	9815990
2140	"LOC114874790"	NA	chrOU015505.1	-	9825064	9825263	9824084	9824236	9825368	9825547
2141	"LOC114874816"	NA	chrOU015505.1	-	10023258	10023524	10022944	10023154	10023609	10024156
2144	"LOC114872084"	NA	chrOU015512.1	-	3406660	3406767	3385330	3388288	3439312	3439501
2146	"LOC114882895"	NA	chrOU015504.1	+	8271439	8271538	8271232	8271372	8271638	8271748
2147	"LOC114883224"	NA	chrOU015504.1	-	14654325	14654532	14653911	14654142	14655838	14655917
2148	"LOC114878578"	NA	chrOU015514.1	+	1322098	1322306	1321953	1322003	1322433	1322610
2149	"LOC114878578"	NA	chrOU015514.1	+	1322125	1322197	1321932	1322003	1322433	1322610
2150	"LOC114878578"	NA	chrOU015514.1	+	1322125	1322306	1321932	1322003	1322433	1322610
2151	"LOC114876379"	NA	chrOU015504.1	+	12298444	12298475	12295604	12295667	12298585	12298677
2152	"LOC114871895"	NA	chrOU015504.1	+	16411706	16412084	16410994	16411508	16412331	16412667
2153	"LOC114877863"	NA	chrOU015519.1	+	2971310	2971475	2971032	2971236	2971601	2971814
2155	"LOC114882889"	NA	chrOU015504.1	-	7994559	7994622	7993860	7994102	7995431	7995626
2157	"LOC114882889"	NA	chrOU015504.1	-	8012228	8014270	8005714	8005787	8026156	8026254
2158	"LOC114882889"	NA	chrOU015504.1	-	8100881	8100972	8050141	8050188	8138111	8138189
2159	"LOC114875467"	NA	chrOU015504.1	-	7839807	7839855	7839195	7839451	7840131	7840244
2160	"LOC114878743"	NA	chrOU015518.1	-	1951681	1951881	1951512	1951622	1952227	1952288
2163	"LOC114875472"	NA	chrOU015504.1	+	7732762	7733026	7732458	7732570	7737576	7737817
2164	"LOC114880335"	NA	chrOU015515.1	+	7916134	7916773	7914985	7915165	7916873	7917015
2165	"LOC114880335"	NA	chrOU015515.1	+	7916134	7916773	7914986	7915098	7916873	7917015
2166	"LOC114877602"	NA	chrOU015515.1	-	24375	24508	23653	24234	24586	24729
2167	"LOC114877602"	NA	chrOU015515.1	-	26125	26368	25836	26047	26637	26759
2168	"LOC114878144"	NA	chrOU015508.1	-	9723604	9723644	9723319	9723518	9723924	9724022
2169	"LOC114878144"	NA	chrOU015508.1	-	9723604	9723686	9723319	9723518	9723924	9724022
2172	"LOC114872919"	NA	chrOU015518.1	+	1261680	1261773	1260740	1261390	1261893	1265099
2173	"LOC114872919"	NA	chrOU015518.1	+	1261683	1261773	1260740	1261390	1261893	1265099
2174	"LOC114875426"	NA	chrOU015504.1	+	7479697	7479858	7475435	7477125	7480671	7480830
2175	"LOC114882104"	NA	chrOU015504.1	-	5855049	5855136	5850443	5850541	5858387	5858906
2176	"LOC114874408"	NA	chrOU015508.1	+	6177582	6177728	6177096	6177153	6177877	6178034
2177	"LOC114874408"	NA	chrOU015508.1	+	6177877	6178034	6177096	6177153	6178117	6178237
2179	"LOC114871418"	NA	chrOU015515.1	-	4153606	4153665	4150875	4151197	4153989	4154080
2180	"LOC114878968"	NA	chrOU015517.1	+	3442491	3442577	3441539	3441778	3442878	3442969
2184	"LOC114870863"	NA	chrOU015504.1	-	14068269	14068493	14057947	14058044	14069271	14069540
2185	"LOC114872579"	NA	chrOU015516.1	-	5879095	5879205	5878426	5878638	5879468	5879604
2186	"LOC114872579"	NA	chrOU015516.1	-	5879095	5879223	5878426	5878638	5879468	5879604
2187	"LOC114872579"	NA	chrOU015516.1	-	5879116	5879223	5878426	5878638	5879468	5879604
2189	"LOC114880691"	NA	chrOU015507.1	-	6550204	6550697	6548461	6548520	6560309	6561175
2190	"LOC114880691"	NA	chrOU015507.1	-	6552657	6553128	6550204	6550697	6560309	6561175
2191	"LOC114880691"	NA	chrOU015507.1	-	6560309	6561175	6548461	6548520	6581394	6581512
2192	"LOC114874727"	NA	chrOU015508.1	+	7204509	7204654	7173861	7173998	7277509	7277642
2194	"LOC114879239"	NA	chrOU015514.1	+	9956761	9956929	9956020	9956683	9956987	9957191
2197	"LOC114878538"	NA	chrOU015504.1	+	11981294	11981455	11980825	11980954	11981531	11981624
2198	"LOC114878538"	NA	chrOU015504.1	+	11981716	11981736	11981531	11981624	11981822	11982053
2199	"LOC114871022"	NA	chrOU015506.1	-	4726940	4727160	4712842	4716285	4732311	4734251
2200	"LOC114875441"	NA	chrOU015504.1	-	7269061	7269142	7267797	7268454	7269349	7269538
2202	"LOC114875441"	NA	chrOU015504.1	-	7275036	7275178	7271312	7271916	7284085	7284209
2203	"LOC114875441"	NA	chrOU015504.1	-	7275289	7275333	7275036	7275178	7284085	7284209
2204	"LOC114875441"	NA	chrOU015504.1	-	7280798	7280899	7275289	7275333	7283506	7283607
2205	"LOC114875441"	NA	chrOU015504.1	-	7280798	7280899	7275289	7275333	7284085	7284209
2206	"LOC114875441"	NA	chrOU015504.1	-	7281441	7281542	7275289	7275333	7283506	7283607
2207	"LOC114875441"	NA	chrOU015504.1	-	7281441	7281542	7275289	7275333	7284085	7284209
2208	"LOC114875441"	NA	chrOU015504.1	-	7282414	7282515	7275289	7275333	7283506	7283607
2209	"LOC114875441"	NA	chrOU015504.1	-	7282414	7282515	7275289	7275333	7284085	7284209
2210	"LOC114875441"	NA	chrOU015504.1	-	7283506	7283607	7271353	7271916	7284085	7284209
2211	"LOC114875441"	NA	chrOU015504.1	-	7283506	7283607	7275289	7275333	7284085	7284209
2212	"LOC114875441"	NA	chrOU015504.1	-	7283506	7283607	7280798	7280899	7284085	7284209
2213	"LOC114875441"	NA	chrOU015504.1	-	7283506	7283607	7281441	7281542	7284085	7284209
2214	"LOC114875441"	NA	chrOU015504.1	-	7283506	7283607	7282414	7282515	7284085	7284209
2216	"LOC114877127"	NA	chrOU015505.1	+	13561431	13561546	13561194	13561364	13561869	13561986
2217	"LOC114877127"	NA	chrOU015505.1	+	13561623	13561779	13561431	13561546	13561869	13561986
2218	"LOC114874067"	NA	chrOU015505.1	+	2353766	2353887	2350472	2350597	2354879	2355077
2221	"LOC114882287"	NA	chrOU015504.1	-	7030552	7030678	7027412	7027593	7047727	7048135
2223	"LOC114871632"	NA	chrOU015509.1	-	2316492	2316589	2315893	2315982	2316702	2316768
2225	"LOC114871632"	NA	chrOU015509.1	-	2316702	2316768	2315893	2315982	2316972	2317265
2226	"LOC114871632"	NA	chrOU015509.1	-	2316972	2317265	2315799	2315982	2317351	2317527
2230	"LOC114879195"	NA	chrOU015514.1	-	9887136	9887232	9886720	9886907	9887534	9887845
2231	"LOC114877857"	NA	chrOU015519.1	+	2917275	2917425	2916788	2917203	2917652	2917936
2235	"LOC114871975"	NA	chrOU015509.1	+	7354122	7354336	7352589	7352658	7360376	7360584
2236	"LOC114871975"	NA	chrOU015509.1	+	7354675	7354865	7354122	7354336	7360376	7360584
2243	"LOC114872817"	NA	chrOU015504.1	+	12964260	12964472	12961841	12961944	12964581	12964692
2244	"LOC114875284"	NA	chrOU015511.1	-	9824193	9824259	9823899	9824122	9824332	9824668
2245	"LOC114880723"	NA	chrOU015514.1	-	2316224	2316419	2315799	2316002	2316484	2316598
2246	"LOC114874841"	NA	chrOU015505.1	-	9876285	9876409	9875936	9876202	9876467	9876597
2247	"LOC114874841"	NA	chrOU015505.1	-	9879559	9879810	9878583	9878707	9880331	9880556
2251	"LOC114870850"	NA	chrOU015507.1	+	9891866	9892875	9890187	9890278	9893382	9893550
2254	"LOC114880041"	NA	chrOU015509.1	+	9148296	9148411	9135527	9135651	9149349	9149502
2258	"LOC114871851"	NA	chrOU015504.1	+	17007827	17008097	17007209	17007580	17008503	17008743
2259	"LOC114871851"	NA	chrOU015504.1	+	17007827	17008097	17007209	17007580	17009120	17009556
2261	"LOC114871851"	NA	chrOU015504.1	+	17008503	17008743	17007209	17007580	17009120	17009556
2262	"LOC114871851"	NA	chrOU015504.1	+	17008503	17008743	17007827	17008097	17009120	17009556
2264	"LOC114875515"	NA	chrOU015507.1	-	10523218	10523293	10522707	10522942	10523455	10523631
2265	"LOC114878931"	NA	chrOU015514.1	-	9317825	9318077	9310854	9310960	9320160	9321512
2266	"LOC114874647"	NA	chrOU015509.1	+	3546966	3547081	3531024	3531163	3566400	3566490
2268	"LOC114874647"	NA	chrOU015509.1	+	3566131	3566247	3564599	3564669	3566400	3566490
2269	"LOC114874647"	NA	chrOU015509.1	+	3566400	3566490	3564512	3564620	3566578	3566980
2270	"LOC114874647"	NA	chrOU015509.1	+	3571636	3571804	3571373	3571469	3572129	3572486
2271	"LOC114874647"	NA	chrOU015509.1	+	3571648	3571804	3571373	3571469	3572129	3572486
2272	"LOC114874647"	NA	chrOU015509.1	+	3571660	3571804	3571373	3571469	3572129	3572486
2274	"LOC114874647"	NA	chrOU015509.1	+	3580599	3580768	3579768	3580099	3580825	3580994
2275	"LOC114874647"	NA	chrOU015509.1	+	3580825	3580994	3580599	3580768	3581288	3581457
2276	"LOC114878033"	NA	chrOU015515.1	+	7721352	7722033	7720001	7720131	7724111	7724677
2278	"LOC114870877"	NA	chrOU015504.1	+	14329309	14329380	14327935	14327990	14329562	14329752
2279	"LOC114870877"	NA	chrOU015504.1	+	14329309	14329380	14328166	14328426	14329562	14329752
2280	"LOC114875184"	NA	chrOU015511.1	-	9475235	9475388	9475017	9475171	9475504	9475645
2282	"LOC114879650"	NA	chrOU015513.1	-	10512497	10512732	10511530	10511596	10512813	10512994
2283	"LOC114879650"	NA	chrOU015513.1	-	10514143	10514397	10513875	10514060	10514498	10514735
2285	"LOC114879650"	NA	chrOU015513.1	-	10516677	10517034	10516522	10516554	10518311	10518857
2286	"LOC114879650"	NA	chrOU015513.1	-	10516677	10517034	10516522	10516554	10518521	10518857
2287	"LOC114870963"	NA	chrOU015504.1	+	14568409	14568526	14567978	14568089	14568588	14568872
2289	"LOC114878208"	NA	chrOU015515.1	-	8426360	8426485	8420428	8423527	8426878	8427311
2290	"LOC114878208"	NA	chrOU015515.1	-	8439780	8439875	8431373	8431657	8472350	8474156
2292	"LOC114878208"	NA	chrOU015515.1	-	8491854	8491914	8439780	8439875	8508083	8508171
2293	"LOC114878208"	NA	chrOU015515.1	-	8491854	8491914	8439780	8439875	8513563	8513784
2295	"LOC114878208"	NA	chrOU015515.1	-	8498620	8498990	8491854	8491914	8508083	8508171
2296	"LOC114878208"	NA	chrOU015515.1	-	8508083	8508208	8439780	8439875	8513563	8513784
2297	"LOC114878208"	NA	chrOU015515.1	-	8524478	8524595	8520459	8520528	8530264	8530527
2301	"LOC114882010"	NA	chrOU015504.1	-	5995282	5995398	5993388	5993580	6000318	6000981
2304	"LOC114871438"	NA	chrOU015505.1	-	11698445	11698965	11697679	11697802	11701536	11701766
2305	"LOC114871438"	NA	chrOU015505.1	-	11698445	11699562	11697679	11697802	11701536	11701766
2307	"LOC114881987"	NA	chrOU015504.1	+	5986586	5986652	5986207	5986509	5987111	5987292
2308	"LOC114881976"	NA	chrOU015507.1	+	2297868	2297943	2297051	2297220	2298099	2298302
2309	"LOC114881976"	NA	chrOU015507.1	+	2300218	2300685	2298523	2298601	2301360	2301520
2310	"LOC114881976"	NA	chrOU015507.1	+	2300218	2300685	2298523	2298601	2301363	2301520
