GeneID,minPval,minFDR
LOC114873277,0.0346695021328,0.4994221091548444
LOC114873280,0.00919874426231,0.22586050790657777
LOC114873282,1,1
LOC114873284,1,1
LOC114873287,1,1
LOC114873288,1,1
LOC114873290,0.00506855048103,0.15118218368691952
LOC114873291,0.412947497886,1
LOC114873294,0.897114211498,1
LOC114873298,1,1
LOC114873300,0.370002172779,1
LOC114873301,1,1
LOC114873302,0.201307658211,1
LOC114873307,1,1
LOC114873308,1,1
LOC114873310,0.236982347432,1
LOC114873311,0.27764500835,1
LOC114873319,0.688122773483,1
LOC114873323,0.0136257280832,0.47031987559909094
LOC114873326,0.0248165567476,0.4105367530531543
LOC114873341,1,1
LOC114873343,0.255469351877,1
LOC114873348,0.00558846265792,0.1664455634872389
LOC114873349,1,1
LOC114873351,1,1
LOC114873354,0.0376618743689,0.4850726208691032
LOC114873356,0.0293798853788,0.7254888390578571
LOC114873365,1,1
LOC114873367,1,1
LOC114873369,0.668539431936,1
LOC114873370,0.0802258816904,1
LOC114873371,0.0738721492196,0.754799548202619
LOC114873375,1,1
LOC114873378,1,1
LOC114873381,1,1
LOC114873384,1,1
LOC114873387,1,1
LOC114873388,1,1
LOC114873390,1,1
LOC114873400,0.00419103564278,0.27674501662922285
LOC114873402,1,1
LOC114873404,0.330813962356,1
LOC114873405,0.770935809172,1
LOC114873410,0.550193633005,1
LOC114873417,0.00166083769548,0.15059088059762687
LOC114873418,0.219279284386,1
LOC114873422,1,1
LOC114873424,0.82274439706,1
LOC114873425,1,1
LOC114873429,0.622184113127,1
LOC114873431,1,1
LOC114873433,1,1
LOC114873435,1,1
LOC114873436,0.00327206445545,0.12186414943190182
LOC114873438,1,1
LOC114873442,0.556414342893,1
LOC114873444,0.687666067222,1
LOC114873446,1,1
LOC114873449,0.734624857601,1
LOC114873450,0.0300767058155,0.470659801815527
LOC114873455,0.174479842451,1
LOC114873461,1,1
LOC114873463,0.484892300133,1
LOC114873465,0.841110070305,1
LOC114873467,1,1
LOC114873470,1,1
LOC114873471,0.549424297851,1
LOC114873473,0.63890084286,1
LOC114873474,0.194750102647,1
LOC114873476,0.195046540927,1
LOC114873477,1,1
LOC114873478,0.916638539303,1
LOC114873488,0.422917503686,1
LOC114873491,0.559810115187,1
LOC114873495,7.17941128648e-4,0.06686917286747115
LOC114873496,0.524823837211,1
LOC114873498,0.720523723326,1
LOC114873499,1,1
LOC114873504,7.03958041609e-4,0.06686917286747115
LOC114873506,0.113314905653,0.8435284055190335
LOC114873511,0.827579727165,1
LOC114873516,0.216730883833,1
LOC114873527,0.0969819108883,0.8128098439479163
LOC114873530,0.40999095059,1
LOC114873532,1,1
LOC114873536,1,1
LOC114873538,1,1
LOC114873541,1,1
LOC114873544,1,1
LOC114873549,0.0256373020572,0.4161868567603402
LOC114873551,1,1
LOC114873553,1,1
LOC114873558,1,1
LOC114873560,0.13953966416,0.9285451142630722
LOC114873567,0.699676816661,1
LOC114873568,1,1
LOC114873569,0.060262240863,0.6890447546611883
LOC114873574,1,1
LOC114873576,0.396259983172,1
LOC114873579,1,1
LOC114873580,0.155635918146,1
LOC114873582,0.418869276333,1
LOC114873583,0.350024494872,1
LOC114873584,0.0122914972329,0.2604851913587654
LOC114873585,1,1
LOC114873588,1,1
LOC114873590,0.0271108859716,0.42377583461990354
LOC114873597,0.628367793932,1
LOC114873598,0.426348058088,1
LOC114873600,0.0688702093599,0.7150682871752007
LOC114873601,0.346954016633,1
LOC114873604,0.967294603619,1
LOC114873609,1,1
LOC114873612,1,1
LOC114873613,0.31233243314,1
LOC114873614,0.709159560639,1
LOC114873618,0.0291331709432,0.42028584832424826
LOC114873620,0.439920032763,1
LOC114873625,0.0165445462517,0.3116596575961265
LOC114873626,0.800053296516,1
LOC114873628,0.139428719227,1
LOC114873633,1,1
LOC114873634,0.115718006726,0.9571532270622
LOC114873635,1,1
LOC114873638,0.0135177910113,0.2758630684157889
LOC114873639,1,1
LOC114873643,1.34988050095e-4,0.01790841464593666
LOC114873650,0.62187470556,1
LOC114873652,0.325155188947,1
LOC114873663,0.15241104833,1
LOC114873664,0.325610673218,1
LOC114873666,0.710669682778,1
LOC114873667,1,1
LOC114873668,0.333664118484,1
LOC114873671,0.439865672967,1
LOC114873672,1,1
LOC114873674,1,1
LOC114873678,1,1
LOC114873691,1,1
LOC114873697,0.173659645123,1
LOC114873698,0.00722402694381,0.2239724126176595
LOC114873699,0.918709296993,1
LOC114873702,1,1
LOC114873708,1,1
LOC114873710,0.230248855214,1
LOC114873712,0.760479712449,1
LOC114873713,1,1
LOC114873714,1,1
LOC114873716,0.223373742641,1
LOC114873724,0.462223971287,1
LOC114873725,1,1
LOC114873726,0.841493287939,1
LOC114873727,0.71218534773,1
LOC114873730,1,1
LOC114873731,1,1
LOC114873733,1,1
LOC114873739,0.0901620667461,1
LOC114873749,1,1
LOC114873751,0.0025858015875,0.2040096707021104
LOC114873754,0.0161939253362,0.515068567630445
LOC114873756,1,1
LOC114873759,0.0861426117927,0.7877938439465179
LOC114873763,1,1
LOC114873764,1,1
LOC114873768,0.254823427313,1
LOC114873769,0.214442647146,1
LOC114873770,1,1
LOC114873773,1,1
LOC114873779,0.0156771424875,0.5035327898770658
LOC114873781,1,1
LOC114873782,0.00226975781814,0.11595792147379942
LOC114873784,0.393816943693,1
LOC114873788,0.142651873215,0.9332175474000344
LOC114873789,0.320423762905,1
LOC114873792,0.971263251934,1
LOC114873794,1,1
LOC114873795,1,1
LOC114873797,1.58610856892e-5,0.00862378316896846
LOC114873800,1,1
LOC114873803,0.392793867815,1
LOC114873805,0.927723597687,1
LOC114873807,1,1
LOC114873808,1,1
LOC114873810,1,1
LOC114873811,0.0621090146369,0.6895328919271854
LOC114873812,0.639567059761,1
LOC114873813,1,1
LOC114873814,0.683712038151,1
LOC114873815,0.878072350112,1
LOC114873816,0.524625281907,1
LOC114873818,1,1
LOC114873827,0.0198794326249,0.34842988611638653
LOC114873833,1,1
LOC114873834,0.458051267905,1
LOC114873836,0.839018472734,1
LOC114873841,0.0768373446197,0.7223920431174945
LOC114873850,1,1
LOC114873851,1,1
LOC114873861,0.325110228943,1
LOC114873862,0.833124486386,1
LOC114873863,0.0577122197522,0.6296917442269742
LOC114873865,0.650206809013,1
LOC114873866,1,1
LOC114873870,1,1
LOC114873879,1,1
LOC114873887,0.205854505719,0.95183326942
LOC114873893,1,1
LOC114873894,1,1
LOC114873900,0.279984560068,1
LOC114873901,1,1
LOC114873902,0.00363125089657,0.16989066694666785
LOC114873905,0.232706595168,0.9897585703574026
LOC114873909,0.860297393724,1
LOC114873912,0.195227692946,1
LOC114873913,0.765697190921,1
LOC114873914,0.750784611089,1
LOC114873915,1,1
LOC114873919,0.453891207864,1
LOC114873923,0.350013693088,1
LOC114873928,1,1
LOC114873934,0.242596156627,1
LOC114873935,1,1
LOC114873939,1,1
LOC114873941,0.13561019435,1
LOC114873942,0.182839704419,1
LOC114873944,1,1
LOC114873946,1,1
LOC114873952,0.0585798660315,0.969070349367697
LOC114873963,0.370885106985,1
LOC114873965,0.401802293222,1
LOC114873970,1,1
LOC114873971,0.305798002876,1
LOC114873974,0.529337139004,1
LOC114873977,0.230883975761,1
LOC114873979,0.385836888858,1
LOC114873981,0.388181462062,1
LOC114873988,0.490959318112,1
LOC114873991,0.139936645513,1
LOC114873994,0.297307424889,1
LOC114873995,1,1
LOC114873996,0.126633871201,1
LOC114873998,0.827306925222,1
LOC114874000,0.0592661273039,0.9704628662296292
LOC114874001,1,1
LOC114874002,0.202857676951,1
LOC114874005,0.817245611861,1
LOC114874006,0.197467455368,0.95183326942
LOC114874012,1,1
LOC114874015,1,1
LOC114874016,1,1
LOC114874017,0.0157153410434,0.4475455818881304
LOC114874018,1,1
LOC114874023,1,1
LOC114874028,1,1
LOC114874030,1,1
LOC114874031,1,1
LOC114874032,1,1
LOC114874033,0.0957195743624,1
LOC114874035,0.701586575879,1
LOC114874037,0.65871376261,1
LOC114874041,1,1
LOC114874043,0.159904910894,1
LOC114874048,0.307165197381,1
LOC114874053,0.751834035123,1
LOC114874062,0.0812630165265,0.7295341483657218
LOC114874064,1,1
LOC114874067,1,1
LOC114874070,1,1
LOC114874072,1,1
LOC114874075,0.201223134109,0.95183326942
LOC114874082,0.852963269565,1
LOC114874084,0.0594510120389,0.6391708806523687
LOC114874090,1,1
LOC114874091,0.0542060017703,0.6449029114726789
LOC114874097,0.338882277095,1
LOC114874101,0.296677046206,1
LOC114874104,0.00150212350021,0.1043675407945908
LOC114874117,0.00371001356362,0.25323968987630896
LOC114874118,0.0717428876953,1
LOC114874123,0.866288583945,1
LOC114874124,1,1
LOC114874134,0.0158520062575,0.31025641110296964
LOC114874136,1,1
LOC114874138,0.164042801032,1
LOC114874142,1,1
LOC114874143,1,1
LOC114874149,1,1
LOC114874155,1,1
LOC114874156,0.0646962587664,0.6818730926203753
LOC114874157,1,1
LOC114874158,1,1
LOC114874162,1,1
LOC114874165,0.0494660951079,0.5468751625817834
LOC114874167,0.584860376639,1
LOC114874168,0.159242971,1
LOC114874169,1,1
LOC114874171,0.186049830421,1
LOC114874176,1,1
LOC114874179,0.104322627422,0.8064821849579226
LOC114874180,1,1
LOC114874181,1,1
LOC114874184,0.258642512324,1
LOC114874193,1,1
LOC114874194,1,1
LOC114874197,0.475728724975,1
LOC114874198,1,1
LOC114874199,0.78680879694,1
LOC114874201,0.0714460891765,1
LOC114874202,0.12275207304500001,1
LOC114874203,0.509506810535,1
LOC114874204,0.0057854588124,0.1619061201175144
LOC114874206,0.00680864025273,0.18664177488726963
LOC114874207,0.25844995138,1
LOC114874213,0.00109380990257,0.11865884210915624
LOC114874215,1,1
LOC114874216,0.807106536069,1
LOC114874219,1,1
LOC114874227,0.267336272856,1
LOC114874231,0.26180532188,1
LOC114874233,1,1
LOC114874236,0.328247095504,1
LOC114874237,1,1
LOC114874239,0.642614113698,1
LOC114874241,0.790488546458,1
LOC114874242,0.134328325246,1
LOC114874246,1,1
LOC114874251,1,1
LOC114874253,0.249272389941,1
LOC114874254,0.527632769045,1
LOC114874257,0.285364722137,1
LOC114874261,0.0247577892845,0.660562721172904
LOC114874263,0.0386040323926,0.5321841608408429
LOC114874264,1,1
LOC114874266,6.21931611404e-4,0.06789420091160332
LOC114874274,1,1
LOC114874281,1,1
LOC114874282,1,1
LOC114874284,0.158762508827,0.9709881807461054
LOC114874288,1,1
LOC114874289,0.00384804924089,0.1616833472327143
LOC114874291,1,1
LOC114874299,1,1
LOC114874309,0.956492920937,1
LOC114874315,0.144449081189,1
LOC114874319,0.372917578781,1
LOC114874331,0.0427893320297,0.5750468767893829
LOC114874339,0.349637658909,1
LOC114874342,0.756385760046,1
LOC114874343,0.103902486291,0.8345548001667091
LOC114874344,1,1
LOC114874348,0.0856802792253,1
LOC114874350,1,1
LOC114874352,0.173630152174,1
LOC114874355,1,1
LOC114874366,1,1
LOC114874367,0.049191112063,0.8943672574932984
LOC114874370,0.942756956978,1
LOC114874381,1,1
LOC114874382,0.0715187338727,1
LOC114874383,0.323692735071,1
LOC114874386,0.044888481744,0.5819659633163294
LOC114874388,1,1
LOC114874389,1,1
LOC114874392,0.124678028376,0.8705191006305288
LOC114874399,0.984243671884,1
LOC114874402,1,1
LOC114874403,0.0229381485228,0.6305396030588687
LOC114874404,1,1
LOC114874409,1,1
LOC114874410,1,1
LOC114874411,1,1
LOC114874420,1,1
LOC114874421,1,1
LOC114874422,1,1
LOC114874428,0.445258345615,1
LOC114874433,1,1
LOC114874434,0.622243377773,1
LOC114874435,1,1
LOC114874442,1,1
LOC114874443,1,1
LOC114874444,0.00526223603466,0.299197649544771
LOC114874446,0.793645719403,1
LOC114874448,1,1
LOC114874453,1,1
LOC114874456,0.427626726977,1
LOC114874461,1,1
LOC114874463,0.189636059698,1
LOC114874465,0.564990930506,1
LOC114874474,0.0128584885005,0.4689622550595259
LOC114874476,0.56607567912,1
LOC114874477,0.626912982143,1
LOC114874478,0.176278322599,1
LOC114874480,1,1
LOC114874483,1,1
LOC114874490,0.0407296019889,0.4915668774811758
LOC114874495,1,1
LOC114874500,1,1
LOC114874502,0.966849657646,1
LOC114874506,0.820149615251,1
LOC114874507,0.22739847202,1
LOC114874513,0.0838265021193,1
LOC114874514,0.0318692145838,0.4772140149315569
LOC114874515,1,1
LOC114874516,0.00646587147383,0.3349314206377374
LOC114874521,1,1
LOC114874522,0.261751504503,1
LOC114874523,1,1
LOC114874524,0.0293738905849,0.5658793627385147
LOC114874527,1,1
LOC114874528,1,1
LOC114874529,0.251605393643,1
LOC114874532,0.0969913743005,0.8128098439479163
LOC114874534,0.0141024000223,0.2825608149922655
LOC114874537,0.0243787951269,0.38935409028759127
LOC114874539,0.29276727126,1
LOC114874540,0.0621675866266,0.6511236704575473
LOC114874543,1,1
LOC114874544,1,1
LOC114874551,1,1
LOC114874552,1,1
LOC114874562,1,1
LOC114874570,1,1
LOC114874572,0.750280745981,1
LOC114874574,0.128641007078,0.874321671486375
LOC114874575,0.897769666748,1
LOC114874576,0.393836858964,1
LOC114874577,1,1
LOC114874586,1,1
LOC114874587,0.0194396801289,0.34842988611638653
LOC114874588,7.62972644543e-4,0.09656372532497344
LOC114874589,1,1
LOC114874590,0.0458491205238,0.526383172167473
LOC114874596,1,1
LOC114874601,0.887623678519,1
LOC114874602,1,1
LOC114874604,0.488131264487,1
LOC114874605,1,1
LOC114874607,1,1
LOC114874609,0.396733973065,1
LOC114874611,0.4366787395,1
LOC114874612,1,1
LOC114874614,0.969451434057,1
LOC114874619,0.835515670046,1
LOC114874620,1,1
LOC114874626,1,1
LOC114874628,0.89154547507,1
LOC114874630,0.0869039715287,1
LOC114874636,1,1
LOC114874639,0.46528889759,1
LOC114874642,1,1
LOC114874644,0.684986925051,1
LOC114874647,0.126457030114,0.8705191006305288
LOC114874648,0.647656548003,1
LOC114874649,0.885874448155,1
LOC114874650,1,1
LOC114874653,1,1
LOC114874658,0.704698522992,1
LOC114874667,1,1
LOC114874669,0.94542233098,1
LOC114874670,1,1
LOC114874671,0.0171043143546,0.31331740271641956
LOC114874673,1,1
LOC114874676,0.185241363029,1
LOC114874677,0.0298454627823,0.7254888390578571
LOC114874680,0.23830139223,1
LOC114874684,0.561197545126,1
LOC114874688,0.160851203016,0.9793261089703428
LOC114874689,0.419609701605,1
LOC114874694,0.753663566762,1
LOC114874696,0.470490212184,1
LOC114874699,1,1
LOC114874701,0.159670525486,1
LOC114874704,8.09287209621e-4,0.07028659415558385
LOC114874705,0.27598287431,1
LOC114874706,0.00119756904582,0.12543972407398707
LOC114874707,1,1
LOC114874708,0.319800433907,1
LOC114874710,0.145519632907,1
LOC114874715,1,1
LOC114874717,0.0292712596927,0.7254888390578571
LOC114874720,1,1
LOC114874721,0.964681242649,1
LOC114874722,0.00421110260554,0.15021213211550388
LOC114874723,0.279131564789,1
LOC114874725,1,1
LOC114874727,1,1
LOC114874738,1,1
LOC114874749,0.0273504691658,0.7010721526676582
LOC114874752,1,1
LOC114874760,0.13886601444,0.9285451142630722
LOC114874762,0.00241769483759,0.11665377591371752
LOC114874763,0.486151650447,1
LOC114874764,1,1
LOC114874767,1,1
LOC114874768,0.764036865253,1
LOC114874769,1,1
LOC114874770,1,1
LOC114874773,1,1
LOC114874774,0.713711529909,1
LOC114874777,1,1
LOC114874782,1,1
LOC114874783,1,1
LOC114874787,1,1
LOC114874788,1,1
LOC114874790,1,1
LOC114874791,1,1
LOC114874798,0.519944629715,1
LOC114874799,0.542649529829,1
LOC114874801,9.37012804584e-5,0.02164605525152746
LOC114874806,0.187804449229,1
LOC114874810,0.605164085448,1
LOC114874812,0.0638006133279,1
LOC114874813,0.166952973889,1
LOC114874814,0.180035806621,1
LOC114874822,1,1
LOC114874823,0.140839695031,0.9321642277727448
LOC114874830,0.0807729813845,0.8020338850395181
LOC114874835,0.0598095369025,0.6378189385980375
LOC114874836,1,1
LOC114874838,0.260790844395,1
LOC114874841,0.502745127388,1
LOC114874844,0.0658090677132,0.6693422250578649
LOC114874846,0.0947949076325,1
LOC114874850,0.409048361977,1
LOC114874852,0.597151748183,1
LOC114874854,0.0124908216758,0.464853455099314
LOC114874859,1,1
LOC114874861,0.00203403951328,0.16927109648186303
LOC114874863,0.736749003419,1
LOC114874866,1,1
LOC114874868,2.83022841613e-4,0.05210193220602954
LOC114874875,0.0556657302032,0.616518941546999
LOC114874880,0.402925964166,1
LOC114874886,0.752931246564,1
LOC114874887,0.219204307695,1
LOC114874895,1,1
LOC114874905,0.953777940096,1
LOC114874907,1,1
LOC114874908,0.66027810792,1
LOC114874909,0.575221164797,1
LOC114874916,0.0230565647747,0.3736519762017559
LOC114874917,0.0697876828785,0.7088113044433824
LOC114874918,0.0489662901602,0.6032997563234936
LOC114874919,1,1
LOC114874921,1,1
LOC114874926,0.326219235342,1
LOC114874929,1,1
LOC114874935,1,1
LOC114874937,0.61739947098,1
LOC114874944,1,1
LOC114874945,1,1
LOC114874946,1,1
LOC114874950,0.124187925054,1
LOC114874953,1.90012503917e-4,0.03980434349295776
LOC114874954,7.84743504993e-4,0.05715314957599553
LOC114874957,0.876336762577,1
LOC114874958,0.858273738391,1
LOC114874959,0.305710032285,1
LOC114874962,0.150846679021,1
LOC114874965,0.387239449023,1
LOC114874966,0.00738259118862,0.25503450298325003
LOC114874968,1,1
LOC114874969,0.483704887799,1
LOC114874970,0.08382161896,0.8044096802956906
LOC114874971,0.808987079544,1
LOC114874973,9.35041109729e-6,0.00568037474160367
LOC114874976,0.750057774313,1
LOC114874985,0.421350790823,1
LOC114874987,1,1
LOC114874989,0.443808084276,1
LOC114874990,1,1
LOC114874991,1,1
LOC114874992,1,1
LOC114874993,0.826515521955,1
LOC114874995,0.848217803606,1
LOC114874996,0.201595546829,1
LOC114874999,3.78447963131e-4,0.03475898984449338
LOC114875000,0.270063837824,1
LOC114875001,0.0481156942427,0.595890940901401
LOC114875003,0.852156752669,1
LOC114875010,1,1
LOC114875012,1,1
LOC114875014,0.137810885727,0.9285451142630722
LOC114875015,0.222008617421,1
LOC114875016,0.237928257832,1
LOC114875021,0.781771488628,1
LOC114875024,1,1
LOC114875030,1,1
LOC114875032,0.271460166367,1
LOC114875033,0.323385170418,1
LOC114875034,0.0402414081175,0.5460884835945118
LOC114875035,1,1
LOC114875044,1,1
LOC114875045,0.0961596350585,0.8120146960495556
LOC114875046,0.0983108224611,0.8435981184350643
LOC114875047,0.0185970704354,0.3267430752698206
LOC114875048,1,1
LOC114875050,0.430382416042,1
LOC114875052,0.223597096879,1
LOC114875058,0.00526981868334,0.299197649544771
LOC114875061,0.291291353999,1
LOC114875062,1,1
LOC114875063,0.660951688601,1
LOC114875067,4.68646066398e-8,8.14038217333326e-5
LOC114875068,0.0283084918674,0.43028907638448
LOC114875070,1,1
LOC114875071,0.161097160089,1
LOC114875074,0.00255568880856,0.11363326332602888
LOC114875075,1,1
LOC114875078,1,1
LOC114875080,1,1
LOC114875090,0.446510241275,1
LOC114875096,0.2965342562,1
LOC114875097,0.194518719188,1
LOC114875099,1,1
LOC114875100,0.00595823601504,0.32318110528007143
LOC114875104,1,1
LOC114875105,1,1
LOC114875107,0.00265968964822,0.1248616464583281
LOC114875108,1,1
LOC114875113,0.2193282332,1
LOC114875120,0.595334136909,1
LOC114875121,1,1
LOC114875124,0.57183029239,1
LOC114875128,0.44098332156,1
LOC114875135,1,1
LOC114875138,0.111704749321,1
LOC114875139,1,1
LOC114875140,0.102789561865,0.8345548001667091
LOC114875144,1,1
LOC114875153,0.2800406635,1
LOC114875154,1,1
LOC114875157,0.0981804547505,0.8435981184350643
LOC114875159,1,1
LOC114875162,1,1
LOC114875165,0.544414892897,1
LOC114875166,1,1
LOC114875167,0.589089334408,1
LOC114875169,0.658469234698,1
LOC114875179,0.0315662620882,0.46381361094928536
LOC114875180,0.0321017076294,0.4481845241004276
LOC114875181,0.8573956175,1
LOC114875182,0.901967162724,1
LOC114875184,1,1
LOC114875185,0.0551509035039,0.616518941546999
LOC114875187,0.868797617914,1
LOC114875189,1,1
LOC114875190,0.640616091674,1
LOC114875193,0.095392703977,0.8086366137127231
LOC114875196,1,1
LOC114875198,0.588246283631,1
LOC114875199,0.200424874206,0.95183326942
LOC114875205,0.0179602148808,0.33843760777008003
LOC114875206,1,1
LOC114875207,0.483758431065,1
LOC114875208,0.216671082642,1
LOC114875209,0.00186454336263,0.16181572754253215
LOC114875212,0.375941569607,1
LOC114875213,0.246212033155,1
LOC114875215,0.0436971912685,0.5165786769761287
LOC114875224,1,1
LOC114875225,0.692574908818,1
LOC114875226,0.608805957241,1
LOC114875228,0.92744802492,1
LOC114875230,0.0626489530149,1
LOC114875232,0.0503665705704,0.9025867734961062
LOC114875233,0.0166945662119,0.31640177868267616
LOC114875236,1,1
LOC114875243,0.811981462152,1
LOC114875248,0.0682077173064,1
LOC114875249,0.628780468871,1
LOC114875258,0.29504512746,1
LOC114875260,0.0132575679055,0.273081118352542
LOC114875262,0.367700421989,1
LOC114875265,1,1
LOC114875266,0.961048160897,1
LOC114875269,0.52212414332,1
LOC114875270,0.00153566378325,0.1457680856756836
LOC114875273,0.00969368178302,0.4236627110204784
LOC114875274,1,1
LOC114875275,0.0458588510436,0.8651941617697826
LOC114875278,1,1
LOC114875279,1,1
LOC114875282,0.0030714920272,0.12256787571445214
LOC114875284,1,1
LOC114875286,1,1
LOC114875287,1,1
LOC114875289,0.14895667634,0.9375016084975578
LOC114875291,0.873119286594,1
LOC114875293,0.524607350277,1
LOC114875295,1,1
LOC114875305,1,1
LOC114875307,0.889376222308,1
LOC114875311,1.84541862052e-5,0.00862378316896846
LOC114875315,0.218208197104,1
LOC114875316,0.295609549675,1
LOC114875319,1,1
LOC114875322,0.860381534977,1
LOC114875326,0.487691061878,1
LOC114875343,1,1
LOC114875347,1,1
LOC114875351,1,1
LOC114875352,0.46866740203,1
LOC114875353,1,1
LOC114875354,0.75463753147,1
LOC114875356,0.621957050206,1
LOC114875357,0.164747638867,1
LOC114875370,1,1
LOC114875371,0.356449316773,1
LOC114875374,0.121914575818,0.9892477354488026
LOC114875378,0.0374014839329,0.8114786246155982
LOC114875383,1,1
LOC114875384,1,1
LOC114875386,1,1
LOC114875388,0.0117712839125,0.45108089980514154
LOC114875389,0.00507031698553,0.299197649544771
LOC114875390,0.652767480987,1
LOC114875394,0.07369046389,0.7257685425067821
LOC114875398,1,1
LOC114875401,1,1
LOC114875402,0.014651165586,0.2909114319958919
LOC114875404,1,1
LOC114875409,1,1
LOC114875418,0.602807218267,1
LOC114875420,0.416083178218,1
LOC114875422,0.610567592271,1
LOC114875424,0.571661344963,1
LOC114875426,1,1
LOC114875430,0.84384682098,1
LOC114875432,0.813926707014,1
LOC114875434,1,1
LOC114875436,0.855114998567,1
LOC114875440,0.0104427869984,0.23485614841299593
LOC114875441,0.0256598777998,0.6702019227542703
LOC114875444,0.161434585827,0.9801703227622808
LOC114875447,0.82342812731,1
LOC114875453,0.852261351368,1
LOC114875463,0.745837906686,1
LOC114875464,0.489249235523,1
LOC114875467,1,1
LOC114875468,1,1
LOC114875474,0.00366116300707,0.25323968987630896
LOC114875477,0.0682202724735,0.6960994469055278
LOC114875480,1,1
LOC114875486,0.783069699473,1
LOC114875487,0.112119516516,0.8405150149702857
LOC114875489,0.0591838593794,0.6391708806523687
LOC114875491,0.401809879428,1
LOC114875494,1,1
LOC114875500,0.0827978643487,0.9571532270622
LOC114875502,0.00877067380793,0.2094436905333684
LOC114875504,0.406267756108,1
LOC114875505,1,1
LOC114875509,0.887771230699,1
LOC114875513,1,1
LOC114875514,1,1
LOC114875516,7.55976331979e-6,0.00416542958920429
LOC114875517,0.549433593913,1
LOC114875522,1,1
LOC114875523,0.0526332474898,0.9245810182918136
LOC114875526,1,1
LOC114875537,1,1
LOC114875539,1,1
LOC114875555,0.819553201361,1
LOC114875560,0.803339255517,1
LOC114875562,1,1
LOC114875566,1,1
LOC114875568,1,1
LOC114875574,0.574631488118,1
LOC114875575,1,1
LOC114875577,1,1
LOC114875579,0.0863937195265,0.8131371064715166
LOC114875580,0.0058897128529,0.2120706800707261
LOC114875581,0.704262736433,1
LOC114875584,0.188863153818,1
LOC114875585,0.847972080089,1
LOC114875593,0.760357325987,1
LOC114875598,0.739794214941,1
LOC114875599,0.00902229878398,0.22586050790657777
LOC114875602,0.68589369742,1
LOC114875603,1,1
LOC114875607,1,1
LOC114875608,0.790473948411,1
LOC114875610,0.400765529671,1
LOC114875613,1,1
LOC114875614,0.787651989534,1
LOC114875616,0.00942649550061,0.41974370361151103
LOC114875621,1,1
LOC114875632,1,1
LOC114875634,1,1
LOC114875637,0.0890390300341,0.800308140243187
LOC114875638,0.404823288314,1
LOC114875644,0.0135992503103,0.47031987559909094
LOC114875648,1,1
LOC114875653,0.053725387955,0.933516266175
LOC114875658,0.192452396336,1
LOC114875662,0.131276208993,1
LOC114875666,0.374136771582,1
LOC114875668,0.296809322759,1
LOC114875670,1,1
LOC114875671,1,1
LOC114875677,0.0704616763964,1
LOC114875679,0.951836609839,1
LOC114875683,0.889303029088,1
LOC114875684,0.473171955024,1
LOC114875687,0.767095122257,1
LOC114875691,0.00674818600615,0.33880355361455583
LOC114875693,0.0163492634619,0.31554078481467
LOC114875698,0.0398335325057,0.4905506652955917
LOC114875700,1,1
LOC114875707,1,1
LOC114875711,1,1
LOC114875713,0.184923693561,1
LOC114875715,1,1
LOC114875723,1,1
LOC114875741,0.634091476613,1
LOC114875743,1,1
LOC114875747,1,1
LOC114875751,0.250866092903,1
LOC114875752,0.00475612797943,0.29746383395297726
LOC114875758,0.00357650242456,0.12200982556927542
LOC114875760,1,1
LOC114875761,0.410119535532,1
LOC114875769,0.408853183724,1
LOC114875772,0.0150490578064,0.301502566920031
LOC114875774,0.00198601842848,0.09948146855386182
LOC114875776,0.129918623326,0.9141728724183568
LOC114875777,0.94681241852,1
LOC114875783,1,1
LOC114875785,1,1
LOC114875787,0.353128805032,1
LOC114875788,0.265598764887,1
LOC114875789,0.411229506035,1
LOC114875790,0.105935782909,1
LOC114875792,0.764579299798,1
LOC114875804,0.192640095675,1
LOC114875805,5.21745783529e-4,0.05664202662436706
LOC114875807,1,1
LOC114875809,0.240389005252,1
LOC114875812,1,1
LOC114875814,1,1
LOC114875815,0.00464353250781,0.2957572686145078
LOC114875816,0.0110914033551,0.4374041235610645
LOC114875817,0.814904145155,1
LOC114875819,0.974375587668,1
LOC114875821,1,1
LOC114875823,1,1
LOC114875825,0.130240599791,0.9141728724183568
LOC114875829,0.0149390841662,0.4879297651057258
LOC114875831,0.0527438121607,0.6362222341884438
LOC114875833,0.398961658272,1
LOC114875834,1,1
LOC114875835,0.0259195720897,0.3935064908112228
LOC114875839,0.273601863512,1
LOC114875840,0.507957325885,1
LOC114875841,1,1
LOC114875844,0.00162369696526,0.15011508525289774
LOC114875845,0.755989714126,1
LOC114875847,0.00267860253166,0.11538020163760848
LOC114875851,0.0776881784634,0.7711106628052903
LOC114875852,0.0490297158222,0.5468751625817834
LOC114875853,0.192368860756,1
LOC114875856,1,1
LOC114875857,1,1
LOC114875859,1,1
LOC114875861,0.586769916277,1
LOC114875862,0.0018586121272,0.16181572754253215
LOC114875870,0.0106632049063,0.2402238992098528
LOC114875871,1,1
LOC114875877,0.0663103427704,0.7072970791887331
LOC114875879,1,1
LOC114875884,0.0184703236084,0.5643024250609674
LOC114875888,1,1
LOC114875893,1,1
LOC114875894,0.164041658436,1
LOC114875895,1,1
LOC114875897,1,1
LOC114875899,0.57546368769,1
LOC114875900,0.0181127098883,0.5614015947521557
LOC114875901,1,1
LOC114875902,1,1
LOC114875904,0.772811850418,1
LOC114875909,1,1
LOC114875912,0.215297618217,1
LOC114875915,0.480338905303,1
