ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1619	"LOC114873792"	NA	chrOU015514.1	+	6179325	6179415	6178233	6178531	6180503	6180859	1619	4,6,6,8	0,1,0,0	5,3,5,7	0,0,0,0	189	99	1	1.0	1.0,0.759,1.0,1.0	1.0,1.0,1.0,1.0	-0.06
1620	"LOC114873792"	NA	chrOU015514.1	+	6181566	6181722	6181155	6181296	6182150	6184589	1620	11,11,8,10	186,88,123,93	8,5,10,10	99,99,48,144	198	99	0.971263251934	1.0	0.029,0.059,0.031,0.051	0.039,0.025,0.094,0.034	-0.006
1621	"LOC114872483"	NA	chrOU015506.1	-	9219469	9219508	9216484	9216569	9232816	9232897	1621	4,0,0,0	7,3,4,3	1,1,3,1	7,3,5,3	138	99	0.137743949485	1.0	0.291,0.0,0.0,0.0	0.093,0.193,0.301,0.193	-0.122
1622	"LOC114872483"	NA	chrOU015506.1	-	9219469	9219553	9216484	9216569	9228954	9228987	1622	6,1,2,0	10,2,3,4	2,4,5,2	4,1,7,1	183	99	0.108140288571	1.0	0.245,0.213,0.265,0.0	0.213,0.684,0.279,0.52	-0.243
1623	"LOC114872483"	NA	chrOU015506.1	-	9219469	9219553	9216484	9216569	9232816	9232897	1623	12,3,7,0	7,3,4,3	6,6,10,7	7,3,5,3	183	99	0.391134037592	1.0	0.481,0.351,0.486,0.0	0.317,0.52,0.52,0.558	-0.149
1624	"LOC114872483"	NA	chrOU015506.1	-	9228954	9228987	9216484	9216560	9232816	9232897	1624	1,2,0,0	44,12,25,17	2,0,1,1	19,23,12,37	132	99	0.365169639218	1.0	0.017,0.111,0.0,0.0	0.073,0.0,0.059,0.02	-0.006
1625	"LOC114872483"	NA	chrOU015506.1	-	9228954	9228987	9216484	9216569	9232816	9232897	1625	10,3,3,4	7,3,4,3	5,1,8,2	7,3,5,3	132	99	0.474213829458	1.0	0.517,0.429,0.36,0.5	0.349,0.2,0.545,0.333	0.095
1626	"LOC114872483"	NA	chrOU015506.1	-	9228954	9228987	9219469	9219553	9232816	9232897	1626	1,2,0,0	6,2,5,0	1,1,1,1	4,3,5,5	132	99	1	1.0	0.111,0.429,0.0,NA	0.158,0.2,0.13,0.13	0.026
1627	"LOC114872483"	NA	chrOU015506.1	-	9231569	9231572	9216484	9216563	9232816	9232897	1627	1,0,0,0	1,2,1,2	0,0,0,0	0,0,1,0	102	99	1	1.0	0.493,0.0,0.0,0.0	NA,NA,0.0,NA	0.123
1628	"LOC114872483"	NA	chrOU015506.1	-	9231569	9231572	9216484	9216569	9232816	9232897	1628	1,1,0,0	7,3,4,3	0,1,1,1	7,3,5,3	102	99	1	1.0	0.122,0.244,0.0,0.0	0.0,0.244,0.163,0.244	-0.071
1629	"LOC114872483"	NA	chrOU015506.1	-	9284184	9286295	9282364	9282568	9286737	9286894	1629	19,9,15,6	2,1,0,1	10,10,6,19	0,0,0,2	198	99	0.901192504111	1.0	0.826,0.818,1.0,0.75	1.0,1.0,1.0,0.826	-0.108
1630	"LOC114872483"	NA	chrOU015506.1	-	9286442	9286667	9284184	9286295	9286737	9286894	1630	20,6,12,7	4,0,2,1	9,7,6,21	0,3,0,4	198	99	0.721023544461	1.0	0.714,1.0,0.75,0.778	1.0,0.538,1.0,0.724	-0.005
1631	"LOC114883031"	NA	chrOU015505.1	-	9048707	9048751	9048563	9048641	9048845	9049023	1631	95,45,65,41	0,0,0,0	36,40,36,38	0,0,0,2	143	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.929	0.018
1632	"LOC114874490"	NA	chrOU015509.1	+	4287508	4288743	4287248	4287434	4288883	4289651	1632	36,15,8,12	9,9,7,6	5,22,13,15	6,5,2,3	198	99	0.322773289581	1.0	0.667,0.455,0.364,0.5	0.294,0.688,0.765,0.714	-0.119
1633	"LOC114874490"	NA	chrOU015509.1	+	4288305	4288743	4287248	4287434	4288883	4289651	1633	32,15,12,15	9,9,7,6	8,27,20,16	6,5,2,3	198	99	0.129622597926	1.0	0.64,0.455,0.462,0.556	0.4,0.73,0.833,0.727	-0.144
1634	"LOC114871238"	NA	chrOU015506.1	-	4147374	4147428	4147007	4147131	4147528	4147629	1634	163,47,71,45	0,0,0,0	32,70,165,99	0,0,0,1	153	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.985	0.004
1635	"LOC114871094"	NA	chrOU015506.1	+	4015567	4015801	4015224	4015493	4015865	4016077	1635	33,16,19,9	0,1,0,0	15,9,25,12	0,0,0,0	198	99	1	1.0	1.0,0.889,1.0,1.0	1.0,1.0,1.0,1.0	-0.028
1636	"LOC114872914"	NA	chrOU015518.1	-	1557953	1558067	1557231	1557577	1558259	1558444	1636	32,14,23,20	45,23,26,25	10,19,26,25	20,27,17,24	198	99	0.504785308814	1.0	0.262,0.233,0.307,0.286	0.2,0.26,0.433,0.342	-0.037
1637	"LOC114877236"	NA	chrOU015507.1	-	10147138	10147214	10146909	10147001	10147766	10147901	1637	44,25,11,16	4,1,3,6	14,19,24,30	5,9,4,8	175	99	0.079436457142	1.0	0.862,0.934,0.675,0.601	0.613,0.544,0.772,0.68	0.116
1638	"LOC114877236"	NA	chrOU015507.1	-	10148421	10148919	10147988	10148274	10149245	10149479	1638	25,16,12,13	12,3,2,1	12,20,17,26	6,2,5,5	198	99	0.959657423645	1.0	0.51,0.727,0.75,0.867	0.5,0.833,0.63,0.722	0.042
1639	"LOC114877236"	NA	chrOU015507.1	-	10153996	10154089	10153227	10153464	10159621	10159731	1639	22,11,14,11	1,0,0,0	12,8,18,11	0,0,0,0	192	99	1	1.0	0.919,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.02
1640	"LOC114877236"	NA	chrOU015507.1	-	10155177	10155357	10153996	10154089	10159621	10159731	1640	29,17,16,14	4,2,2,2	11,10,16,15	3,2,5,2	198	99	0.254032305537	1.0	0.784,0.81,0.8,0.778	0.647,0.714,0.615,0.789	0.102
1641	"LOC114877236"	NA	chrOU015507.1	-	10175829	10180371	10160556	10160821	10181988	10182283	1641	5,4,1,0	16,5,10,7	4,2,1,1	11,11,6,19	198	99	0.565322718065	1.0	0.135,0.286,0.048,0.0	0.154,0.083,0.077,0.026	0.032
1642	"LOC114877236"	NA	chrOU015507.1	-	10184040	10184292	10183336	10183706	10184410	10184627	1642	33,12,8,11	0,2,0,0	20,22,16,21	0,0,0,0	198	99	1	1.0	1.0,0.75,1.0,1.0	1.0,1.0,1.0,1.0	-0.062
1643	"LOC114875189"	NA	chrOU015511.1	+	9478408	9478644	9478040	9478331	9479069	9479978	1643	186,114,106,97	0,1,0,1	78,107,80,110	1,0,0,0	198	99	1	1.0	1.0,0.983,1.0,0.98	0.975,1.0,1.0,1.0	-0.003
1644	"LOC114872172"	NA	chrOU015519.1	+	7898218	7898329	7897761	7898151	7898842	7899120	1644	10,5,2,4	15,11,5,13	6,8,2,4	6,10,2,11	198	99	0.404332494458	1.0	0.25,0.185,0.167,0.133	0.333,0.286,0.333,0.154	-0.093
1645	"LOC114872172"	NA	chrOU015519.1	+	7901320	7901356	7900046	7900181	7902289	7902663	1645	36,22,25,22	28,28,24,16	21,22,15,41	21,24,17,27	135	99	0.939304528099	1.0	0.485,0.366,0.433,0.502	0.423,0.402,0.393,0.527	0.01
1646	"LOC114872172"	NA	chrOU015519.1	+	7905310	7905462	7904791	7905006	7909368	7909501	1646	109,63,60,50	0,0,0,0	66,47,49,119	0,1,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.959,1.0,1.0	0.01
1647	"LOC114872172"	NA	chrOU015519.1	+	7909368	7909501	7905310	7905462	7918861	7921829	1647	92,47,48,48	1,0,0,0	69,61,41,91	0,0,0,0	198	99	1	1.0	0.979,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.005
1648	"LOC114872172"	NA	chrOU015519.1	+	7909368	7909501	7905310	7905462	7925559	7925628	1648	59,31,33,24	0,2,0,0	43,30,31,65	0,0,0,0	198	99	1	1.0	1.0,0.886,1.0,1.0	1.0,1.0,1.0,1.0	-0.028
1649	"LOC114872172"	NA	chrOU015519.1	+	7909368	7909501	7905310	7905462	7929656	7930053	1649	63,31,33,23	1,1,1,0	45,30,32,65	1,1,0,1	198	99	1	1.0	0.969,0.939,0.943,1.0	0.957,0.938,1.0,0.97	-0.004
1650	"LOC114872172"	NA	chrOU015519.1	+	7911954	7912023	7909368	7909501	7915632	7915717	1650	10,8,3,10	1,0,0,0	4,6,8,11	0,0,0,0	168	99	1	1.0	0.855,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.036
1651	"LOC114872172"	NA	chrOU015519.1	+	7911954	7912023	7909368	7909501	7925559	7925628	1651	4,4,2,6	1,1,1,1	2,4,4,4	0,1,2,4	168	99	0.141526614206	1.0	0.702,0.702,0.541,0.78	1.0,0.702,0.541,0.371	0.028
1652	"LOC114872172"	NA	chrOU015519.1	+	7911954	7912023	7909368	7909501	7929656	7930053	1652	4,4,2,5	5,1,1,0	2,4,4,4	2,1,3,4	168	99	0.261495437738	1.0	0.32,0.702,0.541,1.0	0.371,0.702,0.44,0.371	0.17
1653	"LOC114872172"	NA	chrOU015519.1	+	7915632	7915717	7909368	7909501	7925559	7925628	1653	2,0,1,0	1,1,1,1	0,0,0,0	0,1,2,4	184	99	1	1.0	0.518,0.0,0.35,0.0	NA,0.0,0.0,0.0	0.217
1654	"LOC114872172"	NA	chrOU015519.1	+	7915632	7915717	7909368	7909501	7929656	7929746	1654	3,2,1,5	5,1,1,0	1,1,2,6	2,1,3,4	184	99	0.346895050956	1.0	0.244,0.518,0.35,1.0	0.212,0.35,0.264,0.447	0.21
1655	"LOC114872172"	NA	chrOU015519.1	+	7915632	7915717	7911954	7912023	7925559	7925628	1655	6,3,3,4	0,0,1,1	2,2,3,6	0,0,0,0	184	99	1	1.0	1.0,1.0,0.617,0.683	1.0,1.0,1.0,1.0	-0.175
1656	"LOC114872172"	NA	chrOU015519.1	+	7915632	7915717	7911954	7912023	7929656	7929746	1656	8,6,3,10	0,0,1,0	3,3,6,13	0,0,0,0	184	99	1	1.0	1.0,1.0,0.617,1.0	1.0,1.0,1.0,1.0	-0.096
1658	"LOC114872172"	NA	chrOU015519.1	+	7925559	7925628	7905310	7905462	7929656	7930053	1658	1,4,2,1	1,1,1,0	0,0,0,4	1,1,0,1	168	99	1	1.0	0.371,0.702,0.541,1.0	0.0,0.0,NA,0.702	0.419
1659	"LOC114872172"	NA	chrOU015519.1	+	7925559	7925628	7909368	7909501	7929656	7930053	1659	2,3,3,2	5,1,1,0	0,1,2,8	2,1,3,4	168	99	0.233505262199	1.0	0.191,0.639,0.639,1.0	0.0,0.371,0.282,0.541	0.319
1660	"LOC114872172"	NA	chrOU015519.1	+	7925559	7925628	7911954	7912023	7929656	7930053	1660	1,2,3,2	0,0,1,0	0,0,0,4	0,0,0,0	168	99	1	1.0	1.0,1.0,0.639,1.0	NA,NA,NA,1.0	-0.09
1661	"LOC114872172"	NA	chrOU015519.1	+	7925559	7925628	7915632	7915717	7929656	7930053	1661	2,2,3,1	3,3,1,6	0,0,0,4	1,1,3,7	168	99	0.00668621948558	0.3384898614574875	0.282,0.282,0.639,0.089	0.0,0.0,0.0,0.252	0.26
1662	"LOC114870957"	NA	chrOU015506.1	+	3903881	3904047	3903457	3903634	3904586	3904761	1662	177,79,99,69	0,0,0,0	77,85,94,95	0,0,0,1	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.979	0.005
1663	"LOC114870957"	NA	chrOU015506.1	+	3904129	3904505	3903881	3904047	3904586	3904761	1663	541,309,304,222	0,1,0,1	227,276,313,335	1,2,1,0	198	99	1	1.0	1.0,0.994,1.0,0.991	0.991,0.986,0.994,1.0	0.003
1664	"LOC114877010"	NA	chrOU015514.1	+	2802065	2802348	2801418	2801957	2802493	2802599	1664	128,59,70,71	0,0,0,1	41,64,49,52	0,1,3,1	198	99	0.485562884996	1.0	1.0,1.0,1.0,0.973	1.0,0.97,0.891,0.963	0.037
1665	"LOC114877010"	NA	chrOU015514.1	+	2802769	2803061	2802493	2802599	2804403	2804454	1665	38,38,29,22	3,2,2,1	18,27,34,18	2,1,4,0	198	99	0.506898161051	1.0	0.864,0.905,0.879,0.917	0.818,0.931,0.81,1.0	0.002
1666	"LOC114877010"	NA	chrOU015514.1	+	2802769	2803061	2802493	2802599	2804799	2804884	1666	35,34,28,22	2,1,0,1	16,27,31,17	0,2,1,2	198	99	0.572021578313	1.0	0.897,0.944,1.0,0.917	1.0,0.871,0.939,0.81	0.034
1667	"LOC114877010"	NA	chrOU015514.1	+	2804403	2804454	2802493	2802599	2804799	2804892	1667	9,3,6,3	2,1,0,1	4,5,9,1	0,2,1,2	150	99	0.404193405038	1.0	0.748,0.664,1.0,0.664	1.0,0.623,0.856,0.248	0.087
1668	"LOC114877010"	NA	chrOU015514.1	+	2804403	2804454	2802769	2803061	2804799	2804892	1668	10,5,7,2	1,0,2,0	6,5,10,3	2,1,2,1	150	99	0.0157483506299	0.5035327898770658	0.868,1.0,0.698,1.0	0.664,0.767,0.767,0.664	0.176
1669	"LOC114878099"	NA	chrOU015506.1	-	3683650	3683713	3683256	3683576	3685724	3686084	1669	0,0,1,0	6,4,1,2	0,0,0,0	3,4,2,5	162	99	1	1.0	0.0,0.0,0.379,0.0	0.0,0.0,0.0,0.0	0.095
1670	"LOC114877554"	NA	chrOU015506.1	+	3611954	3612120	3610750	3610881	3616055	3616125	1670	1,3,3,0	0,0,0,0	1,4,0,1	0,0,1,0	198	99	1	1.0	1.0,1.0,1.0,NA	1.0,1.0,0.0,1.0	0.25
1671	"LOC114873511"	NA	chrOU015509.1	-	890475	890528	889505	889955	890717	891081	1671	12,8,14,22	3,0,0,0	4,16,8,5	0,0,0,0	152	99	0.827579727165	1.0	0.723,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.069
1672	"LOC114882765"	NA	chrOU015507.1	-	12527768	12528043	12527443	12527573	12528167	12528484	1672	32,21,30,15	0,0,0,1	17,20,22,19	0,0,0,0	198	99	1	1.0	1.0,1.0,1.0,0.882	1.0,1.0,1.0,1.0	-0.029
1673	"LOC114877318"	NA	chrOU015507.1	+	10294445	10294669	10290692	10290772	10295028	10295277	1673	52,43,28,28	1,1,0,0	23,36,29,31	0,0,0,0	198	99	1	1.0	0.963,0.956,1.0,1.0	1.0,1.0,1.0,1.0	-0.02
1674	"LOC114878034"	NA	chrOU015506.1	-	3288374	3288515	3288126	3288309	3288585	3288667	1674	310,210,201,122	0,0,1,0	164,178,119,236	0,2,0,0	198	99	1	1.0	1.0,1.0,0.99,1.0	1.0,0.978,1.0,1.0	0.003
1675	"LOC114871067"	NA	chrOU015508.1	+	1692161	1692231	1691842	1692042	1692908	1693107	1675	10,7,5,5	5,4,3,1	5,9,2,6	3,0,1,2	169	99	0.196993554682	1.0	0.54,0.506,0.494,0.745	0.494,1.0,0.54,0.637	-0.096
1677	"LOC114880902"	NA	chrOU015515.1	+	1758885	1759095	1758580	1758805	1759351	1759618	1677	10,2,5,4	1,1,1,1	5,3,3,2	0,0,1,1	198	99	0.634222474053	1.0	0.833,0.5,0.714,0.667	1.0,1.0,0.6,0.5	-0.097
1678	"LOC114880742"	NA	chrOU015510.1	+	38114	38138	37724	37941	38330	38431	1678	6,2,3,2	52,32,33,25	3,0,7,5	33,23,23,44	123	99	0.65498718887	1.0	0.085,0.048,0.068,0.06	0.068,0.0,0.197,0.084	-0.022
1679	"LOC114880742"	NA	chrOU015510.1	+	38114	38138	37724	37956	38330	38431	1679	4,1,1,2	7,1,5,3	2,0,1,0	2,3,1,4	123	99	0.0108403316836	0.4374041235610645	0.315,0.446,0.139,0.349	0.446,0.0,0.446,0.0	0.089
1680	"LOC114880742"	NA	chrOU015510.1	+	38117	38138	37724	37941	38330	38431	1680	7,1,1,2	52,32,33,25	4,0,5,1	33,23,23,44	120	99	0.935053302655	1.0	0.1,0.025,0.024,0.062	0.091,0.0,0.152,0.018	-0.013
1681	"LOC114880742"	NA	chrOU015510.1	+	38117	38138	37724	37956	38330	38431	1681	3,0,1,2	7,1,5,3	3,0,1,0	2,3,1,4	120	99	0.735218021772	1.0	0.261,0.0,0.142,0.355	0.553,0.0,0.452,0.0	-0.062
1682	"LOC114878524"	NA	chrOU015506.1	+	3165502	3165725	3165267	3165410	3165788	3165982	1682	25,11,16,24	0,1,1,0	23,19,18,24	0,0,0,0	198	99	1	1.0	1.0,0.846,0.889,1.0	1.0,1.0,1.0,1.0	-0.066
1683	"LOC114883119"	NA	chrOU015512.1	-	5324832	5324952	5324676	5324742	5325092	5325189	1683	974,600,625,495	0,0,0,0	357,513,433,634	0,0,1,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.995,1.0	0.001
1684	"LOC114883119"	NA	chrOU015512.1	-	5325092	5325189	5324676	5324742	5325589	5325887	1684	30,23,21,22	0,0,0,2	14,18,11,17	0,0,0,0	196	99	1	1.0	1.0,1.0,1.0,0.847	1.0,1.0,1.0,1.0	-0.038
1685	"LOC114878444"	NA	chrOU015506.1	-	2802055	2802412	2801256	2801387	2804665	2805133	1685	65,56,81,58	0,0,0,0	66,52,34,86	0,0,1,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.944,1.0	0.014
1686	"LOC114878444"	NA	chrOU015506.1	-	2802055	2802412	2801256	2801387	2804806	2805133	1686	52,40,59,38	0,0,0,0	51,42,25,58	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	0.962,1.0,1.0,1.0	0.01
1687	"LOC114876152"	NA	chrOU015504.1	-	15414068	15414141	15413851	15413889	15414199	15414218	1687	17,14,12,11	1,1,0,1	8,15,12,10	0,1,0,0	172	99	1	1.0	0.907,0.89,1.0,0.864	1.0,0.896,1.0,1.0	-0.059
1688	"LOC114878251"	NA	chrOU015506.1	-	2672776	2672923	2672098	2672205	2677374	2677468	1688	31,12,22,21	0,0,1,1	13,14,16,29	0,0,0,0	198	99	1	1.0	1.0,1.0,0.917,0.913	1.0,1.0,1.0,1.0	-0.042
1689	"LOC114878251"	NA	chrOU015506.1	-	2691075	2691364	2690705	2691000	2692087	2692267	1689	27,17,20,13	0,1,0,0	20,21,21,35	0,0,0,0	198	99	1	1.0	1.0,0.895,1.0,1.0	1.0,1.0,1.0,1.0	-0.026
1690	"LOC114878251"	NA	chrOU015506.1	-	2691075	2691433	2690705	2691000	2692087	2692267	1690	25,10,21,9	0,1,0,0	12,17,22,25	0,0,0,0	198	99	1	1.0	1.0,0.833,1.0,1.0	1.0,1.0,1.0,1.0	-0.042
1691	"LOC114878251"	NA	chrOU015506.1	-	2691075	2691445	2690705	2691000	2692087	2692267	1691	22,10,16,5	0,1,0,0	9,13,18,22	0,0,0,0	198	99	1	1.0	1.0,0.833,1.0,1.0	1.0,1.0,1.0,1.0	-0.042
1692	"LOC114875305"	NA	chrOU015511.1	-	9458227	9458719	9457953	9458144	9458796	9462966	1692	68,35,41,55	0,0,0,0	30,32,30,32	0,0,0,1	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.941	0.015
1693	"LOC114879091"	NA	chrOU015516.1	+	8021114	8021171	8020955	8021026	8021610	8021747	1693	3,5,2,3	0,0,0,0	0,2,5,2	0,0,1,0	156	99	1	1.0	1.0,1.0,1.0,1.0	NA,1.0,0.76,1.0	0.08
1697	"LOC114878359"	NA	chrOU015506.1	+	2640010	2640075	2638564	2639388	2640200	2641216	1697	1,0,0,0	0,0,0,0	0,0,2,0	0,1,0,1	164	99	1	1.0	1.0,NA,NA,NA	NA,0.0,1.0,0.0	0.667
1698	"LOC114881252"	NA	chrOU015507.1	-	6510830	6510934	6509332	6509377	6512072	6512125	1698	15,9,18,3	6,2,3,1	12,10,11,13	7,3,1,4	198	99	0.730423256145	1.0	0.556,0.692,0.75,0.6	0.462,0.625,0.846,0.619	0.012
1699	"LOC114878321"	NA	chrOU015506.1	+	2614095	2614295	2605825	2606019	2616346	2616503	1699	22,6,7,7	31,19,40,29	7,7,8,15	30,19,20,18	198	99	0.531368230286	1.0	0.262,0.136,0.08,0.108	0.104,0.156,0.167,0.294	-0.034
1700	"LOC114878321"	NA	chrOU015506.1	+	2614095	2614295	2608359	2609195	2616346	2616503	1700	37,15,14,18	0,0,0,0	14,11,15,39	0,0,1,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.882,1.0	0.029
1701	"LOC114880410"	NA	chrOU015508.1	+	4725103	4725242	4724451	4724669	4748359	4748485	1701	11,5,5,2	1,0,0,0	4,2,3,11	0,0,0,0	198	99	1	1.0	0.846,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.038
1703	"LOC114878336"	NA	chrOU015510.1	-	407846	407915	407629	407739	408026	408137	1703	42,15,27,9	0,2,0,0	25,21,21,8	0,0,0,0	168	99	1	1.0	1.0,0.815,1.0,1.0	1.0,1.0,1.0,1.0	-0.046
1704	"LOC114878656"	NA	chrOU015508.1	+	11317492	11317546	11307369	11307447	11320971	11321034	1704	5,5,3,6	0,1,0,0	3,7,3,9	0,0,0,0	153	99	1	1.0	1.0,0.764,1.0,1.0	1.0,1.0,1.0,1.0	-0.059
1705	"LOC114878656"	NA	chrOU015508.1	+	11322748	11322890	11320971	11321034	11330267	11330395	1705	18,10,3,6	0,0,0,0	6,5,3,11	0,0,1,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.6,1.0	0.1
1706	"LOC114878656"	NA	chrOU015508.1	+	11322751	11322890	11320971	11321034	11330267	11330401	1706	8,5,2,5	0,0,0,0	4,1,2,6	0,0,1,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.5,1.0	0.125
1707	"LOC114878656"	NA	chrOU015508.1	+	11339112	11339317	11332812	11333021	11343987	11345147	1707	2,1,2,0	3,1,6,2	0,1,0,2	0,5,3,5	198	99	1	1.0	0.25,0.333,0.143,0.0	NA,0.091,0.0,0.167	0.095
1708	"LOC114877652"	NA	chrOU015506.1	+	2504850	2505203	2502684	2503669	2508135	2509766	1708	235,118,184,155	0,1,0,0	165,135,113,291	0,0,0,0	198	99	1	1.0	1.0,0.983,1.0,1.0	1.0,1.0,1.0,1.0	-0.004
1710	"LOC114882681"	NA	chrOU015508.1	-	96834	97631	94458	94728	97783	97904	1710	0,0,0,0	0,1,0,0	0,0,0,1	0,1,0,0	198	99	1	1.0	NA,0.0,NA,NA	NA,0.0,NA,1.0	-0.5
1711	"LOC114882681"	NA	chrOU015508.1	-	97783	97898	94737	97631	98031	98274	1711	0,0,0,1	0,1,0,0	2,0,0,1	0,0,0,0	198	99	1	1.0	NA,0.0,NA,1.0	1.0,NA,NA,1.0	-0.5
1712	"LOC114882681"	NA	chrOU015508.1	-	97783	97931	94737	97631	98031	98274	1712	0,0,0,0	0,1,0,0	0,0,0,1	0,0,0,0	198	99	1	1.0	NA,0.0,NA,NA	NA,NA,NA,1.0	-1.0
1715	"LOC114872080"	NA	chrOU015506.1	-	5030895	5031030	5029620	5029734	5031123	5031333	1715	191,118,112,86	1,1,0,0	61,89,67,121	0,0,0,0	198	99	1	1.0	0.99,0.983,1.0,1.0	1.0,1.0,1.0,1.0	-0.007
1716	"LOC114878531"	NA	chrOU015504.1	-	11978903	11978990	11978670	11978807	11979126	11979215	1716	234,142,162,112	1,0,0,0	108,107,175,146	0,0,0,1	186	99	1	1.0	0.992,1.0,1.0,1.0	1.0,1.0,1.0,0.987	0.001
1717	"LOC114878531"	NA	chrOU015504.1	-	11978903	11978990	11978670	11978807	11979207	11979300	1717	185,113,129,92	15,7,7,6	92,86,132,114	4,9,5,9	186	99	0.785219375709	1.0	0.868,0.896,0.907,0.891	0.924,0.836,0.934,0.871	-0.001
1718	"LOC114881966"	NA	chrOU015514.1	-	2218978	2219143	2218074	2218754	2219478	2220283	1718	44,18,16,28	4,0,2,2	19,26,20,35	3,0,2,3	198	99	0.889950108948	1.0	0.846,1.0,0.8,0.875	0.76,1.0,0.833,0.854	0.018
1719	"LOC114871116"	NA	chrOU015508.1	-	1900345	1900503	1900099	1900264	1901137	1901563	1719	120,74,112,58	0,0,0,0	71,65,58,53	0,0,0,1	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.964	0.009
1720	"LOC114870943"	NA	chrOU015504.1	+	14841472	14841576	14841263	14841355	14841656	14841960	1720	11,6,6,1	18,9,7,12	3,7,4,3	5,6,17,10	198	99	0.713709400484	1.0	0.234,0.25,0.3,0.04	0.231,0.368,0.105,0.13	-0.002
1721	"LOC114875494"	NA	chrOU015505.1	-	3359672	3359790	3359471	3359553	3360089	3360294	1721	1,1,3,0	1,1,0,1	4,0,2,3	0,0,0,0	198	99	1	1.0	0.333,0.333,1.0,0.0	1.0,NA,1.0,1.0	-0.584
1722	"LOC114882798"	NA	chrOU015508.1	-	806872	806921	805709	806182	807734	807815	1722	33,12,22,25	0,0,1,0	15,22,19,23	0,0,0,0	148	99	1	1.0	1.0,1.0,0.936,1.0	1.0,1.0,1.0,1.0	-0.016
1723	"LOC114871910"	NA	chrOU015504.1	+	16905272	16905375	16904920	16905015	16905597	16905792	1723	108,59,60,44	2,0,0,0	40,39,54,54	1,0,0,0	198	99	1	1.0	0.964,1.0,1.0,1.0	0.952,1.0,1.0,1.0	0.003
1724	"LOC114870913"	NA	chrOU015504.1	-	14702185	14702404	14700940	14701062	14703822	14703924	1724	66,27,23,30	2,0,0,1	13,24,31,45	1,1,0,1	198	99	1	1.0	0.943,1.0,1.0,0.938	0.867,0.923,1.0,0.957	0.034
1725	"LOC114877658"	NA	chrOU015511.1	+	10289810	10289972	10288645	10288733	10294452	10294658	1725	37,17,25,36	1,0,1,0	17,27,28,32	0,0,0,0	198	99	1	1.0	0.949,1.0,0.926,1.0	1.0,1.0,1.0,1.0	-0.031
1727	"LOC114877658"	NA	chrOU015511.1	+	10289810	10289972	10288782	10288869	10294452	10294658	1727	36,17,25,35	0,0,0,0	17,25,25,32	0,0,1,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.926,1.0	0.018
1728	"LOC114877658"	NA	chrOU015511.1	+	10289810	10289972	10288782	10289020	10294452	10294658	1728	57,22,31,44	1,0,1,0	25,39,40,41	0,0,0,0	198	99	1	1.0	0.966,1.0,0.939,1.0	1.0,1.0,1.0,1.0	-0.024
1729	"LOC114877658"	NA	chrOU015511.1	+	10291774	10291840	10288850	10288869	10294452	10294658	1729	28,14,22,16	0,0,0,0	20,16,12,28	0,0,1,0	165	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.878,1.0	0.03
1730	"LOC114877658"	NA	chrOU015511.1	+	10291774	10291840	10289810	10289972	10294452	10294658	1730	52,38,36,27	35,16,25,34	26,32,21,52	17,25,25,32	165	99	0.774743076877	1.0	0.471,0.588,0.464,0.323	0.479,0.434,0.335,0.494	0.026
1731	"LOC114877658"	NA	chrOU015511.1	+	10294452	10294658	10288783	10289020	10296071	10296325	1731	58,22,46,31	0,0,0,0	30,32,27,54	0,0,0,1	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.964	0.009
1732	"LOC114870954"	NA	chrOU015504.1	+	14669246	14669296	14668200	14668436	14669529	14669587	1732	39,26,17,17	0,0,0,1	23,14,12,29	0,0,1,1	149	99	1	1.0	1.0,1.0,1.0,0.919	1.0,1.0,0.889,0.951	0.02
