ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
384	"LOC114883239"	NA	chrOU015504.1	-	13867731	13868008	13867731	13867835	13867893	13868008	384	2,2,0,2	2,1,1,4	1,0,2,2	1,3,0,1	157	99	0.97772300732	1.0	0.387,0.558,0.0,0.24	0.387,0.0,1.0,0.558	-0.19
385	"LOC114872172"	NA	chrOU015519.1	+	7882101	7882424	7882101	7882276	7882395	7882424	385	10,10,11,6	0,1,0,0	12,12,14,18	0,0,0,0	218	99	1	1.0	1.0,0.82,1.0,1.0	1.0,1.0,1.0,1.0	-0.045
386	"LOC114872172"	NA	chrOU015519.1	+	7918861	7923571	7918861	7921829	7921933	7923571	386	28,16,17,12	6,10,2,3	20,8,10,29	6,5,3,14	203	99	0.3015774243	1.0	0.695,0.438,0.806,0.661	0.619,0.438,0.619,0.503	0.105
388	"LOC114875180"	NA	chrOU015511.1	+	9508170	9508751	9508170	9508257	9508329	9508751	388	23,15,11,10	2,0,1,0	11,13,15,15	1,1,1,2	171	99	0.0321017076294	0.42120262537916037	0.869,1.0,0.864,1.0	0.864,0.883,0.897,0.813	0.069
389	"LOC114875180"	NA	chrOU015511.1	+	9509918	9510593	9509918	9510114	9510186	9510593	389	14,13,16,11	1,0,2,1	11,9,9,5	3,1,2,0	171	99	0.156493733709	0.968152943256715	0.89,1.0,0.822,0.864	0.68,0.839,0.723,1.0	0.084
390	"LOC114878185"	NA	chrOU015506.1	-	3026626	3027176	3026626	3026846	3026960	3027176	390	2,1,0,0	1,1,3,0	0,0,0,0	0,1,1,4	213	99	1	1.0	0.482,0.317,0.0,NA	NA,0.0,0.0,0.0	0.266
391	"LOC114878239"	NA	chrOU015506.1	+	2645706	2646333	2645706	2645899	2646110	2646333	391	8,6,0,0	0,0,0,1	2,1,5,4	0,0,1,0	310	99	1	1.0	1.0,1.0,NA,0.0	1.0,1.0,0.615,1.0	-0.237
392	"LOC114878239"	NA	chrOU015506.1	+	2650486	2651492	2650486	2650667	2650895	2651492	392	31,18,17,20	0,0,0,0	11,12,18,11	0,0,0,1	327	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.769	0.058
393	"LOC114878239"	NA	chrOU015506.1	+	2652070	2655229	2652070	2652349	2652431	2655229	393	0,1,2,2	0,0,0,1	0,0,1,1	0,0,0,0	181	99	1	1.0	NA,1.0,1.0,0.522	NA,NA,1.0,1.0	-0.159
394	"LOC114881252"	NA	chrOU015507.1	-	6515180	6515668	6515180	6515312	6515420	6515668	394	13,5,4,6	0,0,0,0	7,3,3,11	0,2,0,0	207	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.418,1.0,1.0	0.145
395	"LOC114878336"	NA	chrOU015510.1	-	408026	408436	408026	408137	408338	408436	395	31,21,24,17	1,0,1,0	18,10,25,27	0,2,0,0	300	99	1	1.0	0.911,1.0,0.888,1.0	1.0,0.623,1.0,1.0	0.044
396	"LOC114876314"	NA	chrOU015513.1	-	8696719	8697677	8696719	8696780	8696843	8697677	396	37,8,17,21	5,1,1,4	16,17,13,24	1,2,4,3	162	99	0.878048928785	1.0	0.819,0.83,0.912,0.762	0.907,0.839,0.665,0.83	0.02
397	"LOC114876314"	NA	chrOU015513.1	-	8696719	8697677	8696719	8696999	8697229	8697677	397	141,55,64,65	1,0,4,4	66,42,57,62	2,1,2,0	329	99	0.462042018534	1.0	0.977,1.0,0.828,0.83	0.909,0.927,0.896,1.0	-0.024
398	"LOC114882681"	NA	chrOU015508.1	-	93605	94143	93605	93854	93947	94143	398	2,1,0,3	22,3,3,5	2,3,1,3	4,8,10,13	192	99	0.318298516899	1.0	0.045,0.147,0.0,0.236	0.205,0.162,0.049,0.106	-0.024
399	"LOC114882681"	NA	chrOU015508.1	-	94737	97631	94737	96683	96804	97631	399	28,19,10,8	1,0,0,1	8,10,19,18	0,1,0,0	220	99	1	1.0	0.926,1.0,1.0,0.783	1.0,0.818,1.0,1.0	-0.027
400	"LOC114882681"	NA	chrOU015508.1	-	94737	97631	94737	96683	96813	97631	400	31,20,10,8	0,0,0,0	9,10,19,18	0,1,0,0	229	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.812,1.0,1.0	0.047
401	"LOC114882681"	NA	chrOU015508.1	-	94737	97631	94737	96683	96834	97631	401	34,20,11,8	0,0,0,0	9,13,21,19	1,0,0,0	250	99	1	1.0	1.0,1.0,1.0,1.0	0.781,1.0,1.0,1.0	0.055
403	"LOC114870943"	NA	chrOU015504.1	+	14843016	14843603	14843016	14843339	14843430	14843603	403	1,0,1,1	1,0,0,1	1,0,0,1	0,0,0,1	190	99	1	1.0	0.343,NA,1.0,0.343	1.0,NA,NA,0.343	-0.11
404	"LOC114870943"	NA	chrOU015504.1	+	14843016	14843603	14843016	14843339	14843433	14843603	404	1,0,1,2	0,1,1,0	1,0,0,1	0,0,0,0	193	99	1	1.0	1.0,0.0,0.339,1.0	1.0,NA,NA,1.0	-0.415
405	"LOC114871910"	NA	chrOU015504.1	+	16905914	16906811	16905914	16906100	16906354	16906811	405	12,9,5,4	0,0,1,1	6,4,9,14	1,0,0,0	353	99	1	1.0	1.0,1.0,0.584,0.529	0.627,1.0,1.0,1.0	-0.128
406	"LOC114877658"	NA	chrOU015511.1	+	10300223	10302543	10300223	10300334	10301037	10302543	406	1017,547,562,419	0,2,3,2	395,531,460,596	2,3,4,5	802	99	0.0192804595597	0.3110928204632676	1.0,0.971,0.959,0.963	0.961,0.956,0.934,0.936	0.027
407	"LOC114877658"	NA	chrOU015511.1	+	10300223	10302543	10300223	10300334	10301848	10302543	407	1559,878,894,660	4,1,1,0	623,832,737,916	0,4,0,2	1613	99	0.800292083701	1.0	0.96,0.982,0.982,1.0	1.0,0.927,1.0,0.966	0.008
408	"LOC114870965"	NA	chrOU015504.1	+	14612694	14613406	14612694	14613257	14613334	14613406	408	13,5,7,4	2,0,0,0	1,10,5,12	0,0,0,0	176	99	1	1.0	0.785,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.054
409	"LOC114870965"	NA	chrOU015504.1	+	14612694	14613406	14612694	14613261	14613334	14613406	409	11,5,6,4	0,1,1,0	1,10,5,12	0,0,0,1	172	99	1	1.0	1.0,0.742,0.775,1.0	1.0,1.0,1.0,0.874	-0.089
410	"LOC114880243"	NA	chrOU015513.1	-	2887178	2888886	2887178	2888269	2888343	2888886	410	24,15,2,7	2,3,1,0	5,11,10,22	1,0,3,0	173	99	0.202211221757	1.0	0.873,0.741,0.534,1.0	0.741,1.0,0.656,1.0	-0.062
411	"LOC114880243"	NA	chrOU015513.1	-	2887178	2888886	2887178	2888343	2888447	2888886	411	21,16,4,9	0,0,1,1	9,10,10,25	0,0,0,0	203	99	1	1.0	1.0,1.0,0.661,0.814	1.0,1.0,1.0,1.0	-0.131
412	"LOC114880243"	NA	chrOU015513.1	-	2887178	2888886	2887178	2888558	2888620	2888886	412	16,12,2,1	1,0,0,0	6,2,7,12	0,1,0,1	161	99	1	1.0	0.908,1.0,1.0,1.0	1.0,0.552,1.0,0.881	0.119
415	"LOC114882826"	NA	chrOU015518.1	+	2082317	2085820	2082317	2082436	2083486	2085820	415	138,108,58,69	16,9,5,4	82,89,81,78	9,7,13,5	1149	99	0.662121187659	1.0	0.426,0.508,0.5,0.598	0.44,0.523,0.349,0.573	0.037
416	"LOC114870857"	NA	chrOU015504.1	-	14543520	14545359	14543520	14543910	14545016	14545359	416	181,109,103,79	1,0,1,2	91,80,93,123	0,0,0,3	1205	99	0.805463565258	1.0	0.937,1.0,0.894,0.764	1.0,1.0,1.0,0.771	-0.044
418	"LOC114870872"	NA	chrOU015504.1	+	14119582	14120229	14119582	14119932	14120033	14120229	418	26,9,4,5	2,1,1,2	4,13,4,6	0,1,0,1	200	99	0.0146341135587	0.27301768107949687	0.866,0.817,0.664,0.553	1.0,0.866,1.0,0.748	-0.178
419	"LOC114877587"	NA	chrOU015515.1	-	400929	401449	400929	401320	401439	401449	419	107,70,57,71	2,2,2,1	55,50,52,95	1,3,2,4	218	99	0.214379554257	1.0	0.96,0.941,0.928,0.97	0.962,0.883,0.922,0.915	0.029
420	"LOC114883169"	NA	chrOU015504.1	-	13910811	13911342	13910811	13911004	13911096	13911342	420	20,4,15,9	2,0,1,0	11,6,4,7	2,4,0,2	191	99	0.000128061461752	0.0134313109844525	0.838,1.0,0.886,1.0	0.74,0.437,1.0,0.645	0.226
422	"LOC114872446"	NA	chrOU015514.1	+	5339741	5344976	5339741	5340136	5340196	5344976	422	12,12,13,6	12,1,4,3	14,12,10,23	5,2,0,5	159	99	0.124811705839	0.8664254463474769	0.384,0.882,0.669,0.555	0.635,0.789,1.0,0.741	-0.169
423	"LOC114872826"	NA	chrOU015504.1	+	13362335	13362925	13362335	13362556	13362786	13362925	423	39,27,22,21	1,1,1,1	19,9,10,9	3,1,0,0	329	99	0.494154605336	1.0	0.921,0.89,0.869,0.863	0.656,0.73,1.0,1.0	0.039
428	"LOC114872625"	NA	chrOU015506.1	+	1271907	1273957	1271907	1271955	1272039	1273957	428	39,17,27,23	5,1,0,0	13,21,18,33	2,2,0,2	183	99	0.848238439094	1.0	0.808,0.902,1.0,1.0	0.779,0.85,1.0,0.899	0.045
429	"LOC114876141"	NA	chrOU015504.1	+	15378911	15379111	15378911	15378959	15379013	15379111	429	5,2,1,3	4,1,2,0	4,3,1,4	2,2,2,1	153	99	0.928329695201	1.0	0.447,0.564,0.244,1.0	0.564,0.493,0.244,0.721	0.058
430	"LOC114871918"	NA	chrOU015504.1	+	15936854	15938205	15936854	15937446	15938063	15938205	430	144,56,70,89	2,0,0,0	113,88,55,232	0,1,1,0	716	99	1	1.0	0.909,1.0,1.0,1.0	1.0,0.924,0.884,1.0	0.025
431	"LOC114871918"	NA	chrOU015504.1	+	15961539	15967395	15961539	15965528	15965925	15967395	431	82,54,40,41	1,0,0,0	54,53,47,105	0,1,1,2	496	99	0.279654706385	1.0	0.942,1.0,1.0,1.0	1.0,0.914,0.904,0.913	0.053
432	"LOC114876350"	NA	chrOU015513.1	+	8527074	8527350	8527074	8527185	8527247	8527350	432	10,2,4,3	0,0,0,0	3,9,2,1	1,0,0,0	161	99	1	1.0	1.0,1.0,1.0,1.0	0.648,1.0,1.0,1.0	0.088
433	"LOC114876350"	NA	chrOU015513.1	+	8527074	8527350	8527074	8527191	8527247	8527350	433	10,2,4,3	3,0,1,0	3,7,1,1	0,2,0,1	155	99	0.75131128238	1.0	0.68,1.0,0.719,1.0	1.0,0.691,1.0,0.39	0.08
434	"LOC114876350"	NA	chrOU015513.1	+	8527418	8529156	8527418	8527602	8527672	8529156	434	5,3,1,0	1,0,0,0	3,2,1,0	0,0,0,0	169	99	1	1.0	0.745,1.0,1.0,NA	1.0,1.0,1.0,NA	-0.085
435	"LOC114876350"	NA	chrOU015513.1	+	8527418	8529156	8527418	8527812	8527924	8529156	435	11,7,4,1	0,0,0,2	1,1,9,2	0,0,0,0	211	99	0.660089106795	1.0	1.0,1.0,1.0,0.19	1.0,1.0,1.0,1.0	-0.203
436	"LOC114876350"	NA	chrOU015513.1	+	8527418	8529156	8527418	8528070	8528165	8529156	436	8,6,11,4	0,0,0,0	11,4,4,9	0,1,0,0	194	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.671,1.0,1.0	0.082
437	"LOC114876376"	NA	chrOU015504.1	+	12301846	12303280	12301846	12301912	12301993	12303280	437	68,33,46,36	16,4,7,3	31,38,33,41	7,1,7,9	180	99	0.971415074333	1.0	0.7,0.819,0.783,0.868	0.709,0.954,0.722,0.715	0.018
438	"LOC114872232"	NA	chrOU015519.1	-	7681983	7682304	7681983	7682043	7682133	7682304	438	27,14,15,15	0,0,1,0	5,16,14,15	0,0,0,1	189	99	1	1.0	1.0,1.0,0.887,1.0	1.0,1.0,1.0,0.887	0.0
439	"LOC114873290"	NA	chrOU015514.1	+	7424404	7425046	7424404	7424608	7424717	7425046	439	70,38,35,32	8,3,10,1	27,43,46,43	1,1,4,1	208	99	0.00550510581923	0.14606880773690267	0.806,0.858,0.625,0.938	0.928,0.953,0.846,0.953	-0.113
441	"LOC114879338"	NA	chrOU015512.1	+	6108151	6108611	6108151	6108327	6108390	6108611	441	78,50,45,40	3,3,1,2	39,57,30,62	2,4,4,1	162	99	0.549409273054	1.0	0.941,0.911,0.965,0.924	0.923,0.897,0.821,0.974	0.031
442	"LOC114877723"	NA	chrOU015506.1	-	3191067	3192057	3191067	3191312	3191394	3192057	442	0,2,3,0	0,0,0,0	0,4,7,1	0,0,2,0	181	99	1	1.0	NA,1.0,1.0,NA	NA,1.0,0.657,1.0	0.114
444	"LOC114878408"	NA	chrOU015507.1	+	11792850	11793504	11792850	11793296	11793420	11793504	444	76,41,41,27	3,0,0,2	32,37,32,38	0,3,0,1	223	99	0.819843938304	1.0	0.918,1.0,1.0,0.857	1.0,0.846,1.0,0.944	-0.004
445	"LOC114883067"	NA	chrOU015505.1	+	9097281	9098700	9097281	9097778	9098358	9098700	445	5,9,3,3	0,1,0,0	8,8,6,2	0,0,0,0	679	99	1	1.0	1.0,0.568,1.0,1.0	1.0,1.0,1.0,1.0	-0.108
446	"LOC114883067"	NA	chrOU015505.1	+	9097281	9098700	9097281	9097782	9098358	9098700	446	5,9,3,3	2,0,0,0	8,8,6,2	0,1,0,2	675	99	0.717333048426	1.0	0.268,1.0,1.0,1.0	1.0,0.54,1.0,0.128	0.15
447	"LOC114871155"	NA	chrOU015508.1	-	1266204	1268995	1266204	1267641	1267700	1268995	447	7,4,7,3	0,0,1,0	3,3,2,11	0,1,0,1	158	99	1	1.0	1.0,1.0,0.814,1.0	1.0,0.653,1.0,0.873	0.072
448	"LOC114875909"	NA	chrOU015517.1	+	4950340	4952955	4950340	4950792	4950869	4952955	448	4,0,0,0	1,1,0,0	0,1,2,0	0,0,0,0	176	99	1	1.0	0.692,0.0,NA,NA	NA,1.0,1.0,NA	-0.654
449	"LOC114877263"	NA	chrOU015513.1	+	5673252	5673622	5673252	5673523	5673611	5673622	449	117,70,57,29	0,0,0,0	17,53,49,57	1,1,0,0	187	99	1	1.0	1.0,1.0,1.0,1.0	0.9,0.966,1.0,1.0	0.033
450	"LOC114883033"	NA	chrOU015505.1	+	9076175	9077300	9076175	9076817	9076896	9077300	450	54,23,19,16	8,2,3,5	28,20,28,28	4,4,2,2	178	99	0.341697604615	1.0	0.79,0.865,0.779,0.64	0.796,0.736,0.886,0.886	-0.057
451	"LOC114874012"	NA	chrOU015510.1	+	647711	648112	647711	647855	647930	648112	451	67,40,40,40	1,0,2,3	25,36,40,26	0,1,1,0	174	99	1	1.0	0.974,1.0,0.919,0.884	1.0,0.953,0.958,1.0	-0.033
452	"LOC114871020"	NA	chrOU015508.1	+	1860455	1860719	1860455	1860614	1860677	1860719	452	196,103,103,80	4,4,3,2	88,90,63,128	0,7,2,4	162	99	0.661312730521	1.0	0.968,0.94,0.955,0.961	1.0,0.887,0.951,0.951	0.009
455	"LOC114880748"	NA	chrOU015510.1	+	21571	22211	21571	21621	21895	22211	455	69,46,54,32	11,2,2,3	25,37,30,29	5,4,7,7	373	99	0.0282400934191	0.3875709372690275	0.625,0.859,0.878,0.739	0.57,0.711,0.532,0.524	0.191
456	"LOC114880748"	NA	chrOU015510.1	+	21571	22211	21571	21621	21965	22211	456	152,89,83,59	10,5,2,3	45,67,59,56	1,4,5,2	443	99	0.808862705173	1.0	0.773,0.799,0.903,0.815	0.91,0.789,0.725,0.862	0.001
459	"LOC114882895"	NA	chrOU015504.1	+	8270287	8271154	8270287	8270526	8270741	8271154	459	119,42,34,39	2,0,2,0	37,48,55,65	0,1,2,2	314	99	0.834337303943	1.0	0.949,1.0,0.843,1.0	1.0,0.938,0.897,0.911	0.011
460	"LOC114882895"	NA	chrOU015504.1	+	8270287	8271154	8270287	8270526	8270800	8271154	460	152,51,49,53	3,1,0,2	45,61,65,81	0,0,0,0	373	99	0.28200356788	1.0	0.931,0.931,1.0,0.876	1.0,1.0,1.0,1.0	-0.066
461	"LOC114882889"	NA	chrOU015504.1	-	7984232	7984577	7984232	7984429	7984512	7984577	461	5,3,2,1	1,0,0,0	3,0,0,7	0,0,0,0	182	99	1	1.0	0.731,1.0,1.0,1.0	1.0,NA,NA,1.0	-0.067
465	"LOC114878743"	NA	chrOU015518.1	-	1952222	1952674	1952222	1952288	1952493	1952674	465	155,92,84,68	0,0,0,0	71,92,77,70	0,0,0,1	304	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.958	0.01
466	"LOC114877602"	NA	chrOU015515.1	-	27900	28772	27900	28213	28349	28772	466	162,106,96,94	2,0,1,0	127,112,98,233	4,4,2,2	235	99	0.00917914948103	0.20679065057263812	0.972,1.0,0.976,1.0	0.93,0.922,0.954,0.98	0.04
467	"LOC114878144"	NA	chrOU015508.1	-	9721627	9722681	9721627	9722419	9722518	9722681	467	118,76,79,64	0,4,2,1	48,73,76,45	1,2,1,2	198	99	0.760317165242	1.0	1.0,0.905,0.952,0.97	0.96,0.948,0.974,0.918	0.007
468	"LOC114875426"	NA	chrOU015504.1	+	7475435	7477125	7475435	7475858	7476520	7477125	468	456,197,231,160	3,0,1,0	186,196,195,311	0,0,2,1	761	99	1	1.0	0.952,1.0,0.968,1.0	1.0,1.0,0.927,0.976	0.004
471	"LOC114878827"	NA	chrOU015514.1	-	9039752	9040120	9039752	9039830	9039908	9040120	471	1,0,0,1	31,21,39,20	2,0,0,1	17,13,13,6	177	99	1	1.0	0.018,0.0,0.0,0.027	0.062,0.0,0.0,0.085	-0.026
472	"LOC114877776"	NA	chrOU015506.1	-	2421326	2425907	2421326	2425051	2425622	2425907	472	103,70,46,45	0,0,0,0	49,38,53,69	0,0,1,0	670	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.887,1.0	0.028
473	"LOC114876432"	NA	chrOU015511.1	-	10982883	10983135	10982883	10983020	10983101	10983135	473	74,22,19,14	2,0,0,0	44,24,64,27	5,0,0,0	180	99	0.719604560547	1.0	0.953,1.0,1.0,1.0	0.829,1.0,1.0,1.0	0.031
474	"LOC114875394"	NA	chrOU015510.1	-	5853057	5853901	5853057	5853356	5853711	5853901	474	107,77,41,56	6,4,2,4	33,49,33,38	1,0,4,1	454	99	0.142141835828	0.9124588816055483	0.795,0.808,0.817,0.753	0.878,1.0,0.643,0.892	-0.06
475	"LOC114875394"	NA	chrOU015510.1	-	5853057	5853901	5853057	5853376	5853711	5853901	475	103,75,38,53	3,0,0,2	32,47,30,33	0,1,0,2	434	99	0.750958173281	1.0	0.887,1.0,1.0,0.858	1.0,0.915,1.0,0.79	0.01
476	"LOC114875394"	NA	chrOU015510.1	-	5853057	5853901	5853057	5853438	5853711	5853901	476	78,61,27,41	2,1,1,1	27,39,24,16	1,0,2,0	372	99	0.0812318835564	0.7028323838140695	0.912,0.942,0.878,0.916	0.878,1.0,0.762,1.0	0.002
477	"LOC114871022"	NA	chrOU015506.1	-	4712842	4716285	4712842	4713148	4713289	4716285	477	6,0,1,0	2,0,0,2	1,7,2,9	0,0,1,0	240	99	1	1.0	0.553,NA,1.0,0.0	1.0,1.0,0.452,1.0	-0.345
478	"LOC114877555"	NA	chrOU015518.1	+	5809927	5810984	5809927	5810129	5810734	5810984	478	89,57,43,24	0,1,0,0	38,44,28,29	0,0,0,0	704	99	1	1.0	1.0,0.889,1.0,1.0	1.0,1.0,1.0,1.0	-0.028
479	"LOC114871632"	NA	chrOU015509.1	-	2316492	2316768	2316492	2316589	2316702	2316768	479	27,20,35,30	7,1,2,3	23,14,20,19	2,5,7,2	212	99	0.17724663459	1.0	0.643,0.903,0.891,0.824	0.843,0.567,0.572,0.816	0.116
480	"LOC114881713"	NA	chrOU015504.1	-	6815183	6816156	6815183	6815928	6815991	6816156	480	125,59,90,63	8,4,3,3	54,46,52,64	8,5,3,2	162	99	0.271510120484	1.0	0.905,0.9,0.948,0.928	0.805,0.849,0.914,0.951	0.04
481	"LOC114881068"	NA	chrOU015504.1	-	4831445	4832604	4831445	4831546	4831684	4832604	481	33,8,13,15	0,0,0,0	6,8,11,13	0,1,0,0	237	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.77,1.0,1.0	0.057
482	"LOC114879650"	NA	chrOU015513.1	-	10505117	10508785	10505117	10506131	10506207	10508785	482	34,24,25,16	3,2,1,4	20,22,23,27	1,3,0,1	175	99	0.0843408816287	0.7193072333190557	0.865,0.872,0.934,0.694	0.919,0.806,1.0,0.939	-0.075
483	"LOC114878208"	NA	chrOU015515.1	-	8426878	8428501	8426878	8427311	8427422	8428501	483	63,24,30,31	0,1,1,0	32,24,27,52	0,1,0,0	210	99	1	1.0	1.0,0.919,0.934,1.0	1.0,0.919,1.0,1.0	-0.016
484	"LOC114873152"	NA	chrOU015512.1	+	707030	709725	707030	707333	707594	709725	484	4,3,1,5	3,2,0,2	3,1,2,2	3,0,0,2	360	99	0.771777009088	1.0	0.268,0.292,1.0,0.407	0.216,1.0,1.0,0.216	-0.116
485	"LOC114873152"	NA	chrOU015512.1	+	707030	709725	707030	707333	707957	709725	485	6,8,4,9	1,0,0,0	5,1,7,7	0,0,0,2	723	99	0.848466087377	1.0	0.451,1.0,1.0,1.0	1.0,1.0,1.0,0.324	0.032
486	"LOC114873152"	NA	chrOU015512.1	+	707030	709725	707030	707720	707957	709725	486	2,5,2,4	1,1,0,2	2,0,4,3	1,0,3,3	336	99	1	1.0	0.371,0.596,1.0,0.371	0.371,NA,0.282,0.228	0.291
487	"LOC114873152"	NA	chrOU015512.1	+	707030	709725	707030	708250	708832	709725	487	11,4,4,3	3,2,2,1	0,5,4,2	3,0,1,2	681	99	0.307789013572	1.0	0.348,0.225,0.225,0.304	0.0,1.0,0.368,0.127	-0.098
488	"LOC114873152"	NA	chrOU015512.1	+	707030	709725	707030	709295	709521	709725	488	12,4,12,3	2,1,0,0	0,6,8,2	1,0,2,0	325	99	0.515318669735	1.0	0.646,0.549,1.0,1.0	0.0,1.0,0.549,1.0	0.162
489	"LOC114878314"	NA	chrOU015510.1	+	355600	358969	355600	358683	358917	358969	489	37,29,29,31	1,0,1,1	26,32,18,45	0,0,0,0	333	99	1	1.0	0.917,1.0,0.896,0.902	1.0,1.0,1.0,1.0	-0.071
490	"LOC114878314"	NA	chrOU015510.1	+	358917	362343	358917	358969	359064	362343	490	24,13,14,15	0,0,0,2	11,14,12,38	0,0,0,0	194	99	1	1.0	1.0,1.0,1.0,0.793	1.0,1.0,1.0,1.0	-0.052
492	"LOC114873850"	NA	chrOU015513.1	+	4640755	4641269	4640755	4640900	4640998	4641269	492	27,18,13,9	0,0,0,1	1,8,13,9	0,0,1,0	197	99	1	1.0	1.0,1.0,1.0,0.819	1.0,1.0,0.867,1.0	-0.012
493	"LOC114873850"	NA	chrOU015513.1	+	4640755	4641269	4640755	4640910	4640998	4641269	493	27,18,12,9	3,0,0,0	1,7,12,7	0,0,2,0	187	99	1	1.0	0.827,1.0,1.0,1.0	1.0,1.0,0.761,1.0	0.016
494	"LOC114871209"	NA	chrOU015508.1	-	1802682	1807944	1802682	1803958	1804290	1807944	494	76,30,38,32	4,4,2,2	48,46,38,55	2,3,1,0	431	99	0.0505238559282	0.5291709120900948	0.814,0.633,0.814,0.786	0.846,0.779,0.897,1.0	-0.119
495	"LOC114871209"	NA	chrOU015508.1	-	1811501	1814232	1811501	1813598	1813865	1814232	495	27,13,11,10	3,1,2,1	10,18,6,15	2,0,1,0	366	99	0.00904772134299	0.20679065057263812	0.709,0.779,0.598,0.73	0.575,1.0,0.619,1.0	-0.095
496	"LOC114871209"	NA	chrOU015508.1	-	1827142	1829883	1827142	1827277	1827590	1829883	496	4,3,2,1	1,0,0,0	1,4,4,8	0,0,0,0	412	99	1	1.0	0.49,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.127
498	"LOC114871209"	NA	chrOU015508.1	-	1827142	1829883	1827142	1827277	1827717	1829883	498	4,3,2,2	4,0,1,1	1,6,5,8	3,2,1,1	539	99	0.624586903373	1.0	0.155,1.0,0.269,0.269	0.058,0.355,0.479,0.595	0.052
499	"LOC114880785"	NA	chrOU015505.1	+	12141920	12142139	12141920	12142007	12142079	12142139	499	138,85,75,56	5,2,4,0	49,76,69,68	0,1,1,1	171	99	0.0133943058526	0.2579484062581355	0.941,0.961,0.916,1.0	1.0,0.978,0.976,0.975	-0.028
500	"LOC114876925"	NA	chrOU015504.1	+	5155946	5156859	5155946	5156432	5156516	5156859	500	23,6,4,7	1,0,0,1	7,5,9,5	0,0,0,0	183	99	1	1.0	0.926,1.0,1.0,0.791	1.0,1.0,1.0,1.0	-0.071
501	"LOC114878641"	NA	chrOU015508.1	+	11227915	11228674	11227915	11228111	11228232	11228674	501	24,8,17,29	0,3,1,1	11,10,16,28	0,0,1,3	220	99	0.962930497586	1.0	1.0,0.545,0.884,0.929	1.0,1.0,0.878,0.808	-0.082
504	"LOC114873354"	NA	chrOU015513.1	+	10303467	10304166	10303467	10303664	10303925	10304166	504	36,24,8,4	7,1,1,2	9,8,14,3	1,2,1,3	360	99	0.583740555282	1.0	0.586,0.868,0.688,0.355	0.712,0.524,0.794,0.216	0.063
505	"LOC114873354"	NA	chrOU015513.1	+	10303467	10304166	10303467	10303860	10303925	10304166	505	22,20,5,3	7,0,0,0	6,5,10,2	2,0,0,0	164	99	0.0376618743689	0.4588599795557816	0.655,1.0,1.0,1.0	0.644,1.0,1.0,1.0	0.003
506	"LOC114875774"	NA	chrOU015505.1	+	13951020	13951364	13951020	13951100	13951181	13951364	506	0,0,0,1	72,50,51,48	0,0,0,1	33,45,41,49	180	99	1	1.0	0.0,0.0,0.0,0.011	0.0,0.0,0.0,0.011	0.0
507	"LOC114879302"	NA	chrOU015517.1	-	1191077	1191829	1191077	1191240	1191323	1191829	507	22,10,10,8	2,1,2,0	10,2,9,20	1,1,1,1	182	99	0.386233607542	1.0	0.857,0.845,0.731,1.0	0.845,0.521,0.83,0.916	0.08
508	"LOC114879302"	NA	chrOU015517.1	-	1191077	1191829	1191077	1191507	1191606	1191829	508	49,29,21,18	4,0,1,1	27,24,14,45	0,3,5,2	198	99	0.184811842437	1.0	0.86,1.0,0.913,0.9	1.0,0.8,0.583,0.918	0.093
509	"LOC114879302"	NA	chrOU015517.1	-	1191077	1191829	1191077	1191511	1191606	1191829	509	48,29,20,18	6,1,0,9	27,22,14,45	3,2,2,8	194	99	0.833444648365	1.0	0.803,0.937,1.0,0.505	0.821,0.849,0.781,0.742	0.013
510	"LOC114876503"	NA	chrOU015518.1	-	8359451	8361148	8359451	8360844	8360913	8361148	510	1,2,1,3	0,0,0,0	0,1,2,0	0,0,1,0	168	99	1	1.0	1.0,1.0,1.0,1.0	NA,1.0,0.541,NA	0.23
511	"LOC114879618"	NA	chrOU015509.1	+	7991898	7992620	7991898	7992063	7992409	7992620	511	4,1,0,0	0,0,0,0	0,3,1,0	0,1,0,0	445	99	1	1.0	1.0,1.0,NA,NA	NA,0.4,1.0,NA	0.3
513	"LOC114875584"	NA	chrOU015513.1	+	8203525	8204003	8203525	8203772	8203897	8204003	513	25,14,18,7	17,12,10,4	9,10,9,13	5,4,5,2	224	99	0.16221720788	0.9838688514947512	0.394,0.34,0.443,0.436	0.443,0.525,0.443,0.742	-0.135
