ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
95	"LOC114879993"	NA	chrOU015507.1	-	5765578	5765657	5766212	5766291	5763996	5764982	5766517	5766598	95	112,101,100,80	583,253,380,260	76,75,83,109	213,217,299,321	178	178	0.169392184407	0.7822819954224504	0.161,0.285,0.208,0.235	0.263,0.257,0.217,0.253	-0.025
96	"LOC114879993"	NA	chrOU015507.1	-	5765578	5765657	5766517	5766598	5763996	5764982	5766680	5766773	96	388,198,254,198	218,102,154,106	157,160,183,266	93,91,121,127	180	178	0.866700754784	1.0	0.638,0.657,0.62,0.649	0.625,0.635,0.599,0.674	0.008
97	"LOC114879065"	NA	chrOU015519.1	-	4206059	4206172	4206750	4206863	4204996	4205140	4207404	4207527	97	264,136,106,161	209,101,125,104	115,88,66,105	93,98,75,106	212	212	0.143481984997	0.7454343925047059	0.558,0.574,0.459,0.608	0.553,0.473,0.468,0.498	0.052
98	"LOC114876729"	NA	chrOU015506.1	+	8272870	8272972	8273229	8273433	8272704	8272806	8275529	8275733	98	5,2,4,1	4,2,3,3	1,0,2,4	2,1,0,3	201	303	0.366941935284	1.0	0.653,0.601,0.668,0.334	0.43,0.0,1.0,0.668	0.04
99	"LOC114876729"	NA	chrOU015506.1	+	8273229	8273433	8275529	8275733	8272870	8272972	8279438	8279543	99	6,2,6,6	5,2,1,0	1,3,0,8	2,0,2,1	303	303	0.937229549582	1.0	0.545,0.5,0.857,1.0	0.333,1.0,0.0,0.889	0.17
100	"LOC114879736"	NA	chrOU015507.1	+	4941648	4941801	4945329	4945383	4940003	4940117	4948012	4948262	100	11,4,2,4	0,0,0,1	4,2,8,7	2,3,2,2	252	153	1.30468806092e-07	8.741410008164e-05	1.0,1.0,1.0,0.708	0.548,0.288,0.708,0.68	0.371
101	"LOC114874075"	NA	chrOU015507.1	+	2502403	2502467	2503992	2504056	2498688	2498786	2509733	2509778	101	5,4,3,0	20,14,11,12	2,2,2,2	16,17,8,24	163	163	0.260738889091	0.9243124639733863	0.2,0.222,0.214,0.0	0.111,0.105,0.2,0.077	0.036
102	"LOC114874075"	NA	chrOU015507.1	+	2530514	2530652	2534053	2534336	2509733	2509778	2538754	2538780	102	32,10,12,10	57,36,24,24	17,18,8,23	24,19,10,49	237	382	0.113182600916	0.7176488583112149	0.475,0.309,0.446,0.402	0.533,0.604,0.563,0.431	-0.125
103	"LOC114877795"	NA	chrOU015505.1	-	10200484	10200623	10201148	10201194	10199013	10199270	10201491	10201617	103	6,3,2,5	23,14,23,5	0,5,3,4	17,11,18,28	145	238	0.3070478452	0.9683961705189041	0.3,0.26,0.125,0.621	0.0,0.427,0.215,0.19	0.118
104	"LOC114879681"	NA	chrOU015513.1	+	10667142	10667204	10668851	10668990	10664346	10664576	10669695	10670161	104	0,1,0,2	73,41,40,55	0,0,1,1	44,30,22,85	161	238	1	1.0	0.0,0.035,0.0,0.051	0.0,0.0,0.063,0.017	0.001
105	"LOC114879681"	NA	chrOU015513.1	+	10667142	10667204	10668851	10668990	10664346	10664576	10669716	10670161	105	0,1,0,2	93,53,41,70	0,0,1,1	59,42,30,95	161	238	1	1.0	0.0,0.027,0.0,0.041	0.0,0.0,0.047,0.015	0.002
106	"LOC114874516"	NA	chrOU015509.1	-	4572894	4573003	4573847	4573956	4572240	4572429	4574169	4574380	106	276,113,164,201	216,116,114,95	141,107,241,167	94,110,121,115	208	208	0.826765539691	1.0	0.561,0.493,0.59,0.679	0.6,0.493,0.666,0.592	-0.007
107	"LOC114876853"	NA	chrOU015509.1	+	6049539	6049604	6050246	6050328	6048837	6049023	6050766	6050850	107	6,6,4,4	280,167,169,153	1,2,7,5	130,146,117,153	164	181	0.914611242638	1.0	0.023,0.038,0.025,0.028	0.008,0.015,0.062,0.035	-0.002
108	"LOC114876853"	NA	chrOU015509.1	+	6049539	6049604	6050258	6050328	6049175	6049391	6050766	6050850	108	2,0,1,1	233,140,144,131	0,2,0,0	112,127,97,134	164	169	1	1.0	0.009,0.0,0.007,0.008	0.0,0.016,0.0,0.0	0.002
109	"LOC114876853"	NA	chrOU015509.1	+	6050246	6050328	6050766	6050850	6048837	6049023	6051120	6051298	109	20,17,15,9	416,210,225,178	6,11,10,10	172,207,153,182	181	183	0.438818495481	1.0	0.046,0.076,0.063,0.049	0.034,0.051,0.062,0.053	0.009
110	"LOC114876853"	NA	chrOU015509.1	+	6050258	6050328	6050766	6050850	6048838	6049023	6051120	6051298	110	259,147,148,99	416,210,225,178	115,140,106,103	172,207,153,182	169	183	0.829718406433	1.0	0.403,0.431,0.416,0.376	0.42,0.423,0.429,0.38	-0.007
111	"LOC114876853"	NA	chrOU015509.1	+	6050258	6050328	6050766	6050850	6049539	6049604	6051120	6051298	111	14,13,6,13	380,184,212,167	5,5,4,12	161,184,141,168	169	183	0.301761412199	0.9683961705189041	0.038,0.071,0.03,0.078	0.033,0.029,0.03,0.072	0.013
112	"LOC114872510"	NA	chrOU015506.1	+	9484260	9484284	9485859	9485946	9482968	9483381	9490021	9492334	112	3,1,0,0	3,7,2,0	0,1,0,1	1,4,2,7	123	186	1	1.0	0.602,0.178,0.0,NA	0.0,0.274,0.0,0.178	0.147
113	"LOC114871916"	NA	chrOU015504.1	+	15892100	15892145	15893925	15893964	15890632	15890812	15896619	15896767	113	4,1,2,0	25,20,18,14	11,6,3,9	29,16,15,49	144	138	0.00109256284883	0.05191958924169334	0.133,0.046,0.096,0.0	0.267,0.264,0.161,0.15	-0.142
116	"LOC114880753"	NA	chrOU015506.1	-	11499076	11499139	11501474	11501570	11497392	11497468	11502971	11503130	116	5,3,4,3	5,1,2,3	2,3,1,3	3,2,3,3	195	162	0.280854105908	0.9591304316525381	0.454,0.714,0.624,0.454	0.356,0.555,0.217,0.454	0.166
117	"LOC114880753"	NA	chrOU015506.1	-	11499076	11499139	11505437	11505587	11497392	11497468	11510647	11510704	117	33,11,22,22	8,2,4,2	19,11,10,33	4,3,6,6	249	162	0.310891362353	0.9683961705189041	0.729,0.782,0.782,0.877	0.756,0.705,0.52,0.782	0.102
118	"LOC114880753"	NA	chrOU015506.1	-	11499076	11499139	11510647	11510704	11497392	11497468	11518750	11518840	118	7,3,7,7	5,1,2,2	9,6,5,8	3,2,4,3	156	162	0.865075680762	1.0	0.592,0.757,0.784,0.784	0.757,0.757,0.565,0.735	0.026
119	"LOC114880753"	NA	chrOU015506.1	-	11505437	11505587	11510647	11510704	11502971	11503130	11518750	11518840	119	8,6,9,5	12,3,9,5	9,10,6,10	6,3,4,11	156	249	0.297423372169	0.9683961705189041	0.516,0.761,0.615,0.615	0.705,0.842,0.705,0.592	-0.084
120	"LOC114880753"	NA	chrOU015506.1	-	11510647	11510704	11518750	11518840	11505437	11505587	11527236	11527297	120	32,15,18,8	5,1,2,7	22,21,17,34	4,5,2,7	189	156	0.765207291695	1.0	0.841,0.925,0.881,0.485	0.819,0.776,0.875,0.8	-0.034
121	"LOC114876960"	NA	chrOU015507.1	+	10681551	10681836	10682855	10683155	10680977	10681250	10686125	10686245	121	3,0,1,0	12,2,1,0	5,3,5,4	3,6,5,2	384	399	1	1.0	0.206,0.0,0.51,NA	0.634,0.342,0.51,0.675	-0.302
122	"LOC114871563"	NA	chrOU015509.1	+	2533915	2534141	2535143	2535369	2532947	2533141	2535874	2536004	122	7,5,8,6	11,3,6,7	3,4,5,5	3,8,7,11	325	325	0.210393794273	0.8210615124219075	0.389,0.625,0.571,0.462	0.5,0.333,0.417,0.312	0.121
123	"LOC114872640"	NA	chrOU015506.1	+	5711937	5712079	5714666	5714909	5710691	5711009	5717315	5723024	123	20,15,12,10	23,13,11,6	13,12,8,11	11,20,6,12	241	342	0.572770706653	1.0	0.552,0.621,0.608,0.703	0.626,0.46,0.654,0.565	0.045
124	"LOC114874522"	NA	chrOU015509.1	+	4618618	4618770	4618912	4618951	4618386	4618548	4619039	4619460	124	21,6,9,7	1,0,0,0	8,10,4,18	0,1,1,1	251	138	1	1.0	0.92,1.0,1.0,1.0	1.0,0.846,0.687,0.908	0.12
126	"LOC114871729"	NA	chrOU015506.1	+	4927775	4927927	4929153	4929260	4924891	4925009	4930782	4930945	126	244,132,146,164	6,1,1,2	171,165,133,236	4,6,3,8	251	206	0.0276451457814	0.41306713200752176	0.971,0.991,0.992,0.985	0.972,0.958,0.973,0.96	0.019
127	"LOC114871729"	NA	chrOU015506.1	+	4931953	4932016	4932403	4932523	4931229	4931413	4933091	4933151	127	31,25,25,25	13,4,7,5	23,24,13,48	4,5,10,14	162	219	0.689032866408	1.0	0.763,0.894,0.828,0.871	0.886,0.866,0.637,0.823	0.036
128	"LOC114871729"	NA	chrOU015506.1	+	4932403	4932523	4933091	4933151	4931953	4932016	4933389	4934860	128	10,4,11,0	3,4,3,0	7,4,6,9	1,0,4,3	219	159	1	1.0	0.708,0.421,0.727,NA	0.836,1.0,0.521,0.685	-0.142
129	"LOC114870982"	NA	chrOU015506.1	+	4828318	4828405	4828936	4829167	4827374	4827514	4833709	4833817	129	12,6,5,7	65,41,56,46	7,5,6,13	49,41,40,36	186	330	0.42698401299	1.0	0.247,0.206,0.137,0.213	0.202,0.178,0.21,0.39	-0.044
130	"LOC114870982"	NA	chrOU015506.1	+	4828318	4828405	4828936	4829167	4827374	4827514	4835179	4835389	130	9,6,5,6	65,40,57,47	7,5,5,14	50,39,40,36	186	330	0.225302055725	0.8414737798917034	0.197,0.21,0.135,0.185	0.199,0.185,0.182,0.408	-0.062
131	"LOC114880202"	NA	chrOU015511.1	+	5192361	5192403	5192761	5192827	5191641	5191857	5193557	5193761	131	15,7,9,6	9,3,11,5	4,11,11,12	6,7,6,3	141	165	0.550109134107	1.0	0.661,0.732,0.489,0.584	0.438,0.648,0.682,0.824	-0.031
132	"LOC114880202"	NA	chrOU015511.1	+	5192361	5192403	5192761	5192854	5191641	5191857	5193557	5193761	132	15,7,9,6	3,0,2,3	4,11,11,12	0,1,3,2	141	192	0.492973810431	1.0	0.872,1.0,0.86,0.731	1.0,0.937,0.833,0.891	-0.05
133	"LOC114872483"	NA	chrOU015506.1	-	9219469	9219508	9228954	9228987	9216484	9216569	9232816	9232897	133	10,3,3,4	4,0,0,0	5,1,8,2	1,1,3,1	132	138	0.186544266253	0.8011837076250641	0.723,1.0,1.0,1.0	0.839,0.511,0.736,0.676	0.24
134	"LOC114872483"	NA	chrOU015506.1	-	9219469	9219508	9231569	9231572	9216484	9216569	9232816	9232897	134	1,1,0,0	4,0,0,0	0,1,1,1	1,1,3,1	102	138	1	1.0	0.253,1.0,NA,NA	0.0,0.575,0.311,0.575	0.261
135	"LOC114872483"	NA	chrOU015506.1	-	9219469	9219553	9228954	9228987	9216484	9216569	9232816	9232897	135	10,3,3,4	12,3,7,0	5,1,8,2	6,6,10,7	132	183	0.170171090018	0.7822819954224504	0.536,0.581,0.373,1.0	0.536,0.188,0.526,0.284	0.239
136	"LOC114872483"	NA	chrOU015506.1	-	9219469	9219553	9231569	9231572	9216484	9216569	9232816	9232897	136	1,1,0,0	12,3,7,0	0,1,1,1	6,6,10,7	102	183	1	1.0	0.13,0.374,0.0,NA	0.0,0.23,0.152,0.204	0.022
137	"LOC114872483"	NA	chrOU015506.1	-	9228954	9228987	9231569	9231572	9216484	9216569	9232816	9232897	137	1,1,0,0	10,3,3,4	0,1,1,1	5,1,8,2	102	132	1	1.0	0.115,0.301,0.0,0.0	0.0,0.564,0.139,0.393	-0.17
138	"LOC114872172"	NA	chrOU015519.1	+	7905310	7905462	7909368	7909501	7904791	7905006	7918861	7921829	138	94,51,55,39	56,23,28,33	44,35,29,91	40,40,23,48	251	232	0.146154857824	0.7454343925047059	0.608,0.672,0.645,0.522	0.504,0.447,0.538,0.637	0.08
139	"LOC114872172"	NA	chrOU015519.1	+	7905310	7905462	7909368	7909501	7904791	7905006	7925559	7925628	139	93,53,55,39	23,7,13,9	44,35,29,91	14,9,13,22	251	232	0.174901936032	0.7822819954224504	0.789,0.875,0.796,0.8	0.744,0.782,0.673,0.793	0.067
140	"LOC114872172"	NA	chrOU015519.1	+	7905310	7905462	7909368	7909501	7904791	7905006	7929656	7930053	140	94,52,56,39	27,7,13,8	45,36,29,92	16,9,14,22	251	232	0.178774780584	0.7880204144163159	0.763,0.873,0.799,0.818	0.722,0.787,0.657,0.794	0.073
141	"LOC114872172"	NA	chrOU015519.1	+	7909368	7909501	7918861	7921829	7905310	7905462	7921933	7923571	141	80,36,44,31	1169,694,726,646	57,36,40,79	672,637,532,985	232	3067	0.062491921808	0.5735559946761644	0.475,0.407,0.445,0.388	0.529,0.428,0.498,0.515	-0.064
142	"LOC114872172"	NA	chrOU015519.1	+	7909368	7909501	7925559	7925628	7905310	7905462	7929656	7930053	142	85,37,45,31	1,4,2,1	59,37,43,83	0,0,0,4	232	168	0.0785840172031	0.6420889210497196	0.984,0.87,0.942,0.957	1.0,1.0,1.0,0.938	-0.046
143	"LOC114872172"	NA	chrOU015519.1	+	7911954	7912023	7915632	7915717	7909368	7909501	7925559	7925628	143	4,4,2,6	2,0,1,0	2,4,4,4	0,0,0,0	168	184	1	1.0	0.687,1.0,0.687,1.0	1.0,1.0,1.0,1.0	-0.156
144	"LOC114872172"	NA	chrOU015519.1	+	7911954	7912023	7925559	7925628	7909368	7909501	7929656	7930053	144	4,4,2,5	2,3,3,2	2,4,4,4	0,1,2,8	168	168	0.746268669438	1.0	0.667,0.571,0.4,0.714	1.0,0.8,0.667,0.333	-0.112
145	"LOC114880410"	NA	chrOU015508.1	+	4725103	4725242	4748359	4748485	4724451	4724669	4778491	4778939	145	9,3,1,3	14,2,7,3	3,4,1,9	3,2,5,10	238	225	0.592328882354	1.0	0.378,0.586,0.119,0.486	0.486,0.654,0.159,0.46	-0.048
146	"LOC114877587"	NA	chrOU015515.1	-	398728	398997	400929	401320	398418	398655	401439	401449	146	115,78,79,68	144,66,83,64	80,92,59,119	71,77,65,130	490	368	0.65727550092	1.0	0.375,0.47,0.417,0.444	0.458,0.473,0.405,0.407	-0.009
147	"LOC114877587"	NA	chrOU015515.1	-	398728	398997	400929	401449	398418	398655	415884	416466	147	202,136,124,120	145,66,84,65	117,134,109,201	72,77,65,130	619	368	0.966093640251	1.0	0.453,0.551,0.467,0.523	0.491,0.509,0.499,0.479	0.004
148	"LOC114877587"	NA	chrOU015515.1	-	398728	398997	401439	401449	398418	398655	415884	416466	148	3,1,4,0	145,66,84,65	0,0,3,4	72,77,65,130	109	368	0.77802791566	1.0	0.065,0.049,0.139,0.0	0.0,0.0,0.135,0.094	0.006
149	"LOC114877587"	NA	chrOU015515.1	-	398728	398997	400929	401449	398418	398655	425276	425826	149	195,127,119,119	145,66,83,64	118,123,88,184	72,76,65,130	619	368	0.638954371704	1.0	0.444,0.534,0.46,0.525	0.493,0.49,0.446,0.457	0.019
150	"LOC114877587"	NA	chrOU015515.1	-	398728	398997	401439	401449	398418	398655	425276	425826	150	1,1,0,0	145,66,83,64	1,0,0,2	72,76,65,130	109	368	1	1.0	0.023,0.049,0.0,0.0	0.045,0.0,0.0,0.049	-0.005
151	"LOC114876539"	NA	chrOU015508.1	-	2513321	2513458	2513518	2513648	2509114	2509305	2514678	2515322	151	0,0,2,0	7,3,2,5	3,1,2,2	4,6,6,6	229	236	0.00116237886362	0.05191958924169334	0.0,0.0,0.508,0.0	0.436,0.147,0.256,0.256	-0.147
152	"LOC114876539"	NA	chrOU015508.1	-	2513328	2513458	2513518	2513648	2509114	2509305	2514678	2515322	152	0,0,2,0	10,3,6,8	3,1,2,2	6,6,5,3	229	229	0.000278740966324	0.034315303503287146	0.0,0.0,0.25,0.0	0.333,0.143,0.286,0.4	-0.228
153	"LOC114872401"	NA	chrOU015506.1	+	4445240	4445402	4446606	4446768	4444263	4444402	4452542	4452692	153	2,2,0,1	1,0,0,2	2,0,2,1	2,1,0,3	261	261	1	1.0	0.667,1.0,NA,0.333	0.5,0.0,1.0,0.25	0.229
154	"LOC114872401"	NA	chrOU015506.1	+	4445240	4445402	4446962	4447124	4444263	4444402	4452542	4452692	154	2,2,0,1	2,0,2,3	2,0,2,1	0,1,2,0	261	261	0.00386764657153	0.12339634299643334	0.5,1.0,0.0,0.25	1.0,0.0,0.5,1.0	-0.188
155	"LOC114872401"	NA	chrOU015506.1	+	4445240	4445402	4447561	4447732	4444263	4444402	4452542	4452692	155	2,2,0,1	0,0,1,0	2,0,2,1	0,2,2,1	261	270	0.0231380204874	0.38756184316395004	1.0,1.0,0.0,1.0	1.0,0.0,0.508,0.508	0.246
156	"LOC114872401"	NA	chrOU015506.1	+	4445240	4445402	4448062	4448224	4444263	4444402	4452542	4452692	156	2,2,0,1	4,0,3,0	2,0,2,1	0,0,1,2	261	261	1	1.0	0.333,1.0,0.0,1.0	1.0,NA,0.667,0.333	-0.083
157	"LOC114872401"	NA	chrOU015506.1	+	4445240	4445402	4448464	4448635	4444263	4444402	4452542	4452692	157	2,2,0,1	6,1,1,2	2,0,2,1	0,2,1,6	261	270	0.646817155979	1.0	0.256,0.674,0.0,0.341	1.0,0.0,0.674,0.147	-0.137
158	"LOC114872401"	NA	chrOU015506.1	+	4445240	4445402	4450042	4450207	4444263	4444402	4452542	4452692	158	2,2,0,1	0,0,1,0	2,0,2,1	1,0,1,0	261	264	1	1.0	1.0,1.0,0.0,1.0	0.669,NA,0.669,1.0	-0.029
159	"LOC114872401"	NA	chrOU015506.1	+	4445240	4445402	4450668	4450830	4444263	4444402	4452542	4452692	159	2,2,0,1	0,0,1,2	2,0,2,1	0,0,0,1	261	261	1	1.0	1.0,1.0,0.0,0.333	1.0,NA,1.0,0.5	-0.25
160	"LOC114872401"	NA	chrOU015506.1	+	4446606	4446768	4446962	4447124	4444263	4444402	4452542	4452692	160	1,0,0,2	2,0,2,3	2,1,0,3	0,1,2,0	261	261	1	1.0	0.333,NA,0.0,0.4	1.0,0.5,0.0,1.0	-0.381
161	"LOC114872401"	NA	chrOU015506.1	+	4446606	4446768	4447561	4447732	4444263	4444402	4452542	4452692	161	1,0,0,2	0,0,1,0	2,1,0,3	0,2,2,1	261	270	1	1.0	1.0,NA,0.0,1.0	1.0,0.341,0.0,0.756	0.142
162	"LOC114872401"	NA	chrOU015506.1	+	4446606	4446768	4448062	4448224	4444263	4444402	4452542	4452692	162	1,0,0,2	4,0,3,0	2,1,0,3	0,0,1,2	261	261	1	1.0	0.2,NA,0.0,1.0	1.0,1.0,0.0,0.6	-0.25
163	"LOC114872401"	NA	chrOU015506.1	+	4446606	4446768	4448464	4448635	4444263	4444402	4452542	4452692	163	1,0,0,2	6,1,1,2	2,1,0,3	0,2,1,6	261	270	0.0341745646527	0.46872222229604	0.147,0.0,0.0,0.508	1.0,0.341,0.0,0.341	-0.257
164	"LOC114872401"	NA	chrOU015506.1	+	4446606	4446768	4450042	4450207	4444263	4444402	4452542	4452692	164	1,0,0,2	0,0,1,0	2,1,0,3	1,0,1,0	261	264	1	1.0	1.0,NA,0.0,1.0	0.669,1.0,0.0,1.0	-0.001
165	"LOC114872401"	NA	chrOU015506.1	+	4446606	4446768	4450668	4450830	4444263	4444402	4452542	4452692	165	1,0,0,2	0,0,1,2	2,1,0,3	0,0,0,1	261	261	1	1.0	1.0,NA,0.0,0.5	1.0,1.0,NA,0.75	-0.417
166	"LOC114872401"	NA	chrOU015506.1	+	4446962	4447124	4447561	4447732	4444263	4444402	4452542	4452692	166	2,0,2,3	0,0,1,0	0,1,2,0	0,2,2,1	261	270	1	1.0	1.0,NA,0.674,1.0	NA,0.341,0.508,0.0	0.608
167	"LOC114872401"	NA	chrOU015506.1	+	4446962	4447124	4448062	4448224	4444263	4444402	4452542	4452692	167	2,0,2,3	4,0,3,0	0,1,2,0	0,0,1,2	261	261	1	1.0	0.333,NA,0.4,1.0	NA,1.0,0.667,0.0	0.022
168	"LOC114872401"	NA	chrOU015506.1	+	4446962	4447124	4448464	4448635	4444263	4444402	4452542	4452692	168	2,0,2,3	6,1,1,2	0,1,2,0	0,2,1,6	261	270	1	1.0	0.256,0.0,0.674,0.608	NA,0.341,0.674,0.0	0.046
169	"LOC114872401"	NA	chrOU015506.1	+	4446962	4447124	4450042	4450207	4444263	4444402	4452542	4452692	169	2,0,2,3	0,0,1,0	0,1,2,0	1,0,1,0	261	264	1	1.0	1.0,NA,0.669,1.0	0.0,1.0,0.669,NA	0.333
170	"LOC114872401"	NA	chrOU015506.1	+	4446962	4447124	4450668	4450830	4444263	4444402	4452542	4452692	170	2,0,2,3	0,0,1,2	0,1,2,0	0,0,0,1	261	261	1	1.0	1.0,NA,0.667,0.6	NA,1.0,1.0,0.0	0.089
171	"LOC114872401"	NA	chrOU015506.1	+	4447561	4447732	4448062	4448224	4444263	4444402	4452542	4452692	171	0,0,1,0	4,0,3,0	0,2,2,1	0,0,1,2	270	261	1	1.0	0.0,NA,0.244,NA	NA,1.0,0.659,0.326	-0.54
172	"LOC114872401"	NA	chrOU015506.1	+	4447561	4447732	4448464	4448635	4444263	4444402	4452542	4452692	172	0,0,1,0	6,1,1,2	0,2,2,1	0,2,1,6	270	270	1	1.0	0.0,0.0,0.5,0.0	NA,0.5,0.667,0.143	-0.312
173	"LOC114872401"	NA	chrOU015506.1	+	4447561	4447732	4450042	4450207	4444263	4444402	4452542	4452692	173	0,0,1,0	0,0,1,0	0,2,2,1	1,0,1,0	270	264	1	1.0	NA,NA,0.494,NA	0.0,1.0,0.662,1.0	-0.171
174	"LOC114872401"	NA	chrOU015506.1	+	4447561	4447732	4450668	4450830	4444263	4444402	4452542	4452692	174	0,0,1,0	0,0,1,2	0,2,2,1	0,0,0,1	270	261	1	1.0	NA,NA,0.492,0.0	NA,1.0,1.0,0.492	-0.585
175	"LOC114872401"	NA	chrOU015506.1	+	4448062	4448224	4448464	4448635	4444263	4444402	4452542	4452692	175	4,0,3,0	6,1,1,2	0,0,1,2	0,2,1,6	261	270	1	1.0	0.408,0.0,0.756,0.0	NA,0.0,0.508,0.256	0.036
176	"LOC114872401"	NA	chrOU015506.1	+	4448062	4448224	4450042	4450207	4444263	4444402	4452542	4452692	176	4,0,3,0	0,0,1,0	0,0,1,2	1,0,1,0	261	264	1	1.0	1.0,NA,0.752,NA	0.0,NA,0.503,1.0	0.375
177	"LOC114872401"	NA	chrOU015506.1	+	4448062	4448224	4450668	4450830	4444263	4444402	4452542	4452692	177	4,0,3,0	0,0,1,2	0,0,1,2	0,0,0,1	261	261	1	1.0	1.0,NA,0.75,0.0	NA,NA,1.0,0.667	-0.25
178	"LOC114872401"	NA	chrOU015506.1	+	4448464	4448635	4450042	4450207	4444263	4444402	4452542	4452692	178	6,1,1,2	0,0,1,0	0,2,1,6	1,0,1,0	270	264	1	1.0	1.0,1.0,0.494,1.0	0.0,1.0,0.494,1.0	0.25
179	"LOC114872401"	NA	chrOU015506.1	+	4448464	4448635	4450668	4450830	4444263	4444402	4452542	4452692	179	6,1,1,2	0,0,1,2	0,2,1,6	0,0,0,1	270	261	1	1.0	1.0,1.0,0.492,0.492	NA,1.0,1.0,0.853	-0.205
180	"LOC114872401"	NA	chrOU015506.1	+	4450042	4450207	4450668	4450830	4444263	4444402	4452542	4452692	180	0,0,1,0	0,0,1,2	1,0,1,0	0,0,0,1	264	261	1	1.0	NA,NA,0.497,0.0	1.0,NA,1.0,0.0	-0.418
181	"LOC114872401"	NA	chrOU015506.1	+	4454844	4454968	4457872	4457996	4452542	4452692	4467959	4468396	181	0,0,0,2	1,0,0,0	0,0,0,0	0,1,1,0	223	223	1	1.0	0.0,NA,NA,1.0	NA,0.0,0.0,NA	0.5
182	"LOC114872401"	NA	chrOU015506.1	+	4454844	4454968	4462106	4462230	4452542	4452692	4467959	4468396	182	0,0,0,2	0,0,0,0	0,0,0,0	0,0,1,0	223	223	1	1.0	NA,NA,NA,1.0	NA,NA,0.0,NA	1.0
183	"LOC114872401"	NA	chrOU015506.1	+	4457872	4457996	4462106	4462230	4452542	4452692	4467959	4468396	183	1,0,0,0	0,0,0,0	0,1,1,0	0,0,1,0	223	223	1	1.0	1.0,NA,NA,NA	NA,1.0,0.5,NA	0.25
184	"LOC114872401"	NA	chrOU015506.1	+	4470515	4470809	4471108	4471402	4468810	4469123	4481895	4482015	184	5,0,2,1	5,0,2,1	2,3,4,6	6,1,3,2	393	393	1	1.0	0.5,NA,0.5,0.5	0.25,0.75,0.571,0.75	-0.08
185	"LOC114872401"	NA	chrOU015506.1	+	4470515	4470809	4472585	4472903	4468810	4469123	4481895	4482015	185	5,0,2,1	2,3,0,2	2,3,4,6	0,0,1,3	393	417	0.00753804009221	0.18037453077788215	0.726,0.0,1.0,0.347	1.0,1.0,0.809,0.68	-0.354
186	"LOC114872401"	NA	chrOU015506.1	+	4470515	4470809	4473128	4473413	4468810	4469123	4481895	4482015	186	5,0,2,1	0,0,2,1	2,3,4,6	1,1,4,1	393	384	1	1.0	1.0,NA,0.494,0.494	0.661,0.746,0.494,0.854	-0.026
187	"LOC114872401"	NA	chrOU015506.1	+	4470515	4470809	4475293	4475584	4468810	4469123	4481895	4482015	187	5,0,2,1	10,2,4,1	2,3,4,6	1,0,3,6	393	390	0.016600742738	0.3271322833664706	0.332,0.0,0.332,0.498	0.665,1.0,0.57,0.498	-0.393
188	"LOC114872401"	NA	chrOU015506.1	+	4470515	4470809	4475826	4476117	4468810	4469123	4481895	4482015	188	5,0,2,1	3,1,0,0	2,3,4,6	0,0,3,2	393	390	0.26445846741	0.9325640692878947	0.623,0.0,1.0,1.0	1.0,1.0,0.57,0.749	-0.174
189	"LOC114872401"	NA	chrOU015506.1	+	4470515	4470809	4476467	4476761	4468810	4469123	4481895	4482015	189	5,0,2,1	3,0,0,0	2,3,4,6	0,1,2,2	393	393	1	1.0	0.625,NA,1.0,1.0	1.0,0.75,0.667,0.75	0.083
190	"LOC114872401"	NA	chrOU015506.1	+	4470515	4470809	4477039	4477333	4468810	4469123	4481895	4482015	190	5,0,2,1	2,0,1,1	2,3,4,6	1,2,0,0	393	393	1	1.0	0.714,NA,0.667,0.5	0.667,0.6,1.0,1.0	-0.19
191	"LOC114872401"	NA	chrOU015506.1	+	4470515	4470809	4477569	4477860	4468810	4469123	4481895	4482015	191	5,0,2,1	3,0,1,1	2,3,4,6	0,1,3,0	393	390	1	1.0	0.623,NA,0.665,0.498	1.0,0.749,0.57,1.0	-0.234
192	"LOC114872401"	NA	chrOU015506.1	+	4470515	4470809	4478167	4478455	4468810	4469123	4481895	4482015	192	5,0,2,1	1,0,0,0	2,3,4,6	2,1,3,1	393	387	1	1.0	0.831,NA,1.0,1.0	0.496,0.747,0.568,0.855	0.277
193	"LOC114872401"	NA	chrOU015506.1	+	4471108	4471402	4472585	4472903	4468810	4469123	4481895	4482015	193	5,0,2,1	2,3,0,2	6,1,3,2	0,0,1,3	393	417	0.0214563744144	0.36860950917046154	0.726,0.0,1.0,0.347	1.0,1.0,0.761,0.414	-0.276
194	"LOC114872401"	NA	chrOU015506.1	+	4471108	4471402	4473128	4473413	4468810	4469123	4481895	4482015	194	5,0,2,1	0,0,2,1	6,1,3,2	1,1,4,1	393	384	1	1.0	1.0,NA,0.494,0.494	0.854,0.494,0.423,0.661	0.055
195	"LOC114872401"	NA	chrOU015506.1	+	4471108	4471402	4475293	4475584	4468810	4469123	4481895	4482015	195	5,0,2,1	10,2,4,1	6,1,3,2	1,0,3,6	393	390	0.0549064145415	0.552640450787	0.332,0.0,0.332,0.498	0.856,1.0,0.498,0.249	-0.36
