ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
97	"LOC114879065"	NA	chrOU015519.1	-	4206059	4206172	4206750	4206863	4204996	4205140	4207404	4207527	97	238,123,96,153	189,87,111,88	108,83,57,98	86,89,62,100	198	198	0.129970123685	0.8705191006305288	0.557,0.586,0.464,0.635	0.557,0.483,0.479,0.495	0.057
98	"LOC114876729"	NA	chrOU015506.1	+	8272870	8272972	8273229	8273433	8272704	8272806	8275529	8275733	98	5,2,4,1	2,0,0,1	1,0,2,4	1,0,0,0	198	198	1	1.0	0.714,1.0,1.0,0.5	0.5,NA,1.0,1.0	-0.03
99	"LOC114876729"	NA	chrOU015506.1	+	8273229	8273433	8275529	8275733	8272870	8272972	8279438	8279543	99	4,0,3,4	3,2,1,0	0,2,0,5	2,0,1,0	198	198	0.22788952461	0.9885274080764902	0.571,0.0,0.75,1.0	0.0,1.0,0.0,1.0	0.08
100	"LOC114879736"	NA	chrOU015507.1	+	4941648	4941801	4945329	4945383	4940003	4940117	4948012	4948262	100	7,4,2,3	0,0,0,1	4,1,6,3	2,3,2,2	198	153	8.42368241827e-08	5.51751198396685e-05	1.0,1.0,1.0,0.699	0.607,0.205,0.699,0.537	0.413
101	"LOC114874075"	NA	chrOU015507.1	+	2502403	2502467	2503992	2504056	2498688	2498786	2509733	2509778	101	5,4,3,0	20,14,11,12	2,2,2,2	16,17,8,24	163	163	0.260738889091	1.0	0.2,0.222,0.214,0.0	0.111,0.105,0.2,0.077	0.036
102	"LOC114874075"	NA	chrOU015507.1	+	2530514	2530652	2534053	2534336	2509733	2509778	2538754	2538780	102	19,7,7,8	18,15,4,5	12,13,7,18	5,4,5,18	198	198	0.201223134109	0.95183326942	0.514,0.318,0.636,0.615	0.706,0.765,0.583,0.5	-0.118
103	"LOC114877795"	NA	chrOU015505.1	-	10200484	10200623	10201148	10201194	10199013	10199270	10201491	10201617	103	6,3,2,5	18,9,18,4	0,5,3,4	14,10,13,21	145	198	0.268065261387	1.0	0.313,0.313,0.132,0.631	0.0,0.406,0.24,0.206	0.134
104	"LOC114879681"	NA	chrOU015513.1	+	10667142	10667204	10668851	10668990	10664346	10664576	10669695	10670161	104	0,1,0,2	47,25,30,39	0,0,1,1	29,21,13,57	161	198	1	1.0	0.0,0.047,0.0,0.059	0.0,0.0,0.086,0.021	-0.0
105	"LOC114879681"	NA	chrOU015513.1	+	10667142	10667204	10668851	10668990	10664346	10664576	10669716	10670161	105	0,1,0,2	67,37,31,54	0,0,1,1	44,33,21,67	161	198	1	1.0	0.0,0.032,0.0,0.044	0.0,0.0,0.055,0.018	0.001
106	"LOC114874516"	NA	chrOU015509.1	-	4572894	4573003	4573847	4573956	4572240	4572429	4574169	4574380	106	254,102,154,194	210,106,110,89	131,101,225,155	90,103,111,111	198	198	0.806407359534	1.0	0.547,0.49,0.583,0.686	0.593,0.495,0.67,0.583	-0.009
107	"LOC114876853"	NA	chrOU015509.1	+	6049539	6049604	6050246	6050328	6048837	6049023	6050766	6050850	107	6,6,4,4	280,167,169,153	1,2,7,5	130,146,117,153	164	181	0.914611242638	1.0	0.023,0.038,0.025,0.028	0.008,0.015,0.062,0.035	-0.002
108	"LOC114876853"	NA	chrOU015509.1	+	6049539	6049604	6050258	6050328	6049175	6049391	6050766	6050850	108	2,0,1,1	233,140,144,131	0,2,0,0	112,127,97,134	164	169	1	1.0	0.009,0.0,0.007,0.008	0.0,0.016,0.0,0.0	0.002
109	"LOC114876853"	NA	chrOU015509.1	+	6050246	6050328	6050766	6050850	6048837	6049023	6051120	6051298	109	20,17,15,9	416,210,225,178	6,11,10,10	172,207,153,182	181	183	0.438818495481	1.0	0.046,0.076,0.063,0.049	0.034,0.051,0.062,0.053	0.009
110	"LOC114876853"	NA	chrOU015509.1	+	6050258	6050328	6050766	6050850	6048838	6049023	6051120	6051298	110	259,147,148,99	416,210,225,178	115,140,106,103	172,207,153,182	169	183	0.829718406433	1.0	0.403,0.431,0.416,0.376	0.42,0.423,0.429,0.38	-0.007
111	"LOC114876853"	NA	chrOU015509.1	+	6050258	6050328	6050766	6050850	6049539	6049604	6051120	6051298	111	14,13,6,13	380,184,212,167	5,5,4,12	161,184,141,168	169	183	0.301761412199	1.0	0.038,0.071,0.03,0.078	0.033,0.029,0.03,0.072	0.013
112	"LOC114872510"	NA	chrOU015506.1	+	9484260	9484284	9485859	9485946	9482968	9483381	9490021	9492334	112	3,1,0,0	3,5,2,0	0,1,0,1	1,4,2,7	123	186	1	1.0	0.602,0.232,0.0,NA	0.0,0.274,0.0,0.178	0.165
113	"LOC114871916"	NA	chrOU015504.1	+	15892100	15892145	15893925	15893964	15890632	15890812	15896619	15896767	113	4,1,2,0	25,20,18,14	11,6,3,9	29,16,15,49	144	138	0.00109256284883	0.07309265353171499	0.133,0.046,0.096,0.0	0.267,0.264,0.161,0.15	-0.142
116	"LOC114880753"	NA	chrOU015506.1	-	11499076	11499139	11501474	11501570	11497392	11497468	11502971	11503130	116	5,3,4,3	5,1,2,3	2,3,1,3	3,2,3,3	195	162	0.280854105908	1.0	0.454,0.714,0.624,0.454	0.356,0.555,0.217,0.454	0.166
117	"LOC114880753"	NA	chrOU015506.1	-	11499076	11499139	11505437	11505587	11497392	11497468	11510647	11510704	117	22,8,13,17	8,2,4,2	14,9,7,22	4,3,6,6	198	162	0.385180538222	1.0	0.692,0.766,0.727,0.874	0.741,0.711,0.488,0.75	0.092
118	"LOC114880753"	NA	chrOU015506.1	-	11499076	11499139	11510647	11510704	11497392	11497468	11518750	11518840	118	7,3,7,7	5,1,2,2	9,6,5,8	3,2,4,3	156	162	0.865075680762	1.0	0.592,0.757,0.784,0.784	0.757,0.757,0.565,0.735	0.026
119	"LOC114880753"	NA	chrOU015506.1	-	11505437	11505587	11510647	11510704	11502971	11503130	11518750	11518840	119	8,6,9,5	1,0,0,0	9,10,6,10	1,1,1,0	156	198	1	1.0	0.91,1.0,1.0,1.0	0.92,0.927,0.884,1.0	0.045
120	"LOC114880753"	NA	chrOU015506.1	-	11510647	11510704	11518750	11518840	11505437	11505587	11527236	11527297	120	32,15,18,8	5,1,2,7	22,21,17,34	4,5,2,7	189	156	0.765207291695	1.0	0.841,0.925,0.881,0.485	0.819,0.776,0.875,0.8	-0.034
121	"LOC114876960"	NA	chrOU015507.1	+	10681551	10681836	10682855	10683155	10680977	10681250	10686125	10686245	121	0,0,0,0	4,0,0,0	1,1,2,1	1,0,0,0	198	198	1	1.0	0.0,NA,NA,NA	0.5,1.0,1.0,1.0	-0.875
122	"LOC114871563"	NA	chrOU015509.1	+	2533915	2534141	2535143	2535369	2532947	2533141	2535874	2536004	122	2,1,5,4	6,2,3,2	0,0,3,3	2,4,4,4	198	198	0.0902456058543	0.8382350567419236	0.25,0.333,0.625,0.667	0.0,0.0,0.429,0.429	0.254
123	"LOC114872640"	NA	chrOU015506.1	+	5711937	5712079	5714666	5714909	5710691	5711009	5717315	5723024	123	13,9,6,9	11,4,6,0	8,9,5,11	1,6,0,4	198	198	0.292999872627	1.0	0.542,0.692,0.5,1.0	0.889,0.6,1.0,0.733	-0.122
124	"LOC114874522"	NA	chrOU015509.1	+	4618618	4618770	4618912	4618951	4618386	4618548	4619039	4619460	124	15,6,7,6	1,0,0,0	7,6,2,16	0,1,1,1	198	138	1	1.0	0.913,1.0,1.0,1.0	1.0,0.807,0.582,0.918	0.152
126	"LOC114871729"	NA	chrOU015506.1	+	4927775	4927927	4929153	4929260	4924891	4925009	4930782	4930945	126	179,95,110,127	6,1,1,2	132,124,99,168	4,6,3,7	198	198	0.0399222348617	0.6377820447417926	0.968,0.99,0.991,0.984	0.971,0.954,0.971,0.96	0.019
127	"LOC114871729"	NA	chrOU015506.1	+	4931953	4932016	4932403	4932523	4931229	4931413	4933091	4933151	127	31,25,25,25	13,4,4,5	23,24,13,48	4,5,8,12	162	198	0.710024088289	1.0	0.745,0.884,0.884,0.859	0.875,0.854,0.665,0.83	0.037
128	"LOC114871729"	NA	chrOU015506.1	+	4932403	4932523	4933091	4933151	4931953	4932016	4933389	4934860	128	10,4,8,0	3,4,3,0	7,4,4,7	1,0,4,3	198	159	1	1.0	0.728,0.445,0.682,NA	0.849,1.0,0.445,0.652	-0.118
129	"LOC114870982"	NA	chrOU015506.1	+	4828318	4828405	4828936	4829167	4827374	4827514	4833709	4833817	129	12,6,5,7	23,12,17,13	7,5,6,13	18,18,17,9	186	198	0.867966248258	1.0	0.357,0.347,0.238,0.364	0.293,0.228,0.273,0.606	-0.023
130	"LOC114870982"	NA	chrOU015506.1	+	4828318	4828405	4828936	4829167	4827374	4827514	4835179	4835389	130	9,6,5,6	23,11,18,14	7,5,5,14	19,16,17,9	186	198	0.578731144192	1.0	0.294,0.367,0.228,0.313	0.282,0.25,0.238,0.623	-0.048
131	"LOC114880202"	NA	chrOU015511.1	+	5192361	5192403	5192761	5192827	5191641	5191857	5193557	5193761	131	15,7,9,6	9,3,11,5	4,11,11,12	6,7,6,3	141	165	0.550109134107	1.0	0.661,0.732,0.489,0.584	0.438,0.648,0.682,0.824	-0.031
132	"LOC114880202"	NA	chrOU015511.1	+	5192361	5192403	5192761	5192854	5191641	5191857	5193557	5193761	132	15,7,9,6	3,0,2,3	4,11,11,12	0,1,3,2	141	192	0.492973810431	1.0	0.872,1.0,0.86,0.731	1.0,0.937,0.833,0.891	-0.05
133	"LOC114872483"	NA	chrOU015506.1	-	9219469	9219508	9228954	9228987	9216484	9216569	9232816	9232897	133	10,3,3,4	4,0,0,0	5,1,8,2	1,1,3,1	132	138	0.186544266253	0.95183326942	0.723,1.0,1.0,1.0	0.839,0.511,0.736,0.676	0.24
134	"LOC114872483"	NA	chrOU015506.1	-	9219469	9219508	9231569	9231572	9216484	9216569	9232816	9232897	134	1,1,0,0	4,0,0,0	0,1,1,1	1,1,3,1	102	138	1	1.0	0.253,1.0,NA,NA	0.0,0.575,0.311,0.575	0.261
135	"LOC114872483"	NA	chrOU015506.1	-	9219469	9219553	9228954	9228987	9216484	9216569	9232816	9232897	135	10,3,3,4	12,3,7,0	5,1,8,2	6,6,10,7	132	183	0.170171090018	0.9457114817615	0.536,0.581,0.373,1.0	0.536,0.188,0.526,0.284	0.239
136	"LOC114872483"	NA	chrOU015506.1	-	9219469	9219553	9231569	9231572	9216484	9216569	9232816	9232897	136	1,1,0,0	12,3,7,0	0,1,1,1	6,6,10,7	102	183	1	1.0	0.13,0.374,0.0,NA	0.0,0.23,0.152,0.204	0.022
137	"LOC114872483"	NA	chrOU015506.1	-	9228954	9228987	9231569	9231572	9216484	9216569	9232816	9232897	137	1,1,0,0	10,3,3,4	0,1,1,1	5,1,8,2	102	132	1	1.0	0.115,0.301,0.0,0.0	0.0,0.564,0.139,0.393	-0.17
138	"LOC114872172"	NA	chrOU015519.1	+	7905310	7905462	7909368	7909501	7904791	7905006	7918861	7921829	138	52,33,28,27	34,17,16,25	23,18,20,58	26,33,12,30	198	198	0.277749317016	1.0	0.605,0.66,0.636,0.519	0.469,0.353,0.625,0.659	0.079
139	"LOC114872172"	NA	chrOU015519.1	+	7905310	7905462	7909368	7909501	7904791	7905006	7925559	7925628	139	51,35,28,27	1,1,1,1	23,18,20,58	0,2,2,4	198	198	1	1.0	0.981,0.972,0.966,0.964	1.0,0.9,0.909,0.935	0.035
140	"LOC114872172"	NA	chrOU015519.1	+	7905310	7905462	7909368	7909501	7904791	7905006	7929656	7930053	140	52,34,29,27	5,1,1,0	24,19,20,59	2,2,3,4	198	198	0.134810618429	0.8705191006305288	0.912,0.971,0.967,1.0	0.923,0.905,0.87,0.937	0.054
141	"LOC114872172"	NA	chrOU015519.1	+	7909368	7909501	7918861	7921829	7905310	7905462	7921933	7923571	141	58,30,32,23	7,10,2,3	43,29,29,61	6,5,3,14	198	198	0.640957762209	1.0	0.892,0.75,0.941,0.885	0.878,0.853,0.906,0.813	0.004
142	"LOC114872172"	NA	chrOU015519.1	+	7909368	7909501	7925559	7925628	7905310	7905462	7929656	7930053	142	63,31,33,23	1,4,2,1	45,30,32,65	0,0,0,4	198	168	0.0619288160797	0.7249117494452155	0.982,0.868,0.933,0.951	1.0,1.0,1.0,0.932	-0.049
143	"LOC114872172"	NA	chrOU015519.1	+	7911954	7912023	7915632	7915717	7909368	7909501	7925559	7925628	143	4,4,2,6	2,0,1,0	2,4,4,4	0,0,0,0	168	184	1	1.0	0.687,1.0,0.687,1.0	1.0,1.0,1.0,1.0	-0.156
144	"LOC114872172"	NA	chrOU015519.1	+	7911954	7912023	7925559	7925628	7909368	7909501	7929656	7930053	144	4,4,2,5	2,3,3,2	2,4,4,4	0,1,2,8	168	168	0.746268669438	1.0	0.667,0.571,0.4,0.714	1.0,0.8,0.667,0.333	-0.112
145	"LOC114880410"	NA	chrOU015508.1	+	4725103	4725242	4748359	4748485	4724451	4724669	4778491	4778939	145	6,3,1,2	10,2,4,3	2,2,1,4	2,1,3,7	198	198	0.934813065739	1.0	0.375,0.6,0.2,0.4	0.5,0.667,0.25,0.364	-0.051
146	"LOC114877587"	NA	chrOU015515.1	-	398728	398997	400929	401320	398418	398655	401439	401449	146	4,4,3,4	47,17,23,20	2,3,2,4	29,22,21,38	198	198	0.362888250275	1.0	0.078,0.19,0.115,0.167	0.065,0.12,0.087,0.095	0.046
147	"LOC114877587"	NA	chrOU015515.1	-	398728	398997	400929	401449	398418	398655	415884	416466	147	31,23,20,21	48,17,24,21	16,16,24,31	30,22,21,38	198	198	0.602433386534	1.0	0.392,0.575,0.455,0.5	0.348,0.421,0.533,0.449	0.043
148	"LOC114877587"	NA	chrOU015515.1	-	398728	398997	401439	401449	398418	398655	415884	416466	148	3,1,4,0	48,17,24,21	0,0,3,4	30,22,21,38	109	198	0.749270687918	1.0	0.102,0.097,0.232,0.0	0.0,0.0,0.206,0.161	0.016
149	"LOC114877587"	NA	chrOU015515.1	-	398728	398997	400929	401449	398418	398655	425276	425826	149	24,14,15,20	48,17,23,20	17,5,3,14	30,21,21,38	198	198	0.0109652572055	0.3420115937905952	0.333,0.452,0.395,0.5	0.362,0.192,0.125,0.269	0.183
150	"LOC114877587"	NA	chrOU015515.1	-	398728	398997	401439	401449	398418	398655	425276	425826	150	1,1,0,0	48,17,23,20	1,0,0,2	30,21,21,38	109	198	1	1.0	0.036,0.097,0.0,0.0	0.057,0.0,0.0,0.087	-0.003
151	"LOC114876539"	NA	chrOU015508.1	-	2513321	2513458	2513518	2513648	2509114	2509305	2514678	2515322	151	0,0,2,0	5,2,2,4	2,1,2,2	3,5,6,5	198	198	0.00304513765677	0.1534280896295654	0.0,0.0,0.5,0.0	0.4,0.167,0.25,0.286	-0.151
152	"LOC114876539"	NA	chrOU015508.1	-	2513328	2513458	2513518	2513648	2509114	2509305	2514678	2515322	152	0,0,2,0	8,2,6,7	2,1,2,2	5,5,5,2	198	198	0.000935093274609	0.07309265353171499	0.0,0.0,0.25,0.0	0.286,0.167,0.286,0.5	-0.247
153	"LOC114872401"	NA	chrOU015506.1	+	4445240	4445402	4446606	4446768	4444263	4444402	4452542	4452692	153	1,2,0,1	1,0,0,1	1,0,1,0	2,1,0,3	198	198	1	1.0	0.5,1.0,NA,0.5	0.333,0.0,1.0,0.0	0.333
154	"LOC114872401"	NA	chrOU015506.1	+	4445240	4445402	4446962	4447124	4444263	4444402	4452542	4452692	154	1,2,0,1	1,0,0,3	1,0,1,0	0,0,2,0	198	198	1	1.0	0.5,1.0,NA,0.25	1.0,NA,0.333,NA	-0.083
155	"LOC114872401"	NA	chrOU015506.1	+	4445240	4445402	4447561	4447732	4444263	4444402	4452542	4452692	155	1,2,0,1	0,0,1,0	1,0,1,0	0,1,1,0	198	198	1	1.0	1.0,1.0,0.0,1.0	1.0,0.0,0.5,NA	0.25
156	"LOC114872401"	NA	chrOU015506.1	+	4445240	4445402	4448062	4448224	4444263	4444402	4452542	4452692	156	1,2,0,1	3,0,1,0	1,0,1,0	0,0,1,1	198	198	1	1.0	0.25,1.0,0.0,1.0	1.0,NA,0.5,0.0	0.062
157	"LOC114872401"	NA	chrOU015506.1	+	4445240	4445402	4448464	4448635	4444263	4444402	4452542	4452692	157	1,2,0,1	3,1,1,2	1,0,1,0	0,1,0,1	198	198	0.479070164043	1.0	0.25,0.667,0.0,0.333	1.0,0.0,1.0,0.0	-0.188
158	"LOC114872401"	NA	chrOU015506.1	+	4445240	4445402	4450042	4450207	4444263	4444402	4452542	4452692	158	1,2,0,1	0,0,1,0	1,0,1,0	1,0,1,0	198	198	1	1.0	1.0,1.0,0.0,1.0	0.5,NA,0.5,NA	0.25
159	"LOC114872401"	NA	chrOU015506.1	+	4445240	4445402	4450668	4450830	4444263	4444402	4452542	4452692	159	1,2,0,1	0,0,1,2	1,0,1,0	0,0,0,1	198	198	1	1.0	1.0,1.0,0.0,0.333	1.0,NA,1.0,0.0	-0.083
160	"LOC114872401"	NA	chrOU015506.1	+	4446606	4446768	4446962	4447124	4444263	4444402	4452542	4452692	160	1,0,0,1	1,0,0,3	2,1,0,3	0,0,2,0	198	198	1	1.0	0.5,NA,NA,0.25	1.0,1.0,0.0,1.0	-0.375
161	"LOC114872401"	NA	chrOU015506.1	+	4446606	4446768	4447561	4447732	4444263	4444402	4452542	4452692	161	1,0,0,1	0,0,1,0	2,1,0,3	0,1,1,0	198	198	1	1.0	1.0,NA,0.0,1.0	1.0,0.5,0.0,1.0	0.042
162	"LOC114872401"	NA	chrOU015506.1	+	4446606	4446768	4448062	4448224	4444263	4444402	4452542	4452692	162	1,0,0,1	3,0,1,0	2,1,0,3	0,0,1,1	198	198	1	1.0	0.25,NA,0.0,1.0	1.0,1.0,0.0,0.75	-0.271
163	"LOC114872401"	NA	chrOU015506.1	+	4446606	4446768	4448464	4448635	4444263	4444402	4452542	4452692	163	1,0,0,1	3,1,1,2	2,1,0,3	0,1,0,1	198	198	1	1.0	0.25,0.0,0.0,0.333	1.0,0.5,NA,0.75	-0.604
164	"LOC114872401"	NA	chrOU015506.1	+	4446606	4446768	4450042	4450207	4444263	4444402	4452542	4452692	164	1,0,0,1	0,0,1,0	2,1,0,3	1,0,1,0	198	198	1	1.0	1.0,NA,0.0,1.0	0.667,1.0,0.0,1.0	-0.0
165	"LOC114872401"	NA	chrOU015506.1	+	4446606	4446768	4450668	4450830	4444263	4444402	4452542	4452692	165	1,0,0,1	0,0,1,2	2,1,0,3	0,0,0,1	198	198	1	1.0	1.0,NA,0.0,0.333	1.0,1.0,NA,0.75	-0.472
166	"LOC114872401"	NA	chrOU015506.1	+	4446962	4447124	4447561	4447732	4444263	4444402	4452542	4452692	166	1,0,0,3	0,0,1,0	0,0,2,0	0,1,1,0	198	198	1	1.0	1.0,NA,0.0,1.0	NA,0.0,0.667,NA	0.333
167	"LOC114872401"	NA	chrOU015506.1	+	4446962	4447124	4448062	4448224	4444263	4444402	4452542	4452692	167	1,0,0,3	3,0,1,0	0,0,2,0	0,0,1,1	198	198	1	1.0	0.25,NA,0.0,1.0	NA,NA,0.667,0.0	0.083
168	"LOC114872401"	NA	chrOU015506.1	+	4446962	4447124	4448464	4448635	4444263	4444402	4452542	4452692	168	1,0,0,3	3,1,1,2	0,0,2,0	0,1,0,1	198	198	1	1.0	0.25,0.0,0.0,0.6	NA,0.0,1.0,0.0	-0.121
169	"LOC114872401"	NA	chrOU015506.1	+	4446962	4447124	4450042	4450207	4444263	4444402	4452542	4452692	169	1,0,0,3	0,0,1,0	0,0,2,0	1,0,1,0	198	198	1	1.0	1.0,NA,0.0,1.0	0.0,NA,0.667,NA	0.333
170	"LOC114872401"	NA	chrOU015506.1	+	4446962	4447124	4450668	4450830	4444263	4444402	4452542	4452692	170	1,0,0,3	0,0,1,2	0,0,2,0	0,0,0,1	198	198	1	1.0	1.0,NA,0.0,0.6	NA,NA,1.0,0.0	0.033
171	"LOC114872401"	NA	chrOU015506.1	+	4447561	4447732	4448062	4448224	4444263	4444402	4452542	4452692	171	0,0,1,0	3,0,1,0	0,1,1,0	0,0,1,1	198	198	1	1.0	0.0,NA,0.5,NA	NA,1.0,0.5,0.0	-0.25
172	"LOC114872401"	NA	chrOU015506.1	+	4447561	4447732	4448464	4448635	4444263	4444402	4452542	4452692	172	0,0,1,0	3,1,1,2	0,1,1,0	0,1,0,1	198	198	1	1.0	0.0,0.0,0.5,0.0	NA,0.5,1.0,0.0	-0.375
173	"LOC114872401"	NA	chrOU015506.1	+	4447561	4447732	4450042	4450207	4444263	4444402	4452542	4452692	173	0,0,1,0	0,0,1,0	0,1,1,0	1,0,1,0	198	198	1	1.0	NA,NA,0.5,NA	0.0,1.0,0.5,NA	0.0
174	"LOC114872401"	NA	chrOU015506.1	+	4447561	4447732	4450668	4450830	4444263	4444402	4452542	4452692	174	0,0,1,0	0,0,1,2	0,1,1,0	0,0,0,1	198	198	1	1.0	NA,NA,0.5,0.0	NA,1.0,1.0,0.0	-0.417
175	"LOC114872401"	NA	chrOU015506.1	+	4448062	4448224	4448464	4448635	4444263	4444402	4452542	4452692	175	3,0,1,0	3,1,1,2	0,0,1,1	0,1,0,1	198	198	1	1.0	0.5,0.0,0.5,0.0	NA,0.0,1.0,0.5	-0.25
176	"LOC114872401"	NA	chrOU015506.1	+	4448062	4448224	4450042	4450207	4444263	4444402	4452542	4452692	176	3,0,1,0	0,0,1,0	0,0,1,1	1,0,1,0	198	198	1	1.0	1.0,NA,0.5,NA	0.0,NA,0.5,1.0	0.25
177	"LOC114872401"	NA	chrOU015506.1	+	4448062	4448224	4450668	4450830	4444263	4444402	4452542	4452692	177	3,0,1,0	0,0,1,2	0,0,1,1	0,0,0,1	198	198	1	1.0	1.0,NA,0.5,0.0	NA,NA,1.0,0.5	-0.25
178	"LOC114872401"	NA	chrOU015506.1	+	4448464	4448635	4450042	4450207	4444263	4444402	4452542	4452692	178	3,1,1,2	0,0,1,0	0,1,0,1	1,0,1,0	198	198	1	1.0	1.0,1.0,0.5,1.0	0.0,1.0,0.0,1.0	0.375
179	"LOC114872401"	NA	chrOU015506.1	+	4448464	4448635	4450668	4450830	4444263	4444402	4452542	4452692	179	3,1,1,2	0,0,1,2	0,1,0,1	0,0,0,1	198	198	1	1.0	1.0,1.0,0.5,0.5	NA,1.0,NA,0.5	0.0
180	"LOC114872401"	NA	chrOU015506.1	+	4450042	4450207	4450668	4450830	4444263	4444402	4452542	4452692	180	0,0,1,0	0,0,1,2	1,0,1,0	0,0,0,1	198	198	1	1.0	NA,NA,0.5,0.0	1.0,NA,1.0,0.0	-0.417
181	"LOC114872401"	NA	chrOU015506.1	+	4454844	4454968	4457872	4457996	4452542	4452692	4467959	4468396	181	0,0,0,2	0,0,0,0	0,0,0,0	0,0,1,0	198	198	1	1.0	NA,NA,NA,1.0	NA,NA,0.0,NA	1.0
184	"LOC114872401"	NA	chrOU015506.1	+	4470515	4470809	4471108	4471402	4468810	4469123	4481895	4482015	184	2,0,1,1	2,0,0,0	0,0,0,1	2,0,0,0	198	198	1	1.0	0.5,NA,1.0,1.0	0.0,NA,NA,1.0	0.333
186	"LOC114872401"	NA	chrOU015506.1	+	4470515	4470809	4473128	4473413	4468810	4469123	4481895	4482015	186	2,0,1,1	0,0,1,0	0,0,0,1	0,0,2,0	198	198	1	1.0	1.0,NA,0.5,1.0	NA,NA,0.0,1.0	0.333
187	"LOC114872401"	NA	chrOU015506.1	+	4470515	4470809	4475293	4475584	4468810	4469123	4481895	4482015	187	2,0,1,1	3,0,1,0	0,0,0,1	0,0,1,0	198	198	1	1.0	0.4,NA,0.5,1.0	NA,NA,0.0,1.0	0.133
188	"LOC114872401"	NA	chrOU015506.1	+	4470515	4470809	4475826	4476117	4468810	4469123	4481895	4482015	188	2,0,1,1	0,1,0,0	0,0,0,1	0,0,1,0	198	198	1	1.0	1.0,0.0,1.0,1.0	NA,NA,0.0,1.0	0.25
189	"LOC114872401"	NA	chrOU015506.1	+	4470515	4470809	4476467	4476761	4468810	4469123	4481895	4482015	189	2,0,1,1	1,0,0,0	0,0,0,1	0,0,0,1	198	198	1	1.0	0.667,NA,1.0,1.0	NA,NA,NA,0.5	0.389
190	"LOC114872401"	NA	chrOU015506.1	+	4470515	4470809	4477039	4477333	4468810	4469123	4481895	4482015	190	2,0,1,1	2,0,0,1	0,0,0,1	1,1,0,0	198	198	1	1.0	0.5,NA,1.0,0.5	0.0,0.0,NA,1.0	0.333
191	"LOC114872401"	NA	chrOU015506.1	+	4470515	4470809	4477569	4477860	4468810	4469123	4481895	4482015	191	2,0,1,1	1,0,0,0	0,0,0,1	0,0,1,0	198	198	1	1.0	0.667,NA,1.0,1.0	NA,NA,0.0,1.0	0.389
192	"LOC114872401"	NA	chrOU015506.1	+	4470515	4470809	4478167	4478455	4468810	4469123	4481895	4482015	192	2,0,1,1	0,0,0,0	0,0,0,1	1,0,1,0	198	198	1	1.0	1.0,NA,1.0,1.0	0.0,NA,0.0,1.0	0.667
194	"LOC114872401"	NA	chrOU015506.1	+	4471108	4471402	4473128	4473413	4468810	4469123	4481895	4482015	194	2,0,0,0	0,0,1,0	2,0,0,0	0,0,2,0	198	198	1	1.0	1.0,NA,0.0,NA	1.0,NA,0.0,NA	0.0
195	"LOC114872401"	NA	chrOU015506.1	+	4471108	4471402	4475293	4475584	4468810	4469123	4481895	4482015	195	2,0,0,0	3,0,1,0	2,0,0,0	0,0,1,0	198	198	1	1.0	0.4,NA,0.0,NA	1.0,NA,0.0,NA	-0.3
196	"LOC114872401"	NA	chrOU015506.1	+	4471108	4471402	4475826	4476117	4468810	4469123	4481895	4482015	196	2,0,0,0	0,1,0,0	2,0,0,0	0,0,1,0	198	198	1	1.0	1.0,0.0,NA,NA	1.0,NA,0.0,NA	0.0
197	"LOC114872401"	NA	chrOU015506.1	+	4471108	4471402	4476467	4476761	4468810	4469123	4481895	4482015	197	2,0,0,0	1,0,0,0	2,0,0,0	0,0,0,1	198	198	1	1.0	0.667,NA,NA,NA	1.0,NA,NA,0.0	0.167
198	"LOC114872401"	NA	chrOU015506.1	+	4471108	4471402	4477039	4477333	4468810	4469123	4481895	4482015	198	2,0,0,0	2,0,0,1	2,0,0,0	1,1,0,0	198	198	1	1.0	0.5,NA,NA,0.0	0.667,0.0,NA,NA	-0.084
199	"LOC114872401"	NA	chrOU015506.1	+	4471108	4471402	4477569	4477860	4468810	4469123	4481895	4482015	199	2,0,0,0	1,0,0,0	2,0,0,0	0,0,1,0	198	198	1	1.0	0.667,NA,NA,NA	1.0,NA,0.0,NA	0.167
200	"LOC114872401"	NA	chrOU015506.1	+	4471108	4471402	4478167	4478455	4468810	4469123	4481895	4482015	200	2,0,0,0	0,0,0,0	2,0,0,0	1,0,1,0	198	198	1	1.0	1.0,NA,NA,NA	0.667,NA,0.0,NA	0.666
208	"LOC114872401"	NA	chrOU015506.1	+	4473128	4473413	4475293	4475584	4468810	4469123	4481895	4482015	208	0,0,1,0	3,0,1,0	0,0,2,0	0,0,1,0	198	198	1	1.0	0.0,NA,0.5,NA	NA,NA,0.667,NA	-0.417
209	"LOC114872401"	NA	chrOU015506.1	+	4473128	4473413	4475826	4476117	4468810	4469123	4481895	4482015	209	0,0,1,0	0,1,0,0	0,0,2,0	0,0,1,0	198	198	1	1.0	NA,0.0,1.0,NA	NA,NA,0.667,NA	-0.167
