ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
519	"LOC114876601"	NA	chrOU015514.1	+	8666759	8666828	8675308	8675341	8663734	8663811	8675727	8675860
522	"LOC114876601"	NA	chrOU015514.1	+	8671215	8671236	8672994	8673057	8669513	8669564	8675308	8675341
523	"LOC114876601"	NA	chrOU015514.1	+	8671215	8671236	8675308	8675341	8669513	8669564	8675727	8675860
524	"LOC114873159"	NA	chrOU015512.1	+	730290	730378	730578	730689	729403	730063	730984	731615
525	"LOC114873159"	NA	chrOU015512.1	+	730290	730378	730578	730689	729403	730063	730987	731615
526	"LOC114877147"	NA	chrOU015505.1	+	13282334	13284791	13299933	13300069	13281856	13282061	13302558	13302756
527	"LOC114877147"	NA	chrOU015505.1	+	13284255	13284791	13299933	13300069	13281856	13282061	13302558	13302756
528	"LOC114877147"	NA	chrOU015505.1	+	13284279	13284791	13299933	13300069	13281856	13282061	13302558	13302756
529	"LOC114877147"	NA	chrOU015505.1	+	13284401	13284791	13299933	13300069	13281856	13282061	13302558	13302756
530	"LOC114881123"	NA	chrOU015513.1	+	1285622	1285722	1286403	1286587	1284672	1284985	1286773	1287009
534	"LOC114879957"	NA	chrOU015519.1	+	6773313	6773421	6779063	6779213	6771633	6771747	6785473	6785581
535	"LOC114879957"	NA	chrOU015519.1	+	6773313	6773421	6780345	6780495	6771633	6771747	6785473	6785581
536	"LOC114879957"	NA	chrOU015519.1	+	6773313	6773421	6781741	6781855	6771633	6771747	6785473	6785581
537	"LOC114879957"	NA	chrOU015519.1	+	6774015	6776469	6779063	6779213	6771633	6771747	6785473	6785581
538	"LOC114879957"	NA	chrOU015519.1	+	6774015	6776469	6780345	6780495	6771633	6771747	6785473	6785581
539	"LOC114879957"	NA	chrOU015519.1	+	6774015	6776469	6781741	6781855	6771633	6771747	6785473	6785581
540	"LOC114879957"	NA	chrOU015519.1	+	6774015	6776469	6780345	6780495	6773313	6773421	6785473	6785581
541	"LOC114879957"	NA	chrOU015519.1	+	6779063	6779213	6780345	6780495	6771633	6771747	6785473	6785581
542	"LOC114879957"	NA	chrOU015519.1	+	6779063	6779213	6781741	6781855	6771633	6771747	6785473	6785581
543	"LOC114879957"	NA	chrOU015519.1	+	6779063	6779213	6780345	6780495	6777662	6777779	6785473	6785581
544	"LOC114879957"	NA	chrOU015519.1	+	6780345	6780495	6781741	6781855	6771633	6771747	6785473	6785581
545	"LOC114871525"	NA	chrOU015519.1	+	4498081	4499472	4526541	4527642	4480576	4481231	4571784	4572203
546	"LOC114880012"	NA	chrOU015513.1	+	5858519	5858705	5870301	5870575	5856895	5857051	5885184	5887378
547	"LOC114875616"	NA	chrOU015513.1	-	8088211	8088256	8088525	8088549	8087991	8088058	8088643	8088738
550	"LOC114876306"	NA	chrOU015513.1	-	8632413	8632434	8634003	8634030	8631514	8631838	8634963	8635153
555	"LOC114872792"	NA	chrOU015510.1	+	2945931	2945988	2947416	2947518	2945456	2945515	2948745	2948901
557	"LOC114872792"	NA	chrOU015510.1	+	2947416	2947518	2948745	2948901	2945931	2945988	2949413	2949681
559	"LOC114875644"	NA	chrOU015505.1	+	8221148	8221256	8222817	8222838	8219615	8219746	8226495	8226672
560	"LOC114875644"	NA	chrOU015505.1	+	8221148	8221256	8224995	8225043	8219615	8219746	8226495	8226672
566	"LOC114875644"	NA	chrOU015505.1	+	8221148	8221280	8222817	8222838	8219615	8219746	8226519	8226672
567	"LOC114875644"	NA	chrOU015505.1	+	8221148	8221280	8224995	8225043	8219615	8219746	8226519	8226672
569	"LOC114875644"	NA	chrOU015505.1	+	8221220	8221256	8222817	8222838	8219615	8219746	8226495	8226672
570	"LOC114875644"	NA	chrOU015505.1	+	8221220	8221256	8224995	8225043	8219615	8219746	8226495	8226672
574	"LOC114875644"	NA	chrOU015505.1	+	8221220	8221280	8222817	8222838	8219615	8219746	8226519	8226672
575	"LOC114875644"	NA	chrOU015505.1	+	8221220	8221280	8224995	8225043	8219615	8219746	8226519	8226672
581	"LOC114874264"	NA	chrOU015513.1	+	9838336	9838462	9841267	9841441	9834691	9834922	9844784	9845416
582	"LOC114874264"	NA	chrOU015513.1	+	9841252	9841441	9844784	9845174	9838336	9838462	9849788	9849870
583	"LOC114874264"	NA	chrOU015513.1	+	9841252	9841441	9844784	9845416	9838336	9838462	9849788	9849870
584	"LOC114874264"	NA	chrOU015513.1	+	9841267	9841441	9844784	9845174	9838336	9838462	9849788	9849870
585	"LOC114874264"	NA	chrOU015513.1	+	9841267	9841441	9844784	9845416	9838336	9838462	9849788	9849870
586	"LOC114874241"	NA	chrOU015513.1	+	9905951	9906040	9906386	9906640	9905384	9905758	9906710	9907093
591	"LOC114875388"	NA	chrOU015510.1	-	5411033	5411265	5412429	5412722	5409989	5410081	5413137	5413602
592	"LOC114876112"	NA	chrOU015505.1	-	7366546	7366593	7370739	7370772	7366192	7366362	7372042	7372148
593	"LOC114876112"	NA	chrOU015505.1	-	7378610	7378658	7387686	7392882	7376309	7376512	7394651	7394738
594	"LOC114876112"	NA	chrOU015505.1	-	7383826	7383931	7387686	7392882	7378610	7378658	7394651	7394738
598	"LOC114873264"	NA	chrOU015515.1	+	2524353	2524490	2527346	2527485	2516816	2516883	2530149	2530504
600	"LOC114875951"	NA	chrOU015514.1	+	5985266	5985356	5986930	5987122	5982761	5982851	5987231	5987350
601	"LOC114875943"	NA	chrOU015514.1	-	5998602	5998707	5999272	5999433	5998050	5998176	6000042	6000099
602	"LOC114875943"	NA	chrOU015514.1	-	5998602	5998707	5999272	5999455	5998050	5998176	6000042	6000099
603	"LOC114875943"	NA	chrOU015514.1	-	5998602	5998707	5999272	5999433	5998050	5998176	6009145	6009281
606	"LOC114875943"	NA	chrOU015514.1	-	5999272	5999433	6000042	6000102	5998602	5998707	6010850	6010975
607	"LOC114875943"	NA	chrOU015514.1	-	5999272	5999433	6009145	6009281	5998602	5998707	6010850	6011372
608	"LOC114875980"	NA	chrOU015514.1	+	6095895	6096062	6097214	6097300	6093410	6093491	6098003	6098103
609	"LOC114878067"	NA	chrOU015508.1	+	7930371	7930425	7932839	7943039	7929804	7929871	7952683	7952709
610	"LOC114873905"	NA	chrOU015514.1	-	7665965	7666102	7666343	7666420	7665146	7665317	7666739	7666826
611	"LOC114873905"	NA	chrOU015514.1	-	7665965	7666102	7666343	7666417	7665146	7665317	7666739	7667113
612	"LOC114873901"	NA	chrOU015514.1	+	7687709	7687886	7688351	7688528	7687032	7687309	7690435	7690603
618	"LOC114876035"	NA	chrOU015518.1	+	30983	31500	31837	32030	29792	30271	33842	34284
619	"LOC114876035"	NA	chrOU015518.1	+	30983	31500	32616	32859	29792	30271	33842	34284
620	"LOC114876035"	NA	chrOU015518.1	+	31837	32030	32616	32859	29792	30271	33842	34284
621	"LOC114878927"	NA	chrOU015514.1	-	9289055	9289462	9289543	9289657	9288714	9288975	9289738	9289839
624	"LOC114877601"	NA	chrOU015515.1	-	41592	41745	43414	44206	39525	39731	45862	46082
626	"LOC114875599"	NA	chrOU015513.1	+	7947758	7947860	7964953	7965142	7910623	7910749	7977961	7978037
627	"LOC114875599"	NA	chrOU015513.1	+	7964953	7965142	7977961	7978037	7947758	7947860	7984136	7984263
628	"LOC114875599"	NA	chrOU015513.1	+	7964953	7965142	7977961	7978037	7963591	7963844	7984136	7984263
629	"LOC114875599"	NA	chrOU015513.1	+	7977961	7978037	7984136	7984263	7964953	7965142	7987652	7987788
630	"LOC114875599"	NA	chrOU015513.1	+	7984136	7984263	7987652	7987788	7977961	7978037	7989534	7989668
631	"LOC114875599"	NA	chrOU015513.1	+	7984136	7984263	7989534	7989668	7977961	7978037	7991348	7991461
632	"LOC114879449"	NA	chrOU015515.1	-	550736	550841	552923	553085	550370	550512	553357	553476
633	"LOC114881744"	NA	chrOU015516.1	+	5646812	5647024	5647536	5647687	5646535	5646743	5647779	5647898
634	"LOC114875000"	NA	chrOU015515.1	-	971892	971940	973462	973559	971628	971808	973702	973813
635	"LOC114875000"	NA	chrOU015515.1	-	971892	971940	973702	973813	971628	971808	975362	975544
638	"LOC114871307"	NA	chrOU015515.1	-	3448276	3448403	3448648	3448863	3446588	3446712	3449346	3449624
639	"LOC114871306"	NA	chrOU015515.1	-	3454975	3455016	3455115	3455548	3454719	3454894	3455765	3456038
640	"LOC114880563"	NA	chrOU015518.1	+	3653624	3653626	3657189	3657615	3649496	3649620	3666784	3667250
641	"LOC114880563"	NA	chrOU015518.1	+	3653624	3653626	3657193	3657615	3649496	3649620	3666784	3667250
644	"LOC114880186"	NA	chrOU015515.1	-	6938331	6938379	6938515	6938563	6935733	6935827	6939136	6939229
645	"LOC114877836"	NA	chrOU015518.1	+	6286989	6287097	6287226	6287267	6286361	6286488	6287804	6287961
646	"LOC114871716"	NA	chrOU015515.1	+	6113929	6113971	6114098	6114166	6112489	6112615	6114222	6114426
647	"LOC114881342"	NA	chrOU015516.1	-	992361	992776	993410	993630	991245	991520	993708	993820
650	"LOC114880598"	NA	chrOU015516.1	+	2643073	2643139	2643814	2643859	2635819	2635901	2645794	2645993
651	"LOC114880598"	NA	chrOU015516.1	+	2643073	2643139	2644698	2644752	2635819	2635901	2645794	2645993
653	"LOC114878784"	NA	chrOU015516.1	-	2698133	2698203	2698977	2699040	2690660	2692535	2699930	2700006
655	"LOC114878784"	NA	chrOU015516.1	-	2700426	2700497	2704942	2705060	2699930	2700006	2706685	2706819
656	"LOC114878788"	NA	chrOU015516.1	-	2736120	2736504	2737017	2737071	2733174	2733382	2738226	2738304
657	"LOC114875884"	NA	chrOU015516.1	-	4129618	4129701	4130663	4130733	4128153	4128357	4131983	4132084
658	"LOC114875884"	NA	chrOU015516.1	-	4129660	4129701	4130663	4130733	4128153	4128357	4131983	4132084
659	"LOC114875884"	NA	chrOU015516.1	-	4130663	4130733	4131983	4132084	4129618	4129701	4133187	4133274
661	"LOC114875677"	NA	chrOU015518.1	+	7490364	7490771	7491107	7491174	7489363	7489662	7491279	7491420
662	"LOC114873115"	NA	chrOU015509.1	-	120659	120896	123415	123531	119472	119624	127372	127598
663	"LOC114874609"	NA	chrOU015509.1	+	3314665	3315354	3320879	3321243	3293701	3294097	3321706	3322074
664	"LOC114874609"	NA	chrOU015509.1	+	3314665	3315354	3320879	3321243	3299788	3299972	3321706	3322074
665	"LOC114878149"	NA	chrOU015508.1	+	9689486	9689556	9691053	9691487	9677150	9677889	9693766	9693907
666	"LOC114878149"	NA	chrOU015508.1	+	9693766	9693907	9698915	9699101	9689486	9689556	9707036	9707367
667	"LOC114877078"	NA	chrOU015511.1	-	4572805	4574102	4604448	4604502	4570964	4571195	4620448	4620952
669	"LOC114873580"	NA	chrOU015516.1	+	9105295	9105364	9105964	9106066	9105056	9105194	9106657	9106870
670	"LOC114880489"	NA	chrOU015517.1	+	7763	7990	8153	8392	7539	7685	8489	8580
671	"LOC114880487"	NA	chrOU015517.1	+	32564	32719	34067	34212	31941	32247	34581	34961
672	"LOC114880487"	NA	chrOU015517.1	+	32567	32719	34067	34212	31941	32247	34581	34961
678	"LOC114871510"	NA	chrOU015519.1	-	4324474	4324513	4324816	4324831	4323880	4324057	4325465	4325592
679	"LOC114877396"	NA	chrOU015512.1	-	357808	357950	359035	359253	357176	357312	363836	363954
680	"LOC114876455"	NA	chrOU015517.1	+	3147378	3147487	3161812	3161968	3142963	3143016	3168398	3168573
