ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
367	"LOC114880795"	NA	chrOU015507.1	-	8176247	8176456	8176286	8176456	8167149	8167368	367	4,0,6,2	5,2,1,5	6,4,0,9	7,4,3,12	138	99	1	1.0	0.365,0.0,0.811,0.223	0.381,0.418,0.0,0.35	0.063
368	"LOC114877153"	NA	chrOU015505.1	-	13455474	13455864	13455764	13455864	13455079	13455395	368	24,22,12,14	2,0,0,0	18,16,20,25	0,0,1,1	389	99	1	1.0	0.753,1.0,1.0,1.0	1.0,1.0,0.836,0.864	0.013
369	"LOC114873994"	NA	chrOU015507.1	+	7429759	7430778	7429759	7430408	7431236	7432124	369	8,10,1,1	6,1,2,1	0,3,1,3	0,4,1,2	469	99	1	1.0	0.22,0.679,0.095,0.174	NA,0.137,0.174,0.24	0.108
370	"LOC114873994"	NA	chrOU015507.1	+	7429759	7430954	7429759	7430408	7431236	7432124	370	10,10,1,1	6,1,2,1	1,5,0,1	0,4,1,2	645	99	0.0465523978494	0.5830771557971611	0.204,0.606,0.071,0.133	1.0,0.161,0.0,0.071	-0.055
371	"LOC114873994"	NA	chrOU015507.1	+	7429759	7430954	7429759	7430778	7431236	7432124	371	3,3,0,1	1,3,0,1	1,3,0,0	0,1,1,2	275	99	1	1.0	0.519,0.265,NA,0.265	1.0,0.519,0.0,0.0	-0.03
372	"LOC114873991"	NA	chrOU015507.1	-	7401961	7402232	7402114	7402232	7388178	7388302	372	0,1,0,0	3,1,3,0	1,2,0,0	1,0,2,4	252	99	1	1.0	0.0,0.282,0.0,NA	0.282,1.0,0.0,0.0	-0.227
374	"LOC114875144"	NA	chrOU015512.1	+	7752368	7752921	7752368	7752917	7757133	7757561	374	9,3,7,6	0,0,0,1	4,1,1,1	1,0,0,1	103	99	1	1.0	1.0,1.0,1.0,0.852	0.794,1.0,1.0,0.49	0.142
375	"LOC114873638"	NA	chrOU015516.1	-	9045006	9045281	9045010	9045281	9044623	9044935	375	25,18,10,10	2,0,1,0	17,18,15,20	0,0,1,0	103	99	1	1.0	0.923,1.0,0.906,1.0	1.0,1.0,0.935,1.0	-0.026
376	"LOC114873638"	NA	chrOU015516.1	-	9045006	9045281	9045010	9045281	9044623	9044947	376	3,2,0,3	0,0,0,0	0,2,0,1	0,0,0,1	103	99	1	1.0	1.0,1.0,NA,1.0	NA,1.0,NA,0.49	0.255
377	"LOC114875960"	NA	chrOU015514.1	+	5862428	5863093	5862428	5862800	5863370	5863588	377	44,32,21,13	53,22,22,26	19,13,7,29	18,21,26,35	392	99	0.197068600698	1.0	0.173,0.269,0.194,0.112	0.21,0.135,0.064,0.173	0.042
378	"LOC114879979"	NA	chrOU015507.1	-	5792992	5793274	5793022	5793274	5791953	5792044	378	0,1,0,0	50,27,31,21	0,0,0,1	22,15,20,35	129	99	1	1.0	0.0,0.028,0.0,0.0	0.0,0.0,0.0,0.021	0.002
382	"LOC114874299"	NA	chrOU015506.1	-	9956346	9956423	9956392	9956423	9954804	9956212	382	9,5,4,5	0,0,0,0	2,6,5,3	1,1,1,0	145	99	1	1.0	1.0,1.0,1.0,1.0	0.577,0.804,0.773,1.0	0.212
383	"LOC114883181"	NA	chrOU015504.1	-	14327246	14327462	14327250	14327462	14327127	14327178	383	0,1,0,0	24,14,15,6	0,0,1,2	11,7,5,14	103	99	1	1.0	0.0,0.064,0.0,0.0	0.0,0.0,0.161,0.121	-0.055
384	"LOC114880711"	NA	chrOU015507.1	-	3750895	3751243	3750904	3751243	3749762	3749889	384	0,2,0,0	15,2,11,6	1,1,1,2	7,8,8,13	108	99	0.0357590363633	0.5048176440456162	0.0,0.478,0.0,0.0	0.116,0.103,0.103,0.124	0.008
385	"LOC114880711"	NA	chrOU015507.1	-	3756023	3756395	3756176	3756395	3754275	3754406	385	4,1,7,4	0,0,0,0	1,1,2,16	0,0,0,1	252	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.863	0.034
386	"LOC114880711"	NA	chrOU015507.1	-	3768015	3768123	3768066	3768123	3767102	3767243	386	9,6,8,1	12,1,2,0	4,4,4,12	2,3,4,8	150	99	0.29532159415	1.0	0.331,0.798,0.725,1.0	0.569,0.468,0.398,0.497	0.231
387	"LOC114882697"	NA	chrOU015508.1	+	193304	193825	193304	193638	194037	194119	387	36,20,5,8	11,7,5,5	16,7,12,11	4,3,9,8	286	99	0.678384972913	1.0	0.531,0.497,0.257,0.356	0.581,0.447,0.316,0.322	-0.006
388	"LOC114882697"	NA	chrOU015508.1	+	193304	193973	193304	193638	194037	194119	388	45,32,9,13	11,7,5,5	26,21,22,25	4,3,9,8	434	99	0.653999143868	1.0	0.483,0.51,0.291,0.372	0.597,0.615,0.358,0.416	-0.082
389	"LOC114882697"	NA	chrOU015508.1	+	193304	193973	193304	193825	194037	194119	389	14,12,5,6	5,0,1,1	10,14,10,14	0,0,0,0	247	99	0.000484019706288	0.052667394290463	0.529,1.0,0.667,0.706	1.0,1.0,1.0,1.0	-0.275
390	"LOC114877458"	NA	chrOU015507.1	+	3631411	3631562	3631411	3631558	3632134	3633902	390	0,0,0,1	0,1,0,0	0,0,0,1	0,0,0,0	103	99	1	1.0	NA,0.0,NA,1.0	NA,NA,NA,1.0	-0.5
392	"LOC114880086"	NA	chrOU015519.1	+	8038475	8038878	8038475	8038667	8038970	8039431	392	41,25,32,22	0,1,0,0	14,30,69,25	0,0,1,0	310	99	1	1.0	1.0,0.889,1.0,1.0	1.0,1.0,0.957,1.0	-0.017
393	"LOC114871121"	NA	chrOU015508.1	+	1911644	1911815	1911644	1911811	1911911	1912029	393	7,9,6,10	0,0,1,0	4,7,4,5	0,0,0,1	103	99	1	1.0	1.0,1.0,0.852,1.0	1.0,1.0,1.0,0.828	0.006
394	"LOC114871121"	NA	chrOU015508.1	+	1911644	1911815	1911644	1911811	1912149	1912950	394	0,2,0,1	2,1,1,1	0,1,1,4	0,0,0,1	103	99	1	1.0	0.0,0.658,0.0,0.49	NA,1.0,1.0,0.794	-0.644
398	"LOC114871121"	NA	chrOU015508.1	+	1914024	1914532	1914024	1914148	1915267	1915419	398	14,10,3,7	1,1,3,0	2,2,3,10	0,0,4,0	483	99	0.105847586327	0.8922812718637693	0.742,0.672,0.17,1.0	1.0,1.0,0.133,1.0	-0.137
399	"LOC114871121"	NA	chrOU015508.1	+	1914024	1914970	1914024	1914148	1915267	1915419	399	30,23,11,21	1,1,3,0	10,14,10,25	0,0,4,0	921	99	0.177914986265	1.0	0.763,0.712,0.283,1.0	1.0,1.0,0.212,1.0	-0.114
401	"LOC114879026"	NA	chrOU015505.1	+	5327629	5328020	5327629	5327894	5333260	5333641	401	5,5,4,2	0,1,0,0	3,3,3,1	0,0,0,0	225	99	1	1.0	1.0,0.688,1.0,1.0	1.0,1.0,1.0,1.0	-0.078
402	"LOC114876998"	NA	chrOU015514.1	-	2728505	2728854	2728702	2728854	2728206	2728350	402	0,0,0,0	0,1,0,0	0,0,2,1	0,0,0,0	296	99	1	1.0	NA,0.0,NA,NA	NA,NA,1.0,1.0	-1.0
403	"LOC114877795"	NA	chrOU015505.1	-	10194805	10195014	10194817	10195014	10194379	10194609	403	16,7,7,8	1,4,2,2	8,9,1,10	2,0,2,4	111	99	0.878157343913	1.0	0.935,0.609,0.757,0.781	0.781,1.0,0.308,0.69	0.076
404	"LOC114877795"	NA	chrOU015505.1	-	10203432	10203780	10203444	10203780	10203278	10203355	404	15,6,10,4	4,3,3,5	8,9,5,10	1,1,1,2	111	99	0.0118739838079	0.277335644772376	0.77,0.641,0.748,0.416	0.877,0.889,0.817,0.817	-0.206
405	"LOC114877795"	NA	chrOU015505.1	-	10205685	10206012	10205823	10206012	10204948	10205321	405	2,2,5,1	15,5,4,5	3,3,5,4	9,5,9,10	237	99	0.548790876759	1.0	0.053,0.143,0.343,0.077	0.122,0.2,0.188,0.143	-0.009
406	"LOC114873941"	NA	chrOU015514.1	+	7750372	7750622	7750372	7750616	7750736	7750955	406	16,9,18,16	18,19,9,6	8,13,12,12	16,15,10,28	105	99	0.13561019435	1.0	0.456,0.309,0.653,0.715	0.32,0.45,0.531,0.288	0.136
407	"LOC114873941"	NA	chrOU015514.1	+	7750736	7750955	7750736	7750886	7751871	7752043	407	14,23,26,16	13,4,6,2	21,23,13,22	2,7,5,4	168	99	0.529391017137	1.0	0.388,0.772,0.719,0.825	0.861,0.659,0.605,0.764	-0.046
409	"LOC114879403"	NA	chrOU015507.1	+	2207301	2207847	2207301	2207672	2208086	2208335	409	107,44,56,41	38,8,22,32	36,51,113,33	12,6,30,19	274	99	0.364336245104	1.0	0.504,0.665,0.479,0.316	0.52,0.754,0.576,0.386	-0.068
411	"LOC114877282"	NA	chrOU015518.1	-	6501442	6503404	6501518	6503404	6498187	6499077	411	2,2,5,1	1,1,0,0	1,2,4,6	0,0,0,0	175	99	1	1.0	0.531,0.531,1.0,1.0	1.0,1.0,1.0,1.0	-0.234
412	"LOC114877282"	NA	chrOU015518.1	-	6501447	6503404	6501518	6503404	6498187	6499077	412	2,2,4,1	1,1,0,0	1,1,4,5	0,0,0,0	170	99	1	1.0	0.538,0.538,1.0,1.0	1.0,1.0,1.0,1.0	-0.231
413	"LOC114877282"	NA	chrOU015518.1	-	6501447	6503404	6501518	6503404	6498187	6499119	413	2,3,4,1	0,2,0,1	1,1,4,5	0,0,0,0	170	99	0.739067280436	1.0	1.0,0.466,1.0,0.368	1.0,1.0,1.0,1.0	-0.291
414	"LOC114877453"	NA	chrOU015512.1	-	579812	581787	579818	581787	579392	579536	414	37,19,15,17	22,23,12,20	13,11,15,12	12,6,17,14	105	99	0.841790694689	1.0	0.613,0.438,0.541,0.445	0.505,0.634,0.454,0.447	-0.001
415	"LOC114875225"	NA	chrOU015511.1	+	9586670	9586907	9586670	9586895	9587008	9587415	415	1,0,3,1	2,0,2,0	1,0,2,0	0,2,1,1	111	99	1	1.0	0.308,NA,0.572,1.0	1.0,0.0,0.641,0.0	0.216
416	"LOC114879681"	NA	chrOU015513.1	+	10669695	10670161	10669695	10669933	10670461	10670860	416	443,230,224,252	1,0,1,0	230,193,213,479	2,0,1,1	327	99	1	1.0	0.993,1.0,0.985,1.0	0.972,1.0,0.985,0.993	0.007
417	"LOC114878046"	NA	chrOU015506.1	+	3263246	3263401	3263246	3263386	3263501	3263881	417	22,17,18,13	16,10,12,7	14,17,19,14	13,7,9,6	114	99	0.537356527882	1.0	0.544,0.596,0.566,0.617	0.483,0.678,0.647,0.67	-0.039
418	"LOC114874768"	NA	chrOU015507.1	-	9181440	9181640	9181452	9181640	9172977	9173058	418	2,2,0,0	14,8,2,6	0,0,0,1	6,3,4,11	111	99	0.764036865253	1.0	0.113,0.182,0.0,0.0	0.0,0.0,0.0,0.075	0.055
419	"LOC114877847"	NA	chrOU015519.1	-	2659115	2659217	2659124	2659217	2658580	2658701	419	838,350,454,337	594,276,375,261	366,348,307,442	257,252,248,354	108	99	0.859108064464	1.0	0.564,0.538,0.526,0.542	0.566,0.559,0.532,0.534	-0.005
420	"LOC114880527"	NA	chrOU015509.1	-	8907418	8907730	8907549	8907730	8906450	8906769	420	45,39,33,23	1,3,1,0	15,42,22,40	0,2,0,0	230	99	0.354228181746	1.0	0.951,0.848,0.934,1.0	1.0,0.9,1.0,1.0	-0.042
421	"LOC114880527"	NA	chrOU015509.1	-	8907418	8907730	8907680	8907730	8906450	8906769	421	87,66,53,55	37,9,24,13	40,76,50,63	9,21,21,24	361	99	0.734349572794	1.0	0.392,0.668,0.377,0.537	0.549,0.498,0.395,0.419	0.028
422	"LOC114880527"	NA	chrOU015509.1	-	8907549	8907730	8907680	8907730	8906450	8906769	422	43,30,21,32	37,9,24,13	25,36,28,23	9,21,21,24	230	99	0.829420270767	1.0	0.333,0.589,0.274,0.514	0.545,0.425,0.365,0.292	0.021
423	"LOC114880527"	NA	chrOU015509.1	-	8907549	8907730	8907680	8907730	8907418	8907441	423	48,28,24,33	0,0,0,0	28,36,30,24	0,1,0,0	230	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.939,1.0,1.0	0.015
424	"LOC114873438"	NA	chrOU015513.1	-	10157013	10157237	10157058	10157237	10156498	10156715	424	3,1,2,0	1,0,0,0	2,2,0,2	0,0,0,0	144	99	1	1.0	0.673,1.0,1.0,NA	1.0,1.0,NA,1.0	-0.109
425	"LOC114877457"	NA	chrOU015512.1	-	572785	572851	572789	572851	571852	572438	425	2,2,1,3	6,6,5,7	1,1,3,2	9,6,6,4	103	99	0.871258272275	1.0	0.243,0.243,0.161,0.292	0.096,0.138,0.325,0.325	0.014
427	"LOC114877457"	NA	chrOU015512.1	-	573376	573587	573451	573587	572789	572851	427	2,3,0,2	18,5,8,8	0,0,1,1	8,15,3,9	174	99	0.0485092507864	0.5880079704684952	0.059,0.254,0.0,0.125	0.0,0.0,0.159,0.059	0.055
428	"LOC114877457"	NA	chrOU015512.1	-	573393	573587	573451	573587	572789	572851	428	6,5,2,4	18,5,8,8	1,4,3,3	8,15,3,9	157	99	0.377020641322	1.0	0.174,0.387,0.136,0.24	0.073,0.144,0.387,0.174	0.04
429	"LOC114878269"	NA	chrOU015509.1	-	5144909	5145201	5145014	5145201	5143867	5144069	429	162,60,81,70	954,427,622,440	55,75,58,75	517,461,303,604	204	99	0.535254359454	1.0	0.076,0.064,0.059,0.072	0.049,0.073,0.085,0.057	0.002
430	"LOC114874072"	NA	chrOU015505.1	-	2925776	2926345	2925981	2926345	2924740	2925585	430	6,3,2,1	1,0,0,0	0,0,4,4	0,1,0,0	304	99	1	1.0	0.661,1.0,1.0,1.0	NA,0.0,1.0,1.0	0.249
431	"LOC114876334"	NA	chrOU015513.1	-	8546668	8546899	8546728	8546899	8545293	8545649	431	14,15,10,10	149,98,64,57	4,10,4,14	39,77,61,147	159	99	0.177006473243	1.0	0.055,0.087,0.089,0.098	0.06,0.075,0.039,0.056	0.025
432	"LOC114876679"	NA	chrOU015519.1	-	5625710	5625904	5625772	5625904	5625324	5625497	432	7,1,4,0	4,3,3,3	0,1,4,2	0,2,0,0	161	99	1	1.0	0.518,0.17,0.451,0.0	NA,0.235,1.0,1.0	-0.46
433	"LOC114875989"	NA	chrOU015514.1	-	6034292	6034569	6034361	6034569	6033529	6033995	433	67,31,54,29	82,47,62,34	31,26,20,35	46,35,25,42	168	99	0.714348118012	1.0	0.325,0.28,0.339,0.334	0.284,0.304,0.32,0.329	0.01
434	"LOC114877632"	NA	chrOU015511.1	+	10276889	10277152	10276889	10277104	10277728	10277946	434	0,0,2,0	5,0,2,0	0,1,1,1	0,0,2,0	147	99	1	1.0	0.0,NA,0.402,NA	NA,1.0,0.252,1.0	-0.55
436	"LOC114872535"	NA	chrOU015506.1	-	9004634	9004672	9004659	9004672	9004311	9004556	436	2,1,0,0	0,0,0,0	1,0,0,0	0,1,0,0	124	99	1	1.0	1.0,1.0,NA,NA	1.0,0.0,NA,NA	0.5
437	"LOC114872534"	NA	chrOU015506.1	+	8964942	8965126	8964942	8965121	8965234	8965423	437	5,7,2,0	0,0,1,1	1,2,3,5	0,1,0,1	104	99	1	1.0	1.0,1.0,0.656,0.0	1.0,0.656,1.0,0.826	-0.207
438	"LOC114873455"	NA	chrOU015513.1	+	10239053	10239294	10239053	10239199	10239653	10239839	438	76,38,51,33	15,6,7,6	28,34,23,29	9,3,2,8	194	99	0.894313593917	1.0	0.721,0.764,0.788,0.737	0.614,0.853,0.854,0.649	0.01
439	"LOC114873455"	NA	chrOU015513.1	+	10239409	10239461	10239409	10239457	10239653	10239839	439	4,3,2,7	1,1,1,0	6,2,2,1	0,0,0,0	103	99	1	1.0	0.794,0.742,0.658,1.0	1.0,1.0,1.0,1.0	-0.202
440	"LOC114873455"	NA	chrOU015513.1	+	10239409	10239493	10239409	10239457	10239653	10239839	440	1,5,1,1	1,1,1,0	1,1,0,1	0,0,0,0	135	99	1	1.0	0.423,0.786,0.423,1.0	1.0,1.0,NA,1.0	-0.342
441	"LOC114873455"	NA	chrOU015513.1	+	10239409	10239493	10239409	10239461	10239653	10239839	441	0,3,1,0	3,1,2,6	1,1,0,1	6,2,2,1	131	99	0.301736667237	1.0	0.0,0.694,0.274,0.0	0.112,0.274,0.0,0.43	0.038
442	"LOC114882680"	NA	chrOU015508.1	-	70130	70348	70148	70348	69716	70039	442	28,12,10,14	1,1,1,0	17,15,18,20	0,2,0,2	117	99	1	1.0	0.96,0.91,0.894,1.0	1.0,0.864,1.0,0.894	0.002
443	"LOC114882680"	NA	chrOU015508.1	-	76602	76907	76609	76907	76249	76431	443	26,8,7,21	15,8,11,12	16,12,11,16	5,13,5,10	106	99	0.411442404156	1.0	0.618,0.483,0.373,0.62	0.749,0.463,0.673,0.599	-0.098
444	"LOC114876960"	NA	chrOU015507.1	+	10690170	10690344	10690170	10690311	10690983	10691195	444	2,0,2,3	1,1,0,0	0,0,1,1	1,1,2,0	132	99	4.08891769221e-07	0.0003559402851068805	0.6,0.0,1.0,1.0	0.0,0.0,0.273,1.0	0.332
445	"LOC114876960"	NA	chrOU015507.1	+	10690170	10690344	10690170	10690311	10690985	10691195	445	1,0,1,1	1,0,0,0	0,0,0,1	0,1,0,0	132	99	1	1.0	0.429,NA,1.0,1.0	NA,0.0,NA,1.0	0.31
448	"LOC114878068"	NA	chrOU015508.1	+	7973999	7974243	7973999	7974200	7974355	7975645	448	26,10,13,13	1,0,0,1	7,5,8,14	1,0,1,0	142	99	1	1.0	0.948,1.0,1.0,0.901	0.83,1.0,0.848,1.0	0.043
449	"LOC114878068"	NA	chrOU015508.1	+	7973999	7974243	7973999	7974200	7974538	7975645	449	28,10,15,12	5,3,3,3	7,5,7,14	6,0,4,0	142	99	0.702996578202	1.0	0.796,0.699,0.777,0.736	0.449,1.0,0.55,1.0	0.002
450	"LOC114878068"	NA	chrOU015508.1	+	7973999	7974243	7973999	7974200	7974799	7975645	450	26,9,13,14	1,0,0,0	7,5,6,14	1,0,0,0	142	99	1	1.0	0.948,1.0,1.0,1.0	0.83,1.0,1.0,1.0	0.029
451	"LOC114878068"	NA	chrOU015508.1	+	7973999	7974699	7973999	7974200	7974799	7975645	451	158,88,84,84	1,0,0,0	74,72,42,83	1,0,0,0	598	99	1	1.0	0.963,1.0,1.0,1.0	0.925,1.0,1.0,1.0	0.01
452	"LOC114878068"	NA	chrOU015508.1	+	7973999	7974699	7973999	7974243	7974799	7975645	452	132,79,71,72	0,0,0,2	67,67,36,69	0,0,0,0	555	99	1	1.0	1.0,1.0,1.0,0.865	1.0,1.0,1.0,1.0	-0.034
453	"LOC114878068"	NA	chrOU015508.1	+	7973999	7974243	7973999	7974200	7974802	7975645	453	26,9,13,12	2,0,0,1	7,6,6,14	0,0,1,1	142	99	1	1.0	0.901,1.0,1.0,0.893	1.0,1.0,0.807,0.907	0.02
454	"LOC114878068"	NA	chrOU015508.1	+	7973999	7974699	7973999	7974200	7974802	7975645	454	160,86,86,87	2,0,0,1	76,75,43,84	0,0,1,1	598	99	1	1.0	0.93,1.0,1.0,0.935	1.0,1.0,0.877,0.933	0.014
455	"LOC114878068"	NA	chrOU015508.1	+	7973999	7974699	7973999	7974243	7974802	7975645	455	134,77,73,75	0,0,0,0	69,70,37,70	0,1,0,0	555	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.926,1.0,1.0	0.018
456	"LOC114878068"	NA	chrOU015508.1	+	7973999	7974243	7973999	7974200	7975867	7975942	456	27,9,13,12	11,6,3,1	7,7,7,15	7,6,2,6	142	99	0.193009563263	1.0	0.631,0.511,0.751,0.893	0.411,0.449,0.709,0.635	0.145
457	"LOC114878068"	NA	chrOU015508.1	+	7973999	7974953	7973999	7974200	7975867	7975942	457	281,147,149,134	11,6,3,1	124,132,80,156	7,6,2,6	852	99	0.263076769939	1.0	0.748,0.74,0.852,0.94	0.673,0.719,0.823,0.751	0.079
458	"LOC114878068"	NA	chrOU015508.1	+	7973999	7975254	7973999	7974200	7975867	7975942	458	313,165,172,147	11,6,3,1	135,142,96,170	7,6,2,6	1153	99	0.244955420915	1.0	0.71,0.702,0.831,0.927	0.623,0.67,0.805,0.709	0.091
459	"LOC114878068"	NA	chrOU015508.1	+	7973999	7974953	7973999	7974243	7975867	7975942	459	255,138,136,122	1,0,0,0	117,127,74,142	0,2,1,1	809	99	0.477289954458	1.0	0.969,1.0,1.0,1.0	1.0,0.886,0.901,0.946	0.059
460	"LOC114878068"	NA	chrOU015508.1	+	7973999	7975254	7973999	7974243	7975867	7975942	460	287,156,159,135	1,0,0,0	128,137,90,156	0,2,1,1	1110	99	0.553822732475	1.0	0.962,1.0,1.0,1.0	1.0,0.859,0.889,0.933	0.07
461	"LOC114878068"	NA	chrOU015508.1	+	7973999	7975254	7973999	7974953	7975867	7975942	461	43,27,32,19	11,9,9,6	21,19,19,22	10,9,3,8	400	99	0.448544733116	1.0	0.492,0.426,0.468,0.439	0.342,0.343,0.611,0.405	0.031
462	"LOC114873032"	NA	chrOU015512.1	+	959394	959551	959394	959530	959816	961318	462	137,57,70,48	30,10,19,13	42,63,69,57	8,10,13,11	120	99	0.235921252614	1.0	0.79,0.825,0.752,0.753	0.812,0.839,0.814,0.81	-0.039
463	"LOC114879046"	NA	chrOU015519.1	-	4054783	4055051	4054825	4055051	4049412	4050388	463	56,37,26,34	15,4,6,9	18,36,19,33	6,5,5,15	141	99	0.417781850552	1.0	0.724,0.867,0.753,0.726	0.678,0.835,0.727,0.607	0.056
464	"LOC114879046"	NA	chrOU015519.1	-	4054783	4055051	4054825	4055051	4050642	4050759	464	104,47,43,52	39,16,27,20	55,69,42,66	28,18,18,31	141	99	0.913631928488	1.0	0.652,0.673,0.528,0.646	0.58,0.729,0.621,0.599	-0.007
465	"LOC114879046"	NA	chrOU015519.1	-	4054783	4055051	4054825	4055051	4052091	4052163	465	72,37,31,38	10,5,6,6	26,44,39,48	9,5,4,7	141	99	0.780745123946	1.0	0.835,0.839,0.784,0.816	0.67,0.861,0.873,0.828	0.011
466	"LOC114874237"	NA	chrOU015513.1	-	9908854	9909108	9908866	9909108	9908609	9908785	466	1,4,3,3	0,0,0,0	2,2,1,5	1,0,0,1	111	99	1	1.0	1.0,1.0,1.0,1.0	0.641,1.0,1.0,0.817	0.135
467	"LOC114874237"	NA	chrOU015513.1	-	9909179	9909762	9909185	9909762	9908854	9909108	467	1,1,1,1	0,0,1,0	2,0,2,2	0,1,0,0	105	99	1	1.0	1.0,1.0,0.485,1.0	1.0,0.0,1.0,1.0	0.121
469	"LOC114881269"	NA	chrOU015507.1	+	11143991	11144243	11143991	11144240	11144855	11145157	469	1,2,0,0	0,1,0,0	0,1,0,0	0,0,1,2	102	99	1	1.0	1.0,0.66,NA,NA	NA,1.0,0.0,0.0	0.497
470	"LOC114877806"	NA	chrOU015506.1	-	7518613	7518840	7518652	7518840	7513797	7515271	470	0,0,0,1	8,0,2,3	0,3,0,3	0,0,1,2	138	99	1	1.0	0.0,NA,0.0,0.193	NA,1.0,0.0,0.518	-0.442
471	"LOC114872862"	NA	chrOU015518.1	+	1179979	1180732	1179979	1180603	1180995	1181307	471	74,38,46,34	1,1,0,0	29,52,39,17	0,1,2,2	228	99	0.270771305269	1.0	0.97,0.943,1.0,1.0	1.0,0.958,0.894,0.787	0.069
472	"LOC114877918"	NA	chrOU015508.1	+	5602775	5603541	5602775	5602937	5603633	5603878	472	17,24,27,9	14,12,13,11	17,13,16,12	6,7,6,6	703	99	0.238721391824	1.0	0.146,0.22,0.226,0.103	0.285,0.207,0.273,0.22	-0.073
473	"LOC114875788"	NA	chrOU015505.1	+	14140579	14140761	14140579	14140700	14141102	14141397	473	41,32,17,15	2,2,0,3	11,17,27,29	1,1,3,1	160	99	0.43894001128	1.0	0.927,0.908,1.0,0.756	0.872,0.913,0.848,0.947	0.003
474	"LOC114878168"	NA	chrOU015506.1	-	2174555	2174690	2174571	2174690	2172548	2174301	474	13,3,2,3	7,12,7,4	0,2,4,5	3,4,3,1	115	99	0.765988640541	1.0	0.615,0.177,0.197,0.392	0.0,0.301,0.534,0.811	-0.066
475	"LOC114875772"	NA	chrOU015505.1	+	13957658	13957755	13957658	13957752	13957844	13957906	475	89,42,47,37	3,8,5,2	41,59,52,49	3,1,1,2	102	99	0.0150490578064	0.3046559260574698	0.966,0.836,0.901,0.947	0.93,0.983,0.981,0.96	-0.051
476	"LOC114875877"	NA	chrOU015516.1	+	3807507	3807790	3807507	3807737	3807866	3807998	476	15,3,3,2	15,11,15,5	4,4,10,9	7,7,6,6	152	99	0.0663103427704	0.6893218543092083	0.394,0.151,0.115,0.207	0.271,0.271,0.521,0.494	-0.173
477	"LOC114875877"	NA	chrOU015516.1	+	3808084	3808622	3808084	3808255	3810964	3811176	477	90,53,37,41	1,0,0,0	44,39,55,54	0,0,0,1	466	99	1	1.0	0.95,1.0,1.0,1.0	1.0,1.0,1.0,0.92	0.008
479	"LOC114881594"	NA	chrOU015509.1	-	5351790	5352249	5351932	5352249	5351309	5351594	479	32,21,18,13	5,4,3,6	11,7,14,17	2,3,0,6	241	99	0.793115868624	1.0	0.724,0.683,0.711,0.471	0.693,0.489,1.0,0.538	-0.033
480	"LOC114881594"	NA	chrOU015509.1	-	5351790	5352249	5351932	5352249	5351309	5351618	480	33,23,18,15	40,19,26,24	11,8,16,19	13,10,14,32	241	99	0.843098661404	1.0	0.253,0.332,0.221,0.204	0.258,0.247,0.319,0.196	-0.003
481	"LOC114881594"	NA	chrOU015509.1	-	5351790	5352249	5351932	5352249	5351309	5351646	481	33,22,18,15	2,1,4,0	12,9,16,21	0,2,1,1	241	99	0.188217960497	1.0	0.871,0.9,0.649,1.0	1.0,0.649,0.868,0.896	0.002
482	"LOC114881594"	NA	chrOU015509.1	-	5351790	5352249	5351932	5352249	5351309	5351689	482	31,21,18,13	1,0,0,0	11,7,14,18	0,0,0,0	241	99	1	1.0	0.927,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.018
483	"LOC114883155"	NA	chrOU015507.1	-	2662472	2662772	2662484	2662772	2661509	2662379	483	22,10,13,9	19,13,18,13	9,12,9,16	12,18,11,12	111	99	0.992095645534	1.0	0.508,0.407,0.392,0.382	0.401,0.373,0.422,0.543	-0.012
484	"LOC114872368"	NA	chrOU015508.1	+	9029524	9030020	9029524	9029888	9030289	9030400	484	0,0,1,0	1,0,0,1	1,3,0,0	0,0,0,0	231	99	1	1.0	0.0,NA,1.0,0.0	1.0,1.0,NA,NA	-0.667
486	"LOC114871391"	NA	chrOU015515.1	+	3223422	3223719	3223422	3223538	3224849	3224945	486	10,4,7,2	7,3,0,3	4,8,17,5	2,4,2,3	280	99	0.549796606251	1.0	0.336,0.32,1.0,0.191	0.414,0.414,0.75,0.371	-0.025
487	"LOC114871462"	NA	chrOU015506.1	-	5559005	5559434	5559029	5559434	5558338	5558773	487	0,0,1,1	41,16,15,13	2,1,0,1	15,14,17,11	123	99	1	1.0	0.0,0.0,0.051,0.058	0.097,0.054,0.0,0.068	-0.028
488	"LOC114876881"	NA	chrOU015511.1	+	6935423	6935648	6935423	6935588	6938580	6939161	488	7,0,2,6	1,0,0,0	0,2,3,3	0,0,0,1	159	99	1	1.0	0.813,NA,1.0,1.0	NA,1.0,1.0,0.651	0.054
490	"LOC114872407"	NA	chrOU015514.1	-	4539395	4539563	4539447	4539563	4538986	4539295	490	8,2,4,3	3,3,1,3	6,8,3,4	4,0,2,12	151	99	0.940925951268	1.0	0.636,0.304,0.724,0.396	0.496,1.0,0.496,0.179	-0.028
