ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
295	"LOC114871833"	NA	chrOU015504.1	+	16341456	16341784	16341456	16341559	16341670	16341784	295	12,8,5,3	0,1,1,0	6,7,5,3	0,1,2,0	198	99	1	1.0	1.0,0.8,0.714,1.0	1.0,0.778,0.556,1.0	0.045
296	"LOC114880425"	NA	chrOU015504.1	-	4747345	4747669	4747345	4747462	4747573	4747669	296	69,45,64,22	6,1,3,0	18,25,35,25	4,4,3,3	198	99	0.0210399764181	0.3538272090593155	0.852,0.957,0.914,1.0	0.692,0.758,0.854,0.806	0.153
297	"LOC114879776"	NA	chrOU015516.1	+	8257231	8257921	8257231	8257522	8257582	8257921	297	1,2,0,0	38,24,24,8	1,0,2,0	12,13,25,21	159	99	1	1.0	0.016,0.049,0.0,0.0	0.049,0.0,0.047,0.0	-0.008
298	"LOC114883181"	NA	chrOU015504.1	-	14325177	14325734	14325177	14325528	14325624	14325734	298	48,31,37,19	4,2,0,0	32,49,18,32	1,0,0,1	195	99	1	1.0	0.859,0.887,1.0,1.0	0.942,1.0,1.0,0.942	-0.035
299	"LOC114877458"	NA	chrOU015507.1	+	3631411	3633902	3631411	3631558	3632134	3633902	299	7,6,1,6	0,1,0,0	7,2,2,9	0,0,0,0	198	99	1	1.0	1.0,0.75,1.0,1.0	1.0,1.0,1.0,1.0	-0.062
300	"LOC114877458"	NA	chrOU015507.1	+	3631411	3633902	3631411	3631562	3632134	3633902	300	7,6,1,5	0,0,0,0	7,2,2,9	0,0,0,1	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.818	0.045
302	"LOC114877458"	NA	chrOU015507.1	+	3631411	3633902	3631411	3631562	3632196	3633902	302	7,4,5,5	4,0,1,4	8,3,2,13	1,1,1,0	198	99	0.00180821942825	0.08995891655543749	0.467,1.0,0.714,0.385	0.8,0.6,0.5,1.0	-0.084
303	"LOC114875852"	NA	chrOU015514.1	-	2406647	2407700	2406647	2406897	2406954	2407700	303	88,36,46,36	5,1,2,2	33,32,33,35	2,2,5,6	156	99	0.0490297158222	0.5468751625817834	0.918,0.958,0.936,0.92	0.913,0.91,0.807,0.787	0.079
304	"LOC114880086"	NA	chrOU015519.1	+	8039516	8039885	8039516	8039642	8039706	8039885	304	20,19,14,6	8,6,10,3	6,13,9,10	6,4,17,7	163	99	0.127583630422	0.874321671486375	0.603,0.658,0.46,0.548	0.378,0.664,0.243,0.465	0.13
305	"LOC114871158"	NA	chrOU015508.1	+	1302094	1302615	1302094	1302318	1302534	1302615	305	9,2,5,5	5,5,1,1	7,3,3,11	1,0,3,0	198	99	0.00844921601145	0.20944369053336842	0.474,0.167,0.714,0.714	0.778,1.0,0.333,1.0	-0.261
306	"LOC114871121"	NA	chrOU015508.1	+	1911189	1911530	1911189	1911360	1911435	1911530	306	14,3,9,8	0,0,1,0	13,3,7,12	0,0,1,0	174	99	1	1.0	1.0,1.0,0.837,1.0	1.0,1.0,0.799,1.0	0.009
307	"LOC114871121"	NA	chrOU015508.1	+	1914024	1914532	1914024	1914148	1914508	1914532	307	13,6,1,7	0,0,0,1	1,5,2,6	1,0,2,0	198	99	0.585434729536	1.0	1.0,1.0,1.0,0.778	0.333,1.0,0.333,1.0	0.278
310	"LOC114871121"	NA	chrOU015508.1	+	1914024	1915419	1914024	1914653	1914779	1915419	310	6,1,5,7	0,0,0,0	5,4,3,3	0,0,0,1	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.6	0.1
312	"LOC114871121"	NA	chrOU015508.1	+	1914024	1915419	1914024	1914148	1915267	1915419	312	15,5,6,5	1,1,3,0	4,4,4,9	0,0,4,0	198	99	0.287615908714	1.0	0.882,0.714,0.5,1.0	1.0,1.0,0.333,1.0	-0.059
314	"LOC114871121"	NA	chrOU015508.1	+	1914024	1915419	1914024	1914970	1915267	1915419	314	16,5,7,7	0,1,0,0	5,7,8,9	0,0,1,1	198	99	1	1.0	1.0,0.714,1.0,1.0	1.0,1.0,0.8,0.818	0.024
316	"LOC114879026"	NA	chrOU015505.1	+	5332044	5333641	5332044	5332894	5333041	5333641	316	10,3,2,2	1,0,0,0	3,2,3,7	0,0,0,2	198	99	1	1.0	0.833,1.0,1.0,1.0	1.0,1.0,1.0,0.636	0.049
317	"LOC114879026"	NA	chrOU015505.1	+	5332044	5333641	5332044	5332894	5333208	5333641	317	7,4,2,3	0,0,0,0	4,4,2,5	0,1,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.667,1.0,1.0	0.083
318	"LOC114879026"	NA	chrOU015505.1	+	5332044	5333641	5332044	5332894	5333260	5333641	318	6,6,2,1	8,0,4,2	5,4,3,5	3,2,3,5	198	99	0.865993277969	1.0	0.273,1.0,0.2,0.2	0.455,0.5,0.333,0.333	0.013
319	"LOC114879026"	NA	chrOU015505.1	+	5341087	5346429	5341087	5341325	5344562	5346429	319	24,9,18,21	4,1,0,3	10,16,29,21	1,1,5,0	198	99	0.664766300561	1.0	0.75,0.818,1.0,0.778	0.833,0.889,0.744,1.0	-0.03
320	"LOC114879901"	NA	chrOU015509.1	-	3064160	3067641	3064160	3067128	3067353	3067641	320	6,4,6,5	13,3,2,2	5,4,16,8	1,2,9,3	198	99	0.192597581199	1.0	0.188,0.4,0.6,0.556	0.714,0.5,0.471,0.571	-0.128
321	"LOC114879901"	NA	chrOU015509.1	-	3064160	3067641	3064160	3067225	3067353	3067641	321	9,4,8,7	0,0,0,1	4,6,12,8	0,0,0,1	198	99	1	1.0	1.0,1.0,1.0,0.778	1.0,1.0,1.0,0.8	-0.005
324	"LOC114876998"	NA	chrOU015514.1	-	2728206	2728854	2728206	2728350	2728702	2728854	324	0,0,0,0	0,1,0,0	0,0,1,1	0,0,0,0	198	99	1	1.0	NA,0.0,NA,NA	NA,NA,1.0,1.0	-1.0
326	"LOC114872041"	NA	chrOU015505.1	+	6793383	6793718	6793383	6793547	6793625	6793718	326	43,20,21,19	9,5,7,0	17,20,31,30	5,12,8,5	177	99	0.22663226149	1.0	0.728,0.691,0.627,1.0	0.655,0.482,0.684,0.77	0.114
327	"LOC114882715"	NA	chrOU015508.1	+	133480	133934	133480	133696	133778	133934	327	74,37,40,35	7,8,7,4	19,39,34,37	3,5,1,8	181	99	0.702357230845	1.0	0.853,0.717,0.758,0.827	0.776,0.81,0.949,0.717	-0.024
329	"LOC114875225"	NA	chrOU015511.1	+	9586670	9587415	9586670	9586895	9587008	9587415	329	25,15,17,11	2,0,2,0	16,9,14,7	0,2,1,1	198	99	0.824323352224	1.0	0.862,1.0,0.81,1.0	1.0,0.692,0.875,0.778	0.082
330	"LOC114875225"	NA	chrOU015511.1	+	9586670	9587415	9586670	9586907	9587008	9587415	330	30,19,18,11	1,0,3,0	18,10,16,10	1,0,2,0	198	99	0.692574908818	1.0	0.938,1.0,0.75,1.0	0.9,1.0,0.8,1.0	-0.003
331	"LOC114873187"	NA	chrOU015515.1	-	2222921	2223474	2222921	2223135	2223283	2223474	331	24,19,22,17	0,1,1,0	9,21,12,8	0,1,0,0	198	99	1	1.0	1.0,0.905,0.917,1.0	1.0,0.913,1.0,1.0	-0.023
332	"LOC114879681"	NA	chrOU015513.1	+	10669695	10670161	10669695	10669933	10670011	10670161	332	231,120,132,142	19,10,11,6	123,101,122,271	7,12,4,17	177	99	0.581299347561	1.0	0.872,0.87,0.87,0.93	0.908,0.825,0.945,0.899	-0.009
333	"LOC114872227"	NA	chrOU015519.1	+	7573302	7575736	7573302	7573498	7574606	7575736	333	245,126,113,130	211,117,141,126	130,122,131,163	96,98,150,155	198	99	0.499924739604	1.0	0.367,0.35,0.286,0.34	0.404,0.384,0.304,0.345	-0.024
334	"LOC114872230"	NA	chrOU015519.1	-	7667276	7667612	7667276	7667437	7667512	7667612	334	66,24,24,29	22,10,10,9	43,32,29,61	12,9,14,19	174	99	0.743596462468	1.0	0.631,0.577,0.577,0.647	0.671,0.669,0.541,0.646	-0.024
335	"LOC114880527"	NA	chrOU015509.1	-	8907418	8907730	8907418	8907441	8907549	8907730	335	50,37,34,23	6,1,4,1	17,39,25,36	3,2,2,1	198	99	0.505735545166	1.0	0.806,0.949,0.81,0.92	0.739,0.907,0.862,0.947	0.007
336	"LOC114880527"	NA	chrOU015509.1	-	8907418	8907730	8907418	8907441	8907680	8907730	336	60,37,35,32	0,0,0,0	26,47,29,33	0,1,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.959,1.0,1.0	0.01
339	"LOC114874072"	NA	chrOU015505.1	-	2924740	2926345	2924740	2925585	2925776	2926345	339	1,3,1,3	1,0,0,0	2,1,2,1	0,0,1,0	198	99	1	1.0	0.333,1.0,1.0,1.0	1.0,1.0,0.5,1.0	-0.042
340	"LOC114874072"	NA	chrOU015505.1	-	2924740	2926345	2924740	2925585	2925981	2926345	340	4,1,3,2	1,0,0,0	2,0,3,3	0,1,0,0	198	99	1	1.0	0.667,1.0,1.0,1.0	1.0,0.0,1.0,1.0	0.167
341	"LOC114878328"	NA	chrOU015510.1	+	190766	191154	190766	190881	190980	191154	341	241,119,131,78	11,4,4,3	82,78,118,136	3,3,1,5	198	99	0.271443578857	1.0	0.916,0.937,0.942,0.929	0.932,0.929,0.983,0.932	-0.013
342	"LOC114874791"	NA	chrOU015505.1	-	9830489	9830787	9830489	9830638	9830720	9830787	342	4,4,1,2	3,0,1,4	2,1,9,0	0,0,2,0	181	99	1	1.0	0.422,1.0,0.354,0.215	1.0,1.0,0.711,NA	-0.406
344	"LOC114871613"	NA	chrOU015506.1	+	3965767	3966695	3965767	3966395	3966469	3966695	344	75,31,48,37	20,4,7,4	25,46,19,82	11,10,9,25	173	99	0.0243003174621	0.39208890607766755	0.682,0.816,0.797,0.841	0.565,0.725,0.547,0.652	0.162
345	"LOC114874064"	NA	chrOU015505.1	-	2344485	2344963	2344485	2344722	2344825	2344963	345	63,29,39,16	0,0,0,1	34,32,14,33	0,0,0,0	198	99	1	1.0	1.0,1.0,1.0,0.889	1.0,1.0,1.0,1.0	-0.028
346	"LOC114874002"	NA	chrOU015507.1	-	7638947	7639598	7638947	7639117	7639275	7639598	346	3,1,3,1	4,3,5,5	3,1,1,0	4,4,1,8	198	99	0.202857676951	1.0	0.273,0.143,0.231,0.091	0.273,0.111,0.333,0.0	0.005
347	"LOC114871064"	NA	chrOU015508.1	-	1676937	1677511	1676937	1677072	1677426	1677511	347	68,38,47,37	1,0,1,0	18,32,38,44	0,0,0,0	198	99	1	1.0	0.971,1.0,0.959,1.0	1.0,1.0,1.0,1.0	-0.017
349	"LOC114874339"	NA	chrOU015513.1	-	3003949	3007939	3003949	3005711	3005795	3007939	349	108,56,59,36	8,4,2,3	53,35,45,52	0,9,3,3	183	99	0.824908218417	1.0	0.88,0.883,0.941,0.867	1.0,0.678,0.89,0.904	0.025
350	"LOC114874339"	NA	chrOU015513.1	-	3003949	3007939	3003949	3006031	3006286	3007939	350	111,81,69,46	4,2,3,4	45,54,52,65	3,6,1,1	198	99	0.819062305819	1.0	0.933,0.953,0.92,0.852	0.882,0.818,0.963,0.97	0.006
351	"LOC114875181"	NA	chrOU015511.1	-	9499435	9500173	9499435	9499701	9499839	9500173	351	20,5,12,6	4,8,8,8	13,8,8,6	4,7,6,10	198	99	0.8573956175	1.0	0.714,0.238,0.429,0.273	0.619,0.364,0.4,0.231	0.01
352	"LOC114876563"	NA	chrOU015508.1	+	2651268	2653192	2651268	2651341	2652453	2653192	352	0,0,2,0	0,0,0,0	0,0,0,0	0,1,0,0	198	99	1	1.0	NA,NA,1.0,NA	NA,0.0,NA,NA	1.0
354	"LOC114873032"	NA	chrOU015512.1	+	957774	958175	957774	957796	958113	958175	354	65,40,44,27	0,0,0,0	35,41,32,41	1,0,0,1	198	99	1	1.0	1.0,1.0,1.0,1.0	0.946,1.0,1.0,0.953	0.025
356	"LOC114878811"	NA	chrOU015514.1	+	9088115	9088842	9088115	9088299	9088371	9088842	356	9,2,2,2	3,0,1,0	7,4,1,3	2,1,2,1	171	99	0.0666171811003	0.6693422250578649	0.635,1.0,0.537,1.0	0.67,0.698,0.224,0.635	0.236
358	"LOC114875274"	NA	chrOU015511.1	-	9710017	9710855	9710017	9710303	9710383	9710855	358	6,2,1,1	2,3,1,0	0,0,1,2	0,0,2,0	179	99	1	1.0	0.624,0.269,0.356,1.0	NA,NA,0.217,1.0	-0.046
359	"LOC114872862"	NA	chrOU015518.1	+	1179979	1181307	1179979	1180603	1180995	1181307	359	168,78,86,56	1,1,0,0	51,69,74,51	0,1,2,2	198	99	0.505848483794	1.0	0.988,0.975,1.0,1.0	1.0,0.972,0.949,0.927	0.029
360	"LOC114872862"	NA	chrOU015518.1	+	1179979	1181307	1179979	1180732	1180995	1181307	360	187,112,94,60	6,0,5,2	56,79,88,58	2,5,8,0	198	99	0.148368326123	0.9375016084975578	0.94,1.0,0.904,0.938	0.933,0.888,0.846,1.0	0.029
361	"LOC114875788"	NA	chrOU015505.1	+	14144239	14144630	14144239	14144354	14144423	14144630	361	30,12,21,9	13,8,8,8	6,11,22,19	7,5,4,2	168	99	0.265598764887	1.0	0.576,0.469,0.607,0.399	0.336,0.565,0.764,0.848	-0.115
362	"LOC114873749"	NA	chrOU015511.1	+	8392742	8393762	8392742	8393158	8393345	8393762	362	9,5,5,2	0,0,0,0	7,6,4,2	2,0,1,0	198	99	1	1.0	1.0,1.0,1.0,1.0	0.636,1.0,0.667,1.0	0.174
363	"LOC114873749"	NA	chrOU015511.1	+	8392742	8393762	8392742	8393158	8393381	8393762	363	11,6,5,3	0,0,0,2	7,8,4,1	0,1,0,0	198	99	1	1.0	1.0,1.0,1.0,0.429	1.0,0.8,1.0,1.0	-0.093
364	"LOC114875877"	NA	chrOU015516.1	+	3808084	3808622	3808084	3808255	3808361	3808622	364	30,20,12,20	1,0,1,1	19,13,22,17	0,0,1,1	198	99	1	1.0	0.938,1.0,0.857,0.909	1.0,1.0,0.917,0.895	-0.027
365	"LOC114875877"	NA	chrOU015516.1	+	3808084	3808622	3808084	3808255	3808527	3808622	365	42,25,11,13	4,2,3,2	17,16,23,32	4,3,2,4	198	99	0.621075190322	1.0	0.84,0.862,0.647,0.765	0.68,0.727,0.852,0.8	0.014
366	"LOC114871072"	NA	chrOU015508.1	+	1164667	1165412	1164667	1165052	1165136	1165412	366	37,17,16,22	4,1,0,1	12,21,14,16	3,2,1,1	183	99	0.364490936769	1.0	0.833,0.902,1.0,0.922	0.684,0.85,0.883,0.896	0.086
367	"LOC114873194"	NA	chrOU015515.1	-	2285430	2287824	2285430	2285535	2285603	2287824	367	2,3,0,0	2,1,0,0	3,3,2,0	0,0,0,0	167	99	1	1.0	0.372,0.64,NA,NA	1.0,1.0,1.0,NA	-0.494
368	"LOC114877424"	NA	chrOU015512.1	-	342831	343516	342831	342944	343018	343516	368	21,12,10,11	24,11,10,10	4,12,6,12	8,9,11,16	173	99	0.385788557824	1.0	0.334,0.384,0.364,0.386	0.222,0.433,0.238,0.3	0.069
369	"LOC114872494"	NA	chrOU015506.1	-	8713443	8714511	8713443	8713602	8713749	8714511	369	22,6,9,8	16,3,6,6	7,8,4,14	6,3,1,6	198	99	0.399458067454	1.0	0.407,0.5,0.429,0.4	0.368,0.571,0.667,0.538	-0.102
370	"LOC114881058"	NA	chrOU015514.1	-	606307	607208	606307	606448	606529	607208	370	55,30,31,20	0,2,0,1	17,17,34,19	1,0,0,1	180	99	1	1.0	1.0,0.892,1.0,0.917	0.903,1.0,1.0,0.913	-0.002
371	"LOC114878501"	NA	chrOU015518.1	+	4545847	4546275	4545847	4545992	4546073	4546275	371	91,71,42,31	6,1,0,0	40,55,23,49	2,1,1,0	180	99	0.518065808861	1.0	0.893,0.975,1.0,1.0	0.917,0.968,0.927,1.0	0.014
373	"LOC114871391"	NA	chrOU015515.1	+	3227559	3228571	3227559	3228337	3228418	3228571	373	5,1,2,3	9,6,11,9	3,0,1,3	8,4,9,8	180	99	0.36392228876	1.0	0.234,0.084,0.091,0.155	0.171,0.0,0.058,0.171	0.041
374	"LOC114871166"	NA	chrOU015506.1	-	5370587	5371911	5370587	5370842	5371805	5371911	374	83,61,55,61	6,5,1,0	51,69,58,61	8,4,0,3	198	99	0.414672905684	1.0	0.874,0.859,0.965,1.0	0.761,0.896,1.0,0.91	0.033
375	"LOC114880108"	NA	chrOU015508.1	-	7676196	7679100	7676196	7677805	7678340	7679100	375	15,9,4,1	0,1,0,0	3,3,10,7	0,0,0,0	198	99	1	1.0	1.0,0.818,1.0,1.0	1.0,1.0,1.0,1.0	-0.045
376	"LOC114879584"	NA	chrOU015507.1	+	11905750	11906770	11905750	11906172	11906428	11906770	376	18,4,11,4	0,0,0,0	7,4,9,3	1,0,1,1	198	99	1	1.0	1.0,1.0,1.0,1.0	0.778,1.0,0.818,0.6	0.201
377	"LOC114870959"	NA	chrOU015504.1	+	13810460	13810998	13810460	13810660	13810725	13810998	377	2,1,1,1	1,0,1,0	1,3,3,11	0,0,1,1	164	99	1	1.0	0.547,1.0,0.376,1.0	1.0,1.0,0.644,0.869	-0.147
378	"LOC114880617"	NA	chrOU015515.1	-	1834059	1835171	1834059	1834734	1835020	1835171	378	140,73,79,75	4,3,4,4	63,64,102,59	1,2,4,3	198	99	0.494708915257	1.0	0.946,0.924,0.908,0.904	0.969,0.941,0.927,0.908	-0.016
379	"LOC114880617"	NA	chrOU015515.1	-	1834059	1835171	1834059	1834734	1835047	1835171	379	134,80,75,76	7,9,7,12	64,64,89,56	1,3,6,5	198	99	0.0377820383089	0.48507262086910324	0.905,0.816,0.843,0.76	0.97,0.914,0.881,0.848	-0.072
380	"LOC114880202"	NA	chrOU015511.1	+	5197812	5199083	5197812	5198031	5198159	5199083	380	24,20,14,18	0,1,0,0	17,20,19,12	0,2,2,1	198	99	0.250119883771	1.0	1.0,0.909,1.0,1.0	1.0,0.833,0.826,0.857	0.098
381	"LOC114871390"	NA	chrOU015506.1	+	4429428	4429887	4429428	4429613	4429727	4429887	381	103,67,60,43	6,9,11,2	36,54,47,39	3,3,5,1	198	99	0.141523719832	0.9233842703792786	0.896,0.788,0.732,0.915	0.857,0.9,0.825,0.951	-0.05
382	"LOC114874490"	NA	chrOU015509.1	+	4287248	4288743	4287248	4287434	4287508	4288743	382	118,78,77,76	11,3,1,3	62,98,65,98	2,3,1,2	173	99	0.0407296019889	0.4915668774811758	0.86,0.937,0.978,0.935	0.947,0.949,0.974,0.966	-0.031
383	"LOC114874490"	NA	chrOU015509.1	+	4287248	4288743	4287248	4287434	4288305	4288743	383	92,60,58,66	7,3,5,5	54,73,44,76	5,8,8,3	198	99	0.380028043089	1.0	0.868,0.909,0.853,0.868	0.844,0.82,0.733,0.927	0.043
384	"LOC114883239"	NA	chrOU015504.1	-	13867731	13868008	13867731	13867835	13867893	13868008	384	2,2,0,2	2,1,1,4	1,0,2,2	1,3,0,1	157	99	0.97772300732	1.0	0.387,0.558,0.0,0.24	0.387,0.0,1.0,0.558	-0.19
385	"LOC114872172"	NA	chrOU015519.1	+	7882101	7882424	7882101	7882276	7882395	7882424	385	9,10,11,6	0,1,0,0	11,11,13,17	0,0,0,0	198	99	1	1.0	1.0,0.833,1.0,1.0	1.0,1.0,1.0,1.0	-0.042
386	"LOC114872172"	NA	chrOU015519.1	+	7918861	7923571	7918861	7921829	7921933	7923571	386	28,16,17,12	6,10,2,3	20,8,10,28	6,5,3,14	198	99	0.286491342034	1.0	0.7,0.444,0.81,0.667	0.625,0.444,0.625,0.5	0.107
388	"LOC114875180"	NA	chrOU015511.1	+	9508170	9508751	9508170	9508257	9508329	9508751	388	23,15,11,10	2,0,1,0	11,13,15,15	1,1,1,2	171	99	0.0321017076294	0.4481845241004276	0.869,1.0,0.864,1.0	0.864,0.883,0.897,0.813	0.069
389	"LOC114875180"	NA	chrOU015511.1	+	9509918	9510593	9509918	9510114	9510186	9510593	389	14,13,16,11	1,0,2,1	11,9,9,5	3,1,2,0	171	99	0.156493733709	0.968152943256715	0.89,1.0,0.822,0.864	0.68,0.839,0.723,1.0	0.084
390	"LOC114878185"	NA	chrOU015506.1	-	3026626	3027176	3026626	3026846	3026960	3027176	390	2,1,0,0	1,1,3,0	0,0,0,0	0,1,1,4	198	99	1	1.0	0.5,0.333,0.0,NA	NA,0.0,0.0,0.0	0.278
391	"LOC114878239"	NA	chrOU015506.1	+	2645706	2646333	2645706	2645899	2646110	2646333	391	3,3,0,0	0,0,0,1	1,1,2,3	0,0,1,0	198	99	1	1.0	1.0,1.0,NA,0.0	1.0,1.0,0.5,1.0	-0.208
392	"LOC114878239"	NA	chrOU015506.1	+	2650486	2651492	2650486	2650667	2650895	2651492	392	23,13,15,18	0,0,0,0	8,10,13,10	0,0,0,1	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.833	0.042
393	"LOC114878239"	NA	chrOU015506.1	+	2652070	2655229	2652070	2652349	2652431	2655229	393	0,1,2,2	0,0,0,1	0,0,1,1	0,0,0,0	181	99	1	1.0	NA,1.0,1.0,0.522	NA,NA,1.0,1.0	-0.159
394	"LOC114881252"	NA	chrOU015507.1	-	6515180	6515668	6515180	6515312	6515420	6515668	394	13,5,4,6	0,0,0,0	7,3,3,11	0,2,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.429,1.0,1.0	0.143
395	"LOC114878336"	NA	chrOU015510.1	-	408026	408436	408026	408137	408338	408436	395	23,14,15,11	1,0,1,0	10,7,17,18	0,2,0,0	198	99	1	1.0	0.92,1.0,0.882,1.0	1.0,0.636,1.0,1.0	0.041
396	"LOC114876314"	NA	chrOU015513.1	-	8696719	8697677	8696719	8696780	8696843	8697677	396	37,8,17,21	5,1,1,4	16,17,13,24	1,2,4,3	162	99	0.878048928785	1.0	0.819,0.83,0.912,0.762	0.907,0.839,0.665,0.83	0.02
397	"LOC114876314"	NA	chrOU015513.1	-	8696719	8697677	8696719	8696999	8697229	8697677	397	100,35,42,45	1,0,4,4	43,27,42,45	2,1,2,0	198	99	0.532847779331	1.0	0.98,1.0,0.84,0.849	0.915,0.931,0.913,1.0	-0.023
398	"LOC114882681"	NA	chrOU015508.1	-	93605	94143	93605	93854	93947	94143	398	2,1,0,3	22,3,3,5	2,3,1,3	4,8,10,13	192	99	0.318298516899	1.0	0.045,0.147,0.0,0.236	0.205,0.162,0.049,0.106	-0.024
399	"LOC114882681"	NA	chrOU015508.1	-	94737	97631	94737	96683	96804	97631	399	24,17,9,8	1,0,0,1	7,9,19,17	0,1,0,0	198	99	1	1.0	0.923,1.0,1.0,0.8	1.0,0.818,1.0,1.0	-0.024
400	"LOC114882681"	NA	chrOU015508.1	-	94737	97631	94737	96683	96813	97631	400	26,17,9,8	0,0,0,0	8,9,19,17	0,1,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.818,1.0,1.0	0.045
401	"LOC114882681"	NA	chrOU015508.1	-	94737	97631	94737	96683	96834	97631	401	24,16,8,6	0,0,0,0	6,11,19,15	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	0.75,1.0,1.0,1.0	0.062
403	"LOC114870943"	NA	chrOU015504.1	+	14843016	14843603	14843016	14843339	14843430	14843603	403	1,0,1,1	1,0,0,1	1,0,0,1	0,0,0,1	190	99	1	1.0	0.343,NA,1.0,0.343	1.0,NA,NA,0.343	-0.11
404	"LOC114870943"	NA	chrOU015504.1	+	14843016	14843603	14843016	14843339	14843433	14843603	404	1,0,1,2	0,1,1,0	1,0,0,1	0,0,0,0	193	99	1	1.0	1.0,0.0,0.339,1.0	1.0,NA,NA,1.0	-0.415
405	"LOC114871910"	NA	chrOU015504.1	+	16905914	16906811	16905914	16906100	16906354	16906811	405	4,7,2,3	0,0,1,1	2,2,3,9	1,0,0,0	198	99	1	1.0	1.0,1.0,0.5,0.6	0.5,1.0,1.0,1.0	-0.1
406	"LOC114877658"	NA	chrOU015511.1	+	10300223	10302543	10300223	10300334	10301037	10302543	406	211,120,131,82	0,2,3,2	81,118,68,136	2,3,4,5	198	99	0.0153164143688	0.29496449607011616	1.0,0.968,0.956,0.953	0.953,0.952,0.895,0.932	0.036
407	"LOC114877658"	NA	chrOU015511.1	+	10300223	10302543	10300223	10300334	10301848	10302543	407	131,66,77,54	4,1,1,0	55,68,48,88	0,4,0,2	198	99	0.807962968912	1.0	0.942,0.971,0.975,1.0	1.0,0.895,1.0,0.957	0.009
408	"LOC114870965"	NA	chrOU015504.1	+	14612694	14613406	14612694	14613257	14613334	14613406	408	13,5,7,4	2,0,0,0	1,10,5,12	0,0,0,0	176	99	1	1.0	0.785,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.054
409	"LOC114870965"	NA	chrOU015504.1	+	14612694	14613406	14612694	14613261	14613334	14613406	409	11,5,6,4	0,1,1,0	1,10,5,12	0,0,0,1	172	99	1	1.0	1.0,0.742,0.775,1.0	1.0,1.0,1.0,0.874	-0.089
410	"LOC114880243"	NA	chrOU015513.1	-	2887178	2888886	2887178	2888269	2888343	2888886	410	24,15,2,7	2,3,1,0	5,11,10,22	1,0,3,0	173	99	0.202211221757	1.0	0.873,0.741,0.534,1.0	0.741,1.0,0.656,1.0	-0.062
411	"LOC114880243"	NA	chrOU015513.1	-	2887178	2888886	2887178	2888343	2888447	2888886	411	21,14,3,9	0,0,1,1	9,10,10,25	0,0,0,0	198	99	1	1.0	1.0,1.0,0.6,0.818	1.0,1.0,1.0,1.0	-0.145
412	"LOC114880243"	NA	chrOU015513.1	-	2887178	2888886	2887178	2888558	2888620	2888886	412	16,12,2,1	1,0,0,0	6,2,7,12	0,1,0,1	161	99	1	1.0	0.908,1.0,1.0,1.0	1.0,0.552,1.0,0.881	0.119
415	"LOC114882826"	NA	chrOU015518.1	+	2082317	2085820	2082317	2082436	2083486	2085820	415	42,29,17,22	16,9,5,4	17,25,20,26	9,7,13,5	198	99	0.493531486626	1.0	0.568,0.617,0.63,0.733	0.486,0.641,0.435,0.722	0.066
416	"LOC114870857"	NA	chrOU015504.1	-	14543520	14545359	14543520	14543910	14545016	14545359	416	48,25,33,16	1,0,1,2	24,17,23,26	0,0,0,3	198	99	0.888600818991	1.0	0.96,1.0,0.943,0.8	1.0,1.0,1.0,0.812	-0.027
418	"LOC114870872"	NA	chrOU015504.1	+	14119582	14120229	14119582	14119932	14120033	14120229	418	26,9,4,5	2,1,1,2	4,13,4,6	0,1,0,1	198	99	0.0150776888304	0.29496449607011616	0.867,0.818,0.667,0.556	1.0,0.867,1.0,0.75	-0.177
419	"LOC114877587"	NA	chrOU015515.1	-	400929	401449	400929	401320	401439	401449	419	103,65,51,63	2,2,2,1	53,46,48,87	1,3,2,4	198	99	0.217879540678	1.0	0.963,0.942,0.927,0.969	0.964,0.885,0.923,0.916	0.028
420	"LOC114883169"	NA	chrOU015504.1	-	13910811	13911342	13910811	13911004	13911096	13911342	420	20,4,15,9	2,0,1,0	11,6,4,7	2,4,0,2	191	99	0.000128061461752	0.017908414645936666	0.838,1.0,0.886,1.0	0.74,0.437,1.0,0.645	0.226
422	"LOC114872446"	NA	chrOU015514.1	+	5339741	5344976	5339741	5340136	5340196	5344976	422	12,12,13,6	12,1,4,3	14,12,10,23	5,2,0,5	159	99	0.124811705839	0.874321671486375	0.384,0.882,0.669,0.555	0.635,0.789,1.0,0.741	-0.169
