ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
403	"LOC114877795"	NA	chrOU015505.1	-	10194805	10195014	10194817	10195014	10194379	10194609	403	16,7,7,8	1,4,2,2	8,9,1,10	2,0,2,4	111	99	0.878157343913	1.0	0.935,0.609,0.757,0.781	0.781,1.0,0.308,0.69	0.076
404	"LOC114877795"	NA	chrOU015505.1	-	10203432	10203780	10203444	10203780	10203278	10203355	404	15,6,10,4	4,3,3,5	8,9,5,10	1,1,1,2	111	99	0.0118739838079	0.27781421613026397	0.77,0.641,0.748,0.416	0.877,0.889,0.817,0.817	-0.206
405	"LOC114877795"	NA	chrOU015505.1	-	10205685	10206012	10205823	10206012	10204948	10205321	405	1,1,4,1	15,5,4,5	2,3,4,4	9,5,9,10	198	99	0.190682723443	1.0	0.032,0.091,0.333,0.091	0.1,0.231,0.182,0.167	-0.033
406	"LOC114873941"	NA	chrOU015514.1	+	7750372	7750622	7750372	7750616	7750736	7750955	406	16,9,18,16	18,19,9,6	8,13,12,12	16,15,10,28	105	99	0.13561019435	1.0	0.456,0.309,0.653,0.715	0.32,0.45,0.531,0.288	0.136
407	"LOC114873941"	NA	chrOU015514.1	+	7750736	7750955	7750736	7750886	7751871	7752043	407	14,23,26,16	13,4,6,2	21,23,13,22	2,7,5,4	168	99	0.529391017137	1.0	0.388,0.772,0.719,0.825	0.861,0.659,0.605,0.764	-0.046
409	"LOC114879403"	NA	chrOU015507.1	+	2207301	2207847	2207301	2207672	2208086	2208335	409	61,31,33,18	38,8,22,32	24,29,68,19	12,6,30,19	198	99	0.347204379924	1.0	0.445,0.66,0.429,0.22	0.5,0.707,0.531,0.333	-0.079
411	"LOC114877282"	NA	chrOU015518.1	-	6501442	6503404	6501518	6503404	6498187	6499077	411	2,2,5,1	1,1,0,0	1,2,4,6	0,0,0,0	175	99	1	1.0	0.531,0.531,1.0,1.0	1.0,1.0,1.0,1.0	-0.234
412	"LOC114877282"	NA	chrOU015518.1	-	6501447	6503404	6501518	6503404	6498187	6499077	412	2,2,4,1	1,1,0,0	1,1,4,5	0,0,0,0	170	99	1	1.0	0.538,0.538,1.0,1.0	1.0,1.0,1.0,1.0	-0.231
413	"LOC114877282"	NA	chrOU015518.1	-	6501447	6503404	6501518	6503404	6498187	6499119	413	2,3,4,1	0,2,0,1	1,1,4,5	0,0,0,0	170	99	0.739067280436	1.0	1.0,0.466,1.0,0.368	1.0,1.0,1.0,1.0	-0.291
414	"LOC114877453"	NA	chrOU015512.1	-	579812	581787	579818	581787	579392	579536	414	37,19,15,17	22,23,12,20	13,11,15,12	12,6,17,14	105	99	0.841790694689	1.0	0.613,0.438,0.541,0.445	0.505,0.634,0.454,0.447	-0.001
415	"LOC114875225"	NA	chrOU015511.1	+	9586670	9586907	9586670	9586895	9587008	9587415	415	1,0,3,1	2,0,2,0	1,0,2,0	0,2,1,1	111	99	1	1.0	0.308,NA,0.572,1.0	1.0,0.0,0.641,0.0	0.216
416	"LOC114879681"	NA	chrOU015513.1	+	10669695	10670161	10669695	10669933	10670461	10670860	416	280,146,148,143	1,0,1,0	134,131,138,306	2,0,1,1	198	99	1	1.0	0.993,1.0,0.987,1.0	0.971,1.0,0.986,0.994	0.007
417	"LOC114878046"	NA	chrOU015506.1	+	3263246	3263401	3263246	3263386	3263501	3263881	417	22,17,18,13	16,10,12,7	14,17,19,14	13,7,9,6	114	99	0.537356527882	1.0	0.544,0.596,0.566,0.617	0.483,0.678,0.647,0.67	-0.039
418	"LOC114874768"	NA	chrOU015507.1	-	9181440	9181640	9181452	9181640	9172977	9173058	418	2,2,0,0	14,8,2,6	0,0,0,1	6,3,4,11	111	99	0.764036865253	1.0	0.113,0.182,0.0,0.0	0.0,0.0,0.0,0.075	0.055
419	"LOC114877847"	NA	chrOU015519.1	-	2659115	2659217	2659124	2659217	2658580	2658701	419	838,350,454,337	594,276,375,261	366,348,307,442	257,252,248,354	108	99	0.859108064464	1.0	0.564,0.538,0.526,0.542	0.566,0.559,0.532,0.534	-0.005
420	"LOC114880527"	NA	chrOU015509.1	-	8907418	8907730	8907549	8907730	8906450	8906769	420	38,31,27,20	1,3,1,0	14,36,19,33	0,2,0,0	198	99	0.386194297051	1.0	0.95,0.838,0.931,1.0	1.0,0.9,1.0,1.0	-0.045
421	"LOC114880527"	NA	chrOU015509.1	-	8907418	8907730	8907680	8907730	8906450	8906769	421	48,30,28,29	37,9,24,13	23,44,23,30	9,21,21,24	198	99	0.799613972975	1.0	0.393,0.625,0.368,0.527	0.561,0.512,0.354,0.385	0.025
422	"LOC114880527"	NA	chrOU015509.1	-	8907549	8907730	8907680	8907730	8906450	8906769	422	29,18,14,18	37,9,24,13	18,25,17,15	9,21,21,24	198	99	0.976792723362	1.0	0.282,0.5,0.226,0.409	0.5,0.373,0.288,0.238	0.005
423	"LOC114880527"	NA	chrOU015509.1	-	8907549	8907730	8907680	8907730	8907418	8907441	423	34,16,17,19	0,0,0,0	21,25,19,16	0,1,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.926,1.0,1.0	0.018
424	"LOC114873438"	NA	chrOU015513.1	-	10157013	10157237	10157058	10157237	10156498	10156715	424	3,1,2,0	1,0,0,0	2,2,0,2	0,0,0,0	144	99	1	1.0	0.673,1.0,1.0,NA	1.0,1.0,NA,1.0	-0.109
425	"LOC114877457"	NA	chrOU015512.1	-	572785	572851	572789	572851	571852	572438	425	2,2,1,3	6,6,5,7	1,1,3,2	9,6,6,4	103	99	0.871258272275	1.0	0.243,0.243,0.161,0.292	0.096,0.138,0.325,0.325	0.014
427	"LOC114877457"	NA	chrOU015512.1	-	573376	573587	573451	573587	572789	572851	427	2,3,0,2	18,5,8,8	0,0,1,1	8,15,3,9	174	99	0.0485092507864	0.6032997563234936	0.059,0.254,0.0,0.125	0.0,0.0,0.159,0.059	0.055
428	"LOC114877457"	NA	chrOU015512.1	-	573393	573587	573451	573587	572789	572851	428	6,5,2,4	18,5,8,8	1,4,3,3	8,15,3,9	157	99	0.377020641322	1.0	0.174,0.387,0.136,0.24	0.073,0.144,0.387,0.174	0.04
429	"LOC114878269"	NA	chrOU015509.1	-	5144909	5145201	5145014	5145201	5143867	5144069	429	161,58,78,68	954,427,622,440	55,73,57,75	517,461,303,604	198	99	0.610597873091	1.0	0.078,0.064,0.059,0.072	0.051,0.073,0.086,0.058	0.001
430	"LOC114874072"	NA	chrOU015505.1	-	2925776	2926345	2925981	2926345	2924740	2925585	430	4,1,2,1	1,0,0,0	0,0,3,3	0,1,0,0	198	99	1	1.0	0.667,1.0,1.0,1.0	NA,0.0,1.0,1.0	0.25
431	"LOC114876334"	NA	chrOU015513.1	-	8546668	8546899	8546728	8546899	8545293	8545649	431	14,15,10,10	149,98,64,57	4,10,4,14	39,77,61,147	159	99	0.177006473243	1.0	0.055,0.087,0.089,0.098	0.06,0.075,0.039,0.056	0.025
432	"LOC114876679"	NA	chrOU015519.1	-	5625710	5625904	5625772	5625904	5625324	5625497	432	7,1,4,0	4,3,3,3	0,1,4,2	0,2,0,0	161	99	1	1.0	0.518,0.17,0.451,0.0	NA,0.235,1.0,1.0	-0.46
433	"LOC114875989"	NA	chrOU015514.1	-	6034292	6034569	6034361	6034569	6033529	6033995	433	67,31,54,29	82,47,62,34	31,26,20,35	46,35,25,42	168	99	0.714348118012	1.0	0.325,0.28,0.339,0.334	0.284,0.304,0.32,0.329	0.01
434	"LOC114877632"	NA	chrOU015511.1	+	10276889	10277152	10276889	10277104	10277728	10277946	434	0,0,2,0	5,0,2,0	0,1,1,1	0,0,2,0	147	99	1	1.0	0.0,NA,0.402,NA	NA,1.0,0.252,1.0	-0.55
436	"LOC114872535"	NA	chrOU015506.1	-	9004634	9004672	9004659	9004672	9004311	9004556	436	2,1,0,0	0,0,0,0	1,0,0,0	0,1,0,0	124	99	1	1.0	1.0,1.0,NA,NA	1.0,0.0,NA,NA	0.5
437	"LOC114872534"	NA	chrOU015506.1	+	8964942	8965126	8964942	8965121	8965234	8965423	437	5,7,2,0	0,0,1,1	1,2,3,5	0,1,0,1	104	99	1	1.0	1.0,1.0,0.656,0.0	1.0,0.656,1.0,0.826	-0.207
438	"LOC114873455"	NA	chrOU015513.1	+	10239053	10239294	10239053	10239199	10239653	10239839	438	76,38,51,33	15,6,7,6	28,34,23,29	9,3,2,8	194	99	0.894313593917	1.0	0.721,0.764,0.788,0.737	0.614,0.853,0.854,0.649	0.01
439	"LOC114873455"	NA	chrOU015513.1	+	10239409	10239461	10239409	10239457	10239653	10239839	439	4,3,2,7	1,1,1,0	6,2,2,1	0,0,0,0	103	99	1	1.0	0.794,0.742,0.658,1.0	1.0,1.0,1.0,1.0	-0.202
440	"LOC114873455"	NA	chrOU015513.1	+	10239409	10239493	10239409	10239457	10239653	10239839	440	1,5,1,1	1,1,1,0	1,1,0,1	0,0,0,0	135	99	1	1.0	0.423,0.786,0.423,1.0	1.0,1.0,NA,1.0	-0.342
441	"LOC114873455"	NA	chrOU015513.1	+	10239409	10239493	10239409	10239461	10239653	10239839	441	0,3,1,0	3,1,2,6	1,1,0,1	6,2,2,1	131	99	0.301736667237	1.0	0.0,0.694,0.274,0.0	0.112,0.274,0.0,0.43	0.038
442	"LOC114882680"	NA	chrOU015508.1	-	70130	70348	70148	70348	69716	70039	442	28,12,10,14	1,1,1,0	17,15,18,20	0,2,0,2	117	99	1	1.0	0.96,0.91,0.894,1.0	1.0,0.864,1.0,0.894	0.002
443	"LOC114882680"	NA	chrOU015508.1	-	76602	76907	76609	76907	76249	76431	443	26,8,7,21	15,8,11,12	16,12,11,16	5,13,5,10	106	99	0.411442404156	1.0	0.618,0.483,0.373,0.62	0.749,0.463,0.673,0.599	-0.098
444	"LOC114876960"	NA	chrOU015507.1	+	10690170	10690344	10690170	10690311	10690983	10691195	444	2,0,2,3	1,1,0,0	0,0,1,1	1,1,2,0	132	99	4.08891769221e-07	0.0003551225015684385	0.6,0.0,1.0,1.0	0.0,0.0,0.273,1.0	0.332
445	"LOC114876960"	NA	chrOU015507.1	+	10690170	10690344	10690170	10690311	10690985	10691195	445	1,0,1,1	1,0,0,0	0,0,0,1	0,1,0,0	132	99	1	1.0	0.429,NA,1.0,1.0	NA,0.0,NA,1.0	0.31
448	"LOC114878068"	NA	chrOU015508.1	+	7973999	7974243	7973999	7974200	7974355	7975645	448	26,10,13,13	1,0,0,1	7,5,8,14	1,0,1,0	142	99	1	1.0	0.948,1.0,1.0,0.901	0.83,1.0,0.848,1.0	0.043
449	"LOC114878068"	NA	chrOU015508.1	+	7973999	7974243	7973999	7974200	7974538	7975645	449	28,10,15,12	5,3,3,3	7,5,7,14	6,0,4,0	142	99	0.702996578202	1.0	0.796,0.699,0.777,0.736	0.449,1.0,0.55,1.0	0.002
450	"LOC114878068"	NA	chrOU015508.1	+	7973999	7974243	7973999	7974200	7974799	7975645	450	26,9,13,14	1,0,0,0	7,5,6,14	1,0,0,0	142	99	1	1.0	0.948,1.0,1.0,1.0	0.83,1.0,1.0,1.0	0.029
451	"LOC114878068"	NA	chrOU015508.1	+	7973999	7974699	7973999	7974200	7974799	7975645	451	48,30,27,24	1,0,0,0	19,18,9,30	1,0,0,0	198	99	1	1.0	0.96,1.0,1.0,1.0	0.905,1.0,1.0,1.0	0.014
452	"LOC114878068"	NA	chrOU015508.1	+	7973999	7974699	7973999	7974243	7974799	7975645	452	27,25,20,15	0,0,0,2	17,17,4,24	0,0,0,0	198	99	1	1.0	1.0,1.0,1.0,0.789	1.0,1.0,1.0,1.0	-0.053
453	"LOC114878068"	NA	chrOU015508.1	+	7973999	7974243	7973999	7974200	7974802	7975645	453	26,9,13,12	2,0,0,1	7,6,6,14	0,0,1,1	142	99	1	1.0	0.901,1.0,1.0,0.893	1.0,1.0,0.807,0.907	0.02
454	"LOC114878068"	NA	chrOU015508.1	+	7973999	7974699	7973999	7974200	7974802	7975645	454	50,28,29,27	2,0,0,1	21,21,10,31	0,0,1,1	198	99	1	1.0	0.926,1.0,1.0,0.931	1.0,1.0,0.833,0.939	0.021
455	"LOC114878068"	NA	chrOU015508.1	+	7973999	7974699	7973999	7974243	7974802	7975645	455	29,23,22,18	0,0,0,0	19,20,5,25	0,1,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.909,1.0,1.0	0.023
456	"LOC114878068"	NA	chrOU015508.1	+	7973999	7974243	7973999	7974200	7975867	7975942	456	27,9,13,12	11,6,3,1	7,7,7,15	7,6,2,6	142	99	0.193009563263	1.0	0.631,0.511,0.751,0.893	0.411,0.449,0.709,0.635	0.145
457	"LOC114878068"	NA	chrOU015508.1	+	7973999	7974953	7973999	7974200	7975867	7975942	457	57,34,35,29	11,6,3,1	28,26,11,36	7,6,2,6	198	99	0.208317608717	1.0	0.722,0.739,0.854,0.935	0.667,0.684,0.733,0.75	0.104
458	"LOC114878068"	NA	chrOU015508.1	+	7973999	7975254	7973999	7974200	7975867	7975942	458	46,25,28,23	11,6,3,1	18,17,8,28	7,6,2,6	198	99	0.122489242209	0.9892477354488026	0.676,0.676,0.824,0.92	0.563,0.586,0.667,0.7	0.145
459	"LOC114878068"	NA	chrOU015508.1	+	7973999	7974953	7973999	7974243	7975867	7975942	459	36,29,28,20	1,0,0,0	26,25,6,30	0,2,1,1	198	99	0.826675499753	1.0	0.947,1.0,1.0,1.0	1.0,0.862,0.75,0.938	0.099
460	"LOC114878068"	NA	chrOU015508.1	+	7973999	7975254	7973999	7974243	7975867	7975942	460	25,20,21,14	1,0,0,0	16,16,3,22	0,2,1,1	198	99	1	1.0	0.926,1.0,1.0,1.0	1.0,0.8,0.6,0.917	0.152
461	"LOC114878068"	NA	chrOU015508.1	+	7973999	7975254	7973999	7974953	7975867	7975942	461	19,12,14,8	11,9,9,6	9,7,6,10	10,9,3,8	198	99	0.279946268027	1.0	0.463,0.4,0.438,0.4	0.31,0.28,0.5,0.385	0.056
462	"LOC114873032"	NA	chrOU015512.1	+	959394	959551	959394	959530	959816	961318	462	137,57,70,48	30,10,19,13	42,63,69,57	8,10,13,11	120	99	0.235921252614	1.0	0.79,0.825,0.752,0.753	0.812,0.839,0.814,0.81	-0.039
463	"LOC114879046"	NA	chrOU015519.1	-	4054783	4055051	4054825	4055051	4049412	4050388	463	56,37,26,34	15,4,6,9	18,36,19,33	6,5,5,15	141	99	0.417781850552	1.0	0.724,0.867,0.753,0.726	0.678,0.835,0.727,0.607	0.056
464	"LOC114879046"	NA	chrOU015519.1	-	4054783	4055051	4054825	4055051	4050642	4050759	464	104,47,43,52	39,16,27,20	55,69,42,66	28,18,18,31	141	99	0.913631928488	1.0	0.652,0.673,0.528,0.646	0.58,0.729,0.621,0.599	-0.007
465	"LOC114879046"	NA	chrOU015519.1	-	4054783	4055051	4054825	4055051	4052091	4052163	465	72,37,31,38	10,5,6,6	26,44,39,48	9,5,4,7	141	99	0.780745123946	1.0	0.835,0.839,0.784,0.816	0.67,0.861,0.873,0.828	0.011
466	"LOC114874237"	NA	chrOU015513.1	-	9908854	9909108	9908866	9909108	9908609	9908785	466	1,4,3,3	0,0,0,0	2,2,1,5	1,0,0,1	111	99	1	1.0	1.0,1.0,1.0,1.0	0.641,1.0,1.0,0.817	0.135
467	"LOC114874237"	NA	chrOU015513.1	-	9909179	9909762	9909185	9909762	9908854	9909108	467	1,1,1,1	0,0,1,0	2,0,2,2	0,1,0,0	105	99	1	1.0	1.0,1.0,0.485,1.0	1.0,0.0,1.0,1.0	0.121
469	"LOC114881269"	NA	chrOU015507.1	+	11143991	11144243	11143991	11144240	11144855	11145157	469	1,2,0,0	0,1,0,0	0,1,0,0	0,0,1,2	102	99	1	1.0	1.0,0.66,NA,NA	NA,1.0,0.0,0.0	0.497
470	"LOC114877806"	NA	chrOU015506.1	-	7518613	7518840	7518652	7518840	7513797	7515271	470	0,0,0,1	8,0,2,3	0,3,0,3	0,0,1,2	138	99	1	1.0	0.0,NA,0.0,0.193	NA,1.0,0.0,0.518	-0.442
471	"LOC114872862"	NA	chrOU015518.1	+	1179979	1180732	1179979	1180603	1180995	1181307	471	66,28,41,29	1,1,0,0	23,43,37,14	0,1,2,2	198	99	1	1.0	0.971,0.933,1.0,1.0	1.0,0.956,0.902,0.778	0.067
472	"LOC114877918"	NA	chrOU015508.1	+	5602775	5603541	5602775	5602937	5603633	5603878	472	4,5,10,3	14,12,13,11	5,4,7,2	6,7,6,6	198	99	0.323215494403	1.0	0.125,0.172,0.278,0.12	0.294,0.222,0.368,0.143	-0.083
473	"LOC114875788"	NA	chrOU015505.1	+	14140579	14140761	14140579	14140700	14141102	14141397	473	41,32,17,15	2,2,0,3	11,17,27,29	1,1,3,1	160	99	0.43894001128	1.0	0.927,0.908,1.0,0.756	0.872,0.913,0.848,0.947	0.003
474	"LOC114878168"	NA	chrOU015506.1	-	2174555	2174690	2174571	2174690	2172548	2174301	474	13,3,2,3	7,12,7,4	0,2,4,5	3,4,3,1	115	99	0.765988640541	1.0	0.615,0.177,0.197,0.392	0.0,0.301,0.534,0.811	-0.066
475	"LOC114875772"	NA	chrOU015505.1	+	13957658	13957755	13957658	13957752	13957844	13957906	475	89,42,47,37	3,8,5,2	41,59,52,49	3,1,1,2	102	99	0.0150490578064	0.301502566920031	0.966,0.836,0.901,0.947	0.93,0.983,0.981,0.96	-0.051
476	"LOC114875877"	NA	chrOU015516.1	+	3807507	3807790	3807507	3807737	3807866	3807998	476	15,3,3,2	15,11,15,5	4,4,10,9	7,7,6,6	152	99	0.0663103427704	0.7072970791887331	0.394,0.151,0.115,0.207	0.271,0.271,0.521,0.494	-0.173
477	"LOC114875877"	NA	chrOU015516.1	+	3808084	3808622	3808084	3808255	3810964	3811176	477	36,21,16,15	1,0,0,0	13,16,17,21	0,0,0,1	198	99	1	1.0	0.947,1.0,1.0,1.0	1.0,1.0,1.0,0.913	0.008
479	"LOC114881594"	NA	chrOU015509.1	-	5351790	5352249	5351932	5352249	5351309	5351594	479	22,18,14,10	5,4,3,6	7,5,9,13	2,3,0,6	198	99	0.925789984524	1.0	0.688,0.692,0.7,0.455	0.636,0.455,1.0,0.52	-0.019
480	"LOC114881594"	NA	chrOU015509.1	-	5351790	5352249	5351932	5352249	5351309	5351618	480	23,20,14,12	40,19,26,24	7,6,11,15	13,10,14,32	198	99	0.608466788154	1.0	0.223,0.345,0.212,0.2	0.212,0.231,0.282,0.19	0.016
481	"LOC114881594"	NA	chrOU015509.1	-	5351790	5352249	5351932	5352249	5351309	5351646	481	23,19,14,12	2,1,4,0	8,7,11,17	0,2,1,1	198	99	0.200437840304	1.0	0.852,0.905,0.636,1.0	1.0,0.636,0.846,0.895	0.004
482	"LOC114881594"	NA	chrOU015509.1	-	5351790	5352249	5351932	5352249	5351309	5351689	482	21,18,14,10	1,0,0,0	7,5,9,14	0,0,0,0	198	99	1	1.0	0.913,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.022
483	"LOC114883155"	NA	chrOU015507.1	-	2662472	2662772	2662484	2662772	2661509	2662379	483	22,10,13,9	19,13,18,13	9,12,9,16	12,18,11,12	111	99	0.992095645534	1.0	0.508,0.407,0.392,0.382	0.401,0.373,0.422,0.543	-0.012
484	"LOC114872368"	NA	chrOU015508.1	+	9029524	9030020	9029524	9029888	9030289	9030400	484	0,0,1,0	1,0,0,1	1,3,0,0	0,0,0,0	198	99	1	1.0	0.0,NA,1.0,0.0	1.0,1.0,NA,NA	-0.667
486	"LOC114871391"	NA	chrOU015515.1	+	3223422	3223719	3223422	3223538	3224849	3224945	486	7,3,3,2	7,3,0,3	1,3,14,4	2,4,2,3	198	99	0.796647737048	1.0	0.333,0.333,1.0,0.25	0.2,0.273,0.778,0.4	0.066
487	"LOC114871462"	NA	chrOU015506.1	-	5559005	5559434	5559029	5559434	5558338	5558773	487	0,0,1,1	41,16,15,13	2,1,0,1	15,14,17,11	123	99	1	1.0	0.0,0.0,0.051,0.058	0.097,0.054,0.0,0.068	-0.028
488	"LOC114876881"	NA	chrOU015511.1	+	6935423	6935648	6935423	6935588	6938580	6939161	488	7,0,2,6	1,0,0,0	0,2,3,3	0,0,0,1	159	99	1	1.0	0.813,NA,1.0,1.0	NA,1.0,1.0,0.651	0.054
490	"LOC114872407"	NA	chrOU015514.1	-	4539395	4539563	4539447	4539563	4538986	4539295	490	8,2,4,3	3,3,1,3	6,8,3,4	4,0,2,12	151	99	0.940925951268	1.0	0.636,0.304,0.724,0.396	0.496,1.0,0.496,0.179	-0.028
491	"LOC114872407"	NA	chrOU015514.1	-	4571867	4571995	4571883	4571995	4571307	4571393	491	3,0,4,3	0,0,0,0	1,4,0,3	2,0,0,0	115	99	1	1.0	1.0,NA,1.0,1.0	0.301,1.0,NA,1.0	0.233
492	"LOC114880615"	NA	chrOU015513.1	+	2334214	2334650	2334214	2334593	2334771	2335001	492	1,1,0,0	2,0,0,0	1,0,0,0	0,0,0,0	156	99	1	1.0	0.241,1.0,NA,NA	1.0,NA,NA,NA	-0.379
493	"LOC114871989"	NA	chrOU015506.1	-	5060597	5060930	5060617	5060930	5060099	5060280	493	5,2,1,2	1,1,0,0	2,3,2,5	1,1,2,2	119	99	0.00218002167553	0.11595792147379942	0.806,0.625,1.0,1.0	0.625,0.714,0.454,0.675	0.241
494	"LOC114880617"	NA	chrOU015515.1	-	1835020	1835171	1835047	1835171	1834059	1834734	494	38,27,25,19	7,9,7,12	21,24,23,17	1,3,6,5	126	99	0.059168007087	0.6890447546611883	0.81,0.702,0.737,0.554	0.943,0.863,0.751,0.728	-0.121
495	"LOC114880339"	NA	chrOU015515.1	-	7900090	7900187	7900113	7900187	7897449	7897737	495	30,21,24,19	15,13,14,2	11,20,14,16	8,9,7,10	122	99	0.501058582037	1.0	0.619,0.567,0.582,0.885	0.527,0.643,0.619,0.565	0.075
496	"LOC114877928"	NA	chrOU015508.1	-	5505191	5505674	5505268	5505674	5503483	5504940	496	16,16,8,5	39,12,17,19	8,8,25,12	17,15,11,21	176	99	0.295856138023	1.0	0.188,0.429,0.209,0.129	0.209,0.231,0.561,0.243	-0.072
497	"LOC114877928"	NA	chrOU015508.1	-	5505191	5505674	5505375	5505674	5503483	5504940	497	51,33,25,26	110,69,66,57	24,28,41,39	51,50,64,65	198	99	0.1385290001	1.0	0.188,0.193,0.159,0.186	0.19,0.219,0.243,0.231	-0.039
498	"LOC114877928"	NA	chrOU015508.1	-	5505268	5505674	5505375	5505674	5503483	5504940	498	81,38,38,44	110,69,66,57	35,37,33,50	51,50,64,65	198	99	0.954435063064	1.0	0.269,0.216,0.224,0.278	0.255,0.27,0.205,0.278	-0.005
499	"LOC114880196"	NA	chrOU015508.1	-	4050398	4050604	4050449	4050604	4048732	4048965	499	3,5,2,0	1,0,0,0	3,4,3,3	1,0,0,0	150	99	1	1.0	0.664,1.0,1.0,NA	0.664,1.0,1.0,1.0	-0.028
501	"LOC114880196"	NA	chrOU015508.1	-	4214475	4214610	4214496	4214610	4214176	4214374	501	1,0,0,0	4,1,3,2	0,0,0,2	2,2,4,4	120	99	1	1.0	0.171,0.0,0.0,0.0	0.0,0.0,0.0,0.292	-0.03
502	"LOC114871125"	NA	chrOU015508.1	-	1502579	1502790	1502605	1502790	1501133	1501930	502	12,8,0,1	5,1,2,1	9,15,6,10	3,3,1,2	125	99	0.25140492821	1.0	0.655,0.864,0.0,0.442	0.704,0.798,0.826,0.798	-0.291
503	"LOC114877974"	NA	chrOU015519.1	-	3622665	3622864	3622669	3622864	3615767	3616044	503	3,0,0,0	4,2,3,1	1,1,1,9	5,8,0,6	103	99	0.003909441902	0.1616833472327143	0.419,0.0,0.0,0.0	0.161,0.107,1.0,0.59	-0.36
504	"LOC114877849"	NA	chrOU015507.1	+	3307507	3307877	3307507	3307816	3308331	3308483	504	18,15,15,14	12,2,3,2	15,9,11,23	2,8,5,4	160	99	0.671903036628	1.0	0.481,0.823,0.756,0.812	0.823,0.41,0.576,0.781	0.071
505	"LOC114880202"	NA	chrOU015511.1	+	5192761	5192854	5192761	5192827	5193557	5193761	505	0,0,1,0	8,3,9,3	1,1,2,0	7,9,5,2	126	99	0.842937760233	1.0	0.0,0.0,0.08,0.0	0.101,0.08,0.239,0.0	-0.085
506	"LOC114876766"	NA	chrOU015512.1	+	2087595	2087964	2087595	2087960	2089728	2089855	506	18,10,13,10	15,8,9,9	9,11,3,10	8,13,8,9	103	99	0.252121442614	1.0	0.536,0.546,0.581,0.516	0.52,0.449,0.265,0.516	0.107
507	"LOC114874490"	NA	chrOU015509.1	+	4276467	4276804	4276467	4276586	4282708	4282807	507	69,30,30,23	1,1,0,0	25,24,32,31	4,2,2,3	198	99	1	1.0	0.972,0.938,1.0,1.0	0.758,0.857,0.889,0.838	0.142
508	"LOC114873756"	NA	chrOU015511.1	-	8769394	8769582	8769409	8769582	8769080	8769304	508	1,0,0,1	13,5,5,4	0,1,1,1	2,4,5,6	114	99	1	1.0	0.063,0.0,0.0,0.178	0.0,0.178,0.148,0.126	-0.053
510	"LOC114875180"	NA	chrOU015511.1	+	9508170	9508751	9508170	9508709	9508813	9509235	510	19,8,5,10	0,0,0,1	9,7,3,11	2,0,0,0	141	99	1	1.0	1.0,1.0,1.0,0.875	0.76,1.0,1.0,1.0	0.029
511	"LOC114877531"	NA	chrOU015506.1	+	3455834	3456125	3455834	3455958	3456340	3456594	511	2,0,0,0	1,0,0,0	0,1,0,1	0,0,0,0	198	99	1	1.0	0.5,NA,NA,NA	NA,1.0,NA,1.0	-0.5
512	"LOC114880742"	NA	chrOU015510.1	+	37724	37956	37724	37941	38114	38138	512	4,2,3,2	3,2,2,0	4,0,0,1	1,0,6,5	114	99	1	1.0	0.537,0.465,0.566,1.0	0.776,NA,0.0,0.148	0.334
513	"LOC114880742"	NA	chrOU015510.1	+	37724	37956	37724	37941	38117	38138	513	3,1,3,2	4,1,0,0	5,0,0,1	2,0,4,1	114	99	1	1.0	0.394,0.465,1.0,1.0	0.685,NA,0.0,0.465	0.331
514	"LOC114880742"	NA	chrOU015510.1	+	37724	37956	37724	37941	38330	38431	514	10,2,8,5	52,32,33,25	6,3,1,5	33,23,23,44	114	99	0.225979543058	1.0	0.143,0.051,0.174,0.148	0.136,0.102,0.036,0.09	0.038
515	"LOC114874577"	NA	chrOU015509.1	+	3772888	3773173	3772888	3773143	3773416	3773482	515	1,1,0,1	0,1,0,0	0,0,0,0	2,0,0,1	129	99	1	1.0	1.0,0.434,NA,1.0	0.0,NA,NA,0.0	0.811
516	"LOC114883119"	NA	chrOU015512.1	-	5325584	5325887	5325589	5325887	5325092	5325189	516	27,14,16,14	32,23,22,22	7,10,10,16	14,18,10,17	104	99	0.98253296141	1.0	0.445,0.367,0.409,0.377	0.322,0.346,0.488,0.473	-0.008
517	"LOC114878444"	NA	chrOU015506.1	-	2804665	2805133	2804806	2805133	2801256	2801387	517	28,17,26,21	0,0,0,0	20,16,12,27	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	0.909,1.0,1.0,1.0	0.023
518	"LOC114878444"	NA	chrOU015506.1	-	2804665	2805133	2804726	2805133	2802055	2802412	518	35,34,41,33	2,3,1,1	33,23,22,46	2,1,0,2	160	99	0.469806440874	1.0	0.915,0.875,0.962,0.953	0.911,0.934,1.0,0.934	-0.019
519	"LOC114878444"	NA	chrOU015506.1	-	2804665	2805133	2804806	2805133	2802055	2802412	519	46,38,52,42	5,5,4,1	37,29,24,57	2,3,4,2	198	99	0.671260272764	1.0	0.821,0.792,0.867,0.955	0.902,0.829,0.75,0.934	0.005
