ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1754	"LOC114877587"	NA	chrOU015515.1	-	398728	398997	398418	398655	400929	401320
1755	"LOC114877587"	NA	chrOU015515.1	-	398728	398997	398418	398655	401439	401449
1756	"LOC114877587"	NA	chrOU015515.1	-	398728	398997	398418	398655	425276	425826
1757	"LOC114877587"	NA	chrOU015515.1	-	400929	401320	398418	398655	401439	401449
1758	"LOC114877587"	NA	chrOU015515.1	-	400929	401320	398728	398997	401439	401449
1759	"LOC114877587"	NA	chrOU015515.1	-	400929	401449	398418	398655	425276	425826
1760	"LOC114877587"	NA	chrOU015515.1	-	400929	401449	398728	398997	415884	416466
1761	"LOC114877587"	NA	chrOU015515.1	-	400929	401449	398728	398997	425276	425826
1762	"LOC114877587"	NA	chrOU015515.1	-	401439	401449	398418	398655	425276	425826
1763	"LOC114877587"	NA	chrOU015515.1	-	401439	401449	398728	398997	415884	416466
1764	"LOC114877587"	NA	chrOU015515.1	-	401439	401449	398728	398997	425276	425826
1770	"LOC114872133"	NA	chrOU015512.1	-	2785609	2786633	2778939	2778996	2787492	2787784
1771	"LOC114872133"	NA	chrOU015512.1	-	2785609	2786633	2778939	2778996	2789031	2789122
1772	"LOC114883222"	NA	chrOU015504.1	+	15002631	15002864	15000988	15001499	15003701	15004639
1778	"LOC114871081"	NA	chrOU015508.1	+	2013496	2013755	2013326	2013419	2013833	2014033
1779	"LOC114871081"	NA	chrOU015508.1	+	2015967	2015988	2015628	2015805	2016166	2016259
1781	"LOC114881046"	NA	chrOU015504.1	+	4979142	4979294	4978848	4979060	4979379	4979585
1782	"LOC114881046"	NA	chrOU015504.1	+	4979646	4979776	4979379	4979585	4980059	4980191
1783	"LOC114881046"	NA	chrOU015504.1	+	4979843	4979933	4979646	4979776	4980059	4980191
1786	"LOC114872770"	NA	chrOU015504.1	-	13565356	13565758	13553833	13553970	13576858	13577083
1787	"LOC114876389"	NA	chrOU015504.1	-	12003879	12004001	12003511	12003624	12004363	12004572
1788	"LOC114872797"	NA	chrOU015504.1	-	13083345	13083494	13083048	13083203	13087718	13088017
1789	"LOC114872401"	NA	chrOU015506.1	+	4445240	4445402	4444263	4444402	4452542	4452692
1790	"LOC114872401"	NA	chrOU015506.1	+	4446606	4446768	4444263	4444402	4452542	4452692
1791	"LOC114872401"	NA	chrOU015506.1	+	4446962	4447124	4444263	4444402	4452542	4452692
1792	"LOC114872401"	NA	chrOU015506.1	+	4447561	4447732	4444263	4444402	4452542	4452692
1793	"LOC114872401"	NA	chrOU015506.1	+	4448062	4448224	4444263	4444402	4452542	4452692
1794	"LOC114872401"	NA	chrOU015506.1	+	4448464	4448635	4444263	4444402	4452542	4452692
1795	"LOC114872401"	NA	chrOU015506.1	+	4450042	4450207	4444263	4444402	4452542	4452692
1796	"LOC114872401"	NA	chrOU015506.1	+	4450668	4450830	4444263	4444402	4452542	4452692
1797	"LOC114872401"	NA	chrOU015506.1	+	4454844	4454968	4452542	4452692	4467959	4468396
1798	"LOC114872401"	NA	chrOU015506.1	+	4457872	4457996	4452542	4452692	4467959	4468396
1799	"LOC114872401"	NA	chrOU015506.1	+	4460500	4460754	4460192	4460432	4467959	4468396
1800	"LOC114872401"	NA	chrOU015506.1	+	4462106	4462230	4452542	4452692	4467959	4468396
1815	"LOC114872072"	NA	chrOU015512.1	-	3248532	3248576	3248265	3248419	3248764	3248788
1816	"LOC114872072"	NA	chrOU015512.1	-	3248532	3248699	3248265	3248419	3248764	3248788
1822	"LOC114871659"	NA	chrOU015506.1	+	4276619	4276757	4275941	4276109	4276963	4277089
1823	"LOC114871659"	NA	chrOU015506.1	+	4276619	4276757	4275941	4276109	4277695	4278039
1824	"LOC114871659"	NA	chrOU015506.1	+	4276963	4277089	4275941	4276109	4277695	4278039
1825	"LOC114871659"	NA	chrOU015506.1	+	4276963	4277089	4276619	4276757	4277695	4278039
1826	"LOC114871659"	NA	chrOU015506.1	+	4277233	4277356	4276963	4277089	4277695	4278039
1827	"LOC114871659"	NA	chrOU015506.1	+	4277695	4278039	4275941	4276109	4278330	4278667
1829	"LOC114872829"	NA	chrOU015504.1	+	12792575	12793926	12775083	12775597	12807078	12807247
1830	"LOC114874676"	NA	chrOU015509.1	+	3256978	3257053	3256339	3256528	3257248	3257457
1831	"LOC114874676"	NA	chrOU015509.1	+	3259492	3259701	3258867	3259396	3259811	3259992
1833	"LOC114872364"	NA	chrOU015506.1	-	5246994	5247068	5246555	5246858	5247347	5247454
1834	"LOC114872364"	NA	chrOU015506.1	-	5247347	5247454	5246994	5247068	5247542	5247671
1835	"LOC114872646"	NA	chrOU015506.1	+	1743869	1744493	1743507	1743633	1744668	1744770
1836	"LOC114877580"	NA	chrOU015515.1	-	281469	281563	277636	281295	283764	283883
1837	"LOC114872818"	NA	chrOU015504.1	-	12666359	12666487	12665598	12665643	12667275	12667571
1838	"LOC114874993"	NA	chrOU015515.1	+	1075361	1075616	1065988	1066190	1077028	1082223
1839	"LOC114874136"	NA	chrOU015505.1	+	2119394	2119562	2117327	2117743	2120092	2120771
1842	"LOC114878633"	NA	chrOU015508.1	-	11103004	11103133	11102827	11102926	11103216	11103506
1843	"LOC114878633"	NA	chrOU015508.1	-	11103216	11103526	11102827	11102926	11107059	11107113
1844	"LOC114872522"	NA	chrOU015506.1	+	9397069	9397325	9396864	9396979	9397761	9397875
1847	"LOC114882660"	NA	chrOU015508.1	-	556264	556474	556011	556192	556549	556673
1848	"LOC114882660"	NA	chrOU015508.1	-	561264	561485	559971	560128	562158	562293
1850	"LOC114875862"	NA	chrOU015505.1	-	14031753	14031897	14031577	14031692	14032492	14032583
1851	"LOC114875862"	NA	chrOU015505.1	-	14032043	14032336	14031577	14031692	14032492	14033053
1852	"LOC114875862"	NA	chrOU015505.1	-	14032043	14032336	14031753	14031897	14032492	14033053
1853	"LOC114875862"	NA	chrOU015505.1	-	14032043	14032394	14031753	14031897	14032492	14032583
1854	"LOC114875862"	NA	chrOU015505.1	-	14032043	14032401	14031753	14031897	14032492	14032585
1855	"LOC114876892"	NA	chrOU015508.1	+	3248490	3248708	3244116	3244262	3251125	3251340
1856	"LOC114876892"	NA	chrOU015508.1	+	3248490	3248708	3244116	3244262	3252305	3252418
1857	"LOC114876892"	NA	chrOU015508.1	+	3251125	3251340	3244116	3244262	3252305	3252418
1858	"LOC114876892"	NA	chrOU015508.1	+	3251125	3251340	3248490	3248708	3252305	3252418
1859	"LOC114876892"	NA	chrOU015508.1	+	3254956	3255055	3253936	3254084	3255243	3255388
1860	"LOC114876382"	NA	chrOU015504.1	+	12365826	12366023	12365630	12365712	12366090	12366221
1861	"LOC114881411"	NA	chrOU015508.1	-	9759765	9760034	9759491	9759704	9760339	9760447
1862	"LOC114881411"	NA	chrOU015508.1	-	9760101	9760261	9759765	9760034	9760339	9760447
1865	"LOC114871918"	NA	chrOU015504.1	+	15952181	15952226	15950109	15950722	15953410	15953553
1866	"LOC114875821"	NA	chrOU015505.1	+	13936086	13936198	13935689	13936005	13936292	13936465
1867	"LOC114876723"	NA	chrOU015506.1	-	8408902	8409015	8408669	8408828	8409104	8409424
1868	"LOC114876723"	NA	chrOU015506.1	-	8422976	8423208	8422553	8422711	8423303	8423521
1869	"LOC114877492"	NA	chrOU015512.1	+	263926	263993	263629	263849	264229	264309
1871	"LOC114873365"	NA	chrOU015514.1	+	7412970	7413261	7412823	7412896	7413349	7414161
1872	"LOC114878526"	NA	chrOU015509.1	-	6035468	6035516	6031943	6032168	6035585	6035633
1873	"LOC114878526"	NA	chrOU015509.1	-	6035585	6035633	6031943	6032168	6035958	6036115
1874	"LOC114876399"	NA	chrOU015504.1	+	12387719	12387860	12386999	12387092	12388125	12388527
1875	"LOC114870992"	NA	chrOU015508.1	-	1520139	1520396	1519928	1520062	1520460	1520629
1877	"LOC114872371"	NA	chrOU015508.1	-	9010864	9011229	9010332	9010516	9011305	9011427
1878	"LOC114872371"	NA	chrOU015508.1	-	9011504	9011655	9011305	9011427	9012015	9012114
1879	"LOC114872371"	NA	chrOU015508.1	-	9012015	9012114	9011504	9011655	9019231	9019503
1880	"LOC114872371"	NA	chrOU015508.1	-	9012522	9012599	9012015	9012114	9012672	9012716
1881	"LOC114872371"	NA	chrOU015508.1	-	9012672	9012716	9012015	9012114	9019231	9019503
1882	"LOC114878548"	NA	chrOU015504.1	-	11705733	11706015	11704349	11704538	11706987	11707100
1883	"LOC114881900"	NA	chrCAJRAL010000425.1	-	2961439	2961688	2961287	2961353	2962363	2963128
1884	"LOC114881900"	NA	chrCAJRAL010000425.1	-	2964186	2964703	2963899	2964106	2964794	2965317
1885	"LOC114881900"	NA	chrCAJRAL010000425.1	-	2964621	2964703	2963899	2964106	2964794	2965317
1887	"LOC114872775"	NA	chrOU015504.1	+	12626862	12626904	12626665	12626704	12627131	12627244
1888	"LOC114876395"	NA	chrOU015504.1	-	12429865	12429963	12429093	12429191	12430505	12430537
1889	"LOC114876395"	NA	chrOU015504.1	-	12430505	12430537	12429865	12429963	12431892	12431997
1890	"LOC114876395"	NA	chrOU015504.1	-	12432468	12432609	12432282	12432401	12432688	12432814
1893	"LOC114883240"	NA	chrOU015504.1	+	13898693	13898828	13898195	13898278	13899064	13899165
1894	"LOC114877394"	NA	chrOU015518.1	-	4045549	4045854	4045124	4045479	4047035	4047256
1895	"LOC114873163"	NA	chrOU015509.1	+	5206	5280	5062	5105	5636	5790
1896	"LOC114873163"	NA	chrOU015509.1	+	5367	5532	5206	5280	5636	5790
1897	"LOC114873163"	NA	chrOU015509.1	+	6102	6389	5865	5973	6461	6777
1898	"LOC114872828"	NA	chrOU015504.1	+	13352437	13352563	13351651	13351949	13352899	13353079
1899	"LOC114872828"	NA	chrOU015504.1	+	13352637	13352777	13352437	13352563	13352899	13353079
1900	"LOC114874017"	NA	chrOU015510.1	-	506309	509914	505899	505964	511120	511335
1901	"LOC114874017"	NA	chrOU015510.1	-	511120	511335	506309	509914	511941	512258
1902	"LOC114876364"	NA	chrOU015504.1	-	12552745	12552926	12551879	12552156	12553005	12553076
1903	"LOC114876364"	NA	chrOU015504.1	-	12555084	12555213	12554540	12554762	12555677	12555902
1906	"LOC114879338"	NA	chrOU015512.1	+	6108959	6109136	6108151	6108611	6109587	6109976
1907	"LOC114873532"	NA	chrOU015504.1	+	9536927	9537052	9525683	9525779	9540563	9541076
1909	"LOC114879566"	NA	chrOU015507.1	+	11943565	11943755	11941185	11941427	11944162	11945388
1910	"LOC114880308"	NA	chrOU015505.1	-	689427	689518	689161	689338	690494	690603
1913	"LOC114882882"	NA	chrOU015504.1	-	9383836	9384035	9383150	9383507	9385045	9385198
1914	"LOC114873378"	NA	chrOU015514.1	-	7346991	7347283	7346187	7346904	7347355	7347772
1918	"LOC114875760"	NA	chrOU015511.1	-	3292650	3294336	3282873	3283089	3307575	3307664
1921	"LOC114871155"	NA	chrOU015508.1	-	1235446	1235576	1229233	1229299	1240521	1240625
1923	"LOC114871542"	NA	chrOU015519.1	+	4248050	4248273	4247442	4247680	4248358	4248565
1926	"LOC114883152"	NA	chrOU015504.1	+	15113723	15113915	15113326	15113625	15114081	15114393
1927	"LOC114875909"	NA	chrOU015517.1	+	4946253	4946467	4935598	4935801	4950340	4950792
1929	"LOC114877263"	NA	chrOU015513.1	+	5674654	5674840	5674336	5674576	5674923	5675259
1934	"LOC114883033"	NA	chrOU015505.1	+	9077813	9077922	9076175	9077012	9078226	9078288
1935	"LOC114883033"	NA	chrOU015505.1	+	9077813	9077922	9076175	9077012	9078757	9078941
1937	"LOC114883033"	NA	chrOU015505.1	+	9077813	9077922	9076896	9076931	9078226	9078288
1938	"LOC114883033"	NA	chrOU015505.1	+	9078226	9078288	9076175	9077012	9078757	9078941
1942	"LOC114883033"	NA	chrOU015505.1	+	9082280	9082401	9081909	9082156	9082604	9082765
1943	"LOC114883033"	NA	chrOU015505.1	+	9082280	9082539	9081909	9082156	9082604	9082765
1949	"LOC114871483"	NA	chrOU015519.1	+	4312285	4312468	4309195	4309264	4313685	4316690
1951	"LOC114874012"	NA	chrOU015510.1	+	647711	648112	647237	647643	648178	648717
1954	"LOC114880368"	NA	chrOU015509.1	+	1636207	1636739	1635358	1635470	1636930	1637045
1955	"LOC114880069"	NA	chrOU015519.1	+	8050918	8050979	8050619	8050766	8051578	8053529
1957	"LOC114875983"	NA	chrOU015514.1	-	6069716	6069804	6069236	6069463	6070047	6070299
1958	"LOC114875983"	NA	chrOU015514.1	-	6070047	6070299	6069236	6069463	6072506	6072992
1959	"LOC114875983"	NA	chrOU015514.1	-	6070047	6070299	6069236	6069463	6077544	6077790
1960	"LOC114875983"	NA	chrOU015514.1	-	6070372	6070560	6070047	6070299	6072506	6072992
1961	"LOC114875983"	NA	chrOU015514.1	-	6070372	6070560	6070047	6070299	6077544	6077790
1962	"LOC114875983"	NA	chrOU015514.1	-	6077544	6077790	6070372	6070560	6101768	6102254
1963	"LOC114871020"	NA	chrOU015508.1	+	1862918	1863118	1862627	1862832	1863946	1864156
1964	"LOC114871020"	NA	chrOU015508.1	+	1862918	1863118	1862627	1862832	1863985	1864156
1965	"LOC114882902"	NA	chrOU015504.1	-	9053161	9053294	9048342	9049013	9056305	9056872
1966	"LOC114882902"	NA	chrOU015504.1	-	9055116	9055484	9053161	9053294	9056305	9056872
1967	"LOC114882902"	NA	chrOU015504.1	-	9055116	9055487	9053161	9053294	9056305	9056872
1968	"LOC114872679"	NA	chrOU015506.1	-	1612667	1612792	1612258	1612460	1613145	1613287
1970	"LOC114873691"	NA	chrOU015516.1	-	9220135	9220691	9219809	9220038	9220975	9221132
1975	"LOC114878435"	NA	chrOU015507.1	-	11734738	11734851	11734471	11734591	11738836	11739229
1976	"LOC114882871"	NA	chrOU015518.1	+	3280764	3280827	3208106	3208199	3315938	3316197
1978	"LOC114882871"	NA	chrOU015518.1	+	3280764	3280827	3264398	3264476	3315938	3316197
1979	"LOC114882871"	NA	chrOU015518.1	+	3436374	3436478	3434591	3436116	3436866	3437247
1980	"LOC114882871"	NA	chrOU015518.1	+	3439448	3439615	3437558	3437642	3441759	3445721
1981	"LOC114878742"	NA	chrOU015506.1	+	2820701	2820967	2816479	2816656	2821513	2821644
1982	"LOC114878742"	NA	chrOU015506.1	+	2822259	2822442	2821838	2822044	2822517	2822754
1984	"LOC114882923"	NA	chrOU015504.1	-	8499761	8499879	8499499	8499661	8500041	8500182
1985	"LOC114882923"	NA	chrOU015504.1	-	8500041	8500182	8499761	8499879	8501271	8501449
1987	"LOC114882923"	NA	chrOU015504.1	-	8500041	8500182	8499761	8499879	8501426	8501509
1988	"LOC114880748"	NA	chrOU015510.1	+	21895	22211	21571	21621	22504	22680
1989	"LOC114880748"	NA	chrOU015510.1	+	21895	22211	21600	21617	22504	22680
1990	"LOC114880748"	NA	chrOU015510.1	+	21965	22211	21571	21621	22504	22680
1991	"LOC114880748"	NA	chrOU015510.1	+	21965	22211	21586	21617	22504	22680
1992	"LOC114877021"	NA	chrOU015516.1	+	5167121	5167386	5152456	5152843	5171047	5171248
1993	"LOC114874477"	NA	chrOU015509.1	+	4487478	4487654	4483375	4483705	4488094	4488180
1994	"LOC114874477"	NA	chrOU015509.1	+	4488094	4488180	4487478	4487654	4488964	4489286
1995	"LOC114882926"	NA	chrOU015504.1	+	8485759	8485897	8485219	8485472	8486579	8486888
1997	"LOC114874790"	NA	chrOU015505.1	-	9803730	9804803	9800400	9800610	9815859	9815990
2000	"LOC114875517"	NA	chrOU015505.1	-	3679958	3680067	3679634	3679863	3680447	3680542
2001	"LOC114875517"	NA	chrOU015505.1	-	3679958	3680087	3679634	3679863	3680447	3680540
2003	"LOC114882895"	NA	chrOU015504.1	+	8271439	8271538	8271232	8271372	8271638	8271748
2004	"LOC114883224"	NA	chrOU015504.1	-	14654325	14654532	14653911	14654142	14655838	14655917
2005	"LOC114878578"	NA	chrOU015514.1	+	1322098	1322306	1321953	1322003	1322433	1322610
2006	"LOC114878578"	NA	chrOU015514.1	+	1322125	1322197	1321932	1322003	1322433	1322610
2007	"LOC114878578"	NA	chrOU015514.1	+	1322125	1322306	1321932	1322003	1322433	1322610
2008	"LOC114876379"	NA	chrOU015504.1	+	12298444	12298475	12295604	12295667	12298585	12298677
2011	"LOC114882889"	NA	chrOU015504.1	-	8012228	8014270	8005714	8005787	8026156	8026254
2012	"LOC114875108"	NA	chrOU015512.1	-	8137195	8137296	8136648	8136808	8199106	8199340
2013	"LOC114875108"	NA	chrOU015512.1	-	8137408	8137589	8137195	8137296	8199106	8199340
2014	"LOC114875467"	NA	chrOU015504.1	-	7839807	7839855	7839195	7839451	7840131	7840244
2015	"LOC114878743"	NA	chrOU015518.1	-	1951681	1951881	1951512	1951622	1952227	1952288
2018	"LOC114880335"	NA	chrOU015515.1	+	7916134	7916773	7914985	7915165	7916873	7917015
2019	"LOC114880335"	NA	chrOU015515.1	+	7916134	7916773	7914986	7915098	7916873	7917015
2020	"LOC114877602"	NA	chrOU015515.1	-	24375	24508	23653	24234	24586	24729
2021	"LOC114877602"	NA	chrOU015515.1	-	25068	25198	24803	24978	25267	25363
2022	"LOC114877602"	NA	chrOU015515.1	-	26125	26368	25836	26047	26637	26759
2023	"LOC114878144"	NA	chrOU015508.1	-	9723604	9723644	9723319	9723518	9723924	9724022
2024	"LOC114878144"	NA	chrOU015508.1	-	9723604	9723686	9723319	9723518	9723924	9724022
2027	"LOC114872919"	NA	chrOU015518.1	+	1261680	1261773	1260740	1261390	1261893	1265099
2028	"LOC114872919"	NA	chrOU015518.1	+	1261683	1261773	1260740	1261390	1261893	1265099
2029	"LOC114875426"	NA	chrOU015504.1	+	7479697	7479858	7475435	7477125	7480671	7480830
2030	"LOC114882104"	NA	chrOU015504.1	-	5855049	5855136	5850443	5850541	5858387	5858906
2031	"LOC114871418"	NA	chrOU015515.1	-	4143978	4144079	4143711	4143892	4145282	4145453
2033	"LOC114871418"	NA	chrOU015515.1	-	4153606	4153665	4150875	4151197	4153989	4154080
2034	"LOC114878968"	NA	chrOU015517.1	+	3442491	3442577	3441539	3441778	3442878	3442969
2035	"LOC114870863"	NA	chrOU015504.1	-	14043320	14043440	14035394	14041843	14045415	14045684
2036	"LOC114870863"	NA	chrOU015504.1	-	14043320	14043464	14035393	14041843	14045415	14045684
2040	"LOC114870863"	NA	chrOU015504.1	-	14068269	14068493	14057947	14058044	14069271	14069540
2041	"LOC114872579"	NA	chrOU015516.1	-	5879095	5879223	5878426	5878590	5879468	5879604
2042	"LOC114872579"	NA	chrOU015516.1	-	5879116	5879223	5878426	5878590	5879468	5879604
2044	"LOC114880691"	NA	chrOU015507.1	-	6550204	6550697	6548461	6548520	6560309	6561175
2045	"LOC114880691"	NA	chrOU015507.1	-	6552657	6553128	6550204	6550697	6560309	6561175
2046	"LOC114880691"	NA	chrOU015507.1	-	6560309	6561175	6548461	6548520	6581394	6581512
2048	"LOC114879239"	NA	chrOU015514.1	+	9956761	9956929	9956020	9956683	9956987	9957191
2049	"LOC114878827"	NA	chrOU015514.1	-	9040182	9040342	9039752	9040120	9040402	9040565
2051	"LOC114883168"	NA	chrOU015504.1	-	13915266	13915527	13914758	13915181	13915608	13915854
2053	"LOC114878538"	NA	chrOU015504.1	+	11981294	11981455	11980825	11980954	11981531	11981624
2054	"LOC114878538"	NA	chrOU015504.1	+	11981716	11981736	11981531	11981624	11981822	11982053
2055	"LOC114875441"	NA	chrOU015504.1	-	7269061	7269142	7267797	7268454	7269349	7269538
2057	"LOC114875441"	NA	chrOU015504.1	-	7280798	7280899	7275289	7275333	7283506	7283607
2058	"LOC114875441"	NA	chrOU015504.1	-	7280798	7280899	7275289	7275333	7284085	7284209
2059	"LOC114875441"	NA	chrOU015504.1	-	7281441	7281542	7275289	7275333	7283506	7283607
2060	"LOC114875441"	NA	chrOU015504.1	-	7281441	7281542	7275289	7275333	7284085	7284209
2061	"LOC114875441"	NA	chrOU015504.1	-	7282414	7282515	7271312	7271916	7283506	7283607
2062	"LOC114875441"	NA	chrOU015504.1	-	7282414	7282515	7275289	7275333	7283506	7283607
2063	"LOC114875441"	NA	chrOU015504.1	-	7282414	7282515	7275289	7275333	7284085	7284209
2064	"LOC114875441"	NA	chrOU015504.1	-	7283506	7283607	7275289	7275333	7284085	7284209
2065	"LOC114875441"	NA	chrOU015504.1	-	7283506	7283607	7280798	7280899	7284085	7284209
2066	"LOC114875441"	NA	chrOU015504.1	-	7283506	7283607	7281441	7281542	7284085	7284209
2067	"LOC114875441"	NA	chrOU015504.1	-	7283506	7283607	7282414	7282515	7284085	7284209
2069	"LOC114874067"	NA	chrOU015505.1	+	2353766	2353887	2350472	2350597	2354879	2355077
2074	"LOC114871632"	NA	chrOU015509.1	-	2316972	2317265	2315799	2315982	2317351	2317527
2078	"LOC114879195"	NA	chrOU015514.1	-	9887136	9887232	9886720	9886907	9887534	9887845
2082	"LOC114871975"	NA	chrOU015509.1	+	7354122	7354336	7352589	7352658	7360376	7360584
2083	"LOC114871975"	NA	chrOU015509.1	+	7354675	7354865	7354122	7354336	7360376	7360584
2090	"LOC114872817"	NA	chrOU015504.1	+	12964260	12964472	12961841	12961944	12964581	12964692
2091	"LOC114875284"	NA	chrOU015511.1	-	9824193	9824259	9823899	9824122	9824332	9824668
2092	"LOC114880723"	NA	chrOU015514.1	-	2316224	2316419	2315799	2316002	2316484	2316598
2093	"LOC114880723"	NA	chrOU015514.1	-	2317227	2317635	2316947	2317161	2317717	2317838
2094	"LOC114874841"	NA	chrOU015505.1	-	9876285	9876409	9875936	9876202	9876467	9876597
2095	"LOC114874841"	NA	chrOU015505.1	-	9879559	9879810	9878583	9878707	9880331	9880556
2099	"LOC114870850"	NA	chrOU015507.1	+	9891866	9892875	9890187	9890278	9893382	9893550
2102	"LOC114880041"	NA	chrOU015509.1	+	9148296	9148411	9135527	9135651	9149349	9149502
2106	"LOC114871851"	NA	chrOU015504.1	+	17007827	17008097	17007209	17007580	17008503	17008743
2107	"LOC114871851"	NA	chrOU015504.1	+	17007827	17008097	17007209	17007580	17009120	17009556
2109	"LOC114871851"	NA	chrOU015504.1	+	17008503	17008743	17007209	17007580	17009120	17009556
2110	"LOC114871851"	NA	chrOU015504.1	+	17008503	17008743	17007827	17008097	17009120	17009556
2112	"LOC114878931"	NA	chrOU015514.1	-	9309255	9309360	9306032	9308683	9310854	9310960
2114	"LOC114874647"	NA	chrOU015509.1	+	3566400	3566490	3564512	3564620	3566578	3566980
2115	"LOC114874647"	NA	chrOU015509.1	+	3571373	3571469	3571059	3571265	3572129	3572486
2116	"LOC114874647"	NA	chrOU015509.1	+	3571636	3571804	3571373	3571469	3572129	3572486
2117	"LOC114874647"	NA	chrOU015509.1	+	3571648	3571804	3571373	3571469	3572129	3572486
2118	"LOC114874647"	NA	chrOU015509.1	+	3571660	3571804	3571373	3571469	3572129	3572486
2120	"LOC114878033"	NA	chrOU015515.1	+	7721352	7722033	7720001	7720131	7724111	7724677
2122	"LOC114870877"	NA	chrOU015504.1	+	14329309	14329380	14328166	14328426	14329562	14329752
2123	"LOC114875184"	NA	chrOU015511.1	-	9475235	9475388	9475017	9475171	9475504	9475645
2125	"LOC114879650"	NA	chrOU015513.1	-	10512497	10512732	10511530	10511596	10512813	10512994
2126	"LOC114879650"	NA	chrOU015513.1	-	10514143	10514397	10513875	10514060	10514498	10514735
2128	"LOC114879650"	NA	chrOU015513.1	-	10516677	10517034	10516522	10516554	10522900	10522977
2129	"LOC114870963"	NA	chrOU015504.1	+	14568409	14568526	14567978	14568089	14568588	14568872
2131	"LOC114878208"	NA	chrOU015515.1	-	8426360	8426485	8420428	8423527	8426878	8427311
2133	"LOC114878208"	NA	chrOU015515.1	-	8491854	8491914	8439780	8439875	8535668	8535855
2135	"LOC114878208"	NA	chrOU015515.1	-	8520459	8520528	8439780	8439875	8535668	8535855
2136	"LOC114878208"	NA	chrOU015515.1	-	8524478	8524595	8520459	8520528	8535668	8535855
2140	"LOC114882010"	NA	chrOU015504.1	-	5995282	5995398	5993388	5993580	6000318	6000981
2143	"LOC114871438"	NA	chrOU015505.1	-	11698445	11698965	11697679	11697802	11701536	11701766
2144	"LOC114871438"	NA	chrOU015505.1	-	11698445	11699562	11697679	11697802	11701536	11701766
2146	"LOC114881987"	NA	chrOU015504.1	+	5986586	5986652	5986207	5986509	5987111	5987292
2147	"LOC114871503"	NA	chrOU015506.1	-	5457284	5457415	5456193	5456529	5551705	5552247
2148	"LOC114881976"	NA	chrOU015507.1	+	2297868	2297943	2297051	2297220	2298099	2298302
2149	"LOC114881976"	NA	chrOU015507.1	+	2300218	2300685	2298523	2298601	2301360	2301520
2150	"LOC114881976"	NA	chrOU015507.1	+	2300218	2300685	2298523	2298601	2301363	2301520
2151	"LOC114871717"	NA	chrOU015515.1	+	6083221	6083359	6082831	6083056	6084350	6084615
2152	"LOC114871717"	NA	chrOU015515.1	+	6083247	6083359	6082829	6083056	6084350	6084615
2153	"LOC114871717"	NA	chrOU015515.1	+	6083465	6083600	6083221	6083359	6084350	6084615
2154	"LOC114872390"	NA	chrOU015508.1	+	8583608	8583694	8583231	8583355	8587072	8587165
2155	"LOC114872390"	NA	chrOU015508.1	+	8587072	8587165	8583231	8583355	8590933	8590996
2156	"LOC114880448"	NA	chrOU015509.1	-	4123250	4123344	4122928	4123120	4123626	4123836
2157	"LOC114872202"	NA	chrOU015506.1	-	5166012	5166210	5165372	5165778	5166497	5166794
2158	"LOC114871346"	NA	chrOU015515.1	+	4334896	4335436	4333912	4334007	4349214	4349499
2159	"LOC114871346"	NA	chrOU015515.1	+	4334896	4335436	4333912	4334007	4349787	4349996
2160	"LOC114871346"	NA	chrOU015515.1	+	4349214	4349499	4333912	4334007	4349787	4349996
2161	"LOC114871346"	NA	chrOU015515.1	+	4349214	4349499	4334896	4335436	4349787	4349996
2162	"LOC114882745"	NA	chrOU015508.1	-	54421	54530	54045	54292	54981	55531
2163	"LOC114876181"	NA	chrOU015504.1	-	15746353	15746442	15746082	15746187	15746655	15747901
2164	"LOC114876181"	NA	chrOU015504.1	-	15746655	15747901	15746082	15746187	15770166	15770210
2165	"LOC114876181"	NA	chrOU015504.1	-	15756547	15756784	15746655	15747901	15770166	15770210
2166	"LOC114876181"	NA	chrOU015504.1	-	15770166	15770210	15746655	15747901	15783946	15784304
2168	"LOC114876930"	NA	chrOU015504.1	-	5198966	5199045	5197609	5198339	5199381	5199460
2169	"LOC114876930"	NA	chrOU015504.1	-	5199381	5199460	5198966	5199045	5199630	5199914
2170	"LOC114876930"	NA	chrOU015504.1	-	5204207	5204417	5200289	5200663	5207978	5208242
2171	"LOC114876930"	NA	chrOU015504.1	-	5209791	5209912	5207978	5208242	5210943	5211061
2172	"LOC114876930"	NA	chrOU015504.1	-	5209791	5209912	5207978	5208242	5211321	5211740
2173	"LOC114876930"	NA	chrOU015504.1	-	5210943	5211061	5207978	5208242	5211321	5211740
2174	"LOC114876930"	NA	chrOU015504.1	-	5210943	5211061	5209791	5209912	5211321	5211740
2175	"LOC114876930"	NA	chrOU015504.1	-	5213160	5213331	5211815	5211995	5218384	5218654
2176	"LOC114876930"	NA	chrOU015504.1	-	5214578	5214749	5211815	5211995	5215860	5216031
2177	"LOC114876930"	NA	chrOU015504.1	-	5214578	5214749	5211815	5211995	5217429	5217600
2178	"LOC114876930"	NA	chrOU015504.1	-	5214578	5214749	5211815	5211995	5218384	5218654
2179	"LOC114876930"	NA	chrOU015504.1	-	5215860	5216031	5211815	5211995	5218384	5218654
2180	"LOC114876930"	NA	chrOU015504.1	-	5215860	5216031	5214578	5214749	5218384	5218654
2181	"LOC114876930"	NA	chrOU015504.1	-	5217429	5217600	5211815	5211995	5218384	5218654
