ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1886	"LOC114880264"	NA	chrOU015510.1	-	2599859	2599886	2599688	2599786	2599951	2600123	1886	2,2,1,0	32,10,25,19	3,1,0,2	15,15,10,16	126	99	0.376593951008	1.0	0.047,0.136,0.03,0.0	0.136,0.05,0.0,0.089	-0.016
1887	"LOC114872775"	NA	chrOU015504.1	+	12626862	12626904	12626665	12626704	12627131	12627244	1887	203,121,131,97	4,0,1,1	94,103,106,129	0,1,0,1	141	99	1	1.0	0.973,1.0,0.989,0.986	1.0,0.986,1.0,0.989	-0.007
1889	"LOC114876395"	NA	chrOU015504.1	-	12430505	12430537	12429865	12429963	12431892	12431997	1889	0,1,1,2	49,32,31,19	0,0,0,0	29,34,28,37	131	99	1	1.0	0.0,0.023,0.024,0.074	0.0,0.0,0.0,0.0	0.03
1890	"LOC114876395"	NA	chrOU015504.1	-	12432468	12432609	12432282	12432401	12432688	12432814	1890	172,100,79,82	0,0,0,0	99,106,104,119	0,0,1,0	240	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.977,1.0	0.006
1891	"LOC114871920"	NA	chrOU015506.1	-	5119923	5120049	5119581	5119733	5120175	5120321	1891	32,23,18,17	1,0,0,2	22,18,16,32	1,3,1,3	225	99	0.00530313539956	0.31252804676830037	0.934,1.0,1.0,0.789	0.906,0.725,0.876,0.824	0.098
1892	"LOC114871832"	NA	chrOU015504.1	+	16217046	16217260	16216728	16216894	16217647	16218013	1892	1,0,0,0	1,0,0,0	1,0,0,1	0,0,0,0	313	99	1	1.0	0.24,NA,NA,NA	1.0,NA,NA,1.0	-0.76
1893	"LOC114883240"	NA	chrOU015504.1	+	13898693	13898828	13898195	13898278	13899064	13899165	1893	8,4,3,1	0,0,0,0	1,2,3,13	1,0,0,0	234	99	1	1.0	1.0,1.0,1.0,1.0	0.297,1.0,1.0,1.0	0.176
1894	"LOC114877394"	NA	chrOU015518.1	-	4045549	4045854	4045124	4045479	4047035	4047256	1894	7473,4229,5203,4018	1,0,0,0	3288,3546,3141,4253	0,0,0,0	404	99	1	1.0	0.999,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.0
1895	"LOC114873163"	NA	chrOU015509.1	+	5206	5280	5062	5105	5636	5790	1895	117,55,70,53	2,1,0,0	52,53,59,46	1,0,3,1	173	99	0.365503509388	1.0	0.971,0.969,1.0,1.0	0.967,1.0,0.918,0.963	0.023
1896	"LOC114873163"	NA	chrOU015509.1	+	5367	5532	5206	5280	5636	5790	1896	340,199,147,150	0,0,0,0	120,164,166,144	1,0,0,0	264	99	1	1.0	1.0,1.0,1.0,1.0	0.978,1.0,1.0,1.0	0.006
1897	"LOC114873163"	NA	chrOU015509.1	+	6102	6389	5865	5973	6461	6777	1897	671,395,442,244	1,0,2,0	269,304,351,365	0,1,0,1	386	99	1	1.0	0.994,1.0,0.983,1.0	1.0,0.987,1.0,0.989	0.0
1898	"LOC114872828"	NA	chrOU015504.1	+	13352437	13352563	13351651	13351949	13352899	13353079	1898	66,39,47,31	0,0,0,1	35,38,49,46	0,0,0,0	225	99	1	1.0	1.0,1.0,1.0,0.932	1.0,1.0,1.0,1.0	-0.017
1899	"LOC114872828"	NA	chrOU015504.1	+	13352637	13352777	13352437	13352563	13352899	13353079	1899	180,124,139,89	3,0,2,3	63,98,108,105	1,1,0,0	239	99	0.127409367195	1.0	0.961,1.0,0.966,0.925	0.963,0.976,1.0,1.0	-0.022
1900	"LOC114874017"	NA	chrOU015510.1	-	506309	509914	505899	505964	511120	511335	1900	512,229,322,236	0,0,0,1	242,279,215,434	0,1,0,0	3704	99	1	1.0	1.0,1.0,1.0,0.863	1.0,0.882,1.0,1.0	-0.005
1901	"LOC114874017"	NA	chrOU015510.1	-	511120	511335	506309	509914	511941	512258	1901	26,12,28,20	0,0,0,1	16,15,19,44	0,0,0,0	314	99	1	1.0	1.0,1.0,1.0,0.863	1.0,1.0,1.0,1.0	-0.034
1902	"LOC114876364"	NA	chrOU015504.1	-	12552745	12552926	12551879	12552156	12553005	12553076	1902	142,79,78,72	0,1,0,0	91,50,63,82	0,0,0,0	280	99	1	1.0	1.0,0.965,1.0,1.0	1.0,1.0,1.0,1.0	-0.009
1903	"LOC114876364"	NA	chrOU015504.1	-	12555084	12555213	12554540	12554762	12555677	12555902	1903	144,56,52,54	0,1,0,0	86,63,70,113	0,0,0,0	228	99	1	1.0	1.0,0.96,1.0,1.0	1.0,1.0,1.0,1.0	-0.01
1904	"LOC114876364"	NA	chrOU015504.1	-	12558825	12559137	12556298	12556482	12565137	12565226	1904	101,44,61,58	5,6,2,2	60,44,40,88	9,6,3,4	411	99	0.158835585931	1.0	0.83,0.639,0.88,0.875	0.616,0.639,0.763,0.841	0.091
1905	"LOC114876364"	NA	chrOU015504.1	-	12565137	12566985	12556298	12556482	12567240	12567255	1905	206,113,92,84	2,2,0,0	114,96,128,140	0,0,0,0	1947	99	0.66720433196	1.0	0.84,0.742,1.0,1.0	1.0,1.0,1.0,1.0	-0.105
1906	"LOC114879338"	NA	chrOU015512.1	+	6108959	6109136	6108151	6108611	6109587	6109976	1906	164,115,113,87	1,0,0,0	116,134,85,201	0,0,0,0	276	99	1	1.0	0.983,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.004
1907	"LOC114873532"	NA	chrOU015504.1	+	9536927	9537052	9525683	9525779	9540563	9541076	1907	3,2,3,4	1,0,1,0	1,0,1,0	1,0,3,0	224	99	1	1.0	0.57,1.0,0.57,1.0	0.307,NA,0.128,NA	0.567
1908	"LOC114873527"	NA	chrOU015504.1	+	9513985	9514003	9513758	9513912	9514107	9514264	1908	9,1,5,3	48,15,26,16	0,2,2,7	20,14,16,23	117	99	0.526595589916	1.0	0.137,0.053,0.14,0.137	0.0,0.108,0.096,0.205	0.014
1909	"LOC114879566"	NA	chrOU015507.1	+	11943565	11943755	11941185	11941427	11944162	11945388	1909	5381,2950,3029,2213	4,8,2,0	2243,2517,2677,2550	0,0,1,2	289	99	1	1.0	0.998,0.992,0.998,1.0	1.0,1.0,0.999,0.998	-0.002
1910	"LOC114880308"	NA	chrOU015505.1	-	689427	689518	689161	689338	690494	690603	1910	425,251,259,229	0,0,0,0	163,153,223,142	0,1,0,0	190	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.988,1.0,1.0	0.003
1912	"LOC114882882"	NA	chrOU015504.1	-	9381258	9381366	9379936	9380059	9381668	9381943	1912	43,18,13,13	185,96,92,67	14,19,17,31	73,93,72,81	207	99	0.180444922573	1.0	0.1,0.082,0.063,0.085	0.084,0.089,0.101,0.155	-0.025
1913	"LOC114882882"	NA	chrOU015504.1	-	9383836	9384035	9383150	9383507	9385045	9385198	1913	560,279,310,215	1,0,0,1	202,260,215,320	1,0,1,0	298	99	1	1.0	0.995,1.0,1.0,0.986	0.985,1.0,0.986,1.0	0.002
1914	"LOC114873378"	NA	chrOU015514.1	-	7346991	7347283	7346187	7346904	7347355	7347772	1914	101,39,62,43	1,0,0,1	48,24,32,48	0,1,0,1	391	99	1	1.0	0.962,1.0,1.0,0.916	1.0,0.859,1.0,0.924	0.024
1915	"LOC114874823"	NA	chrOU015505.1	+	10099152	10099185	10098815	10098982	10099486	10099561	1915	12,2,6,9	27,16,13,7	5,5,12,9	8,11,9,11	132	99	0.198056452103	1.0	0.25,0.086,0.257,0.491	0.319,0.254,0.5,0.38	-0.092
1916	"LOC114874823"	NA	chrOU015505.1	+	10104195	10104231	10103900	10104114	10104347	10104493	1916	1,1,0,1	33,18,20,15	0,1,1,0	14,7,14,19	135	99	1	1.0	0.022,0.039,0.0,0.047	0.0,0.095,0.05,0.0	-0.009
1917	"LOC114874823"	NA	chrOU015505.1	+	10104216	10104231	10103900	10104114	10104347	10104493	1917	6,5,5,3	33,18,20,15	2,2,4,1	14,7,14,19	114	99	0.261784585814	1.0	0.136,0.194,0.178,0.148	0.11,0.199,0.199,0.044	0.026
1918	"LOC114875760"	NA	chrOU015511.1	-	3292650	3294336	3282873	3283089	3307575	3307664	1918	81,44,44,32	0,0,0,1	54,53,44,59	0,0,0,0	1785	99	1	1.0	1.0,1.0,1.0,0.64	1.0,1.0,1.0,1.0	-0.09
1919	"LOC114878408"	NA	chrOU015507.1	+	11789533	11789569	11789288	11789391	11789817	11789929	1919	10,5,1,3	25,15,14,9	3,7,2,4	15,13,11,10	135	99	0.918201628244	1.0	0.227,0.196,0.05,0.196	0.128,0.283,0.118,0.227	-0.022
1920	"LOC114883067"	NA	chrOU015505.1	+	9247058	9247115	9214743	9214857	9265381	9269473	1920	2,0,0,0	3,1,2,0	0,0,0,0	2,1,1,6	156	99	1	1.0	0.297,0.0,0.0,NA	0.0,0.0,0.0,0.0	0.099
1921	"LOC114871155"	NA	chrOU015508.1	-	1235446	1235576	1229233	1229299	1240521	1240625	1921	26,8,10,13	0,0,1,0	9,12,6,21	0,0,0,0	229	99	1	1.0	1.0,1.0,0.812,1.0	1.0,1.0,1.0,1.0	-0.047
1922	"LOC114871155"	NA	chrOU015508.1	-	1280576	1280721	1280378	1280486	1281168	1281555	1922	0,2,0,0	1,0,0,0	0,0,0,1	0,0,0,0	244	99	1	1.0	0.0,1.0,NA,NA	NA,NA,NA,1.0	-0.5
1923	"LOC114871542"	NA	chrOU015519.1	+	4248050	4248273	4247442	4247680	4248358	4248565	1923	387,181,182,152	0,0,0,0	122,166,185,171	0,1,0,0	322	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.981,1.0,1.0	0.005
1924	"LOC114882969"	NA	chrOU015505.1	+	8967399	8967417	8967167	8967291	8967534	8967704	1924	4,5,1,2	64,46,43,26	0,2,2,2	30,24,21,37	117	99	0.296260255339	1.0	0.05,0.084,0.019,0.061	0.0,0.066,0.075,0.044	0.007
1925	"LOC114883152"	NA	chrOU015504.1	+	15109168	15109318	15107963	15108393	15110189	15110757	1925	36,22,19,12	12,3,8,6	14,11,15,32	8,4,2,12	249	99	0.851993989462	1.0	0.544,0.745,0.486,0.443	0.41,0.522,0.749,0.515	0.005
1926	"LOC114883152"	NA	chrOU015504.1	+	15113723	15113915	15113326	15113625	15114081	15114393	1926	70,21,32,36	1,1,0,0	35,38,25,90	0,0,0,0	291	99	1	1.0	0.96,0.877,1.0,1.0	1.0,1.0,1.0,1.0	-0.041
1927	"LOC114875909"	NA	chrOU015517.1	+	4946253	4946467	4935598	4935801	4950340	4950792	1927	4,5,5,4	1,0,0,0	1,3,3,7	0,0,0,0	313	99	1	1.0	0.559,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.11
1928	"LOC114877263"	NA	chrOU015513.1	+	5673611	5673622	5673252	5673523	5673779	5673868	1928	7,4,3,2	6,7,8,5	2,6,3,9	11,4,10,8	110	99	0.945393826578	1.0	0.512,0.34,0.252,0.265	0.141,0.574,0.213,0.503	-0.015
1929	"LOC114877263"	NA	chrOU015513.1	+	5674654	5674840	5674336	5674576	5674923	5675259	1929	286,211,211,102	2,0,3,0	82,154,154,222	0,0,0,0	285	99	1	1.0	0.98,1.0,0.961,1.0	1.0,1.0,1.0,1.0	-0.015
1930	"LOC114883033"	NA	chrOU015505.1	+	9076896	9076931	9076175	9076817	9077813	9077922	1930	8,1,2,3	27,14,13,9	4,3,1,1	11,10,7,11	134	99	0.816570282061	1.0	0.18,0.05,0.102,0.198	0.212,0.181,0.095,0.063	-0.005
1931	"LOC114883033"	NA	chrOU015505.1	+	9076896	9077300	9076175	9076817	9077813	9077922	1931	103,35,51,73	27,14,13,9	61,63,52,58	11,10,7,11	503	99	0.16697740966	1.0	0.429,0.33,0.436,0.615	0.522,0.554,0.594,0.509	-0.092
1932	"LOC114883033"	NA	chrOU015505.1	+	9077813	9077922	9075817	9075906	9078226	9078288	1932	85,44,36,37	9,3,3,7	38,44,31,50	1,5,1,0	208	99	0.00593562967304	0.3337566446427721	0.818,0.875,0.851,0.716	0.948,0.807,0.937,1.0	-0.108
1933	"LOC114883033"	NA	chrOU015505.1	+	9077813	9077922	9076175	9076817	9078757	9078941	1933	43,21,23,17	0,0,0,0	23,18,20,23	0,1,0,0	208	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.895,1.0,1.0	0.026
1934	"LOC114883033"	NA	chrOU015505.1	+	9077813	9077922	9076175	9077012	9078226	9078288	1934	86,46,38,38	0,0,0,0	38,43,32,49	2,0,0,0	208	99	1	1.0	1.0,1.0,1.0,1.0	0.9,1.0,1.0,1.0	0.025
1935	"LOC114883033"	NA	chrOU015505.1	+	9077813	9077922	9076175	9077012	9078757	9078941	1935	17,9,12,9	0,0,1,1	12,8,14,13	0,0,0,0	208	99	1	1.0	1.0,1.0,0.851,0.811	1.0,1.0,1.0,1.0	-0.085
1936	"LOC114883033"	NA	chrOU015505.1	+	9077813	9077922	9076175	9077127	9078757	9078941	1936	28,15,17,16	0,0,3,1	14,15,22,18	1,1,1,0	208	99	1	1.0	1.0,1.0,0.73,0.884	0.87,0.877,0.913,1.0	-0.012
1937	"LOC114883033"	NA	chrOU015505.1	+	9077813	9077922	9076896	9076931	9078226	9078288	1937	90,47,38,39	0,1,0,0	41,45,34,50	0,0,0,0	208	99	1	1.0	1.0,0.957,1.0,1.0	1.0,1.0,1.0,1.0	-0.011
1938	"LOC114883033"	NA	chrOU015505.1	+	9078226	9078288	9076175	9077012	9078757	9078941	1938	31,13,8,8	0,0,1,1	13,11,12,14	0,0,0,0	161	99	1	1.0	1.0,1.0,0.831,0.831	1.0,1.0,1.0,1.0	-0.085
1939	"LOC114883033"	NA	chrOU015505.1	+	9078226	9078288	9077813	9077922	9078748	9078941	1939	87,38,35,31	1,0,0,0	34,43,29,44	0,0,0,0	161	99	1	1.0	0.982,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.004
1940	"LOC114883033"	NA	chrOU015505.1	+	9078226	9078288	9077813	9077922	9078757	9078941	1940	99,46,32,33	9,2,4,1	36,45,33,43	4,4,8,5	161	99	0.103509799216	1.0	0.871,0.934,0.831,0.953	0.847,0.874,0.717,0.841	0.078
1941	"LOC114883033"	NA	chrOU015505.1	+	9079984	9080002	9079259	9079575	9080551	9080962	1941	5,2,4,0	103,43,50,47	2,3,3,2	50,61,45,52	117	99	0.889691279184	1.0	0.039,0.038,0.063,0.0	0.033,0.04,0.053,0.032	-0.004
1942	"LOC114883033"	NA	chrOU015505.1	+	9082280	9082401	9081909	9082156	9082604	9082765	1942	103,59,66,48	1,0,0,0	52,63,59,49	0,0,0,0	220	99	1	1.0	0.979,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.005
1943	"LOC114883033"	NA	chrOU015505.1	+	9082280	9082539	9081909	9082156	9082604	9082765	1943	323,177,185,137	1,0,0,0	147,185,158,142	0,0,0,0	358	99	1	1.0	0.989,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.003
1944	"LOC114871337"	NA	chrOU015515.1	+	3133363	3133468	3130976	3132280	3144840	3145609	1944	0,0,1,0	2,0,3,5	0,0,0,1	2,2,1,6	204	99	1	1.0	0.0,NA,0.139,0.0	0.0,0.0,0.0,0.075	0.028
1945	"LOC114871483"	NA	chrOU015519.1	+	4312217	4312468	4309164	4309264	4313685	4316690	1945	24,33,18,16	0,0,1,1	16,12,15,22	2,0,0,0	350	99	1	1.0	1.0,1.0,0.836,0.819	0.694,1.0,1.0,1.0	-0.01
1947	"LOC114871483"	NA	chrOU015519.1	+	4312268	4312468	4309161	4309264	4313685	4316690	1947	23,33,17,16	0,0,1,1	13,12,12,22	2,0,0,0	299	99	1	1.0	1.0,1.0,0.849,0.841	0.683,1.0,1.0,1.0	0.002
1949	"LOC114871483"	NA	chrOU015519.1	+	4312285	4312468	4309195	4309264	4313685	4316690	1949	22,32,16,16	0,0,1,1	13,13,12,22	2,0,0,0	282	99	1	1.0	1.0,1.0,0.849,0.849	0.695,1.0,1.0,1.0	0.001
1951	"LOC114874012"	NA	chrOU015510.1	+	647711	648112	647237	647643	648178	648717	1951	175,94,101,82	0,0,0,1	73,107,99,81	0,0,0,0	500	99	1	1.0	1.0,1.0,1.0,0.942	1.0,1.0,1.0,1.0	-0.014
1952	"LOC114877891"	NA	chrOU015519.1	-	2766339	2767155	2764959	2766089	2768583	2769003	1952	708,376,384,226	49,33,29,13	300,336,276,424	20,20,18,23	915	99	0.249845634663	1.0	0.61,0.552,0.589,0.653	0.619,0.645,0.624,0.666	-0.037
1953	"LOC114874706"	NA	chrOU015507.1	-	2063545	2063644	2063133	2063451	2063716	2063881	1953	162,71,83,70	9,6,4,7	71,67,84,73	3,3,1,0	198	99	0.00119756904582	0.12655474384353363	0.9,0.855,0.912,0.833	0.922,0.918,0.977,1.0	-0.079
1954	"LOC114880368"	NA	chrOU015509.1	+	1636207	1636739	1635358	1635470	1636930	1637045	1954	1644,929,1037,623	0,0,0,0	554,762,711,1234	1,0,0,0	631	99	1	1.0	1.0,1.0,1.0,1.0	0.989,1.0,1.0,1.0	0.003
1955	"LOC114880069"	NA	chrOU015519.1	+	8050918	8050979	8050619	8050766	8051578	8053529	1955	87,47,57,43	0,0,1,2	51,43,48,46	0,0,0,0	160	99	1	1.0	1.0,1.0,0.972,0.93	1.0,1.0,1.0,1.0	-0.024
1956	"LOC114880069"	NA	chrOU015519.1	+	8051258	8051387	8050918	8050979	8051578	8053518	1956	6,3,9,9	61,28,33,26	2,8,11,10	26,31,28,29	228	99	0.21697090983	1.0	0.041,0.044,0.106,0.131	0.032,0.101,0.146,0.13	-0.022
1957	"LOC114875983"	NA	chrOU015514.1	-	6069716	6069804	6069236	6069463	6070047	6070299	1957	162,59,58,81	5,2,4,10	55,67,55,79	1,3,0,5	187	99	0.0678861621401	1.0	0.945,0.94,0.885,0.811	0.967,0.922,1.0,0.893	-0.05
1958	"LOC114875983"	NA	chrOU015514.1	-	6070047	6070299	6069236	6069463	6072506	6072992	1958	235,103,102,91	1,0,0,0	57,81,62,82	0,0,0,0	351	99	1	1.0	0.985,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.004
1959	"LOC114875983"	NA	chrOU015514.1	-	6070047	6070299	6069236	6069463	6077544	6077790	1959	236,103,102,91	3,1,0,1	57,81,62,82	0,1,0,0	351	99	0.576954171125	1.0	0.957,0.967,1.0,0.962	1.0,0.958,1.0,1.0	-0.018
1960	"LOC114875983"	NA	chrOU015514.1	-	6070372	6070560	6070047	6070299	6072506	6072992	1960	234,115,128,106	1,0,0,0	71,110,96,103	0,0,0,0	287	99	1	1.0	0.988,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.003
1961	"LOC114875983"	NA	chrOU015514.1	-	6070372	6070560	6070047	6070299	6077544	6077790	1961	237,117,126,97	2,0,0,0	76,118,106,109	0,0,0,0	287	99	1	1.0	0.976,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.006
1962	"LOC114875983"	NA	chrOU015514.1	-	6077544	6077790	6070372	6070560	6101768	6102254	1962	123,56,55,42	3,1,2,2	45,62,48,48	0,0,0,0	345	99	0.00866978883978	0.38786230510227465	0.922,0.941,0.888,0.858	1.0,1.0,1.0,1.0	-0.098
1963	"LOC114871020"	NA	chrOU015508.1	+	1862918	1863118	1862627	1862832	1863946	1864156	1963	296,158,185,136	0,0,0,0	135,146,133,222	1,0,0,0	299	99	1	1.0	1.0,1.0,1.0,1.0	0.978,1.0,1.0,1.0	0.006
1964	"LOC114871020"	NA	chrOU015508.1	+	1862918	1863118	1862627	1862832	1863985	1864156	1964	214,121,125,97	1,0,0,0	100,99,99,159	0,0,0,0	299	99	1	1.0	0.986,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.004
1965	"LOC114882902"	NA	chrOU015504.1	-	9053161	9053294	9048342	9049013	9056305	9056872	1965	73,77,41,36	0,1,0,0	18,48,33,56	0,0,0,0	232	99	1	1.0	1.0,0.97,1.0,1.0	1.0,1.0,1.0,1.0	-0.008
1966	"LOC114882902"	NA	chrOU015504.1	-	9055116	9055484	9053161	9053294	9056305	9056872	1966	233,181,129,119	1,1,0,0	83,116,74,182	0,1,0,1	467	99	1	1.0	0.98,0.975,1.0,1.0	1.0,0.961,1.0,0.975	0.005
1967	"LOC114882902"	NA	chrOU015504.1	-	9055116	9055487	9053161	9053294	9056305	9056872	1967	250,189,139,122	1,1,0,0	86,127,76,205	0,1,0,1	470	99	1	1.0	0.981,0.975,1.0,1.0	1.0,0.964,1.0,0.977	0.004
1968	"LOC114872679"	NA	chrOU015506.1	-	1612667	1612792	1612258	1612460	1613145	1613287	1968	54,23,33,20	1,0,0,0	19,12,21,24	0,0,0,0	224	99	1	1.0	0.96,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.01
1969	"LOC114872679"	NA	chrOU015506.1	-	1612667	1612792	1612258	1612460	1613298	1613472	1969	79,37,48,34	1,0,0,0	32,27,38,37	0,0,0,0	224	99	1	1.0	0.972,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.007
1970	"LOC114873691"	NA	chrOU015516.1	-	9220135	9220691	9219809	9220038	9220975	9221132	1970	162,86,113,50	0,0,0,0	50,85,61,87	0,1,0,0	655	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.928,1.0,1.0	0.018
1973	"LOC114875269"	NA	chrOU015511.1	+	9646208	9646279	9645285	9645400	9646714	9646783	1973	54,37,36,19	24,12,8,3	12,41,31,23	10,12,6,11	170	99	0.52212414332	1.0	0.567,0.642,0.724,0.787	0.411,0.666,0.751,0.549	0.086
1974	"LOC114878435"	NA	chrOU015507.1	-	11732927	11733038	11732518	11732675	11733430	11733606	1974	65,29,45,12	73,46,38,46	25,40,37,23	60,61,58,53	210	99	0.24362170218	1.0	0.296,0.229,0.358,0.11	0.164,0.236,0.231,0.17	0.048
1975	"LOC114878435"	NA	chrOU015507.1	-	11734738	11734851	11734471	11734591	11738836	11739229	1975	160,110,91,72	0,0,0,0	96,88,113,121	0,0,3,0	212	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.946,1.0	0.014
1976	"LOC114882871"	NA	chrOU015518.1	+	3280764	3280827	3208106	3208199	3315938	3316197	1976	2,2,2,4	0,1,0,1	1,3,2,4	0,0,0,0	162	99	1	1.0	1.0,0.55,1.0,0.71	1.0,1.0,1.0,1.0	-0.185
1979	"LOC114882871"	NA	chrOU015518.1	+	3436374	3436478	3434591	3436116	3436866	3437247	1979	11,14,10,10	0,0,0,0	10,9,11,34	0,1,0,1	203	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.814,1.0,0.943	0.061
1980	"LOC114882871"	NA	chrOU015518.1	+	3439448	3439615	3437558	3437642	3441759	3445721	1980	9,5,5,5	3,2,4,4	4,7,2,10	3,1,0,5	266	99	0.418033669069	1.0	0.528,0.482,0.318,0.318	0.332,0.723,1.0,0.427	-0.209
1981	"LOC114878742"	NA	chrOU015506.1	+	2820701	2820967	2816479	2816656	2821513	2821644	1981	9166,5430,5353,3781	1,0,0,0	3370,5487,3982,8923	0,0,0,0	365	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0	0.0
1982	"LOC114878742"	NA	chrOU015506.1	+	2822259	2822442	2821838	2822044	2822517	2822754	1982	9880,5411,6358,4246	1,0,1,0	3813,5449,4224,9122	0,0,0,0	282	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0	0.0
1983	"LOC114882923"	NA	chrOU015504.1	-	8498114	8498225	8497832	8497925	8498740	8498913	1983	13,13,11,17	55,47,39,30	8,16,35,14	37,38,60,38	210	99	0.236910624141	1.0	0.1,0.115,0.117,0.211	0.093,0.166,0.216,0.148	-0.02
1984	"LOC114882923"	NA	chrOU015504.1	-	8499761	8499879	8499499	8499661	8500041	8500182	1984	186,99,102,70	2,2,1,0	89,107,127,109	0,1,0,0	217	99	0.665208658477	1.0	0.977,0.958,0.979,1.0	1.0,0.98,1.0,1.0	-0.016
1985	"LOC114882923"	NA	chrOU015504.1	-	8500041	8500182	8499761	8499879	8501271	8501449	1985	144,80,76,55	1,0,0,0	73,68,98,85	1,0,0,0	240	99	1	1.0	0.983,1.0,1.0,1.0	0.968,1.0,1.0,1.0	0.004
1986	"LOC114882923"	NA	chrOU015504.1	-	8500041	8500182	8499761	8499879	8501336	8501464	1986	137,75,75,48	1,0,0,1	72,81,96,88	0,0,1,0	240	99	1	1.0	0.983,1.0,1.0,0.952	1.0,1.0,0.975,1.0	-0.01
1987	"LOC114882923"	NA	chrOU015504.1	-	8500041	8500182	8499761	8499879	8501426	8501509	1987	131,75,64,46	2,0,0,0	70,65,93,82	0,0,0,1	240	99	1	1.0	0.964,1.0,1.0,1.0	1.0,1.0,1.0,0.971	-0.002
1988	"LOC114880748"	NA	chrOU015510.1	+	21895	22211	21571	21621	22504	22680	1988	550,324,298,244	11,10,5,3	219,235,271,256	9,13,11,4	415	99	0.0195821658949	0.577014878701164	0.923,0.885,0.934,0.951	0.853,0.812,0.855,0.939	0.058
1989	"LOC114880748"	NA	chrOU015510.1	+	21895	22211	21600	21617	22504	22680	1989	544,324,296,241	0,2,1,0	214,233,264,251	1,1,0,0	415	99	1	1.0	1.0,0.975,0.986,1.0	0.981,0.982,1.0,1.0	-0.0
1990	"LOC114880748"	NA	chrOU015510.1	+	21965	22211	21571	21621	22504	22680	1990	466,284,269,217	11,10,5,3	195,205,240,224	9,13,11,4	345	99	0.0211441938396	0.5955361583996782	0.924,0.891,0.939,0.954	0.861,0.819,0.862,0.941	0.056
1991	"LOC114880748"	NA	chrOU015510.1	+	21965	22211	21586	21617	22504	22680	1991	456,280,268,215	0,2,1,0	194,201,235,222	1,1,0,0	345	99	1	1.0	1.0,0.976,0.987,1.0	0.982,0.983,1.0,1.0	-0.0
1992	"LOC114877021"	NA	chrOU015516.1	+	5167121	5167386	5152456	5152843	5171047	5171248	1992	217,158,121,69	0,0,0,0	87,124,203,176	0,1,0,0	364	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.971,1.0,1.0	0.007
1993	"LOC114874477"	NA	chrOU015509.1	+	4487478	4487654	4483375	4483705	4488094	4488180	1993	18,5,6,3	14,4,3,9	7,7,5,9	9,9,4,3	275	99	0.834178901118	1.0	0.316,0.31,0.419,0.107	0.219,0.219,0.31,0.519	-0.029
1994	"LOC114874477"	NA	chrOU015509.1	+	4488094	4488180	4487478	4487654	4488964	4489286	1994	16,8,8,7	5,3,3,3	11,9,9,7	3,5,2,7	185	99	0.626912982143	1.0	0.631,0.588,0.588,0.555	0.662,0.491,0.707,0.349	0.038
1995	"LOC114882926"	NA	chrOU015504.1	+	8485759	8485897	8485219	8485472	8486579	8486888	1995	6496,4141,4677,2195	0,1,0,0	1691,3347,2372,1416	0,0,0,0	237	99	1	1.0	1.0,0.999,1.0,1.0	1.0,1.0,1.0,1.0	-0.0
1996	"LOC114871680"	NA	chrOU015506.1	+	4284074	4284455	4283401	4283649	4286178	4286585	1996	0,0,0,1	1,0,0,0	6,0,2,2	0,2,0,0	480	99	1	1.0	0.0,NA,NA,1.0	1.0,0.0,1.0,1.0	-0.25
1997	"LOC114874790"	NA	chrOU015505.1	-	9803730	9804803	9800400	9800610	9815859	9815990	1997	6,1,1,0	4,0,5,0	3,2,0,0	2,2,2,1	1172	99	1	1.0	0.112,1.0,0.017,NA	0.112,0.078,0.0,0.0	0.329
