GO.ID,Term,Annotated,Significant,Expected,classicFisher,classicFisherPadj
GO:0033674,positive regulation of kinase activity,79,2,0.86,0.21063,1
GO:0050795,regulation of behavior,79,2,0.86,0.21063,1
GO:0042327,positive regulation of phosphorylation,147,3,1.59,0.21274,1
GO:0007317,regulation of pole plasm oskar mRNA loca...,22,1,0.24,0.21329,1
GO:0032465,regulation of cytokinesis,22,1,0.24,0.21329,1
GO:0035071,salivary gland cell autophagic cell deat...,22,1,0.24,0.21329,1
GO:0043523,regulation of neuron apoptotic process,22,1,0.24,0.21329,1
GO:0060281,regulation of oocyte development,22,1,0.24,0.21329,1
GO:0042180,cellular ketone metabolic process,80,2,0.87,0.21461,1
GO:0048066,developmental pigmentation,80,2,0.87,0.21461,1
GO:0016358,dendrite development,148,3,1.6,0.21556,1
GO:0045184,establishment of protein localization,533,8,5.77,0.21746,1
GO:0002064,epithelial cell development,297,5,3.22,0.21824,1
GO:0008298,intracellular mRNA localization,81,2,0.88,0.2186,1
GO:0002052,positive regulation of neuroblast prolif...,23,1,0.25,0.22183,1
GO:0007549,dosage compensation,23,1,0.25,0.22183,1
GO:0014065,phosphatidylinositol 3-kinase signaling,23,1,0.25,0.22183,1
GO:0032007,negative regulation of TOR signaling,23,1,0.25,0.22183,1
GO:0042045,epithelial fluid transport,23,1,0.25,0.22183,1
GO:0048102,autophagic cell death,23,1,0.25,0.22183,1
GO:0048489,synaptic vesicle transport,23,1,0.25,0.22183,1
GO:0070633,transepithelial transport,23,1,0.25,0.22183,1
GO:0097193,intrinsic apoptotic signaling pathway,23,1,0.25,0.22183,1
GO:1900073,regulation of neuromuscular synaptic tra...,23,1,0.25,0.22183,1
GO:1902875,regulation of embryonic pattern specific...,23,1,0.25,0.22183,1
GO:0006974,cellular response to DNA damage stimulus,224,4,2.43,0.22387,1
GO:0071103,DNA conformation change,151,3,1.64,0.2241,1
GO:0051726,regulation of cell cycle,302,5,3.27,0.22815,1
GO:0007484,imaginal disc-derived genitalia developm...,24,1,0.26,0.23029,1
GO:0016476,regulation of embryonic cell shape,24,1,0.26,0.23029,1
GO:0045752,positive regulation of Toll signaling pa...,24,1,0.26,0.23029,1
GO:0046661,male sex differentiation,24,1,0.26,0.23029,1
GO:0051402,neuron apoptotic process,24,1,0.26,0.23029,1
GO:1904580,regulation of intracellular mRNA localiz...,24,1,0.26,0.23029,1
GO:2000179,positive regulation of neural precursor ...,24,1,0.26,0.23029,1
GO:2000331,regulation of terminal button organizati...,24,1,0.26,0.23029,1
GO:0051247,positive regulation of protein metabolic...,305,5,3.3,0.23416,1
GO:0031345,negative regulation of cell projection o...,25,1,0.27,0.23865,1
GO:0031507,heterochromatin assembly,25,1,0.27,0.23865,1
GO:0051294,establishment of spindle orientation,25,1,0.27,0.23865,1
GO:0099174,regulation of presynapse organization,25,1,0.27,0.23865,1
GO:0007219,Notch signaling pathway,88,2,0.95,0.24667,1
GO:0010721,negative regulation of cell development,88,2,0.95,0.24667,1
GO:0071840,cellular component organization or bioge...,2557,31,27.69,0.2469,1
GO:0007062,sister chromatid cohesion,26,1,0.28,0.24693,1
GO:0031935,regulation of chromatin silencing,26,1,0.28,0.24693,1
GO:0040001,establishment of mitotic spindle localiz...,26,1,0.28,0.24693,1
GO:0044837,actomyosin contractile ring organization,26,1,0.28,0.24693,1
GO:0046621,negative regulation of organ growth,26,1,0.28,0.24693,1
GO:2000648,positive regulation of stem cell prolife...,26,1,0.28,0.24693,1
GO:0010562,positive regulation of phosphorus metabo...,160,3,1.73,0.25009,1
GO:0045937,positive regulation of phosphate metabol...,160,3,1.73,0.25009,1
GO:0007286,spermatid development,89,2,0.96,0.2507,1
GO:0051347,positive regulation of transferase activ...,89,2,0.96,0.2507,1
GO:0007349,cellularization,90,2,0.97,0.25473,1
GO:0043473,pigmentation,90,2,0.97,0.25473,1
GO:0006378,mRNA polyadenylation,27,1,0.29,0.25511,1
GO:0010507,negative regulation of autophagy,27,1,0.29,0.25511,1
GO:0010669,epithelial structure maintenance,27,1,0.29,0.25511,1
GO:0015850,organic hydroxy compound transport,27,1,0.29,0.25511,1
GO:0036335,intestinal stem cell homeostasis,27,1,0.29,0.25511,1
GO:0043954,cellular component maintenance,27,1,0.29,0.25511,1
GO:0046627,negative regulation of insulin receptor ...,27,1,0.29,0.25511,1
GO:0051098,regulation of binding,27,1,0.29,0.25511,1
GO:0070050,neuron cellular homeostasis,27,1,0.29,0.25511,1
GO:0070868,heterochromatin organization involved in...,27,1,0.29,0.25511,1
GO:0097479,synaptic vesicle localization,27,1,0.29,0.25511,1
GO:1900077,negative regulation of cellular response...,27,1,0.29,0.25511,1
GO:1903047,mitotic cell cycle process,316,5,3.42,0.25659,1
GO:0043086,negative regulation of catalytic activit...,91,2,0.99,0.25876,1
GO:0043900,regulation of multi-organism process,91,2,0.99,0.25876,1
GO:0000226,microtubule cytoskeleton organization,319,5,3.45,0.2628,1
GO:0006720,isoprenoid metabolic process,28,1,0.3,0.26321,1
GO:0033227,dsRNA transport,28,1,0.3,0.26321,1
GO:0043631,RNA polyadenylation,28,1,0.3,0.26321,1
GO:0044719,regulation of imaginal disc-derived wing...,28,1,0.3,0.26321,1
GO:0048806,genitalia development,28,1,0.3,0.26321,1
GO:0060966,regulation of gene silencing by RNA,28,1,0.3,0.26321,1
GO:0010033,response to organic substance,482,7,5.22,0.2653,1
GO:0034248,regulation of cellular amide metabolic p...,167,3,1.81,0.27063,1
GO:0007608,sensory perception of smell,94,2,1.02,0.27085,1
GO:1902850,microtubule cytoskeleton organization in...,94,2,1.02,0.27085,1
GO:0000212,meiotic spindle organization,29,1,0.31,0.27122,1
GO:0030317,flagellated sperm motility,29,1,0.31,0.27122,1
GO:0033157,regulation of intracellular protein tran...,29,1,0.31,0.27122,1
GO:0044550,secondary metabolite biosynthetic proces...,29,1,0.31,0.27122,1
GO:0045197,establishment or maintenance of epitheli...,29,1,0.31,0.27122,1
GO:0048015,phosphatidylinositol-mediated signaling,29,1,0.31,0.27122,1
GO:0048814,regulation of dendrite morphogenesis,29,1,0.31,0.27122,1
GO:0050708,regulation of protein secretion,29,1,0.31,0.27122,1
GO:0097722,sperm motility,29,1,0.31,0.27122,1
GO:0098930,axonal transport,29,1,0.31,0.27122,1
GO:0048515,spermatid differentiation,95,2,1.03,0.27489,1
GO:2000241,regulation of reproductive process,96,2,1.04,0.27892,1
GO:0000302,response to reactive oxygen species,30,1,0.32,0.27914,1
GO:0007006,mitochondrial membrane organization,30,1,0.32,0.27914,1
GO:0010821,regulation of mitochondrion organization,30,1,0.32,0.27914,1
GO:0048017,inositol lipid-mediated signaling,30,1,0.32,0.27914,1
GO:1903532,positive regulation of secretion by cell,30,1,0.32,0.27914,1
GO:0050684,regulation of mRNA processing,97,2,1.05,0.28295,1
GO:0010817,regulation of hormone levels,98,2,1.06,0.28698,1
GO:0019827,stem cell population maintenance,98,2,1.06,0.28698,1
GO:0098727,maintenance of cell number,98,2,1.06,0.28698,1
GO:0009612,response to mechanical stimulus,31,1,0.34,0.28698,1
GO:0016318,ommatidial rotation,31,1,0.34,0.28698,1
GO:0016321,female meiosis chromosome segregation,31,1,0.34,0.28698,1
GO:0042044,fluid transport,31,1,0.34,0.28698,1
GO:0046822,regulation of nucleocytoplasmic transpor...,31,1,0.34,0.28698,1
GO:0031399,regulation of protein modification proce...,332,5,3.59,0.29012,1
GO:0097305,response to alcohol,99,2,1.07,0.291,1
GO:0031401,positive regulation of protein modificat...,174,3,1.88,0.29136,1
GO:0008283,cell population proliferation,333,5,3.61,0.29224,1
GO:0031396,regulation of protein ubiquitination,32,1,0.35,0.29474,1
GO:0046330,positive regulation of JNK cascade,32,1,0.35,0.29474,1
GO:0051047,positive regulation of secretion,32,1,0.35,0.29474,1
GO:0051293,establishment of spindle localization,32,1,0.35,0.29474,1
GO:1901215,negative regulation of neuron death,32,1,0.35,0.29474,1
GO:0016192,vesicle-mediated transport,500,7,5.41,0.29633,1
GO:0008038,neuron recognition,101,2,1.09,0.29905,1
GO:0022402,cell cycle process,503,7,5.45,0.30159,1
GO:0008345,larval locomotory behavior,33,1,0.36,0.30241,1
GO:0010212,response to ionizing radiation,33,1,0.36,0.30241,1
GO:0051653,spindle localization,33,1,0.36,0.30241,1
GO:0090307,mitotic spindle assembly,33,1,0.36,0.30241,1
GO:0006913,nucleocytoplasmic transport,102,2,1.1,0.30307,1
GO:0051169,nuclear transport,102,2,1.1,0.30307,1
GO:0006325,chromatin organization,341,5,3.69,0.30935,1
GO:0032874,positive regulation of stress-activated ...,34,1,0.37,0.31,1
GO:0036099,female germ-line stem cell population ma...,34,1,0.37,0.31,1
GO:0042078,germ-line stem cell division,34,1,0.37,0.31,1
GO:0048167,regulation of synaptic plasticity,34,1,0.37,0.31,1
GO:0051222,positive regulation of protein transport,34,1,0.37,0.31,1
GO:0070304,positive regulation of stress-activated ...,34,1,0.37,0.31,1
GO:0007431,salivary gland development,104,2,1.13,0.3111,1
GO:0035272,exocrine system development,104,2,1.13,0.3111,1
GO:0000910,cytokinesis,105,2,1.14,0.3151,1
GO:0002791,regulation of peptide secretion,35,1,0.38,0.31751,1
GO:0007310,oocyte dorsal/ventral axis specification,35,1,0.38,0.31751,1
GO:0008407,chaeta morphogenesis,35,1,0.38,0.31751,1
GO:0031099,regeneration,35,1,0.38,0.31751,1
GO:0035159,"regulation of tube length, open tracheal...",35,1,0.38,0.31751,1
GO:1904951,positive regulation of establishment of ...,35,1,0.38,0.31751,1
GO:0043933,protein-containing complex subunit organ...,597,8,6.46,0.31777,1
GO:0080134,regulation of response to stress,263,4,2.85,0.31778,1
GO:0008037,cell recognition,106,2,1.15,0.3191,1
GO:0045786,negative regulation of cell cycle,106,2,1.15,0.3191,1
GO:0045892,"negative regulation of transcription, DN...",347,5,3.76,0.32228,1
GO:0032989,cellular component morphogenesis,515,7,5.58,0.32282,1
GO:0042440,pigment metabolic process,107,2,1.16,0.3231,1
GO:0040007,growth,431,6,4.67,0.32346,1
GO:0035088,establishment or maintenance of apical/b...,36,1,0.39,0.32494,1
GO:0045746,negative regulation of Notch signaling p...,36,1,0.39,0.32494,1
GO:0061245,establishment or maintenance of bipolar ...,36,1,0.39,0.32494,1
GO:0120192,tight junction assembly,36,1,0.39,0.32494,1
GO:0120193,tight junction organization,36,1,0.39,0.32494,1
GO:1903429,regulation of cell maturation,36,1,0.39,0.32494,1
GO:0007169,transmembrane receptor protein tyrosine ...,187,3,2.02,0.33013,1
GO:0030707,ovarian follicle cell development,268,4,2.9,0.33017,1
GO:0034470,ncRNA processing,268,4,2.9,0.33017,1
GO:0045665,negative regulation of neuron differenti...,37,1,0.4,0.33229,1
GO:0050802,"circadian sleep/wake cycle, sleep",37,1,0.4,0.33229,1
GO:1902115,regulation of organelle assembly,37,1,0.4,0.33229,1
GO:0002066,columnar/cuboidal epithelial cell develo...,269,4,2.91,0.33265,1
GO:0051276,chromosome organization,524,7,5.67,0.33892,1
GO:0008592,regulation of Toll signaling pathway,38,1,0.41,0.33956,1
GO:0032506,cytokinetic process,38,1,0.41,0.33956,1
GO:0045886,negative regulation of synaptic growth a...,38,1,0.41,0.33956,1
GO:1903320,regulation of protein modification by sm...,38,1,0.41,0.33956,1
GO:1904397,negative regulation of neuromuscular jun...,38,1,0.41,0.33956,1
GO:1902679,negative regulation of RNA biosynthetic ...,355,5,3.84,0.33962,1
GO:1903507,negative regulation of nucleic acid-temp...,355,5,3.84,0.33962,1
GO:0051964,negative regulation of synapse assembly,39,1,0.42,0.34675,1
GO:0060294,cilium movement involved in cell motilit...,39,1,0.42,0.34675,1
GO:1905809,negative regulation of synapse organizat...,39,1,0.42,0.34675,1
GO:2000647,negative regulation of stem cell prolife...,39,1,0.42,0.34675,1
GO:0009620,response to fungus,40,1,0.43,0.35386,1
GO:0033206,meiotic cytokinesis,40,1,0.43,0.35386,1
GO:0071166,ribonucleoprotein complex localization,40,1,0.43,0.35386,1
GO:0071426,ribonucleoprotein complex export from nu...,40,1,0.43,0.35386,1
GO:1901889,negative regulation of cell junction ass...,40,1,0.43,0.35386,1
GO:0007163,establishment or maintenance of cell pol...,195,3,2.11,0.35402,1
GO:0007051,spindle organization,115,2,1.25,0.35485,1
GO:0007610,behavior,450,6,4.87,0.36068,1
GO:0008039,synaptic target recognition,41,1,0.44,0.3609,1
GO:0022410,circadian sleep/wake cycle process,41,1,0.44,0.3609,1
GO:0031124,mRNA 3'-end processing,41,1,0.44,0.3609,1
GO:0042593,glucose homeostasis,41,1,0.44,0.3609,1
GO:0045456,ecdysteroid biosynthetic process,41,1,0.44,0.3609,1
GO:0045570,regulation of imaginal disc growth,41,1,0.44,0.3609,1
GO:0046777,protein autophosphorylation,41,1,0.44,0.3609,1
GO:0120178,steroid hormone biosynthetic process,41,1,0.44,0.3609,1
GO:0044092,negative regulation of molecular functio...,118,2,1.28,0.36663,1
GO:0045859,regulation of protein kinase activity,118,2,1.28,0.36663,1
GO:1902532,negative regulation of intracellular sig...,118,2,1.28,0.36663,1
GO:0008049,male courtship behavior,42,1,0.45,0.36786,1
GO:0030490,maturation of SSU-rRNA,42,1,0.45,0.36786,1
GO:0050773,regulation of dendrite development,42,1,0.45,0.36786,1
GO:0051302,regulation of cell division,42,1,0.45,0.36786,1
GO:0051607,defense response to virus,42,1,0.45,0.36786,1
GO:0051253,negative regulation of RNA metabolic pro...,370,5,4.01,0.37235,1
GO:0035075,response to ecdysone,43,1,0.47,0.37475,1
GO:0035215,genital disc development,43,1,0.47,0.37475,1
GO:0036314,response to sterol,43,1,0.47,0.37475,1
GO:0046626,regulation of insulin receptor signaling...,43,1,0.47,0.37475,1
GO:0097190,apoptotic signaling pathway,43,1,0.47,0.37475,1
GO:1900076,regulation of cellular response to insul...,43,1,0.47,0.37475,1
GO:0050804,modulation of chemical synaptic transmis...,121,2,1.31,0.37833,1
GO:0099177,regulation of trans-synaptic signaling,121,2,1.31,0.37833,1
GO:0006030,chitin metabolic process,44,1,0.48,0.38156,1
GO:0006909,phagocytosis,44,1,0.48,0.38156,1
GO:0034968,histone lysine methylation,44,1,0.48,0.38156,1
GO:0045596,negative regulation of cell differentiat...,122,2,1.32,0.38222,1
GO:0007606,sensory perception of chemical stimulus,123,2,1.33,0.38609,1
GO:0060179,male mating behavior,45,1,0.49,0.3883,1
GO:1901654,response to ketone,45,1,0.49,0.3883,1
GO:0006464,cellular protein modification process,1173,14,12.7,0.39031,1
GO:0036211,protein modification process,1173,14,12.7,0.39031,1
GO:0008088,axo-dendritic transport,46,1,0.5,0.39497,1
GO:0030537,larval behavior,46,1,0.5,0.39497,1
GO:0034329,cell junction assembly,210,3,2.27,0.39852,1
GO:0045934,negative regulation of nucleobase-contai...,383,5,4.15,0.40078,1
GO:0007602,phototransduction,47,1,0.51,0.40157,1
GO:0031330,negative regulation of cellular cataboli...,47,1,0.51,0.40157,1
GO:0033500,carbohydrate homeostasis,47,1,0.51,0.40157,1
GO:0042745,circadian sleep/wake cycle,47,1,0.51,0.40157,1
GO:0045451,pole plasm oskar mRNA localization,47,1,0.51,0.40157,1
GO:0051172,negative regulation of nitrogen compound...,562,7,6.09,0.40793,1
GO:0001539,cilium or flagellum-dependent cell motil...,48,1,0.52,0.40809,1
GO:0035151,"regulation of tube size, open tracheal s...",48,1,0.52,0.40809,1
GO:0042446,hormone biosynthetic process,48,1,0.52,0.40809,1
GO:0051052,regulation of DNA metabolic process,48,1,0.52,0.40809,1
GO:0060285,cilium-dependent cell motility,48,1,0.52,0.40809,1
GO:0030162,regulation of proteolysis,130,2,1.41,0.41289,1
GO:0006606,protein import into nucleus,49,1,0.53,0.41455,1
GO:0009615,response to virus,49,1,0.53,0.41455,1
GO:0009895,negative regulation of catabolic process,49,1,0.53,0.41455,1
GO:0035150,regulation of tube size,49,1,0.53,0.41455,1
GO:0006396,RNA processing,569,7,6.16,0.4207,1
GO:0007422,peripheral nervous system development,50,1,0.54,0.42093,1
GO:0016322,neuron remodeling,50,1,0.54,0.42093,1
GO:0018022,peptidyl-lysine methylation,50,1,0.54,0.42093,1
GO:0030198,extracellular matrix organization,50,1,0.54,0.42093,1
GO:0035082,axoneme assembly,50,1,0.54,0.42093,1
GO:0051170,import into nucleus,50,1,0.54,0.42093,1
GO:0006694,steroid biosynthetic process,51,1,0.55,0.42725,1
GO:0007619,courtship behavior,51,1,0.55,0.42725,1
GO:0019094,pole plasm mRNA localization,51,1,0.55,0.42725,1
GO:0045455,ecdysteroid metabolic process,51,1,0.55,0.42725,1
GO:0006810,transport,1474,17,15.96,0.429,1
GO:2000113,negative regulation of cellular macromol...,398,5,4.31,0.43346,1
GO:0007601,visual perception,52,1,0.56,0.4335,1
GO:0009583,detection of light stimulus,52,1,0.56,0.4335,1
GO:0031497,chromatin assembly,52,1,0.56,0.4335,1
GO:0042551,neuron maturation,52,1,0.56,0.4335,1
GO:1901071,glucosamine-containing compound metaboli...,52,1,0.56,0.4335,1
GO:0009968,negative regulation of signal transducti...,313,4,3.39,0.44169,1
GO:0009893,positive regulation of metabolic process,853,10,9.24,0.44575,1
GO:0016571,histone methylation,54,1,0.58,0.44579,1
GO:0042067,establishment of ommatidial planar polar...,54,1,0.58,0.44579,1
GO:0050953,sensory perception of light stimulus,54,1,0.58,0.44579,1
GO:0022604,regulation of cell morphogenesis,140,2,1.52,0.45018,1
GO:0010558,negative regulation of macromolecule bio...,406,5,4.4,0.45077,1
GO:0007600,sensory perception,228,3,2.47,0.45084,1
GO:0006040,amino sugar metabolic process,55,1,0.6,0.45184,1
GO:0007043,cell-cell junction assembly,55,1,0.6,0.45184,1
GO:0008587,imaginal disc-derived wing margin morpho...,55,1,0.6,0.45184,1
GO:0030010,establishment of cell polarity,55,1,0.6,0.45184,1
GO:0043549,regulation of kinase activity,141,2,1.53,0.45384,1
GO:0051301,cell division,318,4,3.44,0.45387,1
GO:0042181,ketone biosynthetic process,56,1,0.61,0.45783,1
GO:0030866,cortical actin cytoskeleton organization,57,1,0.62,0.46374,1
GO:0033993,response to lipid,57,1,0.62,0.46374,1
GO:0034504,protein localization to nucleus,57,1,0.62,0.46374,1
GO:0051650,establishment of vesicle localization,57,1,0.62,0.46374,1
GO:0048878,chemical homeostasis,233,3,2.52,0.46507,1
GO:0007017,microtubule-based process,413,5,4.47,0.46581,1
GO:0006333,chromatin assembly or disassembly,58,1,0.63,0.4696,1
GO:0008360,regulation of cell shape,58,1,0.63,0.4696,1
GO:0031327,negative regulation of cellular biosynth...,415,5,4.49,0.47009,1
GO:0042274,ribosomal small subunit biogenesis,59,1,0.64,0.47539,1
GO:0071310,cellular response to organic substance,327,4,3.54,0.47558,1
GO:0001932,regulation of protein phosphorylation,237,3,2.57,0.47635,1
GO:0009890,negative regulation of biosynthetic proc...,418,5,4.53,0.47649,1
GO:0034330,cell junction organization,329,4,3.56,0.48036,1
GO:0006997,nucleus organization,60,1,0.65,0.48112,1
GO:0016485,protein processing,60,1,0.65,0.48112,1
GO:0030431,sleep,60,1,0.65,0.48112,1
GO:0060811,intracellular mRNA localization involved...,60,1,0.65,0.48112,1
GO:1902692,regulation of neuroblast proliferation,60,1,0.65,0.48112,1
GO:0051656,establishment of organelle localization,149,2,1.61,0.48261,1
GO:0051234,establishment of localization,1519,17,16.45,0.48394,1
GO:0050807,regulation of synapse organization,150,2,1.62,0.48614,1
GO:0032006,regulation of TOR signaling,61,1,0.66,0.48679,1
GO:0043062,extracellular structure organization,61,1,0.66,0.48679,1
GO:0045475,locomotor rhythm,61,1,0.66,0.48679,1
GO:0046620,regulation of organ growth,61,1,0.66,0.48679,1
GO:0048546,digestive tract morphogenesis,61,1,0.66,0.48679,1
GO:0009314,response to radiation,151,2,1.64,0.48966,1
GO:0002168,instar larval development,62,1,0.67,0.4924,1
GO:0034754,cellular hormone metabolic process,62,1,0.67,0.4924,1
GO:0051648,vesicle localization,62,1,0.67,0.4924,1
GO:0007417,central nervous system development,244,3,2.64,0.49582,1
GO:0031324,negative regulation of cellular metaboli...,611,7,6.62,0.49663,1
GO:0003341,cilium movement,63,1,0.68,0.49794,1
GO:0006869,lipid transport,63,1,0.68,0.49794,1
GO:0060810,intracellular mRNA localization involved...,63,1,0.68,0.49794,1
GO:0010648,negative regulation of cell communicatio...,337,4,3.65,0.49934,1
GO:0023057,negative regulation of signaling,338,4,3.66,0.50169,1
GO:0031325,positive regulation of cellular metaboli...,798,9,8.64,0.50202,1
GO:0001578,microtubule bundle formation,64,1,0.69,0.50343,1
GO:0030865,cortical cytoskeleton organization,64,1,0.69,0.50343,1
GO:0032386,regulation of intracellular transport,64,1,0.69,0.50343,1
GO:1903827,regulation of cellular protein localizat...,64,1,0.69,0.50343,1
GO:0016072,rRNA metabolic process,155,2,1.68,0.50358,1
GO:0007167,enzyme linked receptor protein signaling...,248,3,2.69,0.50679,1
GO:0051338,regulation of transferase activity,156,2,1.69,0.50702,1
GO:0000281,mitotic cytokinesis,65,1,0.7,0.50886,1
GO:0046328,regulation of JNK cascade,65,1,0.7,0.50886,1
GO:0008202,steroid metabolic process,66,1,0.71,0.51423,1
GO:0051028,mRNA transport,66,1,0.71,0.51423,1
GO:0006022,aminoglycan metabolic process,67,1,0.73,0.51954,1
GO:0008286,insulin receptor signaling pathway,67,1,0.73,0.51954,1
GO:0008593,regulation of Notch signaling pathway,67,1,0.73,0.51954,1
GO:0072091,regulation of stem cell proliferation,67,1,0.73,0.51954,1
GO:0048732,gland development,160,2,1.73,0.52064,1
GO:0044267,cellular protein metabolic process,1734,19,18.78,0.5209,1
GO:0007416,synapse assembly,161,2,1.74,0.52401,1
GO:0051225,spindle assembly,68,1,0.74,0.52479,1
GO:0032872,regulation of stress-activated MAPK casc...,69,1,0.75,0.52999,1
GO:0048608,reproductive structure development,69,1,0.75,0.52999,1
GO:0061458,reproductive system development,69,1,0.75,0.52999,1
GO:0070302,regulation of stress-activated protein k...,69,1,0.75,0.52999,1
GO:0060341,regulation of cellular localization,163,2,1.76,0.53069,1
GO:0007254,JNK cascade,70,1,0.76,0.53513,1
GO:2000177,regulation of neural precursor cell prol...,70,1,0.76,0.53513,1
GO:0043412,macromolecule modification,1284,14,13.9,0.53591,1
GO:0002697,regulation of immune effector process,71,1,0.77,0.54022,1
GO:0007274,neuromuscular synaptic transmission,71,1,0.77,0.54022,1
GO:0007617,mating behavior,71,1,0.77,0.54022,1
GO:0031929,TOR signaling,71,1,0.77,0.54022,1
GO:0007626,locomotory behavior,166,2,1.8,0.54061,1
GO:1901701,cellular response to oxygen-containing c...,166,2,1.8,0.54061,1
GO:0006479,protein methylation,72,1,0.78,0.54525,1
GO:0008213,protein alkylation,72,1,0.78,0.54525,1
GO:0042060,wound healing,72,1,0.78,0.54525,1
GO:0050808,synapse organization,263,3,2.85,0.54684,1
GO:0007165,signal transduction,1294,14,14.01,0.54875,1
GO:0022416,chaeta development,73,1,0.79,0.55023,1
GO:0031123,RNA 3'-end processing,73,1,0.79,0.55023,1
GO:0051179,localization,1946,21,21.07,0.55169,1
GO:0032869,cellular response to insulin stimulus,74,1,0.8,0.55515,1
GO:0071375,cellular response to peptide hormone sti...,74,1,0.8,0.55515,1
GO:1901653,cellular response to peptide,74,1,0.8,0.55515,1
GO:0042325,regulation of phosphorylation,267,3,2.89,0.55721,1
GO:0023052,signaling,1489,16,16.12,0.55988,1
GO:0048522,positive regulation of cellular process,1396,15,15.12,0.56,1
GO:0007346,regulation of mitotic cell cycle,172,2,1.86,0.56,1
GO:0008344,adult locomotory behavior,75,1,0.81,0.56002,1
GO:0050954,sensory perception of mechanical stimulu...,75,1,0.81,0.56002,1
GO:0007052,mitotic spindle organization,76,1,0.82,0.56484,1
GO:0032868,response to insulin,76,1,0.82,0.56484,1
GO:0043410,positive regulation of MAPK cascade,76,1,0.82,0.56484,1
GO:0043434,response to peptide hormone,76,1,0.82,0.56484,1
GO:0051403,stress-activated MAPK cascade,76,1,0.82,0.56484,1
GO:1901652,response to peptide,76,1,0.82,0.56484,1
GO:0017038,protein import,77,1,0.83,0.5696,1
GO:0050803,regulation of synapse structure or activ...,176,2,1.91,0.57261,1
GO:0008063,Toll signaling pathway,78,1,0.84,0.57431,1
GO:0009306,protein secretion,78,1,0.84,0.57431,1
GO:0010970,transport along microtubule,78,1,0.84,0.57431,1
GO:0019098,reproductive behavior,78,1,0.84,0.57431,1
GO:0045216,cell-cell junction organization,78,1,0.84,0.57431,1
GO:1903530,regulation of secretion by cell,78,1,0.84,0.57431,1
GO:0006839,mitochondrial transport,79,1,0.86,0.57898,1
GO:0006259,DNA metabolic process,276,3,2.99,0.58002,1
GO:0007472,wing disc morphogenesis,276,3,2.99,0.58002,1
GO:0000209,protein polyubiquitination,80,1,0.87,0.58359,1
GO:0008284,positive regulation of cell population p...,80,1,0.87,0.58359,1
GO:0042445,hormone metabolic process,80,1,0.87,0.58359,1
GO:0007618,mating,81,1,0.88,0.58815,1
GO:0035592,establishment of protein localization to...,81,1,0.88,0.58815,1
GO:0050768,negative regulation of neurogenesis,81,1,0.88,0.58815,1
GO:0099111,microtubule-based transport,81,1,0.88,0.58815,1
GO:0048583,regulation of response to stimulus,857,9,9.28,0.59248,1
GO:0031503,protein-containing complex localization,82,1,0.89,0.59266,1
GO:0051046,regulation of secretion,82,1,0.89,0.59266,1
GO:0048640,negative regulation of developmental gro...,83,1,0.9,0.59713,1
GO:0000380,"alternative mRNA splicing, via spliceoso...",84,1,0.91,0.60154,1
GO:0000381,"regulation of alternative mRNA splicing,...",84,1,0.91,0.60154,1
GO:0010035,response to inorganic substance,84,1,0.91,0.60154,1
GO:0031098,stress-activated protein kinase signalin...,84,1,0.91,0.60154,1
GO:0071692,protein localization to extracellular re...,84,1,0.91,0.60154,1
GO:0002790,peptide secretion,85,1,0.92,0.60591,1
GO:0010604,positive regulation of macromolecule met...,773,8,8.37,0.60936,1
GO:0007498,mesoderm development,86,1,0.93,0.61023,1
GO:0007548,sex differentiation,86,1,0.93,0.61023,1
GO:1902275,regulation of chromatin organization,86,1,0.93,0.61023,1
GO:0051604,protein maturation,87,1,0.94,0.61451,1
GO:0008285,negative regulation of cell population p...,88,1,0.95,0.61874,1
GO:0017145,stem cell division,88,1,0.95,0.61874,1
GO:0019748,secondary metabolic process,88,1,0.95,0.61874,1
GO:0044260,cellular macromolecule metabolic process,2756,29,29.84,0.62276,1
GO:0010769,regulation of cell morphogenesis involve...,89,1,0.96,0.62292,1
GO:0030705,cytoskeleton-dependent intracellular tra...,89,1,0.96,0.62292,1
GO:0019220,regulation of phosphate metabolic proces...,295,3,3.19,0.62576,1
GO:0051174,regulation of phosphorus metabolic proce...,295,3,3.19,0.62576,1
GO:0035152,"regulation of tube architecture, open tr...",90,1,0.97,0.62706,1
GO:0051241,negative regulation of multicellular org...,195,2,2.11,0.62897,1
GO:0009266,response to temperature stimulus,91,1,0.99,0.63115,1
GO:0048024,"regulation of mRNA splicing, via spliceo...",91,1,0.99,0.63115,1
GO:0071363,cellular response to growth factor stimu...,94,1,1.02,0.64316,1
GO:0044093,positive regulation of molecular functio...,303,3,3.28,0.644,1
GO:0001736,establishment of planar polarity,95,1,1.03,0.64708,1
GO:0007164,establishment of tissue polarity,95,1,1.03,0.64708,1
GO:0070848,response to growth factor,95,1,1.03,0.64708,1
GO:0045595,regulation of cell differentiation,406,4,4.4,0.64868,1
GO:0007391,dorsal closure,96,1,1.04,0.65095,1
GO:0031032,actomyosin structure organization,96,1,1.04,0.65095,1
GO:0061640,cytoskeleton-dependent cytokinesis,96,1,1.04,0.65095,1
GO:0065009,regulation of molecular function,508,5,5.5,0.65291,1
GO:0006468,protein phosphorylation,409,4,4.43,0.65449,1
GO:0006486,protein glycosylation,97,1,1.05,0.65479,1
