GO.ID,Term,Annotated,Significant,Expected,classicFisher,classicFisherPadj
GO:0061058,regulation of peptidoglycan recognition ...,22,2,0.16,0.01062,0.06816109090909091
GO:0009950,dorsal/ventral axis specification,64,3,0.46,0.01062,0.06816109090909091
GO:0000904,cell morphogenesis involved in different...,431,8,3.09,0.01076,0.06885099697885197
GO:0009888,tissue development,922,13,6.61,0.01101,0.07015477477477478
GO:0007297,ovarian follicle cell migration,122,4,0.87,0.01103,0.07015477477477478
GO:0007616,long-term memory,65,3,0.47,0.01108,0.07026179640718562
GO:0022008,neurogenesis,819,12,5.87,0.01112,0.0703049552238806
GO:0060627,regulation of vesicle-mediated transport,123,4,0.88,0.01134,0.07088566473988439
GO:0007549,dosage compensation,23,2,0.16,0.01158,0.07088566473988439
GO:0010324,membrane invagination,23,2,0.16,0.01158,0.07088566473988439
GO:0033209,tumor necrosis factor-mediated signaling...,23,2,0.16,0.01158,0.07088566473988439
GO:0034612,response to tumor necrosis factor,23,2,0.16,0.01158,0.07088566473988439
GO:0044275,cellular carbohydrate catabolic process,23,2,0.16,0.01158,0.07088566473988439
GO:0046666,retinal cell programmed cell death,23,2,0.16,0.01158,0.07088566473988439
GO:0071356,cellular response to tumor necrosis fact...,23,2,0.16,0.01158,0.07088566473988439
GO:0099024,plasma membrane invagination,23,2,0.16,0.01158,0.07088566473988439
GO:0110110,positive regulation of animal organ morp...,23,2,0.16,0.01158,0.07088566473988439
GO:1902875,regulation of embryonic pattern specific...,23,2,0.16,0.01158,0.07088566473988439
GO:0098754,detoxification,67,3,0.48,0.01203,0.07342806916426514
GO:0007472,wing disc morphogenesis,276,6,1.98,0.01335,0.08125086206896552
GO:0021700,developmental maturation,199,5,1.43,0.01344,0.08156424068767909
GO:0045995,regulation of embryonic development,70,3,0.5,0.01355,0.08199685714285715
GO:0060429,epithelium development,845,12,6.06,0.01408,0.08496136752136753
GO:0010608,posttranscriptional regulation of gene e...,202,5,1.45,0.01426,0.08580306818181818
GO:0042060,wound healing,72,3,0.52,0.01461,0.08766
GO:0007277,pole cell development,26,2,0.19,0.01467,0.0877713559322034
GO:0022416,chaeta development,73,3,0.52,0.01516,0.09037196629213484
GO:2000026,regulation of multicellular organismal d...,552,9,3.96,0.01519,0.09037196629213484
GO:0048609,multicellular organismal reproductive pr...,857,12,6.14,0.01565,0.09226756906077348
GO:0048598,embryonic morphogenesis,207,5,1.48,0.01571,0.09226756906077348
GO:0035011,melanotic encapsulation of foreign targe...,27,2,0.19,0.01577,0.09226756906077348
GO:0036335,intestinal stem cell homeostasis,27,2,0.19,0.01577,0.09226756906077348
GO:0046425,regulation of receptor signaling pathway...,27,2,0.19,0.01577,0.09226756906077348
GO:1904892,regulation of receptor signaling pathway...,27,2,0.19,0.01577,0.09226756906077348
GO:0035220,wing disc development,373,7,2.67,0.01612,0.09405553719008264
GO:0019953,sexual reproduction,861,12,6.17,0.0162,0.09426263736263735
GO:0007435,salivary gland morphogenesis,75,3,0.54,0.0163,0.0943000544959128
GO:0022612,gland morphogenesis,75,3,0.54,0.0163,0.0943000544959128
GO:0044703,multi-organism reproductive process,862,12,6.18,0.01634,0.0943000544959128
GO:0048813,dendrite morphogenesis,138,4,0.99,0.01671,0.09550768
GO:0005977,glycogen metabolic process,28,2,0.2,0.01691,0.09550768
GO:0006073,cellular glucan metabolic process,28,2,0.2,0.01691,0.09550768
GO:0006112,energy reserve metabolic process,28,2,0.2,0.01691,0.09550768
GO:0007530,sex determination,28,2,0.2,0.01691,0.09550768
GO:0033227,dsRNA transport,28,2,0.2,0.01691,0.09550768
GO:0044042,glucan metabolic process,28,2,0.2,0.01691,0.09550768
GO:0071396,cellular response to lipid,28,2,0.2,0.01691,0.09550768
GO:0051130,positive regulation of cellular componen...,292,6,2.09,0.01723,0.0970562234042553
GO:0010638,positive regulation of organelle organiz...,140,4,1,0.01753,0.09848419098143237
GO:0007283,spermatogenesis,213,5,1.53,0.01758,0.09850380952380951
GO:0007455,eye-antennal disc morphogenesis,29,2,0.21,0.01808,0.10103810026385224
GO:0035282,segmentation,215,5,1.54,0.01823,0.1013415748031496
GO:0061061,muscle structure development,215,5,1.54,0.01823,0.1013415748031496
GO:0009987,cellular process,6051,48,43.39,0.0186,0.10312774869109947
GO:1901576,organic substance biosynthetic process,2050,22,14.7,0.01907,0.10545759791122715
GO:0000302,response to reactive oxygen species,30,2,0.22,0.01928,0.10557247422680413
GO:0000422,autophagy of mitochondrion,30,2,0.22,0.01928,0.10557247422680413
GO:0061726,mitochondrion disassembly,30,2,0.22,0.01928,0.10557247422680413
GO:0008284,positive regulation of cell population p...,80,3,0.57,0.01934,0.10557247422680413
GO:0009636,response to toxic substance,80,3,0.57,0.01934,0.10557247422680413
GO:0016318,ommatidial rotation,31,2,0.22,0.02052,0.11172586118251927
GO:0006342,chromatin silencing,82,3,0.59,0.02065,0.11185856777493608
GO:0045814,"negative regulation of gene expression, ...",82,3,0.59,0.02065,0.11185856777493608
GO:0016358,dendrite development,148,4,1.06,0.02105,0.11373443877551019
GO:0016241,regulation of macroautophagy,32,2,0.23,0.02178,0.11737923664122138
GO:0042176,regulation of protein catabolic process,84,3,0.6,0.02199,0.11796455696202532
GO:0044089,positive regulation of cellular componen...,150,4,1.08,0.022,0.11796455696202532
GO:0007424,open tracheal system development,228,5,1.63,0.02288,0.12237333333333335
GO:0010212,response to ionizing radiation,33,2,0.24,0.02309,0.12318544080604532
GO:1901575,organic substance catabolic process,694,10,4.98,0.02323,0.12362095477386933
GO:0007293,germarium-derived egg chamber formation,86,3,0.62,0.02339,0.12385005
GO:1902275,regulation of chromatin organization,86,3,0.62,0.02339,0.12385005
GO:0010631,epithelial cell migration,154,4,1.1,0.02396,0.1265518204488778
GO:0048872,homeostasis of number of cells,34,2,0.24,0.02442,0.12844645161290322
GO:0016192,vesicle-mediated transport,500,8,3.59,0.02444,0.12844645161290322
GO:0017145,stem cell division,88,3,0.63,0.02483,0.13017311881188118
GO:0090132,epithelium migration,156,4,1.12,0.02498,0.13063614814814814
GO:0006468,protein phosphorylation,409,7,2.93,0.0254,0.13250541871921181
GO:0060541,respiratory system development,236,5,1.69,0.02609,0.13577056511056512
GO:0000902,cell morphogenesis,509,8,3.65,0.02686,0.139435
GO:0043900,regulation of multi-organism process,91,3,0.65,0.02708,0.14023334963325182
GO:0035010,encapsulation of foreign target,36,2,0.26,0.02717,0.14035624390243903
GO:0051345,positive regulation of hydrolase activit...,161,4,1.15,0.02765,0.14214247572815533
GO:0090130,tissue migration,161,4,1.15,0.02765,0.14214247572815533
GO:1901617,organic hydroxy compound biosynthetic pr...,92,3,0.66,0.02786,0.1428752542372881
GO:0010243,response to organonitrogen compound,162,4,1.16,0.02821,0.14432072463768114
GO:0060562,epithelial tube morphogenesis,419,7,3,0.02852,0.14491578947368422
GO:0003007,heart morphogenesis,37,2,0.27,0.0286,0.14491578947368422
GO:0044264,cellular polysaccharide metabolic proces...,37,2,0.27,0.0286,0.14491578947368422
GO:1903008,organelle disassembly,37,2,0.27,0.0286,0.14491578947368422
GO:1901698,response to nitrogen compound,165,4,1.18,0.02991,0.15119183770883055
GO:0007626,locomotory behavior,166,4,1.19,0.03049,0.15339149643705463
GO:1901701,cellular response to oxygen-containing c...,166,4,1.19,0.03049,0.15339149643705463
GO:0007391,dorsal closure,96,3,0.69,0.03108,0.15562042553191488
GO:0048469,cell maturation,167,4,1.2,0.03108,0.15562042553191488
GO:0006807,nitrogen compound metabolic process,3637,33,26.08,0.03139,0.15668216470588237
GO:0048232,male gamete generation,248,5,1.78,0.03144,0.15668216470588237
GO:0005976,polysaccharide metabolic process,39,2,0.28,0.03153,0.1567618309859155
GO:0048565,digestive tract development,97,3,0.7,0.03191,0.1577391608391608
GO:0055123,digestive system development,97,3,0.7,0.03191,0.1577391608391608
GO:0071704,organic substance metabolic process,4082,36,29.27,0.03195,0.1577391608391608
GO:0048749,compound eye development,337,6,2.42,0.03217,0.15845595348837208
GO:0009798,axis specification,169,4,1.21,0.03227,0.1585797215777262
GO:0040007,growth,431,7,3.09,0.03261,0.15982603686635946
GO:0019827,stem cell population maintenance,98,3,0.7,0.03275,0.15982603686635946
GO:0098727,maintenance of cell number,98,3,0.7,0.03275,0.15982603686635946
GO:0071695,anatomical structure maturation,170,4,1.22,0.03288,0.16009158620689656
GO:0007423,sensory organ development,432,7,3.1,0.03297,0.16016160550458713
GO:0001667,ameboidal-type cell migration,171,4,1.23,0.03349,0.1623153775743707
GO:0006325,chromatin organization,341,6,2.44,0.03381,0.16349219178082192
GO:0008039,synaptic target recognition,41,2,0.29,0.03458,0.16645554545454544
GO:0046777,protein autophosphorylation,41,2,0.29,0.03458,0.16645554545454544
GO:0006323,DNA packaging,101,3,0.72,0.03536,0.1690575169300226
GO:0007507,heart development,101,3,0.72,0.03536,0.1690575169300226
GO:2000027,regulation of animal organ morphogenesis,101,3,0.72,0.03536,0.1690575169300226
GO:0022414,reproductive process,962,12,6.9,0.03564,0.17001243243243241
GO:0022603,regulation of anatomical structure morph...,257,5,1.84,0.03588,0.1707726741573034
GO:0051302,regulation of cell division,42,2,0.3,0.03614,0.17162448430493274
GO:0016458,gene silencing,177,4,1.27,0.03732,0.17683167785234896
GO:0045727,positive regulation of translation,43,2,0.31,0.03774,0.1772357427937916
GO:0046626,regulation of insulin receptor signaling...,43,2,0.31,0.03774,0.1772357427937916
GO:0051259,protein complex oligomerization,43,2,0.31,0.03774,0.1772357427937916
GO:1900076,regulation of cellular response to insul...,43,2,0.31,0.03774,0.1772357427937916
GO:0043085,positive regulation of catalytic activit...,261,5,1.87,0.03797,0.17760409691629955
GO:0007431,salivary gland development,104,3,0.75,0.03807,0.17760409691629955
GO:0035272,exocrine system development,104,3,0.75,0.03807,0.17760409691629955
GO:0010629,negative regulation of gene expression,546,8,3.91,0.03862,0.17937973684210526
GO:0048477,oogenesis,546,8,3.91,0.03862,0.17937973684210526
GO:0040014,regulation of multicellular organism gro...,44,2,0.32,0.03936,0.18241680525164114
GO:0008037,cell recognition,106,3,0.76,0.03994,0.18389765217391307
GO:0040029,"regulation of gene expression, epigeneti...",106,3,0.76,0.03994,0.18389765217391307
GO:0072359,circulatory system development,106,3,0.76,0.03994,0.18389765217391307
GO:0042325,regulation of phosphorylation,267,5,1.91,0.04124,0.18947140997830803
GO:0030707,ovarian follicle cell development,268,5,1.92,0.0418,0.1898053846153846
GO:0006338,chromatin remodeling,108,3,0.77,0.04185,0.1898053846153846
GO:0007613,memory,108,3,0.77,0.04185,0.1898053846153846
GO:0001654,eye development,359,6,2.57,0.04189,0.1898053846153846
GO:0048880,sensory system development,359,6,2.57,0.04189,0.1898053846153846
GO:0150063,visual system development,359,6,2.57,0.04189,0.1898053846153846
GO:0033554,cellular response to stress,555,8,3.98,0.04194,0.1898053846153846
GO:0051179,localization,1946,20,13.95,0.04225,0.19012639830508474
GO:0007560,imaginal disc morphogenesis,360,6,2.58,0.04237,0.19012639830508474
GO:0048563,post-embryonic animal organ morphogenesi...,360,6,2.58,0.04237,0.19012639830508474
GO:0002066,columnar/cuboidal epithelial cell develo...,269,5,1.93,0.04237,0.19012639830508474
GO:0071478,cellular response to radiation,46,2,0.33,0.04267,0.19106778012684988
GO:0048589,developmental growth,361,6,2.59,0.04285,0.19146898734177215
GO:0035556,intracellular signal transduction,559,8,4.01,0.04348,0.19387503157894737
GO:0006497,protein lipidation,47,2,0.34,0.04437,0.1966017991631799
GO:0035264,multicellular organism growth,47,2,0.34,0.04437,0.1966017991631799
GO:0042158,lipoprotein biosynthetic process,47,2,0.34,0.04437,0.1966017991631799
GO:0035239,tube morphogenesis,461,7,3.31,0.04452,0.19685461377870564
GO:0007298,border follicle cell migration,111,3,0.8,0.0448,0.1969476348547718
GO:0016331,morphogenesis of embryonic epithelium,111,3,0.8,0.0448,0.1969476348547718
GO:0044238,primary metabolic process,3862,34,27.69,0.04482,0.1969476348547718
GO:0010508,positive regulation of autophagy,48,2,0.34,0.04609,0.20169136363636364
GO:0034249,negative regulation of cellular amide me...,48,2,0.34,0.04609,0.20169136363636364
GO:0022607,cellular component assembly,1115,13,7.99,0.04637,0.2024982680412371
GO:0007365,periodic partitioning,49,2,0.35,0.04784,0.20805979466119096
GO:1903364,positive regulation of cellular protein ...,49,2,0.35,0.04784,0.20805979466119096
GO:0001745,compound eye morphogenesis,279,5,2,0.0483,0.20962991803278688
GO:0007422,peripheral nervous system development,50,2,0.36,0.04961,0.21443669387755102
GO:0035214,eye-antennal disc development,50,2,0.36,0.04961,0.21443669387755102
GO:0002065,columnar/cuboidal epithelial cell differ...,282,5,2.02,0.05017,0.21641560081466396
GO:0033036,macromolecule localization,909,11,6.52,0.05343,0.23000963414634146
GO:0016052,carbohydrate catabolic process,53,2,0.38,0.05506,0.23606696356275306
GO:0042157,lipoprotein metabolic process,53,2,0.38,0.05506,0.23606696356275306
GO:0050804,modulation of chemical synaptic transmis...,121,3,0.87,0.05537,0.23643883064516133
GO:0099177,regulation of trans-synaptic signaling,121,3,0.87,0.05537,0.23643883064516133
GO:0048592,eye morphogenesis,291,5,2.09,0.05604,0.23833879518072287
GO:0090596,sensory organ morphogenesis,291,5,2.09,0.05604,0.23833879518072287
GO:0042067,establishment of ommatidial planar polar...,54,2,0.39,0.05692,0.24111312
GO:0090502,"RNA phosphodiester bond hydrolysis, endo...",54,2,0.39,0.05692,0.24111312
GO:0019220,regulation of phosphate metabolic proces...,295,5,2.12,0.05877,0.24795788844621514
GO:0051174,regulation of phosphorus metabolic proce...,295,5,2.12,0.05877,0.24795788844621514
GO:0044265,cellular macromolecule catabolic process,391,6,2.8,0.05908,0.24877025844930417
GO:0007292,female gamete generation,596,8,4.27,0.05951,0.2500836904761905
GO:0002064,epithelial cell development,297,5,2.13,0.06017,0.2523182608695652
GO:0048667,cell morphogenesis involved in neuron di...,393,6,2.82,0.06028,0.2523182608695652
GO:0022618,ribonucleoprotein complex assembly,127,3,0.91,0.06224,0.26000852071005914
GO:0033993,response to lipid,57,2,0.41,0.06263,0.2611090373280943
GO:0010628,positive regulation of gene expression,498,7,3.57,0.06275,0.2611090373280943
GO:0016310,phosphorylation,604,8,4.33,0.06342,0.2628641095890411
GO:0051050,positive regulation of transport,128,3,0.92,0.06342,0.2628641095890411
GO:0044093,positive regulation of molecular functio...,303,5,2.17,0.06447,0.2662746303501945
GO:1903050,regulation of proteolysis involved in ce...,58,2,0.42,0.06458,0.2662746303501945
GO:0022411,cellular component disassembly,129,3,0.92,0.06462,0.2662746303501945
GO:0048812,neuron projection morphogenesis,401,6,2.88,0.06522,0.26822516504854366
GO:0071826,ribonucleoprotein complex subunit organi...,130,3,0.93,0.06582,0.2697684719535784
GO:0120039,plasma membrane bounded cell projection ...,402,6,2.88,0.06585,0.2697684719535784
GO:0048858,cell projection morphogenesis,403,6,2.89,0.06649,0.27106326923076923
GO:0071214,cellular response to abiotic stimulus,59,2,0.42,0.06655,0.27106326923076923
GO:0104004,cellular response to environmental stimu...,59,2,0.42,0.06655,0.27106326923076923
GO:0045595,regulation of cell differentiation,406,6,2.91,0.06843,0.27818568138195776
GO:0006417,regulation of translation,133,3,0.95,0.06949,0.2814145697896749
GO:0033044,regulation of chromosome organization,133,3,0.95,0.06949,0.2814145697896749
GO:0045475,locomotor rhythm,61,2,0.44,0.07054,0.2851216030534351
GO:0032990,cell part morphogenesis,412,6,2.95,0.0724,0.29184912547528513
GO:0032989,cellular component morphogenesis,515,7,3.69,0.07248,0.29184912547528513
GO:0031327,negative regulation of cellular biosynth...,415,6,2.98,0.07443,0.2991323339658444
GO:0055088,lipid homeostasis,63,2,0.45,0.07462,0.2993279545454546
GO:0051301,cell division,318,5,2.28,0.07597,0.30416722117202266
GO:0009890,negative regulation of biosynthetic proc...,418,6,3,0.0765,0.30571132075471696
GO:0035330,regulation of hippo signaling,64,2,0.46,0.07668,0.3058535593220339
GO:1901565,organonitrogen compound catabolic proces...,419,6,3,0.0772,0.30734887218045115
GO:0007444,imaginal disc development,525,7,3.76,0.07862,0.31180127102803734
GO:0045732,positive regulation of protein catabolic...,65,2,0.47,0.07876,0.31180127102803734
GO:0046328,regulation of JNK cascade,65,2,0.47,0.07876,0.31180127102803734
GO:0016567,protein ubiquitination,231,4,1.66,0.08268,0.32670940298507467
GO:0008286,insulin receptor signaling pathway,67,2,0.48,0.08298,0.32728424581005583
GO:0010468,regulation of gene expression,1220,13,8.75,0.08449,0.33262048327137544
GO:0031175,neuron projection development,430,6,3.08,0.08511,0.3344396660482375
GO:1901362,organic cyclic compound biosynthetic pro...,1226,13,8.79,0.08716,0.3400416087751371
GO:0032872,regulation of stress-activated MAPK casc...,69,2,0.49,0.08727,0.3400416087751371
GO:0035329,hippo signaling,69,2,0.49,0.08727,0.3400416087751371
GO:0070302,regulation of stress-activated protein k...,69,2,0.49,0.08727,0.3400416087751371
GO:0031399,regulation of protein modification proce...,332,5,2.38,0.08766,0.3400416087751371
GO:0007611,learning or memory,147,3,1.05,0.08782,0.3400416087751371
GO:0050890,cognition,147,3,1.05,0.08782,0.3400416087751371
GO:0090305,nucleic acid phosphodiester bond hydroly...,147,3,1.05,0.08782,0.3400416087751371
GO:0001932,regulation of protein phosphorylation,237,4,1.7,0.08891,0.3436339051094891
GO:0007254,JNK cascade,70,2,0.5,0.08944,0.3450526775956284
GO:0035295,tube development,651,8,4.67,0.08968,0.3453495272727273
GO:0009314,response to radiation,151,3,1.08,0.0934,0.35837173913043474
GO:0071103,DNA conformation change,151,3,1.08,0.0934,0.35837173913043474
GO:0051254,positive regulation of RNA metabolic pro...,443,6,3.18,0.09503,0.3639666184448463
GO:0032869,cellular response to insulin stimulus,74,2,0.53,0.09827,0.37434507194244604
GO:0071375,cellular response to peptide hormone sti...,74,2,0.53,0.09827,0.37434507194244604
GO:1901653,cellular response to peptide,74,2,0.53,0.09827,0.37434507194244604
GO:0007610,behavior,450,6,3.23,0.10062,0.3826089048473968
GO:0030855,epithelial cell differentiation,347,5,2.49,0.1012,0.3834375670840787
GO:0045892,"negative regulation of transcription, DN...",347,5,2.49,0.1012,0.3834375670840787
GO:0032868,response to insulin,76,2,0.54,0.10278,0.3859717021276596
GO:0034976,response to endoplasmic reticulum stress,76,2,0.54,0.10278,0.3859717021276596
GO:0043434,response to peptide hormone,76,2,0.54,0.10278,0.3859717021276596
GO:0051403,stress-activated MAPK cascade,76,2,0.54,0.10278,0.3859717021276596
GO:1901652,response to peptide,76,2,0.54,0.10278,0.3859717021276596
GO:0045935,positive regulation of nucleobase-contai...,457,6,3.28,0.1064,0.3988587610619469
GO:0030718,germ-line stem cell population maintenan...,78,2,0.56,0.10734,0.40167159010600706
GO:1902679,negative regulation of RNA biosynthetic ...,355,5,2.55,0.10883,0.405397855887522
GO:1903507,negative regulation of nucleic acid-temp...,355,5,2.55,0.10883,0.405397855887522
GO:0032446,protein modification by small protein co...,255,4,1.83,0.10891,0.405397855887522
GO:0000209,protein polyubiquitination,80,2,0.57,0.11196,0.41456517482517485
GO:0042445,hormone metabolic process,80,2,0.57,0.11196,0.41456517482517485
GO:0048066,developmental pigmentation,80,2,0.57,0.11196,0.41456517482517485
GO:0001558,regulation of cell growth,81,2,0.58,0.11428,0.4216812543554007
GO:0030703,eggshell formation,81,2,0.58,0.11428,0.4216812543554007
GO:0040011,locomotion,580,7,4.16,0.11774,0.43369273043478257
GO:0010720,positive regulation of cell development,168,3,1.2,0.11868,0.4358601733102253
GO:0019438,aromatic compound biosynthetic process,1167,12,8.37,0.11874,0.4358601733102253
GO:0044085,cellular component biogenesis,1291,13,9.26,0.11959,0.43822079584775087
GO:0010035,response to inorganic substance,84,2,0.6,0.12134,0.4431002068965517
GO:0031098,stress-activated protein kinase signalin...,84,2,0.6,0.12134,0.4431002068965517
GO:0051253,negative regulation of RNA metabolic pro...,370,5,2.65,0.12389,0.4516334251290878
GO:0006935,chemotaxis,268,4,1.92,0.12452,0.45315010309278353
GO:0010557,positive regulation of macromolecule bio...,479,6,3.43,0.12565,0.45647804459691255
GO:0032879,regulation of localization,481,6,3.45,0.12749,0.4623695547945205
GO:0044271,cellular nitrogen compound biosynthetic ...,1556,15,11.16,0.12788,0.4627848040885861
GO:0031401,positive regulation of protein modificat...,174,3,1.25,0.12817,0.4627848040885861
GO:0016477,cell migration,271,4,1.94,0.12826,0.4627848040885861
GO:0044262,cellular carbohydrate metabolic process,87,2,0.62,0.12851,0.4628982653061225
GO:0045597,positive regulation of cell differentiat...,175,3,1.25,0.12977,0.4666432258064516
GO:0008285,negative regulation of cell population p...,88,2,0.63,0.13092,0.46998061016949155
GO:0065008,regulation of biological quality,1189,12,8.53,0.13171,0.4720165482233502
GO:0051603,proteolysis involved in cellular protein...,274,4,1.96,0.13204,0.47239986486486485
GO:0090501,RNA phosphodiester bond hydrolysis,89,2,0.64,0.13334,0.476246408094435
GO:0003383,apical constriction,20,1,0.14,0.13421,0.47694090604026845
GO:0006623,protein targeting to vacuole,20,1,0.14,0.13421,0.47694090604026845
GO:0030308,negative regulation of cell growth,20,1,0.14,0.13421,0.47694090604026845
GO:0043473,pigmentation,90,2,0.65,0.13577,0.4816764824120603
GO:0045934,negative regulation of nucleobase-contai...,383,5,2.75,0.13771,0.48774210702341136
GO:0044257,cellular protein catabolic process,279,4,2,0.13845,0.4895444073455759
GO:0043406,positive regulation of MAP kinase activi...,21,1,0.15,0.14044,0.49410617940199336
GO:0050919,negative chemotaxis,21,1,0.15,0.14044,0.49410617940199336
GO:1903036,positive regulation of response to wound...,21,1,0.15,0.14044,0.49410617940199336
GO:0060560,developmental growth involved in morphog...,93,2,0.67,0.14313,0.5027352238805971
GO:0055114,oxidation-reduction process,498,6,3.57,0.1436,0.5035509933774834
GO:0007076,mitotic chromosome condensation,22,1,0.16,0.14662,0.5074201960784314
GO:0007317,regulation of pole plasm oskar mRNA loca...,22,1,0.16,0.14662,0.5074201960784314
GO:0009411,response to UV,22,1,0.16,0.14662,0.5074201960784314
GO:0032465,regulation of cytokinesis,22,1,0.16,0.14662,0.5074201960784314
GO:0042493,response to drug,22,1,0.16,0.14662,0.5074201960784314
GO:0060281,regulation of oocyte development,22,1,0.16,0.14662,0.5074201960784314
GO:0061013,regulation of mRNA catabolic process,22,1,0.16,0.14662,0.5074201960784314
GO:0070252,actin-mediated cell contraction,22,1,0.16,0.14662,0.5074201960784314
GO:0001736,establishment of planar polarity,95,2,0.68,0.14808,0.510803648208469
GO:0007164,establishment of tissue polarity,95,2,0.68,0.14808,0.510803648208469
GO:0006403,RNA localization,187,3,1.34,0.14961,0.515242243902439
GO:0008356,asymmetric cell division,96,2,0.69,0.15057,0.5168675202593193
GO:2000241,regulation of reproductive process,96,2,0.69,0.15057,0.5168675202593193
GO:0051049,regulation of transport,289,4,2.07,0.15165,0.5184864
GO:0006355,"regulation of transcription, DNA-templat...",855,9,6.13,0.15185,0.5184864
GO:0051252,regulation of RNA metabolic process,976,10,7,0.15232,0.5184864
GO:0014065,phosphatidylinositol 3-kinase signaling,23,1,0.16,0.15276,0.5184864
GO:0018107,peptidyl-threonine phosphorylation,23,1,0.16,0.15276,0.5184864
GO:0040018,positive regulation of multicellular org...,23,1,0.16,0.15276,0.5184864
GO:1902742,apoptotic process involved in developmen...,23,1,0.16,0.15276,0.5184864
GO:0030163,protein catabolic process,290,4,2.08,0.153,0.5184864
GO:0006810,transport,1474,14,10.57,0.15335,0.5188423322683706
GO:2000113,negative regulation of cellular macromol...,398,5,2.85,0.15449,0.5218657416267942
GO:0010817,regulation of hormone levels,98,2,0.7,0.15558,0.5247108917197452
GO:1903506,regulation of nucleic acid-templated tra...,863,9,6.19,0.15811,0.5298668976377953
GO:2001141,regulation of RNA biosynthetic process,863,9,6.19,0.15811,0.5298668976377953
GO:0006446,regulation of translational initiation,24,1,0.17,0.15886,0.5298668976377953
GO:0016476,regulation of embryonic cell shape,24,1,0.17,0.15886,0.5298668976377953
GO:0018210,peptidyl-threonine modification,24,1,0.17,0.15886,0.5298668976377953
GO:1904580,regulation of intracellular mRNA localiz...,24,1,0.17,0.15886,0.5298668976377953
GO:2000331,regulation of terminal button organizati...,24,1,0.17,0.15886,0.5298668976377953
GO:0048512,circadian behavior,100,2,0.72,0.16062,0.5348949056603773
GO:0007622,rhythmic behavior,101,2,0.72,0.16315,0.5406801547987616
GO:0008038,neuron recognition,101,2,0.72,0.16315,0.5406801547987616
GO:0010558,negative regulation of macromolecule bio...,406,5,2.91,0.16378,0.5406801547987616
GO:0071702,organic substance transport,751,8,5.38,0.16416,0.5406801547987616
GO:0007603,"phototransduction, visible light",25,1,0.18,0.16491,0.5406801547987616
GO:0030717,oocyte karyosome formation,25,1,0.18,0.16491,0.5406801547987616
GO:0048067,cuticle pigmentation,25,1,0.18,0.16491,0.5406801547987616
GO:0048134,germ-line cyst formation,25,1,0.18,0.16491,0.5406801547987616
GO:0061988,karyosome formation,25,1,0.18,0.16491,0.5406801547987616
GO:0099174,regulation of presynapse organization,25,1,0.18,0.16491,0.5406801547987616
GO:0045893,"positive regulation of transcription, DN...",408,5,2.93,0.16614,0.5438709737248841
GO:0007155,cell adhesion,198,3,1.42,0.16862,0.5511375925925925
GO:0051276,chromosome organization,524,6,3.76,0.17003,0.5526848244274809
GO:0005975,carbohydrate metabolic process,199,3,1.43,0.17038,0.5526848244274809
GO:0022610,biological adhesion,199,3,1.43,0.17038,0.5526848244274809
GO:0007430,"terminal branching, open tracheal system",26,1,0.19,0.17092,0.5526848244274809
GO:0051260,protein homooligomerization,26,1,0.19,0.17092,0.5526848244274809
GO:0072666,establishment of protein localization to...,26,1,0.19,0.17092,0.5526848244274809
GO:1902806,regulation of cell cycle G1/S phase tran...,26,1,0.19,0.17092,0.5526848244274809
GO:0001738,morphogenesis of a polarized epithelium,105,2,0.75,0.17334,0.5596556707317073
GO:0022613,ribonucleoprotein complex biogenesis,305,4,2.19,0.17375,0.560019461883408
GO:2000112,regulation of cellular macromolecule bio...,1007,10,7.22,0.17584,0.560019461883408
GO:0003382,epithelial cell morphogenesis,27,1,0.19,0.17689,0.560019461883408
GO:0007294,germarium-derived oocyte fate determinat...,27,1,0.19,0.17689,0.560019461883408
GO:0010507,negative regulation of autophagy,27,1,0.19,0.17689,0.560019461883408
GO:0035332,positive regulation of hippo signaling,27,1,0.19,0.17689,0.560019461883408
GO:0046627,negative regulation of insulin receptor ...,27,1,0.19,0.17689,0.560019461883408
GO:0046683,response to organophosphorus,27,1,0.19,0.17689,0.560019461883408
GO:0050772,positive regulation of axonogenesis,27,1,0.19,0.17689,0.560019461883408
GO:0070050,neuron cellular homeostasis,27,1,0.19,0.17689,0.560019461883408
GO:0070328,triglyceride homeostasis,27,1,0.19,0.17689,0.560019461883408
GO:0072665,protein localization to vacuole,27,1,0.19,0.17689,0.560019461883408
GO:1900077,negative regulation of cellular response...,27,1,0.19,0.17689,0.560019461883408
GO:0071417,cellular response to organonitrogen comp...,107,2,0.77,0.17848,0.5642099104477613
GO:1904396,regulation of neuromuscular junction dev...,108,2,0.77,0.18106,0.5715127868852459
GO:0070647,protein modification by small protein co...,311,4,2.23,0.18232,0.5733325739644971
GO:0051234,establishment of localization,1519,14,10.89,0.18238,0.5733325739644971
GO:0055090,acylglycerol homeostasis,28,1,0.2,0.18281,0.5733325739644971
GO:1901989,positive regulation of cell cycle phase ...,28,1,0.2,0.18281,0.5733325739644971
GO:0019219,regulation of nucleobase-containing comp...,1016,10,7.28,0.18299,0.5733325739644971
GO:1901699,cellular response to nitrogen compound,109,2,0.78,0.18364,0.5745192319054653
GO:1902680,positive regulation of RNA biosynthetic ...,423,5,3.03,0.18427,0.5747921354933726
GO:1903508,positive regulation of nucleic acid-temp...,423,5,3.03,0.18427,0.5747921354933726
