,ProteinID,Length
2318,XP_029036317.1,1662
2319,XP_029036318.1,1662
2320,XP_029036319.1,442
2321,XP_029036321.1,442
2322,XP_029036322.1,442
2323,XP_029036323.1,442
2324,XP_029036324.1,442
2325,XP_029036325.1,402
2326,XP_029036326.1,292
2327,XP_029036334.1,1037
2328,XP_029036335.1,321
2329,XP_029036341.1,1038
2330,XP_029036342.1,879
2331,XP_029036344.1,712
2332,XP_029036350.1,681
2333,XP_029036355.1,676
2334,XP_029036360.1,550
2335,XP_029036363.1,392
2336,XP_029036364.1,213
2337,XP_029036372.1,759
2338,XP_029036373.1,695
2339,XP_029036375.1,620
2340,XP_029036376.1,920
2341,XP_029036378.1,693
2342,XP_029036379.1,546
2343,XP_029036381.1,403
2344,XP_029036383.1,373
2345,XP_029036385.1,344
2346,XP_029036386.1,329
2347,XP_029036387.1,268
2348,XP_029036388.1,248
2349,XP_029036389.1,119
2350,XP_029036390.1,566
2351,XP_029036391.1,113
2352,XP_029036392.1,899
2353,XP_029036393.1,899
2354,XP_029036394.1,454
2355,XP_029036395.1,438
2356,XP_029036396.1,438
2357,XP_029036397.1,438
2358,XP_029036399.1,408
2359,XP_029036400.1,408
2360,XP_029036401.1,847
2361,XP_029036404.1,782
2362,XP_029036405.1,733
2363,XP_029036406.1,215
2364,XP_029036407.1,215
2365,XP_029036408.1,215
2366,XP_029036409.1,408
2367,XP_029036410.1,408
2368,XP_029036411.1,532
2369,XP_029036412.1,376
2370,XP_029036416.1,348
2371,XP_029036417.1,312
2372,XP_029036425.1,911
2373,XP_029036432.1,410
2374,XP_029036433.1,442
2375,XP_029036434.1,438
2376,XP_029036435.1,329
2377,XP_029036436.1,153
2378,XP_029036437.1,1108
2379,XP_029036441.1,574
2380,XP_029036442.1,554
2381,XP_029036443.1,554
2382,XP_029036444.1,372
2383,XP_029036445.1,362
2384,XP_029036446.1,351
2385,XP_029036447.1,254
2386,XP_029036448.1,349
2387,XP_029036449.1,303
2388,XP_029036450.1,288
2389,XP_029036451.1,251
2390,XP_029036452.1,194
2391,XP_029036453.1,150
2392,XP_029036454.1,150
2393,XP_029036455.1,150
2394,XP_029036456.1,150
2395,XP_029036457.1,137
2396,XP_029036458.1,114
2397,XP_029036459.1,549
2398,XP_029036466.1,268
2399,XP_029036468.1,340
2400,XP_029036469.1,235
2401,XP_029036470.1,2523
2402,XP_029036474.1,1105
2403,XP_029036476.1,572
2404,XP_029036483.1,606
2405,XP_029036484.1,537
2406,XP_029036485.1,281
2407,XP_029036486.1,158
2408,XP_029036487.1,775
2409,XP_029036488.1,1563
2410,XP_029036491.1,375
2411,XP_029036492.1,226
2412,XP_029036493.1,373
2413,XP_029036495.1,1449
2414,XP_029036499.1,189
2415,XP_029036500.1,77
2416,XP_029036502.1,77
2417,XP_029036503.1,541
2418,XP_029036504.1,327
2419,XP_029036505.1,1247
2420,XP_029036508.1,886
2421,XP_029036509.1,420
2422,XP_029036510.1,488
2423,XP_029036511.1,488
2424,XP_029036512.1,884
2425,XP_029036513.1,534
2426,XP_029036514.1,768
2427,XP_029036515.1,713
2428,XP_029036516.1,694
2429,XP_029036519.1,689
2430,XP_029036521.1,584
2431,XP_029036522.1,534
2432,XP_029036523.1,523
2433,XP_029036524.1,501
2434,XP_029036527.1,445
2435,XP_029036528.1,430
2436,XP_029036529.1,367
2437,XP_029036530.1,215
2438,XP_029036535.1,505
2439,XP_029036536.1,171
2440,XP_029036538.1,952
2441,XP_029036539.1,914
2442,XP_029036543.1,461
2443,XP_029036544.1,461
2444,XP_029036545.1,365
2445,XP_029036546.1,314
2446,XP_029036549.1,476
2447,XP_029036552.1,199
2448,XP_029036553.1,484
2449,XP_029036554.1,393
2450,XP_029036555.1,634
2451,XP_029036556.1,634
2452,XP_029036557.1,634
2453,XP_029036559.1,2087
2454,XP_029036560.1,857
2455,XP_029036566.1,537
2456,XP_029036567.1,537
2457,XP_029036569.1,465
2458,XP_029036571.1,453
2459,XP_029036572.1,413
2460,XP_029036573.1,413
2461,XP_029036574.1,403
2462,XP_029036575.1,307
2463,XP_029036577.1,307
2464,XP_029036578.1,250
2465,XP_029036579.1,221
2466,XP_029036580.1,190
2467,XP_029036583.1,1138
2468,XP_029036585.1,486
2469,XP_029036586.1,440
2470,XP_029036587.1,311
2471,XP_029036588.1,175
2472,XP_029036589.1,162
2473,XP_029036590.1,755
2474,XP_029036591.1,659
2475,XP_029036593.1,612
2476,XP_029036594.1,819
2477,XP_029036595.1,280
2478,XP_029036596.1,1003
2479,XP_029036599.1,812
2480,XP_029036602.1,731
2481,XP_029036603.1,574
2482,XP_029036604.1,381
2483,XP_029036606.1,330
2484,XP_029036609.1,342
2485,XP_029036610.1,416
2486,XP_029036611.1,295
2487,XP_029036612.1,295
2488,XP_029036613.1,295
2489,XP_029036614.1,1229
2490,XP_029036617.1,1200
2491,XP_029036625.1,643
2492,XP_029036628.1,595
2493,XP_029036629.1,511
2494,XP_029036630.1,479
2495,XP_029036632.1,347
2496,XP_029036633.1,440
2497,XP_029036634.1,1091
2498,XP_029036635.1,1091
2499,XP_029036636.1,1091
2500,XP_029036637.1,1091
2501,XP_029036638.1,1091
2502,XP_029036639.1,783
2503,XP_029036640.1,520
2504,XP_029036641.1,347
2505,XP_029036642.1,336
2506,XP_029036643.1,319
2507,XP_029036644.1,1330
2508,XP_029036645.1,1514
2509,XP_029036647.1,788
2510,XP_029036648.1,788
2511,XP_029036649.1,678
2512,XP_029036650.1,678
2513,XP_029036651.1,678
2514,XP_029036652.1,678
2515,XP_029036653.1,678
2516,XP_029036654.1,678
2517,XP_029036655.1,189
2518,XP_029036656.1,678
2519,XP_029036657.1,678
2520,XP_029036658.1,678
2521,XP_029036659.1,678
2522,XP_029036660.1,657
2523,XP_029036663.1,556
2524,XP_029036667.1,541
2525,XP_029036668.1,523
2526,XP_029036670.1,489
2527,XP_029036671.1,487
2528,XP_029036672.1,752
2529,XP_029036674.1,264
2530,XP_029036675.1,246
2531,XP_029036676.1,246
2532,XP_029036677.1,246
2533,XP_029036678.1,219
2534,XP_029036679.1,208
2535,XP_029036680.1,191
2536,XP_029036681.1,190
2537,XP_029036682.1,169
2538,XP_029036683.1,115
2539,XP_029036684.1,81
2540,XP_029036685.1,68
2541,XP_029036686.1,381
2542,XP_029036687.1,130
2543,XP_029036688.1,628
2544,XP_029036689.1,1012
2545,XP_029036691.1,597
2546,XP_029036695.1,1360
2547,XP_029036696.1,1307
2548,XP_029036700.1,979
2549,XP_029036701.1,871
2550,XP_029036702.1,647
2551,XP_029036705.1,536
2552,XP_029036711.1,520
2553,XP_029036712.1,495
2554,XP_029036713.1,282
2555,XP_029036714.1,444
2556,XP_029036716.1,442
2557,XP_029036717.1,416
2558,XP_029036718.1,402
2559,XP_029036720.1,365
2560,XP_029036722.1,359
2561,XP_029036723.1,355
2562,XP_029036724.1,570
2563,XP_029036725.1,355
2564,XP_029036726.1,343
2565,XP_029036729.1,324
2566,XP_029036730.1,297
2567,XP_029036731.1,218
2568,XP_029036732.1,196
2569,XP_029036733.1,196
2570,XP_029036734.1,173
2571,XP_029036735.1,144
2572,XP_029036737.1,240
2573,XP_029036738.1,562
2574,XP_029036740.1,434
2575,XP_029036743.1,368
2576,XP_029036746.1,311
2577,XP_029036749.1,1246
2578,XP_029036750.1,567
2579,XP_029036752.1,786
2580,XP_029036756.1,752
2581,XP_029036758.1,438
2582,XP_029036759.1,204
2583,XP_029036760.1,204
2584,XP_029036762.1,145
2585,XP_029036763.1,236
2586,XP_029036764.1,126
2587,XP_029036765.1,126
2588,XP_029036766.1,590
2589,XP_029036769.1,437
2590,XP_029036773.1,427
2591,XP_029036774.1,427
2592,XP_029036775.1,211
2593,XP_029036779.1,827
2594,XP_029036784.1,595
2595,XP_029036786.1,440
2596,XP_029036788.1,401
2597,XP_029036789.1,401
2598,XP_029036790.1,401
2599,XP_029036791.1,181
2600,XP_029036802.1,130
2601,XP_029036803.1,3110
2602,XP_029036804.1,902
2603,XP_029036805.1,728
2604,XP_029036807.1,592
2605,XP_029036815.1,547
2606,XP_029036816.1,385
2607,XP_029036817.1,149
2608,XP_029036818.1,149
2609,XP_029036819.1,1392
2610,XP_029036821.1,1391
2611,XP_029036825.1,662
2612,XP_029036826.1,444
2613,XP_029036827.1,582
2614,XP_029036828.1,589
2615,XP_029036829.1,1596
2616,XP_029036835.1,571
2617,XP_029036836.1,568
2618,XP_029036838.1,554
2619,XP_029036844.1,533
2620,XP_029036848.1,458
2621,XP_029036850.1,752
2622,XP_029036851.1,425
2623,XP_029036852.1,425
2624,XP_029036853.1,425
2625,XP_029036854.1,425
2626,XP_029036856.1,302
2627,XP_029036857.1,998
2628,XP_029036859.1,518
2629,XP_029036860.1,501
2630,XP_029036861.1,439
2631,XP_029036862.1,378
2632,XP_029036864.1,378
2633,XP_029036865.1,378
2634,XP_029036866.1,342
2635,XP_029036869.1,603
2636,XP_029036870.1,768
2637,XP_029036871.1,767
2638,XP_029036873.1,592
2639,XP_029036874.1,827
2640,XP_029036876.1,207
2641,XP_029036877.1,119
2642,XP_029036879.1,154
2643,XP_029036880.1,138
2644,XP_029036881.1,915
2645,XP_029036882.1,194
2646,XP_029036888.1,466
2647,XP_029036891.1,583
2648,XP_029036892.1,583
2649,XP_029036893.1,583
2650,XP_029036894.1,76
2651,XP_029036896.1,76
2652,XP_029036897.1,562
2653,XP_029036898.1,331
2654,XP_029036899.1,491
2655,XP_029036905.1,1118
2656,XP_029036907.1,951
2657,XP_029036909.1,1040
2658,XP_029036915.1,585
2659,XP_029036919.1,485
2660,XP_029036920.1,564
2661,XP_029036921.1,564
2662,XP_029036922.1,504
2663,XP_029036925.1,415
2664,XP_029036929.1,414
2665,XP_029036930.1,329
2666,XP_029036933.1,266
2667,XP_029036938.1,752
2668,XP_029036940.1,206
2669,XP_029036942.1,144
2670,XP_029036943.1,86
2671,XP_029036944.1,169
2672,XP_029036945.1,904
2673,XP_029036949.1,558
2674,XP_029036950.1,552
2675,XP_029036953.1,531
2676,XP_029036954.1,531
2677,XP_029036955.1,254
2678,XP_029036957.1,284
2679,XP_029036958.1,281
2680,XP_029036960.1,226
2681,XP_029036961.1,226
2682,XP_029036962.1,199
2683,XP_029036963.1,115
2684,XP_029036966.1,91
2685,XP_029036967.1,578
2686,XP_029036968.1,604
2687,XP_029036969.1,141
2688,XP_029036971.1,382
2689,XP_029036972.1,3035
2690,XP_029036977.1,971
2691,XP_029036979.1,878
2692,XP_029036980.1,661
2693,XP_029036983.1,247
2694,XP_029036984.1,1401
2695,XP_029036985.1,1246
2696,XP_029036992.1,366
2697,XP_029036993.1,276
2698,XP_029036994.1,1001
2699,XP_029036998.1,267
2700,XP_029036999.1,276
2701,XP_029037004.1,2493
2702,XP_029037005.1,621
2703,XP_029037008.1,161
2704,XP_029037010.1,376
2705,XP_029037011.1,814
2706,XP_029037014.1,565
2707,XP_029037017.1,535
2708,XP_029037018.1,505
2709,XP_029037019.1,752
2710,XP_029037022.1,216
2711,XP_029037023.1,1769
2712,XP_029037026.1,478
2713,XP_029037027.1,333
2714,XP_029037028.1,1302
2715,XP_029037029.1,328
2716,XP_029037030.1,133
2717,XP_029037031.1,227
2718,XP_029037032.1,227
2719,XP_029037033.1,236
2720,XP_029037036.1,136
2721,XP_029037037.1,831
2722,XP_029037038.1,730
2723,XP_029037039.1,393
2724,XP_029037040.1,393
2725,XP_029037041.1,409
2726,XP_029037042.1,435
2727,XP_029037043.1,85
2728,XP_029037054.1,403
2729,XP_029037063.1,1262
2730,XP_029037069.1,1052
2731,XP_029037076.1,319
2732,XP_029037078.1,232
2733,XP_029037081.1,272
2734,XP_029037082.1,241
2735,XP_029037083.1,241
2736,XP_029037084.1,231
2737,XP_029037085.1,182
2738,XP_029037086.1,126
2739,XP_029037088.1,863
2740,XP_029037094.1,380
2741,XP_029037098.1,166
2742,XP_029037099.1,628
2743,XP_029037100.1,594
2744,XP_029037101.1,752
2745,XP_029037102.1,136
2746,XP_029037103.1,559
2747,XP_029037106.1,800
2748,XP_029037110.1,480
2749,XP_029037111.1,515
2750,XP_029037112.1,151
2751,XP_029037113.1,985
2752,XP_029037114.1,217
2753,XP_029037115.1,582
2754,XP_029037117.1,793
2755,XP_029037118.1,153
2756,XP_029037119.1,578
2757,XP_029037123.1,170
2758,XP_029037124.1,632
2759,XP_029037125.1,526
2760,XP_029037126.1,899
2761,XP_029037132.1,336
2762,XP_029037135.1,1278
2763,XP_029037136.1,124
2764,XP_029037137.1,95
2765,XP_029037138.1,505
2766,XP_029037140.1,765
2767,XP_029037141.1,423
2768,XP_029037143.1,248
2769,XP_029037144.1,1104
2770,XP_029037149.1,404
2771,XP_029037150.1,134
2772,XP_029037151.1,134
2773,XP_029037152.1,134
2774,XP_029037153.1,963
2775,XP_029037156.1,768
2776,XP_029037157.1,1647
2777,XP_029037166.1,1053
2778,XP_029037168.1,282
2779,XP_029037172.1,618
2780,XP_029037174.1,587
2781,XP_029037175.1,365
2782,XP_029037178.1,117
2783,XP_029037179.1,205
2784,XP_029037180.1,126
2785,XP_029037181.1,926
2786,XP_029037183.1,801
2787,XP_029037184.1,705
2788,XP_029037189.1,330
2789,XP_029037190.1,171
2790,XP_029037191.1,326
2791,XP_029037192.1,296
2792,XP_029037193.1,265
2793,XP_029037194.1,144
2794,XP_029037198.1,98
2795,XP_029037199.1,1172
2796,XP_029037201.1,360
2797,XP_029037202.1,145
2798,XP_029037207.1,289
2799,XP_029037209.1,140
2800,XP_029037210.1,2164
2801,XP_029037217.1,149
2802,XP_029037231.1,1063
2803,XP_029037232.1,330
2804,XP_029037233.1,123
2805,XP_029037239.1,795
2806,XP_029037249.1,116
2807,XP_029037251.1,518
2808,XP_029037252.1,383
2809,XP_029037253.1,89
2810,XP_029037254.1,577
2811,XP_029037261.1,272
2812,XP_029037262.1,163
2813,XP_029037263.1,1738
2814,XP_029037270.1,280
2815,XP_029037271.1,602
2816,XP_029037272.1,708
2817,XP_029037273.1,223
2818,XP_029037274.1,541
2819,XP_029037275.1,1055
2820,XP_029037276.1,861
2821,XP_029037277.1,196
2822,XP_029037278.1,508
2823,XP_029037279.1,508
2824,XP_029037280.1,711
2825,XP_029037284.1,2901
2826,XP_029037286.1,161
2827,XP_029037289.1,1239
2828,XP_029037290.1,457
2829,XP_029037291.1,433
2830,XP_029037292.1,399
2831,XP_029037296.1,274
2832,XP_029037297.1,188
2833,XP_029037299.1,420
2834,XP_029037300.1,845
2835,XP_029037304.1,529
2836,XP_029037305.1,621
2837,XP_029037306.1,621
2838,XP_029037307.1,568
2839,XP_029037308.1,420
2840,XP_029037315.1,158
2841,XP_029037316.1,588
2842,XP_029037318.1,1744
2843,XP_029037319.1,1281
2844,XP_029037321.1,509
2845,XP_029037323.1,331
2846,XP_029037324.1,331
2847,XP_029037325.1,834
2848,XP_029037327.1,382
2849,XP_029037328.1,382
2850,XP_029037329.1,271
2851,XP_029037330.1,271
2852,XP_029037331.1,186
2853,XP_029037332.1,544
2854,XP_029037333.1,154
2855,XP_029037334.1,253
2856,XP_029037335.1,725
2857,XP_029037336.1,725
2858,XP_029037337.1,511
2859,XP_029037338.1,203
2860,XP_029037339.1,2511
2861,XP_029037348.1,1031
2862,XP_029037352.1,995
2863,XP_029037353.1,907
2864,XP_029037354.1,836
2865,XP_029037355.1,795
2866,XP_029037357.1,489
2867,XP_029037358.1,451
2868,XP_029037360.1,472
2869,XP_029037362.1,413
2870,XP_029037363.1,752
2871,XP_029037364.1,252
2872,XP_029037365.1,223
2873,XP_029037367.1,630
2874,XP_029037369.1,963
2875,XP_029037375.1,913
2876,XP_029037376.1,913
2877,XP_029037377.1,879
2878,XP_029037380.1,673
2879,XP_029037381.1,673
2880,XP_029037382.1,149
2881,XP_029037383.1,499
2882,XP_029037389.1,336
2883,XP_029037390.1,138
2884,XP_029037391.1,1556
2885,XP_029037392.1,692
2886,XP_029037393.1,652
2887,XP_029037394.1,643
2888,XP_029037395.1,616
2889,XP_029037396.1,335
2890,XP_029037397.1,311
2891,XP_029037398.1,211
2892,XP_029037399.1,210
2893,XP_029037400.1,421
2894,XP_029037402.1,961
2895,XP_029037405.1,535
2896,XP_029037411.1,508
2897,XP_029037412.1,384
2898,XP_029037413.1,466
2899,XP_029037416.1,396
2900,XP_029037417.1,456
2901,XP_029037421.1,334
2902,XP_029037422.1,884
2903,XP_029037425.1,88
2904,XP_029037426.1,273
2905,XP_029037427.1,1048
2906,XP_029037428.1,634
2907,XP_029037429.1,634
2908,XP_029037430.1,634
2909,XP_029037431.1,634
2910,XP_029037432.1,634
2911,XP_029037433.1,634
2912,XP_029037434.1,634
2913,XP_029037435.1,905
2914,XP_029037437.1,1015
2915,XP_029037438.1,244
2916,XP_029037439.1,506
2917,XP_029037440.1,1926
2918,XP_029037441.1,124
2919,XP_029037442.1,373
2920,XP_029037443.1,331
2921,XP_029037444.1,1098
2922,XP_029037445.1,931
2923,XP_029037448.1,752
2924,XP_029037450.1,897
2925,XP_029037452.1,520
2926,XP_029037453.1,312
2927,XP_029037454.1,227
2928,XP_029037455.1,166
2929,XP_029037459.1,2680
2930,XP_029037460.1,2442
2931,XP_029037461.1,2442
2932,XP_029037462.1,1103
2933,XP_029037463.1,930
2934,XP_029037465.1,831
2935,XP_029037466.1,338
2936,XP_029037467.1,326
2937,XP_029037469.1,148
2938,XP_029037471.1,1918
2939,XP_029037474.1,1890
2940,XP_029037475.1,1690
2941,XP_029037476.1,860
2942,XP_029037477.1,858
2943,XP_029037478.1,858
2944,XP_029037479.1,858
2945,XP_029037480.1,858
2946,XP_029037481.1,858
2947,XP_029037483.1,828
2948,XP_029037484.1,705
2949,XP_029037485.1,272
2950,XP_029037486.1,272
2951,XP_029037487.1,272
2952,XP_029037488.1,83
2953,XP_029037490.1,1425
2954,XP_029037491.1,978
2955,XP_029037492.1,978
2956,XP_029037493.1,973
2957,XP_029037494.1,617
2958,XP_029037501.1,715
2959,XP_029037502.1,479
2960,XP_029037503.1,614
2961,XP_029037504.1,462
2962,XP_029037505.1,419
2963,XP_029037506.1,145
2964,XP_029037507.1,144
2965,XP_029037508.1,881
2966,XP_029037509.1,772
2967,XP_029037511.1,746
2968,XP_029037512.1,699
2969,XP_029037513.1,699
2970,XP_029037514.1,699
2971,XP_029037515.1,519
2972,XP_029037525.1,519
2973,XP_029037526.1,508
2974,XP_029037529.1,407
2975,XP_029037533.1,365
2976,XP_029037535.1,752
2977,XP_029037537.1,339
2978,XP_029037538.1,338
2979,XP_029037539.1,298
2980,XP_029037541.1,260
2981,XP_029037543.1,202
2982,XP_029037546.1,1031
2983,XP_029037547.1,192
2984,XP_029037548.1,155
2985,XP_029037550.1,140
2986,XP_029037551.1,119
2987,XP_029037552.1,2074
2988,XP_029037559.1,1749
2989,XP_029037560.1,1665
2990,XP_029037563.1,415
2991,XP_029037564.1,249
2992,XP_029037566.1,171
2993,XP_029037567.1,158
2994,XP_029037568.1,146
2995,XP_029037569.1,632
2996,XP_029037571.1,582
2997,XP_029037573.1,483
2998,XP_029037576.1,388
2999,XP_029037577.1,380
3000,XP_029037578.1,380
3001,XP_029037579.1,375
3002,XP_029037586.1,316
3003,XP_029037588.1,263
3004,XP_029037589.1,246
3005,XP_029037591.1,993
3006,XP_029037593.1,723
3007,XP_029037594.1,700
3008,XP_029037595.1,700
3009,XP_029037596.1,531
3010,XP_029037597.1,531
3011,XP_029037598.1,531
3012,XP_029037599.1,321
3013,XP_029037601.1,129
3014,XP_029037602.1,129
3015,XP_029037603.1,129
3016,XP_029037604.1,129
3017,XP_029037605.1,1029
3018,XP_029037606.1,595
3019,XP_029037607.1,507
3020,XP_029037613.1,447
3021,XP_029037615.1,630
3022,XP_029037616.1,383
3023,XP_029037618.1,306
3024,XP_029037621.1,752
3025,XP_029037622.1,90
3026,XP_029037623.1,1274
3027,XP_029037631.1,862
3028,XP_029037637.1,209
3029,XP_029037639.1,810
3030,XP_029037640.1,421
3031,XP_029037641.1,421
3032,XP_029037642.1,383
3033,XP_029037643.1,324
3034,XP_029037645.1,209
3035,XP_029037647.1,208
3036,XP_029037648.1,166
3037,XP_029037649.1,136
3038,XP_029037650.1,136
3039,XP_029037651.1,92
3040,XP_029037652.1,92
3041,XP_029037653.1,857
3042,XP_029037655.1,736
3043,XP_029037656.1,736
3044,XP_029037657.1,420
3045,XP_029037658.1,136
3046,XP_029037659.1,295
3047,XP_029037661.1,287
3048,XP_029037662.1,1137
3049,XP_029037663.1,2494
3050,XP_029037665.1,1485
3051,XP_029037668.1,1311
3052,XP_029037670.1,181
3053,XP_029037677.1,1149
3054,XP_029037681.1,1062
3055,XP_029037683.1,442
3056,XP_029037684.1,601
3057,XP_029037686.1,440
3058,XP_029037687.1,440
3059,XP_029037688.1,329
3060,XP_029037689.1,130
3061,XP_029037690.1,117
3062,XP_029037691.1,449
3063,XP_029037692.1,446
3064,XP_029037693.1,550
3065,XP_029037694.1,766
3066,XP_029037699.1,399
3067,XP_029037701.1,332
3068,XP_029037702.1,752
3069,XP_029037703.1,895
3070,XP_029037704.1,1231
3071,XP_029037706.1,478
3072,XP_029037711.1,711
3073,XP_029037720.1,431
3074,XP_029037722.1,428
3075,XP_029037723.1,311
3076,XP_029037724.1,348
3077,XP_029037728.1,826
3078,XP_029037733.1,151
3079,XP_029037734.1,312
3080,XP_029037735.1,589
3081,XP_029037736.1,420
3082,XP_029037737.1,420
3083,XP_029037738.1,1135
3084,XP_029037739.1,200
3085,XP_029037740.1,329
3086,XP_029037745.1,505
3087,XP_029037746.1,844
3088,XP_029037749.1,833
3089,XP_029037750.1,643
3090,XP_029037751.1,643
3091,XP_029037752.1,634
3092,XP_029037753.1,634
3093,XP_029037754.1,625
3094,XP_029037755.1,625
3095,XP_029037757.1,621
3096,XP_029037758.1,603
3097,XP_029037759.1,424
3098,XP_029037761.1,628
3099,XP_029037762.1,622
3100,XP_029037763.1,482
3101,XP_029037765.1,649
3102,XP_029037766.1,587
3103,XP_029037767.1,134
3104,XP_029037768.1,293
3105,XP_029037769.1,249
3106,XP_029037770.1,1650
3107,XP_029037772.1,574
3108,XP_029037773.1,574
3109,XP_029037774.1,539
3110,XP_029037777.1,469
3111,XP_029037778.1,391
3112,XP_029037779.1,323
3113,XP_029037783.1,191
3114,XP_029037784.1,1856
3115,XP_029037785.1,110
3116,XP_029037786.1,3523
3117,XP_029037787.1,158
3118,XP_029037788.1,752
3119,XP_029037789.1,126
3120,XP_029037790.1,748
3121,XP_029037791.1,748
3122,XP_029037792.1,748
3123,XP_029037793.1,583
3124,XP_029037794.1,477
3125,XP_029037795.1,481
3126,XP_029037797.1,342
3127,XP_029037798.1,248
3128,XP_029037799.1,248
3129,XP_029037800.1,78
3130,XP_029037801.1,3237
3131,XP_029037802.1,192
3132,XP_029037803.1,403
3133,XP_029037804.1,612
3134,XP_029037807.1,351
3135,XP_029037809.1,374
3136,XP_029037810.1,969
3137,XP_029037811.1,969
3138,XP_029037812.1,969
3139,XP_029037813.1,448
3140,XP_029037814.1,585
3141,XP_029037816.1,433
3142,XP_029037817.1,354
3143,XP_029037819.1,286
3144,XP_029037820.1,189
3145,XP_029037823.1,167
3146,XP_029037825.1,296
3147,XP_029037826.1,782
3148,XP_029037828.1,286
3149,XP_029037831.1,644
3150,XP_029037832.1,644
3151,XP_029037833.1,530
3152,XP_029037834.1,223
3153,XP_029037837.1,1653
3154,XP_029037838.1,459
3155,XP_029037839.1,182
3156,XP_029037841.1,171
3157,XP_029037842.1,441
3158,XP_029037844.1,1269
3159,XP_029037845.1,1269
3160,XP_029037846.1,1269
3161,XP_029037847.1,1269
3162,XP_029037848.1,1269
3163,XP_029037849.1,1022
3164,XP_029037850.1,1022
3165,XP_029037851.1,135
3166,XP_029037852.1,659
3167,XP_029037853.1,790
3168,XP_029037854.1,354
3169,XP_029037856.1,159
3170,XP_029037857.1,159
3171,XP_029037858.1,400
3172,XP_029037861.1,142
3173,XP_029037862.1,1911
3174,XP_029037863.1,1522
3175,XP_029037867.1,684
3176,XP_029037873.1,752
3177,XP_029037879.1,590
3178,XP_029037882.1,586
3179,XP_029037883.1,585
3180,XP_029037886.1,191
3181,XP_029037887.1,191
3182,XP_029037889.1,191
3183,XP_029037890.1,191
3184,XP_029037891.1,354
3185,XP_029037892.1,319
3186,XP_029037893.1,291
3187,XP_029037895.1,223
3188,XP_029037897.1,163
3189,XP_029037898.1,163
3190,XP_029037899.1,163
3191,XP_029037900.1,163
3192,XP_029037901.1,635
3193,XP_029037902.1,107
3194,XP_029037903.1,370
3195,XP_029037904.1,277
3196,XP_029037905.1,277
3197,XP_029037906.1,300
3198,XP_029037907.1,139
3199,XP_029037908.1,282
3200,XP_029037909.1,378
3201,XP_029037910.1,293
3202,XP_029037911.1,293
3203,XP_029037912.1,1774
3204,XP_029037913.1,1403
3205,XP_029037920.1,997
3206,XP_029037925.1,741
3207,XP_029037926.1,594
3208,XP_029037927.1,436
3209,XP_029037928.1,436
3210,XP_029037929.1,436
3211,XP_029037930.1,436
3212,XP_029037931.1,436
3213,XP_029037932.1,436
3214,XP_029037934.1,390
3215,XP_029037938.1,218
3216,XP_029037939.1,195
3217,XP_029037940.1,430
3218,XP_029037941.1,165
3219,XP_029037943.1,1376
3220,XP_029037944.1,921
3221,XP_029037945.1,921
3222,XP_029037946.1,566
3223,XP_029037947.1,482
3224,XP_029037950.1,362
3225,XP_029037952.1,362
3226,XP_029037953.1,288
3227,XP_029037963.1,319
3228,XP_029037965.1,1061
3229,XP_029037971.1,1020
3230,XP_029037972.1,1020
3231,XP_029037973.1,508
3232,XP_029037974.1,508
3233,XP_029037975.1,469
3234,XP_029037976.1,243
3235,XP_029037978.1,174
3236,XP_029037979.1,174
3237,XP_029037980.1,527
3238,XP_029037981.1,523
3239,XP_029037984.1,480
3240,XP_029037986.1,474
3241,XP_029037991.1,393
3242,XP_029037992.1,384
3243,XP_029037993.1,384
3244,XP_029037994.1,269
3245,XP_029037996.1,164
3246,XP_029037997.1,703
3247,XP_029037999.1,675
3248,XP_029038005.1,692
3249,XP_029038010.1,588
3250,XP_029038012.1,609
3251,XP_029038013.1,523
3252,XP_029038015.1,254
3253,XP_029038016.1,254
3254,XP_029038017.1,254
3255,XP_029038018.1,254
3256,XP_029038019.1,1550
3257,XP_029038022.1,689
3258,XP_029038023.1,429
3259,XP_029038025.1,360
3260,XP_029038026.1,360
3261,XP_029038027.1,360
3262,XP_029038028.1,357
3263,XP_029038036.1,299
3264,XP_029038037.1,261
3265,XP_029038038.1,261
3266,XP_029038039.1,261
3267,XP_029038040.1,108
3268,XP_029038041.1,79
3269,XP_029038043.1,78
3270,XP_029038044.1,1370
3271,XP_029038045.1,1370
3272,XP_029038046.1,1038
3273,XP_029038051.1,526
3274,XP_029038052.1,526
3275,XP_029038053.1,515
3276,XP_029038054.1,712
3277,XP_029038055.1,664
3278,XP_029038056.1,1055
3279,XP_029038057.1,1019
3280,XP_029038058.1,647
3281,XP_029038060.1,364
3282,XP_029038061.1,181
3283,XP_029038063.1,585
3284,XP_029038064.1,637
3285,XP_029038065.1,542
3286,XP_029038066.1,1219
3287,XP_029038067.1,1105
3288,XP_029038070.1,879
3289,XP_029038071.1,598
3290,XP_029038073.1,831
3291,XP_029038074.1,808
3292,XP_029038077.1,797
3293,XP_029038078.1,803
3294,XP_029038081.1,713
3295,XP_029038082.1,580
3296,XP_029038083.1,688
3297,XP_029038086.1,679
3298,XP_029038089.1,575
3299,XP_029038091.1,476
3300,XP_029038093.1,538
3301,XP_029038094.1,525
3302,XP_029038095.1,517
3303,XP_029038096.1,517
3304,XP_029038097.1,452
3305,XP_029038098.1,438
3306,XP_029038106.1,402
3307,XP_029038107.1,356
3308,XP_029038108.1,328
