GO.ID,Term,Annotated,Significant,Expected,classicFisher,classicFisherPadj
GO:0022824,transmitter-gated ion channel activity,26,0,1.34,1,1
GO:0022835,transmitter-gated channel activity,26,0,1.34,1,1
GO:0022843,voltage-gated cation channel activity,26,0,1.34,1,1
GO:0022853,active ion transmembrane transporter act...,96,0,4.96,1,1
GO:0030276,clathrin binding,24,0,1.24,1,1
GO:0030414,peptidase inhibitor activity,26,0,1.34,1,1
GO:0030515,snoRNA binding,21,0,1.08,1,1
GO:0030594,neurotransmitter receptor activity,41,0,2.12,1,1
GO:0034062,5'-3' RNA polymerase activity,32,0,1.65,1,1
GO:0042302,structural constituent of cuticle,38,0,1.96,1,1
GO:0042625,ATPase-coupled ion transmembrane transpo...,31,0,1.6,1,1
GO:0042626,ATPase-coupled transmembrane transporter...,64,0,3.3,1,1
GO:0042887,amide transmembrane transporter activity,22,0,1.14,1,1
GO:0043138,3'-5' DNA helicase activity,22,0,1.14,1,1
GO:0046915,transition metal ion transmembrane trans...,20,0,1.03,1,1
GO:0050136,NADH dehydrogenase (quinone) activity,21,0,1.08,1,1
GO:0052689,carboxylic ester hydrolase activity,80,0,4.13,1,1
GO:0061134,peptidase regulator activity,33,0,1.7,1,1
GO:0061135,endopeptidase regulator activity,24,0,1.24,1,1
GO:0080030,methyl indole-3-acetate esterase activit...,27,0,1.39,1,1
GO:0097747,RNA polymerase activity,32,0,1.65,1,1
GO:1904680,peptide transmembrane transporter activi...,20,0,1.03,1,1
