geneID,geneDescription,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC114881763,uncharacterized LOC114881763,3.6719641833622525,-3.8325972282971223,1.4418232296887492,8.166777695116252,0.004266463642570896,0.015116268739122569
LOC114871137,inner nuclear membrane protein Man1,1979.3910070675277,-0.33812115124041303,0.1176420854000231,8.163819840998883,0.004273427160984797,0.015135728763983676
LOC114873856,uncharacterized LOC114873856,5.13763081592979,-3.3780414535045664,1.2951974337753356,8.162381234699758,0.004276818175926487,0.015142526569892506
LOC114875336,serine/arginine repetitive matrix protein 2-like,8.21668469334511,2.012617338954326,0.7154951598054593,8.149358523224109,0.0043076395991138335,0.015246406548084703
LOC114877031,short coiled-coil protein B,1836.2615217660014,-0.4929621224062845,0.17102611401980747,8.147194160453452,0.004312783961419696,0.015259365261020376
LOC114877924,piggyBac transposable element-derived protein 4-like,73.14374212311334,0.7493737133815204,0.2638280648774677,8.141024086542778,0.004327483646689117,0.01530611180501352
LOC114877837,kinesin-related protein 8-like,151.2089561001296,0.9302992073277266,0.3284968592178946,8.123846373770817,0.004368677360475802,0.015446502186232138
LOC114873396,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9,1765.9925920776086,-0.34489368609572746,0.12030053676274485,8.121596335351455,0.004374102647511595,0.015460371741754311
LOC114882193,uncharacterized LOC114882193,36.1440728127045,-1.5324642647964606,0.5269034452809047,8.11918572207827,0.004379922723629383,0.015475626683867693
LOC114876296,protein regulator of cytokinesis 1-like,162.76083532127245,-3.4753103051163965,1.0703560765230804,8.114015418828686,0.004392432274897149,0.015514499030695766
LOC114873359,transcriptional regulator ATRX homolog,3129.9634299855215,0.27136706770852564,0.09571504987643273,8.094923533544161,0.00443894111746111,0.015673392298406783
LOC114871485,NA,15528.306172843944,-0.4726830254340039,0.1645451796067091,8.091461174663067,0.0044474291668112655,0.015697975539389748
LOC114876658,transmembrane protein 184C,4724.973944815085,0.1739085136464274,0.06127568042937879,8.090234387096984,0.0044504406271815055,0.015703217974304014
LOC114877100,uncharacterized LOC114877100,127.06872582638975,1.0029067843997368,0.3547134471987886,8.088759776097746,0.004454063180732905,0.015710612295701358
LOC114875774,tyrosine-protein phosphatase corkscrew,3449.4909923528166,0.36780515819287246,0.12992357552095987,8.086028955397168,0.004460779689905086,0.015723522517791515
LOC114879261,cuticle protein 21-like,58.85313380459907,0.9231161665547097,0.3276605255665788,8.086344849877698,0.004460002213817081,0.015723522517791515
LOC114878162,alpha-tocopherol transfer protein-like,128.0980775896753,1.118870357147028,0.39506401078800124,8.084832853352736,0.004463724774059346,0.015728515137087878
LOC114873441,DNA topoisomerase 1,3827.0891883627605,0.26094385236409423,0.09210854875095426,8.082916175710423,0.00446844821332478,0.015734381816187082
LOC114882049,uncharacterized protein LOC114882049,25.606243976659048,2.9862044641362377,1.0236117414717214,8.083041387497126,0.004468139487458335,0.015734381816187082
LOC114878385,egalitarian protein homolog,2405.6030054614916,0.3810909751342007,0.1346675219419761,8.0817917976932,0.004471221486283137,0.015738760818462948
LOC114874552,ion transport peptide-like,1016.1770026542276,0.7006650912991196,0.2480291536424173,8.079968850045006,0.004475721502487419,0.01574921290666657
LOC114873138,transmembrane protease serine 9-like,606.9100302008627,-1.3158044802178135,0.44669651215516865,8.07791800665683,0.004480789600772828,0.01576165613755611
LOC114875483,ubiquitin-like protein 7,818.0915745843828,0.29387813727600187,0.1037037605839251,8.075399265392846,0.0044870219769294305,0.01577818493527919
LOC114874945,chymotrypsinogen B,385.1324397837163,0.4909988691628802,0.17359334510722563,8.072890408634038,0.0044932386700107475,0.01579464730978496
LOC114873647,U6 snRNA-associated Sm-like protein LSm6,1054.29725615102,-0.29832821334925963,0.10460288541058217,8.070087651021666,0.004500193992143901,0.01580619149550378
LOC114876868,mitotic spindle assembly checkpoint protein MAD1,968.4675842551749,-0.27283771671645823,0.09581978140836296,8.069710240772949,0.004501131410421429,0.01580619149550378
LOC114878755,EH domain-containing protein 3,7213.228425699072,0.6132910641887539,0.21726742184371495,8.070063315386463,0.004500254431430352,0.01580619149550378
LOC114881727,mediator of RNA polymerase II transcription subunit 8,659.7739684832658,0.2685595589511245,0.09481476703857421,8.06103064930204,0.004522744890101616,0.015876670820285065
LOC114881904,uncharacterized LOC114881904,4.975015548042356,-3.3276160760396345,1.2874979380273712,8.059907942549106,0.004525548306282517,0.01588109363006167
LOC114876129,bone morphogenetic protein 4,152.95246424523344,0.6847020353089657,0.24231859077981985,8.058241389533265,0.004529712978232624,0.015890288725890035
LOC114878153,uncharacterized LOC114878153,7498.2533034538355,0.26348878832224026,0.0931544106204236,8.056044112465557,0.0045352098811875215,0.015904149443605457
LOC114873461,cyclin-dependent kinase 2-associated protein 1-like,384.13290956083983,-0.3825461820319738,0.13428869784429523,8.049998134472006,0.0045503701221630884,0.015951876724680077
LOC114876013,zinc finger protein 345-like,1099.8895150938329,0.3271771655275777,0.11577751927748273,8.048404801277485,0.004554373977662759,0.01596047474665263
LOC114876662,uncharacterized LOC114876662,90.2063006978549,0.6850123644625999,0.24262075912892025,8.045811528114271,0.004560898235499211,0.01597789647431099
LOC114872772,serine-rich adhesin for platelets,1794.8226223425534,0.4086699679490246,0.1449242224434043,8.031354468761563,0.004597444701292647,0.016100445381756312
LOC114873001,bestrophin-4-like,6412.276440170189,-0.5310721112612456,0.18534009732270595,8.027577967435533,0.004607040475443703,0.01612856054843153
LOC114881656,uncharacterized LOC114881656,16.47561032836523,-2.0178934548745038,0.7028483358256709,8.022186679463516,0.00462077464404096,0.01617113956208756
LOC114872849,neurofilament medium polypeptide-like,46220.13270764118,-0.3817369322931408,0.13378944855954886,8.0174299485532,0.004632926917675463,0.016208155408351868
LOC114871319,uncharacterized LOC114871319,3014.4150709844985,-0.31474739236187754,0.11056688207450287,8.010993283776273,0.004649422849632802,0.016260337083573044
LOC114877872,brefeldin A-inhibited guanine nucleotide-exchange protein 2,6134.486566828025,0.5283678268483902,0.1878032862583139,8.00957596105647,0.004653063203882226,0.016267539009427193
LOC114875737,very-long-chain enoyl-CoA reductase,11197.754313435542,-0.5515667665225684,0.192615996659198,8.007815222792985,0.004657589655071212,0.01627022799978199
LOC114881311,uncharacterized LOC114881311,116.59874701404522,-0.8920397141017169,0.3106932572746912,8.00743165527254,0.004658576313281927,0.01627022799978199
LOC114882651,uncharacterized LOC114882651,41.333761355735554,0.9866537312294881,0.3516709492897051,8.007707563113769,0.004657866568675671,0.01627022799978199
LOC114874170,carotenoid isomerooxygenase,1332.6484455785069,0.7662344958516608,0.2725699141813565,8.004307824144803,0.004666619735862945,0.016292789434100386
LOC114873668,kinesin light chain,4578.552493749691,0.23923421017546947,0.08482835052680827,8.003544718756615,0.004668586772925743,0.016294127987324616
LOC114874739,carboxypeptidase D-like,4962.688655515196,0.25145701681508886,0.08918462992398762,8.00175948588965,0.004673191820968106,0.01630466959848791
LOC114874781,uncharacterized LOC114874781,23.32739923355833,1.2757153186298014,0.45356301848462505,8.00065244442996,0.004676049782864321,0.016309110581657967
LOC114873634,uncharacterized LOC114873634,1635.5829299610637,0.3239789339832277,0.11496343645723583,7.997908284818138,0.004683141842161658,0.016328311221281363
LOC114874509,cyclin-dependent kinase 20-like,1167.174162487833,-0.3564870239474199,0.12539709753343117,7.991144428615641,0.004700669302374167,0.016378322537124214
LOC114875308,nose resistant to fluoxetine protein 6-like,1553.5536169989257,0.6892755150309886,0.24542568734555112,7.991152714847885,0.004700647789090672,0.016378322537124214
LOC114876136,GPI transamidase component PIG-T,2134.1781398306034,-0.45436946489749575,0.15935389972598746,7.988158512919313,0.004708428074011794,0.016399802455486577
LOC114878169,plant intracellular Ras-group-related LRR protein 9-like,986.1435405014287,0.2783665988886972,0.0987696877799626,7.985311053224422,0.00471583922472252,0.016420057456233508
LOC114871390,tRNA (cytosine(34)-C(5))-methyltransferase,1767.1034854374664,-0.45205707203107476,0.1586280921586757,7.982853301248312,0.004722245627500039,0.016431242902045284
LOC114874728,pro-corazonin-like,101.74099777744216,-0.8910280747226191,0.31138890867591545,7.983336761102649,0.0047209847358341,0.016431242902045284
LOC114873223,gamma-aminobutyric acid type B receptor subunit 1,415.25675748231794,0.6996293949790754,0.24913283717343568,7.979584776033889,0.004730779136670487,0.016455370702232127
LOC114874982,protein obstructor-E-like,59.34042560305334,0.9216376364322402,0.32736850468482603,7.972729669656616,0.004748727595076127,0.01651221974509573
LOC114882690,transcriptional repressor p66-beta,1881.478976818601,-0.3776104813061363,0.13293151439788004,7.9618479093144,0.004777361452622707,0.016606172968255076
LOC114873618,putative uncharacterized protein DDB_G0289263,1098.6100647510398,0.3489140092976789,0.1242107320655849,7.960884709214142,0.004779904439147142,0.01660940113960991
LOC114876280,AP-2 complex subunit sigma,1460.0472414345843,-0.31500404416595607,0.11106332144072108,7.959022301949247,0.004784825373097817,0.01662088732741507
LOC114871634,NA,1713.2944766244143,0.3678417006062611,0.13100167959343686,7.953349061791712,0.004799847284591937,0.016667441347001835
LOC114876759,lysyl oxidase homolog 3-like,1218.9394464993184,0.6760085549021965,0.24132430113506373,7.949132416877106,0.004811043461722755,0.016700683595703585
LOC114875943,histone deacetylase 4,7177.3498057403,0.674653334120318,0.24117221094728358,7.929852133021285,0.004862577059968613,0.016873880394609464
LOC114872640,rap guanine nucleotide exchange factor 2-like,3401.712870138768,0.370888278260046,0.13232104281866475,7.92830566786121,0.004866734837461695,0.01688261454573276
LOC114871613,RNA-binding protein fusilli,8376.29674042588,0.31711963222283857,0.11312736500495378,7.92315218933301,0.004880616481897087,0.01692412218126067
LOC114876123,disks large homolog 5-like,1918.0543120024745,0.5072631347605938,0.1812412728347238,7.922643108109497,0.004881989953735219,0.01692412218126067
LOC114877757,probable 28S rRNA (cytosine-C(5))-methyltransferase,2098.847988916484,-0.33652157445597686,0.11886747015492269,7.921486430738369,0.004885112066689316,0.016929241513696992
LOC114881569,probable basic-leucine zipper transcription factor K,3.5374875594060398,-3.7559671862647424,1.4351693414314934,7.916955066444309,0.0048973627694934435,0.016962617041401652
LOC114882043,uncharacterized protein C9orf85 homolog,589.1481339998569,-0.35328408379939796,0.12493012099812612,7.91670484532591,0.004898040162309681,0.016962617041401652
LOC114872918,uncharacterized LOC114872918,12.157843093461697,1.705136574508613,0.6113516169652992,7.90726658525255,0.004923661034764748,0.01704560847466167
LOC114875586,uncharacterized LOC114875586,568.7682430962655,0.4189495161217218,0.1496523982141676,7.902200615954854,0.004937469266258511,0.01708766272470024
LOC114882901,uncharacterized LOC114882901,54.342940032741076,2.1389856282377546,0.7553837244454956,7.898407652235832,0.004947833511681823,0.017117773706016907
LOC114878295,venom peptide BmKAPI-like,178.33031297842297,-1.5976822974883178,0.5444125767386724,7.8960047029627844,0.0049544110203887885,0.017134768063455545
LOC114877114,NADPH-dependent diflavin oxidoreductase 1-like,3283.511743873997,0.2931488467488117,0.10476267741757951,7.88677781549157,0.004979750352507703,0.017216616726126264
LOC114878215,tRNA-splicing endonuclease subunit Sen2,1329.5938545689366,-0.30766650212041813,0.10907857878510342,7.88549673534574,0.004983278942991889,0.017223028903071397
LOC114874775,prisilkin-39-like,234.02395761027898,0.7638510809538969,0.27370599352156116,7.884428807714798,0.004986222376038191,0.01722741505273907
LOC114878005,venom allergen 5-like,1570.1173328893306,0.7338421143448499,0.26311502525841324,7.881758647886386,0.00499358965250027,0.017247077520837623
LOC114872028,uncharacterized LOC114872028,1433.0133113808668,-0.31526657300416566,0.11179168215659543,7.875240359603893,0.00501162097969075,0.01730354639598595
LOC114879160,centrosomal protein of 131 kDa,138.8924987578922,0.7051429476371409,0.2527473896084457,7.86567704586416,0.005038195815742985,0.017389465531090095
LOC114874403,dendritic arbor reduction protein 1-like,2064.294982538216,0.9551227929649556,0.34302772014569716,7.8583101171925165,0.005058765152744221,0.017454605853985675
LOC114872238,uncharacterized LOC114872238,908.6231611641252,-0.25881496575808843,0.09210035452655412,7.856525204944035,0.005063761705404478,0.017460660029473676
LOC114874204,tetraspanin-1-like,2046.0617910973283,0.4055519268196555,0.14537513005808617,7.856470885274788,0.005063913842739766,0.017460660029473676
LOC114882255,uncharacterized protein LOC114882255,9.782338896175437,-2.186596065474511,0.7914047172019619,7.854060617845974,0.005070669157756168,0.01747809546537796
LOC114872810,homeodomain-interacting protein kinase 2,5625.17014352715,0.2293194672657979,0.0820996200120622,7.851553232000796,0.0050777064154641565,0.017496490726292935
LOC114881073,uncharacterized LOC114881073,13.304541761539385,1.5250735758982068,0.550845564710144,7.839846953354488,0.005110693334276457,0.01760425969747923
LOC114873374,integrin beta-PS,3512.7773879963243,0.34290622697438117,0.12308040508009256,7.829106643437967,0.00514115036344746,0.01770324500987648
LOC114872615,dynactin subunit 6,1257.4077755045957,-0.3877458578965521,0.13768149664628762,7.82705087386698,0.0051470011092077175,0.017717462165486184
LOC114875313,plexin-B,781.9296483262066,0.27330951482864446,0.09799515124815755,7.824787892443439,0.0051534494294564834,0.017733726147049416
LOC114872638,signal-induced proliferation-associated 1-like protein 2,1366.1188648139118,-0.4231691447208189,0.15013246316407933,7.823241374451683,0.005157860937129316,0.017742972645310443
LOC114871101,centromere/kinetochore protein zw10 homolog,776.8271252861404,-0.379950311380297,0.1351235210544148,7.818967100649317,0.005170073512839557,0.017773099356366923
LOC114872087,glutaredoxin-3,3057.8641262214287,-0.30434306993772703,0.10824373825018309,7.819343338428965,0.005168997333699563,0.017773099356366923
LOC114874502,39S ribosomal protein L53,1355.0765955828688,-0.38564330528704077,0.13697602421436447,7.817177294392934,0.005175196148411965,0.017784767258186607
LOC114878402,probable phosphatase phospho2,1580.0443786738556,0.5983664753685551,0.21542660801065852,7.812181675726663,0.005189521583416236,0.017828042594914745
LOC114874225,CDGSH iron-sulfur domain-containing protein 3,454.35180935715675,-0.4452158775653807,0.1583551090896372,7.80749322103172,0.005203002960854246,0.0178683903418656
LOC114881954,steroidogenic acute regulatory protein-like,1508.9858222613327,0.3157701191445728,0.11343843505030758,7.80460250888531,0.005211332818909627,0.017891025483403787
LOC114876476,uncharacterized LOC114876476,4366.1501235808055,-0.32993282374736854,0.11745147382709777,7.794422802887539,0.005240774969224231,0.01798610195408543
LOC114879284,general vesicular transport factor p115,1884.8898304033085,0.28807683589242433,0.10353744139500447,7.793604539393883,0.005243148933063216,0.017988249207164863
LOC114880993,kelch-like protein 10,8.868967982772785,1.9425561493806978,0.6979024646468173,7.789727542174745,0.005254411871129819,0.01802088124735157
LOC114875801,probable RNA-binding protein 19,932.5550692148425,0.7549772150015025,0.2723704419779212,7.787922361786684,0.005259664453495947,0.01802687793538301
LOC114881127,elicitin-like protein 2,129.1336157212012,0.6048087658741866,0.21758168011042076,7.787979897119023,0.00525949695882936,0.01802687793538301
LOC114882239,centrosomal protein of 97 kDa,586.4409689145614,0.32732538138481543,0.11771648579231114,7.778370671389041,0.00528754648715245,0.01811640552990728
LOC114877194,retinoblastoma-like protein 1,805.2438098963923,-0.3069353185648113,0.10971833387246499,7.767174060453527,0.005320422061293765,0.01822297689369226
LOC114878298,chymotrypsin inhibitor-like,308.8857343775126,-3.817777624019052,1.1763265299850034,7.766512296673625,0.005322371646526048,0.018223587977073713
LOC114882868,proteasome subunit alpha type-5,2671.9522460447674,-0.376853606214884,0.13429755419722414,7.764808294996243,0.005327395063158405,0.018234719828621702
LOC114872540,NA,17.43808976325515,3.148291019416495,1.1062332238995278,7.763563991409946,0.005331066337670001,0.01824121767485422
LOC114876871,nucleomorphin-like,11.99769055168793,1.4965959972665233,0.5442332540393177,7.760882780788279,0.0053389859254910285,0.01826224274846316
LOC114874472,activator of basal transcription 1-like,406.887177705154,-0.5942654052571351,0.21129805172194394,7.7506089450275795,0.005369443317177579,0.018360319804067833
LOC114878417,WD repeat-containing protein 26,3132.1312733272616,0.37281937695860545,0.13456307821552732,7.747115655961579,0.005379839684650426,0.018389757646301737
LOC114876725,uncharacterized LOC114876725,346.32150893389695,-1.4201449161402915,0.49095450987659317,7.743228800844506,0.005391431466194327,0.018423260828852022
LOC114873843,oligosaccharyltransferase complex subunit ostc-B,849.4021017567837,-0.3006556526281564,0.10763555447491188,7.738784189161265,0.005404717858993351,0.018462530561481602
LOC114881415,uncharacterized LOC114881415,9.138298368661252,-2.0689768960074844,0.7616216138451886,7.729948014591798,0.005431231305956366,0.018546942883167956
LOC114872195,neurogenic locus notch homolog protein 1,1993.2247780545108,0.6380717099396606,0.2309927301352475,7.72749856169672,0.005438604478141063,0.01856595934823935
LOC114882152,uncharacterized LOC114882152,148.74819264812447,0.7544096633532554,0.27302711908510824,7.726295424783601,0.00544222981362059,0.01857217331752645
LOC114877795,transmembrane protein KIAA1109 homolog,3472.398877116059,0.31670897989739877,0.11444514644841704,7.720220576944598,0.00546057242864577,0.018628590755416553
LOC114877183,synaptic vesicle membrane protein VAT-1 homolog-like,4979.741318930506,-0.7901295174457513,0.2791644644252941,7.718478859345865,0.005465843051881378,0.01864039083884902
LOC114876643,uncharacterized LOC114876643,245.39303923635944,0.4638904615744735,0.16762230740409417,7.717316727777501,0.005469362670845825,0.01864621355875835
LOC114877644,stress-induced-phosphoprotein 1,6277.374224069372,-0.2835354330599714,0.10154874398255603,7.715679998661045,0.005474323570316512,0.018656944423645773
LOC114874777,protein spaetzle-like,54.83066327961852,-1.2225275395622115,0.4329921566050233,7.7104367948024475,0.005490246548954546,0.01870501547754746
LOC114876008,recQ-mediated genome instability protein 1-like,337.0464585177441,-0.5842664178701149,0.20854900828807824,7.703239257171887,0.005512181546362218,0.018763832997410367
LOC114876546,JNK-interacting protein 3-like,1507.5643463292222,0.7296158373735321,0.2646555103742069,7.702497075805553,0.0055144484722042635,0.018763832997410367
LOC114879236,dehydrogenase/reductase SDR family member 7,4504.183283783199,-0.458440167027526,0.1636643065191739,7.702380304103343,0.005514805227346579,0.018763832997410367
LOC114882727,protein mab-21,194.57677468478238,0.6695092381003968,0.2424734075043075,7.704168256620804,0.005509345340668845,0.018763832997410367
LOC114877598,deoxynucleotidyltransferase terminal-interacting protein 2,1322.2089176985687,0.31218664461075846,0.11289245382711668,7.700296906069198,0.005521174279462995,0.018779293276494132
LOC114871816,rRNA-processing protein UTP23 homolog,325.39509202950944,-0.4593896649001932,0.1646367196359055,7.697750804692191,0.005528968024157181,0.018799587574538413
LOC114871308,dual oxidase maturation factor 1,400.47343156082025,0.8765703581433447,0.3178837560362437,7.694346760876726,0.005539405503060385,0.018828854714565014
LOC114878025,MDS1 and EVI1 complex locus protein EVI1-A-like,641.8840516394237,0.8472625736093363,0.3075739587209107,7.6932464952558774,0.005542783432353889,0.018834114509738823
LOC114872098,BRISC complex subunit FAM175B-like,1389.3878929082093,-0.33001439392615195,0.11843586816425075,7.687598814658699,0.005560155488194902,0.018882330087640817
LOC114878950,uncharacterized LOC114878950,680.1206140337439,0.9091303015377257,0.3300576627751432,7.6874404466909,0.0055606434216689355,0.018882330087640817
LOC114881384,nuclear transcription factor Y subunit gamma-like,1470.2709453855216,-0.2791699013554758,0.1003451356768179,7.682948062751521,0.005574502708983914,0.018923146939206693
LOC114882741,triple functional domain protein,6672.762787615258,0.45012156810410453,0.163318990576209,7.6778286999876,0.005590339215692862,0.018970646500746653
LOC114871295,DNA topoisomerase 2-binding protein 1,1822.2622690345215,0.7648901589813727,0.2779810149495056,7.6741771484728645,0.005601663145131242,0.019002806495303445
LOC114874619,probable glutamate--tRNA ligase,1399.8083299658767,0.3820500001908414,0.1385469245710252,7.66932250289085,0.005616754256044797,0.0190477206791183
LOC114872174,cytospin-A-like,5628.782147477376,0.29350421045921654,0.1064622595064404,7.659720252547302,0.005646725960894707,0.019141200433851036
LOC114882850,hemicentin-1-like,809.7250746784383,-0.6554479613383642,0.23365659468208616,7.659300424925661,0.005648040093028646,0.019141200433851036
LOC114877195,protein ABHD4,6681.214127297505,0.3172731499885139,0.11513689858313016,7.656060664754065,0.0056581915917748304,0.019169289854386314
LOC114871603,uncharacterized LOC114871603,72.3256792204807,0.8234394191183948,0.29879364358136995,7.653517547334431,0.005666173258087433,0.019190012064668072
LOC114873144,transmembrane protein 70 homolog,2248.1742471764614,-0.35711377626916485,0.12826160688014743,7.652090840432663,0.005670656056640353,0.019192559265385722
LOC114878131,probable G-protein coupled receptor B0563.6,20.155640276051663,1.4064837024523804,0.5097764288191791,7.652251904771411,0.005670149801768899,0.019192559265385722
LOC114872164,lysosomal acid glucosylceramidase-like,2887.9429394507483,-1.1722480464779113,0.4108047900757426,7.647698597921831,0.005684479467948503,0.01922719253053973
LOC114874064,dnaJ homolog dnj-5,1067.8356102967205,-0.3077625723064727,0.1108567866080647,7.647652012041235,0.005684626268626869,0.01922719253053973
LOC114878194,G-protein coupled receptor moody,601.3996673259725,0.5638882584857223,0.20503804887248295,7.6465175283767195,0.005688202429184089,0.01923296575546339
LOC114875265,reticulon-4-interacting protein 1 homolog,1998.466021762965,0.33378065992250266,0.12119065856368033,7.6436321351844185,0.0056973082131210545,0.01925150047497817
LOC114877249,uncharacterized LOC114877249,7836.153680937564,0.2756563390232179,0.10008594149327846,7.643594755161246,0.005697426275275394,0.01925150047497817
LOC114874819,ras-related C3 botulinum toxin substrate 1-like,1053.4266395608174,-0.40686390049742993,0.14618279935060438,7.639980575736473,0.005708853197251175,0.019283778905619612
LOC114874785,DNA primase large subunit-like,55.73979071243558,-0.7279992092557167,0.2636470180109222,7.635899734371279,0.005721783661583474,0.019321113256984695
LOC114873961,ras-related protein Rap-2a,221.8774955294808,0.6449989917661678,0.23470826527524674,7.630605257801008,0.005738604154944931,0.019371554511229787
LOC114875183,RAD50-interacting protein 1,700.3862122879419,0.3273370097465656,0.11887949143299144,7.62933486597295,0.0057426476731468005,0.01937884614923169
LOC114874411,dopamine receptor 2,107.3360070034135,0.9318917369322547,0.33956784818312585,7.627641175941477,0.00574804302352813,0.019384453722042828
LOC114875254,uncharacterized LOC114875254,88.80845086968914,0.6780074194085117,0.2463662173056712,7.627630391706397,0.0057480773939112325,0.019384453722042828
LOC114872389,N-acetylgalactosamine kinase,1100.026043144702,-0.4525244806087718,0.16255383820683844,7.624727896130381,0.005757335548342576,0.019409313714579542
LOC114871565,exostosin-1-like,1612.8135129101763,0.30282236199440915,0.1101019926013818,7.620407148558925,0.0057711457151667445,0.01944949828475291
LOC114876514,ribosome production factor 2 homolog,1062.3365380004425,-0.3940992620303565,0.14183109581636702,7.618626599848241,0.005776846611709252,0.019462336210830548
LOC114874958,pleckstrin homology domain-containing family M member 1,2510.6908520468733,0.22272074635388103,0.08093638703300486,7.611067411280374,0.005801113381836382,0.01953769413607677
LOC114873039,palmitoyltransferase ZDHHC16,1024.9565686517938,0.47361025016630753,0.17258465958852306,7.60790688724596,0.00581129020877077,0.01956556444962122
LOC114883209,mitochondrial import receptor subunit TOM20 homolog,2528.6576987095664,-0.24566806875363503,0.08878708195784599,7.597622569748083,0.005844531739229119,0.019671045817771803
LOC114872787,G/T mismatch-specific thymine DNA glycosylase-like,1650.7489557208273,-0.2772480860707025,0.10026014457180504,7.58249914101259,0.005893767231994249,0.019830271762586275
LOC114878947,uncharacterized LOC114878947,661.2919410402624,-0.5255825275740279,0.1890023223803648,7.58010292847149,0.005901607031630046,0.019850158466309758
LOC114878168,excitatory amino acid transporter,794.045667149736,0.6815094883550354,0.2491452784622474,7.572080472767766,0.0059279319937856,0.019932187020934654
LOC114873712,probable sodium/potassium/calcium exchanger CG1090,621.1905559217345,0.8304358329909093,0.30374674912769206,7.570079018213747,0.00593451823807278,0.019947813835848035
LOC114877095,aladin-like,364.31452785112197,-0.5443556298860545,0.19639914359725213,7.567111826717067,0.0059442962020904025,0.019974155330930162
LOC114882475,uncharacterized protein LOC114882475,13.705614008329288,-1.5690995484495875,0.5774503157875581,7.563720609473478,0.005955491613939071,0.020005241010714693
LOC114873225,60S ribosomal protein L27,11262.340151563843,-0.4144318071556193,0.14956104722331182,7.551281846074744,0.00599674015016894,0.020137225654402163
LOC114871638,GPI mannosyltransferase 3,204.2238856902722,0.5348089866312716,0.1953265029383565,7.542194417829535,0.006027059406797498,0.02021495294459747
LOC114877037,uncharacterized LOC114877037,603.1913462660541,0.72172596578061,0.26447709788465756,7.542290392425372,0.006026738381700603,0.02021495294459747
LOC114879294,60S ribosomal protein L5,22100.883427136803,-0.45092164967082027,0.16267452407537772,7.541990292819065,0.006027742241865807,0.02021495294459747
LOC114882992,NA,1002.4110313498254,0.403130846425739,0.14747362814915876,7.541402060355338,0.006029710427346646,0.02021495294459747
LOC114882996,myelin regulatory factor-like protein,1002.4110313498254,0.403130846425739,0.14747362814915876,7.541402060355338,0.006029710427346646,0.02021495294459747
LOC114875853,uncharacterized LOC114875853,5477.247899787211,-0.6085264195962726,0.21871473466969193,7.537350659394434,0.006043283960363441,0.02025385950103565
LOC114875610,histone-lysine N-methyltransferase ash1,2793.3986577552428,0.2594304295798797,0.09483700682968475,7.534790163577114,0.006051878543252319,0.020276059372036182
LOC114876706,succinyl-CoA:3-ketoacid coenzyme A transferase 1,2924.39266934591,0.42599413203601677,0.1560106329235403,7.532463059512779,0.006059700539872824,0.02029565717928108
LOC114874763,jerky protein homolog-like,499.148790039157,0.4020255231942336,0.1470836921059057,7.527258227548515,0.006077232683007277,0.02033742529382659
LOC114880813,S-methyl-5'-thioadenosine phosphorylase-like,836.9037788513289,0.36780302234940604,0.13458431390977144,7.527429659712851,0.00607665440120639,0.02033742529382659
LOC114881110,VPS35 endosomal protein sorting factor-like,1914.6122832533006,0.3393921198141884,0.12420134861303063,7.527000799659575,0.006078101154487002,0.02033742529382659
LOC114874584,ribosomal RNA processing protein 1 homolog,2943.925591267618,-0.2827726601082053,0.1025866399130209,7.525292687951435,0.006083866933744199,0.020350099766350476
LOC114874630,pseudouridine-5'-phosphatase-like,341.5272695302068,0.49111583391149916,0.17993048414404536,7.504168237912467,0.006155636190679672,0.020583471162139468
LOC114871750,probable serine hydrolase,2814.359596496464,0.3418296043158818,0.12533220100508188,7.501966253640248,0.0061631668766336575,0.020594230500153958
LOC114875110,uncharacterized LOC114875110,78.63231778121715,0.7678355278794017,0.28247383204055193,7.501471974338493,0.006164858581054932,0.020594230500153958
LOC114877925,uncharacterized LOC114877925,1785.8498858499004,-0.3581234345557349,0.12993838882973455,7.5025729421526535,0.00616109109166725,0.020594230500153958
LOC114877167,cystinosin homolog,3487.5288944000804,1.1066425279830499,0.4066027816163456,7.498719688114846,0.006174287137046291,0.020619032896160103
LOC114875450,uncharacterized LOC114875450,16.3196391228494,-1.975790840525547,0.7103806053083115,7.495069187933112,0.006186815429392356,0.0206541674085068
LOC114880851,odorant receptor 4-like,4.039744750867425,-3.9825295024511984,1.5149766723420328,7.494362914798387,0.0061892423091069295,0.020655567342978007
LOC114870905,uncharacterized LOC114870905,105.90536349400752,1.2204732335895214,0.4477578064753029,7.492808217652097,0.006194587947971377,0.02066670408452578
LOC114874288,progestin and adipoQ receptor family member 3,4008.519461662614,0.5770531016099517,0.21212349506457523,7.491436296441961,0.0061993090473533505,0.02067575066068675
LOC114870908,PAX3- and PAX7-binding protein 1,996.3000047715778,0.43340804132544836,0.15918630142425894,7.481023083569269,0.006235263258454672,0.020788925361710994
LOC114876895,uncharacterized LOC114876895,12.6142834417166,1.6234708703650185,0.5963634186303551,7.472596847167715,0.006264512681445767,0.02087967961755604
LOC114881670,uncharacterized protein LOC114881670,9.787377434044146,2.1335799191448457,0.7821419920903324,7.454682021692754,0.006327165488076039,0.021081672832517606
LOC114876471,cyclin-H-like,527.9380882576432,-0.45528104013415494,0.16566649484463292,7.450209420658922,0.006342906871876358,0.021127280286414973
LOC114874347,FYVE,222.9514051577462,-0.8167761471699524,0.2947551321759214,7.448070839962256,0.006350447758943675,0.021145552424521513
