HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N17.HOG0000861	OG0000216	n0																XP_029052235.1, XP_029052237.1	XP_034174664.1				
N17.HOG0000862	OG0000217	n1																XP_029041283.1	XP_034192714.1				
N17.HOG0000863	OG0000218	n0																XP_029034776.1, XP_029034777.1, XP_029034772.1, XP_029034773.1, XP_029034774.1, XP_029034775.1	XP_034179355.1, XP_034179356.1, XP_034179353.1				
N17.HOG0000864	OG0000219	n0																XP_029033097.1, XP_029033098.1, XP_029033099.1, XP_029033101.1, XP_029033100.1	XP_034182415.1, XP_034182416.1, XP_034182417.1, XP_034182418.1, XP_034182419.1				
N17.HOG0000865	OG0000220	n0																XP_029033278.1, XP_029033277.1, XP_029033279.1, XP_029033274.1, XP_029033275.1, XP_029033276.1, XP_029033273.1	XP_034185665.1, XP_034185663.1, XP_034185662.1, XP_034185661.1, XP_034185660.1, XP_034185659.1, XP_034185666.1, XP_034185667.1				
N17.HOG0000866	OG0000221	n0																XP_029042551.1	XP_034172270.1				
N17.HOG0000867	OG0000222	n5																XP_029054373.1	XP_034194844.1, XP_034174839.1				
N17.HOG0000868	OG0000222	n7																XP_029053995.1, XP_029055013.1, XP_029054232.1, XP_029054681.1, XP_029054723.1, XP_029055187.1, XP_029054841.1, XP_029055104.1, XP_029055199.1, XP_029053908.1, XP_029055030.1, XP_029054019.1, XP_029054877.1, XP_029054300.1, XP_029053902.1	XP_034194981.1, XP_034195046.1				
N17.HOG0000869	OG0000222	n33																XP_029054851.1, XP_029054875.1, XP_029055065.1	XP_034194560.1				
N17.HOG0000870	OG0000222	n36																XP_029054599.1, XP_029054559.1	XP_034194547.1, XP_034195132.1, XP_034194199.1, XP_034195140.1				
N17.HOG0000871	OG0000222	n41																XP_029054241.1, XP_029054262.1, XP_029055066.1	XP_034186988.1, XP_034171036.1				
N17.HOG0000872	OG0000222	n46																XP_029054039.1, XP_029054861.1, XP_029054583.1, XP_029054948.1	XP_034195121.1, XP_034194677.1				
N17.HOG0000873	OG0000222	n51																XP_029054305.1, XP_029053732.1, XP_029054947.1	XP_034195365.1				
N17.HOG0000874	OG0000223	n4																XP_029038992.1	XP_034187872.1				
N17.HOG0000875	OG0000223	n30																XP_029044364.1	XP_034174855.1				
N17.HOG0000876	OG0000224	n15																XP_029035644.1	XP_034174532.1				
N17.HOG0000877	OG0000225	n4																XP_029035976.1, XP_029035979.1, XP_029035978.1	XP_034187524.1, XP_034187523.1				
N17.HOG0000878	OG0000225	n37																XP_029032932.1	XP_034174370.1				
N17.HOG0000879	OG0000226	n17																XP_029036179.1	XP_034178580.1				
N17.HOG0000880	OG0000226	n32																XP_029036153.1	XP_034178152.1, XP_034178153.1, XP_034178155.1				
N17.HOG0000881	OG0000227	n0																XP_029056277.1, XP_029056278.1, XP_029056276.1, XP_029056274.1, XP_029056306.1, XP_029056308.1, XP_029056307.1, XP_029056309.1, XP_029056279.1	XP_034186580.1, XP_034186581.1, XP_034186577.1, XP_034186578.1, XP_034186579.1, XP_034186576.1				
N17.HOG0000882	OG0000228	n16																XP_029054322.1					
N17.HOG0000883	OG0000228	n18																XP_029054146.1					
N17.HOG0000884	OG0000228	n31																XP_029054240.1	XP_034194033.1				
N17.HOG0000885	OG0000228	n33																XP_029053823.1, XP_029054303.1					
N17.HOG0000886	OG0000228	n35																XP_029053356.1					
N17.HOG0000887	OG0000228	n38																XP_029053909.1, XP_029054555.1	XP_034194960.1, XP_034195023.1				
N17.HOG0000888	OG0000228	n43																XP_029054744.1	XP_034195027.1				
N17.HOG0000889	OG0000228	n44																XP_029054503.1	XP_034194846.1				
N17.HOG0000890	OG0000228	n48																XP_029053720.1, XP_029054269.1					
N17.HOG0000891	OG0000229	n0																XP_029043983.1	XP_034171126.1				
N17.HOG0000892	OG0000230	n18																	XP_034176544.1				
N17.HOG0000893	OG0000230	n29																XP_029052179.1, XP_029052178.1	XP_034178098.1				
N17.HOG0000894	OG0000231	n0																XP_029054484.1, XP_029039829.1	XP_034190001.1, XP_034190002.1				
N17.HOG0000895	OG0000232	n0																XP_029039432.1	XP_034180300.1				
N17.HOG0000896	OG0000233	n0																XP_029038096.1, XP_029038095.1	XP_034173028.1, XP_034173029.1, XP_034173027.1				
N17.HOG0000897	OG0000234	n23																XP_029050333.1, XP_029050356.1, XP_029050344.1, XP_029050517.1	XP_034195401.1				
N17.HOG0000898	OG0000235	n10																XP_029045311.1	XP_034181826.1				
N17.HOG0000899	OG0000235	n11																XP_029045317.1	XP_034181830.1				
N17.HOG0000900	OG0000235	n12																XP_029045324.1, XP_029045318.1	XP_034181832.1				
N17.HOG0000901	OG0000236	n3																XP_029036862.1, XP_029036865.1, XP_029036864.1	XP_034193620.1, XP_034193619.1, XP_034193622.1, XP_034193621.1				
N17.HOG0000902	OG0000236	n39																XP_029036869.1	XP_034193614.1, XP_034177212.1				
N17.HOG0000903	OG0000237	n9																XP_029032722.1	XP_034180210.1				
N17.HOG0000904	OG0000237	n25																XP_029051857.1	XP_034194076.1				
N17.HOG0000905	OG0000237	n42																XP_029051872.1	XP_034194078.1				
N17.HOG0000906	OG0000238	n15																	XP_034192180.1				
N17.HOG0000907	OG0000238	n30																XP_029055021.1, XP_029054727.1, XP_029054859.1, XP_029054643.1					
N17.HOG0000908	OG0000238	n34																XP_029054158.1, XP_029054118.1	XP_034195303.1				
N17.HOG0000909	OG0000238	n36																XP_029055040.1, XP_029054071.1, XP_029054385.1	XP_034192369.1				
N17.HOG0000910	OG0000238	n39																XP_029054890.1, XP_029054915.1, XP_029055064.1, XP_029053760.1, XP_029054193.1, XP_029054595.1	XP_034194956.1				
N17.HOG0000911	OG0000239	n28																XP_029036180.1	XP_034178769.1				
N17.HOG0000912	OG0000239	n29																XP_029036132.1	XP_034178779.1, XP_034178780.1, XP_034178777.1, XP_034178778.1				
N17.HOG0000913	OG0000240	n29																XP_029047308.1, XP_029047307.1, XP_029047306.1	XP_034175682.1, XP_034180954.1				
N17.HOG0000914	OG0000240	n33																XP_029047240.1	XP_034180941.1				
N17.HOG0000915	OG0000241	n5																XP_029044589.1	XP_034181063.1				
N17.HOG0000916	OG0000241	n19																XP_029038589.1	XP_034176484.1, XP_034176485.1, XP_034176486.1				
N17.HOG0000917	OG0000243	n0																XP_029053744.1	XP_034195602.1				
N17.HOG0000918	OG0000244	n0																XP_029039027.1	XP_034191998.1				
N17.HOG0000919	OG0000245	n0																XP_029039448.1	XP_034194081.1				
N17.HOG0000920	OG0000246	n1																XP_029043282.1, XP_029043284.1, XP_029043283.1	XP_034190713.1				
N17.HOG0000921	OG0000246	n29																XP_029043287.1, XP_029043289.1, XP_029043288.1	XP_034190757.1				
N17.HOG0000922	OG0000247	n7																XP_029036519.1	XP_034192948.1				
N17.HOG0000923	OG0000247	n19																XP_029036516.1	XP_034192941.1, XP_034192944.1, XP_034192943.1				
N17.HOG0000924	OG0000247	n36																XP_029036521.1	XP_034192945.1				
N17.HOG0000925	OG0000248	n18																XP_029042768.1	XP_034175213.1				
N17.HOG0000926	OG0000248	n51																	XP_034176258.1				
N17.HOG0000927	OG0000249	n5																XP_029044045.1	XP_034175198.1				
N17.HOG0000928	OG0000250	n3																XP_029052124.1	XP_034185851.1				
N17.HOG0000929	OG0000250	n18																XP_029052120.1	XP_034186045.1				
N17.HOG0000930	OG0000250	n41																XP_029055624.1, XP_029055616.1	XP_034196161.1, XP_034196165.1				
N17.HOG0000931	OG0000251	n22																XP_029045709.1, XP_029045708.1					
N17.HOG0000932	OG0000251	n38																XP_029038523.1, XP_029038522.1	XP_034174897.1				
N17.HOG0000933	OG0000251	n47																	XP_034186398.1				
N17.HOG0000934	OG0000252	n49																XP_029037839.1	XP_034172163.1				
N17.HOG0000935	OG0000253	n1																XP_029036723.1					
N17.HOG0000936	OG0000253	n34																XP_029032574.1	XP_034188715.1				
N17.HOG0000937	OG0000254	n1																XP_029046368.1	XP_034181711.1				
N17.HOG0000938	OG0000254	n22																XP_029055807.1	XP_034176775.1				
N17.HOG0000939	OG0000255	n1																	XP_034175416.1				
N17.HOG0000940	OG0000255	n37																	XP_034174148.1, XP_034174137.1				
N17.HOG0000941	OG0000256	n0																XP_029042504.1, XP_029042508.1, XP_029042505.1, XP_029042506.1, XP_029042511.1, XP_029042512.1, XP_029042509.1, XP_029042507.1	XP_034172377.1, XP_034172378.1, XP_034172380.1, XP_034172381.1, XP_034172375.1, XP_034172379.1, XP_034172374.1				
N17.HOG0000942	OG0000257	n1																XP_029045410.1	XP_034180530.1				
N17.HOG0000943	OG0000257	n31																XP_029045406.1	XP_034180525.1				
N17.HOG0000944	OG0000258	n19																XP_029047643.1					
N17.HOG0000945	OG0000258	n26																XP_029047644.1					
N17.HOG0000946	OG0000259	n0																XP_029044913.1	XP_034173230.1				
N17.HOG0000947	OG0000260	n17																	XP_034176615.1				
N17.HOG0000948	OG0000260	n26																XP_029053188.1	XP_034196198.1, XP_034196197.1				
N17.HOG0000949	OG0000260	n50																XP_029050171.1					
N17.HOG0000950	OG0000261	n0																XP_029035663.1, XP_029035664.1, XP_029035662.1	XP_034174496.1, XP_034174495.1, XP_034174497.1				
N17.HOG0000951	OG0000263	n0																XP_029042765.1, XP_029042764.1, XP_029042763.1	XP_034176251.1, XP_034176252.1, XP_034176253.1, XP_034176254.1				
N17.HOG0000952	OG0000264	n1																XP_029053644.1	XP_034192517.1, XP_034192519.1				
N17.HOG0000953	OG0000264	n27																XP_029053659.1, XP_029053657.1	XP_034192532.1, XP_034192535.1, XP_034192533.1				
N17.HOG0000954	OG0000265	n5																XP_029048310.1	XP_034172043.1				
N17.HOG0000955	OG0000265	n46																	XP_034172048.1, XP_034172047.1, XP_034172050.1, XP_034172049.1				
N17.HOG0000956	OG0000266	n1																XP_029049979.1	XP_034178854.1				
N17.HOG0000957	OG0000266	n26																	XP_034183983.1				
N17.HOG0000958	OG0000266	n29																XP_029049312.1	XP_034179808.1				
N17.HOG0000959	OG0000268	n0																XP_029053715.1	XP_034187249.1, XP_034187250.1				
N17.HOG0000960	OG0000269	n0																XP_029036205.1, XP_029036204.1	XP_034171785.1, XP_034171786.1, XP_034171784.1				
N17.HOG0000961	OG0000270	n12																XP_029047487.1	XP_034187848.1				
N17.HOG0000962	OG0000270	n34																XP_029045046.1	XP_034187840.1				
N17.HOG0000963	OG0000271	n3																XP_029048607.1	XP_034173987.1, XP_034173988.1				
N17.HOG0000964	OG0000271	n40																XP_029047035.1	XP_034181157.1				
N17.HOG0000965	OG0000272	n1																XP_029034319.1	XP_034188739.1				
N17.HOG0000966	OG0000272	n45																XP_029032785.1	XP_034180090.1				
N17.HOG0000967	OG0000272	n46																XP_029032787.1	XP_034180092.1				
N17.HOG0000968	OG0000273	n28																XP_029044326.1	XP_034173815.1				
N17.HOG0000969	OG0000273	n29																XP_029044327.1	XP_034173817.1				
N17.HOG0000970	OG0000274	n1																	XP_034177701.1				
N17.HOG0000971	OG0000274	n27																XP_029046053.1	XP_034177647.1, XP_034177646.1, XP_034177645.1				
N17.HOG0000972	OG0000275	n0																XP_029051562.1	XP_034184775.1, XP_034184776.1, XP_034184777.1, XP_034184778.1, XP_034184779.1				
N17.HOG0000973	OG0000276	n38																XP_029053712.1	XP_034183449.1				
N17.HOG0000974	OG0000277	n0																XP_029032823.1, XP_029032828.1, XP_029032829.1, XP_029032830.1, XP_029032831.1, XP_029032824.1, XP_029032825.1, XP_029032832.1, XP_029032833.1, XP_029032827.1	XP_034180149.1				
N17.HOG0000975	OG0000278	n0																XP_029051961.1, XP_029049618.1	XP_034196238.1				
N17.HOG0000976	OG0000279	n44																XP_029036095.1	XP_034178078.1				
N17.HOG0000977	OG0000279	n45																XP_029036096.1	XP_034178079.1				
N17.HOG0000978	OG0000280	n13																	XP_034194688.1, XP_034194032.1				
N17.HOG0000979	OG0000280	n32																XP_029055303.1	XP_034192520.1				
N17.HOG0000980	OG0000280	n33																XP_029051468.1	XP_034192199.1				
N17.HOG0000981	OG0000280	n36																XP_029046043.1, XP_029053069.1	XP_034183421.1				
N17.HOG0000982	OG0000280	n44																XP_029033988.1	XP_034195079.1, XP_034192516.1, XP_034172415.1, XP_034172420.1, XP_034172421.1, XP_034172418.1, XP_034172416.1, XP_034172414.1, XP_034172417.1				
N17.HOG0000983	OG0000281	n2																XP_029053027.1	XP_034183439.1				
N17.HOG0000984	OG0000281	n26																XP_029045750.1, XP_029045751.1, XP_029045752.1, XP_029045754.1, XP_029045756.1, XP_029045753.1					
N17.HOG0000985	OG0000281	n42																XP_029045757.1	XP_034177719.1				
N17.HOG0000986	OG0000283	n0																XP_029045503.1, XP_029045504.1	XP_034177112.1, XP_034177113.1, XP_034177114.1				
N17.HOG0000987	OG0000284	n1																XP_029055634.1	XP_034177244.1				
N17.HOG0000988	OG0000284	n35																XP_029055784.1	XP_034176794.1				
N17.HOG0000989	OG0000284	n43																XP_029055401.1	XP_034176612.1				
N17.HOG0000990	OG0000285	n37																XP_029048573.1	XP_034174207.1				
N17.HOG0000991	OG0000285	n44																XP_029048581.1					
N17.HOG0000992	OG0000286	n5																XP_029033341.1	XP_034185528.1				
N17.HOG0000993	OG0000286	n52																	XP_034186613.1				
N17.HOG0000994	OG0000287	n36																XP_029055707.1	XP_034181060.1				
N17.HOG0000995	OG0000288	n1																XP_029037231.1	XP_034182201.1				
N17.HOG0000996	OG0000288	n24																XP_029048238.1	XP_034176886.1				
N17.HOG0000997	OG0000289	n0																XP_029040796.1	XP_034172935.1				
N17.HOG0000998	OG0000290	n1																XP_029051156.1	XP_034180983.1				
N17.HOG0000999	OG0000291	n39																XP_029034855.1	XP_034179489.1				
N17.HOG0001000	OG0000292	n6																XP_029042887.1	XP_034187357.1				
N17.HOG0001001	OG0000292	n36																XP_029037740.1	XP_034185757.1				
N17.HOG0001002	OG0000293	n30																XP_029038982.1, XP_029038983.1, XP_029038981.1	XP_034186973.1				
N17.HOG0001003	OG0000294	n8																XP_029041535.1	XP_034196676.1				
N17.HOG0001004	OG0000294	n28																XP_029041597.1					
N17.HOG0001005	OG0000295	n16																XP_029042145.1	XP_034177800.1, XP_034177802.1, XP_034177803.1				
N17.HOG0001006	OG0000296	n31																XP_029049544.1, XP_029049545.1	XP_034182600.1				
N17.HOG0001007	OG0000296	n33																XP_029049543.1	XP_034182597.1				
N17.HOG0001008	OG0000297	n11																XP_029038213.1	XP_034181132.1				
N17.HOG0001009	OG0000298	n0																XP_029052544.1, XP_029052541.1, XP_029052542.1, XP_029052540.1	XP_034177626.1, XP_034177625.1, XP_034177622.1, XP_034177623.1				
N17.HOG0001010	OG0000299	n0																XP_029033103.1, XP_029033106.1, XP_029033105.1, XP_029033102.1	XP_034182423.1, XP_034182421.1, XP_034182422.1, XP_034182424.1				
N17.HOG0001011	OG0000300	n1																XP_029032385.1	XP_034177825.1				
N17.HOG0001012	OG0000300	n20																XP_029032635.1	XP_034193167.1, XP_034193170.1				
N17.HOG0001013	OG0000301	n1																XP_029048644.1, XP_029048643.1	XP_034187069.1				
N17.HOG0001014	OG0000301	n30																XP_029043020.1	XP_034187199.1				
N17.HOG0001015	OG0000302	n1																XP_029039652.1	XP_034189557.1				
N17.HOG0001016	OG0000302	n19																XP_029045566.1	XP_034189445.1, XP_034189444.1				
N17.HOG0001017	OG0000303	n4																XP_029051023.1	XP_034187015.1				
N17.HOG0001018	OG0000303	n28																XP_029035381.1					
N17.HOG0001019	OG0000303	n41																XP_029048888.1					
N17.HOG0001020	OG0000304	n0																XP_029044234.1, XP_029044235.1, XP_029044237.1, XP_029044236.1, XP_029044238.1	XP_034185537.1, XP_034185536.1, XP_034185539.1, XP_034185538.1, XP_034185540.1, XP_034185535.1				
N17.HOG0001021	OG0000305	n3																XP_029047339.1	XP_034181240.1				
N17.HOG0001022	OG0000305	n28																XP_029048754.1	XP_034172491.1				
N17.HOG0001023	OG0000306	n24																XP_029055772.1	XP_034176770.1				
N17.HOG0001024	OG0000306	n35																XP_029055770.1					
N17.HOG0001025	OG0000306	n46																XP_029055768.1	XP_034176766.1				
N17.HOG0001026	OG0000307	n0																XP_029042359.1, XP_029042358.1	XP_034191324.1, XP_034191323.1				
N17.HOG0001027	OG0000308	n0																XP_029040434.1, XP_029040435.1, XP_029040433.1	XP_034183858.1, XP_034183859.1, XP_034183861.1, XP_034183857.1, XP_034183860.1, XP_034183862.1, XP_034183855.1, XP_034183854.1				
N17.HOG0001028	OG0000309	n0																XP_029048625.1, XP_029048626.1, XP_029048627.1, XP_029048623.1, XP_029048622.1	XP_034191109.1, XP_034191110.1				
N17.HOG0001029	OG0000310	n0																XP_029056622.1, XP_029056621.1, XP_029056620.1, XP_029056619.1	XP_034171333.1, XP_034171334.1, XP_034171330.1, XP_034171331.1, XP_034171332.1				
N17.HOG0001030	OG0000311	n0																XP_029054207.1	XP_034192428.1				
N17.HOG0001031	OG0000312	n0																XP_029039443.1, XP_029039442.1	XP_034194110.1, XP_034194111.1				
N17.HOG0001032	OG0000313	n36																XP_029044195.1	XP_034185221.1				
N17.HOG0001033	OG0000314	n1																XP_029040843.1, XP_029040844.1	XP_034178893.1, XP_034178894.1				
N17.HOG0001034	OG0000314	n31																XP_029040842.1	XP_034178892.1				
N17.HOG0001035	OG0000315	n0																XP_029050380.1	XP_034196203.1				
N17.HOG0001036	OG0000316	n1																XP_029052013.1	XP_034190778.1				
N17.HOG0001037	OG0000316	n36																XP_029037315.1	XP_034191977.1				
N17.HOG0001038	OG0000317	n0																XP_029038559.1, XP_029038556.1, XP_029038557.1, XP_029038558.1	XP_034175009.1, XP_034175007.1, XP_034175006.1, XP_034175001.1, XP_034175000.1, XP_034174999.1, XP_034175005.1, XP_034175004.1, XP_034175003.1, XP_034175002.1, XP_034175008.1				
N17.HOG0001039	OG0000318	n14																XP_029045169.1	XP_034190993.1				
N17.HOG0001040	OG0000319	n3																XP_029049730.1					
N17.HOG0001041	OG0000319	n41																	XP_034193121.1				
N17.HOG0001042	OG0000320	n0																XP_029043380.1	XP_034191979.1				
N17.HOG0001043	OG0000321	n0																XP_029032312.1, XP_029032313.1	XP_034181909.1				
N17.HOG0001044	OG0000322	n1																XP_029045710.1, XP_029050313.1, XP_029040429.1	XP_034189952.1, XP_034183562.1				
N17.HOG0001045	OG0000322	n30																XP_029035236.1	XP_034172314.1				
N17.HOG0001046	OG0000323	n0																XP_029037477.1, XP_029037478.1, XP_029037481.1, XP_029037479.1, XP_029037480.1	XP_034175132.1, XP_034175130.1, XP_034175131.1				
N17.HOG0001047	OG0000324	n16																XP_029032343.1, XP_029032272.1	XP_034173951.1				
N17.HOG0001048	OG0000324	n30																	XP_034174782.1, XP_034174775.1				
N17.HOG0001049	OG0000325	n0																XP_029032468.1, XP_029032467.1	XP_034174351.1				
N17.HOG0001050	OG0000326	n0																XP_029036522.1, XP_029036513.1	XP_034184186.1, XP_034184185.1				
N17.HOG0001051	OG0000327	n28																XP_029044880.1					
N17.HOG0001052	OG0000327	n32																XP_029044872.1	XP_034175010.1, XP_034175012.1				
N17.HOG0001053	OG0000329	n0																XP_029045200.1	XP_034191092.1				
N17.HOG0001054	OG0000330	n1																XP_029039000.1	XP_034186846.1				
N17.HOG0001055	OG0000330	n33																XP_029044991.1	XP_034196109.1				
N17.HOG0001056	OG0000330	n34																XP_029043396.1, XP_029044978.1	XP_034196108.1				
N17.HOG0001057	OG0000331	n8																XP_029037754.1	XP_034185977.1, XP_034185976.1				
N17.HOG0001058	OG0000332	n0																XP_029039444.1, XP_029039445.1, XP_029039447.1	XP_034194113.1, XP_034194114.1, XP_034194115.1				
N17.HOG0001059	OG0000333	n20																XP_029035562.1	XP_034173930.1				
N17.HOG0001060	OG0000333	n31																XP_029048672.1	XP_034173975.1				
N17.HOG0001061	OG0000334	n0																XP_029040536.1	XP_034183398.1, XP_034183399.1				
N17.HOG0001062	OG0000335	n9																	XP_034175478.1				
N17.HOG0001063	OG0000335	n42																XP_029049770.1	XP_034183103.1				
N17.HOG0001064	OG0000335	n43																XP_029049752.1	XP_034183105.1				
N17.HOG0001065	OG0000335	n44																XP_029049777.1	XP_034183102.1				
N17.HOG0001066	OG0000336	n7																XP_029050296.1	XP_034190416.1				
N17.HOG0001067	OG0000336	n37																XP_029053215.1					
N17.HOG0001068	OG0000337	n0																XP_029044048.1	XP_034175506.1				
N17.HOG0001069	OG0000338	n2																XP_029049651.1	XP_034182687.1				
N17.HOG0001070	OG0000338	n21																XP_029048723.1	XP_034176771.1				
N17.HOG0001071	OG0000339	n1																XP_029036574.1	XP_034192643.1				
N17.HOG0001072	OG0000339	n24																XP_029035057.1	XP_034185690.1				
N17.HOG0001073	OG0000340	n1																XP_029043213.1					
N17.HOG0001074	OG0000340	n20																	XP_034180751.1				
N17.HOG0001075	OG0000341	n0																XP_029047897.1	XP_034184451.1, XP_034184452.1, XP_034184449.1, XP_034184448.1, XP_034184450.1				
N17.HOG0001076	OG0000342	n1																XP_029049079.1, XP_029049078.1, XP_029049080.1, XP_029049076.1	XP_034175390.1				
N17.HOG0001077	OG0000342	n27																XP_029048895.1	XP_034176651.1				
N17.HOG0001078	OG0000343	n10																XP_029055935.1, XP_029055937.1, XP_029055936.1	XP_034171667.1, XP_034171668.1, XP_034171666.1				
N17.HOG0001079	OG0000344	n0																XP_029040724.1	XP_034172096.1, XP_034172095.1, XP_034172097.1				
N17.HOG0001080	OG0000345	n0																XP_029046179.1, XP_029046178.1, XP_029046181.1, XP_029046182.1	XP_034194321.1				
N17.HOG0001081	OG0000346	n10																XP_029054467.1	XP_034194691.1				
N17.HOG0001082	OG0000346	n13																XP_029053741.1	XP_034194550.1				
N17.HOG0001083	OG0000346	n14																XP_029054418.1	XP_034194815.1, XP_034194816.1				
N17.HOG0001084	OG0000346	n16																XP_029055177.1	XP_034195188.1, XP_034195190.1				
N17.HOG0001085	OG0000346	n18																	XP_034184614.1, XP_034183411.1, XP_034194021.1				
N17.HOG0001086	OG0000346	n20																	XP_034194852.1, XP_034194855.1, XP_034194854.1, XP_034194853.1, XP_034194856.1				
N17.HOG0001087	OG0000347	n0																XP_029056512.1, XP_029056513.1, XP_029056509.1, XP_029056510.1, XP_029056511.1	XP_034188955.1, XP_034188954.1, XP_034188956.1, XP_034188959.1, XP_034188958.1, XP_034188957.1				
N17.HOG0001088	OG0000348	n0																XP_029040383.1, XP_029040373.1, XP_029040376.1, XP_029040378.1, XP_029040380.1, XP_029040381.1, XP_029040379.1, XP_029040374.1, XP_029040375.1, XP_029040377.1	XP_034173336.1, XP_034173335.1, XP_034173337.1, XP_034173334.1				
N17.HOG0001089	OG0000349	n0																XP_029045227.1, XP_029045228.1	XP_034191076.1, XP_034191073.1, XP_034191074.1				
N17.HOG0001090	OG0000350	n0																XP_029035510.1, XP_029035506.1, XP_029035507.1, XP_029035508.1, XP_029035509.1	XP_034175114.1, XP_034175113.1, XP_034175112.1				
N17.HOG0001091	OG0000351	n2																XP_029032992.1, XP_029032991.1, XP_029032993.1	XP_034182794.1, XP_034182795.1				
N17.HOG0001092	OG0000352	n0																XP_029054732.1, XP_029054729.1	XP_034171365.1, XP_034171366.1				
N17.HOG0001093	OG0000356	n22																XP_029038604.1	XP_034184610.1				
N17.HOG0001094	OG0000357	n0																XP_029043524.1, XP_029043523.1, XP_029043522.1, XP_029043520.1, XP_029043525.1, XP_029043526.1	XP_034180710.1, XP_034180709.1, XP_034180712.1, XP_034180711.1				
N17.HOG0001095	OG0000358	n15																XP_029055341.1, XP_029055342.1, XP_029055343.1	XP_034177323.1, XP_034177336.1, XP_034177344.1				
N17.HOG0001096	OG0000358	n20																XP_029055344.1	XP_034177330.1				
N17.HOG0001097	OG0000360	n0																XP_029034706.1	XP_034178956.1				
N17.HOG0001098	OG0000361	n0																XP_029040875.1	XP_034179560.1				
N17.HOG0001099	OG0000362	n1																XP_029032609.1	XP_034189061.1				
N17.HOG0001100	OG0000362	n20																XP_029032601.1, XP_029032600.1, XP_029032602.1, XP_029032603.1, XP_029032604.1	XP_034188792.1, XP_034188799.1				
N17.HOG0001101	OG0000363	n1																XP_029037783.1	XP_034171304.1				
N17.HOG0001102	OG0000363	n19																XP_029051564.1	XP_034184767.1				
N17.HOG0001103	OG0000364	n0																XP_029048237.1	XP_034177364.1, XP_034177365.1				
N17.HOG0001104	OG0000365	n0																XP_029049426.1, XP_029049425.1, XP_029049423.1, XP_029049424.1	XP_034176168.1, XP_034176167.1, XP_034176169.1				
N17.HOG0001105	OG0000366	n19																XP_029036848.1	XP_034193594.1				
N17.HOG0001106	OG0000366	n33																XP_029036838.1	XP_034193586.1, XP_034193587.1				
N17.HOG0001107	OG0000366	n35																XP_029036835.1, XP_029036836.1	XP_034193584.1				
N17.HOG0001108	OG0000367	n0																XP_029040540.1, XP_029040539.1, XP_029040537.1, XP_029040541.1	XP_034183395.1, XP_034183397.1, XP_034183396.1				
N17.HOG0001109	OG0000368	n10																XP_029043022.1	XP_034187201.1				
N17.HOG0001110	OG0000368	n24																XP_029042037.1	XP_034187101.1				
N17.HOG0001111	OG0000369	n12																XP_029040906.1, XP_029040905.1	XP_034179186.1				
N17.HOG0001112	OG0000369	n30																XP_029035224.1	XP_034181298.1				
N17.HOG0001113	OG0000370	n1																XP_029036217.1	XP_034171787.1				
N17.HOG0001114	OG0000370	n28																XP_029036273.1	XP_034171026.1				
N17.HOG0001115	OG0000371	n26																XP_029034788.1	XP_034179367.1, XP_034179365.1, XP_034179363.1, XP_034179361.1				
N17.HOG0001116	OG0000371	n30																XP_029034793.1	XP_034179366.1				
N17.HOG0001117	OG0000371	n31																XP_029034792.1	XP_034179362.1				
N17.HOG0001118	OG0000372	n12																XP_029050137.1	XP_034175981.1				
N17.HOG0001119	OG0000372	n30																XP_029037026.1	XP_034189717.1				
N17.HOG0001120	OG0000373	n30																XP_029054839.1	XP_034194697.1, XP_034194696.1, XP_034194610.1, XP_034194611.1				
N17.HOG0001121	OG0000373	n35																XP_029053625.1, XP_029053622.1, XP_029053623.1, XP_029053624.1	XP_034195169.1, XP_034195166.1, XP_034195167.1, XP_034195170.1, XP_034195168.1, XP_034194578.1, XP_034195031.1, XP_034195202.1, XP_034194630.1, XP_034192496.1				
N17.HOG0001122	OG0000374	n1																XP_029054453.1					
N17.HOG0001123	OG0000374	n44																	XP_034184621.1				
N17.HOG0001124	OG0000375	n0																XP_029032555.1, XP_029032556.1, XP_029032551.1, XP_029032550.1, XP_029032553.1, XP_029032552.1, XP_029032554.1	XP_034182296.1, XP_034182318.1, XP_034182328.1, XP_034182303.1, XP_034182312.1				
N17.HOG0001125	OG0000376	n0																XP_029052453.1, XP_029052451.1, XP_029052452.1	XP_034183658.1, XP_034183657.1				
N17.HOG0001126	OG0000377	n2																XP_029040734.1	XP_034172682.1				
N17.HOG0001127	OG0000377	n21																XP_029034326.1	XP_034189355.1				
N17.HOG0001128	OG0000378	n6																XP_029054852.1, XP_029055356.1	XP_034193102.1				
N17.HOG0001129	OG0000378	n25																XP_029038260.1	XP_034196272.1				
N17.HOG0001130	OG0000378	n44																	XP_034195429.1				
N17.HOG0001131	OG0000379	n0																XP_029033796.1, XP_029033792.1	XP_034194737.1, XP_034194740.1, XP_034194741.1, XP_034194738.1, XP_034194739.1, XP_034194742.1				
N17.HOG0001132	OG0000380	n0																XP_029037950.1, XP_029037952.1	XP_034173136.1, XP_034173135.1				
