ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
431	"LOC114875347"	NA	chrOU015507.1	+	11162215	11162390	11162251	11162390	11161398	11161619	431	5,1,4,2	2,0,0,0	3,0,4,2	0,1,0,1	135	99	1	1.0	0.647,1.0,1.0,1.0	1.0,0.0,1.0,0.595	0.263
432	"LOC114875347"	NA	chrOU015507.1	+	11162215	11162390	11162251	11162390	11161406	11161495	432	5,0,2,3	0,0,0,1	0,0,2,2	0,0,0,0	135	99	1	1.0	1.0,NA,1.0,0.688	NA,NA,1.0,1.0	-0.104
433	"LOC114873057"	NA	chrOU015509.1	-	273847	274204	273847	274192	275099	275522	433	17,8,8,16	15,14,10,13	16,5,6,20	6,6,15,10	111	99	0.530207954409	1.0	0.503,0.338,0.416,0.523	0.704,0.426,0.263,0.641	-0.064
434	"LOC114879884"	NA	chrOU015509.1	-	3000217	3000431	3000217	3000386	3002697	3002850	434	70,50,48,93	24,14,11,26	61,67,44,75	11,12,16,36	144	99	0.966139239444	1.0	0.667,0.711,0.75,0.711	0.792,0.793,0.654,0.589	0.003
435	"LOC114879884"	NA	chrOU015509.1	-	3009659	3009751	3009659	3009730	3010080	3010184	435	17,15,7,14	82,19,42,71	15,10,5,13	50,39,26,62	120	99	0.769902762458	1.0	0.146,0.394,0.121,0.14	0.198,0.175,0.137,0.147	0.036
436	"LOC114879884"	NA	chrOU015509.1	-	3010374	3010560	3010374	3010512	3011237	3011258	436	26,14,23,28	37,29,16,33	20,9,9,20	17,16,15,45	147	99	0.411471252091	1.0	0.321,0.245,0.492,0.364	0.442,0.275,0.288,0.23	0.047
437	"LOC114879884"	NA	chrOU015509.1	-	3010374	3010560	3010374	3010512	3011826	3012008	437	9,5,12,14	0,0,0,2	9,4,3,8	0,1,0,0	147	99	1	1.0	1.0,1.0,1.0,0.825	1.0,0.729,1.0,1.0	0.024
438	"LOC114879884"	NA	chrOU015509.1	-	3011826	3012008	3011826	3012005	3012112	3012373	438	68,35,35,54	6,7,3,4	40,36,16,75	8,3,2,8	102	99	0.595862901855	1.0	0.917,0.829,0.919,0.929	0.829,0.921,0.886,0.901	0.014
439	"LOC114879884"	NA	chrOU015509.1	-	3014907	3015042	3014907	3015039	3015126	3015754	439	16,7,5,7	18,18,8,19	7,6,8,7	8,9,8,14	102	99	0.459023657463	1.0	0.463,0.274,0.378,0.263	0.459,0.393,0.493,0.327	-0.074
440	"LOC114879884"	NA	chrOU015509.1	-	3014907	3015070	3014907	3015039	3015126	3015754	440	10,8,2,5	18,18,8,19	4,3,5,4	8,9,8,14	130	99	0.871652071947	1.0	0.297,0.253,0.16,0.167	0.276,0.202,0.322,0.179	-0.025
441	"LOC114879884"	NA	chrOU015509.1	-	3014907	3015070	3014907	3015042	3015126	3015754	441	10,6,2,4	16,5,5,6	4,3,5,4	7,6,8,7	127	99	0.725034986965	1.0	0.328,0.483,0.238,0.342	0.308,0.28,0.328,0.308	0.042
442	"LOC114873584"	NA	chrOU015516.1	-	9096120	9096282	9096120	9096265	9096495	9097168	442	1,1,3,3	60,27,30,28	1,0,1,0	22,25,31,35	116	99	0.0511286987712	0.561554774476183	0.014,0.031,0.079,0.084	0.037,0.0,0.027,0.0	0.036
443	"LOC114873584"	NA	chrOU015516.1	-	9096120	9096282	9096120	9096265	9096506	9097168	443	1,1,5,2	44,19,15,20	0,0,0,1	25,32,17,29	116	99	0.00756957000369	0.19138969611602558	0.019,0.043,0.221,0.079	0.0,0.0,0.0,0.029	0.083
444	"LOC114873625"	NA	chrOU015516.1	+	9049667	9050167	9049679	9050167	9049211	9049397	444	3,1,0,0	8,5,2,4	1,0,1,0	1,2,3,3	111	99	0.680512728951	1.0	0.251,0.151,0.0,0.0	0.471,0.0,0.229,0.0	-0.074
445	"LOC114876137"	NA	chrOU015504.1	+	15634865	15635173	15635071	15635173	15634714	15634747	445	67,42,34,54	5,0,2,0	27,48,31,41	5,2,2,2	198	99	0.0832613972035	0.7043977520067964	0.87,1.0,0.895,1.0	0.73,0.923,0.886,0.911	0.079
446	"LOC114880515"	NA	chrOU015509.1	-	8879387	8879757	8879387	8879704	8879842	8880166	446	33,18,16,24	1,3,1,2	18,20,28,23	3,3,4,2	152	99	0.133372179561	0.8305724844377084	0.956,0.796,0.912,0.887	0.796,0.813,0.82,0.882	0.06
447	"LOC114874717"	NA	chrOU015507.1	-	9823759	9823986	9823759	9823959	9824057	9824323	447	77,29,39,62	4,3,3,0	23,34,33,40	4,2,1,3	126	99	0.430053907708	1.0	0.938,0.884,0.911,1.0	0.819,0.93,0.963,0.913	0.027
448	"LOC114874738"	NA	chrOU015507.1	-	9759368	9760474	9759368	9760363	9762415	9762571	448	1,0,1,2	0,0,0,0	0,3,1,1	0,0,0,1	198	99	1	1.0	1.0,NA,1.0,1.0	NA,1.0,1.0,0.333	0.222
452	"LOC114874749"	NA	chrOU015507.1	+	9609352	9609894	9609370	9609894	9608252	9608397	452	14,9,10,6	141,58,32,59	5,7,10,3	44,65,63,44	117	99	0.436471776145	1.0	0.078,0.116,0.209,0.079	0.088,0.084,0.118,0.055	0.034
453	"LOC114874749"	NA	chrOU015507.1	+	9609352	9609894	9609370	9609894	9609247	9609275	453	22,16,15,9	8,4,4,7	15,14,19,10	1,12,2,9	117	99	0.896556780947	1.0	0.699,0.772,0.76,0.521	0.927,0.497,0.889,0.485	-0.011
454	"LOC114871005"	NA	chrOU015508.1	-	1763201	1763492	1763201	1763489	1764289	1764581	454	9,0,4,4	2,0,1,3	1,2,3,4	1,1,2,0	102	99	1	1.0	0.814,NA,0.795,0.564	0.493,0.66,0.593,1.0	0.038
455	"LOC114871005"	NA	chrOU015508.1	-	1763201	1763513	1763201	1763489	1764289	1764581	455	19,3,7,4	2,0,1,3	4,1,4,10	1,1,2,0	123	99	0.366770987414	1.0	0.884,1.0,0.849,0.518	0.763,0.446,0.617,1.0	0.106
456	"LOC114871005"	NA	chrOU015508.1	-	1763201	1763513	1763201	1763492	1764289	1764581	456	16,3,6,4	6,0,3,4	4,1,4,10	1,2,3,4	120	99	0.726938225763	1.0	0.688,1.0,0.623,0.452	0.767,0.292,0.524,0.673	0.127
457	"LOC114874769"	NA	chrOU015507.1	+	9186510	9186760	9186514	9186760	9186207	9186442	457	14,4,2,5	1,0,1,0	1,0,2,5	0,0,0,2	103	99	1	1.0	0.931,1.0,0.658,1.0	1.0,NA,1.0,0.706	-0.005
458	"LOC114883205"	NA	chrOU015504.1	-	13716701	13718183	13716701	13718156	13718429	13718508	458	12,6,2,7	6,2,4,1	4,1,1,2	0,1,0,0	126	99	9.93713117692e-06	0.0031585881240924285	0.611,0.702,0.282,0.846	1.0,0.44,1.0,1.0	-0.25
459	"LOC114880795"	NA	chrOU015507.1	-	8166273	8166507	8166273	8166504	8167149	8167368	459	14,10,10,4	10,2,2,1	8,8,7,12	4,4,5,4	102	99	0.512351368219	1.0	0.576,0.829,0.829,0.795	0.66,0.66,0.576,0.744	0.097
462	"LOC114873991"	NA	chrOU015507.1	-	7267755	7267975	7267755	7267972	7271995	7272073	462	6,5,2,6	2,2,1,2	7,1,0,5	1,0,0,0	102	99	1	1.0	0.744,0.708,0.66,0.744	0.872,1.0,NA,1.0	-0.243
463	"LOC114873991"	NA	chrOU015507.1	-	7403773	7403903	7403773	7403876	7407057	7407087	463	2,0,2,1	1,0,1,1	0,1,0,0	2,1,3,3	126	99	1	1.0	0.611,NA,0.611,0.44	0.0,0.44,0.0,0.0	0.444
464	"LOC114881187"	NA	chrOU015507.1	+	6964356	6964443	6964359	6964443	6964079	6964275	464	28,17,18,30	2,2,1,2	12,21,18,25	2,3,2,1	102	99	0.590000618863	1.0	0.931,0.892,0.946,0.936	0.853,0.872,0.897,0.96	0.031
465	"LOC114877737"	NA	chrOU015514.1	-	1958977	1959196	1958977	1959169	1959750	1959928	465	34,20,27,27	9,11,7,9	19,11,18,20	7,1,12,15	126	99	0.419930368522	1.0	0.748,0.588,0.752,0.702	0.681,0.896,0.541,0.512	0.04
466	"LOC114877737"	NA	chrOU015514.1	-	1959750	1959928	1959750	1959865	1960658	1960738	466	31,23,24,30	16,7,8,6	11,13,19,20	8,5,7,9	162	99	0.349184357353	1.0	0.542,0.668,0.647,0.753	0.457,0.614,0.624,0.576	0.085
467	"LOC114880125"	NA	chrOU015508.1	-	7614979	7615265	7614979	7615226	7615473	7615745	467	16,3,15,7	1,1,0,1	3,3,4,2	0,1,2,1	138	99	0.673177062649	1.0	0.92,0.683,1.0,0.834	1.0,0.683,0.589,0.589	0.144
468	"LOC114880125"	NA	chrOU015508.1	-	7620525	7621081	7620525	7621055	7621754	7622408	468	2,2,0,1	0,0,0,0	0,0,1,0	0,1,0,0	125	99	1	1.0	1.0,1.0,NA,1.0	NA,0.0,1.0,NA	0.5
469	"LOC114874097"	NA	chrOU015505.1	+	2326379	2326447	2326382	2326447	2326058	2326278	469	57,25,31,26	4,2,3,0	26,32,31,31	3,2,0,1	102	99	0.389840802654	1.0	0.933,0.924,0.909,1.0	0.894,0.94,1.0,0.968	-0.009
470	"LOC114873773"	NA	chrOU015514.1	-	6998662	6999071	6998662	6999058	6999218	6999542	470	4,2,1,0	15,14,5,12	1,1,0,1	8,9,7,9	112	99	1	1.0	0.191,0.112,0.15,0.0	0.099,0.089,0.0,0.089	0.044
471	"LOC114873638"	NA	chrOU015516.1	-	9044623	9044947	9044623	9044935	9045006	9045281	471	8,6,4,11	41,18,13,15	0,2,4,4	17,18,15,20	111	99	0.0106845798069	0.2323188930788107	0.148,0.229,0.215,0.395	0.0,0.09,0.192,0.151	0.138
472	"LOC114873638"	NA	chrOU015516.1	-	9044623	9044947	9044623	9044935	9045010	9045281	472	5,6,4,8	3,0,1,1	0,0,4,4	0,0,1,0	111	99	1	1.0	0.598,1.0,0.781,0.877	NA,NA,0.781,1.0	-0.077
473	"LOC114875960"	NA	chrOU015514.1	+	5864764	5864930	5864773	5864930	5864368	5864687	473	101,45,55,54	8,5,4,3	34,63,48,73	4,4,0,6	108	99	0.476937650038	1.0	0.92,0.892,0.926,0.943	0.886,0.935,1.0,0.918	-0.015
474	"LOC114879616"	NA	chrOU015507.1	-	5665509	5665878	5665509	5665875	5666090	5666271	474	69,48,52,68	11,7,14,15	46,52,41,68	12,11,15,12	102	99	0.397989887059	1.0	0.859,0.869,0.783,0.815	0.788,0.821,0.726,0.846	0.036
475	"LOC114878153"	NA	chrOU015508.1	-	9464425	9465093	9464425	9464575	9465980	9466219	475	43,46,44,53	1,1,2,0	29,27,31,58	0,2,2,0	198	99	1	1.0	0.956,0.958,0.917,1.0	1.0,0.871,0.886,1.0	0.018
476	"LOC114878153"	NA	chrOU015508.1	-	9464425	9465251	9464425	9464575	9465980	9466219	476	64,65,66,70	1,1,2,0	50,40,47,76	0,2,2,0	198	99	1	1.0	0.97,0.97,0.943,1.0	1.0,0.909,0.922,1.0	0.013
477	"LOC114878153"	NA	chrOU015508.1	-	9464425	9465519	9464425	9464575	9465980	9466219	477	43,48,43,53	1,1,2,0	29,27,29,58	0,2,2,0	198	99	1	1.0	0.956,0.96,0.915,1.0	1.0,0.871,0.879,1.0	0.02
478	"LOC114878153"	NA	chrOU015508.1	-	9464425	9465251	9464425	9465093	9465980	9466219	478	50,48,60,45	0,0,2,0	45,30,44,45	0,0,2,0	198	99	1	1.0	1.0,1.0,0.938,1.0	1.0,1.0,0.917,1.0	0.005
479	"LOC114878153"	NA	chrOU015508.1	-	9464425	9465519	9464425	9465093	9465980	9466219	479	29,31,37,28	0,0,2,0	24,17,26,27	0,0,2,0	198	99	1	1.0	1.0,1.0,0.902,1.0	1.0,1.0,0.867,1.0	0.009
480	"LOC114878153"	NA	chrOU015508.1	-	9464425	9465519	9464425	9465251	9465980	9466219	480	3,13,8,4	21,19,24,17	1,3,4,2	21,13,18,18	198	99	0.00991880027076	0.22516000533820704	0.067,0.255,0.143,0.105	0.023,0.103,0.1,0.053	0.073
481	"LOC114877674"	NA	chrOU015511.1	+	10464476	10465343	10464491	10465343	10464241	10464420	481	7,2,5,1	1,1,3,4	2,1,2,2	4,3,3,2	114	99	0.0696856599515	0.6683463677778125	0.859,0.635,0.591,0.178	0.303,0.224,0.367,0.465	0.226
482	"LOC114879736"	NA	chrOU015507.1	+	4807745	4808305	4807811	4808305	4805510	4805688	482	6,1,2,1	5,0,1,2	0,2,3,2	1,0,2,0	165	99	0.00985645772218	0.22516000533820704	0.419,1.0,0.545,0.231	0.0,1.0,0.474,1.0	-0.07
483	"LOC114879736"	NA	chrOU015507.1	+	4846112	4846489	4846221	4846489	4840218	4840372	483	2,0,1,0	1,1,1,0	1,0,0,3	0,0,0,0	198	99	1	1.0	0.5,0.0,0.333,NA	1.0,NA,NA,1.0	-0.722
484	"LOC114879479"	NA	chrOU015507.1	+	4371130	4371609	4371295	4371609	4370475	4370922	484	12,6,10,10	0,0,0,0	5,10,11,8	0,1,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.833,1.0,1.0	0.042
485	"LOC114880711"	NA	chrOU015507.1	-	3697844	3698064	3697844	3698022	3698525	3698710	485	0,0,1,2	21,8,10,12	1,0,2,3	13,6,10,13	141	99	1	1.0	0.0,0.0,0.066,0.105	0.051,0.0,0.123,0.139	-0.036
486	"LOC114880711"	NA	chrOU015507.1	-	3756023	3756395	3756023	3756392	3758996	3759168	486	0,4,0,4	2,0,0,0	0,0,0,8	1,0,1,0	102	99	1	1.0	0.0,1.0,NA,1.0	0.0,NA,0.0,1.0	0.333
487	"LOC114880711"	NA	chrOU015507.1	-	3764471	3764724	3764471	3764694	3766598	3766812	487	0,1,1,3	7,8,5,4	1,1,5,3	9,7,2,12	129	99	0.163875906478	0.9092865135001247	0.0,0.088,0.133,0.365	0.079,0.099,0.657,0.161	-0.103
488	"LOC114877458"	NA	chrOU015507.1	+	3632134	3633902	3632196	3633902	3631411	3631562	488	5,6,0,5	1,1,2,3	2,1,1,5	1,1,1,0	161	99	0.00993926448627	0.22516000533820704	0.755,0.787,0.0,0.506	0.552,0.381,0.381,1.0	-0.067
490	"LOC114873768"	NA	chrOU015514.1	+	6912637	6912993	6912654	6912993	6906094	6906736	490	0,0,2,0	35,23,28,36	3,2,1,0	28,23,37,44	116	99	0.355733381951	1.0	0.0,0.0,0.057,0.0	0.084,0.069,0.023,0.0	-0.03
494	"LOC114874602"	NA	chrOU015509.1	-	3898278	3898551	3898278	3898545	3898633	3898750	494	1,2,0,0	0,0,0,0	1,0,0,0	0,0,1,0	105	99	1	1.0	1.0,1.0,NA,NA	1.0,NA,0.0,NA	0.5
495	"LOC114871121"	NA	chrOU015508.1	+	1914508	1915419	1915267	1915419	1914024	1914148	495	8,13,1,7	1,1,1,0	5,4,5,6	0,0,4,0	198	99	0.330208533365	1.0	0.8,0.867,0.333,1.0	1.0,1.0,0.385,1.0	-0.096
497	"LOC114871121"	NA	chrOU015508.1	+	1915181	1915419	1915267	1915419	1914024	1914970	497	6,11,0,5	0,0,0,1	3,3,2,4	0,0,1,1	185	99	1	1.0	1.0,1.0,NA,0.728	1.0,1.0,0.517,0.682	0.11
498	"LOC114871121"	NA	chrOU015508.1	+	1915499	1916608	1915509	1916608	1914024	1915419	498	4,0,4,4	0,0,0,0	0,1,3,1	0,1,0,0	109	99	1	1.0	1.0,NA,1.0,1.0	NA,0.476,1.0,1.0	0.175
499	"LOC114879026"	NA	chrOU015505.1	+	5333041	5333641	5333208	5333641	5332044	5332894	499	5,3,1,2	0,0,0,0	2,2,2,4	0,1,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.5,1.0,1.0	0.125
500	"LOC114879026"	NA	chrOU015505.1	+	5333041	5333641	5333260	5333641	5332044	5332894	500	4,3,0,3	1,1,2,2	3,2,3,4	3,2,3,5	198	99	0.810288418351	1.0	0.667,0.6,0.0,0.429	0.333,0.333,0.333,0.286	0.103
501	"LOC114879026"	NA	chrOU015505.1	+	5333208	5333641	5333260	5333641	5332044	5332894	501	1,2,0,3	1,1,2,2	2,2,2,2	3,2,3,5	151	99	0.698263346647	1.0	0.396,0.567,0.0,0.496	0.304,0.396,0.304,0.208	0.062
502	"LOC114879901"	NA	chrOU015509.1	-	3064160	3067225	3064160	3067128	3067353	3067641	502	4,7,6,2	12,2,13,7	4,1,12,3	1,2,9,3	196	99	0.220617609783	1.0	0.144,0.639,0.189,0.126	0.669,0.202,0.402,0.336	-0.128
503	"LOC114879901"	NA	chrOU015509.1	-	3064160	3067641	3064160	3067638	3067745	3067928	503	10,4,12,6	0,0,3,2	2,3,9,6	1,2,6,1	102	99	0.0177880125336	0.3062782498414423	1.0,1.0,0.795,0.744	0.66,0.593,0.593,0.853	0.21
504	"LOC114877282"	NA	chrOU015518.1	-	6494651	6494910	6494651	6494889	6495781	6495943	504	8,11,7,9	15,10,12,18	2,5,4,6	9,7,10,16	120	99	0.166406588767	0.9164719307093441	0.306,0.476,0.325,0.292	0.155,0.371,0.248,0.236	0.097
505	"LOC114877282"	NA	chrOU015518.1	-	6498187	6499119	6498187	6499077	6501447	6503404	505	0,2,0,1	2,0,1,0	4,3,5,1	0,0,0,0	141	99	0.53997095799	1.0	0.0,1.0,0.0,1.0	1.0,1.0,1.0,1.0	-0.5
506	"LOC114878199"	NA	chrOU015506.1	+	2292161	2292310	2292167	2292310	2241515	2243341	506	1,0,3,0	0,0,2,0	0,2,0,0	0,0,1,2	105	99	1	1.0	1.0,NA,0.586,NA	NA,1.0,0.0,0.0	0.46
507	"LOC114878199"	NA	chrOU015506.1	+	2366168	2367819	2366801	2367819	2365462	2365549	507	1,2,2,4	3,1,3,2	2,0,0,3	0,1,0,3	198	99	1	1.0	0.143,0.5,0.25,0.5	1.0,0.0,NA,0.333	-0.096
508	"LOC114878053"	NA	chrOU015507.1	+	2099981	2100668	2099984	2100668	2099248	2099868	508	56,17,33,37	11,7,11,13	21,29,22,27	7,11,3,10	102	99	0.952391486439	1.0	0.832,0.702,0.744,0.734	0.744,0.719,0.877,0.724	-0.013
509	"LOC114878643"	NA	chrOU015508.1	-	11177724	11177892	11177724	11177886	11178621	11178860	509	16,10,12,14	2,0,1,2	10,7,10,18	1,1,2,4	105	99	0.133982506196	0.8305724844377084	0.883,1.0,0.919,0.868	0.904,0.868,0.825,0.809	0.066
510	"LOC114879681"	NA	chrOU015513.1	+	10669589	10670161	10669695	10670161	10664346	10664576	510	62,35,46,46	6,3,2,2	28,30,27,73	4,2,1,3	198	99	0.726611948998	1.0	0.838,0.854,0.92,0.92	0.778,0.882,0.931,0.924	0.004
511	"LOC114879681"	NA	chrOU015513.1	+	10669589	10670161	10669716	10670161	10664346	10664576	511	53,36,43,55	42,39,44,30	27,34,23,76	30,26,29,64	198	99	0.513862683731	1.0	0.387,0.316,0.328,0.478	0.31,0.395,0.284,0.373	0.037
512	"LOC114879681"	NA	chrOU015513.1	+	10669695	10670161	10669716	10670161	10664346	10664576	512	14,12,5,16	42,39,44,30	9,10,4,19	30,26,29,64	120	99	0.767149653822	1.0	0.216,0.202,0.086,0.306	0.198,0.241,0.102,0.197	0.018
513	"LOC114879681"	NA	chrOU015513.1	+	10669589	10670161	10669716	10670161	10667142	10667204	513	39,29,36,40	2,0,0,1	21,26,16,57	0,0,1,0	198	99	1	1.0	0.907,1.0,1.0,0.952	1.0,1.0,0.889,1.0	-0.008
514	"LOC114879681"	NA	chrOU015513.1	+	10669695	10670161	10669716	10670161	10668851	10668990	514	9,11,9,18	18,19,7,21	6,11,5,20	16,15,10,14	120	99	0.983970579975	1.0	0.292,0.323,0.515,0.414	0.236,0.377,0.292,0.541	0.024
515	"LOC114879681"	NA	chrOU015513.1	+	10670917	10671136	10670929	10671136	10670461	10670860	515	136,79,122,110	3,3,5,2	80,67,68,152	2,1,3,6	111	99	0.874900336386	1.0	0.976,0.959,0.956,0.98	0.973,0.984,0.953,0.958	0.001
516	"LOC114879681"	NA	chrOU015513.1	+	10672411	10672675	10672459	10672675	10672231	10672325	516	208,152,179,156	3,1,3,6	113,89,97,203	2,0,1,8	147	99	0.939428545323	1.0	0.979,0.99,0.976,0.946	0.974,1.0,0.985,0.945	-0.003
517	"LOC114874649"	NA	chrOU015509.1	-	3555654	3555925	3555654	3555892	3558352	3558794	517	1,0,2,2	4,2,0,2	2,1,0,0	1,0,3,3	132	99	0.349337493593	1.0	0.158,0.0,1.0,0.429	0.6,1.0,0.0,0.0	-0.003
519	"LOC114872389"	NA	chrOU015508.1	+	8567931	8568107	8567944	8568107	8562302	8562374	519	2,1,0,2	7,5,1,4	0,2,2,0	2,3,3,3	112	99	0.410638340702	1.0	0.202,0.15,0.0,0.307	0.0,0.371,0.371,0.0	-0.021
520	"LOC114872389"	NA	chrOU015508.1	+	8567931	8568107	8567944	8568107	8566625	8567261	520	1,1,0,2	12,4,3,7	1,0,2,0	4,0,0,1	112	99	1	1.0	0.069,0.181,0.0,0.202	0.181,NA,1.0,0.0	-0.281
521	"LOC114872230"	NA	chrOU015519.1	-	7666104	7666334	7666104	7666325	7667276	7667612	521	41,20,24,20	16,11,9,10	15,21,15,34	8,10,5,24	108	99	0.476976471365	1.0	0.701,0.625,0.71,0.647	0.632,0.658,0.733,0.565	0.024
522	"LOC114872230"	NA	chrOU015519.1	-	7668799	7669179	7668799	7669176	7669257	7670113	522	23,17,21,25	32,24,21,31	13,11,13,23	22,23,16,31	102	99	0.365558137285	1.0	0.411,0.407,0.493,0.439	0.364,0.317,0.441,0.419	0.052
523	"LOC114872230"	NA	chrOU015519.1	-	7674680	7674815	7674680	7674793	7674967	7675017	523	5,10,5,15	57,34,35,35	9,8,3,10	31,40,28,48	121	99	0.830851586412	1.0	0.067,0.194,0.105,0.26	0.192,0.141,0.081,0.146	0.017
524	"LOC114872164"	NA	chrOU015507.1	-	9852442	9852523	9852442	9852512	9852856	9852965	524	224,116,97,136	105,43,52,43	103,37,97,374	41,22,32,159	110	99	0.939866589653	1.0	0.658,0.708,0.627,0.74	0.693,0.602,0.732,0.679	0.007
525	"LOC114882977"	NA	chrOU015505.1	+	8996041	8996194	8996044	8996194	8995817	8995914	525	18,7,4,12	5,2,2,5	8,11,10,10	3,7,4,4	102	99	0.425863863847	1.0	0.777,0.773,0.66,0.7	0.721,0.604,0.708,0.708	0.042
526	"LOC114882977"	NA	chrOU015505.1	+	8997331	8997682	8997334	8997682	8997069	8997239	526	19,5,10,9	2,4,7,3	7,14,10,5	3,2,4,6	102	99	0.861226721849	1.0	0.902,0.548,0.581,0.744	0.694,0.872,0.708,0.447	0.014
528	"LOC114874072"	NA	chrOU015505.1	-	2912367	2912604	2912367	2912541	2912857	2913004	528	8,5,12,8	0,1,0,0	1,3,6,4	1,0,0,1	162	99	1	1.0	1.0,0.753,1.0,1.0	0.379,1.0,1.0,0.71	0.166
529	"LOC114874072"	NA	chrOU015505.1	-	2917667	2917944	2917667	2917902	2919186	2919634	529	1,0,0,2	0,0,0,0	0,0,3,0	0,0,0,1	141	99	1	1.0	1.0,NA,NA,1.0	NA,NA,1.0,0.0	0.5
530	"LOC114882646"	NA	chrOU015508.1	-	284818	285113	284818	285011	285219	285408	530	101,54,47,69	42,26,21,25	61,61,51,64	24,25,10,30	198	99	0.500791975521	1.0	0.546,0.509,0.528,0.58	0.56,0.55,0.718,0.516	-0.045
532	"LOC114872789"	NA	chrOU015504.1	+	12640949	12641113	12640952	12641113	12640842	12640878	532	88,24,42,42	4,1,1,0	29,44,35,32	4,4,4,4	102	99	0.00105325484559	0.050945478944298905	0.955,0.959,0.976,1.0	0.876,0.914,0.895,0.886	0.08
533	"LOC114878328"	NA	chrOU015510.1	+	190766	191154	190980	191154	190509	190682	533	208,104,118,152	1,1,0,2	84,84,120,135	0,1,0,3	198	99	1	1.0	0.99,0.981,1.0,0.974	1.0,0.977,1.0,0.957	0.003
534	"LOC114872369"	NA	chrOU015508.1	-	9005502	9005760	9005502	9005682	9005919	9006182	534	174,123,97,128	1,2,2,1	107,100,78,153	0,0,2,1	177	99	0.627663315544	1.0	0.99,0.972,0.964,0.986	1.0,1.0,0.956,0.988	-0.008
535	"LOC114880883"	NA	chrOU015507.1	+	4358053	4358275	4358056	4358275	4357619	4357884	535	6,1,7,7	0,0,0,0	8,4,4,3	0,0,1,0	102	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.795,1.0	0.051
536	"LOC114874309"	NA	chrOU015506.1	+	9824537	9824827	9824540	9824827	9807193	9808154	536	15,7,7,14	24,8,7,9	6,7,10,8	5,9,4,11	102	99	0.654013124673	1.0	0.378,0.459,0.493,0.602	0.538,0.43,0.708,0.414	-0.039
537	"LOC114876853"	NA	chrOU015509.1	+	6050246	6050328	6050258	6050328	6049539	6049604	537	13,3,10,6	20,18,10,12	11,8,13,7	6,7,9,12	111	99	0.0412713832642	0.49106325006868984	0.367,0.129,0.471,0.308	0.621,0.505,0.563,0.342	-0.189
538	"LOC114871916"	NA	chrOU015504.1	+	15887758	15887812	15887761	15887812	15887595	15887652	538	10,12,19,11	2,1,2,2	2,7,6,8	1,0,2,1	102	99	0.240743822736	1.0	0.829,0.921,0.902,0.842	0.66,1.0,0.744,0.886	0.051
539	"LOC114872466"	NA	chrOU015506.1	+	9330213	9330466	9330288	9330466	9329591	9330056	539	1,2,0,1	0,1,0,0	1,0,2,0	0,1,0,1	174	99	1	1.0	1.0,0.532,NA,1.0	1.0,0.0,1.0,0.0	0.344
540	"LOC114872336"	NA	chrOU015508.1	-	8612675	8613522	8612675	8613284	8613586	8613749	540	2,2,1,3	0,1,0,1	0,0,0,2	0,0,1,2	198	99	1	1.0	1.0,0.5,1.0,0.6	NA,NA,0.0,0.333	0.609
544	"LOC114874339"	NA	chrOU015513.1	-	3003949	3007939	3003949	3006031	3008012	3008215	544	91,47,37,70	0,0,0,0	47,47,43,53	0,0,0,1	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.964	0.009
545	"LOC114871948"	NA	chrOU015504.1	+	10663294	10663401	10663342	10663401	10663086	10663172	545	60,32,58,48	3,5,5,8	41,43,55,49	2,2,7,0	147	99	0.0660807385124	0.6534650808448443	0.931,0.812,0.887,0.802	0.932,0.935,0.841,1.0	-0.069
546	"LOC114882680"	NA	chrOU015508.1	-	76602	76907	76602	76873	76967	77590	546	25,20,14,15	2,0,1,0	21,12,18,24	0,0,1,0	133	99	1	1.0	0.903,1.0,0.912,1.0	1.0,1.0,0.931,1.0	-0.029
547	"LOC114876718"	NA	chrOU015506.1	-	8297406	8297610	8297406	8297589	8300220	8300391	547	3,3,1,2	49,30,30,43	0,2,1,3	29,22,24,68	120	99	0.333861479182	1.0	0.048,0.076,0.027,0.037	0.0,0.07,0.033,0.035	0.012
548	"LOC114876960"	NA	chrOU015507.1	+	10689951	10690095	10689966	10690095	10689424	10689818	548	7,6,4,1	1,3,0,1	1,1,1,2	0,1,1,0	114	99	0.123991708928	0.8043193946495628	0.859,0.635,1.0,0.465	1.0,0.465,0.465,1.0	0.007
549	"LOC114876960"	NA	chrOU015507.1	+	10690983	10691195	10690985	10691195	10690170	10690311	549	1,4,2,0	0,0,0,1	1,1,2,0	0,1,0,0	101	99	1	1.0	1.0,1.0,1.0,0.0	1.0,0.495,1.0,NA	-0.082
550	"LOC114876960"	NA	chrOU015507.1	+	10690983	10691195	10690985	10691195	10690170	10690344	550	1,1,2,0	0,0,0,0	0,0,1,1	0,0,0,1	101	99	1	1.0	1.0,1.0,1.0,NA	NA,NA,1.0,0.495	0.252
