ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
964	"LOC114882860"	NA	chrOU015507.1	+	4030350	4030527	4028238	4028749	4031663	4031797
969	"LOC114882860"	NA	chrOU015507.1	+	4036016	4036112	4034562	4034740	4037905	4038139
972	"LOC114882860"	NA	chrOU015507.1	+	4036548	4036647	4034562	4034740	4037905	4038139
980	"LOC114882775"	NA	chrOU015508.1	-	975542	975711	974941	975114	975804	976113
984	"LOC114878559"	NA	chrOU015514.1	+	1134030	1134175	1133738	1133963	1134248	1134350
985	"LOC114878559"	NA	chrOU015514.1	+	1134248	1134350	1133738	1133963	1134442	1134616
987	"LOC114878986"	NA	chrOU015517.1	+	2786777	2786894	2786638	2786718	2787914	2788072
992	"LOC114882014"	NA	chrOU015508.1	-	11602757	11602917	11602158	11602684	11603377	11603543
993	"LOC114881071"	NA	chrOU015508.1	+	10105888	10106115	10101483	10101654	10111444	10112054
994	"LOC114881071"	NA	chrOU015508.1	+	10105888	10106115	10101483	10101654	10118452	10118516
995	"LOC114881071"	NA	chrOU015508.1	+	10118452	10118516	10105888	10106115	10130647	10130870
998	"LOC114881393"	NA	chrOU015514.1	-	5484289	5484465	5484115	5484232	5484961	5485183
1001	"LOC114871321"	NA	chrOU015515.1	-	4432519	4432673	4432255	4432445	4432738	4432966
1002	"LOC114882731"	NA	chrOU015508.1	+	360533	360777	360259	360365	360860	361082
1003	"LOC114882731"	NA	chrOU015508.1	+	360860	361082	360259	360365	361175	361526
1005	"LOC114881804"	NA	chrOU015508.1	+	10210419	10210529	10210167	10210287	10210603	10210720
1009	"LOC114873143"	NA	chrOU015509.1	+	236358	236610	229968	230166	241347	241481
1010	"LOC114873143"	NA	chrOU015509.1	+	236367	236610	229968	230166	241347	241481
1011	"LOC114882658"	NA	chrOU015508.1	+	231931	232134	231413	231841	232238	232790
1013	"LOC114877931"	NA	chrOU015508.1	-	5582711	5584256	5576803	5582483	5586897	5587133
1015	"LOC114877931"	NA	chrOU015508.1	-	5586897	5587133	5576803	5582483	5597614	5597727
1016	"LOC114877931"	NA	chrOU015508.1	-	5586897	5587133	5582711	5584256	5597610	5597727
1019	"LOC114877922"	NA	chrOU015508.1	+	5689708	5689760	5669609	5671406	5772391	5772492
1020	"LOC114877922"	NA	chrOU015508.1	+	5722464	5722509	5689730	5689760	5747635	5747687
1022	"LOC114877922"	NA	chrOU015508.1	+	5722464	5722509	5711918	5711950	5772391	5772492
1023	"LOC114877922"	NA	chrOU015508.1	+	5747635	5747687	5689730	5689760	5772391	5772492
1025	"LOC114877922"	NA	chrOU015508.1	+	5832808	5832949	5830607	5830892	5833262	5833446
1030	"LOC114873919"	NA	chrOU015514.1	+	7773056	7773265	7772812	7772982	7773334	7773580
1031	"LOC114874799"	NA	chrOU015505.1	+	9849722	9849848	9848880	9849224	9850146	9850360
1032	"LOC114871027"	NA	chrOU015508.1	+	1979588	1979826	1976686	1976829	1980122	1980447
1033	"LOC114882687"	NA	chrOU015508.1	-	87008	87232	81039	81266	87358	87707
1034	"LOC114882743"	NA	chrOU015508.1	+	62036	62183	61601	61837	62975	65141
1035	"LOC114882743"	NA	chrOU015508.1	+	62036	62299	61601	61837	62975	63083
1036	"LOC114882746"	NA	chrOU015508.1	-	46123	46364	45834	46031	46440	46657
1037	"LOC114882747"	NA	chrOU015508.1	-	25222	25334	19073	19294	25430	25556
1038	"LOC114871098"	NA	chrOU015508.1	-	2243385	2243426	2240813	2240896	2244759	2244947
1039	"LOC114880697"	NA	chrOU015508.1	-	10243896	10244026	10240576	10240691	10249941	10250111
1041	"LOC114880697"	NA	chrOU015508.1	-	10249941	10250111	10243896	10244026	10266744	10266769
1042	"LOC114882763"	NA	chrOU015507.1	+	12520766	12520905	12518987	12519259	12520993	12521051
1043	"LOC114882763"	NA	chrOU015507.1	+	12521853	12521952	12521614	12521791	12522707	12522806
1044	"LOC114882763"	NA	chrOU015507.1	+	12522707	12522806	12521614	12521791	12522917	12523016
1045	"LOC114882763"	NA	chrOU015507.1	+	12522917	12523016	12522707	12522806	12523086	12523185
1048	"LOC114874442"	NA	chrOU015512.1	+	7241919	7242006	7241675	7241843	7242092	7242302
1049	"LOC114882762"	NA	chrOU015507.1	+	12508472	12508644	12508240	12508385	12508711	12508855
1050	"LOC114882762"	NA	chrOU015507.1	+	12510949	12511093	12510702	12510877	12512816	12512977
1053	"LOC114874915"	NA	chrOU015509.1	+	8762587	8762716	8759753	8759932	8767797	8767981
1055	"LOC114882802"	NA	chrOU015507.1	+	12076218	12076352	12072267	12072432	12094210	12094465
1056	"LOC114882802"	NA	chrOU015507.1	+	12076218	12076352	12074526	12074555	12094210	12094465
1061	"LOC114882802"	NA	chrOU015507.1	+	12094210	12094465	12076218	12076352	12094631	12094756
1062	"LOC114882635"	NA	chrOU015508.1	-	926430	926573	925725	925818	926668	926760
1063	"LOC114879557"	NA	chrOU015507.1	+	11969189	11969321	11968915	11969118	11969998	11970085
1066	"LOC114879570"	NA	chrOU015507.1	-	11861421	11861503	11861054	11861183	11861573	11861696
1067	"LOC114879577"	NA	chrOU015507.1	-	11849368	11849447	11849246	11849289	11849512	11849641
1069	"LOC114879573"	NA	chrOU015507.1	+	11836985	11837009	11836834	11836902	11837205	11837682
1070	"LOC114878821"	NA	chrOU015514.1	-	9128916	9129065	9128624	9128852	9129130	9129313
1071	"LOC114880115"	NA	chrOU015508.1	+	7721667	7721940	7720378	7720706	7722236	7723570
1072	"LOC114874734"	NA	chrOU015507.1	-	9600174	9600306	9599782	9600090	9600410	9600545
1073	"LOC114879723"	NA	chrOU015519.1	-	2604290	2604587	2604081	2604226	2604683	2604873
1074	"LOC114878414"	NA	chrOU015507.1	-	11795659	11795759	11795300	11795417	11795889	11796046
1075	"LOC114873162"	NA	chrOU015509.1	-	16940	17096	15869	15997	23289	23439
1076	"LOC114873162"	NA	chrOU015509.1	-	18587	18728	18064	18317	19664	19785
1077	"LOC114873162"	NA	chrOU015509.1	-	24342	24470	23855	23993	24556	24623
1078	"LOC114873162"	NA	chrOU015509.1	-	24556	24623	23855	23993	28791	28930
1079	"LOC114878418"	NA	chrOU015507.1	-	11715930	11716087	11715767	11715851	11716171	11716361
1081	"LOC114878418"	NA	chrOU015507.1	-	11721963	11722072	11720368	11720440	11722412	11722503
1082	"LOC114878418"	NA	chrOU015507.1	-	11721963	11722121	11720368	11720440	11722412	11722572
1083	"LOC114878454"	NA	chrOU015507.1	+	11706008	11706639	11695508	11695598	11706758	11707044
1085	"LOC114874650"	NA	chrOU015509.1	-	3648778	3648900	3613363	3614674	3679689	3679722
1086	"LOC114875035"	NA	chrOU015508.1	-	7568914	7569101	7568440	7568661	7569191	7569410
1087	"LOC114878452"	NA	chrOU015507.1	+	11599010	11599336	11598249	11598784	11599769	11600250
1088	"LOC114878452"	NA	chrOU015507.1	+	11599010	11599345	11598249	11598784	11599769	11600250
1090	"LOC114880856"	NA	chrOU015518.1	+	6363770	6363884	6363405	6363600	6364450	6364599
1092	"LOC114878419"	NA	chrOU015507.1	-	11536941	11537041	11530285	11530365	11540495	11540591
1093	"LOC114871052"	NA	chrOU015508.1	+	1384665	1384755	1384417	1384589	1386102	1387705
1095	"LOC114875809"	NA	chrOU015505.1	+	13863129	13863205	13862408	13862561	13864944	13865097
1100	"LOC114874850"	NA	chrOU015507.1	-	11413116	11413878	11412105	11412998	11413968	11414328
1101	"LOC114874850"	NA	chrOU015507.1	-	11414415	11414792	11413968	11414328	11414898	11415108
1102	"LOC114873298"	NA	chrOU015507.1	-	3325382	3326284	3323607	3324130	3337235	3337300
1104	"LOC114875179"	NA	chrOU015507.1	+	11368559	11368619	11368380	11368487	11368825	11368915
1105	"LOC114875179"	NA	chrOU015507.1	+	11368559	11368648	11368261	11368349	11368777	11368915
1106	"LOC114875179"	NA	chrOU015507.1	+	11368559	11368648	11368261	11368349	11368825	11368915
1107	"LOC114875179"	NA	chrOU015507.1	+	11368559	11368648	11368380	11368487	11368825	11368915
1108	"LOC114875179"	NA	chrOU015507.1	+	11368777	11368915	11368261	11368349	11369099	11369345
1109	"LOC114875179"	NA	chrOU015507.1	+	11368825	11368915	11368259	11368349	11369099	11369345
1113	"LOC114880380"	NA	chrOU015513.1	-	5968311	5968359	5913891	5913976	5970397	5970447
1117	"LOC114874428"	NA	chrOU015507.1	-	11274606	11274720	11273960	11274253	11275009	11275136
1119	"LOC114874583"	NA	chrOU015507.1	-	11251472	11251552	11250841	11251223	11251719	11252044
1120	"LOC114874464"	NA	chrOU015507.1	+	11241323	11241473	11241031	11241249	11241545	11241926
1121	"LOC114874474"	NA	chrOU015507.1	+	11225350	11225471	11225068	11225267	11225629	11226461
1122	"LOC114875347"	NA	chrOU015507.1	+	11162215	11162390	11161406	11161495	11164281	11164355
1123	"LOC114875347"	NA	chrOU015507.1	+	11162251	11162390	11161406	11161495	11164281	11164355
1124	"LOC114876651"	NA	chrOU015519.1	+	5617211	5617422	5617068	5617134	5617495	5617753
1126	"LOC114875063"	NA	chrOU015508.1	-	7542999	7543165	7541173	7541568	7543248	7544067
1130	"LOC114873250"	NA	chrOU015515.1	-	2576779	2576969	2576283	2576482	2580843	2580950
1132	"LOC114880236"	NA	chrOU015513.1	+	2933196	2934067	2932941	2933116	2934158	2934247
1133	"LOC114873375"	NA	chrOU015514.1	+	7510594	7510691	7510390	7510516	7510858	7511006
1134	"LOC114873057"	NA	chrOU015509.1	-	275099	275522	273847	274192	287518	287841
1135	"LOC114872127"	NA	chrOU015512.1	+	2855578	2855670	2855269	2855401	2855887	2856004
1137	"LOC114879884"	NA	chrOU015509.1	-	3010374	3010512	3010080	3010184	3011826	3012008
1138	"LOC114879884"	NA	chrOU015509.1	-	3010374	3010560	3010080	3010184	3011826	3012005
1139	"LOC114879884"	NA	chrOU015509.1	-	3011237	3011258	3010374	3010512	3011826	3012005
1140	"LOC114879884"	NA	chrOU015509.1	-	3011237	3011258	3010374	3010560	3011826	3012005
1141	"LOC114873584"	NA	chrOU015516.1	-	9096495	9096701	9096120	9096265	9096944	9097168
1142	"LOC114875080"	NA	chrOU015508.1	+	7553010	7553219	7552463	7552700	7553514	7553721
1143	"LOC114872146"	NA	chrOU015512.1	-	2618789	2618804	2618403	2618662	2619475	2620231
1144	"LOC114881375"	NA	chrOU015508.1	+	10399915	10400065	10399668	10399859	10411402	10411822
1151	"LOC114876137"	NA	chrOU015504.1	+	15636632	15637155	15636425	15636572	15637302	15638048
1155	"LOC114874717"	NA	chrOU015507.1	-	9825560	9825569	9825039	9825178	9825639	9825959
1156	"LOC114874721"	NA	chrOU015507.1	+	9813415	9813577	9812713	9812802	9813650	9813709
1157	"LOC114874721"	NA	chrOU015507.1	+	9813990	9814149	9813779	9813905	9814211	9814400
1160	"LOC114875691"	NA	chrOU015518.1	+	7463509	7463626	7463334	7463427	7465367	7465469
1161	"LOC114875691"	NA	chrOU015518.1	+	7463509	7463626	7463334	7463427	7466094	7467311
1163	"LOC114875691"	NA	chrOU015518.1	+	7465367	7465469	7463334	7463427	7465835	7465982
1164	"LOC114875691"	NA	chrOU015518.1	+	7465367	7465469	7463334	7463427	7466094	7467311
1165	"LOC114875691"	NA	chrOU015518.1	+	7465367	7465469	7463509	7463626	7466094	7467311
1166	"LOC114875691"	NA	chrOU015518.1	+	7465835	7465982	7463334	7463427	7466094	7467311
1168	"LOC114880827"	NA	chrOU015508.1	-	11452066	11452382	11451327	11451906	11452463	11452659
1169	"LOC114876484"	NA	chrOU015518.1	+	8638919	8639303	8638221	8638400	8643881	8644388
1171	"LOC114874764"	NA	chrOU015507.1	-	9703523	9703937	9701309	9701437	9704584	9704707
1172	"LOC114874764"	NA	chrOU015507.1	-	9704017	9704161	9703523	9703937	9704584	9704707
1173	"LOC114874764"	NA	chrOU015507.1	-	9704584	9704694	9701309	9701437	9704814	9704969
1174	"LOC114874764"	NA	chrOU015507.1	-	9704814	9704969	9701309	9701437	9705653	9705754
1175	"LOC114874749"	NA	chrOU015507.1	+	9609247	9609275	9608252	9608397	9609352	9609894
1177	"LOC114874753"	NA	chrOU015507.1	-	9547414	9547567	9547187	9547333	9547864	9547969
1179	"LOC114870874"	NA	chrOU015504.1	+	14981795	14982013	14981556	14981732	14982083	14982300
1180	"LOC114878895"	NA	chrOU015509.1	+	5612040	5612589	5608850	5609153	5613252	5613636
1181	"LOC114883208"	NA	chrOU015504.1	-	14651136	14651305	14650566	14650639	14651401	14651706
1182	"LOC114883208"	NA	chrOU015504.1	-	14651146	14651305	14650566	14650639	14651401	14651707
1185	"LOC114871005"	NA	chrOU015508.1	-	1766488	1766563	1765923	1766238	1767046	1767102
1186	"LOC114871005"	NA	chrOU015508.1	-	1767046	1767102	1766488	1766563	1767554	1767690
1187	"LOC114874769"	NA	chrOU015507.1	+	9182784	9183108	9181777	9182031	9184230	9184402
1188	"LOC114874769"	NA	chrOU015507.1	+	9182784	9183108	9181777	9182031	9184871	9185012
1189	"LOC114874769"	NA	chrOU015507.1	+	9183778	9184047	9182784	9183108	9184230	9184402
1192	"LOC114878382"	NA	chrOU015510.1	+	219703	219761	219102	219295	220755	220813
1193	"LOC114878382"	NA	chrOU015510.1	+	220294	220412	219102	219295	220755	220813
1194	"LOC114878382"	NA	chrOU015510.1	+	220294	220412	219703	219761	220755	220813
1197	"LOC114878382"	NA	chrOU015510.1	+	222737	222814	222499	222667	222890	223097
1200	"LOC114875231"	NA	chrOU015511.1	+	9563351	9563481	9563078	9563199	9563546	9563683
1201	"LOC114876297"	NA	chrOU015513.1	-	8831751	8831811	8831179	8831613	8831878	8832070
1203	"LOC114880795"	NA	chrOU015507.1	-	8176286	8176456	8167149	8167368	8179700	8179852
1206	"LOC114880795"	NA	chrOU015507.1	-	8179700	8179852	8176286	8176456	8189811	8189926
1208	"LOC114873381"	NA	chrOU015514.1	+	7331026	7331134	7330868	7330940	7331335	7331400
1213	"LOC114870891"	NA	chrOU015504.1	+	13737805	13737896	13737529	13737680	13737969	13738205
1214	"LOC114870891"	NA	chrOU015504.1	+	13737805	13737896	13737529	13737680	13738861	13738984
1215	"LOC114870891"	NA	chrOU015504.1	+	13737969	13738205	13737529	13737680	13738861	13738984
1216	"LOC114870891"	NA	chrOU015504.1	+	13737969	13738205	13737805	13737896	13738861	13738984
1217	"LOC114870891"	NA	chrOU015504.1	+	13738861	13738984	13737581	13737680	13739326	13739491
1218	"LOC114870891"	NA	chrOU015504.1	+	13739064	13739174	13738861	13738984	13739326	13739491
1220	"LOC114873991"	NA	chrOU015507.1	-	7255752	7255859	7246913	7247055	7265514	7265635
1221	"LOC114873991"	NA	chrOU015507.1	-	7260607	7260714	7246913	7247055	7265514	7265635
1224	"LOC114873991"	NA	chrOU015507.1	-	7374337	7374457	7372755	7372925	7383194	7383284
1226	"LOC114873991"	NA	chrOU015507.1	-	7383194	7383284	7372755	7372925	7388178	7388302
1229	"LOC114874588"	NA	chrOU015509.1	-	3204592	3204788	3203327	3203411	3206034	3206202
1230	"LOC114874588"	NA	chrOU015509.1	-	3206375	3206756	3206034	3206202	3206911	3207504
1232	"LOC114881187"	NA	chrOU015507.1	+	6962552	6962941	6956414	6956457	6963357	6964011
1234	"LOC114880125"	NA	chrOU015508.1	-	7617298	7617363	7617160	7617227	7617502	7617621
1235	"LOC114880125"	NA	chrOU015508.1	-	7619480	7619547	7618592	7618676	7627976	7628356
1237	"LOC114881299"	NA	chrOU015507.1	+	6646271	6648192	6595198	6595462	6730686	6730842
1239	"LOC114880935"	NA	chrOU015507.1	-	6591111	6591225	6590887	6591036	6591300	6591453
1240	"LOC114880935"	NA	chrOU015507.1	-	6591111	6591225	6590887	6591036	6591801	6591981
1241	"LOC114880935"	NA	chrOU015507.1	-	6592744	6592869	6592517	6592634	6592953	6593099
1244	"LOC114878045"	NA	chrOU015508.1	-	7785562	7785716	7785359	7785486	7785790	7785962
1245	"LOC114878045"	NA	chrOU015508.1	-	7787159	7787295	7786898	7787055	7787416	7787462
1247	"LOC114875078"	NA	chrOU015512.1	-	8025206	8025254	7991947	7992025	8071969	8072247
1248	"LOC114875723"	NA	chrOU015518.1	+	7744911	7745170	7740536	7740980	7745269	7745568
1249	"LOC114875723"	NA	chrOU015518.1	+	7745269	7745568	7740536	7740980	7745681	7745760
1250	"LOC114873638"	NA	chrOU015516.1	-	9044012	9044344	9043492	9043943	9044419	9044549
1251	"LOC114875960"	NA	chrOU015514.1	+	5863370	5863588	5862292	5862378	5863808	5863974
1252	"LOC114879487"	NA	chrOU015507.1	+	5920678	5920798	5815249	5815850	5939211	5940137
1253	"LOC114879487"	NA	chrOU015507.1	+	5925891	5926027	5920678	5920798	5939211	5940137
1254	"LOC114879993"	NA	chrOU015507.1	-	5765578	5765657	5763996	5764982	5766212	5766291
1255	"LOC114879993"	NA	chrOU015507.1	-	5765578	5765657	5763996	5764982	5766517	5766598
1256	"LOC114879993"	NA	chrOU015507.1	-	5766212	5766291	5763996	5764982	5766517	5766598
1257	"LOC114879993"	NA	chrOU015507.1	-	5766212	5766291	5765578	5765657	5766517	5766598
1259	"LOC114879616"	NA	chrOU015507.1	-	5665108	5665419	5664547	5665048	5665509	5665875
1261	"LOC114879900"	NA	chrOU015507.1	-	5650119	5650218	5649921	5650046	5650465	5650656
1262	"LOC114879900"	NA	chrOU015507.1	-	5650119	5650221	5649921	5650046	5650465	5650657
1263	"LOC114878153"	NA	chrOU015508.1	-	9460975	9461105	9460248	9460389	9462503	9462881
1264	"LOC114878153"	NA	chrOU015508.1	-	9461729	9461917	9460975	9461105	9462503	9462881
1265	"LOC114879065"	NA	chrOU015519.1	-	4204996	4205140	4204582	4204801	4207404	4207527
1266	"LOC114879065"	NA	chrOU015519.1	-	4206059	4206172	4204996	4205140	4206750	4206863
1267	"LOC114879065"	NA	chrOU015519.1	-	4206059	4206172	4204996	4205140	4207404	4207527
1268	"LOC114879065"	NA	chrOU015519.1	-	4206750	4206863	4204996	4205140	4207404	4207527
1269	"LOC114879065"	NA	chrOU015519.1	-	4206750	4206863	4206059	4206172	4207404	4207527
1270	"LOC114875062"	NA	chrOU015516.1	+	3678863	3679044	3678609	3678783	3679122	3679344
1271	"LOC114876729"	NA	chrOU015506.1	+	8239069	8239231	8217977	8218182	8246804	8247056
1278	"LOC114871978"	NA	chrOU015506.1	-	5053614	5053839	5052648	5053542	5053923	5054125
1279	"LOC114876891"	NA	chrOU015508.1	-	3261811	3261970	3261277	3261735	3262149	3262350
1280	"LOC114877674"	NA	chrOU015511.1	+	10462208	10462517	10461361	10461803	10462629	10462744
1285	"LOC114879789"	NA	chrOU015507.1	-	4893585	4893919	4892683	4893295	4894243	4894448
1286	"LOC114871833"	NA	chrOU015504.1	+	16338977	16339104	16338371	16338737	16339614	16339758
1287	"LOC114871833"	NA	chrOU015504.1	+	16338977	16339104	16338371	16338737	16339858	16339986
1288	"LOC114871833"	NA	chrOU015504.1	+	16339614	16339758	16338371	16338737	16339858	16339986
1289	"LOC114871833"	NA	chrOU015504.1	+	16339614	16339758	16338977	16339104	16339858	16339986
1292	"LOC114879736"	NA	chrOU015507.1	+	4846221	4846489	4844682	4844701	4938743	4938899
1297	"LOC114879736"	NA	chrOU015507.1	+	4948012	4948262	4940003	4940117	4948986	4949244
1298	"LOC114879736"	NA	chrOU015507.1	+	4948986	4949244	4940003	4940117	4949786	4949956
1301	"LOC114880425"	NA	chrOU015504.1	-	4747345	4747462	4746800	4747008	4747675	4747729
1306	"LOC114880711"	NA	chrOU015507.1	-	3759538	3759679	3759254	3759362	3760406	3760586
1309	"LOC114877497"	NA	chrOU015506.1	+	3654350	3654642	3654082	3654176	3656771	3656906
1314	"LOC114883227"	NA	chrOU015507.1	-	2906631	2906965	2906139	2906280	2907210	2909913
1317	"LOC114873768"	NA	chrOU015514.1	+	6912637	6912993	6906094	6906736	6924143	6927628
1318	"LOC114873768"	NA	chrOU015514.1	+	6912654	6912993	6906094	6906736	6924143	6927628
1319	"LOC114873768"	NA	chrOU015514.1	+	6912654	6912993	6906753	6907175	6924143	6927628
1320	"LOC114877985"	NA	chrOU015519.1	-	3428404	3428702	3428184	3428335	3428917	3429305
1322	"LOC114871121"	NA	chrOU015508.1	+	1911911	1912029	1911644	1911811	1912149	1912950
1323	"LOC114871121"	NA	chrOU015508.1	+	1911911	1912029	1911644	1911815	1912149	1912950
1326	"LOC114874523"	NA	chrOU015509.1	+	4619791	4619924	4619556	4619698	4620044	4620197
1327	"LOC114871139"	NA	chrOU015508.1	-	1558387	1558535	1558208	1558322	1558609	1558768
1328	"LOC114871867"	NA	chrOU015507.1	+	2635695	2635849	2634951	2635599	2635922	2636257
1330	"LOC114879026"	NA	chrOU015505.1	+	5335531	5336452	5333555	5333641	5337388	5337740
1331	"LOC114875286"	NA	chrOU015511.1	-	9832433	9832584	9832050	9832359	9832646	9832749
1332	"LOC114874075"	NA	chrOU015507.1	+	2502403	2502467	2498688	2498786	2503992	2504056
1333	"LOC114874075"	NA	chrOU015507.1	+	2502403	2502467	2498688	2498786	2509733	2509778
1334	"LOC114874075"	NA	chrOU015507.1	+	2503992	2504056	2498688	2498786	2509733	2509778
1335	"LOC114874075"	NA	chrOU015507.1	+	2503992	2504056	2502403	2502467	2509733	2509778
1336	"LOC114874075"	NA	chrOU015507.1	+	2509733	2509778	2498688	2498786	2530514	2530652
1337	"LOC114874075"	NA	chrOU015507.1	+	2534053	2534336	2530514	2530652	2538754	2538780
1338	"LOC114874075"	NA	chrOU015507.1	+	2538754	2538780	2534053	2534336	2553710	2553833
1339	"LOC114879901"	NA	chrOU015509.1	-	3069040	3069194	3068866	3068976	3069346	3069479
1340	"LOC114882647"	NA	chrOU015507.1	-	2316897	2317031	2316228	2316490	2318703	2318872
1341	"LOC114882647"	NA	chrOU015507.1	-	2318703	2318872	2316897	2317031	2321709	2324651
1347	"LOC114877795"	NA	chrOU015505.1	-	10200484	10200623	10199013	10199270	10201148	10201194
1348	"LOC114877795"	NA	chrOU015505.1	-	10200484	10200623	10199013	10199270	10201491	10201617
1349	"LOC114877795"	NA	chrOU015505.1	-	10201148	10201194	10199013	10199270	10201491	10201617
1350	"LOC114877795"	NA	chrOU015505.1	-	10201148	10201194	10200484	10200623	10201491	10201617
1353	"LOC114877350"	NA	chrOU015509.1	+	1869491	1869599	1869046	1869427	1869659	1869801
1354	"LOC114877282"	NA	chrOU015518.1	-	6495781	6495943	6494651	6494889	6498187	6498402
1355	"LOC114877282"	NA	chrOU015518.1	-	6495781	6495943	6494651	6494889	6508951	6509415
1356	"LOC114877282"	NA	chrOU015518.1	-	6498187	6498402	6495781	6495943	6508951	6509415
1357	"LOC114877282"	NA	chrOU015518.1	-	6498187	6499077	6495781	6495943	6501518	6503404
1359	"LOC114878199"	NA	chrOU015506.1	+	2365462	2365549	2360747	2361008	2366801	2367819
1364	"LOC114878643"	NA	chrOU015508.1	-	11211719	11211848	11209130	11209332	11215496	11215855
1369	"LOC114879681"	NA	chrOU015513.1	+	10668851	10668990	10664346	10664576	10669695	10669933
1372	"LOC114879681"	NA	chrOU015513.1	+	10669589	10670161	10664346	10664576	10670461	10670860
1373	"LOC114879681"	NA	chrOU015513.1	+	10669695	10669933	10664346	10664576	10670461	10670860
1374	"LOC114879681"	NA	chrOU015513.1	+	10669695	10670161	10664346	10664576	10670461	10670860
1375	"LOC114879681"	NA	chrOU015513.1	+	10669716	10670161	10664346	10664576	10670461	10670860
1376	"LOC114879681"	NA	chrOU015513.1	+	10670011	10670161	10669695	10669933	10670461	10670860
1377	"LOC114879681"	NA	chrOU015513.1	+	10670461	10670860	10664346	10664576	10671978	10672130
1378	"LOC114879681"	NA	chrOU015513.1	+	10670917	10671136	10670461	10670860	10671978	10672130
1379	"LOC114879681"	NA	chrOU015513.1	+	10670929	10671136	10670461	10670860	10671978	10672130
1382	"LOC114874768"	NA	chrOU015507.1	-	9172599	9172756	9172100	9172246	9172977	9173058
1384	"LOC114872389"	NA	chrOU015508.1	+	8499524	8499680	8498678	8498746	8520274	8520645
1386	"LOC114875148"	NA	chrOU015507.1	+	11342504	11342669	11342051	11342361	11342769	11342895
1387	"LOC114874561"	NA	chrOU015509.1	+	4676066	4676169	4675795	4675997	4676246	4676365
1388	"LOC114877847"	NA	chrOU015519.1	-	2659115	2659217	2658580	2658701	2659317	2659401
1389	"LOC114877847"	NA	chrOU015519.1	-	2659124	2659217	2658580	2658701	2659317	2659401
1390	"LOC114881615"	NA	chrOU015506.1	+	12505615	12505683	12505327	12505479	12505849	12506047
1393	"LOC114880527"	NA	chrOU015509.1	-	8907418	8907441	8906450	8906769	8907680	8907730
1399	"LOC114874928"	NA	chrOU015509.1	+	8671368	8671713	8670400	8670811	8671860	8672108
1401	"LOC114876413"	NA	chrOU015507.1	-	10763500	10763633	10763104	10763420	10764529	10764678
1402	"LOC114876413"	NA	chrOU015507.1	-	10763733	10763857	10763500	10763633	10764236	10764342
1403	"LOC114876413"	NA	chrOU015507.1	-	10763965	10764173	10763733	10763857	10764236	10764342
1404	"LOC114876413"	NA	chrOU015507.1	-	10764236	10764342	10763500	10763633	10764529	10764678
1405	"LOC114881422"	NA	chrOU015506.1	+	11292054	11292444	11291300	11291568	11292538	11292825
1407	"LOC114880413"	NA	chrOU015506.1	+	11259300	11259498	11246652	11247156	11269193	11269263
1408	"LOC114880413"	NA	chrOU015506.1	+	11262569	11262755	11246652	11247156	11269193	11269263
1409	"LOC114880413"	NA	chrOU015506.1	+	11262569	11262755	11259300	11259498	11269193	11269263
1411	"LOC114882689"	NA	chrOU015508.1	+	81611	81837	81382	81485	81921	82069
1412	"LOC114882689"	NA	chrOU015508.1	+	82880	83513	82532	82752	83585	83767
1413	"LOC114878269"	NA	chrOU015509.1	-	5145313	5145468	5144909	5145201	5146425	5146644
1417	"LOC114882778"	NA	chrOU015508.1	+	997017	997279	995544	995803	997414	997649
1419	"LOC114882646"	NA	chrOU015508.1	-	288344	288434	287961	288150	288531	288624
1422	"LOC114874720"	NA	chrOU015507.1	+	9798724	9798826	9798575	9798666	9798884	9799019
1423	"LOC114871511"	NA	chrOU015519.1	-	4355058	4355319	4354040	4354843	4355935	4356079
1424	"LOC114878328"	NA	chrOU015510.1	+	190766	190881	190509	190682	190980	191154
1426	"LOC114878772"	NA	chrOU015516.1	-	2980922	2980934	2980523	2980779	2981049	2981236
1427	"LOC114878772"	NA	chrOU015516.1	-	2981319	2981507	2981049	2981236	2981584	2981626
1428	"LOC114878772"	NA	chrOU015516.1	-	2981584	2981626	2981049	2981236	2982157	2982219
1429	"LOC114873369"	NA	chrOU015514.1	+	7406491	7406644	7399261	7399439	7408474	7408588
1431	"LOC114871255"	NA	chrOU015506.1	-	3954204	3954630	3953810	3954132	3954754	3954857
1432	"LOC114874291"	NA	chrOU015506.1	-	9978058	9978164	9977217	9977927	9978242	9978320
1434	"LOC114874516"	NA	chrOU015509.1	-	4572894	4573003	4572240	4572429	4573847	4573956
1435	"LOC114874516"	NA	chrOU015509.1	-	4572894	4573003	4572240	4572429	4574169	4574380
1436	"LOC114874516"	NA	chrOU015509.1	-	4573847	4573956	4572240	4572429	4574169	4574380
1437	"LOC114874516"	NA	chrOU015509.1	-	4573847	4573956	4572894	4573003	4574169	4574380
1439	"LOC114878904"	NA	chrOU015509.1	-	5525911	5526016	5525428	5525507	5526606	5526788
1441	"LOC114872479"	NA	chrOU015506.1	+	9515954	9516025	9515685	9515856	9516706	9516883
1442	"LOC114872479"	NA	chrOU015506.1	+	9516116	9516250	9515954	9516025	9516706	9516883
1443	"LOC114872479"	NA	chrOU015506.1	+	9516387	9516503	9516116	9516250	9516706	9516883
1444	"LOC114876853"	NA	chrOU015509.1	+	6049539	6049604	6048837	6049023	6050246	6050328
