ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1152	"LOC114880515"	NA	chrOU015509.1	-	8879628	8879704	8879387	8879558	8879842	8880167
1153	"LOC114874717"	NA	chrOU015507.1	-	9825477	9825569	9825039	9825178	9825635	9826034
1154	"LOC114874717"	NA	chrOU015507.1	-	9825560	9825569	9825039	9825178	9825635	9825959
1155	"LOC114874717"	NA	chrOU015507.1	-	9825560	9825569	9825039	9825178	9825639	9825959
1156	"LOC114874721"	NA	chrOU015507.1	+	9813415	9813577	9812713	9812802	9813650	9813709
1157	"LOC114874721"	NA	chrOU015507.1	+	9813990	9814149	9813779	9813905	9814211	9814400
1158	"LOC114877923"	NA	chrOU015506.1	+	3292820	3292873	3292405	3292691	3293001	3293152
1159	"LOC114874708"	NA	chrOU015507.1	-	9803487	9803690	9803294	9803416	9803764	9804143
1160	"LOC114875691"	NA	chrOU015518.1	+	7463509	7463626	7463334	7463427	7465367	7465469
1161	"LOC114875691"	NA	chrOU015518.1	+	7463509	7463626	7463334	7463427	7466094	7467311
1162	"LOC114875691"	NA	chrOU015518.1	+	7464081	7464201	7463509	7463626	7465367	7465469
1163	"LOC114875691"	NA	chrOU015518.1	+	7465367	7465469	7463334	7463427	7465835	7465982
1164	"LOC114875691"	NA	chrOU015518.1	+	7465367	7465469	7463334	7463427	7466094	7467311
1165	"LOC114875691"	NA	chrOU015518.1	+	7465367	7465469	7463509	7463626	7466094	7467311
1166	"LOC114875691"	NA	chrOU015518.1	+	7465835	7465982	7463334	7463427	7466094	7467311
1167	"LOC114875691"	NA	chrOU015518.1	+	7465835	7465982	7465367	7465469	7466094	7467311
1168	"LOC114880827"	NA	chrOU015508.1	-	11452066	11452382	11451327	11451906	11452463	11452659
1169	"LOC114876484"	NA	chrOU015518.1	+	8638919	8639303	8638221	8638400	8643881	8644388
1170	"LOC114874764"	NA	chrOU015507.1	-	9699952	9700153	9696166	9697298	9700350	9700472
1171	"LOC114874764"	NA	chrOU015507.1	-	9703523	9703937	9701309	9701437	9704584	9704707
1172	"LOC114874764"	NA	chrOU015507.1	-	9704017	9704161	9703523	9703937	9704584	9704707
1173	"LOC114874764"	NA	chrOU015507.1	-	9704584	9704694	9701309	9701437	9704814	9704969
1174	"LOC114874764"	NA	chrOU015507.1	-	9704814	9704969	9701309	9701437	9705653	9705754
1175	"LOC114874749"	NA	chrOU015507.1	+	9609247	9609275	9608252	9608397	9609352	9609894
1176	"LOC114874749"	NA	chrOU015507.1	+	9609247	9609275	9608252	9608397	9609370	9609894
1177	"LOC114874753"	NA	chrOU015507.1	-	9547414	9547567	9547187	9547333	9547864	9547969
1178	"LOC114873739"	NA	chrOU015510.1	-	3600136	3600178	3599767	3599909	3600601	3600971
1179	"LOC114870874"	NA	chrOU015504.1	+	14981795	14982013	14981556	14981732	14982083	14982300
1180	"LOC114878895"	NA	chrOU015509.1	+	5612040	5612589	5608850	5609153	5613252	5613636
1181	"LOC114883208"	NA	chrOU015504.1	-	14651136	14651305	14650566	14650639	14651401	14651706
1182	"LOC114883208"	NA	chrOU015504.1	-	14651146	14651305	14650566	14650639	14651401	14651707
1183	"LOC114871005"	NA	chrOU015508.1	-	1765383	1765398	1764659	1764857	1765923	1766238
1184	"LOC114871005"	NA	chrOU015508.1	-	1765383	1765398	1764659	1764857	1765968	1766238
1185	"LOC114871005"	NA	chrOU015508.1	-	1766488	1766563	1765923	1766238	1767046	1767102
1186	"LOC114871005"	NA	chrOU015508.1	-	1767046	1767102	1766488	1766563	1767554	1767690
1187	"LOC114874769"	NA	chrOU015507.1	+	9182784	9183108	9181777	9182031	9184230	9184402
1188	"LOC114874769"	NA	chrOU015507.1	+	9182784	9183108	9181777	9182031	9184871	9185012
1189	"LOC114874769"	NA	chrOU015507.1	+	9183778	9184047	9182784	9183108	9184230	9184402
1190	"LOC114881767"	NA	chrOU015504.1	+	6629622	6629844	6627329	6627576	6630775	6630971
1191	"LOC114878382"	NA	chrOU015510.1	+	219703	219761	219102	219295	220294	220412
1192	"LOC114878382"	NA	chrOU015510.1	+	219703	219761	219102	219295	220755	220813
1193	"LOC114878382"	NA	chrOU015510.1	+	220294	220412	219102	219295	220755	220813
1194	"LOC114878382"	NA	chrOU015510.1	+	220294	220412	219703	219761	220755	220813
1195	"LOC114878382"	NA	chrOU015510.1	+	220484	220584	220319	220412	220755	220813
1196	"LOC114878382"	NA	chrOU015510.1	+	221043	221140	220755	220813	221237	221473
1197	"LOC114878382"	NA	chrOU015510.1	+	222737	222814	222499	222667	222890	223097
1198	"LOC114879211"	NA	chrOU015514.1	-	9870277	9870565	9869280	9869712	9871007	9871478
1199	"LOC114879211"	NA	chrOU015514.1	-	9870277	9870565	9869280	9869712	9871346	9871478
1200	"LOC114875231"	NA	chrOU015511.1	+	9563351	9563481	9563078	9563199	9563546	9563683
1201	"LOC114876297"	NA	chrOU015513.1	-	8831751	8831811	8831179	8831613	8831878	8832070
1202	"LOC114880795"	NA	chrOU015507.1	-	8176247	8176456	8167149	8167368	8189811	8189926
1203	"LOC114880795"	NA	chrOU015507.1	-	8176286	8176456	8167149	8167368	8179700	8179852
1204	"LOC114880795"	NA	chrOU015507.1	-	8176286	8176456	8167149	8167368	8189811	8189926
1205	"LOC114880795"	NA	chrOU015507.1	-	8179700	8179852	8167149	8167368	8189811	8189926
1206	"LOC114880795"	NA	chrOU015507.1	-	8179700	8179852	8176286	8176456	8189811	8189926
1207	"LOC114880795"	NA	chrOU015507.1	-	8186001	8186159	8167149	8167368	8189811	8189926
1208	"LOC114873381"	NA	chrOU015514.1	+	7331026	7331134	7330868	7330940	7331335	7331400
1209	"LOC114877153"	NA	chrOU015505.1	-	13450850	13450923	13450314	13450351	13451027	13451184
1210	"LOC114877153"	NA	chrOU015505.1	-	13450850	13450953	13450314	13450351	13451027	13451184
1211	"LOC114873994"	NA	chrOU015507.1	+	7435137	7435185	7434751	7434812	7437213	7438137
1212	"LOC114873994"	NA	chrOU015507.1	+	7435747	7436074	7434751	7434812	7437213	7438137
1213	"LOC114870891"	NA	chrOU015504.1	+	13737805	13737896	13737529	13737680	13737969	13738205
1214	"LOC114870891"	NA	chrOU015504.1	+	13737805	13737896	13737529	13737680	13738861	13738984
1215	"LOC114870891"	NA	chrOU015504.1	+	13737969	13738205	13737529	13737680	13738861	13738984
1216	"LOC114870891"	NA	chrOU015504.1	+	13737969	13738205	13737805	13737896	13738861	13738984
1217	"LOC114870891"	NA	chrOU015504.1	+	13738861	13738984	13737581	13737680	13739326	13739491
1218	"LOC114870891"	NA	chrOU015504.1	+	13739064	13739174	13738861	13738984	13739326	13739491
1219	"LOC114873991"	NA	chrOU015507.1	-	7241762	7241915	7240693	7240798	7242295	7242521
1220	"LOC114873991"	NA	chrOU015507.1	-	7255752	7255859	7246913	7247055	7265514	7265635
1221	"LOC114873991"	NA	chrOU015507.1	-	7260607	7260714	7246913	7247055	7265514	7265635
1222	"LOC114873991"	NA	chrOU015507.1	-	7274860	7274869	7271995	7272073	7279683	7279774
1223	"LOC114873991"	NA	chrOU015507.1	-	7371886	7371919	7371220	7371339	7372307	7372501
1224	"LOC114873991"	NA	chrOU015507.1	-	7374337	7374457	7372755	7372925	7383194	7383284
1225	"LOC114873991"	NA	chrOU015507.1	-	7374337	7374457	7372755	7372925	7388178	7388302
1226	"LOC114873991"	NA	chrOU015507.1	-	7383194	7383284	7372755	7372925	7388178	7388302
1227	"LOC114873991"	NA	chrOU015507.1	-	7383194	7383284	7374337	7374457	7388178	7388302
1228	"LOC114874588"	NA	chrOU015509.1	-	3203327	3203411	3203002	3203093	3204592	3204788
1229	"LOC114874588"	NA	chrOU015509.1	-	3204592	3204788	3203327	3203411	3206034	3206202
1230	"LOC114874588"	NA	chrOU015509.1	-	3206375	3206756	3206034	3206202	3206911	3207504
1231	"LOC114881187"	NA	chrOU015507.1	+	6956414	6956457	6953711	6953901	6962552	6962941
1232	"LOC114881187"	NA	chrOU015507.1	+	6962552	6962941	6956414	6956457	6963357	6964011
1233	"LOC114880747"	NA	chrOU015507.1	+	6920960	6921200	6857896	6861537	6932743	6932859
1234	"LOC114880125"	NA	chrOU015508.1	-	7617298	7617363	7617160	7617227	7617502	7617621
1235	"LOC114880125"	NA	chrOU015508.1	-	7619480	7619547	7618592	7618676	7627976	7628356
1236	"LOC114880125"	NA	chrOU015508.1	-	7620525	7621081	7619480	7619547	7624058	7624635
1237	"LOC114881299"	NA	chrOU015507.1	+	6646271	6648192	6595198	6595462	6730686	6730842
1238	"LOC114881299"	NA	chrOU015507.1	+	6698426	6698477	6646271	6648192	6730686	6730842
1239	"LOC114880935"	NA	chrOU015507.1	-	6591111	6591225	6590887	6591036	6591300	6591453
1240	"LOC114880935"	NA	chrOU015507.1	-	6591111	6591225	6590887	6591036	6591801	6591981
1241	"LOC114880935"	NA	chrOU015507.1	-	6592744	6592869	6592517	6592634	6592953	6593099
1242	"LOC114874097"	NA	chrOU015505.1	+	2325238	2325381	2324636	2325092	2325630	2325747
1243	"LOC114878045"	NA	chrOU015508.1	-	7778120	7779261	7777183	7777989	7779657	7779781
1244	"LOC114878045"	NA	chrOU015508.1	-	7785562	7785716	7785359	7785486	7785790	7785962
1245	"LOC114878045"	NA	chrOU015508.1	-	7787159	7787295	7786898	7787055	7787416	7787462
1246	"LOC114871083"	NA	chrOU015506.1	-	6737994	6738069	6737035	6737169	6739230	6739554
1247	"LOC114875078"	NA	chrOU015512.1	-	8025206	8025254	7991947	7992025	8071969	8072247
1248	"LOC114875723"	NA	chrOU015518.1	+	7744911	7745170	7740536	7740980	7745269	7745568
1249	"LOC114875723"	NA	chrOU015518.1	+	7745269	7745568	7740536	7740980	7745681	7745760
1250	"LOC114873638"	NA	chrOU015516.1	-	9044012	9044344	9043492	9043943	9044419	9044549
1251	"LOC114875960"	NA	chrOU015514.1	+	5863370	5863588	5862292	5862378	5863808	5863974
1252	"LOC114879487"	NA	chrOU015507.1	+	5920678	5920798	5815249	5815850	5939211	5940137
1253	"LOC114879487"	NA	chrOU015507.1	+	5925891	5926027	5920678	5920798	5939211	5940137
1254	"LOC114879993"	NA	chrOU015507.1	-	5765578	5765657	5763996	5764982	5766212	5766291
1255	"LOC114879993"	NA	chrOU015507.1	-	5765578	5765657	5763996	5764982	5766517	5766598
1256	"LOC114879993"	NA	chrOU015507.1	-	5766212	5766291	5763996	5764982	5766517	5766598
1257	"LOC114879993"	NA	chrOU015507.1	-	5766212	5766291	5765578	5765657	5766517	5766598
1258	"LOC114879993"	NA	chrOU015507.1	-	5770952	5770970	5767990	5768018	5776709	5776735
1259	"LOC114879616"	NA	chrOU015507.1	-	5665108	5665419	5664547	5665048	5665509	5665875
1260	"LOC114879616"	NA	chrOU015507.1	-	5667179	5667219	5666357	5666493	5667301	5668016
1261	"LOC114879900"	NA	chrOU015507.1	-	5650119	5650218	5649921	5650046	5650465	5650656
1262	"LOC114879900"	NA	chrOU015507.1	-	5650119	5650221	5649921	5650046	5650465	5650657
1263	"LOC114878153"	NA	chrOU015508.1	-	9460975	9461105	9460248	9460389	9462503	9462881
1264	"LOC114878153"	NA	chrOU015508.1	-	9461729	9461917	9460975	9461105	9462503	9462881
1265	"LOC114879065"	NA	chrOU015519.1	-	4204996	4205140	4204582	4204801	4207404	4207527
1266	"LOC114879065"	NA	chrOU015519.1	-	4206059	4206172	4204996	4205140	4206750	4206863
1267	"LOC114879065"	NA	chrOU015519.1	-	4206059	4206172	4204996	4205140	4207404	4207527
1268	"LOC114879065"	NA	chrOU015519.1	-	4206750	4206863	4204996	4205140	4207404	4207527
1269	"LOC114879065"	NA	chrOU015519.1	-	4206750	4206863	4206059	4206172	4207404	4207527
1270	"LOC114875062"	NA	chrOU015516.1	+	3678863	3679044	3678609	3678783	3679122	3679344
1271	"LOC114876729"	NA	chrOU015506.1	+	8239069	8239231	8217977	8218182	8246804	8247056
1272	"LOC114876729"	NA	chrOU015506.1	+	8272870	8272972	8272704	8272806	8273229	8273433
1273	"LOC114876729"	NA	chrOU015506.1	+	8272870	8272972	8272704	8272806	8275529	8275733
1274	"LOC114876729"	NA	chrOU015506.1	+	8273229	8273433	8272704	8272806	8275529	8275733
1275	"LOC114876729"	NA	chrOU015506.1	+	8273229	8273433	8272870	8272972	8275529	8275733
1276	"LOC114876729"	NA	chrOU015506.1	+	8275529	8275733	8273229	8273433	8279438	8279543
1277	"LOC114876729"	NA	chrOU015506.1	+	8286920	8286988	8286525	8286626	8287271	8287363
1278	"LOC114871978"	NA	chrOU015506.1	-	5053614	5053839	5052648	5053542	5053923	5054125
1279	"LOC114876891"	NA	chrOU015508.1	-	3261811	3261970	3261277	3261735	3262149	3262350
1280	"LOC114877674"	NA	chrOU015511.1	+	10462208	10462517	10461361	10461803	10462629	10462744
1281	"LOC114879399"	NA	chrOU015507.1	+	5079512	5079588	5076979	5077498	5079859	5080038
1282	"LOC114880838"	NA	chrOU015508.1	+	11411025	11411469	11410422	11410909	11412191	11412313
1283	"LOC114879815"	NA	chrOU015507.1	+	4959303	4960693	4958360	4958486	4962356	4962631
1284	"LOC114879815"	NA	chrOU015507.1	+	4963259	4963301	4962795	4963079	4964060	4964165
1285	"LOC114879789"	NA	chrOU015507.1	-	4893585	4893919	4892683	4893295	4894243	4894448
1286	"LOC114871833"	NA	chrOU015504.1	+	16338977	16339104	16338371	16338737	16339614	16339758
1287	"LOC114871833"	NA	chrOU015504.1	+	16338977	16339104	16338371	16338737	16339858	16339986
1288	"LOC114871833"	NA	chrOU015504.1	+	16339614	16339758	16338371	16338737	16339858	16339986
1289	"LOC114871833"	NA	chrOU015504.1	+	16339614	16339758	16338977	16339104	16339858	16339986
1290	"LOC114879736"	NA	chrOU015507.1	+	4843072	4843725	4840218	4840372	4846221	4846489
1291	"LOC114879736"	NA	chrOU015507.1	+	4843072	4843725	4840218	4840408	4846221	4846489
1292	"LOC114879736"	NA	chrOU015507.1	+	4846221	4846489	4844682	4844701	4938743	4938899
1293	"LOC114879736"	NA	chrOU015507.1	+	4941648	4941801	4940003	4940117	4945329	4945383
1294	"LOC114879736"	NA	chrOU015507.1	+	4941648	4941801	4940003	4940117	4948012	4948262
1295	"LOC114879736"	NA	chrOU015507.1	+	4945329	4945383	4940003	4940117	4948012	4948262
1296	"LOC114879736"	NA	chrOU015507.1	+	4945329	4945383	4941648	4941801	4948012	4948262
1297	"LOC114879736"	NA	chrOU015507.1	+	4948012	4948262	4940003	4940117	4948986	4949244
1298	"LOC114879736"	NA	chrOU015507.1	+	4948986	4949244	4940003	4940117	4949786	4949956
1299	"LOC114880063"	NA	chrOU015519.1	+	8103258	8103333	8102835	8103172	8104195	8104366
1300	"LOC114880063"	NA	chrOU015519.1	+	8103975	8104035	8103258	8103333	8104195	8104366
1301	"LOC114880425"	NA	chrOU015504.1	-	4747345	4747462	4746800	4747008	4747675	4747729
1302	"LOC114880711"	NA	chrOU015507.1	-	3752533	3752644	3751332	3751540	3754275	3754406
1303	"LOC114880711"	NA	chrOU015507.1	-	3756023	3756392	3754275	3754406	3758996	3759168
1304	"LOC114880711"	NA	chrOU015507.1	-	3756023	3756395	3754275	3754406	3758996	3759168
1305	"LOC114880711"	NA	chrOU015507.1	-	3756176	3756395	3754275	3754406	3758996	3759168
1306	"LOC114880711"	NA	chrOU015507.1	-	3759538	3759679	3759254	3759362	3760406	3760586
1307	"LOC114874575"	NA	chrOU015509.1	-	3767844	3767866	3766865	3767065	3768167	3768305
1308	"LOC114878365"	NA	chrOU015507.1	+	3295743	3295758	3295374	3295469	3296382	3296568
1309	"LOC114877497"	NA	chrOU015506.1	+	3654350	3654642	3654082	3654176	3656771	3656906
1310	"LOC114876776"	NA	chrOU015512.1	+	1904832	1905070	1904056	1904299	1905848	1905935
1311	"LOC114876776"	NA	chrOU015512.1	+	1904832	1905070	1904056	1904299	1905862	1905951
1312	"LOC114883227"	NA	chrOU015507.1	-	2905748	2905895	2901927	2905618	2906631	2906965
1313	"LOC114883227"	NA	chrOU015507.1	-	2906139	2906280	2905748	2905895	2906631	2906965
1314	"LOC114883227"	NA	chrOU015507.1	-	2906631	2906965	2906139	2906280	2907210	2909913
1315	"LOC114883227"	NA	chrOU015507.1	-	2915318	2915342	2913543	2913780	2915901	2916126
1316	"LOC114883227"	NA	chrOU015507.1	-	2922434	2922545	2920319	2920472	2924837	2924993
1317	"LOC114873768"	NA	chrOU015514.1	+	6912637	6912993	6906094	6906736	6924143	6927628
1318	"LOC114873768"	NA	chrOU015514.1	+	6912654	6912993	6906094	6906736	6924143	6927628
1319	"LOC114873768"	NA	chrOU015514.1	+	6912654	6912993	6906753	6907175	6924143	6927628
1320	"LOC114877985"	NA	chrOU015519.1	-	3428404	3428702	3428184	3428335	3428917	3429305
1321	"LOC114882892"	NA	chrOU015504.1	-	9396459	9396696	9395856	9395952	9398605	9398855
1322	"LOC114871121"	NA	chrOU015508.1	+	1911911	1912029	1911644	1911811	1912149	1912950
1323	"LOC114871121"	NA	chrOU015508.1	+	1911911	1912029	1911644	1911815	1912149	1912950
1324	"LOC114871121"	NA	chrOU015508.1	+	1914508	1914532	1914024	1914148	1915267	1915419
1325	"LOC114872754"	NA	chrOU015517.1	+	3934584	3934830	3930094	3930253	3935400	3935468
1326	"LOC114874523"	NA	chrOU015509.1	+	4619791	4619924	4619556	4619698	4620044	4620197
1327	"LOC114871139"	NA	chrOU015508.1	-	1558387	1558535	1558208	1558322	1558609	1558768
1328	"LOC114871867"	NA	chrOU015507.1	+	2635695	2635849	2634951	2635599	2635922	2636257
1329	"LOC114879026"	NA	chrOU015505.1	+	5334858	5335097	5332044	5333641	5335531	5336452
1330	"LOC114879026"	NA	chrOU015505.1	+	5335531	5336452	5333555	5333641	5337388	5337740
1331	"LOC114875286"	NA	chrOU015511.1	-	9832433	9832584	9832050	9832359	9832646	9832749
1332	"LOC114874075"	NA	chrOU015507.1	+	2502403	2502467	2498688	2498786	2503992	2504056
1333	"LOC114874075"	NA	chrOU015507.1	+	2502403	2502467	2498688	2498786	2509733	2509778
1334	"LOC114874075"	NA	chrOU015507.1	+	2503992	2504056	2498688	2498786	2509733	2509778
1335	"LOC114874075"	NA	chrOU015507.1	+	2503992	2504056	2502403	2502467	2509733	2509778
1336	"LOC114874075"	NA	chrOU015507.1	+	2509733	2509778	2498688	2498786	2530514	2530652
1337	"LOC114874075"	NA	chrOU015507.1	+	2534053	2534336	2530514	2530652	2538754	2538780
1338	"LOC114874075"	NA	chrOU015507.1	+	2538754	2538780	2534053	2534336	2553710	2553833
1339	"LOC114879901"	NA	chrOU015509.1	-	3069040	3069194	3068866	3068976	3069346	3069479
1340	"LOC114882647"	NA	chrOU015507.1	-	2316897	2317031	2316228	2316490	2318703	2318872
1341	"LOC114882647"	NA	chrOU015507.1	-	2318703	2318872	2316897	2317031	2321709	2324651
1342	"LOC114873995"	NA	chrOU015507.1	+	7526308	7526424	7525585	7525882	7526480	7526571
1343	"LOC114879905"	NA	chrOU015509.1	+	3053497	3053684	3053221	3053425	3053761	3054560
1344	"LOC114877795"	NA	chrOU015505.1	-	10189718	10189742	10189035	10189166	10189884	10190091
1345	"LOC114877795"	NA	chrOU015505.1	-	10198897	10198927	10198469	10198773	10199013	10199270
1346	"LOC114877795"	NA	chrOU015505.1	-	10199695	10199938	10199013	10199270	10200484	10200623
1347	"LOC114877795"	NA	chrOU015505.1	-	10200484	10200623	10199013	10199270	10201148	10201194
1348	"LOC114877795"	NA	chrOU015505.1	-	10200484	10200623	10199013	10199270	10201491	10201617
1349	"LOC114877795"	NA	chrOU015505.1	-	10201148	10201194	10199013	10199270	10201491	10201617
1350	"LOC114877795"	NA	chrOU015505.1	-	10201148	10201194	10200484	10200623	10201491	10201617
1351	"LOC114877795"	NA	chrOU015505.1	-	10210233	10210427	10209789	10210109	10210735	10210957
1352	"LOC114879403"	NA	chrOU015507.1	+	2207745	2207946	2207304	2207672	2208086	2208335
1353	"LOC114877350"	NA	chrOU015509.1	+	1869491	1869599	1869046	1869427	1869659	1869801
1354	"LOC114877282"	NA	chrOU015518.1	-	6495781	6495943	6494651	6494889	6498187	6498402
1355	"LOC114877282"	NA	chrOU015518.1	-	6495781	6495943	6494651	6494889	6508951	6509415
1356	"LOC114877282"	NA	chrOU015518.1	-	6498187	6498402	6495781	6495943	6508951	6509415
1357	"LOC114877282"	NA	chrOU015518.1	-	6498187	6499077	6495781	6495943	6501518	6503404
1358	"LOC114878199"	NA	chrOU015506.1	+	2304291	2304354	2302314	2302543	2321496	2321573
1359	"LOC114878199"	NA	chrOU015506.1	+	2365462	2365549	2360747	2361008	2366801	2367819
1360	"LOC114874710"	NA	chrOU015507.1	-	2073288	2073498	2071952	2072121	2073763	2073963
1361	"LOC114874710"	NA	chrOU015507.1	-	2074301	2074424	2073763	2073963	2074637	2074782
1362	"LOC114878643"	NA	chrOU015508.1	-	11177724	11177886	11176831	11177149	11178621	11178860
1363	"LOC114878643"	NA	chrOU015508.1	-	11177724	11177892	11176831	11177149	11178621	11178860
1364	"LOC114878643"	NA	chrOU015508.1	-	11211719	11211848	11209130	11209332	11215496	11215855
1365	"LOC114881367"	NA	chrOU015516.1	+	539817	539998	539482	539733	540454	541101
1366	"LOC114879681"	NA	chrOU015513.1	+	10667142	10667204	10664346	10664576	10668851	10668990
1367	"LOC114879681"	NA	chrOU015513.1	+	10667142	10667204	10664346	10664576	10669589	10670161
1368	"LOC114879681"	NA	chrOU015513.1	+	10667142	10667204	10664346	10664576	10669716	10670161
1369	"LOC114879681"	NA	chrOU015513.1	+	10668851	10668990	10664346	10664576	10669695	10669933
1370	"LOC114879681"	NA	chrOU015513.1	+	10668851	10668990	10664346	10664576	10669716	10670161
1371	"LOC114879681"	NA	chrOU015513.1	+	10668851	10668990	10667142	10667204	10669716	10670161
1372	"LOC114879681"	NA	chrOU015513.1	+	10669589	10670161	10664346	10664576	10670461	10670860
1373	"LOC114879681"	NA	chrOU015513.1	+	10669695	10669933	10664346	10664576	10670461	10670860
1374	"LOC114879681"	NA	chrOU015513.1	+	10669695	10670161	10664346	10664576	10670461	10670860
1375	"LOC114879681"	NA	chrOU015513.1	+	10669716	10670161	10664346	10664576	10670461	10670860
1376	"LOC114879681"	NA	chrOU015513.1	+	10670011	10670161	10669695	10669933	10670461	10670860
1377	"LOC114879681"	NA	chrOU015513.1	+	10670461	10670860	10664346	10664576	10671978	10672130
1378	"LOC114879681"	NA	chrOU015513.1	+	10670917	10671136	10670461	10670860	10671978	10672130
1379	"LOC114879681"	NA	chrOU015513.1	+	10670929	10671136	10670461	10670860	10671978	10672130
1380	"LOC114879681"	NA	chrOU015513.1	+	10673135	10673211	10672411	10672675	10673319	10673376
1381	"LOC114874768"	NA	chrOU015507.1	-	9164542	9164761	9164003	9164280	9166621	9166838
1382	"LOC114874768"	NA	chrOU015507.1	-	9172599	9172756	9172100	9172246	9172977	9173058
1383	"LOC114876268"	NA	chrOU015513.1	+	8909033	8909459	8908329	8908763	8909705	8911498
1384	"LOC114872389"	NA	chrOU015508.1	+	8499524	8499680	8498678	8498746	8520274	8520645
1385	"LOC114872389"	NA	chrOU015508.1	+	8520274	8520645	8499524	8499680	8562302	8562374
1386	"LOC114875148"	NA	chrOU015507.1	+	11342504	11342669	11342051	11342361	11342769	11342895
1387	"LOC114874561"	NA	chrOU015509.1	+	4676066	4676169	4675795	4675997	4676246	4676365
1388	"LOC114877847"	NA	chrOU015519.1	-	2659115	2659217	2658580	2658701	2659317	2659401
1389	"LOC114877847"	NA	chrOU015519.1	-	2659124	2659217	2658580	2658701	2659317	2659401
1390	"LOC114881615"	NA	chrOU015506.1	+	12505615	12505683	12505327	12505479	12505849	12506047
1391	"LOC114880527"	NA	chrOU015509.1	-	8907227	8907287	8906450	8906769	8907418	8907441
1392	"LOC114880527"	NA	chrOU015509.1	-	8907418	8907441	8906450	8906769	8907549	8907730
1393	"LOC114880527"	NA	chrOU015509.1	-	8907418	8907441	8906450	8906769	8907680	8907730
1394	"LOC114880527"	NA	chrOU015509.1	-	8907418	8907730	8906450	8906769	8907986	8908036
1395	"LOC114880527"	NA	chrOU015509.1	-	8907549	8907730	8906450	8906769	8907986	8908036
1396	"LOC114880527"	NA	chrOU015509.1	-	8907680	8907730	8906450	8906769	8907986	8908079
1397	"LOC114873438"	NA	chrOU015513.1	-	10157013	10157237	10156498	10156715	10157497	10157593
1398	"LOC114873438"	NA	chrOU015513.1	-	10157058	10157237	10156498	10156715	10157497	10157593
1399	"LOC114874928"	NA	chrOU015509.1	+	8671368	8671713	8670400	8670811	8671860	8672108
1400	"LOC114871015"	NA	chrOU015508.1	+	1983403	1983449	1982899	1983124	1987854	1987981
1401	"LOC114876413"	NA	chrOU015507.1	-	10763500	10763633	10763104	10763420	10764529	10764678
1402	"LOC114876413"	NA	chrOU015507.1	-	10763733	10763857	10763500	10763633	10764236	10764342
1403	"LOC114876413"	NA	chrOU015507.1	-	10763965	10764173	10763733	10763857	10764236	10764342
1404	"LOC114876413"	NA	chrOU015507.1	-	10764236	10764342	10763500	10763633	10764529	10764678
1405	"LOC114881422"	NA	chrOU015506.1	+	11292054	11292444	11291300	11291568	11292538	11292825
1406	"LOC114880413"	NA	chrOU015506.1	+	11259300	11259498	11246652	11247156	11262569	11262755
1407	"LOC114880413"	NA	chrOU015506.1	+	11259300	11259498	11246652	11247156	11269193	11269263
1408	"LOC114880413"	NA	chrOU015506.1	+	11262569	11262755	11246652	11247156	11269193	11269263
1409	"LOC114880413"	NA	chrOU015506.1	+	11262569	11262755	11259300	11259498	11269193	11269263
1410	"LOC114880413"	NA	chrOU015506.1	+	11269645	11269882	11269336	11269463	11272897	11273060
1411	"LOC114882689"	NA	chrOU015508.1	+	81611	81837	81382	81485	81921	82069
1412	"LOC114882689"	NA	chrOU015508.1	+	82880	83513	82532	82752	83585	83767
1413	"LOC114878269"	NA	chrOU015509.1	-	5145313	5145468	5144909	5145201	5146425	5146644
1414	"LOC114880517"	NA	chrOU015509.1	+	8924428	8924650	8923738	8923874	8926657	8926818
1415	"LOC114874072"	NA	chrOU015505.1	-	2917667	2917902	2915242	2915370	2919186	2919634
1416	"LOC114874072"	NA	chrOU015505.1	-	2917667	2917944	2915242	2915370	2919186	2919634
1417	"LOC114882778"	NA	chrOU015508.1	+	997017	997279	995544	995803	997414	997649
1418	"LOC114871603"	NA	chrOU015509.1	+	2643781	2643926	2638601	2638688	2647880	2648324
1419	"LOC114882646"	NA	chrOU015508.1	-	288344	288434	287961	288150	288531	288624
1420	"LOC114875581"	NA	chrOU015513.1	+	8330089	8330204	8329793	8329944	8331105	8331272
1421	"LOC114875581"	NA	chrOU015513.1	+	8330105	8330204	8329793	8329944	8331105	8331272
1422	"LOC114874720"	NA	chrOU015507.1	+	9798724	9798826	9798575	9798666	9798884	9799019
1423	"LOC114871511"	NA	chrOU015519.1	-	4355058	4355319	4354040	4354843	4355935	4356079
1424	"LOC114878328"	NA	chrOU015510.1	+	190766	190881	190509	190682	190980	191154
1425	"LOC114874572"	NA	chrOU015509.1	-	3872280	3872432	3871533	3871668	3872516	3872605
1426	"LOC114878772"	NA	chrOU015516.1	-	2980922	2980934	2980523	2980779	2981049	2981236
1427	"LOC114878772"	NA	chrOU015516.1	-	2981319	2981507	2981049	2981236	2981584	2981626
1428	"LOC114878772"	NA	chrOU015516.1	-	2981584	2981626	2981049	2981236	2982157	2982219
1429	"LOC114873369"	NA	chrOU015514.1	+	7406491	7406644	7399261	7399439	7408474	7408588
1430	"LOC114873369"	NA	chrOU015514.1	+	7406789	7406903	7406491	7406644	7408474	7408588
1431	"LOC114871255"	NA	chrOU015506.1	-	3954204	3954630	3953810	3954132	3954754	3954857
