ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
372	"LOC114872858"	NA	chrOU015518.1	-	841845	841906	838579	840663	844205	844519	372	272,124,127,235	4,0,3,1	134,133,127,159	2,3,2,0	160	99	0.70796307491	1.0	0.977,1.0,0.963,0.993	0.976,0.965,0.975,1.0	0.004
373	"LOC114873008"	NA	chrOU015518.1	+	806840	806960	799255	799956	808018	808229	373	98,79,54,63	0,0,1,0	70,71,61,98	1,0,0,1	198	99	1	1.0	1.0,1.0,0.964,1.0	0.972,1.0,1.0,0.98	0.003
374	"LOC114873001"	NA	chrOU015518.1	-	787370	787601	787187	787268	787701	787859	374	147,112,137,129	1,0,3,1	69,66,119,70	0,0,2,0	198	99	1	1.0	0.987,1.0,0.958,0.985	1.0,1.0,0.967,1.0	-0.009
375	"LOC114873001"	NA	chrOU015518.1	-	787370	787601	787187	787268	788280	788447	375	84,44,77,68	0,0,0,1	37,35,69,34	0,0,0,0	198	99	1	1.0	1.0,1.0,1.0,0.971	1.0,1.0,1.0,1.0	-0.007
376	"LOC114873001"	NA	chrOU015518.1	-	787701	787859	787187	787268	788280	788447	376	48,54,75,64	0,0,0,1	36,26,45,30	0,0,0,0	198	99	1	1.0	1.0,1.0,1.0,0.97	1.0,1.0,1.0,1.0	-0.008
377	"LOC114873001"	NA	chrOU015518.1	-	787701	787859	787370	787601	788280	788447	377	110,122,133,124	0,0,1,0	68,57,93,66	0,0,0,0	198	99	1	1.0	1.0,1.0,0.985,1.0	1.0,1.0,1.0,1.0	-0.004
378	"LOC114873001"	NA	chrOU015518.1	-	789601	789705	789340	789421	790030	790365	378	21,19,35,44	1,0,0,1	16,21,38,21	1,1,0,0	198	99	1	1.0	0.913,1.0,1.0,0.957	0.889,0.913,1.0,1.0	0.017
379	"LOC114873001"	NA	chrOU015518.1	-	789601	789705	789340	789421	790142	790365	379	33,28,49,52	3,9,7,7	19,28,55,28	6,6,6,4	198	99	0.89725337311	1.0	0.846,0.609,0.778,0.788	0.613,0.7,0.821,0.778	0.027
380	"LOC114873001"	NA	chrOU015518.1	-	789601	789705	789340	789421	790649	790701	380	21,17,35,37	2,8,11,7	13,21,37,21	4,1,7,3	198	99	0.220075622837	1.0	0.84,0.515,0.614,0.725	0.619,0.913,0.725,0.778	-0.085
381	"LOC114873001"	NA	chrOU015518.1	-	789601	789705	789340	789421	790864	791101	381	22,17,33,36	2,0,1,0	13,20,35,19	2,0,2,2	198	99	0.0708151140899	0.8913800313830832	0.846,1.0,0.943,1.0	0.765,1.0,0.897,0.826	0.075
382	"LOC114873001"	NA	chrOU015518.1	-	790030	790365	789340	789421	790506	790591	382	18,17,16,22	0,1,0,1	7,10,20,14	0,0,0,0	198	99	1	1.0	1.0,0.895,1.0,0.917	1.0,1.0,1.0,1.0	-0.047
383	"LOC114873001"	NA	chrOU015518.1	-	790030	790365	789340	789421	790649	791101	383	6,1,15,4	2,8,11,7	4,6,3,2	4,1,7,3	198	99	0.821185679437	1.0	0.6,0.059,0.405,0.222	0.333,0.75,0.176,0.25	-0.056
384	"LOC114873001"	NA	chrOU015518.1	-	790030	790365	789601	789705	790649	791101	384	5,3,17,11	0,0,2,1	6,6,6,4	0,1,2,2	198	99	0.474728140002	1.0	1.0,1.0,0.81,0.846	1.0,0.75,0.6,0.5	0.202
385	"LOC114873001"	NA	chrOU015518.1	-	790142	790365	789340	789421	790506	790591	385	20,26,23,28	0,1,0,1	12,15,26,18	0,0,0,0	198	99	1	1.0	1.0,0.929,1.0,0.933	1.0,1.0,1.0,1.0	-0.034
386	"LOC114873001"	NA	chrOU015518.1	-	790142	790365	789340	789421	790649	791101	386	8,10,22,10	2,8,11,7	9,11,9,6	4,1,7,3	198	99	0.497264752339	1.0	0.667,0.385,0.5,0.417	0.529,0.846,0.391,0.5	-0.074
387	"LOC114873001"	NA	chrOU015518.1	-	790142	790365	789601	789705	790649	791101	387	17,12,31,19	0,0,2,1	9,13,23,11	0,1,2,2	198	99	1	1.0	1.0,1.0,0.886,0.905	1.0,0.867,0.852,0.733	0.085
388	"LOC114873001"	NA	chrOU015518.1	-	790506	790591	789340	789421	790649	791101	388	13,13,15,24	2,8,11,7	5,6,12,4	4,1,7,3	184	99	0.589427323685	1.0	0.778,0.466,0.423,0.648	0.402,0.763,0.48,0.418	0.063
389	"LOC114873001"	NA	chrOU015518.1	-	790506	790591	790030	790365	790649	791101	389	30,28,31,44	5,1,15,3	10,14,29,17	3,5,3,2	184	99	0.85141451425	1.0	0.763,0.938,0.527,0.888	0.642,0.601,0.839,0.821	0.053
390	"LOC114873001"	NA	chrOU015518.1	-	790649	790701	789340	789421	790864	791101	390	2,5,9,8	2,0,1,0	8,3,5,2	2,0,2,2	151	99	0.0223673676893	0.508183421224628	0.396,1.0,0.855,1.0	0.724,1.0,0.621,0.396	0.128
391	"LOC114873001"	NA	chrOU015518.1	-	790649	790701	789601	789705	790864	791101	391	0,0,5,3	1,0,0,0	5,3,3,2	0,0,0,0	151	99	1	1.0	0.0,NA,1.0,1.0	1.0,1.0,1.0,1.0	-0.333
392	"LOC114872953"	NA	chrOU015518.1	-	705224	705579	705037	705149	705950	706249	392	110,38,51,53	0,0,0,1	41,61,46,57	0,0,0,0	198	99	1	1.0	1.0,1.0,1.0,0.964	1.0,1.0,1.0,1.0	-0.009
393	"LOC114872985"	NA	chrOU015518.1	+	687904	687947	685833	685997	688196	688379	393	1,0,0,0	45,23,16,28	1,0,1,0	28,27,20,10	142	99	1	1.0	0.015,0.0,0.0,0.0	0.024,0.0,0.034,0.0	-0.011
394	"LOC114872985"	NA	chrOU015518.1	+	688196	688379	685833	685997	688783	689117	394	105,47,42,63	99,42,59,68	54,61,42,27	44,56,59,45	198	99	0.679278902092	1.0	0.347,0.359,0.263,0.317	0.38,0.353,0.263,0.231	0.015
395	"LOC114872985"	NA	chrOU015518.1	+	692051	692138	691685	691860	692300	692549	395	160,63,80,118	54,20,48,32	63,76,97,58	33,27,29,18	186	99	0.966040628879	1.0	0.612,0.626,0.47,0.662	0.504,0.6,0.64,0.632	-0.002
396	"LOC114872985"	NA	chrOU015518.1	+	694385	694520	693317	693398	695506	695546	396	11,2,5,4	7,7,9,1	4,5,5,1	4,5,3,0	198	99	0.660621218596	1.0	0.44,0.125,0.217,0.667	0.333,0.333,0.455,1.0	-0.168
397	"LOC114872985"	NA	chrOU015518.1	+	694385	694520	693317	693398	697451	698759	397	19,8,14,16	56,29,33,38	11,11,15,7	42,41,51,44	198	99	0.0924346673441	1.0	0.145,0.121,0.175,0.174	0.116,0.118,0.128,0.074	0.045
398	"LOC114872985"	NA	chrOU015518.1	+	694449	694520	693317	693398	697451	698759	398	13,8,11,12	56,29,33,38	9,11,8,8	42,41,51,44	170	99	0.185933156504	1.0	0.119,0.138,0.163,0.155	0.111,0.135,0.084,0.096	0.037
399	"LOC114872985"	NA	chrOU015518.1	+	695506	695546	693317	693398	697451	698759	399	8,7,11,2	56,29,33,38	5,5,2,0	42,41,51,44	139	99	0.00270612895398	0.16947433553613078	0.092,0.147,0.192,0.036	0.078,0.08,0.027,0.0	0.07
400	"LOC114872985"	NA	chrOU015518.1	+	695506	695546	694385	694520	697451	698759	400	4,1,2,2	10,7,9,13	1,2,0,0	7,8,11,7	139	99	0.00540213779469	0.2490035744645959	0.222,0.092,0.137,0.099	0.092,0.151,0.0,0.0	0.077
403	"LOC114872986"	NA	chrOU015518.1	+	676767	676945	676176	676647	677019	677242	403	75,35,28,51	0,1,1,3	33,44,41,29	1,0,0,1	198	99	1	1.0	1.0,0.946,0.933,0.895	0.943,1.0,1.0,0.935	-0.026
404	"LOC114872871"	NA	chrOU015518.1	+	654197	654354	654049	654142	654416	654565	404	42,15,21,23	5,0,0,2	27,25,19,25	0,0,0,0	198	99	0.0227592344199	0.5152594167077713	0.808,1.0,1.0,0.852	1.0,1.0,1.0,1.0	-0.085
405	"LOC114876010"	NA	chrOU015518.1	-	625961	626187	624148	624406	628098	628286	405	9,9,9,5	2,1,1,1	9,10,10,5	2,0,2,1	198	99	0.549430057646	1.0	0.692,0.818,0.818,0.714	0.692,1.0,0.714,0.714	-0.019
406	"LOC114876010"	NA	chrOU015518.1	-	625961	626271	624148	624406	628098	628286	406	16,4,8,7	2,1,1,1	4,10,6,8	2,0,2,1	198	99	0.481781837259	1.0	0.8,0.667,0.8,0.778	0.5,1.0,0.6,0.8	0.036
407	"LOC114876010"	NA	chrOU015518.1	-	625961	626276	624148	624406	628098	628286	407	11,4,7,4	2,1,1,1	4,7,6,2	2,0,2,1	198	99	0.46216914942	1.0	0.733,0.667,0.778,0.667	0.5,1.0,0.6,0.5	0.061
408	"LOC114876010"	NA	chrOU015518.1	-	625961	626497	624148	624398	628098	628286	408	9,2,8,6	3,0,1,1	2,7,4,10	1,1,1,0	198	99	0.0720195183619	0.8942423529935917	0.6,1.0,0.8,0.75	0.5,0.778,0.667,1.0	0.051
409	"LOC114876010"	NA	chrOU015518.1	-	625961	626497	624148	624406	628098	628286	409	10,4,6,4	2,1,1,1	4,8,6,3	2,0,2,1	198	99	0.395593451407	1.0	0.714,0.667,0.75,0.667	0.5,1.0,0.6,0.6	0.024
411	"LOC114876026"	NA	chrOU015518.1	+	576850	577103	576148	576390	577207	577885	411	2,0,0,3	1,0,0,0	0,1,0,0	0,0,0,0	198	99	1	1.0	0.5,NA,NA,1.0	NA,1.0,NA,NA	-0.25
412	"LOC114876025"	NA	chrOU015518.1	-	557463	557550	556987	557256	557862	558343	412	223,135,127,176	114,43,68,87	106,124,64,168	27,45,32,56	186	99	0.0879077885276	0.9795945924475343	0.51,0.626,0.499,0.518	0.676,0.595,0.516,0.615	-0.062
413	"LOC114876025"	NA	chrOU015518.1	-	564470	564593	560294	560530	566594	566714	413	39,17,25,29	133,42,77,118	8,16,11,27	56,55,47,72	198	99	0.481552241837	1.0	0.128,0.168,0.14,0.109	0.067,0.127,0.105,0.158	0.022
414	"LOC114876025"	NA	chrOU015518.1	-	564470	564593	560294	560530	570935	571058	414	68,28,52,62	1,0,0,3	21,24,25,50	1,0,1,1	198	99	1	1.0	0.971,1.0,1.0,0.912	0.913,1.0,0.926,0.962	0.02
415	"LOC114876025"	NA	chrOU015518.1	-	566594	566714	560294	560530	570935	571058	415	247,88,155,219	1,0,0,3	93,95,84,145	1,0,1,1	198	99	1	1.0	0.992,1.0,1.0,0.973	0.979,1.0,0.977,0.986	0.006
416	"LOC114876025"	NA	chrOU015518.1	-	566594	566714	564470	564593	570935	571058	416	115,48,80,102	30,13,29,34	37,42,37,73	13,10,14,23	198	99	0.912862235646	1.0	0.657,0.649,0.58,0.6	0.587,0.677,0.569,0.613	0.01
417	"LOC114876025"	NA	chrOU015518.1	-	581667	581790	570935	571058	584770	585243	417	96,72,77,110	2,5,4,3	63,59,41,101	0,1,3,4	198	99	0.295816253416	1.0	0.96,0.878,0.906,0.948	1.0,0.967,0.872,0.927	-0.018
418	"LOC114876022"	NA	chrOU015518.1	+	400872	400930	379003	379403	434681	434829	418	1,2,0,3	5,5,2,7	1,3,1,1	3,7,6,8	157	99	0.709915461604	1.0	0.112,0.201,0.0,0.213	0.174,0.213,0.095,0.073	-0.007
419	"LOC114876022"	NA	chrOU015518.1	+	434681	434829	374590	374638	453287	453431	419	24,15,6,19	0,0,0,0	15,8,8,12	0,1,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.8,1.0,1.0	0.05
420	"LOC114876022"	NA	chrOU015518.1	+	441233	441293	434681	434829	453287	453431	420	2,1,0,0	16,13,2,15	1,1,1,1	6,7,6,9	159	99	1	1.0	0.072,0.046,0.0,0.0	0.094,0.082,0.094,0.065	-0.054
421	"LOC114876022"	NA	chrOU015518.1	+	455365	455398	453287	453431	457599	457760	421	6,2,7,13	11,11,4,5	6,8,1,4	4,6,4,8	132	99	0.870686648876	1.0	0.29,0.12,0.568,0.661	0.529,0.5,0.158,0.273	0.045
422	"LOC114876022"	NA	chrOU015518.1	+	514113	514436	507614	507723	515050	515342	422	23,28,14,23	0,0,0,0	20,24,13,30	0,1,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.923,1.0,1.0	0.019
423	"LOC114876021"	NA	chrOU015518.1	-	346611	346831	343765	343863	378405	378798	423	27,20,14,22	0,1,0,1	16,10,8,13	0,0,0,0	198	99	1	1.0	1.0,0.909,1.0,0.917	1.0,1.0,1.0,1.0	-0.044
424	"LOC114876021"	NA	chrOU015518.1	-	346611	346835	343765	343863	378405	378798	424	33,25,16,28	0,1,0,1	20,12,10,18	0,0,0,0	198	99	1	1.0	1.0,0.926,1.0,0.933	1.0,1.0,1.0,1.0	-0.035
426	"LOC114876034"	NA	chrOU015518.1	+	231381	231527	219165	219247	237310	237614	426	1,1,0,1	47,21,36,30	0,0,2,1	29,19,28,43	198	99	1	1.0	0.011,0.023,0.0,0.016	0.0,0.0,0.034,0.011	0.001
427	"LOC114876034"	NA	chrOU015518.1	+	239672	239777	238603	238792	243047	243316	427	31,27,29,44	20,19,23,25	37,40,17,57	13,8,15,17	198	99	0.0391865942696	0.6753911857503605	0.437,0.415,0.387,0.468	0.587,0.714,0.362,0.626	-0.145
428	"LOC114876034"	NA	chrOU015518.1	+	239675	239777	238603	238792	243047	243316	428	21,11,15,23	20,19,23,25	24,20,7,35	13,8,15,17	198	99	0.0525167204293	0.7701118663825405	0.344,0.224,0.246,0.315	0.48,0.556,0.189,0.507	-0.151
429	"LOC114876039"	NA	chrOU015518.1	-	215477	215616	214041	215337	215728	216089	429	15,8,13,18	0,0,1,1	13,9,6,13	0,0,1,1	198	99	1	1.0	1.0,1.0,0.867,0.9	1.0,1.0,0.75,0.867	0.037
430	"LOC114881302"	NA	chrOU015517.1	-	7835983	7836205	7828522	7828774	7843424	7843950	430	70,47,48,48	0,0,0,0	22,32,38,77	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	0.917,1.0,1.0,1.0	0.021
431	"LOC114881074"	NA	chrOU015517.1	+	7795963	7796024	7781338	7781448	7801081	7801337	431	81,30,32,37	1,0,0,0	36,28,40,21	0,0,0,0	160	99	1	1.0	0.98,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.005
432	"LOC114881379"	NA	chrOU015517.1	+	7363479	7363619	7361910	7362044	7371037	7371419	432	35,12,12,16	17,13,18,14	20,20,13,17	9,15,8,11	198	99	0.246839618378	1.0	0.507,0.316,0.25,0.364	0.526,0.4,0.448,0.436	-0.093
433	"LOC114879376"	NA	chrOU015517.1	+	7016232	7016305	7008473	7008577	7021141	7021341	433	68,45,57,69	16,6,3,7	42,30,53,40	6,2,9,5	172	99	0.887080318616	1.0	0.71,0.812,0.916,0.85	0.801,0.896,0.772,0.822	-0.001
434	"LOC114878877"	NA	chrOU015517.1	-	6644007	6644087	6642889	6643255	6644299	6644523	434	2,0,0,0	0,0,0,0	0,2,0,0	0,0,1,0	179	99	1	1.0	1.0,NA,NA,NA	NA,1.0,0.0,NA	0.5
435	"LOC114881004"	NA	chrOU015517.1	-	6571566	6571776	6570635	6571240	6572425	6572677	435	15,16,15,9	0,0,0,0	5,24,15,6	1,1,2,0	198	99	0.787850082451	1.0	1.0,1.0,1.0,1.0	0.714,0.923,0.789,1.0	0.143
436	"LOC114881004"	NA	chrOU015517.1	-	6579827	6580193	6574464	6574993	6581448	6581688	436	198,105,60,84	0,0,0,1	78,106,164,66	0,0,0,0	198	99	1	1.0	1.0,1.0,1.0,0.977	1.0,1.0,1.0,1.0	-0.006
437	"LOC114881004"	NA	chrOU015517.1	-	6581134	6581235	6579827	6580193	6581448	6581688	437	56,14,10,16	47,28,16,26	7,17,30,16	21,35,53,16	198	99	0.219826341409	1.0	0.373,0.2,0.238,0.235	0.143,0.195,0.221,0.333	0.038
438	"LOC114881171"	NA	chrOU015517.1	-	6552335	6552587	6550350	6550605	6553503	6553725	438	469,213,267,191	0,0,0,0	248,292,319,287	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	0.992,1.0,1.0,1.0	0.002
439	"LOC114881171"	NA	chrOU015517.1	-	6552335	6552587	6550350	6550605	6554463	6554989	439	197,101,138,95	1,0,0,0	115,122,133,127	0,0,0,0	198	99	1	1.0	0.99,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.002
440	"LOC114881171"	NA	chrOU015517.1	-	6553503	6553725	6550350	6550605	6554463	6554989	440	203,128,142,98	1,0,0,0	163,140,176,164	0,0,0,0	198	99	1	1.0	0.99,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.002
441	"LOC114881171"	NA	chrOU015517.1	-	6553503	6553725	6552335	6552587	6554463	6554989	441	475,240,272,194	0,0,1,0	295,310,362,324	0,0,0,0	198	99	1	1.0	1.0,1.0,0.993,1.0	1.0,1.0,1.0,1.0	-0.002
442	"LOC114880709"	NA	chrOU015517.1	-	6487719	6487892	6486360	6486585	6490184	6490349	442	203,106,100,132	0,0,1,0	83,66,116,109	0,0,0,2	198	99	1	1.0	1.0,1.0,0.98,1.0	1.0,1.0,1.0,0.965	0.004
443	"LOC114880706"	NA	chrOU015517.1	-	6423265	6423375	6423029	6423170	6423445	6423569	443	81,48,34,41	0,1,0,1	58,69,68,58	0,0,0,1	198	99	1	1.0	1.0,0.96,1.0,0.953	1.0,1.0,1.0,0.967	-0.014
444	"LOC114879525"	NA	chrOU015517.1	-	6384901	6385045	6384630	6384816	6385179	6385561	444	396,158,199,226	0,0,0,0	169,190,212,246	0,2,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.979,1.0,1.0	0.005
445	"LOC114879541"	NA	chrOU015517.1	+	6370372	6370565	6366389	6366466	6371252	6371703	445	217,121,110,141	2,0,0,0	85,81,76,120	0,0,0,0	198	99	1	1.0	0.982,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.004
446	"LOC114876825"	NA	chrOU015517.1	+	6051394	6051660	6010742	6011688	6085881	6086106	446	12,2,11,4	51,40,36,59	8,2,3,4	22,20,18,55	198	99	0.74058556574	1.0	0.105,0.024,0.133,0.033	0.154,0.048,0.077,0.035	-0.005
447	"LOC114876825"	NA	chrOU015517.1	+	6051394	6051660	6010742	6011688	6102045	6102211	447	3,1,2,2	1,0,0,0	3,1,1,1	0,0,1,0	198	99	1	1.0	0.6,1.0,1.0,1.0	1.0,1.0,0.333,1.0	0.067
448	"LOC114876825"	NA	chrOU015517.1	+	6074671	6075155	6010906	6011688	6085881	6086106	448	1,1,0,2	51,40,36,59	0,1,0,2	22,20,18,55	198	99	1	1.0	0.01,0.012,0.0,0.017	0.0,0.024,0.0,0.018	-0.001
449	"LOC114876825"	NA	chrOU015517.1	+	6085881	6086106	6010906	6011688	6102045	6102211	449	113,86,86,110	1,0,0,0	61,46,56,117	0,0,1,0	198	99	1	1.0	0.983,1.0,1.0,1.0	1.0,1.0,0.966,1.0	0.004
450	"LOC114876825"	NA	chrOU015517.1	+	6085881	6086106	6051394	6051660	6102045	6102211	450	71,47,60,53	0,0,1,0	44,27,40,65	0,0,0,0	198	99	1	1.0	1.0,1.0,0.968,1.0	1.0,1.0,1.0,1.0	-0.008
451	"LOC114876825"	NA	chrOU015517.1	+	6103348	6103506	6102045	6102211	6105164	6105350	451	126,93,74,89	0,0,0,0	64,58,64,100	0,1,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.967,1.0,1.0	0.008
452	"LOC114876827"	NA	chrOU015517.1	-	6009344	6009392	6008931	6009157	6009676	6009820	452	129,59,55,96	87,44,61,67	42,54,69,72	40,42,64,62	147	99	0.430013219887	1.0	0.5,0.475,0.378,0.491	0.414,0.464,0.421,0.439	0.026
453	"LOC114876834"	NA	chrOU015517.1	-	5742314	5742441	5737726	5737811	5763819	5763885	453	18,11,3,5	3,0,1,0	6,4,7,8	0,1,0,0	198	99	0.611336883893	1.0	0.75,1.0,0.6,1.0	1.0,0.667,1.0,1.0	-0.079
454	"LOC114876813"	NA	chrOU015517.1	+	5656521	5657010	5655942	5656168	5657743	5658656	454	84,49,51,62	0,0,0,0	55,49,28,106	0,0,0,1	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.981	0.005
455	"LOC114872270"	NA	chrOU015519.1	-	7631736	7631917	7631225	7631380	7631975	7632149	455	43,28,32,39	2,2,6,4	14,25,36,42	0,3,4,1	198	99	0.248105483999	1.0	0.915,0.875,0.727,0.83	1.0,0.806,0.818,0.955	-0.058
456	"LOC114872270"	NA	chrOU015519.1	-	7631736	7631924	7631225	7631380	7631975	7632149	456	49,32,32,38	2,2,6,4	17,25,42,44	0,3,4,1	198	99	0.218907164301	1.0	0.925,0.889,0.727,0.826	1.0,0.806,0.84,0.957	-0.059
457	"LOC114875901"	NA	chrOU015517.1	+	5507108	5507282	5506690	5506864	5507540	5507787	457	1,1,0,2	0,0,0,0	3,0,1,6	0,0,1,1	198	99	1	1.0	1.0,1.0,NA,1.0	1.0,NA,0.333,0.75	0.306
458	"LOC114875900"	NA	chrOU015517.1	-	5313518	5313623	5309608	5309737	5314067	5314178	458	3,5,0,4	65,24,29,39	7,1,0,5	20,25,23,33	198	99	0.346971666948	1.0	0.023,0.094,0.0,0.049	0.149,0.02,0.0,0.07	-0.018
459	"LOC114875900"	NA	chrOU015517.1	-	5314067	5314178	5313518	5313623	5325882	5326011	459	45,30,17,32	0,2,1,0	21,25,16,23	3,1,1,2	198	99	0.012343509457	0.38127129833481105	1.0,0.882,0.895,1.0	0.778,0.926,0.889,0.852	0.083
460	"LOC114875900"	NA	chrOU015517.1	-	5406502	5406705	5381829	5381896	5429509	5429730	460	76,42,38,69	2,1,1,0	31,52,29,40	2,1,1,2	198	99	1	1.0	0.95,0.955,0.95,1.0	0.886,0.963,0.935,0.909	0.04
461	"LOC114875900"	NA	chrOU015517.1	-	5406502	5406705	5381829	5381896	5437542	5437596	461	57,32,27,43	3,1,2,4	19,33,22,37	2,2,2,1	198	99	0.683613646767	1.0	0.905,0.941,0.871,0.843	0.826,0.892,0.846,0.949	0.012
462	"LOC114875900"	NA	chrOU015517.1	-	5456254	5456323	5437542	5437596	5489395	5489906	462	3,5,2,3	11,3,11,7	3,7,6,11	1,5,6,8	168	99	0.0117824157043	0.3755718279475129	0.138,0.495,0.097,0.202	0.639,0.452,0.371,0.448	-0.244
463	"LOC114875904"	NA	chrOU015517.1	+	5185633	5187277	5172660	5172696	5231781	5232017	463	5,1,4,2	5,2,1,0	2,2,0,1	1,2,1,2	198	99	0.0888169814841	0.9845162636135445	0.333,0.2,0.667,1.0	0.5,0.333,0.0,0.2	0.292
464	"LOC114875904"	NA	chrOU015517.1	+	5264004	5264074	5234982	5235260	5283393	5283434	464	0,1,0,0	13,7,9,5	0,0,0,0	1,1,1,3	169	99	1	1.0	0.0,0.077,0.0,0.0	0.0,0.0,0.0,0.0	0.019
465	"LOC114875920"	NA	chrOU015517.1	-	5077084	5077254	5076898	5077019	5077457	5077645	465	64,41,39,40	0,1,0,0	50,52,39,62	0,0,0,0	198	99	1	1.0	1.0,0.953,1.0,1.0	1.0,1.0,1.0,1.0	-0.012
466	"LOC114875919"	NA	chrOU015517.1	+	5045372	5045544	5034832	5034951	5052349	5052411	466	28,23,29,25	0,0,0,1	16,10,10,16	0,0,0,0	198	99	1	1.0	1.0,1.0,1.0,0.926	1.0,1.0,1.0,1.0	-0.018
467	"LOC114875919"	NA	chrOU015517.1	+	5059847	5059896	5052349	5052411	5061951	5062127	467	12,12,11,16	0,1,0,0	3,7,4,5	0,0,0,0	148	99	1	1.0	1.0,0.889,1.0,1.0	1.0,1.0,1.0,1.0	-0.028
468	"LOC114875919"	NA	chrOU015517.1	+	5060427	5060508	5059847	5059896	5061951	5062127	468	18,5,13,16	2,8,5,7	16,8,12,10	1,2,3,3	180	99	0.0794668826404	0.9359902159471843	0.832,0.256,0.588,0.557	0.898,0.688,0.688,0.647	-0.172
469	"LOC114875919"	NA	chrOU015517.1	+	5061951	5062127	5052349	5052411	5062328	5062567	469	10,11,10,14	0,0,0,0	8,6,10,18	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	0.8,1.0,1.0,1.0	0.05
470	"LOC114872712"	NA	chrOU015517.1	-	4701316	4701361	4700664	4700741	4701911	4701980	470	1,1,0,0	11,4,6,7	0,0,0,0	5,4,2,9	144	99	1	1.0	0.059,0.147,0.0,0.0	0.0,0.0,0.0,0.0	0.051
471	"LOC114872712"	NA	chrOU015517.1	-	4701316	4701361	4700664	4700741	4702417	4702730	471	2,2,0,2	7,2,5,7	0,0,0,1	2,1,3,2	144	99	0.040417309445	0.685062702682844	0.164,0.407,0.0,0.164	0.0,0.0,0.0,0.256	0.12
472	"LOC114872712"	NA	chrOU015517.1	-	4701911	4701980	4700664	4700741	4702417	4702730	472	17,10,8,8	7,2,5,7	9,11,3,11	2,1,3,2	168	99	0.130200880657	1.0	0.589,0.747,0.485,0.402	0.726,0.866,0.371,0.764	-0.126
473	"LOC114872712"	NA	chrOU015517.1	-	4701911	4701980	4701316	4701361	4702417	4702730	473	6,7,2,1	1,2,0,2	4,7,1,3	0,0,0,1	168	99	0.0486627207958	0.7405749456976024	0.78,0.673,1.0,0.228	1.0,1.0,1.0,0.639	-0.239
474	"LOC114872712"	NA	chrOU015517.1	-	4817081	4817135	4788080	4788188	4859686	4860335	474	17,7,7,11	1,2,2,0	3,5,6,5	2,0,1,2	153	99	0.520761896139	1.0	0.917,0.694,0.694,1.0	0.493,1.0,0.795,0.618	0.1
475	"LOC114872712"	NA	chrOU015517.1	-	4817081	4817135	4788080	4788188	4867356	4867583	475	16,7,6,9	1,0,1,2	1,4,6,6	0,1,0,1	153	99	0.794160324562	1.0	0.912,1.0,0.795,0.744	1.0,0.721,1.0,0.795	-0.016
476	"LOC114872734"	NA	chrOU015517.1	-	4387768	4387921	4386268	4386438	4388862	4388928	476	8,3,1,7	1,0,0,0	1,4,1,1	0,0,1,1	198	99	1	1.0	0.8,1.0,1.0,1.0	1.0,1.0,0.333,0.333	0.283
477	"LOC114872736"	NA	chrOU015517.1	+	4341564	4341647	4339165	4339352	4342099	4342490	477	243,174,133,177	5,1,2,3	136,116,97,222	2,0,2,5	182	99	0.923976301445	1.0	0.964,0.99,0.973,0.97	0.974,1.0,0.963,0.96	0.0
478	"LOC114872736"	NA	chrOU015517.1	+	4342099	4342490	4339165	4339352	4345647	4345806	478	40,26,20,34	0,0,1,0	14,21,15,40	0,0,0,0	198	99	1	1.0	1.0,1.0,0.909,1.0	1.0,1.0,1.0,1.0	-0.023
479	"LOC114872736"	NA	chrOU015517.1	+	4343598	4343799	4342099	4342490	4345647	4345806	479	79,44,37,48	35,25,18,31	34,34,30,63	12,21,13,35	198	99	0.788686753046	1.0	0.53,0.468,0.507,0.436	0.586,0.447,0.536,0.474	-0.026
480	"LOC114872731"	NA	chrOU015517.1	-	4334543	4334592	4331638	4331739	4334713	4337319	480	1,0,0,0	5,4,4,2	0,0,0,0	0,2,3,5	148	99	1	1.0	0.118,0.0,0.0,0.0	NA,0.0,0.0,0.0	0.029
481	"LOC114878740"	NA	chrOU015518.1	-	1677574	1677750	1676317	1676460	1679354	1679552	481	1,2,0,0	0,0,0,1	0,0,0,0	0,1,0,1	198	99	1	1.0	1.0,1.0,NA,0.0	NA,0.0,NA,0.0	0.667
