ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
519	"LOC114876601"	NA	chrOU015514.1	+	8666759	8666828	8669513	8669564	8663734	8663811	8675727	8675860
520	"LOC114876601"	NA	chrOU015514.1	+	8666759	8666828	8675308	8675341	8663734	8663811	8675727	8675860
523	"LOC114876601"	NA	chrOU015514.1	+	8671215	8671236	8672994	8673057	8669513	8669564	8675308	8675341
524	"LOC114876601"	NA	chrOU015514.1	+	8671215	8671236	8675308	8675341	8669513	8669564	8675727	8675860
525	"LOC114873159"	NA	chrOU015512.1	+	730290	730378	730578	730689	729403	730063	730984	731615
526	"LOC114873159"	NA	chrOU015512.1	+	730290	730378	730578	730689	729403	730063	730987	731615
527	"LOC114874444"	NA	chrOU015512.1	+	7235884	7235975	7236925	7237100	7235257	7235479	7237468	7237647
528	"LOC114877147"	NA	chrOU015505.1	+	13282334	13284791	13299933	13300069	13281856	13282061	13302558	13302756
529	"LOC114877147"	NA	chrOU015505.1	+	13284255	13284791	13299933	13300069	13281856	13282061	13302558	13302756
530	"LOC114877147"	NA	chrOU015505.1	+	13284279	13284791	13299933	13300069	13281856	13282061	13302558	13302756
531	"LOC114877147"	NA	chrOU015505.1	+	13284401	13284791	13299933	13300069	13281856	13282061	13302558	13302756
532	"LOC114881123"	NA	chrOU015513.1	+	1285622	1285722	1286403	1286587	1284672	1284985	1286773	1287009
534	"LOC114874382"	NA	chrOU015513.1	-	3222794	3222945	3227177	3227336	3215881	3216068	3238520	3238751
535	"LOC114874382"	NA	chrOU015513.1	-	3227177	3227336	3238520	3238751	3222794	3222945	3250148	3250224
538	"LOC114879957"	NA	chrOU015519.1	+	6773313	6773421	6777662	6777779	6771633	6771747	6785473	6785581
539	"LOC114879957"	NA	chrOU015519.1	+	6773313	6773421	6779063	6779213	6771633	6771747	6785473	6785581
540	"LOC114879957"	NA	chrOU015519.1	+	6773313	6773421	6780345	6780495	6771633	6771747	6785473	6785581
541	"LOC114879957"	NA	chrOU015519.1	+	6773313	6773421	6781741	6781855	6771633	6771747	6785473	6785581
542	"LOC114879957"	NA	chrOU015519.1	+	6774015	6776469	6777662	6777779	6771633	6771747	6785473	6785581
543	"LOC114879957"	NA	chrOU015519.1	+	6774015	6776469	6779063	6779213	6771633	6771747	6785473	6785581
544	"LOC114879957"	NA	chrOU015519.1	+	6774015	6776469	6780345	6780495	6771633	6771747	6785473	6785581
545	"LOC114879957"	NA	chrOU015519.1	+	6774015	6776469	6781741	6781855	6771633	6771747	6785473	6785581
546	"LOC114879957"	NA	chrOU015519.1	+	6774015	6776469	6777662	6777779	6773313	6773421	6785473	6785581
547	"LOC114879957"	NA	chrOU015519.1	+	6774015	6776469	6780345	6780495	6773313	6773421	6785473	6785581
548	"LOC114879957"	NA	chrOU015519.1	+	6777662	6777779	6779063	6779213	6771633	6771747	6785473	6785581
549	"LOC114879957"	NA	chrOU015519.1	+	6777662	6777779	6780345	6780495	6771633	6771747	6785473	6785581
550	"LOC114879957"	NA	chrOU015519.1	+	6777662	6777779	6781741	6781855	6771633	6771747	6785473	6785581
551	"LOC114879957"	NA	chrOU015519.1	+	6777662	6777779	6780345	6780495	6773313	6773421	6785473	6785581
552	"LOC114879957"	NA	chrOU015519.1	+	6779063	6779213	6780345	6780495	6771633	6771747	6785473	6785581
553	"LOC114879957"	NA	chrOU015519.1	+	6779063	6779213	6781741	6781855	6771633	6771747	6785473	6785581
554	"LOC114879957"	NA	chrOU015519.1	+	6779063	6779213	6780345	6780495	6777662	6777779	6785473	6785581
555	"LOC114879957"	NA	chrOU015519.1	+	6780345	6780495	6781741	6781855	6771633	6771747	6785473	6785581
556	"LOC114880012"	NA	chrOU015513.1	+	5858519	5858705	5870301	5870575	5856895	5857051	5885184	5887378
557	"LOC114871237"	NA	chrOU015513.1	+	7150108	7150206	7170827	7170858	7106618	7106860	7200259	7200366
558	"LOC114871237"	NA	chrOU015513.1	+	7170827	7170858	7200259	7200366	7150108	7150206	7225136	7225284
559	"LOC114875616"	NA	chrOU015513.1	-	8088211	8088256	8088525	8088549	8087991	8088058	8088643	8088738
560	"LOC114876471"	NA	chrOU015517.1	-	3288395	3288507	3289127	3289352	3287982	3288267	3289664	3289870
563	"LOC114876306"	NA	chrOU015513.1	-	8632413	8632434	8634003	8634030	8631514	8631838	8634963	8635153
565	"LOC114871038"	NA	chrOU015506.1	-	6643873	6643952	6652048	6652117	6641945	6643517	6669189	6669417
569	"LOC114872792"	NA	chrOU015510.1	+	2945931	2945988	2947416	2947518	2945456	2945515	2948745	2948901
571	"LOC114872792"	NA	chrOU015510.1	+	2947416	2947518	2948745	2948901	2945931	2945988	2949413	2949681
578	"LOC114875644"	NA	chrOU015505.1	+	8221148	8221280	8222817	8222838	8219615	8219746	8226519	8226672
579	"LOC114875644"	NA	chrOU015505.1	+	8221148	8221280	8224995	8225043	8219615	8219746	8226519	8226672
584	"LOC114875644"	NA	chrOU015505.1	+	8221220	8221280	8222817	8222838	8219615	8219746	8226519	8226672
585	"LOC114875644"	NA	chrOU015505.1	+	8221220	8221280	8224995	8225043	8219615	8219746	8226519	8226672
591	"LOC114874264"	NA	chrOU015513.1	+	9838336	9838462	9841267	9841441	9834691	9834922	9844784	9845416
592	"LOC114874264"	NA	chrOU015513.1	+	9841252	9841441	9844784	9845174	9838336	9838462	9849788	9849870
593	"LOC114874264"	NA	chrOU015513.1	+	9841252	9841441	9844784	9845416	9838336	9838462	9849788	9849870
594	"LOC114874264"	NA	chrOU015513.1	+	9841267	9841441	9844784	9845174	9838336	9838462	9849788	9849870
595	"LOC114874264"	NA	chrOU015513.1	+	9841267	9841441	9844784	9845416	9838336	9838462	9849788	9849870
596	"LOC114874241"	NA	chrOU015513.1	+	9905951	9906040	9906386	9906640	9905384	9905758	9906710	9907093
601	"LOC114876112"	NA	chrOU015505.1	-	7366546	7366593	7370739	7370772	7366192	7366362	7372042	7372148
602	"LOC114876112"	NA	chrOU015505.1	-	7378610	7378658	7387686	7392882	7376309	7376512	7394651	7394738
603	"LOC114876112"	NA	chrOU015505.1	-	7383826	7383931	7387686	7392882	7378610	7378658	7394651	7394738
606	"LOC114875769"	NA	chrOU015514.1	+	2416488	2416824	2417092	2417182	2409931	2410056	2417542	2417628
608	"LOC114873264"	NA	chrOU015515.1	+	2524353	2524490	2527346	2527485	2516816	2516883	2530149	2530504
610	"LOC114877001"	NA	chrOU015514.1	-	3113020	3113107	3130528	3130600	3106809	3106891	3228955	3229231
611	"LOC114875995"	NA	chrOU015514.1	-	5691071	5691157	5692291	5692342	5690266	5690552	5697411	5697629
612	"LOC114875951"	NA	chrOU015514.1	+	5986930	5987122	5987231	5987350	5985266	5985356	5987565	5987884
613	"LOC114875943"	NA	chrOU015514.1	-	5998602	5998707	5999272	5999433	5998050	5998176	6000042	6000099
614	"LOC114875943"	NA	chrOU015514.1	-	5998602	5998707	5999272	5999455	5998050	5998176	6000042	6000099
615	"LOC114875943"	NA	chrOU015514.1	-	5998602	5998707	5999272	5999433	5998050	5998176	6009145	6009281
618	"LOC114875943"	NA	chrOU015514.1	-	5999272	5999433	6000042	6000102	5998602	5998707	6010850	6010975
619	"LOC114875943"	NA	chrOU015514.1	-	5999272	5999433	6009145	6009281	5998602	5998707	6010850	6011372
620	"LOC114875980"	NA	chrOU015514.1	+	6095895	6096062	6097214	6097300	6093410	6093491	6098003	6098103
621	"LOC114873808"	NA	chrOU015514.1	-	6231655	6231878	6277419	6277488	6229091	6229221	6298936	6299023
622	"LOC114873808"	NA	chrOU015514.1	-	6277419	6277488	6298936	6299023	6231655	6231878	6330063	6330360
623	"LOC114878067"	NA	chrOU015508.1	+	7930371	7930425	7932839	7943039	7929804	7929871	7952683	7952709
624	"LOC114873905"	NA	chrOU015514.1	-	7665965	7666102	7666343	7666420	7665146	7665317	7666739	7666826
625	"LOC114873905"	NA	chrOU015514.1	-	7665965	7666102	7666343	7666417	7665146	7665317	7666739	7667113
626	"LOC114873901"	NA	chrOU015514.1	+	7687709	7687886	7688351	7688528	7687032	7687309	7690435	7690603
632	"LOC114874000"	NA	chrOU015507.1	-	7981583	7981651	7991286	7991345	7977964	7978070	8041048	8041158
633	"LOC114876035"	NA	chrOU015518.1	+	30983	31500	31837	32030	29792	30271	33842	34284
636	"LOC114877601"	NA	chrOU015515.1	-	41592	41745	43414	44206	39525	39731	45862	46082
638	"LOC114875599"	NA	chrOU015513.1	+	7964953	7965142	7977961	7978037	7910623	7910749	7984136	7984263
639	"LOC114875599"	NA	chrOU015513.1	+	7964953	7965142	7977961	7978037	7963591	7963844	7984136	7984263
640	"LOC114875599"	NA	chrOU015513.1	+	7977961	7978037	7984136	7984263	7964953	7965142	7987652	7987788
641	"LOC114875599"	NA	chrOU015513.1	+	7984136	7984263	7987652	7987788	7977961	7978037	7989534	7989668
642	"LOC114875599"	NA	chrOU015513.1	+	7987652	7987788	7989534	7989668	7984136	7984263	7991309	7991461
643	"LOC114875599"	NA	chrOU015513.1	+	7989534	7989668	7995475	7995557	7987652	7987788	7995874	7995962
644	"LOC114875599"	NA	chrOU015513.1	+	7989534	7989668	7991309	7991461	7987652	7987788	7995874	7996137
645	"LOC114879449"	NA	chrOU015515.1	-	550736	550841	552923	553085	550370	550512	553357	553476
646	"LOC114881744"	NA	chrOU015516.1	+	5646812	5647024	5647536	5647687	5646535	5646743	5647779	5647898
647	"LOC114875000"	NA	chrOU015515.1	-	971892	971940	973462	973559	971628	971808	973702	973813
648	"LOC114877023"	NA	chrOU015516.1	+	5007993	5008211	5021933	5022072	4910731	4911540	5027387	5027537
649	"LOC114877023"	NA	chrOU015516.1	+	5007993	5008211	5021948	5022072	4910731	4911540	5027387	5027537
652	"LOC114877467"	NA	chrOU015512.1	-	392296	392448	392980	393102	391795	391935	397267	397412
653	"LOC114877467"	NA	chrOU015512.1	-	392296	392448	392980	393117	391795	391935	397267	397412
654	"LOC114875021"	NA	chrOU015515.1	+	1377819	1377894	1395054	1395262	1368061	1368095	1401383	1401580
655	"LOC114871307"	NA	chrOU015515.1	-	3448276	3448403	3448648	3448863	3446588	3446712	3449223	3449624
656	"LOC114871307"	NA	chrOU015515.1	-	3448276	3448403	3448648	3448863	3446588	3446712	3449346	3449624
657	"LOC114871306"	NA	chrOU015515.1	-	3454975	3455016	3455115	3455548	3454719	3454894	3455765	3456038
658	"LOC114880563"	NA	chrOU015518.1	+	3653624	3653626	3657189	3657615	3649496	3649620	3666784	3667250
659	"LOC114878120"	NA	chrOU015516.1	-	5625951	5626074	5626714	5626826	5625724	5625879	5627635	5627927
662	"LOC114880186"	NA	chrOU015515.1	-	6938331	6938379	6938515	6938563	6935733	6935827	6939136	6939229
663	"LOC114881342"	NA	chrOU015516.1	-	992361	992776	993410	993630	991245	991520	993708	993820
668	"LOC114878788"	NA	chrOU015516.1	-	2736120	2736504	2737017	2737071	2733174	2733382	2738226	2738304
669	"LOC114878788"	NA	chrOU015516.1	-	2738226	2738304	2741538	2741601	2733174	2733382	2746038	2746126
670	"LOC114875884"	NA	chrOU015516.1	-	4129618	4129701	4130663	4130733	4128153	4128357	4131983	4132084
671	"LOC114875884"	NA	chrOU015516.1	-	4129660	4129701	4130663	4130733	4128153	4128357	4131983	4132084
672	"LOC114875884"	NA	chrOU015516.1	-	4130663	4130733	4131983	4132084	4129618	4129701	4133187	4133274
674	"LOC114873115"	NA	chrOU015509.1	-	120659	120896	123415	123531	119472	119624	127372	127598
675	"LOC114873115"	NA	chrOU015509.1	-	123415	123531	127372	127598	120659	120896	128613	129438
676	"LOC114874609"	NA	chrOU015509.1	+	3314665	3315354	3320879	3321243	3293701	3294097	3321706	3322074
677	"LOC114878149"	NA	chrOU015508.1	+	9689486	9689556	9691053	9691487	9677150	9677889	9693766	9693907
678	"LOC114877078"	NA	chrOU015511.1	-	4568976	4569701	4570964	4571195	4558547	4559001	4572805	4574102
680	"LOC114873580"	NA	chrOU015516.1	+	9105295	9105364	9105964	9106066	9105056	9105194	9106657	9106870
681	"LOC114880489"	NA	chrOU015517.1	+	7539	7685	8153	8392	7151	7323	8489	8580
682	"LOC114880489"	NA	chrOU015517.1	+	7543	7685	8153	8392	7236	7323	8489	8580
683	"LOC114880489"	NA	chrOU015517.1	+	7763	7990	8153	8392	7539	7685	8489	8580
684	"LOC114880487"	NA	chrOU015517.1	+	32564	32719	34067	34212	31941	32247	34581	34961
685	"LOC114880487"	NA	chrOU015517.1	+	32567	32719	34067	34212	31941	32247	34581	34961
687	"LOC114880341"	NA	chrOU015517.1	+	1086598	1086811	1087056	1087195	1057522	1058355	1093167	1093294
692	"LOC114871510"	NA	chrOU015519.1	-	4324474	4324513	4324816	4324831	4323880	4324057	4325465	4325592
693	"LOC114877396"	NA	chrOU015512.1	-	357808	357950	358768	358910	357176	357312	359035	359253
694	"LOC114877396"	NA	chrOU015512.1	-	357808	357950	359035	359253	357176	357312	363836	363954
695	"LOC114877396"	NA	chrOU015512.1	-	357827	357950	358768	358910	357176	357312	359035	359253
696	"LOC114876455"	NA	chrOU015517.1	+	3147378	3147487	3161812	3161968	3142963	3143016	3168398	3168573
