ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
276	"LOC114876509"	NA	chrOU015518.1	-	8575766	8575945	8575819	8575945	8575366	8575387	276	8,6,11,5	0,0,0,0	3,4,7,8	1,1,2,0	152	99	0.726962939534	1.0	1.0,1.0,1.0,1.0	0.661,0.723,0.695,1.0	0.23
277	"LOC114880957"	NA	chrOU015508.1	-	9988484	9990508	9989104	9990508	9987821	9988122	277	91,51,60,50	0,1,0,0	55,56,67,65	2,0,0,0	719	99	1	1.0	1.0,0.875,1.0,1.0	0.791,1.0,1.0,1.0	0.021
278	"LOC114878925"	NA	chrOU015514.1	-	9274935	9275051	9274956	9275051	9273511	9273627	278	16,8,8,13	0,0,1,0	2,9,11,9	0,0,0,0	120	99	1	1.0	1.0,1.0,0.868,1.0	1.0,1.0,1.0,1.0	-0.033
279	"LOC114878925"	NA	chrOU015514.1	-	9274935	9275051	9274956	9275051	9274352	9274445	279	8,2,2,3	2,1,9,2	3,3,4,0	2,3,4,9	120	99	0.233236538589	1.0	0.767,0.623,0.155,0.553	0.553,0.452,0.452,0.0	0.16
280	"LOC114878888"	NA	chrOU015509.1	-	5555413	5555759	5555455	5555759	5554720	5555009	280	6,3,1,7	0,0,0,1	5,8,5,1	0,1,0,0	141	99	1	1.0	1.0,1.0,1.0,0.831	1.0,0.849,1.0,1.0	-0.005
281	"LOC114878888"	NA	chrOU015509.1	-	5555381	5555759	5555455	5555759	5554720	5555012	281	4,3,0,5	1,0,2,2	4,7,5,1	0,3,1,2	173	99	0.803484960763	1.0	0.696,1.0,0.0,0.589	1.0,0.572,0.741,0.222	-0.062
282	"LOC114879210"	NA	chrOU015514.1	+	9842943	9843141	9842943	9843132	9843923	9844143	282	19,9,11,16	27,29,14,20	14,9,7,16	17,22,13,18	108	99	0.853243304908	1.0	0.392,0.221,0.419,0.423	0.43,0.273,0.33,0.449	-0.007
283	"LOC114873495"	NA	chrOU015509.1	+	1269549	1269674	1269549	1269649	1269797	1270848	283	4,4,1,1	5,2,4,5	4,2,2,2	2,1,1,0	124	99	0.00385625781267	0.18353702724626678	0.39,0.615,0.166,0.138	0.615,0.615,0.615,1.0	-0.384
284	"LOC114873495"	NA	chrOU015509.1	+	1269549	1269707	1269549	1269649	1269797	1270848	284	14,11,7,7	5,2,4,5	11,8,12,12	2,1,1,0	157	99	0.00017863952521	0.020972280259654	0.638,0.776,0.525,0.469	0.776,0.835,0.883,1.0	-0.271
285	"LOC114873495"	NA	chrOU015509.1	+	1269549	1269707	1269549	1269674	1269797	1270848	285	12,8,6,6	2,1,0,0	8,7,11,10	1,1,1,0	132	99	1	1.0	0.818,0.857,1.0,1.0	0.857,0.84,0.892,1.0	0.021
286	"LOC114871080"	NA	chrOU015508.1	+	2004229	2004954	2004229	2004707	2005027	2005254	286	26,16,16,8	0,0,1,2	11,8,22,6	0,1,2,1	346	99	0.754272794494	1.0	1.0,1.0,0.821,0.534	1.0,0.696,0.759,0.632	0.067
287	"LOC114882775"	NA	chrOU015508.1	-	973505	973687	973517	973687	973246	973439	287	19,18,20,19	8,5,6,6	11,12,22,22	6,7,5,6	111	99	0.80334239191	1.0	0.679,0.763,0.748,0.739	0.621,0.605,0.797,0.766	0.035
288	"LOC114882585"	NA	chrOU015508.1	-	931394	931518	931400	931518	929785	931315	288	1,1,0,0	1,1,2,0	1,1,1,0	0,1,0,2	105	99	1	1.0	0.485,0.485,0.0,NA	1.0,0.485,1.0,0.0	-0.298
289	"LOC114877291"	NA	chrOU015518.1	+	6380140	6380531	6380140	6380457	6380807	6381174	289	8,2,8,6	7,4,3,3	4,6,5,5	3,3,2,1	173	99	0.32981816908	1.0	0.395,0.222,0.604,0.534	0.433,0.534,0.589,0.741	-0.136
290	"LOC114877291"	NA	chrOU015518.1	+	6380140	6380535	6380140	6380457	6380807	6381174	290	2,0,1,2	7,4,3,3	0,0,0,2	3,3,2,1	177	99	0.490242855597	1.0	0.138,0.0,0.157,0.272	0.0,0.0,0.0,0.528	0.01
291	"LOC114877291"	NA	chrOU015518.1	+	6380140	6380607	6380140	6380457	6380807	6381174	291	6,4,6,15	7,4,3,3	3,4,1,3	3,3,2,1	249	99	0.341433735448	1.0	0.254,0.284,0.443,0.665	0.284,0.346,0.166,0.544	0.077
292	"LOC114877291"	NA	chrOU015518.1	+	6380140	6380535	6380140	6380531	6380807	6381174	292	1,0,1,1	7,2,8,5	0,0,0,2	4,6,5,5	103	99	1	1.0	0.121,0.0,0.107,0.161	0.0,0.0,0.0,0.278	0.028
293	"LOC114877291"	NA	chrOU015518.1	+	6380140	6380607	6380140	6380531	6380807	6381174	293	5,4,6,14	7,2,8,5	3,4,1,3	4,6,5,5	175	99	0.0451733522939	0.6214865108559211	0.288,0.531,0.298,0.613	0.298,0.274,0.102,0.253	0.201
294	"LOC114877291"	NA	chrOU015518.1	+	6380140	6380607	6380140	6380535	6380807	6381174	294	5,4,6,13	1,0,1,0	3,4,1,3	0,0,0,2	171	99	1	1.0	0.743,1.0,0.776,1.0	1.0,1.0,1.0,0.465	0.014
298	"LOC114882649"	NA	chrOU015508.1	+	279697	279791	279697	279747	279854	279961	298	3,4,3,2	48,32,27,21	1,2,4,2	13,23,26,22	143	99	0.943797723972	1.0	0.041,0.08,0.071,0.062	0.051,0.057,0.096,0.059	-0.002
299	"LOC114878262"	NA	chrOU015509.1	+	5184765	5184957	5184765	5184897	5185452	5185663	299	11,5,4,5	1,0,1,2	11,5,0,7	0,2,1,2	159	99	0.463516039889	1.0	0.873,1.0,0.714,0.609	1.0,0.609,0.0,0.685	0.225
302	"LOC114877931"	NA	chrOU015508.1	-	5597610	5597727	5597614	5597727	5582711	5584256	302	0,1,0,0	0,1,0,2	0,0,0,0	0,0,0,1	103	99	1	1.0	NA,0.49,NA,0.0	NA,NA,NA,0.0	0.245
303	"LOC114877931"	NA	chrOU015508.1	-	5597610	5597727	5597614	5597727	5586897	5587133	303	0,0,0,0	0,2,1,0	1,0,0,0	0,0,0,0	103	99	1	1.0	NA,0.0,0.0,NA	1.0,NA,NA,NA	-1.0
304	"LOC114871441"	NA	chrOU015505.1	-	10744353	10744507	10744374	10744507	10743113	10744259	304	19,7,20,7	69,35,35,58	12,8,9,5	35,34,37,44	120	99	0.512021993615	1.0	0.185,0.142,0.32,0.091	0.22,0.163,0.167,0.086	0.025
305	"LOC114871441"	NA	chrOU015505.1	-	10745234	10745375	10745258	10745375	10744353	10744507	305	52,33,47,47	60,19,16,31	33,35,39,28	28,28,15,24	123	99	0.78590718637	1.0	0.411,0.583,0.703,0.55	0.487,0.502,0.677,0.484	0.024
306	"LOC114882695"	NA	chrOU015508.1	+	178319	181483	178319	181470	181566	182058	306	7,0,3,14	10,2,4,6	2,4,4,7	3,2,4,1	112	99	0.244126086326	1.0	0.382,0.0,0.399,0.673	0.371,0.639,0.469,0.861	-0.221
307	"LOC114879632"	NA	chrOU015509.1	+	463852	464080	463852	464054	464959	465446	307	3,1,3,2	9,7,5,4	6,1,4,1	9,4,6,12	125	99	0.870175890855	1.0	0.209,0.102,0.322,0.284	0.346,0.165,0.346,0.062	-0.001
308	"LOC114882743"	NA	chrOU015508.1	+	62036	62299	62036	62183	62975	65141	308	1,1,2,3	14,3,4,8	0,1,0,1	3,5,0,4	215	99	1	1.0	0.032,0.133,0.187,0.147	0.0,0.084,NA,0.103	0.062
309	"LOC114882751"	NA	chrOU015508.1	+	12901	13132	12901	13128	13235	13324	309	5,2,4,3	0,0,0,0	0,4,0,5	0,1,1,0	103	99	1	1.0	1.0,1.0,1.0,1.0	NA,0.794,0.0,1.0	0.402
310	"LOC114871098"	NA	chrOU015508.1	-	2240813	2240896	2240817	2240896	2240038	2240270	310	3,3,2,0	64,27,18,22	4,2,2,1	27,35,31,11	103	99	0.522668670934	1.0	0.043,0.096,0.096,0.0	0.125,0.052,0.058,0.08	-0.02
312	"LOC114876087"	NA	chrOU015506.1	-	264210	264417	264259	264417	263993	264063	312	26,5,9,21	268,140,124,216	11,19,14,19	133,167,150,152	148	99	0.213467075524	1.0	0.061,0.023,0.046,0.061	0.052,0.071,0.059,0.077	-0.017
313	"LOC114876087"	NA	chrOU015506.1	-	264210	264417	264259	264417	263993	264089	313	15,5,6,15	2,0,5,1	8,11,9,13	0,2,4,2	148	99	0.853790662332	1.0	0.834,1.0,0.445,0.909	1.0,0.786,0.601,0.813	-0.003
314	"LOC114876087"	NA	chrOU015506.1	-	264210	264417	264259	264417	263993	264123	314	20,9,11,17	0,4,2,1	11,11,11,15	1,0,2,0	148	99	0.026004886524	0.4721093316367423	1.0,0.601,0.786,0.919	0.88,1.0,0.786,1.0	-0.09
315	"LOC114876893"	NA	chrOU015508.1	+	2787776	2788001	2787776	2787989	2789859	2790101	315	1,0,1,1	0,0,2,3	1,0,1,0	0,1,1,1	111	99	1	1.0	1.0,NA,0.308,0.229	1.0,0.0,0.471,0.0	0.145
316	"LOC114876893"	NA	chrOU015508.1	+	2787776	2788001	2787776	2787989	2789880	2790101	316	0,0,0,0	4,0,0,1	1,0,3,0	0,0,1,0	111	99	1	1.0	0.0,NA,NA,0.0	1.0,NA,0.728,NA	-0.864
317	"LOC114879557"	NA	chrOU015507.1	+	11956059	11956295	11956059	11956232	11956488	11956663	317	8,2,6,4	6,3,3,0	3,3,1,2	1,4,0,3	162	99	0.586965959796	1.0	0.449,0.289,0.55,1.0	0.647,0.314,1.0,0.289	0.01
318	"LOC114872297"	NA	chrOU015508.1	+	9064905	9065034	9064905	9065028	9065103	9065146	318	10,9,12,11	3,2,2,0	12,10,7,16	1,1,1,1	105	99	0.474422575136	1.0	0.759,0.809,0.85,1.0	0.919,0.904,0.868,0.938	-0.053
319	"LOC114872297"	NA	chrOU015508.1	+	9065103	9065152	9065103	9065146	9065233	9065401	319	11,11,3,11	5,2,7,4	10,6,4,11	6,2,3,3	105	99	0.765178901838	1.0	0.675,0.838,0.288,0.722	0.611,0.739,0.557,0.776	-0.04
320	"LOC114879587"	NA	chrOU015507.1	-	11895619	11896105	11895778	11896105	11895368	11895483	320	47,11,13,24	0,0,0,1	20,33,18,10	0,0,0,0	258	99	1	1.0	1.0,1.0,1.0,0.902	1.0,1.0,1.0,1.0	-0.024
321	"LOC114878418"	NA	chrOU015507.1	-	11715767	11715851	11715794	11715851	11715634	11715714	321	5,2,1,3	61,42,29,42	4,2,4,0	27,28,31,37	126	99	0.751143459386	1.0	0.061,0.036,0.026,0.053	0.104,0.053,0.092,0.0	-0.018
322	"LOC114873979"	NA	chrOU015515.1	-	4957668	4957935	4957698	4957935	4957081	4957606	322	45,25,16,19	1,2,2,0	32,27,31,29	0,1,1,3	129	99	0.836610550972	1.0	0.972,0.906,0.86,1.0	1.0,0.954,0.96,0.881	-0.014
324	"LOC114873504"	NA	chrOU015509.1	+	1258804	1259869	1258804	1259647	1261149	1261834	324	144,63,64,85	1,1,0,1	83,74,65,105	1,1,2,6	321	99	1	1.0	0.978,0.951,1.0,0.963	0.962,0.958,0.909,0.844	0.055
325	"LOC114875035"	NA	chrOU015508.1	-	7566654	7567219	7566984	7567219	7565971	7566560	325	29,25,19,22	0,0,0,0	12,15,15,28	0,1,0,0	429	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.776,1.0,1.0	0.056
326	"LOC114878452"	NA	chrOU015507.1	+	11599010	11599345	11599010	11599336	11599769	11600250	326	7,2,2,13	47,13,19,23	3,10,5,6	19,22,10,26	108	99	0.434451467267	1.0	0.12,0.124,0.088,0.341	0.126,0.294,0.314,0.175	-0.059
327	"LOC114875113"	NA	chrOU015512.1	+	7773203	7773381	7773203	7773347	7773647	7773792	327	39,21,15,20	4,0,1,0	22,13,34,12	1,1,0,0	133	99	0.271232436712	1.0	0.879,1.0,0.918,1.0	0.942,0.906,1.0,1.0	-0.013
328	"LOC114875113"	NA	chrOU015512.1	+	7773203	7773440	7773203	7773347	7773647	7773792	328	222,108,101,117	4,0,1,0	81,92,156,75	1,1,0,0	192	99	1	1.0	0.966,1.0,0.981,1.0	0.977,0.979,1.0,1.0	-0.002
329	"LOC114875113"	NA	chrOU015512.1	+	7773203	7773440	7773203	7773381	7773647	7773792	329	188,87,89,98	5,0,3,1	61,79,127,64	2,0,5,1	158	99	0.893294301436	1.0	0.959,1.0,0.949,0.984	0.95,1.0,0.941,0.976	0.006
330	"LOC114874605"	NA	chrOU015509.1	+	3881463	3882078	3881463	3882007	3882206	3883938	330	4,1,0,3	12,3,1,3	0,0,3,0	4,2,7,1	170	99	0.00175631972519	0.11045996557355678	0.163,0.163,0.0,0.368	0.0,0.0,0.2,0.0	0.123
331	"LOC114880231"	NA	chrOU015513.1	-	2943825	2944024	2943895	2944024	2943404	2943486	331	10,2,1,8	6,0,0,4	5,1,3,12	0,1,0,1	169	99	0.000299822019837	0.027788767206997734	0.494,1.0,1.0,0.54	1.0,0.369,1.0,0.875	-0.052
332	"LOC114872532"	NA	chrOU015506.1	+	9034892	9035072	9034892	9035030	9036647	9036745	332	25,42,30,22	11,9,13,15	25,15,11,22	14,8,13,19	141	99	0.050584134993	0.6517421743312402	0.615,0.766,0.618,0.507	0.556,0.568,0.373,0.448	0.14
333	"LOC114875179"	NA	chrOU015507.1	+	11368559	11368648	11368559	11368619	11368777	11368915	333	2,1,0,1	0,1,0,0	0,3,0,2	0,0,0,0	128	99	1	1.0	1.0,0.436,NA,1.0	NA,1.0,NA,1.0	-0.188
334	"LOC114875179"	NA	chrOU015507.1	+	11368559	11368648	11368559	11368619	11368825	11368915	334	9,2,3,3	1,0,1,1	3,2,2,2	0,0,0,1	128	99	1	1.0	0.874,1.0,0.699,0.699	1.0,1.0,1.0,0.607	-0.084
335	"LOC114878385"	NA	chrOU015510.1	-	235615	236059	235715	236059	235087	235267	335	6,2,3,4	19,5,13,10	2,2,4,5	8,10,8,7	199	99	0.78017909572	1.0	0.136,0.166,0.103,0.166	0.111,0.09,0.199,0.262	-0.023
337	"LOC114875857"	NA	chrOU015507.1	-	10935010	10935350	10935015	10935350	10931639	10934948	337	2,3,0,3	0,0,1,0	1,4,2,8	0,0,1,1	104	99	1	1.0	1.0,1.0,0.0,1.0	1.0,1.0,0.656,0.884	-0.135
338	"LOC114875851"	NA	chrOU015514.1	-	2397182	2397655	2397227	2397655	2396775	2396942	338	68,39,31,39	8,7,2,1	37,36,22,51	1,4,4,2	144	99	0.361548171556	1.0	0.854,0.793,0.914,0.964	0.962,0.861,0.791,0.946	-0.009
339	"LOC114871196"	NA	chrOU015514.1	-	9629800	9630712	9629828	9630712	9606150	9610151	339	34,18,17,17	2,0,1,1	14,14,15,14	0,2,0,0	127	99	0.209135303708	1.0	0.93,1.0,0.93,0.93	1.0,0.845,1.0,1.0	-0.014
340	"LOC114871196"	NA	chrOU015514.1	-	9629800	9630712	9629828	9630712	9610839	9611113	340	34,18,17,17	2,0,1,1	14,14,15,13	0,0,0,0	127	99	0.42683308429	1.0	0.93,1.0,0.93,0.93	1.0,1.0,1.0,1.0	-0.052
341	"LOC114879884"	NA	chrOU015509.1	-	3009659	3009730	3009671	3009730	3009487	3009564	341	15,10,17,34	73,28,35,50	10,8,14,26	48,35,26,52	111	99	0.583453702405	1.0	0.155,0.242,0.302,0.378	0.157,0.169,0.324,0.308	0.03
342	"LOC114876846"	NA	chrOU015507.1	-	10494541	10494917	10494544	10494917	10494172	10494448	342	9,2,6,7	55,33,18,33	2,2,4,3	14,24,24,34	102	99	0.186141805892	1.0	0.137,0.056,0.244,0.171	0.122,0.075,0.139,0.079	0.048
343	"LOC114873584"	NA	chrOU015516.1	-	9096495	9097168	9096506	9097168	9096120	9096265	343	60,28,31,28	44,19,15,20	22,25,31,35	25,32,17,29	110	99	0.173030287963	0.9944129238843127	0.551,0.57,0.65,0.558	0.442,0.413,0.621,0.521	0.083
344	"LOC114873584"	NA	chrOU015516.1	-	9096495	9097168	9096944	9097168	9096120	9096265	344	113,47,49,50	0,1,1,1	41,50,51,50	0,1,0,0	548	99	1	1.0	1.0,0.895,0.898,0.9	1.0,0.9,1.0,1.0	-0.052
345	"LOC114873584"	NA	chrOU015516.1	-	9096506	9097168	9096944	9097168	9096120	9096265	345	97,38,33,42	0,1,1,1	44,57,37,44	0,1,0,0	537	99	1	1.0	1.0,0.875,0.859,0.886	1.0,0.913,1.0,1.0	-0.073
346	"LOC114873584"	NA	chrOU015516.1	-	9096495	9097168	9096506	9097168	9096120	9096282	346	0,1,1,1	0,0,2,0	1,0,1,0	0,0,0,1	110	99	1	1.0	NA,1.0,0.31,1.0	1.0,NA,1.0,0.0	0.103
347	"LOC114881375"	NA	chrOU015508.1	+	10399668	10399859	10399668	10399855	10399915	10400065	347	1,0,0,1	3,1,1,4	0,1,0,0	2,2,1,3	103	99	1	1.0	0.243,0.0,0.0,0.194	0.0,0.325,0.0,0.0	0.028
348	"LOC114880515"	NA	chrOU015509.1	-	8879628	8880167	8879842	8880167	8879387	8879558	348	117,53,67,75	13,4,6,7	54,62,82,72	7,17,4,7	313	99	0.384133138543	1.0	0.74,0.807,0.779,0.772	0.709,0.536,0.866,0.765	0.055
349	"LOC114874717"	NA	chrOU015507.1	-	9825295	9825471	9825341	9825471	9825039	9825178	349	8,0,7,4	0,0,1,0	5,1,1,5	0,0,0,0	145	99	1	1.0	1.0,NA,0.827,1.0	1.0,1.0,1.0,1.0	-0.058
350	"LOC114874717"	NA	chrOU015507.1	-	9825295	9825471	9825369	9825471	9825039	9825178	350	9,0,8,8	7,2,2,6	10,1,2,5	4,2,2,2	173	99	0.705970439806	1.0	0.424,0.0,0.696,0.433	0.589,0.222,0.364,0.589	-0.053
351	"LOC114874717"	NA	chrOU015507.1	-	9825341	9825471	9825369	9825471	9825039	9825178	351	1,0,2,4	7,2,2,6	5,0,1,0	4,2,2,2	127	99	0.950339668123	1.0	0.1,0.0,0.438,0.342	0.494,0.0,0.28,0.0	0.027
352	"LOC114874717"	NA	chrOU015507.1	-	9825477	9825569	9825560	9825569	9825039	9825178	352	24,8,6,13	2,3,1,2	18,15,10,11	0,3,2,0	182	99	0.156730256855	0.9530073215649933	0.867,0.592,0.765,0.78	1.0,0.731,0.731,1.0	-0.114
353	"LOC114874717"	NA	chrOU015507.1	-	9825635	9825959	9825639	9825959	9825039	9825178	353	8,8,2,4	1,0,0,1	2,1,1,2	0,0,0,0	103	99	1	1.0	0.885,1.0,1.0,0.794	1.0,1.0,1.0,1.0	-0.08
354	"LOC114874717"	NA	chrOU015507.1	-	9825635	9825959	9825639	9825959	9825560	9825569	354	6,3,3,5	12,5,2,7	9,5,2,3	0,12,5,6	103	99	0.552665182973	1.0	0.325,0.366,0.59,0.407	1.0,0.286,0.278,0.325	-0.05
355	"LOC114877923"	NA	chrOU015506.1	+	3292405	3292850	3292405	3292691	3293001	3293152	355	6,10,6,5	0,0,0,0	1,1,6,1	0,0,1,1	258	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.697,0.277	0.256
356	"LOC114877923"	NA	chrOU015506.1	+	3292405	3292873	3292405	3292691	3293001	3293152	356	14,22,18,14	0,0,0,0	4,5,9,7	0,0,1,1	281	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.76,0.711	0.132
357	"LOC114877923"	NA	chrOU015506.1	+	3292405	3292873	3292405	3292850	3293001	3293152	357	10,13,12,10	2,0,0,0	3,5,3,6	0,0,0,0	122	99	1	1.0	0.802,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.049
358	"LOC114880827"	NA	chrOU015508.1	-	11451327	11451906	11451333	11451906	11450960	11451255	358	72,43,48,54	2,0,0,3	45,32,29,60	1,1,1,0	105	99	1	1.0	0.971,1.0,1.0,0.944	0.977,0.968,0.965,1.0	0.001
359	"LOC114874762"	NA	chrOU015507.1	-	9690126	9690362	9690137	9690362	9689857	9689960	359	0,0,1,0	11,4,5,7	0,0,0,1	13,1,3,5	110	99	1	1.0	0.0,0.0,0.153,0.0	0.0,0.0,0.0,0.153	0.0
360	"LOC114874762"	NA	chrOU015507.1	-	9690126	9690362	9690247	9690362	9689857	9689960	360	11,6,9,8	0,0,0,1	10,5,1,10	1,0,0,0	220	99	1	1.0	1.0,1.0,1.0,0.783	0.818,1.0,1.0,1.0	-0.009
361	"LOC114874762"	NA	chrOU015507.1	-	9690126	9690362	9690255	9690362	9689857	9689960	361	11,6,10,8	0,0,0,2	10,6,1,10	0,1,2,3	228	99	0.00520785666372	0.21835799011454574	1.0,1.0,1.0,0.635	1.0,0.723,0.178,0.591	0.286
362	"LOC114874762"	NA	chrOU015507.1	-	9690137	9690362	9690247	9690362	9689857	9689960	362	22,10,13,15	0,0,0,1	23,6,4,14	1,0,0,0	209	99	1	1.0	1.0,1.0,1.0,0.877	0.916,1.0,1.0,1.0	-0.01
363	"LOC114874762"	NA	chrOU015507.1	-	9690137	9690362	9690255	9690362	9689857	9689960	363	22,10,14,15	0,0,0,2	23,7,4,14	0,1,2,3	217	99	0.0190434178386	0.42449947865537463	1.0,1.0,1.0,0.774	1.0,0.762,0.477,0.68	0.214
364	"LOC114874762"	NA	chrOU015507.1	-	9690247	9690362	9690255	9690362	9689857	9689960	364	0,0,1,1	0,0,0,2	1,1,0,0	0,1,2,3	107	99	1	1.0	NA,NA,1.0,0.316	1.0,0.481,0.0,0.0	0.288
365	"LOC114883208"	NA	chrOU015504.1	-	14651136	14651305	14651146	14651305	14650566	14650639	365	6,2,2,1	119,60,47,74	3,3,4,1	43,70,66,60	109	99	0.676041860233	1.0	0.044,0.029,0.037,0.012	0.06,0.037,0.052,0.015	-0.01
366	"LOC114871005"	NA	chrOU015508.1	-	1765923	1766238	1765968	1766238	1764659	1764857	366	9,1,5,3	3,5,5,3	2,0,3,4	2,1,4,0	144	99	0.971525538238	1.0	0.673,0.121,0.407,0.407	0.407,0.0,0.34,1.0	-0.035
367	"LOC114871005"	NA	chrOU015508.1	-	1765923	1766238	1765968	1766238	1765383	1765398	367	5,0,3,0	0,0,0,0	2,0,1,3	0,0,1,0	144	99	1	1.0	1.0,NA,1.0,NA	1.0,NA,0.407,1.0	0.198
368	"LOC114879211"	NA	chrOU015514.1	-	9871007	9871478	9871346	9871478	9869280	9869712	368	133,78,80,73	5,9,3,7	72,64,33,71	2,3,3,4	438	99	0.318215897023	1.0	0.857,0.662,0.858,0.702	0.891,0.828,0.713,0.8	-0.038
369	"LOC114879211"	NA	chrOU015514.1	-	9871007	9871478	9871346	9871478	9870277	9870565	369	126,73,72,61	1,4,0,5	69,57,33,63	2,1,2,3	438	99	0.652689105233	1.0	0.966,0.805,1.0,0.734	0.886,0.928,0.789,0.826	0.019
370	"LOC114879211"	NA	chrOU015514.1	-	9872117	9872318	9872192	9872318	9871563	9871974	370	88,47,42,68	6,1,4,1	39,54,29,62	2,1,0,1	174	99	0.020575980355	0.4313721699873741	0.893,0.964,0.857,0.975	0.917,0.968,1.0,0.972	-0.042
371	"LOC114880795"	NA	chrOU015507.1	-	8176247	8176456	8176286	8176456	8167149	8167368	371	7,3,4,7	3,1,3,5	6,4,0,9	7,4,3,12	138	99	0.054660444291	0.677866495749655	0.626,0.683,0.489,0.501	0.381,0.418,0.0,0.35	0.287
372	"LOC114877153"	NA	chrOU015505.1	-	13455474	13455864	13455764	13455864	13455079	13455395	372	35,16,10,24	1,0,0,0	18,16,20,25	0,0,1,1	389	99	1	1.0	0.899,1.0,1.0,1.0	1.0,1.0,0.836,0.864	0.05
373	"LOC114873994"	NA	chrOU015507.1	+	7429759	7430778	7429759	7430408	7431236	7432124	373	8,9,2,3	1,0,3,1	0,3,1,3	0,4,1,2	469	99	1	1.0	0.628,1.0,0.123,0.388	NA,0.137,0.174,0.24	0.351
374	"LOC114873994"	NA	chrOU015507.1	+	7429759	7430954	7429759	7430408	7431236	7432124	374	6,9,3,1	1,0,3,1	1,5,0,1	0,4,1,2	645	99	0.0279168270399	0.48013479530967085	0.479,1.0,0.133,0.133	1.0,0.161,0.0,0.071	0.128
375	"LOC114873994"	NA	chrOU015507.1	+	7429759	7430954	7429759	7430778	7431236	7432124	375	0,1,1,0	2,1,0,2	1,3,0,0	0,1,1,2	275	99	0.346416235269	1.0	0.0,0.265,1.0,0.0	1.0,0.519,0.0,0.0	-0.064
376	"LOC114873991"	NA	chrOU015507.1	-	7401961	7402232	7402114	7402232	7388178	7388302	376	1,1,0,5	3,2,1,2	1,2,0,0	1,0,2,4	252	99	0.143535441502	0.9396502322863273	0.116,0.164,0.0,0.495	0.282,1.0,0.0,0.0	-0.127
378	"LOC114875144"	NA	chrOU015512.1	+	7752368	7752921	7752368	7752917	7757133	7757561	378	2,0,3,6	1,0,0,1	4,1,1,1	1,0,0,1	103	99	1	1.0	0.658,NA,1.0,0.852	0.794,1.0,1.0,0.49	0.016
379	"LOC114873638"	NA	chrOU015516.1	-	9045006	9045281	9045010	9045281	9044623	9044935	379	41,18,13,15	3,0,1,1	17,18,15,20	0,0,1,0	103	99	0.151860469957	0.9530073215649933	0.929,1.0,0.926,0.935	1.0,1.0,0.935,1.0	-0.036
380	"LOC114873638"	NA	chrOU015516.1	-	9045006	9045281	9045010	9045281	9044623	9044947	380	3,1,0,3	0,1,0,0	0,2,0,1	0,0,0,1	103	99	1	1.0	1.0,0.49,NA,1.0	NA,1.0,NA,0.49	0.085
381	"LOC114875960"	NA	chrOU015514.1	+	5862428	5863093	5862428	5862800	5863370	5863588	381	41,22,16,33	35,13,22,30	19,13,7,29	18,21,26,35	392	99	0.0265582119854	0.47660200183762497	0.228,0.299,0.155,0.217	0.21,0.135,0.064,0.173	0.079
382	"LOC114879979"	NA	chrOU015507.1	-	5792992	5793274	5793022	5793274	5791953	5792044	382	0,0,1,1	37,29,30,42	0,0,0,1	22,15,20,35	129	99	1	1.0	0.0,0.0,0.025,0.018	0.0,0.0,0.0,0.021	0.005
386	"LOC114874299"	NA	chrOU015506.1	-	9956346	9956423	9956392	9956423	9954804	9956212	386	8,4,2,2	2,0,1,0	2,6,5,3	1,1,1,0	145	99	1	1.0	0.732,1.0,0.577,1.0	0.577,0.804,0.773,1.0	0.039
387	"LOC114883181"	NA	chrOU015504.1	-	14327246	14327462	14327250	14327462	14327127	14327178	387	3,0,1,4	12,18,10,8	0,0,1,2	11,7,5,14	103	99	0.0157702500628	0.38043027891220277	0.194,0.0,0.088,0.325	0.0,0.0,0.161,0.121	0.081
388	"LOC114880711"	NA	chrOU015507.1	-	3750895	3751243	3750904	3751243	3749762	3749889	388	1,0,2,1	17,11,8,14	1,1,1,2	7,8,8,13	108	99	1	1.0	0.051,0.0,0.186,0.061	0.116,0.103,0.103,0.124	-0.037
389	"LOC114880711"	NA	chrOU015507.1	-	3756023	3756395	3756176	3756395	3754275	3754406	389	7,11,9,8	0,2,1,2	1,1,2,16	0,0,0,1	252	99	0.0709051569027	0.7385807474569126	1.0,0.684,0.78,0.611	1.0,1.0,1.0,0.863	-0.197
390	"LOC114880711"	NA	chrOU015507.1	-	3768015	3768123	3768066	3768123	3767102	3767243	390	13,11,10,8	2,4,2,3	4,4,4,12	2,3,4,8	150	99	0.0206239464904	0.4313721699873741	0.811,0.645,0.767,0.638	0.569,0.468,0.398,0.497	0.232
391	"LOC114882697"	NA	chrOU015508.1	+	193304	193825	193304	193638	194037	194119	391	32,15,14,16	5,6,3,12	16,7,12,11	4,3,9,8	286	99	0.286949704354	1.0	0.689,0.464,0.618,0.316	0.581,0.447,0.316,0.322	0.105
