HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N3.HOG0000351	OG0000038	n21				NP_001257751.1	XP_003403001.3		XP_017893255.1			XP_017756758.1	XP_017798855.1	XP_012141146.1	XP_033322268.1	XP_008216622.1, XP_008216623.1	XP_031838355.1	XP_029047042.1	XP_034181170.1	XP_015184679.1	XP_011161783.1		XP_035725074.1
N3.HOG0000352	OG0000039	n6				XP_006562781.1						XP_017754550.1, XP_017754548.1	XP_017787939.1, XP_017787940.1		XP_033333901.1, XP_033333904.1	XP_032454167.1, XP_032454166.1	XP_031846104.1	XP_029033011.1		XP_015176392.1			XP_035741817.1
N3.HOG0000353	OG0000039	n18									XP_015431762.1	XP_017754565.1				XP_008206261.1							
N3.HOG0000354	OG0000039	n23														XP_008206258.1							
N3.HOG0000355	OG0000040	n0							XP_017876390.1		XP_015429655.1, XP_015429654.1, XP_015433443.1							XP_029053753.1, XP_029053858.1, XP_029053648.1, XP_029054136.1, XP_029055190.1, XP_029054393.1, XP_029055227.1, XP_029054929.1, XP_029054578.1, XP_029053848.1, XP_029054880.1, XP_029054710.1, XP_029054106.1, XP_029054066.1, XP_029054301.1, XP_029054187.1, XP_029053903.1, XP_029054289.1, XP_029054480.1, XP_029054162.1, XP_029054245.1, XP_029054231.1, XP_029054878.1, XP_029055269.1, XP_029053896.1, XP_029054070.1, XP_029054830.1, XP_029055264.1, XP_029055161.1, XP_029054753.1, XP_029054151.1, XP_029054217.1, XP_029055042.1, XP_029054596.1, XP_029054306.1, XP_029054883.1, XP_029053906.1, XP_029055035.1, XP_029055068.1, XP_029053911.1, XP_029054220.1, XP_029053649.1, XP_029054627.1, XP_029054117.1, XP_029054339.1, XP_029053951.1, XP_029053731.1, XP_029054946.1, XP_029054201.1, XP_029054305.1, XP_029055249.1, XP_029054586.1, XP_029053907.1, XP_029054069.1, XP_029054724.1, XP_029054639.1, XP_029054579.1, XP_029054018.1, XP_029054842.1, XP_029053859.1, XP_029053994.1, XP_029053647.1, XP_029054940.1, XP_029053849.1, XP_029054227.1, XP_029053847.1, XP_029054072.1, XP_029054373.1, XP_029054300.1, XP_029054877.1, XP_029054681.1, XP_029054232.1, XP_029053856.1, XP_029054723.1, XP_029055187.1, XP_029053995.1, XP_029055013.1, XP_029054841.1, XP_029055104.1, XP_029055030.1, XP_029053908.1, XP_029055199.1, XP_029054019.1, XP_029053902.1, XP_029053868.1, XP_029054163.1, XP_029054869.1, XP_029053912.1, XP_029054111.1, XP_029054281.1, XP_029055134.1, XP_029053854.1, XP_029053869.1	XP_034192362.1, XP_034194843.1, XP_034192364.1, XP_034195045.1, XP_034192183.1, XP_034195364.1, XP_034178185.1	XP_015188713.1, XP_015172151.1, XP_015189955.1, XP_015189767.1, XP_015188448.1, XP_015189746.1, XP_015189956.1, XP_015189583.1, XP_015189713.1, XP_015191151.1	XP_011162211.1, XP_039302918.1, XP_011172676.3, XP_011163133.1, XP_011167083.1, XP_039312421.1		
N3.HOG0000356	OG0000041	n2				XP_026296769.1	XP_020718834.1		XP_026667107.1		XP_015433238.1, XP_015433237.1			XP_012137427.1, XP_012137428.1	XP_033332176.1	XP_032455826.1	XP_031831701.1	XP_029048153.1	XP_034176871.1	XP_015173622.1	XP_039306715.1		XP_035741213.1
N3.HOG0000357	OG0000041	n19				XP_026299492.1	XP_020720993.1		XP_026673034.1		XP_015437708.1	XP_017762251.1	XP_017792979.1	XP_012154186.1	XP_033342927.1	XP_031784841.1	XP_031835578.1	XP_029044167.1	XP_034175497.1	XP_015181325.1			XP_035729096.1
N3.HOG0000358	OG0000041	n46				XP_026297251.1	XP_020723650.1		XP_026671188.1, XP_026675453.1, XP_026674385.1		XP_015437145.1	XP_017763577.1	XP_017795795.1	XP_012140855.1	XP_033329125.1	XP_031780252.1	XP_031840201.1	XP_029043447.1, XP_029043848.1	XP_034195921.1	XP_015176704.1	XP_039301684.1		XP_035726130.1
N3.HOG0000359	OG0000041	n63				XP_026299631.1	XP_020721195.1		XP_026668599.1		XP_015440426.1	XP_017761920.1	XP_017792816.1	XP_012148645.1	XP_033343017.1	XP_001604931.2	XP_031838488.1		XP_034174982.1	XP_015178312.1	XP_025992809.2		XP_035718477.1
N3.HOG0000360	OG0000041	n82				XP_026299632.1								XP_012147777.1	XP_033339868.1								
N3.HOG0000361	OG0000041	n86							XP_026668000.1														
N3.HOG0000362	OG0000041	n87				XP_026297087.1	XP_020723637.1		XP_026674744.1		XP_015437336.1	XP_017758914.1	XP_017789030.1	XP_012140860.1	XP_033321060.1	XP_008204847.1	XP_031838897.1	XP_029050404.1	XP_034195945.1	XP_015181793.1	XP_039313454.1		XP_035733992.1
N3.HOG0000363	OG0000041	n102				XP_026301167.1	XP_003399457.3		XP_017878877.2		XP_015428673.1	XP_017759468.1	XP_017792926.1	XP_012147749.1	XP_033329947.1	XP_008202999.3	XP_031846527.1	XP_029041052.1	XP_034181068.1	XP_015175416.1	XP_011167471.3		XP_035728622.1
N3.HOG0000364	OG0000042	n42				NP_001035326.1	XP_003395914.2				XP_015432638.1		XP_017797443.1	XP_003702695.1	XP_033323543.1	XP_001604688.1, XP_001604459.1, XP_001604507.3	XP_031836513.1	XP_029050902.1, XP_029050927.1, XP_029050914.1	XP_034196329.1, XP_034196330.1	XP_015183311.1	XP_011157503.2		XP_035720479.1, XP_035720481.1, XP_035720478.1
N3.HOG0000365	OG0000042	n61				NP_001035349.1	XP_020719958.1, XP_003402225.2, XP_003403314.1		XP_017885495.1, XP_017885494.1		XP_015429239.1	XP_017753918.1		XP_003703631.1	XP_033329211.1	NP_001153340.1, NP_001153339.1	XP_031839078.1	XP_029043746.1	XP_034181260.1	XP_015173221.1	XP_011156768.2		XP_035731034.1, XP_035731019.1
N3.HOG0000366	OG0000042	n79				NP_001011608.1	XP_012164669.1		XP_026672577.1, XP_017886530.1		XP_015432639.1	XP_017763731.1	XP_017797444.1		XP_033323555.1, XP_033323567.1	XP_001604662.2	XP_031836515.1, XP_031836517.1			XP_015183312.1	XP_025992324.2		XP_035720482.1
N3.HOG0000367	OG0000042	n97				XP_006564813.1	XP_020718665.1		XP_026670847.1		XP_015439683.1	XP_017757512.1	XP_017793667.1	XP_003707415.2	XP_033327991.1	XP_031784367.1	XP_031833680.1		XP_034177285.1	XP_015172085.1	XP_039312826.1		XP_035742841.1
N3.HOG0000368	OG0000043	n12														XP_032453034.1							
N3.HOG0000369	OG0000043	n14				NP_001257759.1	XP_012175318.1		XP_017877140.2		XP_015438760.1	XP_017761989.1	XP_017797421.1	XP_003707234.1	XP_033321308.1	XP_031779198.1, XP_031780340.1, NP_001166267.1	XP_031843412.1	XP_029050144.1	XP_034176647.1	XP_015175390.1	XP_011164393.2		XP_035724338.1
N3.HOG0000370	OG0000043	n32				NP_001257754.1, NP_001257753.1	XP_003402283.1, XP_003403304.1, XP_003403303.1		XP_017882628.1, XP_017882621.1, XP_017879473.2		XP_015438771.1, XP_015438765.1	XP_017761973.1, XP_017761971.1	XP_017797389.1, XP_017797390.1	XP_012149797.1, XP_003707236.1	XP_033321391.1, XP_033321390.1	XP_001602894.2, XP_031780215.1, XP_031780249.1, XP_016837121.1, XP_001602743.1, NP_001161317.1	XP_031843397.1, XP_031843398.1	XP_029050156.1, XP_029050150.1	XP_034176640.1, XP_034176646.1	XP_015175389.1, XP_015175295.1	XP_011164215.1, XP_011164214.2		XP_035724099.1, XP_035724441.1
N3.HOG0000371	OG0000044	n1				XP_006560177.1	XP_003398334.1		XP_026668887.1		XP_015431269.1	XP_017764117.1	XP_017793945.1	XP_012143889.1	XP_033320904.1	XP_001606156.1	XP_031830877.1	XP_029047719.1	XP_034186029.1	XP_015174227.1	XP_011161811.1		XP_035738510.1
N3.HOG0000372	OG0000044	n46																			XP_011165754.1, XP_039307956.1, XP_039307834.1, XP_039313722.1, XP_011164020.1, XP_039313781.1, XP_039313721.1, XP_039307833.1, XP_039307832.1, XP_025994478.1, XP_039308148.1, XP_039307645.1		
N3.HOG0000373	OG0000044	n58														XP_032454719.1, XP_001605645.1, XP_008204177.2, XP_031780281.1, XP_008204393.1, XP_001602690.1, XP_032453000.1, XP_001607018.2, XP_032458036.1, XP_008205745.1							
N3.HOG0000374	OG0000044	n68					XP_003398335.1					XP_017764140.1					XP_031831100.1						
N3.HOG0000375	OG0000044	n71				XP_026299150.1, XP_003249630.1	XP_012168045.1, XP_012168041.1		XP_017879155.1, XP_017882484.1, XP_017882473.1		XP_015431271.1, XP_015431415.1	XP_017764126.1, XP_017764124.1	XP_017793851.1, XP_017793854.1	XP_003699760.1, XP_003699762.1	XP_033320917.1	XP_008203686.1	XP_031830875.1, XP_031831101.1	XP_029047718.1	XP_034186164.1	XP_015173889.1	XP_039308739.1		XP_035738422.1
N3.HOG0000376	OG0000044	n94					XP_012168042.1, XP_012168044.1, XP_003403408.2		XP_026668882.1, XP_017882670.1, XP_017882497.1		XP_015431272.1, XP_015431347.1	XP_017764127.1, XP_017764130.1	XP_017793944.1, XP_017793852.1	XP_003699709.2		XP_001605553.3		XP_029047711.1	XP_034186028.1		XP_011176028.1, XP_011176027.2, XP_039308740.1		
N3.HOG0000377	OG0000045	n3														NP_001177575.1, NP_001177576.1				XP_015171079.1			
N3.HOG0000378	OG0000045	n5														XP_031776906.1, XP_031789369.1, XP_031781934.1, XP_031781941.1, NP_001177554.1, NP_001164411.1, NP_001177553.1, NP_001177551.1, XP_031783066.1, NP_001177423.1, NP_001177550.1, XP_031787665.1, NP_001164405.1, XP_031778247.1, NP_001177703.1, XP_016845830.1, NP_001177558.1, NP_001177557.1, XP_031787369.1, NP_001164659.2, NP_001177579.1, NP_001177707.1, XP_016845910.1, NP_001177540.1, NP_001177640.2, NP_001177696.1, NP_001177538.1, NP_001177539.1, NP_001177537.1, XP_031778221.1, NP_001177541.1, NP_001177542.1, NP_001177544.1, NP_001177545.1, NP_001177543.1, NP_001164404.1, XP_031789456.1, NP_001177546.1, NP_001177547.1, NP_001177700.1, NP_001177701.1, NP_001177549.1, NP_001177548.1				XP_015171022.1	XP_025995219.2		
N3.HOG0000379	OG0000045	n49				NP_001229915.1, XP_026299613.1, NP_001229914.1, XP_016770780.1, XP_016770788.1	XP_012169049.1, XP_012175294.2, XP_020721191.1, XP_020721239.1, XP_012169504.1, XP_020721190.1, XP_020721189.1, XP_012169044.2, XP_020721192.1, XP_012169499.2		XP_026673555.1, XP_026673556.1, XP_026667348.1, XP_026667344.1, XP_026673541.1, XP_017889271.2, XP_026675078.1			XP_017754777.1, XP_017754795.1, XP_017754776.1, XP_017754775.1, XP_017754778.1, XP_017754793.1, XP_017754773.1, XP_017754772.1	XP_017795546.1, XP_017795547.1, XP_017795548.1	XP_012143815.1, XP_012152457.1, XP_012138783.1, XP_012144879.1, XP_012138607.1, XP_012145209.1, XP_012138602.1, XP_012138758.1, XP_012152700.1, XP_012144703.1, XP_012138996.1, XP_012135624.1, XP_012144983.1, XP_012143908.1, XP_012144545.1, XP_012138745.1, XP_012138734.1, XP_012143137.1, XP_003704403.2, XP_012143138.1, XP_012143140.1, XP_012143135.1, XP_012138695.1, XP_012138654.1, XP_012143136.1				XP_029052867.1, XP_029052866.1, XP_029052877.1, XP_029052851.1, XP_029048590.1, XP_029048589.1, XP_029052850.1	XP_034176024.1, XP_034175224.1, XP_034175225.1, XP_034178174.1, XP_034176023.1				
N3.HOG0000380	OG0000046	n0				XP_006562272.1, NP_001229916.1, NP_001229917.1, XP_006562273.2, XP_006562271.1, XP_016770849.2	XP_012169979.1, XP_012170046.1, XP_020721662.1, XP_020723854.1, XP_003399526.1, XP_012169978.1, XP_020721562.1, XP_003402807.2, XP_020721563.1		XP_026671159.1, XP_026668068.1, XP_017885481.2, XP_026672990.1, XP_026673595.1, XP_026668849.1, XP_026668673.1, XP_026667535.1, XP_026671444.1, XP_017883621.2, XP_026671151.1, XP_017883632.2, XP_026671133.1, XP_026671131.1, XP_017883644.1, XP_026671158.1, XP_026671138.1, XP_026671141.1, XP_026671140.1, XP_017883641.2, XP_017883640.2, XP_026671142.1, XP_026671129.1, XP_026671149.1, XP_026671157.1, XP_026671137.1, XP_026671130.1			XP_017753436.1, XP_017753410.1, XP_017753408.1, XP_017753432.1, XP_017753409.1, XP_017753435.1, XP_017753433.1, XP_017753407.1	XP_017792749.1, XP_017794593.1, XP_017796353.1, XP_017794417.1, XP_017797093.1, XP_017794418.1, XP_017794413.1, XP_017794588.1, XP_017796982.1, XP_017794416.1, XP_017797020.1, XP_017794592.1, XP_017794414.1, XP_017794589.1, XP_017797125.1, XP_017797050.1, XP_017797022.1, XP_017797090.1, XP_017797051.1, XP_017794415.1, XP_017794590.1, XP_017797092.1, XP_017797021.1	XP_012142565.1, XP_003704115.1, XP_012142566.1, XP_012142564.1				XP_029049217.1, XP_029049232.1, XP_029049008.1, XP_029049978.1	XP_034183052.1, XP_034183284.1, XP_034183285.1, XP_034183048.1, XP_034183283.1	XP_015185301.1, XP_015185289.1, XP_015185287.1, XP_015185288.1, XP_015178584.1, XP_015185300.1, XP_015184849.1, XP_015172910.1	XP_039307234.1, XP_039315321.1, XP_039303574.1, XP_039302507.1, XP_039307229.1, XP_039315366.1, XP_039315318.1, XP_039315322.1, XP_039311775.1, XP_039307225.1, XP_039307227.1, XP_039311777.1, XP_039302504.1, XP_039302502.1, XP_039302506.1, XP_039302487.1		XP_035741915.1, XP_035741916.1, XP_035741917.1, XP_035741912.1, XP_035741914.1, XP_035728239.1, XP_035736841.1, XP_035728849.1, XP_035725133.1
N3.HOG0000381	OG0000047	n9				NP_001177849.1	XP_020720274.1		XP_026668326.1, XP_026669786.1		XP_015435285.1	XP_017764870.1	XP_017799391.1	XP_012151824.1	XP_033328819.1		XP_031839104.1	XP_029038013.1, XP_029038012.1	XP_034172323.1	XP_015180789.1, XP_015189861.1, XP_015172637.1, XP_015189928.1, XP_015189986.1, XP_015189862.1, XP_015188808.1	XP_025986100.1		XP_035739081.1, XP_035741487.1, XP_035741463.1, XP_035742381.1, XP_035741466.1, XP_035741464.1, XP_035741467.1, XP_035741472.1, XP_035742380.1, XP_035742412.1, XP_035742403.1, XP_035741477.1, XP_035741476.1
N3.HOG0000382	OG0000047	n45																					XP_035738910.1
N3.HOG0000383	OG0000047	n57				XP_026300187.1	XP_003399944.1		XP_017889314.1		XP_015434622.1	XP_017761416.1	XP_017791372.1	XP_012136054.1	XP_033335506.1, XP_033331554.1, XP_033335423.1, XP_033335421.1, XP_033335414.1, XP_033335427.1, XP_033335418.1, XP_033335507.1, XP_033339400.1	XP_001600309.1, XP_031776892.1, XP_008217013.1, XP_031776890.1	XP_031827412.1	XP_029049282.1	XP_034183201.1		XP_039313768.1		XP_035723735.1, XP_035723581.1
N3.HOG0000384	OG0000047	n89																		XP_015185766.1			XP_035730103.1
N3.HOG0000385	OG0000048	n1				XP_006567467.1	NP_001267840.1		XP_017875015.1		XP_015436389.1	XP_017764095.1	XP_017795753.1	XP_012150604.1	XP_033333760.1	XP_003423914.1	XP_031841485.1	XP_029041461.1	XP_034178573.1	XP_015188023.1	XP_039306562.1, XP_039306405.1, XP_039309146.1, XP_039311876.1, XP_039312213.1, XP_039303277.1, XP_039309277.1, XP_039310349.1, XP_039309372.1, XP_039309310.1, XP_039309287.1, XP_039303879.1, XP_039310516.1, XP_039315171.1, XP_039302621.1, XP_039306266.1, XP_039308272.1, XP_039308266.1		XP_035738027.1
N3.HOG0000386	OG0000048	n43							XP_026672133.1				XP_017797118.1								XP_039312468.1, XP_011170596.2, XP_039303434.1, XP_039304523.1, XP_039303871.1		XP_035742631.1, XP_035740325.1, XP_035742598.1, XP_035722529.1, XP_035742630.1
N3.HOG0000387	OG0000048	n59				XP_395426.5	XP_012166572.2		XP_026672145.1, XP_017888250.2, XP_026671946.1, XP_017893147.2, XP_017878082.2, XP_026672126.1, XP_017885489.2, XP_017876336.1, XP_026672146.1		XP_015435143.1	XP_017755927.1	XP_017789897.1	XP_003703606.1	XP_033332959.1	XP_001605700.1, XP_008203901.1	XP_031831897.1	XP_029051620.1	XP_034192524.1	XP_015179002.1	XP_025993195.1, XP_039312644.1, XP_039312737.1, XP_039312511.1, XP_039312541.1, XP_039313109.1, XP_039304084.1, XP_039308602.1, XP_011160421.1, XP_039312459.1		XP_035740327.1, XP_035738088.1, XP_035742624.1, XP_035742585.1, XP_035738069.1, XP_035740324.1, XP_035740322.1, XP_035742579.1, XP_035740326.1, XP_035742571.1, XP_035742569.1, XP_035722352.1
N3.HOG0000388	OG0000048	n113																					XP_035731721.1, XP_035731720.1, XP_035731578.1
N3.HOG0000389	OG0000049	n2							XP_026673634.1						XP_033329024.1	XP_031781770.1, XP_031777956.1		XP_029055197.1			XP_039301800.1, XP_039306461.1, XP_039302387.1, XP_039307694.1, XP_039302736.1, XP_039307673.1, XP_039302674.1, XP_039312758.1, XP_039312526.1, XP_039308574.1, XP_039308535.1, XP_039303372.1, XP_039315445.1, XP_025997858.2, XP_039304370.1, XP_025997875.2, XP_039310999.1, XP_025992395.2, XP_039315238.1		
N3.HOG0000390	OG0000049	n25														XP_031785674.1, XP_031784018.1					XP_025992494.2		
N3.HOG0000391	OG0000049	n28									XP_015434938.1				XP_033334390.1, XP_033329021.1								
N3.HOG0000392	OG0000049	n32														XP_031786458.1, XP_031783961.1, XP_032457710.1, XP_031785148.1, XP_031784622.1, XP_031778312.1, XP_008209033.1, XP_031781587.1, XP_031787490.1, XP_031789038.2, XP_016842093.2, XP_032458081.1, XP_031786076.1, XP_031786065.1, XP_031777343.1, XP_031781084.1, XP_016843402.1		XP_029053764.1					
N3.HOG0000393	OG0000049	n56														XP_031781361.1, XP_031788430.1					XP_039303155.1		
N3.HOG0000394	OG0000049	n62														XP_008212920.1, XP_031779852.1, XP_008209205.1, XP_031781108.1, XP_031789254.1, XP_031783868.1		XP_029055055.1			XP_011166542.2		
N3.HOG0000395	OG0000049	n70														XP_031789068.1, XP_031789075.1, XP_031777483.1, XP_031782951.1, XP_031777402.1, XP_031777427.1, XP_031781200.1, XP_031780974.1, XP_031785901.1, XP_032457823.1, XP_032457575.1, XP_032457731.1, XP_016843025.1, XP_032458132.1, XP_031785990.1, XP_032458071.1, XP_031784857.1, XP_031789072.1, XP_031789140.1, XP_031786373.1, XP_031785983.1, XP_031780349.1, XP_031789084.1, XP_031787978.1, XP_031783954.1, XP_032458079.1, XP_031789076.1							
N3.HOG0000396	OG0000050	n1				XP_006560785.2	XP_003393559.1		XP_017892668.1		XP_015431804.1	XP_017763358.1	XP_017794423.1	XP_003701701.2	XP_033329902.1	XP_031778749.1	XP_031828635.1	XP_029055041.1	XP_034171877.1	XP_015171445.1	XP_025987337.1		XP_035728836.1
N3.HOG0000397	OG0000050	n25											XP_017794434.1				XP_031828624.1						
N3.HOG0000398	OG0000050	n30				XP_006559965.2	XP_012167185.1		XP_017882276.1		XP_015439463.1	XP_017759431.1	XP_017791574.1	XP_012144181.1	XP_033334324.1	XP_031787815.1	XP_031845236.1	XP_029046629.1	XP_034192547.1	XP_015172628.1	XP_025986409.1		XP_035723575.1
N3.HOG0000399	OG0000050	n54				XP_006558411.1	XP_012167183.1		XP_017881938.1		XP_015431107.1	XP_017759430.1	XP_017791573.1	XP_012144180.1	XP_033333974.1	XP_031787700.1	XP_031839751.1	XP_029050516.1	XP_034192562.1	XP_015172633.1	XP_025986429.1		XP_035723591.1
N3.HOG0000400	OG0000050	n73				XP_026301504.1	XP_003399799.1		XP_026672764.1		XP_015433825.1	XP_017756685.1	XP_017792589.1	XP_012136047.1	XP_033336086.1	XP_008216682.2	XP_031837838.1	XP_029043034.1	XP_034186692.1	XP_015183590.1	XP_039304492.1		XP_035725279.1
N3.HOG0000401	OG0000050	n94				XP_006569751.2	XP_003394639.2		XP_017881798.1			XP_017758962.1	XP_017790081.1	XP_012136049.1	XP_033341111.1	XP_001606663.2	XP_031845392.1	XP_029048144.1	XP_034186694.1	XP_015183576.1	XP_011159576.2		XP_035725275.1
N3.HOG0000402	OG0000051	n2							XP_026668995.1						XP_033335210.1	XP_016838740.1		XP_029054635.1			XP_039309362.1, XP_039312739.1, XP_039304913.1		
N3.HOG0000403	OG0000051	n10														XP_031783935.1							
N3.HOG0000404	OG0000051	n14														XP_031779781.1, XP_016844361.3, XP_031783173.1, XP_031788735.1, XP_031789079.1, XP_008204128.1, XP_016844597.1, XP_031783110.1		XP_029053801.1, XP_029055100.1	XP_034194962.1		XP_039306054.1, XP_039308728.1, XP_039309113.1, XP_025995779.1, XP_039303430.1, XP_039309943.1		
N3.HOG0000405	OG0000051	n32							XP_017888656.1		XP_015437900.1, XP_015440400.1, XP_015437583.1, XP_015433583.1, XP_015432072.1						XP_031839173.1	XP_029055044.1			XP_039304384.1, XP_025997281.2, XP_039308822.1, XP_039315493.1, XP_039313505.1, XP_011165440.1		
N3.HOG0000406	OG0000051	n46							XP_026675096.1		XP_015429651.1, XP_015435727.1		XP_017795844.1					XP_029054771.1, XP_029054750.1			XP_039306036.1		
N3.HOG0000407	OG0000051	n57																XP_029054746.1	XP_034195051.1, XP_034195117.1, XP_034194797.1, XP_034195210.1, XP_034194824.1, XP_034195139.1, XP_034194543.1, XP_034194986.1				
N3.HOG0000408	OG0000051	n67																			XP_039303957.1, XP_039306742.1, XP_039308185.1, XP_039310361.1		
N3.HOG0000409	OG0000051	n73							XP_017889192.1							XP_031777336.1					XP_039313009.1, XP_039315287.1		XP_035742199.1, XP_035731237.1
N3.HOG0000410	OG0000051	n78					XP_012175533.1							XP_012148418.1, XP_012151327.1		XP_016844563.1					XP_039315381.1, XP_039315265.1		
N3.HOG0000411	OG0000051	n83											XP_017797025.1								XP_039306748.1, XP_039312427.1		
N3.HOG0000412	OG0000051	n90																XP_029054707.1	XP_034195346.1, XP_034192371.1, XP_034192425.1, XP_034192437.1, XP_034174769.1, XP_034195078.1, XP_034195201.1, XP_034195197.1, XP_034195316.1				
N3.HOG0000413	OG0000051	n99					XP_020723958.1							XP_012152955.1				XP_029054973.1					
N3.HOG0000414	OG0000051	n106									XP_015438093.1			XP_012152118.1							XP_039306052.1		
N3.HOG0000415	OG0000051	n109										XP_017759422.1									XP_039311338.1		
N3.HOG0000416	OG0000053	n1				XP_392313.1	XP_003395180.1		XP_017893620.1		XP_015430802.1	XP_017757145.1	XP_017798095.1	XP_003706217.1	XP_033338100.1	XP_031785452.1	XP_031845337.1	XP_029035838.1	XP_034187515.1	XP_015171970.1	XP_011165693.1		XP_035734097.1
N3.HOG0000417	OG0000053	n23				XP_394471.1, XP_026300739.1	XP_003395196.1, XP_003400373.1		XP_017893593.1		XP_015434046.1	XP_017757194.1, XP_017767144.1	XP_017798094.1, XP_017798766.1	XP_012147418.1, XP_003702759.1	XP_033338102.1, XP_033330917.1	XP_001602360.1	XP_031845460.1, XP_031832931.1	XP_029035983.1, XP_029041778.1	XP_034187516.1, XP_034180852.1	XP_015171878.1, XP_015173587.1	XP_011165691.1, XP_011161996.1		XP_035734266.1, XP_035721261.1
N3.HOG0000418	OG0000053	n58				XP_394469.1	XP_003395170.1		XP_017893591.1		XP_015430702.1	XP_017757144.1	XP_017798097.1	XP_003706216.1	XP_033338099.1	XP_003427519.1	XP_031845459.1	XP_029035967.1	XP_034187514.1	XP_015171877.1	XP_011165692.1		XP_035734264.1
N3.HOG0000419	OG0000053	n78				XP_006567221.1	XP_020718466.1		XP_026666868.1		XP_015430705.1	XP_017757146.1	XP_017798099.1		XP_033338103.1	XP_001600234.1, XP_001606290.1	XP_031845030.1	XP_029035984.1	XP_034187518.1	XP_015171777.1			XP_035734268.1
N3.HOG0000420	OG0000053	n104									XP_015430803.1												
N3.HOG0000421	OG0000054	n1				NP_001153524.1	XP_012176148.2		XP_017880728.1		XP_015433680.1	XP_017765106.1	XP_017789468.1	XP_012146503.1	XP_033341697.1	XP_001604460.2	XP_031849512.1	XP_029046126.1	XP_034194263.1	XP_015179269.1	XP_011168512.1		XP_035742705.1
N3.HOG0000422	OG0000054	n25					XP_003396775.3		XP_017876333.1		XP_015437775.1		XP_017788243.1	XP_003705669.2			XP_031827836.1	XP_029049436.1	XP_034176742.1				
N3.HOG0000423	OG0000054	n39														XP_001604951.2, XP_031779567.1, XP_001599773.3				XP_015189296.1			XP_035722173.1
N3.HOG0000424	OG0000054	n72				NP_001153522.1	XP_003397462.1		XP_017877146.1		XP_015435615.1	XP_017757713.1	XP_017790988.1	XP_003705538.1	XP_033341090.1	NP_001166228.1	XP_031844716.1	XP_029054140.1	XP_034188783.1	XP_015177712.1	XP_011168531.1		XP_035734549.1
N3.HOG0000425	OG0000054	n93				NP_001153544.1	XP_020722791.1		XP_017889622.1		XP_015435626.1	XP_017764994.1	XP_017792943.1	XP_012153320.1		XP_001608044.1	XP_031825836.1	XP_029049335.1	XP_034179386.1	XP_015174687.1	XP_039310878.1		XP_035728840.1
N3.HOG0000426	OG0000055	n2				XP_006568238.2	XP_012175695.2				XP_015432477.1	XP_017759727.1		XP_012135095.1						XP_015179445.1	XP_025989351.2		XP_035737336.1
N3.HOG0000427	OG0000055	n51				XP_001120194.1	XP_012170000.1		XP_017884165.1		XP_015431820.1	XP_017762229.1	XP_017794504.1	XP_003701707.1	XP_033323498.1	XP_001604985.1	XP_031836308.1	XP_029054389.1	XP_034196526.1	XP_015178479.1			
N3.HOG0000428	OG0000055	n63				XP_001119884.1	XP_012169969.1		XP_017884166.1		XP_015431874.1	XP_017762224.1	XP_017794533.1	XP_003701703.1	XP_033339725.1	XP_003425371.1	XP_031836310.1	XP_029054767.1	XP_034196475.1	XP_015173092.1			XP_035728895.1
N3.HOG0000429	OG0000055	n76										XP_017762232.1		XP_003701666.1		XP_001605148.1		XP_029054392.1	XP_034196470.1				
N3.HOG0000430	OG0000055	n80				XP_001120006.2					XP_015431815.1	XP_017762225.1	XP_017794445.1	XP_003701665.1		XP_003425370.1	XP_031836306.1	XP_029054437.1	XP_034196469.1	XP_015190044.1			XP_035728894.1
N3.HOG0000431	OG0000055	n90				XP_001120137.1	XP_020722101.1		XP_017883750.1, XP_017889879.1		XP_015431817.1, XP_015431876.1	XP_017762231.1	XP_017794580.1, XP_017794526.1	XP_003701705.1, XP_003701702.1	XP_033339724.1	XP_008202211.1	XP_031836307.1, XP_031836020.1	XP_029054447.1, XP_029054763.1	XP_034196468.1, XP_034170830.1				XP_035728892.1
N3.HOG0000432	OG0000056	n2					XP_012175449.1, XP_012175527.2					XP_017763841.1	XP_017795070.1		XP_033332580.1			XP_029053864.1	XP_034194686.1, XP_034196681.1, XP_034177277.1				
N3.HOG0000433	OG0000056	n16									XP_015437897.1		XP_017796728.1	XP_012145356.1, XP_012142411.1		XP_031789130.1, XP_008204703.2		XP_029054752.1, XP_029055248.1, XP_029054436.1, XP_029054545.1	XP_034194632.1				
N3.HOG0000434	OG0000056	n31												XP_012146123.1		XP_031783906.1		XP_029053970.1					
N3.HOG0000435	OG0000056	n33														XP_031789120.1, XP_031784225.1		XP_029054640.1, XP_029053767.1					
N3.HOG0000436	OG0000056	n36																		XP_015189418.1, XP_015180764.1	XP_025997479.2, XP_039307886.1, XP_011171716.1		
N3.HOG0000437	OG0000056	n50											XP_017797006.1, XP_017797074.1, XP_017794490.1, XP_017788507.1, XP_017792950.1		XP_033320861.1						XP_025990428.2		
