HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N12.HOG0001522	OG0000441	n5					XP_003400788.1					XP_017760614.1	XP_017797685.1	XP_012152010.1				XP_029037648.1					
N12.HOG0001523	OG0000441	n12				XP_003250560.1	XP_012171760.1		XP_017884791.1			XP_017760602.1	XP_017797731.1	XP_003708091.1				XP_029037640.1	XP_034191548.1				
N12.HOG0001524	OG0000441	n28				XP_006565025.1						XP_017760610.1	XP_017797733.1	XP_003708093.1				XP_029037651.1					
N12.HOG0001525	OG0000442	n2				XP_016766579.1	XP_012173971.2		XP_026672833.1			XP_017753072.1	XP_017795295.1	XP_012145024.1					XP_034182130.1				
N12.HOG0001526	OG0000442	n18				XP_006568498.2	XP_003402359.1		XP_017887127.1			XP_017753092.1	XP_017795318.1	XP_012145014.1				XP_029040661.1	XP_034182128.1				
N12.HOG0001527	OG0000443	n3				XP_016769432.1	XP_012166817.2		XP_026674414.1			XP_017756806.1	XP_017791086.1					XP_029052897.1					
N12.HOG0001528	OG0000443	n19				XP_026299890.1	XP_012169742.1		XP_017879990.1			XP_017762311.1	XP_017793159.1	XP_012153813.1				XP_029050185.1	XP_034176145.1				
N12.HOG0001529	OG0000444	n0				XP_026295662.1	XP_003394244.1		XP_026670469.1			XP_017767022.1	XP_017788572.1	XP_003708232.1				XP_029033887.1	XP_034194764.1				
N12.HOG0001530	OG0000445	n9				XP_006561534.1	XP_003397345.2		XP_017885549.1			XP_017753919.1	XP_017794346.1	XP_012141572.1				XP_029043735.1	XP_034181249.1				
N12.HOG0001531	OG0000445	n23				XP_006561540.1	XP_003397339.1		XP_017885587.1			XP_017753916.1	XP_017793300.1	XP_012141209.1				XP_029043742.1	XP_034181259.1				
N12.HOG0001532	OG0000446	n4										XP_017765029.1		XP_003705904.2									
N12.HOG0001533	OG0000446	n6				XP_016772012.1	XP_012172166.1		XP_026674154.1				XP_017796692.1					XP_029040887.1	XP_034179200.1				
N12.HOG0001534	OG0000446	n19				XP_394061.2	XP_003401025.1		XP_026674156.1				XP_017796575.1					XP_029040891.1	XP_034179204.1				
N12.HOG0001535	OG0000447	n10				XP_394846.2	XP_003402715.1		XP_017877007.1			XP_017763837.1	XP_017793266.1	XP_003704661.1				XP_029037026.1	XP_034189717.1				
N12.HOG0001536	OG0000447	n24				XP_026297975.1	XP_020718391.1		XP_026674693.1			XP_017764250.1	XP_017797846.1	XP_012153748.1				XP_029050137.1	XP_034175981.1				
N12.HOG0001537	OG0000448	n1												XP_012146362.1, XP_012148646.1, XP_012146363.1				XP_029054108.1, XP_029054816.1					
N12.HOG0001538	OG0000448	n32																XP_029053857.1					
N12.HOG0001539	OG0000449	n9				XP_016773331.2	XP_003393470.1		XP_026674849.1			XP_017760974.1	XP_017799012.1	XP_003705049.1				XP_029035766.1	XP_034172520.1				
N12.HOG0001540	OG0000449	n23				XP_026302087.1	XP_003393503.1		XP_026674825.1			XP_017760975.1	XP_017799011.1	XP_012144653.1				XP_029035732.1	XP_034172631.1				
N12.HOG0001541	OG0000450	n0					XP_020723950.1, XP_012175474.1											XP_029054229.1, XP_029053824.1, XP_029053726.1					
N12.HOG0001542	OG0000451	n17				XP_016772824.1	XP_003393474.3					XP_017760973.1	XP_017799298.1	XP_003705028.1				XP_029048756.1	XP_034172332.1				
N12.HOG0001543	OG0000451	n26				XP_026295303.1	XP_012164313.1					XP_017765420.1, XP_017765421.1	XP_017795146.1	XP_012141797.1				XP_029037852.1	XP_034172303.1				
N12.HOG0001544	OG0000453	n0				XP_001120449.2	XP_012173522.1		XP_026667100.1, XP_026669807.1, XP_026668215.1, XP_026674377.1, XP_026668666.1, XP_026667105.1, XP_026671918.1, XP_026671170.1, XP_026668760.1, XP_026674362.1, XP_026671369.1, XP_017879512.1			XP_017765601.1, XP_017765342.1, XP_017765328.1, XP_017756047.1, XP_017764695.1, XP_017765491.1, XP_017755995.1, XP_017765353.1	XP_017797023.1, XP_017788546.1, XP_017793079.1, XP_017788544.1, XP_017793591.1, XP_017793589.1, XP_017788543.1	XP_012151858.1				XP_029042874.1	XP_034192727.1				
N12.HOG0001545	OG0000454	n3												XP_012152077.1									
N12.HOG0001546	OG0000454	n6												XP_012139058.1									
N12.HOG0001547	OG0000454	n16												XP_012150422.1				XP_029054532.1	XP_034178590.1				
N12.HOG0001548	OG0000454	n29					XP_012175470.1		XP_017882371.1				XP_017796810.1, XP_017797053.1					XP_029052643.1					
N12.HOG0001549	OG0000454	n35							XP_017892292.1														
N12.HOG0001550	OG0000456	n8				XP_006569436.1	XP_012174179.1		XP_017879124.1			XP_017760088.1	XP_017798209.1					XP_029035996.1	XP_034187746.1				
N12.HOG0001551	OG0000456	n22				XP_006560618.1	XP_012163333.1		XP_017881787.1			XP_017767326.1	XP_017798194.1	XP_012134999.1				XP_029044370.1	XP_034174861.1				
N12.HOG0001552	OG0000457	n1				NP_001072129.1						XP_017765414.1	XP_017795804.1	XP_003705057.1				XP_029038127.1	XP_034173651.1				
N12.HOG0001553	OG0000457	n19				NP_001071278.1	XP_003393718.1		XP_017878205.1			XP_017756310.1	XP_017796466.1	XP_003701496.1				XP_029034239.1	XP_034189111.1				
N12.HOG0001554	OG0000458	n6				XP_026296678.1	XP_003395307.1		XP_017883522.1			XP_017755591.1	XP_017795011.1	XP_003700395.1				XP_029042797.1	XP_034192983.1				
N12.HOG0001555	OG0000458	n21				XP_001120032.3	XP_003393516.1		XP_017888978.1			XP_017763562.1	XP_017799094.1	XP_003706432.1				XP_029037816.1	XP_034172398.1				
N12.HOG0001556	OG0000459	n2				XP_026298838.1	XP_003397852.1		XP_017878360.1			XP_017755145.1	XP_017795714.1	XP_003700152.2				XP_029041446.1	XP_034194866.1				
N12.HOG0001557	OG0000459	n17				XP_006568548.2	XP_012176252.1		XP_017880857.1			XP_017757261.1	XP_017789320.1	XP_012152326.1				XP_029050227.1	XP_034194334.1				
N12.HOG0001558	OG0000460	n9				XP_003250116.1	XP_012163160.1		XP_017875831.1			XP_017764492.1	XP_017797839.1	XP_003706547.1				XP_029053428.1	XP_034181035.1				
N12.HOG0001559	OG0000460	n22				XP_623182.1	XP_003394874.1		XP_017875832.1			XP_017764507.1	XP_017797837.1	XP_003706577.2				XP_029053426.1	XP_034181032.1				
N12.HOG0001560	OG0000461	n1				XP_016773009.2	XP_003396567.1		XP_017881515.1			XP_017755193.1	XP_017794223.1	XP_012153075.1				XP_029032385.1	XP_034177825.1				
N12.HOG0001561	OG0000461	n17				XP_624183.1	XP_003396484.1		XP_017887624.1			XP_017759087.1	XP_017790327.1	XP_003705565.1				XP_029032635.1	XP_034193167.1				
N12.HOG0001562	OG0000462	n8												XP_012140272.1				XP_029038592.1					
N12.HOG0001563	OG0000462	n14											XP_017793455.1										
N12.HOG0001564	OG0000462	n15				XP_026298412.1	XP_020720012.1					XP_017759184.1	XP_017797131.1						XP_034174919.1				
N12.HOG0001565	OG0000462	n22				XP_006558427.2	XP_003397690.1		XP_017889260.1			XP_017759183.1		XP_012140279.1				XP_029038594.1	XP_034174922.1				
N12.HOG0001566	OG0000463	n7				XP_016769079.1	XP_012166567.1		XP_017891275.1			XP_017763519.1	XP_017798865.1	XP_003703576.1				XP_029053178.1	XP_034192462.1				
N12.HOG0001567	OG0000463	n22				XP_026298316.1	XP_003397223.1		XP_017891040.1			XP_017763461.1	XP_017798862.1	XP_003703575.1				XP_029053181.1	XP_034192469.1				
N12.HOG0001568	OG0000464	n17					XP_012173401.1		XP_026675259.1				XP_017788585.1	XP_012143266.1									
N12.HOG0001569	OG0000464	n23				XP_026298832.1	XP_012173403.1		XP_017886513.2, XP_017876318.1			XP_017757939.1	XP_017788530.1	XP_012143264.1				XP_029037546.1	XP_034191707.1				
N12.HOG0001570	OG0000465	n16				XP_003249384.1, XP_006565013.1, XP_026300501.1	XP_012171975.1		XP_017882165.1			XP_017753812.1		XP_012144858.1				XP_029032735.1	XP_034180318.1				
N12.HOG0001571	OG0000465	n27				XP_006565014.2	XP_003400969.1		XP_017882163.1			XP_017753795.1		XP_003699822.1				XP_029032734.1	XP_034180316.1				
N12.HOG0001572	OG0000466	n7				XP_026298511.1	XP_003397773.1		XP_026669762.1			XP_017756946.1	XP_017787398.1	XP_012150237.1				XP_029037144.1	XP_034182125.1				
N12.HOG0001573	OG0000466	n21				XP_026302246.1	XP_003393651.1		XP_017892907.1			XP_017759816.1, XP_017760755.1	XP_017792663.1	XP_003701850.1				XP_029034103.1	XP_034188697.1				
N12.HOG0001574	OG0000467	n10					XP_012175539.1																
N12.HOG0001575	OG0000467	n27							XP_026674042.1										XP_034195043.1				
N12.HOG0001576	OG0000468	n8				XP_026298977.1	XP_003396592.1		XP_017887581.1			XP_017753157.1	XP_017794184.1	XP_003703081.1				XP_029055439.1	XP_034175129.1				
N12.HOG0001577	OG0000468	n22				XP_016766857.1	XP_003394553.1		XP_017886173.1			XP_017752318.1	XP_017788065.1	XP_003706123.1				XP_029032874.1	XP_034182802.1				
N12.HOG0001578	OG0000469	n7				XP_006567210.2	XP_012174019.1		XP_017878810.1			XP_017766315.1	XP_017796348.1	XP_012142097.1				XP_029032932.1	XP_034174370.1				
N12.HOG0001579	OG0000469	n22				XP_026296146.1	XP_020718472.1		XP_017893634.1			XP_017757173.1	XP_017798161.1	XP_012147416.1				XP_029035976.1	XP_034187523.1				
N12.HOG0001580	OG0000470	n1				XP_016767429.2	XP_012163315.1		XP_017881765.1			XP_017765833.1	XP_017796997.1	XP_012152885.1				XP_029044353.1	XP_034174059.1				
N12.HOG0001581	OG0000470	n19				XP_026296136.1	XP_012163319.1		XP_026670137.1			XP_017759688.1	XP_017796804.1	XP_012152890.1				XP_029044343.1	XP_034173811.1				
N12.HOG0001582	OG0000471	n4				XP_001121571.1	XP_020719895.1		XP_017885492.1			XP_017755908.1	XP_017790192.1	XP_003703603.2				XP_029046376.1	XP_034181293.1				
N12.HOG0001583	OG0000471	n18				XP_006568337.1	XP_012166214.1		XP_017887709.1			XP_017758194.1		XP_003704647.1				XP_029047304.1	XP_034175715.1				
N12.HOG0001584	OG0000472	n3				XP_016766912.1	XP_020723598.1		XP_026672818.1			XP_017764810.1	XP_017796138.1	XP_012142371.1				XP_029040597.1	XP_034188430.1				
N12.HOG0001585	OG0000472	n17				XP_026297479.1	XP_012175288.1		XP_026670932.1			XP_017752244.1	XP_017793427.1	XP_003703662.1				XP_029041032.1	XP_034181223.1				
N12.HOG0001586	OG0000473	n1				XP_006570778.1	XP_012163556.1		XP_017888214.1			XP_017754050.1	XP_017799181.1	XP_012151435.1				XP_029050917.1	XP_034172118.1				
N12.HOG0001587	OG0000473	n21				XP_026295424.1	XP_020724166.1		XP_017880696.1			XP_017752303.1	XP_017788165.1	XP_003705023.1				XP_029047206.1	XP_034188187.1				
N12.HOG0001588	OG0000474	n8				XP_006565979.1	XP_003394041.1		XP_017880573.1			XP_017758652.1	XP_017794431.1	XP_003700855.1				XP_029055931.1	XP_034171669.1				
N12.HOG0001589	OG0000474	n22				XP_006569804.2	XP_012176298.1		XP_017893335.1			XP_017759175.1	XP_017795342.1	XP_003701012.1				XP_029036232.1	XP_034171440.1				
N12.HOG0001590	OG0000475	n10				XP_001122612.2	XP_003399278.1					XP_017761904.1	XP_017792853.1	XP_003707766.1					XP_034176544.1				
N12.HOG0001591	OG0000475	n18				XP_026300637.1	XP_012170718.1		XP_026668548.1, XP_017890279.1			XP_017766664.1	XP_017788896.1	XP_003704424.1				XP_029052178.1	XP_034178098.1				
N12.HOG0001592	OG0000476	n2				XP_026298505.1	XP_020720243.1		XP_026670694.1			XP_017758889.1		XP_003700147.1				XP_029039322.1	XP_034184563.1				
N12.HOG0001593	OG0000476	n20				XP_026299224.1	XP_012168259.1		XP_017882183.1			XP_017765396.1	XP_017790798.1	XP_012149389.1				XP_029045629.1	XP_034189450.1				
N12.HOG0001594	OG0000477	n11				XP_396499.5	XP_012173206.2					XP_017765795.1	XP_017797967.1	XP_012135554.1				XP_029051500.1	XP_034184719.1				
N12.HOG0001595	OG0000477	n23				XP_026299081.1	XP_012175405.1		XP_017885674.1			XP_017756427.1	XP_017791560.1	XP_012149199.1				XP_029039917.1	XP_034189959.1				
N12.HOG0001596	OG0000478	n10				XP_026298560.1	XP_012173430.1		XP_017879641.1			XP_017757907.1											
N12.HOG0001597	OG0000478	n16				NP_001135908.1	XP_012173429.1		XP_017888125.1			XP_017757904.1	XP_017788513.1	XP_012149505.1									
N12.HOG0001598	OG0000479	n6				XP_026301237.1	XP_020719257.1		XP_026667185.1			XP_017753988.1	XP_017799271.1	XP_003703809.1				XP_029042494.1	XP_034172226.1				
N12.HOG0001599	OG0000479	n21				XP_624301.1	XP_003398736.2		XP_017878501.1			XP_017760700.1	XP_017793345.1	XP_003699952.1				XP_029051366.1	XP_034193451.1				
N12.HOG0001600	OG0000482	n1					XP_020722760.1					XP_017765229.1											
N12.HOG0001601	OG0000482	n10				XP_026301341.1	XP_020722594.1		XP_026674066.1				XP_017796567.1	XP_012147018.1									
N12.HOG0001602	OG0000482	n21				XP_026297188.1, XP_026297187.1	XP_020719112.1					XP_017756576.1	XP_017789033.1	XP_012140859.1				XP_029055541.1	XP_034195521.1				
N12.HOG0001603	OG0000484	n11				XP_026295592.1	XP_020718255.1		XP_017880586.1			XP_017762370.1	XP_017788248.1					XP_029049566.1	XP_034182022.1				
N12.HOG0001604	OG0000484	n22				XP_006561189.1	XP_020723968.1		XP_017884365.1, XP_017877335.1			XP_017761059.1	XP_017794456.1	XP_012150428.1				XP_029056671.1	XP_034171497.1				
N12.HOG0001605	OG0000486	n2				NP_001265263.1	XP_012167464.1		XP_017883199.1			XP_017753504.1	XP_017787969.1	XP_012147952.1				XP_029035731.1	XP_034172640.1				
N12.HOG0001606	OG0000486	n20				XP_006567446.1	XP_003397943.1		XP_026670201.1			XP_017765584.1	XP_017795400.1	XP_003700016.1				XP_029037299.1	XP_034184248.1				
N12.HOG0001607	OG0000487	n0				XP_016770286.1	XP_003399392.1, XP_012169771.1		XP_026673031.1			XP_017763406.1	XP_017793106.1	XP_012154300.1				XP_029051358.1	XP_034175496.1				
N12.HOG0001608	OG0000488	n9				XP_001122039.4			XP_026667712.1			XP_017758851.1	XP_017799416.1	XP_003700141.1				XP_029038348.1	XP_034184211.1				
N12.HOG0001609	OG0000488	n22				XP_003249924.2	XP_003397563.1		XP_017876745.1			XP_017758850.1	XP_017799418.1	XP_012151379.1				XP_029037670.1	XP_034184212.1				
N12.HOG0001610	OG0000489	n0				XP_006562812.1	XP_012170771.1		XP_026672252.1			XP_017752987.1	XP_017789890.1	XP_012143134.1				XP_029044541.1	XP_034178804.1				
N12.HOG0001611	OG0000490	n13				XP_393293.2	XP_003397300.2		XP_017883229.1, XP_017883228.1, XP_017890647.1			XP_017752243.1	XP_017793416.1	XP_003703664.2				XP_029041269.1	XP_034181508.1				
N12.HOG0001612	OG0000490	n26					XP_003397297.1		XP_017883230.1														
N12.HOG0001613	OG0000491	n2																XP_029054486.1	XP_034194777.1				
N12.HOG0001614	OG0000491	n6					XP_012169488.1											XP_029054668.1, XP_029054897.1, XP_029054216.1, XP_029054549.1, XP_029054821.1, XP_029054666.1	XP_034195315.1, XP_034195308.1, XP_034195349.1, XP_034194873.1, XP_034195134.1, XP_034195247.1, XP_034195159.1, XP_034194932.1, XP_034195222.1, XP_034195151.1, XP_034195147.1				
N12.HOG0001615	OG0000491	n25																XP_029055113.1, XP_029054581.1	XP_034195223.1, XP_034195307.1, XP_034195162.1, XP_034194647.1, XP_034195221.1, XP_034194930.1, XP_034195160.1, XP_034195056.1, XP_034195054.1, XP_034194955.1				
N12.HOG0001616	OG0000492	n0							XP_017887284.2, XP_017884072.1, XP_026673575.1, XP_017876256.1, XP_026668070.1, XP_026668751.1, XP_017888124.1, XP_017884098.1, XP_017887521.1, XP_017891007.2, XP_026667466.1, XP_026666901.1, XP_026668214.1, XP_017888677.2, XP_026666965.1, XP_026674618.1, XP_026672776.1, XP_026666487.1, XP_017889022.2, XP_026671900.1, XP_026672991.1, XP_017887403.1, XP_026670667.1, XP_017877815.1, XP_017875915.1, XP_017890372.1, XP_017881334.1, XP_026666668.1, XP_017893066.1, XP_026672775.1, XP_026673473.1, XP_026670680.1, XP_017877133.1, XP_026675134.1, XP_026671485.1, XP_026668287.1, XP_026670520.1														
N12.HOG0001617	OG0000496	n1				XP_624399.2	XP_012170951.1		XP_017886982.1			XP_017766619.1	XP_017788849.1	XP_012142916.1				XP_029044966.1	XP_034178314.1				
N12.HOG0001618	OG0000496	n17				XP_006559341.1	XP_012171446.2					XP_017752644.1	XP_017794690.1	XP_003706116.1				XP_029038423.1	XP_034180271.1				
N12.HOG0001619	OG0000497	n7				XP_006568577.1	XP_020723021.1		XP_026668398.1			XP_017759573.1	XP_017798007.1	XP_012148014.1				XP_029050296.1	XP_034190416.1				
N12.HOG0001620	OG0000497	n21				XP_394886.4	XP_003394465.1		XP_017884030.1			XP_017752435.1	XP_017788072.1	XP_003706072.1				XP_029053215.1					
N12.HOG0001621	OG0000498	n0				XP_026298464.1	XP_003398034.1		XP_017883743.2, XP_017892810.1			XP_017755832.1	XP_017797347.1	XP_003699596.1				XP_029044821.1	XP_034186420.1				
N12.HOG0001622	OG0000499	n3				XP_625202.2	XP_003400531.1		XP_017884464.1			XP_017761544.1	XP_017798660.1	XP_003702788.2				XP_029037686.1	XP_034192083.1				
N12.HOG0001623	OG0000499	n23				XP_624303.1	XP_003393832.2		XP_017891058.1			XP_017765716.1	XP_017790455.1	XP_003702337.1				XP_029041518.1	XP_034170947.1				
N12.HOG0001624	OG0000500	n5				XP_006558991.2	XP_020719667.1					XP_017755159.1	XP_017795143.1	XP_012153145.1									
N12.HOG0001625	OG0000500	n15				XP_001122824.1	XP_003400972.1		XP_017882858.1			XP_017767119.1	XP_017789557.1	XP_003706731.2				XP_029056348.1	XP_034179558.1				
N12.HOG0001626	OG0000501	n3				XP_624121.2	XP_003396391.1					XP_017764925.1		XP_003706601.1				XP_029055707.1	XP_034181060.1				
N12.HOG0001627	OG0000501	n19				XP_006570134.1	XP_012165419.1					XP_017764926.1		XP_012148331.1									
N12.HOG0001628	OG0000502	n1				XP_026294730.1	XP_012175793.1		XP_026674995.1			XP_017754687.1	XP_017787746.1	XP_012135068.1				XP_029031954.1	XP_034170851.1				
N12.HOG0001629	OG0000502	n20					XP_012175798.1		XP_017879175.1					XP_012135074.1				XP_029055928.1	XP_034174072.1				
N12.HOG0001630	OG0000503	n1												XP_012145179.1									
N12.HOG0001631	OG0000503	n16				XP_001120760.2			XP_017891762.2			XP_017767668.1	XP_017795990.1					XP_029042186.1	XP_034177226.1				
N12.HOG0001632	OG0000503	n27					XP_020718623.1							XP_012145181.1									
N12.HOG0001633	OG0000504	n1				XP_392617.4	XP_003394043.1, XP_012175819.1		XP_017880492.1			XP_017758657.1	XP_017794440.1	XP_012135157.1				XP_029055935.1	XP_034171666.1				
N12.HOG0001634	OG0000505	n6				XP_394584.4	XP_003395722.1		XP_017876231.1			XP_017757493.1	XP_017790777.1	XP_012150188.1				XP_029036395.1	XP_034193012.1				
N12.HOG0001635	OG0000505	n21				XP_026296477.1	XP_012164246.1		XP_017876230.1			XP_017757539.1	XP_017790807.1	XP_003707438.1				XP_029036394.1	XP_034193011.1				
N12.HOG0001636	OG0000506	n10				XP_016771975.2	XP_012166573.1		XP_017882958.1			XP_017765438.1	XP_017795910.1	XP_012147823.1, XP_012147824.1				XP_029037895.1	XP_034172589.1				
N12.HOG0001637	OG0000506	n24				XP_026296199.1	XP_003393116.1		XP_017888208.1			XP_017754144.1	XP_017798961.1	XP_003708000.1				XP_029051988.1	XP_034173421.1				
N12.HOG0001638	OG0000507	n18					XP_003401088.1					XP_017758162.1	XP_017796702.1	XP_012143922.1				XP_029040835.1	XP_034178881.1				
N12.HOG0001639	OG0000507	n24				XP_394084.6	XP_003401087.1					XP_017758161.1	XP_017796700.1	XP_012143909.1				XP_029040831.1	XP_034178875.1				
N12.HOG0001640	OG0000508	n11				XP_016768447.1	XP_003396995.1		XP_026675490.1				XP_017795613.1	XP_003702207.2					XP_034181045.1				
N12.HOG0001641	OG0000509	n2				XP_395665.6	XP_012172739.1		XP_017889354.1			XP_017753819.1	XP_017793528.1	XP_012153544.1				XP_029040868.1	XP_034179564.1				
N12.HOG0001642	OG0000509	n17				XP_006559103.2	XP_012172732.1		XP_017889954.1			XP_017753804.1	XP_017793527.1	XP_003708629.1				XP_029040864.1	XP_034179561.1				
N12.HOG0001643	OG0000510	n8				XP_001120626.2	XP_003402642.1		XP_017876790.1			XP_017756347.1	XP_017796463.1	XP_003701582.1				XP_029034117.1	XP_034188686.1				
N12.HOG0001644	OG0000510	n22				XP_006560474.1	XP_020721946.1		XP_017893446.1			XP_017766803.1	XP_017788958.1					XP_029036181.1	XP_034178788.1				
N12.HOG0001645	OG0000511	n0				XP_026297267.1	XP_012163131.1		XP_017876967.1			XP_017758262.1	XP_017789924.1	XP_012136994.1				XP_029040692.1	XP_034179672.1				
N12.HOG0001646	OG0000512	n7				XP_001122961.3	XP_020719237.1		XP_017892316.2			XP_017765137.1	XP_017795616.1	XP_012137742.1				XP_029032506.1	XP_034178925.1				
N12.HOG0001647	OG0000512	n21				XP_001121190.3	XP_003396970.1		XP_017887566.1			XP_017758195.1	XP_017795677.1	XP_012138164.1				XP_029048491.1	XP_034191136.1				
N12.HOG0001648	OG0000513	n12				XP_001120622.3	XP_003400883.1		XP_017884609.1			XP_017759887.1	XP_017798551.1	XP_003702950.1				XP_029039156.1	XP_034192116.1				
N12.HOG0001649	OG0000513	n24				XP_624886.3	XP_003400869.1					XP_017759393.1	XP_017798665.1	XP_003708354.1				XP_029043379.1	XP_034191468.1				
N12.HOG0001650	OG0000514	n12				XP_001121365.2	XP_003399211.3		XP_017884465.1			XP_017762914.1		XP_012143225.1									
N12.HOG0001651	OG0000514	n22				XP_006562011.1	XP_003398956.1		XP_017884481.1			XP_017762913.1	XP_017793823.1	XP_012143223.1				XP_029035922.1	XP_034187785.1				
N12.HOG0001652	OG0000515	n2				XP_624248.3	XP_012166400.1		XP_017891250.1			XP_017763446.1	XP_017798834.1	XP_012140880.1				XP_029046313.1	XP_034181479.1				
N12.HOG0001653	OG0000515	n22					XP_012166398.1		XP_017882720.1					XP_012140910.1									
N12.HOG0001654	OG0000516	n2					XP_012175729.1		XP_017879172.1					XP_003706777.1				XP_029056651.1	XP_034171944.1				
N12.HOG0001655	OG0000516	n20				XP_001120710.2	XP_012175733.1		XP_017879366.1			XP_017758655.1	XP_017794446.1	XP_012135137.1				XP_029056552.1	XP_034189316.1				
N12.HOG0001656	OG0000517	n9				XP_393728.4	XP_020720657.1		XP_017876466.1			XP_017766227.1	XP_017793923.1	XP_003706790.1				XP_029050520.1	XP_034183625.1				
N12.HOG0001657	OG0000517	n22				XP_006558290.2	XP_003398238.1		XP_017876715.1			XP_017766225.1	XP_017792258.1	XP_012148886.1				XP_029050518.1	XP_034183827.1				
N12.HOG0001658	OG0000518	n3				XP_026296656.1	XP_012164277.1							XP_012144980.1									
N12.HOG0001659	OG0000518	n19					XP_012164276.1		XP_026674889.1					XP_003705148.1, XP_012144999.1				XP_029055708.1	XP_034177332.1				
N12.HOG0001660	OG0000520	n8				XP_395193.1	XP_003401272.1		XP_017889436.1			XP_017763013.1	XP_017791872.1	XP_003708662.1				XP_029045937.1	XP_034193901.1				
N12.HOG0001661	OG0000520	n22				XP_006567401.1	XP_003397505.1		XP_017877499.1			XP_017756845.1	XP_017791131.1	XP_012150847.1				XP_029047797.1	XP_034184389.1				
N12.HOG0001662	OG0000521	n0				XP_006571382.1	XP_020720834.1		XP_017881592.1			XP_017758009.1	XP_017798983.1, XP_017799229.1	XP_003703821.1				XP_029042551.1	XP_034172270.1				
N12.HOG0001663	OG0000522	n5				NP_001128406.1	XP_003393298.1		XP_017876164.1			XP_017753508.1	XP_017788300.1	XP_003703775.1				XP_029047376.1	XP_034172080.1				
N12.HOG0001664	OG0000522	n20				NP_001011643.1	XP_012164960.1		XP_017875158.1			XP_017752454.1	XP_017797568.1	XP_012138596.1				XP_029043895.1, XP_029045165.1	XP_034194879.1				
N12.HOG0001665	OG0000523	n1				XP_026301781.1, XP_026301783.1, XP_026301772.1, XP_026301780.1	XP_012163614.1		XP_017878772.1			XP_017763687.1	XP_017797048.1	XP_003703930.1				XP_029048401.1	XP_034173980.1				
N12.HOG0001666	OG0000523	n23				XP_026301195.1	XP_012172290.2		XP_017878090.2			XP_017753730.1	XP_017794755.1	XP_012136352.1				XP_029034854.1	XP_034179644.1				
N12.HOG0001667	OG0000525	n5												XP_012139328.1				XP_029033294.1	XP_034185211.1				
N12.HOG0001668	OG0000525	n10				XP_026298000.1, XP_026297999.1	XP_012172912.1, XP_003401612.1					XP_017756610.1, XP_017756623.1	XP_017793063.1										
N12.HOG0001669	OG0000525	n23				XP_006568328.1	XP_020722880.1		XP_017886618.2			XP_017756611.1	XP_017793532.1	XP_003702744.1				XP_029033293.1	XP_034185407.1				
N12.HOG0001670	OG0000526	n1					XP_003397302.2					XP_017763138.1											
N12.HOG0001671	OG0000526	n14				XP_006557363.2	XP_012166672.1					XP_017763142.1											
N12.HOG0001672	OG0000526	n17							XP_017877136.1					XP_012141562.1, XP_012145391.1				XP_029045065.1, XP_029045064.1, XP_029045090.1, XP_029045066.1	XP_034188037.1, XP_034187881.1				
N12.HOG0001673	OG0000526	n25							XP_026666537.1, XP_026675350.1				XP_017790399.1	XP_012141588.1, XP_012141589.1									
N12.HOG0001674	OG0000527	n0				XP_016768966.2			XP_026673816.1			XP_017764651.1	XP_017798943.1										
N12.HOG0001675	OG0000528	n3										XP_017757680.1, XP_017763339.1	XP_017795780.1, XP_017796993.1, XP_017792480.1										
N12.HOG0001676	OG0000528	n8											XP_017795850.1	XP_012152964.1									
N12.HOG0001677	OG0000528	n16																XP_029054716.1					
N12.HOG0001678	OG0000528	n18											XP_017797140.1						XP_034194935.1, XP_034194849.1, XP_034194964.1, XP_034194934.1, XP_034195061.1				
N12.HOG0001679	OG0000528	n27											XP_017796833.1	XP_003707254.1									
N12.HOG0001680	OG0000528	n29											XP_017792479.1										
N12.HOG0001681	OG0000528	n31											XP_017791899.1, XP_017796385.1	XP_012143818.1									
N12.HOG0001682	OG0000528	n34											XP_017797033.1	XP_012150918.1									
N12.HOG0001683	OG0000530	n0				XP_393396.2	XP_003395135.1, XP_003395133.1		XP_017888695.1, XP_017888680.1, XP_017888716.1			XP_017758626.1	XP_017796472.1	XP_012152145.1, XP_003708378.2, XP_003708132.1, XP_003703046.1				XP_029035662.1	XP_034174495.1				
N12.HOG0001684	OG0000532	n3					XP_012167853.1		XP_017876501.1					XP_003706898.1									
N12.HOG0001685	OG0000532	n18					XP_012167854.1		XP_017876637.1			XP_017757859.1	XP_017789748.1	XP_012148901.1									
N12.HOG0001686	OG0000532	n33																XP_029034481.1	XP_034183571.1				
N12.HOG0001687	OG0000533	n5										XP_017759301.1		XP_012152689.1				XP_029045361.1	XP_034180336.1				
N12.HOG0001688	OG0000533	n10				XP_026300677.1	XP_012174856.1, XP_012171910.2		XP_017888055.2				XP_017796762.1										
N12.HOG0001689	OG0000533	n15					XP_020722252.1		XP_017887810.2				XP_017787988.1										
